partition,temperature_K,state,wait_index,wait_us,model,cut_mae,cut_rmse,true_closure,pred_closure,closure_abs_error,true_ara_x,pred_ara_x,true_class,pred_class,class_match,true_relation_plane_angle,pred_relation_plane_angle,phase_abs_error_rad
primary,0.2,Phi-plus,7,125.89,no_rotation,0.2203823323873723,0.33089642242017403,0.6335038428831633,0.7352540861092653,0.10175024322610204,1.3362698124565202,1.550894837956523,handover,crest,False,-2.005424575648626,-0.8269363025848597,1.1784882730637665
primary,0.2,Phi-plus,8,251.19,no_rotation,0.2457453019076656,0.3389990245754139,0.4477291822966663,0.591490222162512,0.1437610398658457,0.9444094099508393,1.2476491454918242,handover,handover,True,-2.859341801204169,-0.8269363025848597,2.032405498619309
primary,0.2,Phi-plus,9,501.18,no_rotation,0.08383633216493641,0.1021930135981308,0.10846890769784193,0.3832020488198619,0.27473314112201996,0.2287969182429896,0.8083002742004051,trough,handover,False,-0.9270045170087073,-0.8269363025848597,0.10006821442384761
primary,0.2,Phi-plus,10,1000.0,no_rotation,0.04818161273360888,0.05670226152279772,0.1414355483155285,0.16116216550783677,0.019726617192308282,0.2983345022220059,0.3399444835221966,trough,trough,True,0.1152274685522219,-0.8269363025848597,0.9421637711370816
primary,0.2,Phi-plus,7,125.89,zero,0.3084062198572436,0.3923822715734947,0.6335038428831633,0.0,0.6335038428831633,1.3362698124565202,0.0,handover,trough,False,-2.005424575648626,0.0,2.005424575648626
primary,0.2,Phi-plus,8,251.19,zero,0.19285035819926183,0.3045690580469988,0.4477291822966663,0.0,0.4477291822966663,0.9444094099508393,0.0,handover,trough,False,-2.859341801204169,0.0,2.859341801204169
primary,0.2,Phi-plus,9,501.18,zero,0.11766023662699514,0.2599420078201097,0.10846890769784193,0.0,0.10846890769784193,0.2287969182429896,0.0,trough,trough,True,-0.9270045170087073,0.0,0.9270045170087073
primary,0.2,Phi-plus,10,1000.0,zero,0.1301799240488373,0.2762415459034409,0.1414355483155285,0.0,0.1414355483155285,0.2983345022220059,0.0,trough,trough,True,0.1152274685522219,0.0,0.1152274685522219
primary,0.2,Psi-minus,7,125.89,ara,0.07134488633648267,0.08663000190615353,0.6617775926133213,0.6345297477071358,0.02724784490618548,1.4332969984673607,1.3742828300297187,handover,handover,True,2.8251713919108985,2.882467659853558,0.05729626794265963
primary,0.2,Psi-minus,8,251.19,ara,0.1738170463899235,0.2600708861086185,0.48545621875939754,0.4394830889002894,0.04597312985910812,1.051415081141496,0.951845150438642,handover,handover,True,-2.0042503226407415,2.591227193971577,1.6877077905672684
primary,0.2,Psi-minus,9,501.18,ara,0.10283946439931105,0.12762876794649297,0.20871837990761613,0.21004271293974172,0.0013243330321255908,0.4520482874997461,0.45491656617993087,trough,trough,True,2.823536653214364,2.010164112839603,0.8133725403747611
primary,0.2,Psi-minus,10,1000.0,ara,0.08943971415541774,0.09951394985058395,0.17332121709473236,0.05172576941859369,0.12159544767613867,0.3753840912799578,0.11202916339055384,trough,trough,True,1.21107315260751,0.8507341911217287,0.3603389614857814
primary,0.2,Psi-minus,7,125.89,persistence,0.08660053167181313,0.10289968550739759,0.6617775926133213,0.7118909615849269,0.050113368971605676,1.4332969984673607,1.5418339784615727,handover,crest,False,2.8251713919108985,3.046334662289682,0.22116327037878358
primary,0.2,Psi-minus,8,251.19,persistence,0.26614000515283226,0.33888933518438463,0.48545621875939754,0.7118909615849269,0.2264347428255294,1.051415081141496,1.5418339784615727,handover,crest,False,-2.0042503226407415,3.046334662289682,1.2326003222491624
primary,0.2,Psi-minus,9,501.18,persistence,0.23428142909234287,0.3113367102864635,0.20871837990761613,0.7118909615849269,0.5031725816773108,0.4520482874997461,1.5418339784615727,trough,crest,False,2.823536653214364,3.046334662289682,0.2227980090753179
primary,0.2,Psi-minus,10,1000.0,persistence,0.22863400667916808,0.36805241631189106,0.17332121709473236,0.7118909615849269,0.5385697444901946,0.3753840912799578,1.5418339784615727,trough,crest,False,1.21107315260751,3.046334662289682,1.835261509682172
primary,0.2,Psi-minus,7,125.89,linear,0.11075769165328346,0.13244697307903686,0.6617775926133213,0.5191512450659568,0.14262634754736447,1.4332969984673607,1.1243927410192744,handover,handover,True,2.8251713919108985,2.7568780646416418,0.06829332726925674
primary,0.2,Psi-minus,8,251.19,linear,0.43238308451484647,0.5075322282455589,0.48545621875939754,0.3791243003814862,0.10633191837791134,1.051415081141496,0.821118345269105,handover,handover,True,-2.0042503226407415,1.6861928037238956,2.592742180814949
primary,0.2,Psi-minus,9,501.18,linear,0.9077923454530779,0.9813928078254189,0.20871837990761613,1.401809880765825,1.1930915008582088,0.4520482874997461,3.0360802737205,trough,crest,False,2.823536653214364,0.8277714317010263,1.995765221513338
primary,0.2,Psi-minus,10,1000.0,linear,0.9191527667571839,0.9841511052178982,0.17332121709473236,1.5484142521452093,1.3750930350504769,0.3753840912799578,3.3536002499265303,trough,crest,False,1.21107315260751,0.8844395561779417,0.32663359642956835
primary,0.2,Psi-minus,7,125.89,no_rotation,0.08832916735544488,0.1077975225778032,0.6617775926133213,0.6344235395394126,0.027354053073908702,1.4332969984673607,1.3740528013165838,handover,handover,True,2.8251713919108985,3.046334662289682,0.22116327037878358
primary,0.2,Psi-minus,8,251.19,no_rotation,0.15506814509940392,0.20730665975571627,0.48545621875939754,0.44420663331191934,0.0412495854474782,1.051415081141496,0.9620755391717829,handover,handover,True,-2.0042503226407415,3.046334662289682,1.2326003222491624
primary,0.2,Psi-minus,9,501.18,no_rotation,0.09959533462944456,0.12031996789102518,0.20871837990761613,0.21814744400560082,0.00942906409798469,0.4520482874997461,0.47247002649611985,trough,trough,True,2.823536653214364,3.046334662289682,0.2227980090753179
primary,0.2,Psi-minus,10,1000.0,no_rotation,0.08971457306699666,0.10374709689072166,0.17332121709473236,0.052785344294644314,0.12053587280008804,0.3753840912799578,0.11432402121959816,trough,trough,True,1.21107315260751,3.046334662289682,1.835261509682172
primary,0.2,Psi-minus,7,125.89,zero,0.3075081711451883,0.3874508349754353,0.6617775926133213,0.0,0.6617775926133213,1.4332969984673607,0.0,handover,trough,False,2.8251713919108985,0.0,2.8251713919108985
primary,0.2,Psi-minus,8,251.19,zero,0.2489573356515631,0.32265665437491037,0.48545621875939754,0.0,0.48545621875939754,1.051415081141496,0.0,handover,trough,False,-2.0042503226407415,0.0,2.0042503226407415
primary,0.2,Psi-minus,9,501.18,zero,0.15953831893099885,0.2369978856354784,0.20871837990761613,0.0,0.20871837990761613,0.4520482874997461,0.0,trough,trough,True,2.823536653214364,0.0,2.823536653214364
primary,0.2,Psi-minus,10,1000.0,zero,0.161329888741653,0.2639161785824935,0.17332121709473236,0.0,0.17332121709473236,0.3753840912799578,0.0,trough,trough,True,1.21107315260751,0.0,1.21107315260751
primary,0.2,Psi-plus,7,125.89,ara,0.09310593895862948,0.11046707311839314,0.639116079529889,0.643403194518345,0.00428711498845602,1.3286980728271656,1.3376108221783318,handover,handover,True,-0.21386377569711937,-0.36800690942007963,0.15414313372296026
primary,0.2,Psi-plus,8,251.19,ara,0.1942454514601771,0.27980982865145987,0.48892393161012,0.4319902246466043,0.056933706963515684,1.016454297578139,0.8980912816187007,handover,handover,True,1.079537735918081,-0.7843496339942371,1.8638873699123182
primary,0.2,Psi-plus,9,501.18,ara,0.10166631538982328,0.11861275905334275,0.07097419617783023,0.19568753829186733,0.1247133421140371,0.14755266015417157,0.40682696513589534,trough,trough,True,0.7980510108145855,-1.6150081951777469,2.413059205992332
primary,0.2,Psi-plus,10,1000.0,ara,0.06221481037072926,0.06726364021342643,0.13298958322181306,0.04089759508035689,0.09209198814145617,0.27648029613476066,0.08502454797649113,trough,trough,True,-1.34261036581359,3.010714399535111,1.9298605418308858
primary,0.2,Psi-plus,7,125.89,persistence,0.10321150474936436,0.11139597594400746,0.639116079529889,0.7637490573613619,0.12463297783147287,1.3286980728271656,1.587805303515522,handover,crest,False,-0.21386377569711937,-0.116565490746508,0.09729828495061135
primary,0.2,Psi-plus,8,251.19,persistence,0.2930810000895216,0.34124949314630815,0.48892393161012,0.7637490573613619,0.2748251257512419,1.016454297578139,1.587805303515522,handover,crest,False,1.079537735918081,-0.116565490746508,1.196103226664589
primary,0.2,Psi-plus,9,501.18,persistence,0.2686990869799999,0.33313931613779074,0.07097419617783023,0.7637490573613619,0.6927748611835317,0.14755266015417157,1.587805303515522,trough,crest,False,0.7980510108145855,-0.116565490746508,0.9146165015610935
primary,0.2,Psi-plus,10,1000.0,persistence,0.26490955387846365,0.3441153437186147,0.13298958322181306,0.7637490573613619,0.6307594741395488,0.27648029613476066,1.587805303515522,trough,crest,False,-1.34261036581359,-0.116565490746508,1.226044875067082
primary,0.2,Psi-plus,7,125.89,linear,0.15135285793407116,0.17605825780878032,0.639116079529889,0.6727841346722818,0.033668055142392794,1.3286980728271656,1.3986926816569751,handover,handover,True,-0.21386377569711937,-0.5578518396056129,0.34398806390849357
primary,0.2,Psi-plus,8,251.19,linear,0.5037140369590719,0.5706849023999662,0.48892393161012,0.7405647134537444,0.25164078184362443,1.016454297578139,1.5396059324521736,handover,crest,False,1.079537735918081,-1.6087805968739313,2.6883183327920124
primary,0.2,Psi-plus,9,501.18,linear,0.7941081324876889,0.847516300717927,0.07097419617783023,1.05778658387337,0.9868123876955398,0.14755266015417157,2.199098161461996,trough,crest,False,0.7980510108145855,-2.1163840292396157,2.914435040054201
primary,0.2,Psi-plus,10,1000.0,linear,0.9494379050637285,0.9558527536643346,0.13298958322181306,0.9331999271724319,0.8002103439506189,0.27648029613476066,1.940087230645985,trough,crest,False,-1.34261036581359,-2.0883395813364167,0.7457292155228268
primary,0.2,Psi-plus,7,125.89,no_rotation,0.0808810220499418,0.1059965384733949,0.639116079529889,0.6437599341571787,0.0046438546272896675,1.3286980728271656,1.3383524703480478,handover,handover,True,-0.21386377569711937,-0.116565490746508,0.09729828495061135
primary,0.2,Psi-plus,8,251.19,no_rotation,0.1412380864485947,0.20795600005061707,0.48892393161012,0.43360925217238383,0.05531467943773616,1.016454297578139,0.9014571783974826,handover,handover,True,1.079537735918081,-0.11656549074650804,1.1961032266645892
primary,0.2,Psi-plus,9,501.18,no_rotation,0.07397902910837727,0.09289726784615739,0.07097419617783023,0.1970984732415707,0.12612427706374046,0.14755266015417157,0.40976024534679906,trough,trough,True,0.7980510108145855,-0.116565490746508,0.9146165015610935
primary,0.2,Psi-plus,10,1000.0,no_rotation,0.060634824702343236,0.06587394546069608,0.13298958322181306,0.04087347573401312,0.09211610748779994,0.27648029613476066,0.08497440477084937,trough,trough,True,-1.34261036581359,-0.11656549074650796,1.226044875067082
primary,0.2,Psi-plus,7,125.89,zero,0.29627783921298745,0.3781558313488255,0.639116079529889,0.0,0.639116079529889,1.3286980728271656,0.0,handover,trough,False,-0.21386377569711937,0.0,0.21386377569711937
primary,0.2,Psi-plus,8,251.19,zero,0.22875340921264714,0.31321691441920435,0.48892393161012,0.0,0.48892393161012,1.016454297578139,0.0,handover,trough,False,1.079537735918081,0.0,1.079537735918081
primary,0.2,Psi-plus,9,501.18,zero,0.15244162100820624,0.26710013220995493,0.07097419617783023,0.0,0.07097419617783023,0.14755266015417157,0.0,trough,trough,True,0.7980510108145855,0.0,0.7980510108145855
primary,0.2,Psi-plus,10,1000.0,zero,0.14100496425853376,0.28002968413240525,0.13298958322181306,0.0,0.13298958322181306,0.27648029613476066,0.0,trough,trough,True,-1.34261036581359,0.0,1.34261036581359
primary,0.3,Phi-minus,7,125.89,ara,0.06741142607031908,0.09000353898415894,0.7018951217061777,0.709898234093481,0.008003112387303224,1.4239094687737983,1.4401450959430557,handover,handover,True,1.4251966694717977,1.263854645318752,0.16134202415304566
primary,0.3,Phi-minus,8,251.19,ara,0.216543099194732,0.30615807314544313,0.41064306597077727,0.5425352989532849,0.13189223298250763,0.8330568653914423,1.100621909788672,handover,handover,True,1.2323397868299781,-0.8194948400292165,2.0518346268591947
primary,0.3,Phi-minus,9,501.18,ara,0.09897879312981656,0.11905004155589499,0.13943665668133892,0.3175052524084578,0.17806859572711886,0.2828701462692789,0.6441115222326224,trough,handover,False,3.0572108877153616,1.307133900174002,1.7500769875413595
primary,0.3,Phi-minus,10,1000.0,ara,0.057115812431771204,0.07402279926656401,0.10626946131195598,0.10894229173206667,0.0026728304201106834,0.2155850461472913,0.22100732139315835,trough,trough,True,0.7394867961605931,-0.7035067326406221,1.4429935288012152
primary,0.3,Phi-minus,7,125.89,persistence,0.18743857846139905,0.28518033849515484,0.7018951217061777,0.8089119773252259,0.10701685561904817,1.4239094687737983,1.6410107269560006,handover,crest,False,1.4251966694717977,2.2532114519554445,0.8280147824836468
primary,0.3,Phi-minus,8,251.19,persistence,0.2596055203591998,0.32607769313985147,0.41064306597077727,0.8089119773252259,0.39826891135444864,0.8330568653914423,1.6410107269560006,handover,crest,False,1.2323397868299781,2.2532114519554445,1.0208716651254663
primary,0.3,Phi-minus,9,501.18,persistence,0.2601482123492455,0.3461741060416793,0.13943665668133892,0.8089119773252259,0.669475320643887,0.2828701462692789,1.6410107269560006,trough,crest,False,3.0572108877153616,2.2532114519554445,0.8039994357599172
primary,0.3,Phi-minus,10,1000.0,persistence,0.27795948410194427,0.36825714538172555,0.10626946131195598,0.8089119773252259,0.7026425160132699,0.2155850461472913,1.6410107269560006,trough,crest,False,0.7394867961605931,2.2532114519554445,1.5137246557948514
primary,0.3,Phi-minus,7,125.89,linear,0.23005671096069788,0.27017221165870636,0.7018951217061777,0.9561338979512187,0.254238776245041,1.4239094687737983,1.9396745590693258,handover,crest,False,1.4251966694717977,1.6493652472593312,0.22416857778753352
primary,0.3,Phi-minus,8,251.19,linear,0.5706831685333333,0.6381043122246984,0.41064306597077727,1.0493015807161676,0.6386585147453904,0.8330568653914423,2.128680496808637,handover,crest,False,1.2323397868299781,0.8802931335501955,0.3520466532797827
primary,0.3,Phi-minus,9,501.18,linear,0.9118251859519346,0.9547359075711499,0.13943665668133892,0.7848835596208129,0.645446902939474,0.2828701462692789,1.592265137435736,trough,crest,False,3.0572108877153616,0.8757148556488146,2.181496032066547
primary,0.3,Phi-minus,10,1000.0,linear,0.9217506598962131,0.9394867501693583,0.10626946131195598,1.1078774638389257,1.0016080025269698,0.2155850461472913,2.2475112908132115,trough,crest,False,0.7394867961605931,0.8757148556488146,0.13622805948822148
primary,0.3,Phi-minus,7,125.89,no_rotation,0.1687863477416216,0.24954404290199558,0.7018951217061777,0.7094176276496527,0.007522505943474922,1.4239094687737983,1.4391701068813603,handover,handover,True,1.4251966694717977,2.2532114519554445,0.8280147824836468
primary,0.3,Phi-minus,8,251.19,no_rotation,0.1490973820877915,0.19679496919740755,0.41064306597077727,0.5422911375982047,0.13164807162742742,0.8330568653914423,1.1001265884013938,handover,handover,True,1.2323397868299781,2.2532114519554445,1.0208716651254663
primary,0.3,Phi-minus,9,501.18,no_rotation,0.07294447933456072,0.09434620848694375,0.13943665668133892,0.31729377638934625,0.17785711970800733,0.2828701462692789,0.6436825084145757,trough,handover,False,3.0572108877153616,2.2532114519554445,0.8039994357599172
primary,0.3,Phi-minus,10,1000.0,no_rotation,0.04730742182096101,0.07462109387895824,0.10626946131195598,0.10889294597294444,0.002623484660988454,0.2155850461472913,0.22090721542079145,trough,trough,True,0.7394867961605931,2.2532114519554445,1.5137246557948514
primary,0.3,Phi-minus,7,125.89,zero,0.2991742519510037,0.4190798134950858,0.7018951217061777,0.0,0.7018951217061777,1.4239094687737983,0.0,handover,trough,False,1.4251966694717977,0.0,1.4251966694717977
primary,0.3,Phi-minus,8,251.19,zero,0.21594014849394247,0.31203450441589925,0.41064306597077727,0.0,0.41064306597077727,0.8330568653914423,0.0,handover,trough,False,1.2323397868299781,0.0,1.2323397868299781
primary,0.3,Phi-minus,9,501.18,zero,0.11744564276099011,0.2561256581393439,0.13943665668133892,0.0,0.13943665668133892,0.2828701462692789,0.0,trough,trough,True,3.0572108877153616,0.0,3.0572108877153616
primary,0.3,Phi-minus,10,1000.0,zero,0.11562367348363058,0.25278552096855916,0.10626946131195598,0.0,0.10626946131195598,0.2155850461472913,0.0,trough,trough,True,0.7394867961605931,0.0,0.739486796160593
primary,0.3,Phi-plus,7,125.89,ara,0.06147578196435291,0.07139158387430815,0.7037247980024909,0.6853329686941367,0.018391829308354146,1.4626853529599004,1.4244581092705668,handover,handover,True,-1.7286199066237427,-1.7815247251391642,0.0529048185154215
primary,0.3,Phi-plus,8,251.19,ara,0.22790987670622995,0.32028610269251334,0.5116839557718313,0.5165376944397997,0.004853738667968344,1.0635302743010486,1.0736187243270876,handover,handover,True,-1.7967590705601655,2.5237530606673255,1.9626731759520955
primary,0.3,Phi-plus,9,501.18,ara,0.081213273597466,0.09500907618108596,0.21563664352739131,0.2915802173703109,0.07594357384291961,0.4481987290262211,0.6060467307262748,trough,handover,False,-0.5013577244665667,-1.4224329031639633,0.9210751786973966
primary,0.3,Phi-plus,10,1000.0,ara,0.06043636615430725,0.08066127333196325,0.10176343301530857,0.09397708961788082,0.0077863433974277585,0.21151433537784886,0.195330494090941,trough,trough,True,0.9862546562651483,-3.0133084883333647,2.2836221625810738
primary,0.3,Phi-plus,7,125.89,persistence,0.17539855763778267,0.2867798142886495,0.7037247980024909,0.7779748547910161,0.07425005678852525,1.4626853529599004,1.6170133954408368,handover,crest,False,-1.7286199066237427,-0.8488042915640794,0.8798156150596632
primary,0.3,Phi-plus,8,251.19,persistence,0.2319669560611007,0.30440789983965266,0.5116839557718313,0.7779748547910161,0.2662908990191848,1.0635302743010486,1.6170133954408368,handover,crest,False,-1.7967590705601655,-0.8488042915640794,0.947954778996086
primary,0.3,Phi-plus,9,501.18,persistence,0.2524053991615639,0.3221306614190979,0.21563664352739131,0.7779748547910161,0.5623382112636248,0.4481987290262211,1.6170133954408368,trough,crest,False,-0.5013577244665667,-0.8488042915640794,0.34744656709751276
primary,0.3,Phi-plus,10,1000.0,persistence,0.2894233294231514,0.3692587105330038,0.10176343301530857,0.7779748547910161,0.6762114217757076,0.21151433537784886,1.6170133954408368,trough,crest,False,0.9862546562651483,-0.8488042915640794,1.8350589478292276
primary,0.3,Phi-plus,7,125.89,linear,0.19583391098683622,0.23200457623759607,0.7037247980024909,0.916041907237839,0.21231710923534808,1.4626853529599004,1.903984461280127,handover,crest,False,-1.7286199066237427,-1.4285208539786918,0.3000990526450509
primary,0.3,Phi-plus,8,251.19,linear,0.44476780866649285,0.5186930734441043,0.5116839557718313,0.9555250237443179,0.44384106797248657,1.0635302743010486,1.9860497464131253,handover,crest,False,-1.7967590705601655,-2.1957875069503663,0.3990284363902008
primary,0.3,Phi-plus,9,501.18,linear,0.7673027139644334,0.832712256122934,0.21563664352739131,0.820261604860744,0.6046249613333526,0.4481987290262211,1.7049060064825865,trough,crest,False,-0.5013577244665667,-2.278328729279678,1.7769710048131113
primary,0.3,Phi-plus,10,1000.0,linear,0.9173356961759459,0.9340065664199052,0.10176343301530857,1.30541685715409,1.2036534241387815,0.21151433537784886,2.71329662090361,trough,crest,False,0.9862546562651483,-2.278328729279678,3.0186019216347604
primary,0.3,Phi-plus,7,125.89,no_rotation,0.17866348479768923,0.2602726635297488,0.7037247980024909,0.685968310169162,0.017756487833328838,1.4626853529599004,1.4257786605319198,handover,handover,True,-1.7286199066237427,-0.8488042915640794,0.8798156150596632
primary,0.3,Phi-plus,8,251.19,no_rotation,0.13571286680406525,0.18727967860996364,0.5116839557718313,0.5156883091248102,0.004004353352978884,1.0635302743010486,1.0718532849638864,handover,handover,True,-1.7967590705601655,-0.8488042915640794,0.947954778996086
primary,0.3,Phi-plus,9,501.18,no_rotation,0.05892454585468174,0.07893308785573189,0.21563664352739131,0.2918481990368147,0.07621155550942338,0.4481987290262211,0.6066037280916788,trough,handover,False,-0.5013577244665667,-0.8488042915640794,0.34744656709751276
primary,0.3,Phi-plus,10,1000.0,no_rotation,0.05532406206785098,0.07927718176157926,0.10176343301530857,0.09372245919771499,0.008040973817593583,0.21151433537784886,0.19480124716508057,trough,trough,True,0.9862546562651483,-0.8488042915640794,1.8350589478292276
primary,0.3,Phi-plus,7,125.89,zero,0.29987190369998373,0.4170552349597847,0.7037247980024909,0.0,0.7037247980024909,1.4626853529599004,0.0,handover,trough,False,-1.7286199066237427,0.0,1.7286199066237427
primary,0.3,Phi-plus,8,251.19,zero,0.24719430252365854,0.34443735885442056,0.5116839557718313,0.0,0.5116839557718313,1.0635302743010486,0.0,handover,trough,False,-1.7967590705601655,0.0,1.7967590705601655
primary,0.3,Phi-plus,9,501.18,zero,0.16539834742758983,0.30408873980081574,0.21563664352739131,0.0,0.21563664352739131,0.4481987290262211,0.0,trough,trough,True,-0.5013577244665667,0.0,0.5013577244665667
primary,0.3,Phi-plus,10,1000.0,zero,0.10227652922863417,0.21779196423603792,0.10176343301530857,0.0,0.10176343301530857,0.21151433537784886,0.0,trough,trough,True,0.9862546562651483,0.0,0.9862546562651483
primary,0.3,Psi-minus,7,125.89,ara,0.11610235094356709,0.1346820139589695,0.6071909712872163,0.6714475235539874,0.06425655226677107,1.3525981832184473,1.4957381506518623,handover,handover,True,3.044153626715638,2.7827794705234266,0.2613741561922116
primary,0.3,Psi-minus,8,251.19,ara,0.21892799114001976,0.3176648322139748,0.4478514479482315,0.49354779979911995,0.04569635185088844,0.9976483239899627,1.0994429906039787,handover,handover,True,-1.659156940710199,2.3761670752746498,2.247861291194738
primary,0.3,Psi-minus,9,501.18,ara,0.1047088735588639,0.11911574458556823,0.04833171723192893,0.2673353340741506,0.2190036168422217,0.10766529149988228,0.5955248089612128,trough,handover,False,-2.07457478584708,1.564921802423558,2.643688718908949
primary,0.3,Psi-minus,10,1000.0,ara,0.07413608547885503,0.0908139430282428,0.19493977946665111,0.07899769256672305,0.11594208689992806,0.43425413751561237,0.17597780681369082,trough,trough,True,0.5014554590915627,-0.053804414639449974,0.5552598737310126
primary,0.3,Psi-minus,7,125.89,persistence,0.13914457304531402,0.16650603811771583,0.6071909712872163,0.7610155284448077,0.15382455715759136,1.3525981832184473,1.6952627259810924,handover,crest,False,3.044153626715638,3.006075804408283,0.038077822307355014
primary,0.3,Psi-minus,8,251.19,persistence,0.3276539815910542,0.41319223017717316,0.4478514479482315,0.7610155284448077,0.3131640804965762,0.9976483239899627,1.6952627259810924,handover,crest,False,-1.659156940710199,3.006075804408283,1.6179525620611044
primary,0.3,Psi-minus,9,501.18,persistence,0.2802580845781634,0.359449437496122,0.04833171723192893,0.7610155284448077,0.7126838112128787,0.10766529149988228,1.6952627259810924,trough,crest,False,-2.07457478584708,3.006075804408283,1.2025347169242233
primary,0.3,Psi-minus,10,1000.0,persistence,0.2802070594426754,0.40411956448694086,0.19493977946665111,0.7610155284448077,0.5660757489781566,0.43425413751561237,1.6952627259810924,trough,crest,False,0.5014554590915627,3.006075804408283,2.50462034531672
primary,0.3,Psi-minus,7,125.89,linear,0.15534946120925724,0.1725899844887594,0.6071909712872163,0.6130561135452249,0.005865142258008604,1.3525981832184473,1.3656635632020828,handover,handover,True,3.044153626715638,2.648163314817818,0.3959903118978203
primary,0.3,Psi-minus,8,251.19,linear,0.3846035467967109,0.4970067010408755,0.4478514479482315,0.48765426466060136,0.03980281671236985,0.9976483239899627,1.0863143617243447,handover,handover,True,-1.659156940710199,1.7955255312517502,2.828502835217637
primary,0.3,Psi-minus,9,501.18,linear,0.7520324230950721,0.8340969495921345,0.04833171723192893,1.0276648312548784,0.9793331140229494,0.10766529149988228,2.2892593095810843,trough,crest,False,-2.07457478584708,1.0984620982937991,3.1101484230387073
primary,0.3,Psi-minus,10,1000.0,linear,0.8582202673803772,0.9825638946185032,0.19493977946665111,1.4317555614351367,1.2368157819684855,0.43425413751561237,3.189424847844154,trough,crest,False,0.5014554590915627,1.0463184939954553,0.5448630349038925
primary,0.3,Psi-minus,7,125.89,no_rotation,0.10136381961302164,0.11665738602819006,0.6071909712872163,0.6708477942725419,0.0636568229853256,1.3525981832184473,1.494402174369497,handover,handover,True,3.044153626715638,3.006075804408283,0.038077822307355014
primary,0.3,Psi-minus,8,251.19,no_rotation,0.2136458716825319,0.2620651691285866,0.4478514479482315,0.49359333111473325,0.04574188316650174,0.9976483239899627,1.099544417630549,handover,handover,True,-1.659156940710199,3.006075804408283,1.6179525620611044
primary,0.3,Psi-minus,9,501.18,no_rotation,0.09167268444378365,0.09945577359630765,0.04833171723192893,0.26761384863828835,0.21928213140635944,0.10766529149988228,0.5961452369834774,trough,handover,False,-2.07457478584708,3.006075804408283,1.2025347169242233
primary,0.3,Psi-minus,10,1000.0,no_rotation,0.0821126323138978,0.10027833962999816,0.19493977946665111,0.07888979502894596,0.11604998443770516,0.43425413751561237,0.17573745077996777,trough,trough,True,0.5014554590915627,3.006075804408283,2.50462034531672
primary,0.3,Psi-minus,7,125.89,zero,0.29778705771419633,0.3727255593048372,0.6071909712872163,0.0,0.6071909712872163,1.3525981832184473,0.0,handover,trough,False,3.044153626715638,0.0,3.044153626715638
primary,0.3,Psi-minus,8,251.19,zero,0.2292329143284469,0.3142757318997752,0.4478514479482315,0.0,0.4478514479482315,0.9976483239899627,0.0,handover,trough,False,-1.659156940710199,0.0,1.659156940710199
primary,0.3,Psi-minus,9,501.18,zero,0.15485615119953408,0.2896628572976357,0.04833171723192893,0.0,0.04833171723192893,0.10766529149988228,0.0,trough,trough,True,-2.07457478584708,0.0,2.07457478584708
primary,0.3,Psi-minus,10,1000.0,zero,0.13844722267368015,0.2524426330732736,0.19493977946665111,0.0,0.19493977946665111,0.43425413751561237,0.0,trough,trough,True,0.5014554590915627,0.0,0.5014554590915627
primary,0.3,Psi-plus,7,125.89,ara,0.09051749978862972,0.111944917336938,0.6122783797332837,0.6163541242583327,0.0040757445250489965,1.2874516258399291,1.2960217862260728,handover,handover,True,-0.06456900140149546,-0.19808475211162385,0.13351575071012836
primary,0.3,Psi-plus,8,251.19,ara,0.19091446419581176,0.27261384305226105,0.5186584779740239,0.40737805686711515,0.11128042110690872,1.0905949365943632,0.856603073055672,handover,handover,True,1.4003492110356666,-0.4214489347017975,1.8217981457374641
primary,0.3,Psi-plus,9,501.18,ara,0.061195829062816585,0.07229106811886364,0.21281425717411107,0.1766532527727911,0.036161004401319974,0.4474893618162359,0.3714527983028151,trough,trough,True,-0.05984970395384974,-0.8670898924489442,0.8072401884950945
primary,0.3,Psi-plus,10,1000.0,ara,0.04471151762505633,0.055586343331748354,0.08159708390170306,0.03440416627883467,0.04719291762286839,0.17157603764942153,0.07234242017601186,trough,trough,True,-1.0939648860541853,-1.75630395118502,0.6623390651308347
primary,0.3,Psi-plus,7,125.89,persistence,0.10580068962842239,0.1295640670736254,0.6122783797332837,0.7042229811507039,0.09194460141742022,1.2874516258399291,1.4807856230874348,handover,handover,True,-0.06456900140149546,-0.08611528715178605,0.021546285750290592
primary,0.3,Psi-plus,8,251.19,persistence,0.2865202500393915,0.3645681690759096,0.5186584779740239,0.7042229811507039,0.18556450317668005,1.0905949365943632,1.4807856230874348,handover,handover,True,1.4003492110356666,-0.08611528715178605,1.4864644981874526
primary,0.3,Psi-plus,9,501.18,persistence,0.26538498422288126,0.30397134555463,0.21281425717411107,0.7042229811507039,0.49140872397659285,0.4474893618162359,1.4807856230874348,trough,handover,False,-0.05984970395384974,-0.08611528715178605,0.026265583197936315
primary,0.3,Psi-plus,10,1000.0,persistence,0.2675784580946753,0.33401839987945575,0.08159708390170306,0.7042229811507039,0.6226258972490009,0.17157603764942153,1.4807856230874348,trough,handover,False,-1.0939648860541853,-0.08611528715178605,1.0078495989023992
primary,0.3,Psi-plus,7,125.89,linear,0.1956592829714937,0.24456407961070584,0.6122783797332837,0.5791645573544731,0.03311382237881055,1.2874516258399291,1.2178224410270575,handover,handover,True,-0.06456900140149546,-0.3094417809179517,0.24487277951645625
