branch,branch_label,exact_half_distance_mean,exact_origin_x_mean,exact_rho_mean,n_events,seed,seed_half_distance_mean,seed_origin_x_mean,seed_rho_mean,time_half_distance_mean,time_origin_x_mean,time_rho_mean,topology_half_distance_mean,topology_origin_x_mean,topology_rho_mean
0,c2,0.7231387390708407,0.1143444812664909,1.2082176421401578,46,0,0.9160204444584922,0.061792870346581305,1.4114442638049853,0.7143888772477881,0.05977932324356854,1.2037516944453304,0.8993805020998934,0.06557762737350498,1.3877791688463068
0,c2,1.0312471103105856,0.07171916190847816,1.5151678661506185,61,1,1.1088158896229139,0.09190380673588316,1.5886765453982439,1.0257760326419003,0.0849259669975206,1.512940276623354,1.359756836634583,0.048407744223368354,1.8375056897444655
0,c2,1.3258644185130237,0.13497383923410478,1.8176457830616735,60,2,0.8494595387821545,0.0878803369414527,1.3439287305608574,1.2933932017775285,0.12374287924874314,1.782933980799936,1.5453249155956383,0.12063958049305559,2.0097511609620224
0,c2,0.7229587555603956,0.0698147646074358,1.2067771498033306,50,3,0.6849878459015818,0.12409087719440341,1.12876218873326,0.6860587262317168,0.04677573618949069,1.168857913232385,0.8019871174015819,0.04935406709468225,1.2701083707092604
0,c2,1.0111134366094356,0.1560117630738829,1.489478051990215,51,4,0.7825019550668272,0.13138268636452266,1.2115498825520823,0.9858343521749903,0.09710458743793424,1.457314093526241,1.2473851477756948,0.05879823527285742,1.7020698312561262
0,c2,0.7575390855946044,0.09848430865782906,1.2526889331036466,55,5,1.015890601572681,0.1617905049411261,1.4582863829953312,0.7368012812559228,0.04930745172017816,1.2368012812559228,0.7250413998362485,0.06320891104723242,1.1981196051816887
0,c2,0.7517773617438566,0.10364982406608761,1.2476555862953718,45,6,0.8223497323119816,0.07507666152792639,1.3023020499442888,0.8123327895766341,0.07357359771661075,1.3115898740737537,0.7339641905123344,0.037722954198963835,1.2081094649617967
0,c2,1.3747849731923942,0.13887160490839817,1.8688757663904885,63,7,0.831765160029747,0.06286666798676656,1.3079439483471835,1.3807945702748186,0.07508943955219335,1.8777358457506332,1.473276564775499,0.04197225913785154,1.946582009474669
0,c2,0.9840712634824345,0.12574535313351903,1.4625440187997572,58,8,1.0653833826476993,0.049409920507709364,1.4932520475238058,1.0464535999911886,0.061363908687908725,1.524638545861738,1.2519580549164293,0.04702160296349983,1.7278573313549197
0,c2,0.6216102078661777,0.15633389431722236,1.0825162501082002,62,9,0.9244321875477127,0.10330302454882447,1.4085828528565103,0.6064366240395095,0.14005514796735952,1.0509901558426633,0.7112427074744204,0.1423905134171007,1.1599970319516804
