split,branch,branch_index,seed,events,weight,trials,q28_fit_error,residual_fraction,residual_component_entropy,residual_largest_axis_share,residual_effective_dimension,child_weight_entropy,strongest_child_weight_share,positive_child_count,origin_exact_error,origin_seed_error,origin_time_error,origin_exact_is_local,origin_seed_is_local,origin_time_is_local,origin_exact_is_strongest_child,origin_seed_is_strongest_child,origin_time_is_strongest_child,origin_exact_shares_endpoint,origin_seed_shares_endpoint,origin_time_shares_endpoint,origin_exact_is_active,origin_seed_is_active,origin_time_is_active,optimal_exact_error,optimal_seed_error,optimal_time_error,path_partner_persistence,seed_path_partner_persistence,time_path_partner_persistence,path_flip_persistence,seed_path_flip_persistence,time_path_flip_persistence,path_adjacency_share,seed_path_adjacency_share,time_path_adjacency_share,path_self_return,seed_path_self_return,time_path_self_return,modal_partner_concentration,partner_entropy,source_endpoint_groups,seed_modal_partner_concentration,seed_partner_entropy,time_modal_partner_concentration,time_partner_entropy
opened_later_half,c2,0,43,208,0.25139318946584993,1,0.07995353819768732,0.07995353819768881,0.21963627648496412,0.9421554970880419,1.1302854383672414,0.0,1.0,1.0,0.9061220110183347,0.8962708976463277,0.8861030966004574,0.12066200424090548,0.003297685661181581,0.06434016302082667,0.12066200424090548,0.003297685661181581,0.06434016302082667,0.5116639822252792,0.16033758302136697,0.36299682992405624,0.11902140873636328,0.047325463333147175,0.07555080217479687,0.8039191483750604,0.7892322313368151,0.8078416899078716,0.5452828439459114,0.5278410936830519,0.521854944805387,0.839844690918147,0.8154387501165951,0.8312213119904704,0.9035012172281108,0.8842938515618001,0.8727328193653962,0.007831895699599233,0.10561335514205751,0.052462086096584766,0.7827444724734378,0.430263487810615,66,0.787522979848209,0.4253083757885428,0.7827416187476703,0.4311999287759313
development,c2,0,44,156,0.15527484353287174,1,0.09725146520072461,0.097251465200731,0.1878819114083149,0.9529274083655185,1.1042112334093512,0.0,1.0,1.0,0.9041834006397045,0.8919059991073446,0.8499349658347317,0.09974446763087395,0.003797279476437955,0.0005164863797224976,0.09974446763087395,0.003797279476437955,0.0005164863797224976,0.5404067330702301,0.2998385056726593,0.1089821079862188,0.16259592728095595,0.08909687005191413,0.018683040260832347,0.8672323813982674,0.8445148094277474,0.734258779852944,0.5139107583320242,0.5484933805370924,0.510872732098611,0.819672111982227,0.8398487016348894,0.8473875582487602,0.9406857922849952,0.8672045857500468,0.8713965425258319,0.024860856952206987,0.007098998068966699,0.025495552938441055,0.81212723095976,0.3391107728244029,55,0.8156359079933285,0.3370659531735806,0.8114149274637474,0.3385638673385865
opened_later_half,c2,0,44,176,0.21324186688518365,1,0.09082070808050488,0.09082070808050396,0.17416707786630775,0.9574731046259081,1.0930015494161627,0.0,1.0,1.0,0.907626023196357,0.8740673610209074,0.9013728570705988,0.08220895316818211,0.002303576796545522,0.0,0.08220895316818211,0.002303576796545522,0.0,0.5578390646056248,0.15178465976623443,0.19453225469566926,0.050336599644937446,0.04182309408690869,0.02266375559526331,0.8818185443744248,0.8334070364674265,0.8629997238809486,0.49846659606991783,0.5224324364113345,0.5190345772062209,0.7967326888945886,0.8365722906317887,0.8161790444849855,0.9390075815591805,0.910648667259765,0.9303943710200065,0.0029085606880231403,0.05477749607549466,0.07184135460562058,0.7773594486504091,0.4106419301707936,57,0.760824061193243,0.4310372476668582,0.7718471153182274,0.4131455783369324
development,c2,0,45,189,0.19673047042589875,1,0.10706986289458603,0.10706986289458374,0.16925374386775505,0.9564591365870766,1.0991999760812594,0.0,1.0,1.0,0.9155043479394744,0.9070866504139121,0.9194071473054868,0.08928463835816723,0.0013567256923875057,0.0013751573050932236,0.08928463835816723,0.0013567256923875057,0.0013751573050932236,0.5124445202093963,0.06289235839948996,0.17135301638204406,0.04229220488258055,0.09216281425439864,0.14186144275239368,0.8872642427777037,0.8843680513540377,0.88236182247147,0.5343675550722601,0.5308627346202316,0.5309629090423894,0.8048704994011046,0.8436675133627274,0.8691476160901742,0.8972898291570074,0.9650247189631225,0.9015886354427232,0.0184964293398834,0.01642464475232665,0.01306132886961493,0.6658690966780566,0.5532094924360594,68,0.6668665772936289,0.5580890965131491,0.665956657484144,0.5500780582976499
opened_later_half,c2,0,45,211,0.276651975397475,1,0.09726090708432257,0.09726090708432306,0.22207484982778367,0.9414974589085215,1.1321863563459982,0.0,1.0,1.0,0.9046054722786793,0.8968474917129465,0.8933077357076752,0.06781721163450677,0.009156510705396918,0.002085931666454566,0.06781721163450677,0.009156510705396918,0.002085931666454566,0.5617083980813022,0.05071316785334382,0.10721583350397827,0.1305696518929839,0.09112805889320784,0.10304966357035172,0.8586947497550591,0.8563641490202244,0.8717225922147976,0.5337116691672603,0.537400558722592,0.47774580924215454,0.8143883408943782,0.8543530278877318,0.8372628559688625,0.9015931908380622,0.8901204456052105,0.9689891051880449,0.002888109891243323,0.014508091105015542,0.11577296499174715,0.6690107845851382,0.5222383956561205,67,0.6695358173051411,0.5201514155866391,0.6937440528585611,0.4865685779638973
development,c2,0,46,160,0.15473190081153332,1,0.10459844808365021,0.10459844808365056,0.20241483914163855,0.9467806828519408,1.120353257597324,0.0,1.0,1.0,0.9203534891133405,0.8989355238453085,0.9079821769754933,0.032659212210007525,0.01150744320400968,0.0017567225907605707,0.032659212210007525,0.01150744320400968,0.0017567225907605707,0.415047720449422,0.13502432221837576,0.2035696637782648,0.07163461379050644,0.07846674655300083,0.30140882510515943,0.8785811060401374,0.8838245556937546,0.8541682018724333,0.5730526046088924,0.5023427985856698,0.5268889583485942,0.7774402690823973,0.7535311651417108,0.8159517662032664,0.9344253625947412,0.8607752968680092,0.9158693556397062,0.0,0.010770578056944315,0.011421945707896385,0.8570062515373921,0.31042883091179974,57,0.8560629936532486,0.31337277748777975,0.8484204184972233,0.3164727740910904
opened_later_half,c2,0,46,170,0.2373347925054469,1,0.11505612344461097,0.11505612344461152,0.3021029122003398,0.9085212259234182,1.2242443692727698,0.0,1.0,1.0,0.889361673530158,0.8961249747711555,0.9020698541907555,0.15180391189896106,0.00015189896925089217,0.016172939176898857,0.15180391189896106,0.00015189896925089217,0.016172939176898857,0.5435249131594951,0.2872412418667966,0.0966037007024826,0.12210291357455326,0.015158196228258125,0.04621213739887921,0.7817142658615747,0.8283118474192966,0.8753204320139816,0.5067988054955225,0.4905857395861161,0.6022301114151573,0.8579763206481169,0.7922317565479533,0.8255642893671022,0.8425136792608953,0.783759858372964,0.887330856968993,0.0010866424695051247,0.02704309927531568,0.07091215108675267,0.8720364020598346,0.28727872534022364,57,0.8741792616597527,0.2785758791753004,0.8812691752376441,0.2778346704787367
development,c2,0,47,215,0.2722336181971928,1,0.13057391365216459,0.13057391365216167,0.2034366287094703,0.9469342751125981,1.1194153607719677,0.0,1.0,1.0,0.9182726955900478,0.918154577332876,0.8671734356521674,0.09155801690202707,0.0014992486397165377,0.050556400419621256,0.09155801690202707,0.0014992486397165377,0.050556400419621256,0.4179758344811554,0.1354258893955741,0.317503097147154,0.14820166486217393,0.03519842798104889,0.09731872594868667,0.8557802082978778,0.9025016754484009,0.8272940814005413,0.4722920162705078,0.4888378367958776,0.5289381719809128,0.772230494040889,0.8141773477884285,0.7910678466429623,0.8419729695348336,0.8682945629412887,0.9096667614000384,0.057845745393073356,0.0863939375659666,0.02913413539745137,0.7701256127090274,0.40687326706476845,68,0.7704783570114222,0.4076803650349124,0.7718477094513152,0.40549069840851104
opened_later_half,c2,0,47,221,0.21298278926081218,1,0.09220221581142188,0.09220221581142211,0.19990498755001768,0.9468010797098906,1.1214147635555514,0.0,1.0,1.0,0.8849359134706892,0.905386806246066,0.8920348744743124,0.07641608857433096,0.005996327341284916,0.011782742764853707,0.07641608857433096,0.005996327341284916,0.011782742764853707,0.4758035194691965,0.12794870717725915,0.07529305563944423,0.11498206142300604,0.10422830691316388,0.27085885085557454,0.7978558676630256,0.8250372957591106,0.7203447274436886,0.5082690059014068,0.5482153068957343,0.516804897188143,0.886663127844549,0.8294562443108718,0.7947579735906145,0.8540577193002009,0.8188871584901591,0.8328392738556558,0.05020527583015229,0.04091770973305985,0.09186220325038473,0.8063337201715811,0.34781324233762695,69,0.8057681363604305,0.35034758984745495,0.8042392808371005,0.34834806074211483
development,c2,0,48,193,0.1801365771146829,1,0.11933891443215078,0.11933891443215101,0.2219762102659599,0.9393083337582883,1.1400849875626324,0.0,1.0,1.0,0.9134869909744147,0.9133771421495618,0.9169815966288846,0.09148106767680328,0.008861529900223838,0.0034946279582028002,0.09148106767680328,0.008861529900223838,0.0034946279582028002,0.4067074647383616,0.33687764516575675,0.12868934099964316,0.09341769061706408,0.11491651034343497,0.035147247685413795,0.8176301145380978,0.8932022201541752,0.8460144848856543,0.5249291549202137,0.5635645872000722,0.5694087174158861,0.8513397355943245,0.8918101036147579,0.8792091114659748,0.859645746830299,0.9353764776957245,0.9164657166225518,0.02972830821821254,0.0032188113317359037,0.04277679714278621,0.7407015093444612,0.4637514102569863,54,0.7407011360342414,0.46215462202037516,0.7539238810314404,0.45717744359839946
opened_later_half,c2,0,48,167,0.13579940730404935,1,0.08976570822917296,0.0897657082291704,0.1974682076234523,0.9453403284771059,1.128145346382835,0.0,1.0,1.0,0.9169998791605708,0.9122141084830304,0.9141820470248285,0.029160297180313918,0.0046273159686705265,0.006136207391591741,0.029160297180313918,0.0046273159686705265,0.006136207391591741,0.4061398145384288,0.09955391054561216,0.11947913467844225,0.13288858298518003,0.06244304872746879,0.017407719830106177,0.8653016505110891,0.8755501219255306,0.763255355533793,0.5060475807937087,0.45853981852137904,0.5091540381264826,0.8054673158398387,0.8023438131511283,0.8058932552761118,0.9125772102937707,0.8635749291757208,0.8076259169174407,0.013698495674138592,0.08269448578730411,0.07532785323404996,0.8034221778507346,0.40167895468395515,54,0.8142766192560568,0.38223468979468883,0.8014486385751118,0.40428154769999314
development,c2,0,49,210,0.24468821255932008,1,0.135584472113794,0.13558447211379346,0.2255723570826073,0.9368347112842286,1.1482180735681828,0.0,1.0,1.0,0.9006740558110833,0.897791032541894,0.9043384387760531,0.2515484906175858,0.06555780648232892,0.0038282019818467036,0.2515484906175858,0.06555780648232892,0.0038282019818467036,0.46774015847308686,0.23215485817658926,0.23411202603362744,0.11561383158325053,0.08478398518276622,0.17928608388418904,0.8896611277911721,0.8230381750202277,0.8900810674257413,0.46937912920857777,0.5199933936771377,0.4484657775965336,0.7488080034499214,0.7857717665712338,0.8064266607545143,0.9075912299217872,0.9081000660665611,0.8944396837191774,0.031626317498534604,0.02207687955243466,0.013430179324454337,0.7589964927547482,0.4503728488560392,67,0.7606596149384242,0.4458523161198476,0.7592374529197065,0.4472413660438049
opened_later_half,c2,0,49,186,0.15997576162539362,1,0.07918501044069493,0.07918501044069523,0.16606661151676763,0.9602487938828657,1.0859206432923243,0.0,1.0,1.0,0.9093692147783001,0.9000344379112772,0.9129328349310024,0.0,0.053475058955504966,0.05320462864896983,0.0,0.053475058955504966,0.05320462864896983,0.43798549746738885,0.28141156967192726,0.18404668850145,0.008373790844769278,0.14761779942842446,0.053318269433618996,0.8107556287341329,0.7792178153818534,0.8245579495272323,0.5394399711478853,0.5963288941772144,0.5534386039654396,0.8079332665521003,0.8781202942827259,0.8695872243147109,0.8906998779045967,0.9075381314473866,0.8545598954137921,0.00939850143075916,0.027991650068572977,0.05854802969002349,0.7346643861453711,0.4981740211783331,67,0.7316435189486473,0.4927113723575789,0.7312727141168384,0.5076695892307529
development,c2,0,50,186,0.17923219563910966,1,0.1010550699399987,0.10105506993999896,0.22507410569475372,0.9395600580958989,1.1370947723159008,0.0,1.0,1.0,0.8859130179449576,0.8839453455108859,0.8742088065607417,0.33410659160545014,0.014807236627242072,0.01863633323404206,0.33410659160545014,0.014807236627242072,0.01863633323404206,0.608783791577993,0.23852161027663807,0.15081587057859175,0.286012920603445,0.09395746839782647,0.18648733843053228,0.8505151607479178,0.8169397543935447,0.8438535958738287,0.5437618485799658,0.4932913788668906,0.5217361171238746,0.8168214913617324,0.7816505991041419,0.8299802097424713,0.9127657128939022,0.9280900984562651,0.9136509920183483,0.024148601429689918,0.027782479463421,0.031925337531093424,0.7937120674221012,0.4197979822859838,58,0.7942780138912052,0.4151103522219048,0.7929721359968606,0.41806640695017766
opened_later_half,c2,0,50,172,0.18666278198383263,1,0.1343860776182391,0.1343860776182396,0.23266178767432236,0.9345694590350686,1.1533493313816092,0.0,1.0,1.0,0.8410532895607666,0.9134394668463021,0.8901647605030788,0.1325443679651872,0.04681690830786499,0.019818884002623712,0.1325443679651872,0.04681690830786499,0.019818884002623712,0.3635867906341401,0.1846557734585941,0.11137784823754918,0.14342600037030995,0.06902108676513569,0.06810855077618969,0.7017594299907589,0.8556717534027063,0.8114067676822543,0.5236608816585531,0.4432765934201577,0.4070376267811641,0.8013668769906156,0.7951113051321204,0.7919262574049557,0.8742411189751395,0.891165067339161,0.8378824683280562,0.06249037176250762,0.032966760950480255,0.010366870987238038,0.7333011098042014,0.4540587960655796,56,0.7555258856530528,0.4300845169079328,0.7964262081043583,0.4039544953833218
development,c2,0,51,201,0.21467614286954742,1,0.12300683142514937,0.12300683142514895,0.21294243588504067,0.9416295272167614,1.135063141475194,0.0,1.0,1.0,0.9254125451260043,0.899101270049945,0.9025295704570814,0.06947695350421505,0.013571147190410212,0.004764178207702146,0.06947695350421505,0.013571147190410212,0.004764178207702146,0.4615157505326743,0.15534449043618237,0.20829009042097943,0.12363366141126966,0.15725547309358112,0.0466100381022216,0.9037400738590359,0.8653362175260877,0.8368647406633066,0.4802980787985998,0.5555096686293566,0.5305073222475866,0.7661402427745699,0.856802314851407,0.8345507972723875,0.8893921702701331,0.9130458025790223,0.88536849544204,0.003108070877685294,0.058287487721414406,0.05826089028365251,0.7975730091010578,0.3824589031132181,70,0.7948928622704521,0.3815749062579879,0.8060916794919574,0.36958181563402354
opened_later_half,c2,0,51,196,0.22775591791046462,1,0.08701768405814073,0.08701768405813846,0.16234504921236292,0.9609376772726411,1.0852300107236426,0.0,1.0,1.0,0.8988720757413586,0.8822348714328647,0.8863752697481417,0.00579988448379764,0.002277815193086401,0.0182684234557979,0.00579988448379764,0.002277815193086401,0.0182684234557979,0.7470546232434517,0.10790831551977649,0.36981112946873,0.09795417685455492,0.025871442970613785,0.03970675571695733,0.8285602621007263,0.7936349322487719,0.8498586378729919,0.5218736027759924,0.6280135080313779,0.578465396433899,0.7817143703523155,0.8257079238366923,0.8207656457759991,0.8934332584214998,0.870655783731568,0.9383981625929511,0.0,0.004334279941650386,0.05974910914634764,0.7453578375047171,0.47529101264566803,69,0.7454300227198739,0.4737749757875839,0.7454580069875048,0.4706198037660926
development,c2,0,52,176,0.18480087366305661,1,0.1026511474359016,0.10265114743590292,0.2625017107223558,0.9239445198475628,1.1802436122592443,0.0,1.0,1.0,0.8905009571377812,0.8968980503040443,0.8955477859879143,0.18756741416087652,0.010871794941023881,0.007809421298085346,0.18756741416087652,0.010871794941023881,0.007809421298085346,0.4606620571393792,0.25858854013005655,0.08423028603305452,0.20677850130942793,0.1006301731868992,0.16493970038655228,0.8124419879579035,0.8674617844198768,0.8075705464090666,0.5197894320307063,0.4994098408262659,0.4906519411451009,0.8532579595794461,0.8001939912727292,0.7924195681532726,0.8819326343077316,0.8671792005233192,0.8714950653738177,0.004277987432319534,0.21300091838247473,0.06886334664988815,0.7910898943354466,0.35514489830644086,55,0.7919540404269491,0.36029217645467654,0.7931095878244743,0.353763268442238
opened_later_half,c2,0,52,174,0.1598883358024339,1,0.10380841752332426,0.10380841752332311,0.17043781877388864,0.9580842329563728,1.0916258942043278,0.0,1.0,1.0,0.9027762758094356,0.9118591747056654,0.9085177976019339,0.09807430310762302,0.01745402702514907,0.004335075243528766,0.09807430310762302,0.01745402702514907,0.004335075243528766,0.46848842113434047,0.1840931655852026,0.21325620529295802,0.061900256170277564,0.13529648725595947,0.02009121488945106,0.8056933147669485,0.8683007409178582,0.8492519335872,0.48653056249432214,0.5921970049878297,0.5570024468203877,0.8436434192516936,0.8682817795420127,0.8273689132100651,0.8582161063181575,0.9120020067255525,0.8523295071729539,0.01067551925161828,0.018728233526818943,0.08554295956547683,0.7453033131737589,0.5019095135521364,56,0.7490974714835269,0.49821671218683916,0.7454348057380916,0.5083676376034489
development,c2,0,53,205,0.22641045437226504,1,0.12218985252641383,0.12218985252641464,0.24237443313372714,0.9308739132689893,1.165923715926638,0.0,1.0,1.0,0.9038376780688302,0.8950481666461522,0.9005089699965758,0.14060578429306586,0.005099081975572665,0.040732264203567195,0.14060578429306586,0.005099081975572665,0.040732264203567195,0.4410028733049397,0.14306494751376903,0.14673600909912865,0.07688340305570901,0.111347101229642,0.055188145575011054,0.8255317696445204,0.8747558637701415,0.8661916126848545,0.4753101580505392,0.5453569498202144,0.5106437022644168,0.7785494993803558,0.8401569113357441,0.7950939326145108,0.9085125709440777,0.8966242783673025,0.9388197962210145,0.06352082566487866,0.030967048481385293,0.019137158139912926,0.8344639702846243,0.35173377109484744,67,0.8216884740424645,0.3678821400924085,0.8303124682336299,0.35740462542102347
opened_later_half,c2,0,53,211,0.19719443828360794,1,0.06771592900550474,0.06771592900550441,0.16512266439131873,0.96032101968406,1.0863060693123656,0.0,1.0,1.0,0.9284291069416258,0.9214474581940587,0.9292502699825139,0.0,5.94239465487685e-05,0.0025276118682252247,0.0,5.94239465487685e-05,0.0025276118682252247,0.5361425665393859,0.3045050720202806,0.1786705631691955,0.006477465605098202,0.019037899186199848,0.17217671994288017,0.8036096893013481,0.8615696103889994,0.8890149734708525,0.5446206173695638,0.576519098916827,0.5631197400043441,0.8591956325900929,0.8956641075873906,0.8974944233554107,0.8794419227737548,0.9440333720945514,0.9376366224351323,0.03582527157424113,0.08685406445725066,0.03502637472790792,0.7888942524328476,0.3921732879428661,68,0.7852576342170373,0.39862484000178017,0.7851842945270565,0.4014000903844652
development,c2,0,54,159,0.19762867182418278,1,0.09621072546400325,0.09621072546400272,0.1765167868927468,0.9574228458954182,1.0928341631194112,0.0,1.0,1.0,0.9046164194120405,0.8786830051589454,0.9005959344339927,0.07303801136913683,0.03399943871935248,0.0011128927050533754,0.07303801136913683,0.03399943871935248,0.0011128927050533754,0.5390039646605701,0.18772837626508035,0.09581772570611294,0.1257419465382895,0.17527615832987853,0.29894803509212786,0.8786692351668461,0.8201902140060466,0.8858229368284818,0.5582167916612265,0.5259794716653398,0.5687680068490126,0.8481345971195647,0.9203641693215205,0.8780043826123908,0.9296531525916454,0.9637829444154954,0.9189025367711592,0.007056882896336011,0.033239461825375356,0.05937312631027321,0.7096876416053901,0.4220575193991621,58,0.7164646734316285,0.4239872529687312,0.7316862603833098,0.4126888578635296
opened_later_half,c2,0,54,191,0.14984200856263946,1,0.11605726038651384,0.11605726038650932,0.1627109876270176,0.9605226747527638,1.086224402262961,0.0,1.0,1.0,0.9076473843529884,0.8941658347413379,0.9038665347290518,0.2590226209062414,0.001576133265741686,0.033177984819197856,0.2590226209062414,0.001576133265741686,0.033177984819197856,0.46628002253903444,0.1420886914305394,0.2588908127113442,0.09574432956089203,0.052571666547065424,0.1703070611383037,0.8675486012511199,0.8470096164627915,0.8835194650175217,0.5289918489261093,0.49756946775952793,0.5083702993046438,0.8912148677647392,0.891703530560389,0.8513183022825068,0.9510655320006007,0.9160586815008808,0.9333277228244568,0.052631694888813085,0.026304612380529103,0.17080040107253658,0.7820076777258099,0.3900890363425135,58,0.7800876748976427,0.38330695585138663,0.7803202874655785,0.38429924035542845
development,c2,0,55,207,0.20478413434639137,1,0.09410836755174519,0.09410836755174656,0.20077260923337675,0.9474128917420473,1.1191509086046048,0.0,1.0,1.0,0.9224223705395943,0.9234888089912178,0.9150325396095452,0.052932858924908475,0.00869712453896538,0.01591870314976137,0.052932858924908475,0.00869712453896538,0.01591870314976137,0.4926890240785459,0.1831374829810987,0.238947668063726,0.10647185361346437,0.04822427809231334,0.11651876592167075,0.8906943032398754,0.8964439185637304,0.8894174355509369,0.5767403123389314,0.6116710416939347,0.5858689605053671,0.8749446359256223,0.8615807934286911,0.8637942611912012,0.9363657180851764,0.9170713806918445,0.9313713470241154,0.009092868546157202,0.008013928387142889,0.021561263851660708,0.7902389772867798,0.3991409310883859,68,0.7907805411289931,0.4000246510173327,0.7902389772867798,0.39998004479940213
opened_later_half,c2,0,55,195,0.16490275768691126,1,0.08816902259273575,0.08816902259273722,0.19826191519584074,0.9502824687586992,1.1093678861814251,0.0,1.0,1.0,0.9036440612047983,0.9018595218810278,0.897532701735702,0.08021912267741646,0.0014779910486140046,0.0,0.08021912267741646,0.0014779910486140046,0.0,0.253870564467899,0.17134008945484386,0.2253575176000497,0.15786647178728472,0.041265924342149055,0.006094029779698172,0.7903500370278767,0.8340679290165115,0.830969918792687,0.5515932347853729,0.5401210320779471,0.6142166450007163,0.8377956806593914,0.839149215433266,0.8553081614835027,0.8477496456799797,0.8021792761545308,0.8705820854248866,0.03677273701240526,0.04542361396352592,0.08161500037933857,0.8058931418130215,0.35290503713938015,66,0.8062951495550199,0.3556136880450795,0.803868944779063,0.356466570805435
development,c2,0,56,195,0.2764175559920864,1,0.11733568370805056,0.11733568370805288,0.25941228580930503,0.9254087248975358,1.1760274240364084,0.0,1.0,1.0,0.9112519518741291,0.9048333988460763,0.9130946369819969,0.1656277519535408,0.0314581417470491,0.023748989197380665,0.1656277519535408,0.0314581417470491,0.023748989197380665,0.5319759656103952,0.334770870010201,0.21442715743602916,0.17961281257692194,0.02800887154190794,0.2957527263247091,0.8745150470087598,0.8768392461012138,0.8767927424971714,0.47140911858128315,0.4803498729180371,0.496621950623062,0.7596110889054117,0.700044738256494,0.7767563469207459,0.8782115870096859,0.896505052934195,0.8800138671373793,0.018680907367813332,0.12495555379957049,0.021381440749729756,0.8184072676325572,0.42596673564597665,58,0.8165083031342272,0.42395929459423776,0.8148774430293511,0.4148077394496904
opened_later_half,c2,0,56,160,0.21553099565087375,1,0.10323314064690543,0.10323314064691054,0.1659596588187277,0.9574343765908675,1.0955155189159127,0.0,1.0,1.0,0.911201617293996,0.8915870962916007,0.9074072009960449,0.07607900839069438,1.7309462721380075e-05,0.01471139625334062,0.07607900839069438,1.7309462721380075e-05,0.01471139625334062,0.436845961183176,0.1259276105745515,0.37039671312084854,0.08476839732058979,0.1288376170152679,0.1675397149293406,0.8454238643443862,0.8330093504230465,0.8379208487406701,0.4887607445280547,0.45851779939818005,0.5104562489169829,0.8292686095400961,0.7364414533239599,0.8542346889724477,0.8654893060255721,0.8770960409007296,0.8851410498260252,0.006713916382292231,0.08082395003433077,0.05361541628012628,0.8219094796589947,0.33792687967991497,57,0.8265519263598707,0.3350136306266083,0.8230869398569679,0.33621140792712084
development,c2,0,57,220,0.25403657221947523,1,0.10070164580520015,0.10070164580520295,0.21093164364048061,0.9438502646186773,1.127974082753535,0.0,1.0,1.0,0.9079179267394213,0.9065865884714961,0.9119950851855779,0.06344488126439508,0.02035313578884451,0.0,0.06344488126439508,0.02035313578884451,0.0,0.5667726341068786,0.38397686291200506,0.13442931148354684,0.0999125336774029,0.14614353106971514,0.07688877235481917,0.8873963037934595,0.8483246888575182,0.8910342855265017,0.4982455841677749,0.502247543289106,0.5285930099205226,0.7937317576883275,0.780827791130631,0.7931668396911038,0.9173254896698526,0.9399053240215838,0.9152111789407839,0.003360427493152074,0.07650443747394768,0.014811290140868696,0.7438742395234994,0.44019323002459837,69,0.7577495469317941,0.4230129225441319,0.7652497532942795,0.4320888520835734
opened_later_half,c2,0,57,224,0.217205614882205,1,0.11282546456477807,0.11282546456477886,0.1821342797205013,0.952102851182559,1.1103435263784214,0.0,1.0,1.0,0.9096756428136441,0.9113901797617453,0.9113618487155495,0.14503550027418577,0.006220571113473997,0.0033564233310027945,0.14503550027418577,0.006220571113473997,0.0033564233310027945,0.5561421282444635,0.15632349201247742,0.1738328872219776,0.14892010445990755,0.06138941571636836,0.056477571105678526,0.8219189539302595,0.8269874880548811,0.8758766283352042,0.5440276909216075,0.5439202687078294,0.5857722929946587,0.8315053081727883,0.774011097272366,0.8167423909897543,0.913991316439472,0.8737658318705361,0.9418681311365871,0.08235403891274408,0.0024644339052864446,0.03244631497789424,0.7307882688594105,0.4482428481260619,67,0.7276777565224527,0.45480527824854794,0.7268696276839928,0.4578338846076983
development,c2,0,58,174,0.26820315166025444,1,0.11518795383375899,0.11518795383375884,0.2116217740942333,0.9438782238853247,1.12884263323963,0.0,1.0,1.0,0.8977945979869508,0.8949099020320939,0.8630876403494943,0.010570231081263332,0.0,1.6257564738699673e-05,0.010570231081263332,0.0,1.6257564738699673e-05,0.5469362167844494,0.24424781600208176,0.09694894370500688,0.08110425770069682,0.019691954769319567,0.0893839183723079,0.8075779342687093,0.8665542142185377,0.8249446951507261,0.5657133807676634,0.5761175586013336,0.5245180812784475,0.8135262744869318,0.8442920974288793,0.865214483554042,0.8877446761364108,0.9157070783247028,0.9003804388303318,0.12102332233371936,0.11802692280944342,0.0079289735513942,0.7962047039764706,0.3416274525393007,57,0.7971955689254839,0.341047728786276,0.7961647415079912,0.3384329995074242
opened_later_half,c2,0,58,155,0.12244441174129815,1,0.10712695520853262,0.10712695520853234,0.16913444344287198,0.9570349821890229,1.0960577515052767,0.0,1.0,1.0,0.9141968030038095,0.8998051703625259,0.9146805533791119,0.07274475322371304,0.03620526561867936,0.002541267729470439,0.07274475322371304,0.03620526561867936,0.002541267729470439,0.5163313930149502,0.22500849853058175,0.17413370607480133,0.022341566317419122,0.15488236315749368,0.11165053358356211,0.8866450728624955,0.812231693691203,0.8899400944446774,0.5567110353006679,0.5080215888492026,0.5849753045827646,0.8167832763514645,0.8546067036934805,0.8862913211472103,0.9104110206637142,0.8600725115701057,0.9124968702763884,0.03653296001362514,0.013177747679717095,0.023626283226391622,0.8292102133087037,0.3501830422536753,56,0.8193173291071132,0.36154192254482215,0.8362431366863835,0.33960709578362236
development,c2,0,59,191,0.1654601499505787,1,0.12123306408456014,0.12123306408456104,0.19289257104074134,0.9503701989073008,1.110884593472903,0.0,1.0,1.0,0.9246360003396235,0.9175716433654207,0.9218316810794361,0.09121430544466134,1.6001590021648196e-05,0.010996885978191763,0.09121430544466134,1.6001590021648196e-05,0.010996885978191763,0.5376572576841752,0.10966990393585914,0.16500082796434398,0.15619166577976407,0.20624112892738433,0.19063956382880434,0.9001620147098289,0.8843686163815799,0.9033009868549707,0.5073565814040784,0.5761471051560628,0.5261123848620116,0.827060873931171,0.7662684614915065,0.8165503802621189,0.8873223832881755,0.9279222662309001,0.918130286847912,0.12729373732750343,0.12765135301198818,0.03460001873016696,0.8338718321448538,0.35346566949444835,69,0.8371955706792659,0.34872436162699705,0.8325859493793272,0.3560044332139017
opened_later_half,c2,0,59,226,0.20251945428483675,1,0.08387139431920106,0.083871394319203,0.1838414114913231,0.9537340358295652,1.1021932503374863,0.0,1.0,1.0,0.8472862364649586,0.9062461221890806,0.9071823046418421,0.12222917900118233,0.033514197199841576,0.02689814888076873,0.12222917900118233,0.033514197199841576,0.02689814888076873,0.4672086879981288,0.2732381494823407,0.2472121214865202,0.047676024773612734,0.2355921769408025,0.13231090804201912,0.7188857203155881,0.841103192781046,0.7681921079879981,0.4968201055496303,0.6104992869122865,0.5105794628339924,0.7969543274769428,0.8759141987972694,0.7785598716530133,0.8237930756334207,0.9232650577147327,0.8443779565937359,0.06350085401955444,0.015438164374500685,0.032232181428981516,0.7391923891334444,0.46044102789247304,69,0.7424437155561484,0.469409028959927,0.7404895780248226,0.4535983613833876
