branch,branch_label,exact_flow_mean,exact_positive_fraction,n_events,seed,seed_flow_mean,seed_positive_fraction,sibling_flow_mean,sibling_positive_fraction,time_flow_mean,time_positive_fraction,topology_flow_mean,topology_positive_fraction
1,c4,0.029420804611761296,0.625,56,11,0.052342984341373855,0.7307692307692307,0.015429039835901477,0.5535714285714286,0.0002940772352032186,0.4230769230769231,0.0080637778173565,0.5
1,c4,0.06918355515610011,0.6557377049180327,61,12,0.02239781514075787,0.5178571428571429,0.01480857002562548,0.5409836065573771,0.03344069139205275,0.6785714285714286,0.003141832232809208,0.4098360655737705
1,c4,0.07703501348444627,0.6811594202898551,69,13,0.030413582144016113,0.6349206349206349,0.03575823594596309,0.5652173913043478,0.0057814279642132115,0.5396825396825397,0.027174015072235318,0.463768115942029
1,c4,0.08718070578152513,0.6888888888888889,45,14,0.00880016423707821,0.5238095238095238,0.0019544181021395133,0.5333333333333333,0.02683967052819023,0.5909090909090909,0.00882134056580816,0.4444444444444444
1,c4,0.05236491544082726,0.6491228070175439,57,15,0.04126351615324412,0.6415094339622641,0.050715669208349294,0.5789473684210527,0.021923471222306676,0.4423076923076923,0.006238829607875433,0.40350877192982454
1,c4,0.04338227729151065,0.6666666666666666,57,16,0.018719209518445672,0.5,-0.002591098209959262,0.5789473684210527,0.013048960155577242,0.45098039215686275,0.02788949908266651,0.5789473684210527
1,c4,0.06655266867802526,0.6724137931034483,58,17,0.016248658577151184,0.6296296296296297,0.0435530297113303,0.5344827586206896,0.005835778828235298,0.5102040816326531,-0.0024575178031322753,0.46551724137931033
1,c4,0.06295086182048658,0.6326530612244898,49,18,0.021068995190635743,0.4883720930232558,0.04844163142058062,0.5714285714285714,0.015119606773075864,0.5869565217391305,0.012086499811861863,0.4897959183673469
1,c4,0.04224254328183398,0.6,45,19,-0.010764277495001834,0.5238095238095238,-0.015037288254254478,0.5333333333333333,0.040680994222757214,0.7,0.029251851887015783,0.5333333333333333
1,c4,0.04622822556067245,0.5957446808510638,47,20,0.024643564490140057,0.5319148936170213,-0.01636653031023128,0.5106382978723404,0.040036015541739314,0.5652173913043478,0.021346609945408254,0.6382978723404256
1,c4,0.03433994362879926,0.684931506849315,73,21,0.037228252422027916,0.6764705882352942,0.01372620878612301,0.589041095890411,0.013727225151097469,0.5882352941176471,0.025557502367086128,0.5205479452054794
1,c4,0.026337699859078613,0.5396825396825397,63,22,0.0015511139534510477,0.4482758620689655,0.05778183725933294,0.5873015873015873,0.013290903747167092,0.603448275862069,0.006537146928203547,0.5238095238095238
1,c4,0.042981928993654016,0.6792452830188679,53,23,0.03625338828635228,0.6326530612244898,0.111203290866878,0.6792452830188679,0.04096422625620744,0.6530612244897959,0.022437773054278968,0.6037735849056604
1,c4,0.04902850824754098,0.5454545454545454,66,24,0.028288634040481844,0.559322033898305,0.0016721370167852225,0.5151515151515151,0.022820464981810694,0.532258064516129,0.00428084842619563,0.5
1,c4,0.048678168177019684,0.6470588235294118,51,25,0.022869794074804297,0.6326530612244898,-0.019692162250896903,0.5098039215686274,0.04133801631165371,0.5869565217391305,0.01646013881418008,0.6470588235294118
1,c4,0.07387470809236797,0.746031746031746,63,26,0.06184768235623068,0.7142857142857143,-0.0251106966736048,0.5079365079365079,0.00896797127708473,0.5263157894736842,0.005761779941302945,0.5555555555555556
1,c4,0.05339767968209629,0.6363636363636364,55,27,0.025067471268650457,0.5849056603773585,-0.012754993002784014,0.5636363636363636,0.027656092502217074,0.6226415094339622,0.01804848191346016,0.45454545454545453
1,c4,0.04015092228989635,0.6226415094339622,53,28,0.011584957191549838,0.5106382978723404,0.08643339417039284,0.6415094339622641,0.0068662678379270755,0.6086956521739131,0.01867660623065353,0.5094339622641509
1,c4,0.010329590586164445,0.5396825396825397,63,29,0.03568164900864386,0.6896551724137931,0.01493380942560601,0.5714285714285714,0.0001402565726573438,0.48333333333333334,0.011602045764632769,0.5396825396825397
1,c4,0.050352919478336165,0.6607142857142857,56,30,0.011095712764369518,0.52,0.06913390157904983,0.5535714285714286,0.021373287422248224,0.5510204081632653,0.0018478287562097657,0.5357142857142857
1,c4,0.10026099665083565,0.7352941176470589,68,31,0.040608258380245746,0.5757575757575758,0.10423405553232688,0.5735294117647058,0.022686222300400277,0.532258064516129,0.022038390667945936,0.5147058823529411
1,c4,0.10289849845989146,0.6346153846153846,52,32,0.0059412683569320035,0.5490196078431373,0.07205883350531084,0.5961538461538461,0.03536671132368834,0.6666666666666666,0.019592468027901624,0.5769230769230769
