route_id,split,control,lag,source_pair,source_endpoint,source_z,destination_pair,destination_endpoint,destination_origin_time,sign_flip,axis_error,matched_candidate_count,time_jitter,weight
c2-0-30-55-11,development,exact,1,6-11,11,0.13710616083520297,1-4,1,30,0,0.3211965967755834,1,-1,0.0005425350882706237
c2-0-30-55-11,development,exact,2,6-11,11,0.13710616083520297,0-7,0,32,1,0.2661364030641585,1,0,0.0005425350882706237
c2-0-30-55-11,development,exact,3,6-11,11,0.13710616083520297,0-7,0,32,1,0.2661364030641585,1,-1,0.0005425350882706237
c2-0-30-55-11,development,exact,4,6-11,11,0.13710616083520297,7-8,8,34,1,0.45074965592505,1,0,0.0005425350882706237
c2-0-30-55-11,development,exact,5,6-11,11,0.13710616083520297,7-8,8,34,1,0.45074965592505,1,-1,0.0005425350882706237
c2-0-30-55-11,development,exact,6,6-11,11,0.13710616083520297,7-8,8,34,1,0.45074965592505,1,-2,0.0005425350882706237
c2-0-30-55-11,development,seed,1,6-11,11,0.13710616083520297,0-2,0,30,1,0.7128891973272344,1,-1,0.0005425350882706237
c2-0-30-55-11,development,seed,2,6-11,11,0.13710616083520297,0-2,0,30,1,0.7128891973272344,1,-2,0.0005425350882706237
c2-0-30-55-11,development,seed,3,6-11,11,0.13710616083520297,4-8,4,34,1,0.12513775024308543,1,1,0.0005425350882706237
c2-0-30-55-11,development,seed,4,6-11,11,0.13710616083520297,4-8,4,34,1,0.12513775024308543,1,0,0.0005425350882706237
c2-0-30-55-11,development,seed,5,6-11,11,0.13710616083520297,4-8,4,34,1,0.12513775024308543,1,-1,0.0005425350882706237
c2-0-30-55-11,development,seed,6,6-11,11,0.13710616083520297,4-8,4,34,1,0.12513775024308543,1,-2,0.0005425350882706237
c2-0-30-55-11,development,time,1,6-11,11,0.13710616083520297,0-5,0,166,1,0.079322072064299,1,-2,0.0005425350882706237
c2-0-30-55-11,development,time,2,6-11,11,0.13710616083520297,0-5,0,166,1,0.079322072064299,1,-3,0.0005425350882706237
c2-0-30-55-11,development,time,3,6-11,11,0.13710616083520297,2-8,8,172,0,0.9916278730953813,1,2,0.0005425350882706237
c2-0-30-55-11,development,time,4,6-11,11,0.13710616083520297,2-8,8,172,0,0.9916278730953813,1,1,0.0005425350882706237
c2-0-30-55-11,development,time,5,6-11,11,0.13710616083520297,2-8,8,172,0,0.9916278730953813,1,0,0.0005425350882706237
c2-0-30-55-11,development,time,6,6-11,11,0.13710616083520297,2-8,8,172,0,0.9916278730953813,1,-1,0.0005425350882706237
c2-0-60-19-1,development,exact,1,1-10,1,0.1038878395060809,1-10,1,60,0,0.0,1,-1,0.0020685716654819664
c2-0-60-19-1,development,exact,2,1-10,1,0.1038878395060809,1-10,1,60,0,0.0,1,-2,0.0020685716654819664
c2-0-60-19-1,development,exact,3,1-10,1,0.1038878395060809,4-9,4,64,0,0.32319594224286574,1,1,0.0020685716654819664
c2-0-60-19-1,development,exact,4,1-10,1,0.1038878395060809,4-9,4,64,0,0.32319594224286574,1,0,0.0020685716654819664
c2-0-60-19-1,development,exact,5,1-10,1,0.1038878395060809,4-9,4,64,0,0.32319594224286574,1,-1,0.0020685716654819664
c2-0-60-19-1,development,exact,6,1-10,1,0.1038878395060809,1-8,1,66,1,0.30744946361179654,1,0,0.0020685716654819664
c2-0-60-19-1,development,seed,1,1-10,1,0.1038878395060809,5-11,11,60,1,0.6762989266210214,1,-1,0.0020685716654819664
c2-0-60-19-1,development,seed,2,1-10,1,0.1038878395060809,3-10,3,62,1,0.28621430609733045,1,0,0.0020685716654819664
c2-0-60-19-1,development,seed,3,1-10,1,0.1038878395060809,3-10,3,62,1,0.28621430609733045,1,-1,0.0020685716654819664
c2-0-60-19-1,development,seed,4,1-10,1,0.1038878395060809,3-10,3,62,1,0.28621430609733045,1,-2,0.0020685716654819664
c2-0-60-19-1,development,seed,5,1-10,1,0.1038878395060809,4-8,4,66,0,0.10439314361567932,1,1,0.0020685716654819664
c2-0-60-19-1,development,seed,6,1-10,1,0.1038878395060809,4-8,4,66,0,0.10439314361567932,1,0,0.0020685716654819664
c2-0-60-19-1,development,time,1,1-10,1,0.1038878395060809,2-4,2,198,1,0.4789862650873405,1,0,0.0020685716654819664
c2-0-60-19-1,development,time,2,1-10,1,0.1038878395060809,2-4,2,198,1,0.4789862650873405,1,-1,0.0020685716654819664
c2-0-60-19-1,development,time,3,1-10,1,0.1038878395060809,2-4,2,198,1,0.4789862650873405,1,-2,0.0020685716654819664
c2-0-60-19-1,development,time,4,1-10,1,0.1038878395060809,2-4,2,198,1,0.4789862650873405,1,-3,0.0020685716654819664
c2-0-60-19-1,development,time,5,1-10,1,0.1038878395060809,3-11,3,204,0,0.11194149943910264,1,2,0.0020685716654819664
c2-0-60-19-1,development,time,6,1-10,1,0.1038878395060809,3-11,3,204,0,0.11194149943910264,1,1,0.0020685716654819664
c2-0-68-11-1,development,exact,1,1-2,1,-0.01876357785012469,2-10,2,68,0,0.37272818714991013,1,-1,0.006908739573295852
c2-0-68-11-1,development,exact,2,1-2,1,-0.01876357785012469,2-4,2,70,1,0.20126178125133123,1,0,0.006908739573295852
c2-0-68-11-1,development,exact,3,1-2,1,-0.01876357785012469,2-4,2,70,1,0.20126178125133123,1,-1,0.006908739573295852
c2-0-68-11-1,development,exact,4,1-2,1,-0.01876357785012469,6-8,6,72,1,0.7067156751379787,1,0,0.006908739573295852
c2-0-68-11-1,development,exact,5,1-2,1,-0.01876357785012469,6-8,6,72,1,0.7067156751379787,1,-1,0.006908739573295852
c2-0-68-11-1,development,exact,6,1-2,1,-0.01876357785012469,2-8,2,74,1,0.7116688986734333,1,0,0.006908739573295852
c2-0-68-11-1,development,seed,1,1-2,1,-0.01876357785012469,3-8,3,68,0,0.41988120051943695,1,-1,0.006908739573295852
c2-0-68-11-1,development,seed,2,1-2,1,-0.01876357785012469,0-10,0,70,0,0.23061053880155985,1,0,0.006908739573295852
c2-0-68-11-1,development,seed,3,1-2,1,-0.01876357785012469,0-10,0,70,0,0.23061053880155985,1,-1,0.006908739573295852
c2-0-68-11-1,development,seed,4,1-2,1,-0.01876357785012469,8-9,9,72,0,0.7710334161264369,1,0,0.006908739573295852
c2-0-68-11-1,development,seed,5,1-2,1,-0.01876357785012469,8-9,9,72,0,0.7710334161264369,1,-1,0.006908739573295852
c2-0-68-11-1,development,seed,6,1-2,1,-0.01876357785012469,5-11,5,74,0,0.4776666749021899,1,0,0.006908739573295852
c2-0-68-11-1,development,time,1,1-2,1,-0.01876357785012469,3-5,3,206,1,0.742868293264272,1,0,0.006908739573295852
c2-0-68-11-1,development,time,2,1-2,1,-0.01876357785012469,3-5,3,206,1,0.742868293264272,1,-1,0.006908739573295852
c2-0-68-11-1,development,time,3,1-2,1,-0.01876357785012469,3-5,3,206,1,0.742868293264272,1,-2,0.006908739573295852
c2-0-68-11-1,development,time,4,1-2,1,-0.01876357785012469,1-8,1,210,1,0.23919402155133765,1,1,0.006908739573295852
c2-0-68-11-1,development,time,5,1-2,1,-0.01876357785012469,1-8,1,210,1,0.23919402155133765,1,0,0.006908739573295852
c2-0-68-11-1,development,time,6,1-2,1,-0.01876357785012469,1-8,1,210,1,0.23919402155133765,1,-1,0.006908739573295852
c2-0-164-35-9,development,exact,1,3-9,9,0.0941081864540002,3-9,9,164,0,0.0,1,-1,2.2442768690723175e-05
c2-0-164-35-9,development,exact,2,3-9,9,0.0941081864540002,0-5,0,166,1,0.10824046192105997,2,0,2.2442768690723175e-05
c2-0-164-35-9,development,exact,3,3-9,9,0.0941081864540002,0-5,0,166,1,0.10824046192105997,2,-1,2.2442768690723175e-05
c2-0-164-35-9,development,exact,4,3-9,9,0.0941081864540002,0-5,0,166,1,0.10824046192105997,2,-2,2.2442768690723175e-05
c2-0-164-35-9,development,exact,5,3-9,9,0.0941081864540002,0-5,0,166,1,0.10824046192105997,1,-3,2.2442768690723175e-05
c2-0-164-35-9,development,exact,6,3-9,9,0.0941081864540002,2-8,8,172,0,0.987825937527861,1,2,2.2442768690723175e-05
c2-0-164-35-9,development,seed,1,3-9,9,0.0941081864540002,0-7,7,164,0,0.7041426472094962,1,-1,2.2442768690723175e-05
c2-0-164-35-9,development,seed,2,3-9,9,0.0941081864540002,2-9,2,166,0,0.3159885568556184,2,0,2.2442768690723175e-05
c2-0-164-35-9,development,seed,3,3-9,9,0.0941081864540002,2-9,2,166,0,0.3159885568556184,2,-1,2.2442768690723175e-05
c2-0-164-35-9,development,seed,4,3-9,9,0.0941081864540002,1-11,1,168,1,0.3911508739225173,2,0,2.2442768690723175e-05
c2-0-164-35-9,development,seed,5,3-9,9,0.0941081864540002,1-11,1,168,1,0.3911508739225173,1,-1,2.2442768690723175e-05
c2-0-164-35-9,development,seed,6,3-9,9,0.0941081864540002,1-11,1,168,1,0.3911508739225173,1,-2,2.2442768690723175e-05
c2-0-164-35-9,development,time,1,3-9,9,0.0941081864540002,0-5,0,54,1,0.41387806570608643,1,-1,2.2442768690723175e-05
c2-0-164-35-9,development,time,2,3-9,9,0.0941081864540002,1-6,1,56,0,0.5714049475068078,2,-1,2.2442768690723175e-05
c2-0-164-35-9,development,time,3,3-9,9,0.0941081864540002,1-10,1,60,0,0.04939317849744635,2,1,2.2442768690723175e-05
c2-0-164-35-9,development,time,4,3-9,9,0.0941081864540002,1-10,1,60,0,0.04939317849744635,2,-1,2.2442768690723175e-05
c2-0-164-35-9,development,time,5,3-9,9,0.0941081864540002,4-9,4,64,0,0.36673468742853965,1,1,2.2442768690723175e-05
c2-0-164-35-9,development,time,6,3-9,9,0.0941081864540002,4-9,4,64,0,0.36673468742853965,1,-1,2.2442768690723175e-05
c2-0-190-31-3,development,exact,1,3-5,3,0.04770630238991558,6-7,7,190,1,0.54572722388156,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,exact,2,3-5,3,0.04770630238991558,4-9,4,192,0,0.3140058488466209,1,0,5.555497508320101e-06
c2-0-190-31-3,development,exact,3,3-5,3,0.04770630238991558,4-9,4,192,0,0.3140058488466209,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,exact,4,3-5,3,0.04770630238991558,7-9,9,194,1,0.6728653994287359,1,0,5.555497508320101e-06
c2-0-190-31-3,development,exact,5,3-5,3,0.04770630238991558,7-9,9,194,1,0.6728653994287359,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,exact,6,3-5,3,0.04770630238991558,0-11,0,196,0,0.07997933318100087,3,0,5.555497508320101e-06
c2-0-190-31-3,development,seed,1,3-5,3,0.04770630238991558,3-10,3,190,1,0.19244838434689068,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,seed,2,3-5,3,0.04770630238991558,1-3,1,192,1,0.09696740486983417,1,0,5.555497508320101e-06
c2-0-190-31-3,development,seed,3,3-5,3,0.04770630238991558,1-3,1,192,1,0.09696740486983417,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,seed,4,3-5,3,0.04770630238991558,1-3,1,192,1,0.09696740486983417,1,-2,5.555497508320101e-06
c2-0-190-31-3,development,seed,5,3-5,3,0.04770630238991558,0-6,6,196,0,0.5466249432809391,1,1,5.555497508320101e-06
c2-0-190-31-3,development,seed,6,3-5,3,0.04770630238991558,0-9,9,196,0,0.19873597524494527,3,0,5.555497508320101e-06
c2-0-190-31-3,development,time,1,3-5,3,0.04770630238991558,7-10,10,82,0,0.06908017698743997,1,1,5.555497508320101e-06
c2-0-190-31-3,development,time,2,3-5,3,0.04770630238991558,7-10,10,82,0,0.06908017698743997,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,time,3,3-5,3,0.04770630238991558,3-6,6,84,1,0.33888421700445015,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,time,4,3-5,3,0.04770630238991558,7-11,7,86,1,0.06216413309864155,1,-1,5.555497508320101e-06
c2-0-190-31-3,development,time,5,3-5,3,0.04770630238991558,7-11,7,86,1,0.06216413309864155,1,-3,5.555497508320101e-06
c2-0-190-31-3,development,time,6,3-5,3,0.04770630238991558,0-3,0,92,0,0.47521986123141563,3,1,5.555497508320101e-06
c2-0-196-11-1,development,exact,1,1-2,1,-0.03821621791393122,3-5,5,196,1,0.370789184051925,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,exact,2,1-2,1,-0.03821621791393122,2-4,2,198,0,0.021638571490031365,1,0,1.6848799733829804e-05
c2-0-196-11-1,development,exact,3,1-2,1,-0.03821621791393122,2-4,2,198,0,0.021638571490031365,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,exact,4,1-2,1,-0.03821621791393122,2-4,2,198,0,0.021638571490031365,1,-2,1.6848799733829804e-05
c2-0-196-11-1,development,exact,5,1-2,1,-0.03821621791393122,2-4,2,198,0,0.021638571490031365,1,-3,1.6848799733829804e-05
c2-0-196-11-1,development,exact,6,1-2,1,-0.03821621791393122,3-11,3,204,1,0.3693008643949028,1,2,1.6848799733829804e-05
c2-0-196-11-1,development,seed,1,1-2,1,-0.03821621791393122,0-6,6,196,1,0.46420148295405644,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,seed,2,1-2,1,-0.03821621791393122,1-4,4,198,1,0.3579072267711387,1,0,1.6848799733829804e-05
c2-0-196-11-1,development,seed,3,1-2,1,-0.03821621791393122,1-4,4,198,1,0.3579072267711387,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,seed,4,1-2,1,-0.03821621791393122,4-6,4,200,0,0.4329612448218322,1,0,1.6848799733829804e-05
c2-0-196-11-1,development,seed,5,1-2,1,-0.03821621791393122,4-6,4,200,0,0.4329612448218322,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,seed,6,1-2,1,-0.03821621791393122,1-5,1,202,1,0.9417210295917078,1,0,1.6848799733829804e-05
c2-0-196-11-1,development,time,1,1-2,1,-0.03821621791393122,7-11,7,86,0,0.04861901061137813,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,time,2,1-2,1,-0.03821621791393122,7-11,7,86,0,0.04861901061137813,1,-3,1.6848799733829804e-05
c2-0-196-11-1,development,time,3,1-2,1,-0.03821621791393122,7-9,7,92,1,0.8713078841609552,1,1,1.6848799733829804e-05
c2-0-196-11-1,development,time,4,1-2,1,-0.03821621791393122,7-9,7,92,1,0.8713078841609552,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,time,5,1-2,1,-0.03821621791393122,6-8,8,94,0,0.2680953169644287,1,-1,1.6848799733829804e-05
c2-0-196-11-1,development,time,6,1-2,1,-0.03821621791393122,2-6,2,96,0,0.44791319711589683,1,-1,1.6848799733829804e-05
c2-1-106-14-5,development,exact,1,1-5,5,-0.028008467481027338,5-7,5,106,1,0.4071946393855557,1,-1,1.287069623913395e-05
