dataset,cohort,experiment,cell_id,interval_index,intervals_observed,maturity_mid_A,life_third,division_interval_hours,local_time_rate,local_time_ara,log_size_change,log_rpl13a_concentration_change,log_rpl13a_total_change
Rpl13A cohort,development,Experiment_7,cell_2.40,8,16,0.9375,middle,2.6666666666666003,1.0847457627118384,1.0406504065040532,0.08895233968565176,-0.040179328208232404,0.04877301147741935
Rpl13A cohort,development,Experiment_7,cell_2.40,9,16,1.0625,middle,1.6666666666666998,0.6779661016949293,0.8080808080808181,-0.009183417092538728,0.004893948453273951,-0.004289468639264739
Rpl13A cohort,development,Experiment_7,cell_2.40,10,16,1.1875,middle,3.0,1.2203389830508484,1.0992366412213743,-0.052806560156790396,0.3330993570453421,0.28029279688855163
Rpl13A cohort,development,Experiment_7,cell_2.40,11,16,1.3125,middle,2.3333333333333,0.9491525423728686,0.9739130434782541,0.189975276108182,-0.12213829732310322,0.06783697878507892
Rpl13A cohort,development,Experiment_7,cell_2.40,12,16,1.4375,late,2.3333333333333997,0.9491525423729091,0.9739130434782756,-0.1019059993576038,0.04942309379152862,-0.05248290556607516
Rpl13A cohort,development,Experiment_7,cell_2.40,13,16,1.5625,late,2.3333333333333,0.9491525423728686,0.9739130434782541,0.04173576966184168,-0.12237726582731698,-0.08064149616547522
Rpl13A cohort,development,Experiment_7,cell_2.40,14,16,1.6875,late,3.0,1.2203389830508484,1.0992366412213743,0.0,0.09259039137086371,0.09259039137086371
Rpl13A cohort,development,Experiment_7,cell_2.40,15,16,1.8125,late,2.6666666666667,1.0847457627118788,1.0406504065040716,0.0852318347438871,0.0701370867242304,0.1553689214681177
Rpl13A cohort,development,Experiment_7,cell_2.40,16,16,1.9375,late,4.6666666666666,1.8983050847457372,1.3099415204678302,0.24727078014294862,0.14177559469383652,0.38904637483678517
Rpl13A cohort,development,Experiment_7,cell_2.41,1,19,0.05263157894736842,early,2.0,0.9500000000000001,0.9743589743589743,-0.08979685209484532,0.13053246574890126,0.04073561365405598
Rpl13A cohort,development,Experiment_7,cell_2.41,2,19,0.15789473684210525,early,1.66666666666667,0.7916666666666683,0.8837209302325592,0.04020552758143498,-0.09486835886807048,-0.05466283128663562
Rpl13A cohort,development,Experiment_7,cell_2.41,3,19,0.2631578947368421,early,2.33333333333333,1.1083333333333318,1.0513833992094856,0.0703616383027477,0.057752480478101484,0.1281141187808492
Rpl13A cohort,development,Experiment_7,cell_2.41,4,19,0.3684210526315789,early,1.3333333333333304,0.633333333333332,0.7755102040816316,-0.005641763906668126,0.07944835593548848,0.07380659202882038
Rpl13A cohort,development,Experiment_7,cell_2.41,5,19,0.47368421052631576,early,2.3333333333333393,1.1083333333333363,1.0513833992094876,0.3385373425124558,-0.04774721395508563,0.29079012855737035
Rpl13A cohort,development,Experiment_7,cell_2.41,6,19,0.5789473684210527,early,1.6666666666666305,0.7916666666666495,0.8837209302325474,-0.17264309091312022,-0.16108515009657712,-0.3337282410096974
Rpl13A cohort,development,Experiment_7,cell_2.41,7,19,0.6842105263157894,middle,2.3333333333333997,1.108333333333365,1.0513833992095003,0.05727105989591963,0.09284221049389917,0.15011327038981878
Rpl13A cohort,development,Experiment_7,cell_2.41,8,19,0.7894736842105263,middle,2.0,0.9500000000000001,0.9743589743589743,0.09599044117747514,-0.02142196416655662,0.07456847701091852
Rpl13A cohort,development,Experiment_7,cell_2.41,9,19,0.894736842105263,middle,2.0,0.9500000000000001,0.9743589743589743,0.03267120589621644,0.0022328752813143794,0.03490408117753073
Rpl13A cohort,development,Experiment_7,cell_2.41,10,19,1.0,middle,1.3333333333333002,0.6333333333333176,0.7755102040816209,0.04398081605116931,0.036723459516768,0.08070427556793718
Rpl13A cohort,development,Experiment_7,cell_2.41,11,19,1.1052631578947367,middle,2.0,0.9500000000000001,0.9743589743589743,-0.006355292040665699,0.08506721286052343,0.07871192081985788
Rpl13A cohort,development,Experiment_7,cell_2.41,12,19,1.2105263157894737,middle,1.6666666666666998,0.7916666666666825,0.883720930232568,0.046444632121231594,-0.1387559744808039,-0.09231134235957243
Rpl13A cohort,development,Experiment_7,cell_2.41,13,19,1.3157894736842106,middle,1.6666666666666003,0.7916666666666352,0.8837209302325385,0.02522017788881176,-0.07550932290964349,-0.05028914502083155
Rpl13A cohort,development,Experiment_7,cell_2.41,14,19,1.4210526315789473,late,1.6666666666666998,0.7916666666666825,0.883720930232568,0.13714394631149812,-0.0938919865585858,0.04325195975291227
Rpl13A cohort,development,Experiment_7,cell_2.41,15,19,1.526315789473684,late,2.0,0.9500000000000001,0.9743589743589743,-0.032215756263345253,0.18332155576370285,0.15110579950035755
Rpl13A cohort,development,Experiment_7,cell_2.41,16,19,1.631578947368421,late,2.0,0.9500000000000001,0.9743589743589743,0.041118466505824264,-0.18817313667984345,-0.14705467017401933
Rpl13A cohort,development,Experiment_7,cell_2.41,17,19,1.736842105263158,late,2.6666666666667,1.2666666666666826,1.1176470588235357,0.019288105114591926,0.16746944129206137,0.18675754640665312
Rpl13A cohort,development,Experiment_7,cell_2.41,18,19,1.8421052631578947,late,2.6666666666666003,1.2666666666666353,1.117647058823517,0.047415700160196084,0.1918513262867912,0.2392670264469873
Rpl13A cohort,development,Experiment_7,cell_2.41,19,19,1.9473684210526314,late,4.6666666666667,2.2166666666666823,1.378238341968915,0.1728859474965741,0.051984790073336076,0.22487073756991013
Rpl13A cohort,development,Experiment_7,cell_2.42,1,12,0.08333333333333333,early,2.0,0.9113924050632923,0.9536423841059609,0.012435130418547234,-0.10880192122942213,-0.09636679081087475
Rpl13A cohort,development,Experiment_7,cell_2.42,2,12,0.25,early,1.66666666666667,0.7594936708860786,0.8633093525179872,0.14697311812009814,-0.0028596195888077863,0.14411349853129027
Rpl13A cohort,development,Experiment_7,cell_2.42,3,12,0.41666666666666663,early,2.33333333333333,1.0632911392405062,1.030674846625767,0.06786364379855395,0.04798626253429238,0.11584990633284618
Rpl13A cohort,development,Experiment_7,cell_2.42,4,12,0.5833333333333333,early,1.6666666666666696,0.7594936708860783,0.8633093525179872,-0.12394997005347833,-0.004933229128628448,-0.12888319918210658
Rpl13A cohort,development,Experiment_7,cell_2.42,5,12,0.75,middle,2.3333333333333304,1.0632911392405064,1.030674846625767,0.03451740207228224,-0.08049203061505573,-0.045974628542773614
Rpl13A cohort,development,Experiment_7,cell_2.42,6,12,0.9166666666666667,middle,1.6666666666666998,0.7594936708860921,0.8633093525179961,0.08999189476973361,-0.1427747661904161,-0.0527828714206824
Rpl13A cohort,development,Experiment_7,cell_2.42,7,12,1.0833333333333335,middle,2.0,0.9113924050632923,0.9536423841059609,0.020278954918933785,0.03744871902838538,0.057727673947319084
Rpl13A cohort,development,Experiment_7,cell_2.42,8,12,1.25,middle,2.3333333333333,1.0632911392404927,1.0306748466257605,0.07566875314532727,0.04123667228080339,0.11690542542613075
Rpl13A cohort,development,Experiment_7,cell_2.42,9,12,1.4166666666666665,late,2.0,0.9113924050632923,0.9536423841059609,0.0757955248782212,-0.05985889642645138,0.01593662845176958
Rpl13A cohort,development,Experiment_7,cell_2.42,10,12,1.5833333333333335,late,2.3333333333333,1.0632911392404927,1.0306748466257605,0.06489165682560187,0.07957288618954611,0.144464543015148
Rpl13A cohort,development,Experiment_7,cell_2.42,11,12,1.75,late,2.3333333333333997,1.063291139240538,1.0306748466257818,-0.014427115725814637,0.009494550809065463,-0.0049325649167492585
Rpl13A cohort,development,Experiment_7,cell_2.42,12,12,1.9166666666666665,late,3.6666666666666003,1.6708860759493391,1.251184834123215,0.3447302374770047,-0.1945710271985174,0.15015921027848747
Rpl13A cohort,development,Experiment_7,cell_2.43,1,14,0.07142857142857142,early,1.66666666666667,0.7216494845360847,0.8383233532934146,0.11211891617953695,-0.01674986897545129,0.09536904720408565
Rpl13A cohort,development,Experiment_7,cell_2.43,2,14,0.21428571428571427,early,1.6666666666666599,0.7216494845360802,0.8383233532934116,0.05871911522684387,0.002435783184660724,0.06115489841150461
Rpl13A cohort,development,Experiment_7,cell_2.43,3,14,0.3571428571428571,early,2.0000000000000004,0.8659793814433001,0.9281767955801111,-0.030528349834216328,-0.14518923765615557,-0.17571758749037178
Rpl13A cohort,development,Experiment_7,cell_2.43,4,14,0.5,early,2.3333333333333393,1.0103092783505192,1.005128205128207,-0.15705526064730513,-0.0862939855273252,-0.24334924617463044
Rpl13A cohort,development,Experiment_7,cell_2.43,5,14,0.6428571428571428,early,2.0,0.8659793814432999,0.928176795580111,0.16136172003598778,-0.2962051285678169,-0.13484340853182908
Rpl13A cohort,development,Experiment_7,cell_2.43,6,14,0.7857142857142857,middle,2.3333333333333304,1.0103092783505152,1.0051282051282049,-0.24684898844491332,0.08429246287964122,-0.16255652556527228
Rpl13A cohort,development,Experiment_7,cell_2.43,7,14,0.9285714285714286,middle,2.6666666666667,1.1546391752577476,1.0717703349282366,0.20331253468673868,0.05210974511368057,0.25542227980041954
Rpl13A cohort,development,Experiment_7,cell_2.43,8,14,1.0714285714285714,middle,2.0,0.8659793814432999,0.928176795580111,0.038162089450824326,0.07615274635462556,0.11431483580544971
Rpl13A cohort,development,Experiment_7,cell_2.43,9,14,1.2142857142857144,middle,2.0,0.8659793814432999,0.928176795580111,0.032630962540275116,0.020589099282933142,0.053220061823208216
Rpl13A cohort,development,Experiment_7,cell_2.43,10,14,1.3571428571428572,late,2.0,0.8659793814432999,0.928176795580111,0.014418927129994175,-0.061688968882516786,-0.04727004175252267
Rpl13A cohort,development,Experiment_7,cell_2.43,11,14,1.5,late,2.3333333333333,1.010309278350502,1.0051282051281984,0.03509896122129371,0.01742485323807689,0.052523814459370564
Rpl13A cohort,development,Experiment_7,cell_2.43,12,14,1.6428571428571428,late,2.6666666666667,1.1546391752577476,1.0717703349282366,0.005887891401711827,-0.030475689775880544,-0.02458779837416875
Rpl13A cohort,development,Experiment_7,cell_2.43,13,14,1.7857142857142856,late,2.6666666666666003,1.1546391752577045,1.0717703349282177,0.06863263020649671,0.07169909910844431,0.14033172931494076
Rpl13A cohort,development,Experiment_7,cell_2.43,14,14,1.9285714285714286,late,4.0,1.7319587628865998,1.2679245283018872,0.15325944705718766,0.024104417838741794,0.1773638648959296
Rpl13A cohort,development,Experiment_7,cell_2.44,1,12,0.08333333333333333,early,2.33333333333333,0.9999999999999984,0.9999999999999992,-0.13308995352591588,-0.11082532010441587,-0.24391527363033194
Rpl13A cohort,development,Experiment_7,cell_2.44,2,12,0.25,early,2.3333333333333397,1.0000000000000027,1.0000000000000013,0.063826102446084,-0.05640252576286581,0.007423576683218275
Rpl13A cohort,development,Experiment_7,cell_2.44,3,12,0.41666666666666663,early,1.6666666666666607,0.7142857142857117,0.8333333333333316,0.004656644120548385,-0.1370824009722416,-0.1324257568516933
Rpl13A cohort,development,Experiment_7,cell_2.44,4,12,0.5833333333333333,early,2.0,0.8571428571428571,0.923076923076923,0.10476587391194549,0.03420626674556254,0.13897214065750785
Rpl13A cohort,development,Experiment_7,cell_2.44,5,12,0.75,middle,2.6666666666666696,1.1428571428571441,1.0666666666666673,0.04606800587114934,-0.03537502491381648,0.010692980957332834
Rpl13A cohort,development,Experiment_7,cell_2.44,6,12,0.9166666666666667,middle,2.0,0.8571428571428571,0.923076923076923,-0.15083387978309484,-0.041924712245871854,-0.19275859202896675
Rpl13A cohort,development,Experiment_7,cell_2.44,7,12,1.0833333333333335,middle,2.0,0.8571428571428571,0.923076923076923,0.08541570620908402,-0.035799521112621246,0.049616185096462734
Rpl13A cohort,development,Experiment_7,cell_2.44,8,12,1.25,middle,2.3333333333333,0.9999999999999857,0.9999999999999928,0.31657984045360676,-0.062197191019459974,0.2543826494341469
Rpl13A cohort,development,Experiment_7,cell_2.44,9,12,1.4166666666666665,late,2.3333333333333997,1.0000000000000284,1.0000000000000142,-0.14114645148025037,0.18472349578333996,0.04357704430308952
Rpl13A cohort,development,Experiment_7,cell_2.44,10,12,1.5833333333333335,late,2.0,0.8571428571428571,0.923076923076923,0.21709078748285832,-0.24370481217085038,-0.026614024687991997
Rpl13A cohort,development,Experiment_7,cell_2.44,11,12,1.75,late,2.6666666666666003,1.1428571428571144,1.0666666666666542,-0.14404722309501666,0.19416059237455457,0.05011336927953768
Rpl13A cohort,development,Experiment_7,cell_2.44,12,12,1.9166666666666665,late,3.6666666666667,1.5714285714285856,1.2222222222222265,0.1522221178493338,0.10797307781065223,0.2601951956599861
Rpl13A cohort,development,Experiment_7,cell_2.45,1,4,0.25,early,1.66666666666667,1.052631578947371,1.0256410256410269,0.3327728243936612,-0.1252346488240606,0.2075381755696007
Rpl13A cohort,development,Experiment_7,cell_2.45,2,4,0.75,middle,1.33333333333333,0.842105263157893,0.9142857142857134,-0.0872863018779549,0.18336534495035306,0.09607904307239824
Rpl13A cohort,development,Experiment_7,cell_2.45,3,4,1.25,middle,1.3333333333333304,0.8421052631578932,0.9142857142857134,0.27952967654810706,-0.20117452655497936,0.07835514999312773
Rpl13A cohort,development,Experiment_7,cell_2.45,4,4,1.75,late,2.0,1.2631578947368427,1.1162790697674423,-0.0754495490230278,0.1074058093075222,0.031956260284494525
Rpl13A cohort,development,Experiment_7,cell_2.46,1,4,0.25,early,2.0,0.40677966101694846,0.5783132530120475,0.10511400360333138,0.07119485047473133,0.17630885407806265
Rpl13A cohort,development,Experiment_7,cell_2.46,2,4,0.75,middle,2.0,0.40677966101694846,0.5783132530120475,0.04749071190515444,-0.0010132409117073091,0.04647747099344707
Rpl13A cohort,development,Experiment_7,cell_2.46,3,4,1.25,middle,3.0,0.6101694915254227,0.7578947368421045,0.06135310086273567,0.01943212896664298,0.08078522982937898
Rpl13A cohort,development,Experiment_7,cell_2.46,4,4,1.75,late,12.6666666666667,2.5762711864406804,1.440758293838863,0.8583786851197441,0.09188574359358874,0.9502644287133328
Rpl13A cohort,development,Experiment_7,cell_2.47,1,12,0.08333333333333333,early,2.0,0.7826086956521731,0.8780487804878044,0.06590657800825224,0.18854942894870486,0.254456006956957
Rpl13A cohort,development,Experiment_7,cell_2.47,2,12,0.25,early,1.33333333333333,0.5217391304347807,0.685714285714284,-0.06253922152448246,-0.10949714750860318,-0.17203636903308558
Rpl13A cohort,development,Experiment_7,cell_2.47,3,12,0.41666666666666663,early,2.3333333333333397,0.9130434782608711,0.9545454545454555,0.11457298243975679,-0.19622066938683141,-0.08164768694707472
Rpl13A cohort,development,Experiment_7,cell_2.47,4,12,0.5833333333333333,early,2.0,0.7826086956521731,0.8780487804878044,0.08063468637959134,-0.27448452036983534,-0.19384983399024389
Rpl13A cohort,development,Experiment_7,cell_2.47,5,12,0.75,middle,2.3333333333333304,0.9130434782608674,0.9545454545454534,0.06435925688878444,0.05502589049311495,0.11938514738189965
Rpl13A cohort,development,Experiment_7,cell_2.47,6,12,0.9166666666666667,middle,2.3333333333333,0.9130434782608555,0.9545454545454469,0.07936278746406011,-0.007763354716563365,0.07159943274749676
Rpl13A cohort,development,Experiment_7,cell_2.47,7,12,1.0833333333333335,middle,2.0,0.7826086956521731,0.8780487804878044,-0.019619890267560804,-0.05352386355555908,-0.07314375382312002
Rpl13A cohort,development,Experiment_7,cell_2.47,8,12,1.25,middle,2.0,0.7826086956521731,0.8780487804878044,-0.042193855001821046,0.006637644893334493,-0.035556210108486676
Rpl13A cohort,development,Experiment_7,cell_2.47,9,12,1.4166666666666665,late,3.0,1.1739130434782594,1.0799999999999994,-0.03505312224220376,0.24067259288211823,0.20561947063991431
Rpl13A cohort,development,Experiment_7,cell_2.47,10,12,1.5833333333333335,late,3.3333333333333997,1.304347826086981,1.1320754716981225,0.11072824297831789,0.15980528725355334,0.2705335302318715
Rpl13A cohort,development,Experiment_7,cell_2.47,11,12,1.75,late,3.6666666666666003,1.4347826086956246,1.178571428571419,0.06185907134019796,0.0003465567521365341,0.06220562809233447
Rpl13A cohort,development,Experiment_7,cell_2.47,12,12,1.9166666666666665,late,4.3333333333334,1.6956521739130674,1.258064516129039,0.048377544262240904,-0.14882916492650922,-0.10045162066426817
Rpl13A cohort,development,Experiment_8,cell_2.48,1,7,0.14285714285714285,early,3.0,0.6363636363636364,0.7777777777777778,0.40671897347130453,-0.5605861825874275,-0.15386720911612314
Rpl13A cohort,development,Experiment_8,cell_2.48,2,7,0.42857142857142855,early,2.3333333333333304,0.4949494949494943,0.6621621621621616,-0.08415018884083207,-0.07994478653914038,-0.16409497537997247
Rpl13A cohort,development,Experiment_8,cell_2.48,3,7,0.7142857142857142,middle,2.6666666666666696,0.5656565656565663,0.722580645161291,0.04371218594472238,-0.022159016473053256,0.021553169471669173
Rpl13A cohort,development,Experiment_8,cell_2.48,4,7,1.0,middle,4.3333333333333,0.9191919191919121,0.9578947368421015,0.01666778356219767,-0.06374207172746202,-0.04707428816526442
Rpl13A cohort,development,Experiment_8,cell_2.48,5,7,1.2857142857142856,middle,5.6666666666667,1.202020202020209,1.091743119266058,0.2338993670850545,-0.2813829841929095,-0.04748361710785517
Rpl13A cohort,development,Experiment_8,cell_2.48,6,7,1.5714285714285714,late,8.6666666666667,1.8383838383838453,1.2953736654804289,0.1257725170080628,0.10878833385105123,0.23456085085911402
Rpl13A cohort,development,Experiment_8,cell_2.48,7,7,1.8571428571428572,late,6.3333333333333,1.3434343434343363,1.1465517241379284,0.03370015515713635,0.1606641375475677,0.19436429270470407
Rpl13A cohort,development,Experiment_8,cell_2.49,1,18,0.05555555555555555,early,1.66666666666667,0.7438016528925642,0.8530805687203806,0.5555663105406812,-0.6015040823245356,-0.045937771783854435
Rpl13A cohort,development,Experiment_8,cell_2.49,2,18,0.16666666666666666,early,2.0,0.8925619834710752,0.9432314410480354,-0.31197877222577985,0.5639221576368048,0.2519433854110249
Rpl13A cohort,development,Experiment_8,cell_2.49,3,18,0.2777777777777778,early,1.6666666666666603,0.7438016528925598,0.8530805687203776,0.05173399069483714,-0.20027327458136104,-0.14853928388652382
Rpl13A cohort,development,Experiment_8,cell_2.49,4,18,0.38888888888888884,early,2.0,0.8925619834710752,0.9432314410480354,0.028755575493781747,0.014034851322931223,0.04279042681671309
Rpl13A cohort,development,Experiment_8,cell_2.49,5,18,0.5,early,2.0,0.8925619834710752,0.9432314410480354,0.22531029269472622,-0.08019683922511985,0.14511345346960625
Rpl13A cohort,development,Experiment_8,cell_2.49,6,18,0.6111111111111112,early,2.3333333333333695,1.0413223140496037,1.0202429149797652,0.09195511079885176,0.022870369014978437,0.11482547981383037
Rpl13A cohort,development,Experiment_8,cell_2.49,7,18,0.7222222222222222,middle,2.0,0.8925619834710752,0.9432314410480354,-0.1888849792780335,0.10291983742976081,-0.08596514184827256
Rpl13A cohort,development,Experiment_8,cell_2.49,8,18,0.8333333333333333,middle,2.0,0.8925619834710752,0.9432314410480354,0.33521716192672774,-0.00685481767524905,0.3283623442514786
Rpl13A cohort,development,Experiment_8,cell_2.49,9,18,0.9444444444444444,middle,1.6666666666666003,0.7438016528925331,0.8530805687203601,0.05812482312381601,-0.12246626969053946,-0.06434144656672337
Rpl13A cohort,development,Experiment_8,cell_2.49,10,18,1.0555555555555556,middle,2.3333333333333997,1.0413223140496173,1.0202429149797716,-0.2531865983479823,0.3379204071176149,0.08473380876963248
Rpl13A cohort,development,Experiment_8,cell_2.49,11,18,1.1666666666666667,middle,1.3333333333333002,0.5950413223140353,0.7461139896372945,0.1286376835697984,-0.014628932564448548,0.11400875100535016
Rpl13A cohort,development,Experiment_8,cell_2.49,12,18,1.2777777777777777,middle,1.6666666666666998,0.7438016528925775,0.8530805687203894,-0.07427049217033155,-0.028069891466944732,-0.10234038363727643
Rpl13A cohort,development,Experiment_8,cell_2.49,13,18,1.3888888888888888,late,1.6666666666666003,0.7438016528925331,0.8530805687203601,0.09550079775178455,-0.009143273756065681,0.086357523995719
Rpl13A cohort,development,Experiment_8,cell_2.49,14,18,1.5,late,1.6666666666666998,0.7438016528925775,0.8530805687203894,-0.0009331575887615547,-0.027817558670438492,-0.02875071625920005
Rpl13A cohort,development,Experiment_8,cell_2.49,15,18,1.6111111111111112,late,2.3333333333333,1.0413223140495729,1.0202429149797503,0.08895784962365345,0.1864227686845799,0.2753806183082332
Rpl13A cohort,development,Experiment_8,cell_2.49,16,18,1.7222222222222223,late,2.0,0.8925619834710752,0.9432314410480354,0.025337304229174518,-0.10765996178264743,-0.08232265755347294
Rpl13A cohort,development,Experiment_8,cell_2.49,17,18,1.8333333333333333,late,3.6666666666667,1.6363636363636527,1.2413793103448323,0.08625376117928779,0.07552060335892677,0.16177436453821467
Rpl13A cohort,development,Experiment_8,cell_2.49,18,18,1.9444444444444444,late,6.3333333333333,2.8264462809917235,1.4773218142548579,0.2468870646467978,-0.032653940958398825,0.21423312368839892
Rpl13A cohort,development,Experiment_8,cell_2.50,1,9,0.1111111111111111,early,2.0,0.7605633802816891,0.8639999999999993,0.13847047395770354,0.08581139530689183,0.22428186926459506
Rpl13A cohort,development,Experiment_8,cell_2.50,2,9,0.3333333333333333,early,2.3333333333333304,0.8873239436619694,0.9402985074626853,0.25991957205548266,-0.031652368720316605,0.22826720333516606
Rpl13A cohort,development,Experiment_8,cell_2.50,3,9,0.5555555555555556,early,2.0,0.7605633802816891,0.8639999999999993,-0.03653374333245595,-0.17416274149092215,-0.21069648482337816
Rpl13A cohort,development,Experiment_8,cell_2.50,4,9,0.7777777777777777,middle,1.6666666666666696,0.6338028169014087,0.7758620689655175,0.30644867153995997,0.036213639023556565,0.3426623105635166
Rpl13A cohort,development,Experiment_8,cell_2.50,5,9,1.0,middle,2.0,0.7605633802816891,0.8639999999999993,-0.1402993888515312,0.2127298461758607,0.0724304573243295
Rpl13A cohort,development,Experiment_8,cell_2.50,6,9,1.2222222222222223,middle,2.0,0.7605633802816891,0.8639999999999993,0.11365298830261526,-0.034773851384997397,0.07887913691761768
Rpl13A cohort,development,Experiment_8,cell_2.50,7,9,1.4444444444444444,late,2.0,0.7605633802816891,0.8639999999999993,-0.03432598274232217,-0.004712875768322256,-0.0390388585106444
Rpl13A cohort,development,Experiment_8,cell_2.50,8,9,1.6666666666666665,late,2.6666666666667,1.0140845070422646,1.0069930069930124,0.027023281628624097,0.019622468765208775,0.04664575039383288
Rpl13A cohort,development,Experiment_8,cell_2.50,9,9,1.8888888888888888,late,7.0,2.661971830985912,1.4538461538461533,0.6046097245580149,0.20599964153624362,0.8106093660942584
Rpl13A cohort,development,Experiment_8,cell_2.51,1,15,0.06666666666666667,early,2.0,0.7317073170731707,0.8450704225352113,0.13865677530352039,-0.5858835049287086,-0.44722672962518834
Rpl13A cohort,development,Experiment_8,cell_2.51,2,15,0.2,early,1.33333333333333,0.48780487804877926,0.6557377049180317,-0.17801708502295271,0.43267971216629314,0.2546626271433405
Rpl13A cohort,development,Experiment_8,cell_2.51,3,15,0.33333333333333337,early,2.0000000000000004,0.7317073170731708,0.8450704225352113,0.3726268872598035,-0.44720007473759826,-0.07457318747779482
Rpl13A cohort,development,Experiment_8,cell_2.51,4,15,0.4666666666666667,early,1.0,0.36585365853658536,0.5357142857142857,-0.09290746723104014,0.10934011295157488,0.01643264572053458
Rpl13A cohort,development,Experiment_8,cell_2.51,5,15,0.6,early,1.6666666666666696,0.6097560975609767,0.7575757575757585,0.10375118669711934,-0.3649172818856706,-0.2611660951885512
Rpl13A cohort,development,Experiment_8,cell_2.51,6,15,0.7333333333333334,middle,1.3333333333333304,0.48780487804877937,0.6557377049180317,-0.09055723235125478,0.15299587453980354,0.062438642188548756
Rpl13A cohort,development,Experiment_8,cell_2.51,7,15,0.8666666666666667,middle,2.6666666666666696,0.9756097560975621,0.9876543209876549,0.23812047393504157,-0.21033003329028827,0.0277904406447533
Rpl13A cohort,development,Experiment_8,cell_2.51,8,15,1.0,middle,2.6666666666667,0.975609756097573,0.9876543209876606,0.09869215398472417,-0.2691298782471977,-0.1704377242624736
Rpl13A cohort,development,Experiment_8,cell_2.51,9,15,1.1333333333333333,middle,2.6666666666666003,0.9756097560975366,0.9876543209876419,0.021577791158060303,-0.19739151291774348,-0.17581372175968324
Rpl13A cohort,development,Experiment_8,cell_2.51,10,15,1.2666666666666666,middle,3.0,1.0975609756097562,1.0465116279069768,-0.05280639374833879,-0.16921370148208756,-0.22202009523042626
Rpl13A cohort,development,Experiment_8,cell_2.51,11,15,1.4,late,6.3333333333334,2.3170731707317316,1.3970588235294161,0.21318268652957234,0.2497489086680204,0.4629315951975927
Rpl13A cohort,development,Experiment_8,cell_2.51,12,15,1.5333333333333332,late,2.3333333333333,0.8536585365853537,0.9210526315789404,0.08740355808561823,-0.3283466981779445,-0.24094314009232606
Rpl13A cohort,development,Experiment_8,cell_2.51,13,15,1.6666666666666667,late,2.3333333333333,0.8536585365853537,0.9210526315789404,0.0866518835268156,-0.09243133339431493,-0.005779449867499453
Rpl13A cohort,development,Experiment_8,cell_2.51,14,15,1.8,late,3.0,1.0975609756097562,1.0465116279069768,0.008685152369143844,-0.03136898305669626,-0.022683830687552437
Rpl13A cohort,development,Experiment_8,cell_2.51,15,15,1.9333333333333333,late,6.6666666666667,2.4390243902439144,1.4184397163120588,0.13086240273461452,-0.1308272903624639,3.511237215059843e-05
Rpl13A cohort,development,Experiment_8,cell_2.52,1,8,0.125,early,1.33333333333333,0.5818181818181813,0.7356321839080456,-0.039106198104414,-0.1775162591660163,-0.21662245727043047
Rpl13A cohort,development,Experiment_8,cell_2.52,2,8,0.375,early,2.0,0.8727272727272744,0.9320388349514572,0.09428367640639194,0.15764397258724214,0.2519276489936341
Rpl13A cohort,development,Experiment_8,cell_2.52,3,8,0.625,early,2.0000000000000004,0.8727272727272745,0.9320388349514573,0.006531455738176973,-0.1463351049542073,-0.1398036492160304
Rpl13A cohort,development,Experiment_8,cell_2.52,4,8,0.875,middle,1.6666666666666696,0.7272727272727298,0.8421052631578965,0.07161436715656759,-0.2196592272315993,-0.14804486007503154
Rpl13A cohort,development,Experiment_8,cell_2.52,5,8,1.125,middle,2.6666666666666696,1.1636363636363671,1.0756302521008418,-0.05374677847385523,0.3397210717190912,0.2859742932452359
Rpl13A cohort,development,Experiment_8,cell_2.52,6,8,1.375,late,2.6666666666666305,1.16363636363635,1.0756302521008347,0.0014132540986286832,-0.06684082441187947,-0.0654275703132507
Rpl13A cohort,development,Experiment_8,cell_2.52,7,8,1.625,late,2.6666666666667,1.1636363636363802,1.0756302521008476,0.08342827369820163,-0.02912635910230086,0.054301914595900835
Rpl13A cohort,development,Experiment_8,cell_2.52,8,8,1.875,late,3.3333333333333,1.4545454545454428,1.1851851851851813,0.11653325137978217,-0.007315365084084855,0.10921788629569745
Rpl13A cohort,development,Experiment_8,cell_2.53,1,4,0.25,early,2.0,0.33802816901408406,0.5052631578947363,0.06877474519096163,-0.3924081867964764,-0.32363344160551466
Rpl13A cohort,development,Experiment_8,cell_2.53,2,4,0.75,middle,3.0,0.5070422535211261,0.6728971962616817,0.11931161061196939,0.4072712196054882,0.5265828302174576
Rpl13A cohort,development,Experiment_8,cell_2.53,3,4,1.25,middle,5.6666666666667,0.9577464788732437,0.9784172661870526,0.2045744800592453,-0.08612124995261805,0.11845323010662726
Rpl13A cohort,development,Experiment_8,cell_2.53,4,4,1.75,late,13.0,2.1971830985915464,1.3744493392070478,0.48138316232654854,0.01531375322645384,0.49669691555300255
Rpl13A cohort,development,Experiment_8,cell_2.54,1,11,0.09090909090909091,early,2.33333333333333,0.9166666666666653,0.9565217391304341,-0.024599159013368014,-0.344576221391056,-0.36917538040442405
Rpl13A cohort,development,Experiment_8,cell_2.54,2,11,0.2727272727272727,early,2.3333333333333397,0.9166666666666692,0.9565217391304361,-0.08153209541893607,0.4080675070067329,0.32653541158779686
Rpl13A cohort,development,Experiment_8,cell_2.54,3,11,0.45454545454545453,early,2.0,0.7857142857142857,0.88,0.38703733144991426,-0.24466000664920595,0.14237732480070828
