local_child_ara,correct_time_us,t403_linear_time_us,time_error_us
0.125,0.6030474991625504,0.619729890024402,0.016682390861851637
0.375,0.6749251576353916,0.7214737274186941,0.04654856978330246
0.625,0.7563670325535641,0.823217564812986,0.06685053225942195
0.875,0.8502903437757583,0.9249614022072781,0.07467105843151978
1.125,0.9555998961998557,1.0267052396015701,0.07110534340171437
1.375,1.0684517050774953,1.1284490769958622,0.05999737191836685
1.625,1.188280609315914,1.2301929143901542,0.041912305074240264
1.875,1.3158174941535077,1.3319367517844463,0.016119257630938577
