bootstrap,detector_crest_x,detector_ridge_x,detector_octave_residual,ordered_three_stage,valid
34,0.4927161799123315,1.0453064540825565,0.05987409425789347,True,True
35,0.5489386761869857,1.0165161901940074,-0.08136116217996392,True,True
36,0.5237209587786086,1.0636415447491057,0.0161996271918885,True,True
37,0.542356027300514,1.068039225574689,-0.01667282902633893,True,True
38,0.45708990851244036,0.9028399013245785,-0.011339915700302239,True,True
39,0.4844102043669112,1.0278188567009143,0.05899844796709197,True,True
40,0.4700712696575442,1.0215858467004502,0.08144330738536176,True,True
41,0.4832008904387311,1.141508358903897,0.1751065780264348,True,True
42,0.5377359088870508,0.8901056888469775,-0.18536612892712412,True,True
43,0.5445746998844154,1.0399575651194994,-0.04919183464933141,True,True
44,0.5308564277354731,1.0051916316802736,-0.0565212237906727,True,True
45,0.5030225402101377,0.8460946676794124,-0.15995041274086297,True,True
46,0.5112121390339854,1.0205225478141167,-0.0019017302538542058,True,True
47,0.48848368359953953,1.206880121768767,0.22991275456968796,True,True
48,0.526273358367585,1.0542409548390228,0.0016942381038527188,True,True
49,0.5694579359855436,1.023272565822266,-0.11564330614882135,True,True
50,0.4056171077930895,0.96680220866447,0.15556799307829094,True,True
51,0.4951060472027992,1.0493848397477505,0.05917274534215211,True,True
52,0.46071645092774033,0.9807146130076592,0.05928171115217851,True,True
53,0.4336713941995131,1.12657326456304,0.25923047616401373,True,True
54,0.5171007121115022,1.0076816338222478,-0.026519790400756582,True,True
55,0.5312019482584692,1.134173058254421,0.07176916173748249,True,True
56,0.5305656671860083,0.8831204946703407,-0.17801083970167586,True,True
57,0.5518516176299149,1.0075430203906144,-0.09616021486921533,True,True
58,0.5809662961883894,1.0859799706881563,-0.07595262168862238,True,True
59,0.5149653381788305,1.230380308422004,0.20044963206434296,True,True
60,0.46109152657053537,1.17614447854124,0.2539614254001693,True,True
61,0.4993562151268966,1.0861787181254088,0.08746628787161559,True,True
62,0.45426307024871454,1.0096315321543752,0.1011053916569461,True,True
63,0.46780829752340924,0.9510971475879038,0.015480552541085268,True,True
64,0.4641029707741431,0.9485273607135574,0.020321419165271193,True,True
65,0.48265394706138415,0.9908087272867572,0.02550083316398888,True,True
66,0.4738819485363563,1.0439158430652158,0.09615194599250321,True,True
67,0.514554354248537,1.165533434776924,0.13642472627984992,True,True
68,0.5185978761624803,1.0708632212954712,0.03366746897051054,True,True
69,0.4722811162711378,1.1528818315482803,0.20831959900600472,True,True
70,0.41528927532427884,0.8183645660790488,-0.01221398456950884,True,True
71,0.4656542735749551,1.1708786899096337,0.23957014275972355,True,True
72,0.43494292375027044,0.9087509750390437,0.0388651275385028,True,True
73,0.5117262477102544,0.9776692336093186,-0.0457832618111903,True,True
74,0.46607585253554673,0.9843105488442541,0.0521588437731606,True,True
75,0.4365915413066344,1.0151785514449365,0.1419954688316677,True,True
76,0.44490194854352466,0.9684123251823984,0.07860842809534907,True,True
77,0.44834174908558605,1.036387764199264,0.13970426602809194,True,True
78,0.47257656132185144,1.0497027709184763,0.10454964827477342,True,True
79,0.5724687023700546,1.055952245172468,-0.08898515956764119,True,True
80,0.526491084945805,1.0064712827448714,-0.046510887146738566,True,True
81,0.5021307900251427,1.0309869071725704,0.026725327122284925,True,True
82,0.58391275984274,1.2069011888856074,0.03907566920012728,True,True
83,0.4607819600923043,1.1003774457544064,0.1788135255697978,True,True
84,0.49556281442713057,0.95928873359264,-0.031836895261621145,True,True
85,0.4985118381956112,1.161497407934608,0.16447373154338574,True,True
86,0.46765353877378635,0.9947019991381706,0.05939492159059789,True,True
87,0.5107648826291558,1.0340184925416238,0.012488727283312295,True,True
88,0.4849871899332632,0.9654946855049555,-0.004479694361570807,True,True
89,0.4856723324023483,1.0818495113484907,0.11050484654379411,True,True
90,0.4761188407601898,1.0470759067634503,0.09483822524307073,True,True
91,0.5192478197861053,0.9546173461998919,-0.08387829337231878,True,True
92,0.5118787798057566,1.0295700205378076,0.005812460926294394,True,True
93,0.4933136248549154,1.1107152295214204,0.12408797981158959,True,True
94,0.4331241800500895,1.0567304354123286,0.19048207531214956,True,True
95,0.4648629459208244,0.8330144611392918,-0.09671143070235699,True,True
96,0.4875053537263111,0.9546657688337186,-0.02034493861890363,True,True
97,0.5218308380973643,0.874634824690021,-0.16902685150470764,True,True
98,0.44693076063167075,0.8306143829896704,-0.06324713827367112,True,True
99,0.45587294902779757,1.0140195122901408,0.10227361423454562,True,True
100,0.5415683684085724,1.171817221025299,0.08868048420815433,True,True
101,0.5058244116852364,1.0045269451751924,-0.007121878195280429,True,True
102,0.47808537542591617,1.0070375876242263,0.05086683677239401,True,True
103,0.5330532417511834,1.0568366771713866,-0.00926980633098018,True,True
104,0.5249310717499218,1.0033551049768619,-0.04650703852298177,True,True
105,0.4690493992425301,1.0124364207091234,0.07433762222406326,True,True
106,0.49631150596579876,1.040506035473762,0.04788302354216456,True,True
107,0.4898116049844604,1.0172646480330867,0.037641438064165866,True,True
108,0.46224831599243715,0.9662081391136405,0.041711507128766145,True,True
109,0.45768209200176435,0.9979543556591488,0.0825901716556201,True,True
110,0.4712059579542265,1.0514333190512908,0.10902140314283781,True,True
111,0.5585662758217028,1.1011736901450462,-0.015958861498359456,True,True
112,0.5283539382444112,0.9808792024303532,-0.07582867405846927,True,True
113,0.48829919407406763,0.9733307111263182,-0.0032676770218170725,True,True
114,0.4585438091962068,1.0876270864387922,0.17053946804637865,True,True
115,0.5378653864407852,0.9747734439354285,-0.10095732894614184,True,True
116,0.4861926546919463,0.8352311798816553,-0.13715412950223727,True,True
117,0.4810726211530503,1.094522421017185,0.13237717871108456,True,True
118,0.49732095290700545,0.9817810003913394,-0.012860905422671487,True,True
119,0.4799370086481016,1.0665142416152318,0.10664022431902853,True,True
120,0.436740373145088,0.995274960449761,0.12179421415958502,True,True
121,0.4558899388328293,1.0206239256721603,0.10884404800650171,True,True
122,0.4488642246258427,0.8201613441520182,-0.07756710509966713,True,True
123,0.5270154196886606,1.0636954731896238,0.009664633812302537,True,True
124,0.4513243033226693,1.0327155335246572,0.13006692687931853,True,True
125,0.5579604554243641,1.026787623344513,-0.08913328750421523,True,True
126,0.522697112542075,1.077346127279436,0.0319519021952861,True,True
127,0.473273391943779,0.9928120328550136,0.04626524896745565,True,True
128,0.46706713164684116,1.0311285483170736,0.09699428502339125,True,True
129,0.49152655091041525,0.9013509529994812,-0.0817021488213493,True,True
130,0.5182424015024109,1.0445276708479445,0.008042867843122803,True,True
131,0.48658618735579845,1.1690970158076528,0.1959246410960559,True,True
132,0.4741847120846183,1.0146314671991994,0.06626204302996275,True,True
133,0.46069178258769344,1.0102587495651971,0.08887518438981024,True,True
134,0.4465081250960542,1.059852218638775,0.1668359684466667,True,True
135,0.5095871957719863,1.1111702149994058,0.09199582345543322,True,True
136,0.5507934939611664,1.0578976982876451,-0.043689289634687656,True,True
137,0.5255275544266228,0.9853874011810481,-0.06566770767219754,True,True
138,0.5222099505705716,1.1490142769269036,0.10459437578576036,True,True
139,0.5532731894014054,1.0287963730685445,-0.07775000573426616,True,True
140,0.4811930519493131,1.0617889303990489,0.09940282650042265,True,True
141,0.4767113798579905,0.9457669480984712,-0.007655811617509833,True,True
142,0.5819999369637688,1.1189663588120764,-0.045033515115461276,True,True
143,0.4630301402526555,1.0256592136733365,0.09959893316802548,True,True
144,0.4866826468861912,0.8609172390974171,-0.11244805467496521,True,True
145,0.45652122767504233,1.0203905261640767,0.107348070813992,True,True
146,0.4816175256081226,1.0285458276922452,0.06531077647600003,True,True
147,0.4718267424664073,1.1649461912828434,0.22129270635002873,True,True
148,0.4785212524917188,1.008197020391245,0.051154515407807355,True,True
149,0.5038897872739441,1.0581315628375139,0.050351988289625726,True,True
150,0.5631252314706907,1.016422273494336,-0.10982818944704542,True,True
151,0.5686545885138873,1.0296098314779158,-0.10769934554985872,True,True
152,0.5188446749128145,1.0815940057491145,0.04390465592348547,True,True
153,0.4880713855210419,1.053253949824876,0.07711117878279228,True,True
154,0.47155584689813435,1.0441667329721775,0.10105503917590886,True,True
155,0.49431150831415605,0.9705626432848907,-0.018060373343421365,True,True
156,0.5337807008872736,1.1328769778392938,0.06531557606474658,True,True
157,0.5138742341522208,1.0236530921285283,-0.004095376175913268,True,True
158,0.4893397976757366,0.870162684603409,-0.10851691074806424,True,True
159,0.49018273973477466,0.9942671508603371,0.013901671390787795,True,True
160,0.5229503400862481,0.993619748619618,-0.05228093155287816,True,True
161,0.558762635383822,0.9967567508445084,-0.12076851992313553,True,True
162,0.5048135346262626,0.9269191067569704,-0.08270796249555468,True,True
163,0.5404380759327697,1.01496471736329,-0.06591143450224934,True,True
164,0.4759161026671945,0.9971831688139008,0.04535096347951184,True,True
165,0.5438420582833208,1.033696624988769,-0.05398749157787264,True,True
166,0.47698273030360194,0.9989842702064119,0.04501880959920801,True,True
167,0.4771588422416121,0.9766684423769537,0.022350757893729534,True,True
168,0.5236389619960469,1.0506097028069274,0.003331778814833708,True,True
169,0.4183725176131115,0.9851790437100698,0.1484340084838468,True,True
170,0.4773111100602079,1.0746071829952315,0.11998496287481575,True,True
171,0.45381069231679655,0.9455129767659302,0.03789159213233706,True,True
172,0.4999240608003293,1.0577028914564504,0.05785476985579174,True,True
173,0.4552970008322552,1.070764156891322,0.16017015522681155,True,True
174,0.5199430690540355,0.9862075551522568,-0.05367858295581429,True,True
175,0.536580696834281,1.1054417248877375,0.032280331219175507,True,True
176,0.4650979626586521,1.1227556253293227,0.1925597000120185,True,True
177,0.54153454327135,0.8404172593279413,-0.24265182721475864,True,True
178,0.44297530486959075,1.0127209692614145,0.12677035952223303,True,True
179,0.4928091084558826,0.8566246410699548,-0.12899357584181037,True,True
180,0.534400435640152,0.8716042961611516,-0.19719657511915245,True,True
181,0.46538292881844934,1.026296647390543,0.09553078975364437,True,True
182,0.5747318553484709,1.0006626769880493,-0.14880103370889253,True,True
183,0.4470074023717641,1.1059958322258376,0.2119810274823094,True,True
184,0.5440231293268883,1.0955198292625647,0.0074735706087880605,True,True
185,0.46369509260474284,1.0906071295665911,0.16321694435710543,True,True
186,0.5037542469988859,1.1186443604816687,0.11113586648389684,True,True
187,0.4607252549664187,1.051304283430103,0.12985377349726557,True,True
188,0.4978767802927773,1.1411740003015653,0.1454204397160107,True,True
189,0.4984462147279317,0.9482217510835668,-0.04867067837229666,True,True
190,0.5181511402305609,0.8508219665891763,-0.1854803138719454,True,True
191,0.49488981960945166,1.0742787386267993,0.08449909940789602,True,True
192,0.5291588845075097,1.0711418018094776,0.012824032794458207,True,True
193,0.5392025052914644,1.064005367724241,-0.014399642858687889,True,True
194,0.5370958936008772,1.0666922071514682,-0.00749958005028617,True,True
195,0.46873390794223785,0.9985542490152957,0.06108643313081996,True,True
196,0.4830412811272139,0.9753022847420055,0.009219722487577742,True,True
197,0.48190226041953926,1.0096043644470676,0.045799843607989055,True,True
198,0.4955064663417097,0.9723953412124648,-0.018617591470954542,True,True
199,0.4318074217328309,0.9759009295769971,0.11228608611133539,True,True
200,0.4652092257084766,1.175939771521489,0.24552132010453576,True,True
201,0.4675658034632373,1.0327747363145785,0.09764312938810393,True,True
202,0.5437264942041057,1.045374938557334,-0.042078049850877264,True,True
203,0.4801720387061523,1.0497232546024982,0.0893791771901935,True,True
204,0.4871152332440241,0.9604629025865549,-0.013767563901493363,True,True
205,0.514896879500938,1.034548866186328,0.004755107184452045,True,True
206,0.560044873351307,1.0068734173716336,-0.11321632933098047,True,True
207,0.4965071707484196,1.1132201420194419,0.12020580052260266,True,True
208,0.5281694776514757,1.142404558039324,0.08606560273637265,True,True
209,0.43864943130683504,1.1331068370366602,0.2558079744229901,True,True
210,0.5159733491050088,1.0174449174181928,-0.014501780791824848,True,True
211,0.45672488232986475,1.0377853192083581,0.12433555454862866,True,True
212,0.5559993955747458,1.0500706051224808,-0.06192818602701067,True,True
213,0.43722484726189254,1.056915819363559,0.18246612483977398,True,True
214,0.44419132878695433,1.0080143330665072,0.11963167549259857,True,True
215,0.4947351897957103,0.9564883893560979,-0.03298199023532267,True,True
216,0.5466846732229975,1.2056064202336803,0.11223707378768522,True,True
217,0.45045916671905045,1.0482776736846462,0.1473593402465453,True,True
218,0.4986381533291795,1.2832945310562942,0.28601822439793523,True,True
219,0.46395216225681435,1.008222664801299,0.08031834028767038,True,True
220,0.4757354031947728,1.0287280455613386,0.07725723917179295,True,True
221,0.6227662668125377,1.030276473164274,-0.21525606046080137,True,True
222,0.4423603193145452,1.2464307294235009,0.3617100907944104,True,True
223,0.4843226871945572,1.042007390869609,0.07336201648049467,True,True
224,0.5667215216623863,0.8453385195225495,-0.2881045238022232,True,True
225,0.4919957375288122,1.0872103925900283,0.10321891753240386,True,True
226,0.42383712958533054,1.097735935574776,0.2500616764041149,True,True
227,0.46831071174689476,1.0005476618397169,0.06392623834592737,True,True
228,0.4828440321636825,1.1202447180041193,0.1545566536767543,True,True
229,0.555283987931051,0.9725130436752749,-0.13805493218682718,True,True
230,0.44966111150864596,0.9936590925419905,0.09433686952469855,True,True
231,0.4478148777795028,1.013379384911831,0.11774962935282551,True,True
232,0.48373016757305615,1.0282840767240404,0.060823741577928137,True,True
233,0.5575797833989159,0.8669308384158891,-0.24822872838194265,True,True
234,0.46850909356696896,1.0327002494198863,0.09568206228594833,True,True
235,0.4771204721509236,1.0015222946244955,0.04728135032264824,True,True
236,0.4722711941231527,1.008796421002146,0.06425403275584063,True,True
237,0.4445907831827641,0.9762175027911683,0.08703593642564,True,True
238,0.4290972804309135,0.8706532264971453,0.012458665635318278,True,True
239,0.49729497819077373,1.0552028600920513,0.060612903710503874,True,True
240,0.5078854300834784,1.0339161358903564,0.018145275723399523,True,True
241,0.547721961700873,1.0790443824543559,-0.016399540947390046,True,True
242,0.47042992870770706,1.1726168120057296,0.23175695459031553,True,True
243,0.4998071680448432,1.1792425009655143,0.1796281648758279,True,True
244,0.4638317560490729,1.0062523903226737,0.07858887822452787,True,True
245,0.4951947642099313,1.040922289562176,0.05053276114231331,True,True
246,0.4579180828726988,1.0365049098243373,0.12066874407893968,True,True
247,0.5690284389187822,0.8793178544007312,-0.2587390234368332,True,True
248,0.44891396874739947,1.137383033292096,0.23955509579729706,True,True
249,0.4775070525489162,1.1724525196604738,0.21743841456264146,True,True
250,0.46091811135294203,0.9285674807047007,0.0067312579988166865,True,True
251,0.5477191418860847,0.862250796786886,-0.23318748698528347,True,True
252,0.4533348652689118,1.0220516478538104,0.11538191731598679,True,True
253,0.5775370625904126,1.0613751052257343,-0.09369901995509089,True,True
254,0.47635267870186804,1.0065182013018978,0.053812843898161766,True,True
255,0.4642249244185942,1.0028288125194567,0.07437896368226826,True,True
256,0.4521220093860323,1.0763521623075134,0.1721081435354488,True,True
257,0.471648764919317,1.0069718400273302,0.06367431018869618,True,True
258,0.5182360865678255,0.9581878661671178,-0.07828430696853317,True,True
259,0.48625804910359666,1.020144869530386,0.047628771323192765,True,True
260,0.4663451932506181,0.9996297976870399,0.06693941118580371,True,True
261,0.5046001518177542,1.0514253672725824,0.04222506363707401,True,True
262,0.4744193311273929,1.1014001215762286,0.15256145932144283,True,True
263,0.4890174793686693,1.086931620245641,0.10889666150830235,True,True
264,0.519552448379157,1.0386117134665784,-0.0004931832917356438,True,True
265,0.48992987177682296,1.0333255505137795,0.05346580696013359,True,True
