quantile,electron_momentum_mev,visible_ara,hidden_packet_ara,hidden_packet_mass_mev
0.0,0.425165,0.012582901490555179,1.9874170985094448,104.99277019193651
0.01,5.4883528,0.10433796646058689,1.8956620335394132,99.9957823063783
0.02,6.545047599999999,0.12426776701904291,1.8757322329809571,98.87702623847757
0.03,7.4163792,0.14071695866102876,1.8592830413389712,97.9440279112053
0.04,8.2179464,0.15585736975784584,1.8441426302421542,97.07733882059829
0.05,8.985196,0.17035497263641725,1.8296450273635827,96.2401316222732
0.06,9.7429296,0.18467671557569187,1.8153232844243081,95.40586671221139
0.07,10.505618000000004,0.19909521116760615,1.800904788832394,94.55853084042421
0.08,11.266164,0.21347567898919692,1.786524321010803,93.70579830841804
0.09,12.027066,0.22786488171443123,1.7721351182855687,92.84470908328444
0.1,12.78068,0.24211788750773494,1.757882112492265,91.98382376017867
0.11,13.533538,0.2563579392926864,1.7436420607073135,91.11559842799127
0.12,14.2854,0.2705802811971442,1.7294197188028557,90.24011540271356
0.13,15.0194,0.2844656690910859,1.7155343309089142,89.37710126087269
0.14,15.747012000000002,0.29823098904012246,1.7017690109598775,88.51324439478608
0.15,16.474,0.31198517353471733,1.6880148264652828,87.64158230870278
0.16,17.1914,0.3255585321025594,1.6744414678974406,86.7727961452416
0.17,17.870386,0.33840555208839207,1.6615944479116078,85.94241079117467
0.18,18.552243999999998,0.3513073147219953,1.6486926852780046,85.10033292683555
0.19,19.213801999999998,0.3638253157176866,1.6361746842823135,84.27526062116202
0.2,19.866760000000003,0.3761808867254017,1.6238191132745983,83.45289545413948
0.21,20.5081,0.3883168783989471,1.611683121601053,82.63717857429133
0.22,21.1454,0.4003766552254533,1.5996233447745467,81.81852873806241
0.23,21.7637,0.41207709372207224,1.5879229062779276,81.01636593648355
0.24,22.359292,0.4233479894683332,1.5766520105316668,80.23606880541746
0.25,22.9584,0.43468557969099725,1.5653144203090028,79.44342243715082
0.26,23.545908,0.44580379258666847,1.5541962074133315,78.65835658521331
0.27,24.1224,0.45671366181854706,1.543286338181453,77.8803096899566
0.28,24.6853,0.4673664211256722,1.5326335788743277,77.11302425797585
0.29,25.246363999999993,0.4779845381355791,1.5220154618644208,76.34056011692581
0.3,25.783379999999994,0.48814763820656326,1.5118523617934367,75.59380528075188
0.31,26.311,0.4981329987207604,1.5018670012792397,74.85285501840507
0.32,26.8305,0.5079647597141557,1.4920352402858443,74.11606539595992
0.33,27.3421,0.5176470773134437,1.4823529226865562,73.38324560293117
0.34,27.844472000000003,0.5271548114222403,1.4728451885777596,72.6564471814639
0.35000000000000003,28.3404,0.5365406450970293,1.4634593549029709,71.93176459523087
0.36,28.8295,0.5457973057262958,1.4542026942737043,71.20983251398609
0.37,29.3041,0.5547795879061902,1.4452204120938097,70.5022326748762
0.38,29.788904,0.5639550367002736,1.4360449632997265,69.77200674316887
0.39,30.2508,0.5726969673099883,1.4273030326900118,69.06910091652951
0.4,30.6989,0.5811778286402334,1.4188221713597666,68.38028206270522
0.41000000000000003,31.1439,0.5896000524808143,1.4103999475191857,67.68928910414962
0.42,31.5809,0.597870897090542,1.402129102909458,67.00378119950426
0.43,32.015194,0.6060905565001068,1.393909443499893,66.3154955230114
0.44,32.4418,0.61416473674432,1.38583526325568,65.63236459654667
0.45,32.8604,0.6220874166302659,1.377912583369734,64.95506848576615
0.46,33.2683,0.6298076052488931,1.3701923947511068,64.28821907357197
0.47000000000000003,33.6708,0.6374256117427745,1.3625743882572254,63.623345016693186
0.48,34.064484,0.6448767805297404,1.3551232194702596,62.96624075964066
0.49,34.452542,0.6522214862421809,1.347778513757819,62.31174400300169
0.5,34.8435,0.6596210981463283,1.3403789018536716,61.64532788589814
0.51,35.23475799999999,0.6670264059880338,1.3329735940119662,60.97110686160971
0.52,35.614916,0.6742216416169451,1.325778358383055,60.30879268603359
0.53,35.9866,0.6812565054668566,1.3187434945331433,59.654131623556616
0.54,36.3672,0.6884601376440638,1.3115398623559362,58.97623493065741
0.55,36.7388,0.6954934408063167,1.3045065591936833,58.30676336538113
0.56,37.1074,0.7024699763229273,1.2975300236770728,57.63501330117231
0.5700000000000001,37.468,0.7092951076179934,1.2907048923820066,56.97017721975527
0.58,37.83296399999999,0.7162028494457858,1.2837971505542143,56.28929905501704
0.59,38.188022,0.7229231102286825,1.2770768897713176,55.61890204291841
0.6,38.5403,0.7295907643972405,1.2704092356027594,54.94566975540918
0.61,38.892438,0.7362557794573572,1.2637442205426428,54.26435706313897
0.62,39.2367,0.7427717333198234,1.2572282666801766,53.58990897013742
0.63,39.5755,0.7491843156785418,1.2508156843214582,52.91776872697103
0.64,39.9209,0.7557218278920125,1.2442781721079874,52.223629442959755
0.65,40.2598,0.7621363212349678,1.2378636787650321,51.53346526451635
0.66,40.5989,0.7685546087621122,1.2314453912378878,50.83351507654953
0.67,40.93618600000001,0.7749385703768342,1.2250614296231657,50.12761386532498
0.68,41.271744000000005,0.7812898335025048,1.218710166497495,49.415322770324316
0.6900000000000001,41.6002,0.7875066814214492,1.212493318578551,48.70801933121141
0.7000000000000001,41.9311,0.7937697956159867,1.2062302043840134,47.98491083016403
0.71,42.267917999999995,0.8001449303717814,1.1998550696282186,47.23750231023315
0.72,42.5986,0.8064039329915672,1.193596067008433,46.49202130553005
0.73,42.9257,0.8125951439781433,1.1874048560218569,45.742663571036275
0.74,43.2536,0.818801503737185,1.181198496262815,44.9789437385698
0.75,43.5881,0.8251327924153571,1.174867207584643,44.18625149396178
0.76,43.9154,0.8313278086982514,1.1686721913017486,43.3966077640814
0.77,44.2455,0.8375758287016272,1.162424171298373,42.58538003287639
0.78,44.5726,0.8437670718631222,1.1562329281368777,41.76598447125076
0.79,44.9069,0.8500946004681454,1.1499053995318547,40.91159831151406
0.8,45.237840000000006,0.856358538023832,1.1436414619761681,40.04784894175065
0.81,45.5733,0.8627080348114966,1.1372919651885034,39.152859108620795
0.8200000000000001,45.904256000000004,0.8689722868552078,1.1310277131447921,38.249368543684014
0.8300000000000001,46.2344,0.8752211751425367,1.1247788248574633,37.32631146859606
0.84,46.573472,0.8816390561945376,1.1183609438054622,36.353903208359306
0.85,46.9194,0.8881867119183616,1.1118132880816383,35.334264738474104
0.86,47.2599,0.89463163314035,1.1053683668596501,34.301037114099685
0.87,47.603345999999995,0.9011323212058517,1.0988676787941483,33.226336928931076
0.88,47.9525,0.9077410548731983,1.0922589451268017,32.096909453591486
0.89,48.3103,0.9145134443777405,1.0854865556222595,30.896710566296978
0.9,48.669720000000005,0.9213165026703741,1.0786834973296258,29.642190780189118
0.91,49.031578,0.9281657127262678,1.0718342872737323,28.323082469886245
0.92,49.404936000000006,0.9352325993222466,1.0647674006777534,26.89432008855204
0.93,49.7789,0.9423109619584491,1.057689038041551,25.38274592066384
0.9400000000000001,50.169652,0.9497070925879424,1.0502929074120577,23.70054142454022
0.9500000000000001,50.5765,0.9574078936968823,1.0425921063031178,21.811609057339876
0.96,50.9921,0.9652743588058688,1.0347256411941312,19.695875040226163
0.97,51.424426,0.9734574200023164,1.0265425799976837,17.221333172033056
0.98,51.8751,0.9819877791452499,1.0180122208547502,14.189574039713756
0.99,52.3467,0.9909142333901925,1.0090857666098074,10.084236351317752
1.0,52.8304,1.000069724636453,0.9999302753635471,0.0
