prompt_share,handover_time_us,cumulative_ara_at_handover,displacement_from_0_5,total_cevns
0.7758923878688487,1.1096714099132337,1.6778745577591145,1.1778745577591145,172.2370071140979
0.37155841165484366,0.9082047110955411,1.002974057012988,0.5029740570129879,186.62781442492658
0.48031244020329883,0.9952076233474267,1.2100392319379785,0.7100392319379785,153.3385229459675
0.5093231333950053,1.0122332306421264,1.2604633077217104,0.7604633077217104,202.56928287652548
0.9453820258533983,1.143282359032762,1.9212160188899268,1.4212160188899268,86.13346952605424
0.5053722608153104,1.01002779556373,1.2536843313650676,0.7536843313650676,203.26758976968551
0.8161365340105668,1.1189039744360887,1.7366285433210464,1.2366285433210464,134.19837157099263
0.4840435916010056,0.9975098828894254,1.2166120071295272,0.7166120071295272,219.43128552554248
0.4387870784530294,0.966988364344934,1.1348676972022047,0.6348676972022047,225.48197571778894
0.981581267555799,1.1489685201632545,1.9720269691208068,1.4720269691208068,83.07324751141245
0.5504837629898209,1.0333531137664873,1.3296426085841477,0.8296426085841477,226.1795721556964
0.5274951341746804,1.0219578791928017,1.2913168931236627,0.7913168931236627,145.34134959977393
0.38241866743417197,0.919072472450646,1.0253479299472992,0.5253479299472992,109.76762642059245
0.5726721878269416,1.0434956979118695,1.3659681034545674,0.8659681034545674,175.1403976952588
0.27101076849927147,0.7673828855368194,0.6713638647421106,0.17136386474211063,205.59158477802515
0.2687490885841012,0.7630377206601473,0.6628578081158665,0.16285780811586648,175.84930795125211
0.5376351543757567,1.0271025888969787,1.308314069192357,0.8083140691923569,146.0159950552607
0.6563276401590186,1.0756411819195235,1.4981807910125682,0.9981807910125682,131.9456436508492
0.5290683138976845,1.0227687949398625,1.2939638423781712,0.7939638423781712,138.15848730814957
0.9385293045204045,1.142156966227223,1.9115591088324415,1.4115591088324415,132.06206015728714
0.2952014735155887,0.8098009920497189,0.7593539098641748,0.25935390986417484,169.29839499629065
0.49166406807257385,1.0021051333136823,1.2299530289506337,0.7299530289506337,126.34865226020568
0.4325578874733848,0.9622961502090411,1.123234016096362,0.6232340160963621,196.8885180790037
0.3224930859974853,0.850197354661026,0.8531263252821321,0.35312632528213206,196.11789026523394
0.47780082477325037,0.9936379396702103,1.2055992797281831,0.7055992797281831,144.61832538505558
0.38991110465687673,0.9262241052598245,1.0405143053018195,0.5405143053018195,172.9815378796714
0.6339638784730866,1.0678683944267275,1.463474837876515,0.963474837876515,134.7466682016618
0.5213424428123752,1.0187400892766303,1.280928662927484,0.7809286629274841,191.76021216763797
