run,detector,phase_cos,phase_sin,phase_amplitude,phase_angle_rad,holdout_rmse_ara,holdout_rmse_no_phase,ara_improvement
EMU00066666,43,0.021923599020067748,0.021106859945277258,0.030432609660399894,0.7664199550201861,0.03350227083214903,0.03841969455393906,0.12799226487566806
EMU00066666,44,-0.012542019814135472,0.00800871802419704,0.014880921524195513,2.5733081619790314,0.02696534894354487,0.026951376461134217,-0.0005184329798815224
EMU00066666,45,0.018839441114175418,-0.015834278583872725,0.024609935387281564,-0.6989444538687878,0.02909698790767692,0.029221409570407086,0.004257893940070923
EMU00066666,46,0.006969383343074995,0.05492277317479024,0.05536319460970609,1.4445766751852216,0.03062416997266237,0.03712511142287209,0.17510900845955735
EMU00066666,47,0.02335114027299527,0.003402931705693151,0.023597790071163728,0.14471005867211098,0.02545285851968999,0.02614965288152043,0.0266464096096225
EMU00066666,48,0.008535515903215215,-0.023879694288265304,0.02535931448275072,-1.2275104421923064,0.026478760181048097,0.02625239215438957,-0.008622758083425719
EMU00066666,49,-0.005322563289626561,0.06517179801485441,0.06538878295595554,1.6522852046542729,0.027569727383194274,0.029129507885690346,0.05354640760211071
EMU00066666,50,-0.02055389807854733,7.97373223064557e-05,0.02055405274547772,3.137713247260577,0.028758292391933612,0.029779656926325053,0.034297390897359836
EMU00066666,51,-0.004020557596599951,0.038976951313116515,0.03918376726468032,1.673584968228382,0.03414109176582184,0.0332904912966094,-0.025550853594614065
EMU00066666,52,-0.01225761089079428,0.03614223186989679,0.038164249623011084,1.897772043284328,0.02780463752554544,0.029498661996680917,0.05742716301254891
EMU00066666,53,-0.019945115498552143,0.0033686201701362897,0.02022758596820772,2.974277147556211,0.02737305235353033,0.02712087724021792,-0.009298191613745344
EMU00066666,54,0.0052330989081125975,0.0191727430888656,0.019874088701969026,1.3043418997572371,0.040868492840208735,0.04018322239893656,-0.017053645784522953
EMU00066666,55,0.02221596768165346,0.013814751896980542,0.026160974561499014,0.5563229018703051,0.035023860697613464,0.037499803469731696,0.06602548661666219
EMU00066666,56,-0.014049752138033708,-0.030803818039722798,0.03385662034173722,-1.9987149344592754,0.032393824660530555,0.03292048548382487,0.015997966480569725
EMU00066666,57,0.0007121248422507376,0.01636818421160671,0.016383667970758006,1.5273170970539607,0.03176106603652476,0.0314556711499557,-0.009708738532812733
EMU00066666,58,0.04940963091104932,-0.009554096117678927,0.050324868399152005,-0.19100774359511985,0.037599341173764254,0.039567229062403064,0.04973529699376156
EMU00066666,59,-0.015641163802492326,0.02368612815179968,0.028384479419567895,2.1544139499100226,0.02919353660156422,0.02866028152511633,-0.01860606553988564
EMU00066666,60,0.013554933428002389,-0.06680559319902185,0.06816687980911823,-1.370612737293122,0.030359266759774538,0.03047723826940215,0.003870807078541927
EMU00066666,61,0.009797024066123705,0.02785836615976292,0.029530835505343068,1.2326322181711313,0.03321292839484894,0.03570565989443603,0.06981334351351765
EMU00066666,62,-0.0102900353358519,0.0035314629971464,0.010879157049757806,2.8109952435385015,0.031512172946704865,0.031733981668970984,0.00698962785634305
EMU00066666,63,0.006618007424557759,-0.015930877396920312,0.01725082249944066,-1.1770678005086468,0.031875856535268816,0.031911394085874754,0.001113632030938727
EMU00066666,64,-0.00014009184265130828,-0.029534212904476234,0.02953454515666879,-1.5755396660688505,0.031534586133622325,0.030178837224043152,-0.04492382855953991
EMU00066666,65,-0.022951303767352233,0.03406876716063322,0.04107850095203959,2.163635718346012,0.03885653550793848,0.03647443082855053,-0.0653088924289218
EMU00066666,66,0.020451312187966916,-0.03439410656166916,0.04001513134284502,-1.034344493909457,0.03168028341750085,0.03180396864255061,0.0038889871399345743
EMU00066666,67,-0.005834263135830849,0.0011497427949064302,0.005946472469670911,2.9470185300155287,0.03165240928182263,0.0315957113123751,-0.0017944830830671776
EMU00066666,68,-0.019448698585777954,0.04998106801567791,0.05363169805878108,1.941889487019344,0.02737443284441194,0.0242999594415357,-0.12652175038700153
EMU00066666,69,-0.011779875227630434,0.00879004045147718,0.014697968278546063,2.5005335701425078,0.02843830483032387,0.028468952151344297,0.0010765173532731875
EMU00066666,70,-0.0036884739312203867,-0.012473022354786053,0.01300696454228599,-1.8583183485984076,0.03596860324204017,0.03493939617013691,-0.029456922119991624
EMU00066666,71,0.0031876969475872347,-0.03132594617368705,0.03148771689891783,-1.4693863954514754,0.02748850218435257,0.030696480910626895,0.10450640044421988
EMU00066666,72,-0.018492189932488703,0.020541384365534945,0.02763891387431641,2.303744387817555,0.030725832194308113,0.029955625312836923,-0.02571159418064739
EMU00066666,73,0.004343482204006705,0.0015752959099971805,0.004620324107741445,0.34792643576373605,0.03434759891367479,0.03474792457846225,0.011520851090933815
EMU00066666,74,-0.0023436978000465417,-0.024337265172804712,0.024449854712643104,-1.6668010670331548,0.029270412291769608,0.029894248324048026,0.020868095612110893
EMU00066666,75,0.008813377275246342,-0.0074644560034380246,0.011549620012064925,-0.7027184764680421,0.034064625635057924,0.03432485799033113,0.007581454680643085
EMU00066666,76,-0.006638342839133534,-0.010277736334698594,0.012235173060298704,-2.1442806650334263,0.030143206237623482,0.029940296077706718,-0.006777159430559232
EMU00066666,77,0.004330869023299856,-0.04250962490831351,0.0427296692749018,-1.4692669059247727,0.027425508881213062,0.031074484415877627,0.11742674426482547
EMU00066666,78,0.03570700867532074,-0.028851633811906946,0.0459065054448256,-0.6796062732205428,0.06237646253078693,0.06068149133275387,-0.027932260081389382
EMU00066666,79,0.016185391664582938,-0.01572169667821282,0.022564100907806604,-0.770866522601586,0.0285152439996984,0.02850626560575575,-0.0003149621233038413
EMU00066666,80,0.003394264251012155,-0.006021685102388405,0.0069124323705932605,-1.0575158797475936,0.03705183809423393,0.0375429314624022,0.013080847686603336
EMU00066666,81,0.042440914124987905,0.07063156184691215,0.08240175192736361,1.029731878377715,0.05513196743842979,0.06789638383356976,0.18799847170695572
EMU00066666,82,0.013181726733801195,-0.0411693676675336,0.04322817083603203,-1.2609274978841274,0.03352759914496059,0.03237407088054762,-0.03563123923059308
EMU00066666,83,-0.0018175478363030842,0.0037282878840818605,0.00414772355441411,2.024395646712182,0.03141149351746904,0.031368968947805734,-0.0013556253549187325
EMU00066666,84,-0.001643229751007609,0.00304039346817958,0.0034560376814996656,2.066290428561928,0.029465089314871677,0.029373443946620042,-0.0031200075965958085
EMU00066666,85,0.03375429360176083,0.020311755566744815,0.03939441268450466,0.5417076508559493,0.0449054263676779,0.049964916888674764,0.1012608613413638
EMU00066666,86,0.0015328600262112524,-0.017122574382141695,0.017191050384776706,-1.4815115834165224,0.029589601119149402,0.03147235961246862,0.05982260359573788
EMU00066666,87,-0.025153279518528446,-0.008941999668155468,0.026695445840115035,-2.8000261737032868,0.033547402504390186,0.03433086277177098,0.022820873235525063
EMU00066666,88,0.010500189984969158,-0.011246197760804728,0.015386063622498636,-0.8196896213825249,0.04276374016413507,0.04187499940261778,-0.021223660279305667
EMU00066666,89,-0.001570380204162036,-0.015426260445490137,0.015505986112392773,-1.6722459969780523,0.024512488402361247,0.025129632128276135,0.024558406695515123
EMU00066666,90,-0.0054727490002380915,-8.471225613334438e-05,0.005473404588183321,-3.1261149674214064,0.030154367517500152,0.030350021198477933,0.0064465747716707655
EMU00066666,91,0.010202840668732019,0.039852776136285635,0.04113808118374543,1.3201661452638753,0.032066602666540496,0.03172381160244709,-0.01080548164858497
EMU00066666,92,0.005823670166828856,-0.004677555578752983,0.0074695823447054645,-0.676687416950797,0.03177755390888074,0.03182820159815505,0.0015912834131740494
EMU00066666,93,-0.007081460706436643,-0.02840491146061338,0.029274324600613615,-1.81511991205365,0.03055721391314013,0.02865150267221973,-0.06651348317476424
EMU00066666,94,0.009401688757777792,-0.0020730841293000292,0.009627534954768069,-0.2170283647742805,0.02807035935974087,0.028096607307177057,0.0009342034484527417
EMU00066666,95,-0.022825442343719794,0.0003676850259070469,0.022828403589930525,3.1254854858812644,0.027591974019889283,0.027735092119805148,0.005160181163186617
EMU00066666,96,0.00031035303318167375,0.00332158723111391,0.0033360546666839916,1.4776316520799753,0.036078122867475894,0.035920611167577575,-0.004384994986958768
EMU00066667,1,0.016913775161882572,0.021638671986946918,0.02746466667530114,0.9073476513557437,0.028550158502832955,0.036522786624088824,0.2182918900278401
EMU00066667,2,0.007078266807705565,-0.016050109784645536,0.017541604404963666,-1.1554431760921642,0.02756085872255723,0.027055488665714743,-0.01867902158732404
EMU00066667,3,0.00029833936207917904,0.010864230093261184,0.010868325625149798,1.5433425264012686,0.026833390294445057,0.024257204019810637,-0.10620293552919269
EMU00066667,4,0.021851323191199333,0.014792015537596594,0.026387194789722245,0.5950806268435544,0.02849595530619815,0.03393576483942348,0.16029724271621126
EMU00066667,5,0.0010881142645863297,-0.02701551218672615,0.027037416506832626,-1.5305406979240894,0.0296553020244014,0.02496557312152857,-0.18784783670072192
EMU00066667,6,-0.007097132765067363,-0.013720190083555687,0.015447100356179879,-2.04816946596778,0.030388404157859632,0.03107246472422692,0.022015008221537458
EMU00066667,7,0.023782855067081915,0.006696562269616502,0.024707653497907794,0.2744648953449234,0.024307725050622907,0.026231578040650922,0.07334110769266844
EMU00066667,8,-0.001362335511846621,0.0029856729732563097,0.0032817984627444095,1.998869464952833,0.024180607537630208,0.023781737937992313,-0.01677209633197929
EMU00066667,9,-0.0011145004875397543,0.010470091353805926,0.010529241392131152,1.6768431083689992,0.028029766138655886,0.026574691637952324,-0.05475414430117098
EMU00066667,10,0.027431314375497486,0.007453065008317945,0.02842578383062793,0.2652948617288452,0.043790319619638425,0.04812014620148743,0.08997949764573177
EMU00066667,11,-0.01128400244092567,0.010087594457934853,0.015135662292565015,2.41211733616283,0.03152731095802372,0.030231272382547886,-0.04287079151269935
EMU00066667,12,-0.011290685030478928,0.0019740293570002683,0.011461952728910544,2.96850516014769,0.03282796684006388,0.03266844031597973,-0.0048831998877558735
EMU00066667,13,0.018030973065261368,0.010164466197016025,0.020698607749084535,0.5133176812560353,0.03148550437396321,0.03441841816272727,0.08521349746224527
EMU00066667,14,-0.005866021036223686,0.0053867924707728145,0.007964153182893553,2.3987562153951965,0.029670115583729794,0.028737627318096256,-0.032448338734156534
EMU00066667,15,-0.010541816841792614,-0.00487190485933002,0.011613154579366704,-2.7086805202434956,0.022250504075509953,0.02289985606293513,0.02835616021518117
EMU00066667,16,-0.004546956530295778,-0.00213903510049764,0.005024966154071127,-2.7018777634406654,0.022439501072933524,0.021868872358117873,-0.026093193351317545
EMU00066667,17,-0.01101654507269109,0.002748452143549785,0.011354217477396572,2.897099661192827,0.02545455390882448,0.025080310186800937,-0.014921813934362538
EMU00066667,18,-0.003402944043995972,-0.0012723166573940193,0.0036330177323060163,-2.7837980906932764,0.02180675705487366,0.02183629976715996,0.0013529175089788126
EMU00066667,19,0.02346406785516739,0.02143104342480122,0.03177817022088615,0.7401452077827767,0.03398611085166836,0.04278395647291175,0.20563422241731333
EMU00066667,20,-0.006706959225945389,0.004868874118815914,0.008287897033830078,2.5136662386538275,0.02376795444564056,0.022997547656111107,-0.033499519211768414
EMU00066667,21,-0.010445073315719441,0.020329813110371443,0.02285609016593575,2.0454079190224066,0.028563713933531333,0.024240558358764472,-0.17834389417864926
EMU00066667,22,0.0009365741664449029,0.005052249951440671,0.0051383266479549765,1.387499443453768,0.02313520926028884,0.02337750361788158,0.010364423915965482
EMU00066667,23,-0.007822381375209204,0.011271315294370036,0.013719774008500276,2.177489387604662,0.02469922001003615,0.02323235288042905,-0.06313898282953456
EMU00066667,24,0.003109976875248162,-0.002792741028318187,0.004179875430659393,-0.7317057892251355,0.029067816037697435,0.029480020689706128,0.013982508911624558
EMU00066667,25,0.016100352166483485,-0.005235436515973465,0.016930184151319142,-0.31439042523893895,0.020095413531515574,0.019812753345403424,-0.014266577753451415
EMU00066667,26,-0.01277333842080017,-0.010948807369479197,0.016823630916845855,-2.4329559301622026,0.026971779752650266,0.029557776462849034,0.08748955502282418
EMU00066667,27,-0.004112547784615551,-0.0010101177205885364,0.004234783003908613,-2.9007420098142997,0.02899348654306711,0.029069652462331307,0.0026201179860300128
EMU00066667,28,-0.0036962183906912084,0.005877861197189509,0.00694343449923091,2.132150294282684,0.021074709135225193,0.022440275943854438,0.06085338754505043
EMU00066667,29,-0.0022928442410088245,-0.013112212574291588,0.013311170245584637,-1.7439093137233133,0.027954099367126173,0.031163047784000482,0.10297286835088781
EMU00066667,30,-0.010777003411641528,0.012250322069003656,0.016316071626738194,2.292300262217575,0.026320541722271572,0.02451148717338186,-0.07380435695693932
EMU00066667,31,-0.004193394867559465,-0.012574061065376037,0.013254869753833103,-1.8926929733496736,0.01680160497515743,0.017409962252246045,0.03494305549169863
EMU00066667,32,-0.010777658106232338,0.009020376491556315,0.014054362536389099,2.4447228962340013,0.034344384043436274,0.03180333496790131,-0.07989882438743012
EMU00066667,33,-0.014383399665022742,-0.010476445028405447,0.01779432736455575,-2.512078692872335,0.033383345678252636,0.03817255908468723,0.12546220429732124
EMU00066667,34,0.014343263313832186,0.009338820165662296,0.01711557082239751,0.5771442710395835,0.035092216463238235,0.03738461182891884,0.0613192234326565
EMU00066667,35,-0.005697618286762089,0.013920304755413948,0.01504120136908106,1.9592964573454976,0.02509958547171747,0.022910723454411423,-0.09553875597431594
EMU00066667,36,-0.004482337213148462,0.008436271332602073,0.009553115768672495,2.0591827915579453,0.02920383443012749,0.027686670437429492,-0.05479763253319736
EMU00066667,37,0.0085170239323628,0.002690093197953552,0.008931757838080735,0.30593296754889937,0.022754661965827806,0.023291061850368045,0.02303028895746817
EMU00066667,38,-0.004138128501228978,0.0008228095624106227,0.00421913771624937,2.9453164249863444,0.028887293908387096,0.028780229485889947,-0.0037200684084064406
EMU00066667,39,-0.012121286911256433,-0.012385008812767814,0.017329571249091333,-2.345433511672577,0.02508621806231116,0.0263546613027647,0.048129749264524846
EMU00066667,40,0.02366858425087596,0.003460893279055466,0.023920277229368073,0.14519410699076477,0.043483120015668696,0.04582618586177736,0.05112941000972482
EMU00066667,41,-0.008616941878962496,-0.009388861139033252,0.012743720054735449,-2.313350142732888,0.025016604704972013,0.027212532860953452,0.08069547098764629
EMU00066667,42,-0.020387117673061853,0.010952462685168715,0.02314283919239997,2.6486106318335674,0.03232471208627996,0.03051083644274817,-0.05945021031905906
EMU00066667,43,0.014418289969011734,0.006310785249004068,0.015738903903688838,0.41257246183444096,0.03305750893842198,0.0353000785123245,0.06352874181624169
EMU00066667,44,-0.0032072180724535514,-0.02385214776792785,0.024066807035985023,-1.7044570823156506,0.021716583666151226,0.022521419981982538,0.03573648182375677
EMU00066667,45,-0.003164554184416022,0.0010407786329389504,0.0033313095546477246,2.8238497213184863,0.02293215135285554,0.022825650881753146,-0.004665824061452328
EMU00066667,46,0.01662959425382808,0.004083975360281062,0.017123733815682104,0.24081887087048276,0.030549575378516488,0.032202426117751405,0.05132690105991089
EMU00066667,47,0.017751310371229304,0.00705459871857007,0.019101737695187932,0.3782740814282912,0.034037236632387904,0.03498973887432876,0.02722233067705715
EMU00066667,48,-0.002739457104745245,0.0007945930108333495,0.0028523680130033025,2.8592845729967666,0.032523746093426835,0.032534534177524985,0.0003315887063046752
EMU00066667,49,0.020767275789075838,-0.009717011745213026,0.02292814996802279,-0.43763958920374063,0.03325812883293362,0.032065756896026414,-0.03718521102662531
EMU00066667,50,-0.005973340220777022,-0.006226585159559682,0.008628508338200835,-2.335439562055211,0.029136587496951288,0.030331979470186135,0.03941028558356441
EMU00066667,51,-0.008154789039557797,0.019377217331467,0.02102325226482803,1.9691416936986466,0.036400389680688316,0.03549609119723439,-0.02547600180620413
EMU00066667,52,0.008172679207066246,0.007095445988111286,0.010823032809329256,0.7149604990362325,0.027879338356831016,0.02783553714941736,-0.001573571480892877
EMU00066667,53,-0.0031766758430062277,-0.009727796042727735,0.010233341842255085,-1.8864354578119606,0.027073531080442213,0.027093587513871604,0.0007402649582349818
EMU00066667,54,-0.0069515759813716296,0.012050112829338247,0.013911492652643898,2.094048984353966,0.03427505972491852,0.03458916505399111,0.009081032415275025
EMU00066667,55,0.013662102407628164,0.011667437372443327,0.017966138623432874,0.7068117725840005,0.04545759649472693,0.04903721434743644,0.07299798531269241
EMU00066667,56,-0.016282111915652032,0.011950938869074586,0.020197329236465292,2.5084156701271083,0.03346006774703026,0.03163744187643016,-0.05760977381543464
EMU00066667,57,-0.004116262674099444,-0.005450048209067535,0.006829834835729525,-2.2176622691101895,0.03021721938791275,0.030481356943772006,0.008665544527643676
EMU00066667,58,0.03366394051653181,-0.0037333294578848174,0.03387032093059796,-0.11044863441058825,0.03604398726555699,0.03507090582502445,-0.027746116549924205
EMU00066667,59,0.005285464183632443,-0.01738369468382215,0.018169451628951488,-1.275630627401973,0.028827264169248783,0.029042681429993476,0.007417264871494411
EMU00066667,60,0.0035612152312062004,-0.010180493659388085,0.010785393134782618,-1.2342928177641928,0.032853751615286475,0.03212341823851948,-0.02273523232627972
EMU00066667,61,0.028296977688743927,0.00013434303258540864,0.02829729659115294,0.004747574978551924,0.03741079096813269,0.03818764159485698,0.020342985172169148
EMU00066667,62,-0.013095611921802258,-4.288825662925044e-05,0.013095682151343095,-3.1383176555560266,0.030813451880819843,0.03130910148497056,0.015830847282175986
EMU00066667,63,0.0034593940115051802,-0.004345794111388988,0.005554577696406911,-0.8984791852337176,0.036644795829264706,0.03620447174442992,-0.01216214637636659
EMU00066667,64,0.0018458157464429593,-0.009559638245626549,0.009736206610228781,-1.3800592671015228,0.024982166989795475,0.02545331150801931,0.018510146236783265
EMU00066667,65,-0.011547815109793545,-0.013697036621278543,0.01791538015266831,-2.2712642439139197,0.026379570365447254,0.024861778898399495,-0.061049190134398135
EMU00066667,66,0.0048100997750826924,-0.011053466811590515,0.012054716438024728,-1.1603460726475772,0.028017926333415162,0.028085906876259125,0.0024204503398616017
EMU00066667,67,0.003225522333342924,0.02329200682024594,0.023514284510426368,1.4331895708287667,0.0316321349041373,0.03286782834706813,0.03759583474400918
EMU00066667,68,-0.0022160089197269086,0.0007118690911429124,0.002327542295047258,2.830765955967887,0.0308430982071839,0.030744845392314726,-0.0031957491935781235
EMU00066667,69,-0.009131310555701065,0.001437052420502287,0.009243697968017408,2.9854965842894323,0.029346893895791683,0.029707997105456612,0.01215508431561696
EMU00066667,70,0.003984677263248436,-0.0011189659698419801,0.004138808733671254,-0.2737663449671144,0.03306757940865625,0.033033403689397146,-0.001034580619679648
EMU00066667,71,-0.010168779368289478,-0.00012055783619304393,0.010169493990991749,-3.129737524878921,0.027147282571447627,0.027014611706621415,-0.004911077985018553
EMU00066667,72,-0.010838747421900207,0.014232266784515045,0.01788954620725072,2.221655870131453,0.0345046287290487,0.03110590727418858,-0.10926289417960011
EMU00066667,73,0.025827928828704244,-0.008657558668159718,0.027240323597072763,-0.3234308977820611,0.04179645738781655,0.03987533213355263,-0.048178288467406016
EMU00066667,74,-0.0024740754322531023,-0.009114949489597294,0.00944475269355362,-1.8358409967037577,0.02671500227287034,0.02726587127973879,0.020203609164611613
EMU00066667,75,-0.004319958866451565,-0.004239735187967752,0.006052883533649515,-2.365566475822686,0.030060276324632925,0.03068356396997331,0.020313404464694207
EMU00066667,76,-0.004997252565883559,8.194328356185901e-05,0.004997924360066959,3.125196456025681,0.02566377992461167,0.025692255840303546,0.0011083462607905936
EMU00066667,77,-0.013512103557754718,-0.012375171690698955,0.018322713143248317,-2.400084846145977,0.025045666299906746,0.028599460453795387,0.12426088106207689
EMU00066667,78,0.008896196434713125,0.024144334415983106,0.025731132804364225,1.2177725592700328,0.042904486097294525,0.04678730175465865,0.08298866384141312
EMU00066667,79,-0.006255812130033289,-0.004189364824078376,0.00752900810435856,-2.5515098251355575,0.032198804905534825,0.032799236360889404,0.01830626325406004
EMU00066667,80,-0.0064408259836383356,-0.005959700146568869,0.00877509345753786,-2.3949738636728166,0.031776940362527976,0.03231642711416161,0.016693886045256012
EMU00066667,81,0.05344658627482969,0.006362363128227057,0.053823946798876025,0.11848395011910497,0.0709548841930139,0.07486888621948613,0.052278085385134676
EMU00066667,82,0.002245719608767717,-0.009355625604327261,0.009621381761968894,-1.3352140061318334,0.03330845121210583,0.031442256185369596,-0.059353088904751994
EMU00066667,83,-0.01591775563108019,0.004739662935776507,0.016608411997405374,2.8521926303834464,0.029308148286043823,0.028534192241413982,-0.027123811253592756
EMU00066667,84,0.0038530490154724366,-0.01629262260082832,0.0167420290863639,-1.338572425334556,0.030223909105195193,0.033416472290980756,0.09553860616960608
EMU00066667,85,0.019493079560820806,0.016540788208455663,0.025565168204443243,0.7036497396518271,0.04310676896512962,0.04744118381182848,0.09136396899139265
EMU00066667,86,-0.012543932461973831,-0.0184650087638855,0.022322786346263522,-2.1675183247693495,0.026792803944438726,0.02916308533211303,0.08127677029646319
EMU00066667,87,-0.006898630708501649,-0.0058106713781496625,0.009019701076927641,-2.4415896949199563,0.03396589172278013,0.034334050996091756,0.010722861492619362
EMU00066667,88,0.03232976339205448,-0.004215321369119281,0.032603412938390045,-0.1296537442477827,0.04329560327573318,0.04295443351697682,-0.00794259709237033
EMU00066667,89,-0.011972222804190911,-0.006925553591802766,0.013831030743445012,-2.617155621953376,0.03401815977697192,0.03459199880785751,0.016588779216633376
EMU00066667,90,-0.00020224155136758758,-0.007631964876127508,0.007634644033322283,-1.5972894037142942,0.03558594123553921,0.034706611695819144,-0.025336081419494727
