pair,family,lag,valid_ratios,median_s,median_log_s,median_ara_x,fraction_inside_e_phi,lead_e_phi_error,reciprocal_e_error,reciprocal_phi_error,unity_error,winner
parent_phi_time_vs_e,beam7_decay,16,752,0.998319777862,-0.00168180211588,1.00857983985,0.690159574468,0.382533242772,0.600607775012,0.289386216256,0.443785095514,reciprocal_phi
parent_phi_time_vs_e,beam7_decay,32,736,1.00285336872,0.0028479950064,1.01583268849,0.601902173913,0.416879829042,0.592624192421,0.313484643246,0.517560223923,reciprocal_phi
parent_phi_time_vs_e,beam7_decay,64,704,1.01670438556,0.0165664015954,1.03799157575,0.606534090909,0.382914880266,0.560676598091,0.325175623304,0.551610845693,reciprocal_phi
child_anti_phi_vs_e,beam7,1,767,0.997031102451,-0.00297331346762,1.00651821409,0.810951760104,0.435707341229,0.740025503092,0.309017230515,0.268349637745,unity
child_anti_phi_vs_e,beam7,2,766,0.999875119934,-0.000125276309019,1.01106807952,0.634464751958,0.429649007299,0.603504118991,0.315118031744,0.49450005506,reciprocal_phi
child_anti_phi_vs_e,beam7,4,764,1.0025767444,0.0025722382946,1.0153901443,0.46335078534,0.468323277443,0.524148023898,0.417824837479,0.788428326845,reciprocal_phi
child_anti_phi_vs_e,beam7,8,760,1.00053976032,0.000538486110529,1.01213137268,0.615789473684,0.413521742374,0.576072854589,0.323671544318,0.546027215776,reciprocal_phi
child_anti_phi_vs_e,beam7,16,752,0.990250023172,-0.00979822421935,0.995669828512,0.458776595745,0.459149088588,0.523978434074,0.421782508492,0.808348729425,reciprocal_phi
child_anti_phi_vs_e,beam7,32,736,0.996686487635,-0.0033193012096,1.00596689854,0.695652173913,0.431984354161,0.640138184029,0.30310220592,0.407565254593,reciprocal_phi
child_anti_phi_vs_e,beam7,64,704,1.00042853062,0.000424888393165,1.01195342716,0.509943181818,0.447261412862,0.528339510066,0.386357214832,0.710563934066,reciprocal_phi
child_anti_phi_vs_e,beam7_cycle23,1,767,0.987137777259,-0.0129456573363,0.990690850643,0.616688396349,0.414506429136,0.575014902758,0.314925126767,0.525346914708,reciprocal_phi
child_anti_phi_vs_e,beam7_cycle23,2,766,0.987040268684,-0.0130462658298,0.99053485621,0.638381201044,0.403332366852,0.565960062789,0.28928483393,0.522112457488,reciprocal_phi
child_anti_phi_vs_e,beam7_cycle23,4,764,0.994514354143,-0.00550112634186,1.0024919146,0.643979057592,0.43494535084,0.600749339512,0.319013628189,0.511867836877,reciprocal_phi
child_anti_phi_vs_e,beam7_cycle23,8,760,1.055412778,0.0539319462174,1.09991734727,0.576315789474,0.401293708812,0.547361007286,0.324674297829,0.567350854393,reciprocal_phi
child_anti_phi_vs_e,beam7_cycle23,16,752,0.967397272508,-0.0331460381487,0.959109947642,0.647606382979,0.428222636078,0.594682937798,0.294986621706,0.503861432619,reciprocal_phi
child_anti_phi_vs_e,beam7_cycle23,32,736,1.00463030079,0.00461916244244,1.01867542833,0.618206521739,0.416471486233,0.576283498707,0.296580740271,0.52512955658,reciprocal_phi
child_anti_phi_vs_e,beam7_cycle23,64,704,0.953037659815,-0.0481021855144,0.936137407614,0.674715909091,0.424555208801,0.604378402789,0.306777128538,0.45422760967,reciprocal_phi
child_anti_phi_vs_e,beam7_decay,1,767,0.998042847524,-0.00195907020138,1.00813680608,0.697522816167,0.432108078842,0.641583170158,0.296847596039,0.407137069808,reciprocal_phi
child_anti_phi_vs_e,beam7_decay,2,766,1.02032256063,0.0201183136864,1.0437799402,0.664490861619,0.409077887661,0.606313784956,0.327101644424,0.460177283291,reciprocal_phi
child_anti_phi_vs_e,beam7_decay,4,764,1.00141208154,0.0014062251386,1.01352691409,0.590314136126,0.416062038484,0.568200357839,0.344901646028,0.576195354434,reciprocal_phi
child_anti_phi_vs_e,beam7_decay,8,760,0.968622826534,-0.0318810089679,0.961070591673,0.609210526316,0.43970314414,0.565608403085,0.323657817006,0.532480933068,reciprocal_phi
child_anti_phi_vs_e,beam7_decay,16,752,0.981496115961,-0.0186774985594,0.981665308466,0.632978723404,0.424223891428,0.563525820388,0.302648196723,0.522323764592,reciprocal_phi
child_anti_phi_vs_e,beam7_decay,32,736,0.984486358433,-0.015635245175,0.986449104963,0.551630434783,0.415536967608,0.539825843353,0.323845179799,0.601705952861,reciprocal_phi
child_anti_phi_vs_e,beam7_decay,64,704,1.0193273672,0.0191423972367,1.04218782756,0.613636363636,0.395793343984,0.597066299044,0.318503918052,0.537603120221,reciprocal_phi
control_phi_time_vs_sqrt2,beam7,1,767,0.997120422462,-0.00288373149733,1.00666110844,0.794002607562,0.438677697565,0.74085134867,0.302340777084,0.279491049115,unity
control_phi_time_vs_sqrt2,beam7,2,766,0.995389782985,-0.00462290271974,1.00389242759,0.625326370757,0.421225098655,0.60886299105,0.313233883661,0.510558386121,reciprocal_phi
control_phi_time_vs_sqrt2,beam7,4,764,0.993043935051,-0.00698045162825,1.00013953489,0.460732984293,0.45930042166,0.530924921292,0.407715469274,0.803989529402,reciprocal_phi
control_phi_time_vs_sqrt2,beam7,8,760,0.996771200815,-0.00323417703682,1.00610242288,0.630263157895,0.412410207234,0.594631480156,0.314156670325,0.508053247564,reciprocal_phi
control_phi_time_vs_sqrt2,beam7,16,752,1.01265604651,0.0125714242282,1.03151503402,0.466755319149,0.457580722049,0.526779801111,0.41028556754,0.793153055379,reciprocal_phi
control_phi_time_vs_sqrt2,beam7,32,736,1.00541306277,0.00539846274489,1.01992769267,0.60597826087,0.407943643046,0.581334939746,0.320336926437,0.553122555032,reciprocal_phi
control_phi_time_vs_sqrt2,beam7,64,704,1.01197400741,0.0119022949598,1.03042390637,0.446022727273,0.465441168101,0.53466233129,0.414079460368,0.826969870024,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_cycle23,1,767,0.987848485966,-0.0122259472794,0.991827843999,0.769230769231,0.414293675212,0.680294404514,0.284813386361,0.349205624356,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_cycle23,2,766,1.02028670494,0.0200826328903,1.04372257819,0.638381201044,0.402214141298,0.57906263147,0.299715341265,0.492123828198,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_cycle23,4,764,1.0204468111,0.0202403379832,1.04397871638,0.479057591623,0.436107102599,0.50246762888,0.395660626195,0.787126002961,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_cycle23,8,760,0.994462152874,-0.00555326466076,1.00240840289,0.653947368421,0.419944153934,0.601899080134,0.311200794434,0.47076797975,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_cycle23,16,752,0.975304588722,-0.0250057969349,0.971760089545,0.480053191489,0.435842881021,0.498303600191,0.384962811624,0.767938898181,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_cycle23,32,736,0.995357190272,-0.00466316993032,1.00384028569,0.616847826087,0.423522559431,0.586848367154,0.320600035568,0.519768832214,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_cycle23,64,704,1.03373423776,0.0331739480197,1.06523597084,0.461647727273,0.433486066555,0.47884633992,0.408721170372,0.813319802735,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_decay,1,767,0.999536372899,-0.000463734609446,1.01052615127,0.838331160365,0.427311801215,0.731235737015,0.297887249508,0.276444024486,unity
control_phi_time_vs_sqrt2,beam7_decay,2,766,1.02289534726,0.0226371709844,1.04789588992,0.733681462141,0.40013166087,0.642464546546,0.29681349882,0.383111109928,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_decay,4,764,0.973554612482,-0.0268071179283,0.968960473701,0.578534031414,0.433863259944,0.525048020095,0.349104918809,0.590185534179,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_decay,8,760,1.00042983535,0.000429733867367,1.01195551446,0.639473684211,0.409650031914,0.548469201747,0.299827280862,0.51096050478,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_decay,16,752,1.01845119889,0.018282940327,1.04078613157,0.61835106383,0.412495738889,0.545593175177,0.314094746813,0.54234759741,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_decay,32,736,0.996216961026,-0.00379060448854,1.00521574884,0.631793478261,0.417183872626,0.590080914108,0.302196290184,0.47586575633,reciprocal_phi
control_phi_time_vs_sqrt2,beam7_decay,64,704,1.00774635687,0.00771620939351,1.02366050172,0.578125,0.401517103893,0.530246958054,0.341861118115,0.598710622947,reciprocal_phi
control_e_vs_sqrt2,beam7,1,767,1.00302736398,0.00302279073862,1.01611104649,0.794002607562,0.442292760409,0.73484122247,0.303495527722,0.277809507934,unity
control_e_vs_sqrt2,beam7,2,766,0.991638217045,-0.00839704626304,0.997890664129,0.621409921671,0.427074756419,0.594060036283,0.316608174914,0.512063098604,reciprocal_phi
control_e_vs_sqrt2,beam7,4,764,1.00195834014,0.00195489327536,1.01440081979,0.45942408377,0.457419512823,0.535190660973,0.417028457317,0.790838858689,reciprocal_phi
control_e_vs_sqrt2,beam7,8,760,0.988123671019,-0.0119518865073,0.992268085653,0.632894736842,0.408427492359,0.607532116178,0.310103601607,0.534057914202,reciprocal_phi
control_e_vs_sqrt2,beam7,16,752,1.0147288413,0.0146214201761,1.03483109569,0.461436170213,0.458542376888,0.527073457468,0.407747952487,0.801163621268,reciprocal_phi
control_e_vs_sqrt2,beam7,32,736,1.02504389762,0.0247350895772,1.05133314553,0.596467391304,0.398256065996,0.596435227763,0.321188379664,0.569638537334,reciprocal_phi
control_e_vs_sqrt2,beam7,64,704,0.989707121856,-0.0103466804149,0.994801293791,0.451704545455,0.474954330277,0.530921391822,0.408281315992,0.810607114759,reciprocal_phi
control_e_vs_sqrt2,beam7_cycle23,1,767,0.995088088123,-0.00492401496564,1.00340977548,0.748370273794,0.434310548316,0.677643565916,0.277212555833,0.351871272952,reciprocal_phi
control_e_vs_sqrt2,beam7_cycle23,2,766,1.00093123437,0.000930385425308,1.01275765372,0.63315926893,0.435726044653,0.60958604128,0.317484382444,0.50071976043,reciprocal_phi
control_e_vs_sqrt2,beam7_cycle23,4,764,1.03158787707,0.0310728875695,1.06180221826,0.482984293194,0.416366255721,0.536139572655,0.355672435435,0.736820610062,reciprocal_phi
control_e_vs_sqrt2,beam7_cycle23,8,760,1.00616327562,0.0061413150295,1.02112788485,0.638157894737,0.423739140082,0.621791650127,0.299584400807,0.467386042563,reciprocal_phi
control_e_vs_sqrt2,beam7_cycle23,16,752,1.01945686847,0.0192693539503,1.04239500398,0.488031914894,0.450161762018,0.556453839603,0.376287148061,0.741319164348,reciprocal_phi
control_e_vs_sqrt2,beam7_cycle23,32,736,1.00234371146,0.00234062579011,1.01501733769,0.604619565217,0.414600327968,0.591268915888,0.31330769087,0.527671035766,reciprocal_phi
control_e_vs_sqrt2,beam7_cycle23,64,704,1.00826585833,0.00823186433094,1.0244916013,0.480113636364,0.45965984961,0.558287766876,0.387281161347,0.763893758749,reciprocal_phi
control_e_vs_sqrt2,beam7_decay,1,767,0.988304316492,-0.0117646160168,0.992557082678,0.795306388527,0.438144229008,0.729192886794,0.302893593809,0.290393388873,unity
control_e_vs_sqrt2,beam7_decay,2,766,0.99903209946,-0.000968476698378,1.00971941351,0.718015665796,0.427616674461,0.622255011646,0.300219447072,0.416022246821,reciprocal_phi
control_e_vs_sqrt2,beam7_decay,4,764,1.01008861212,0.0100377685976,1.02740764683,0.594240837696,0.411981918579,0.542607265921,0.328125705208,0.57348402799,reciprocal_phi
control_e_vs_sqrt2,beam7_decay,8,760,0.977633426559,-0.0226205981191,0.975485769449,0.636842105263,0.409061443035,0.569380314871,0.313114879126,0.523650067469,reciprocal_phi
control_e_vs_sqrt2,beam7_decay,16,752,0.994408633969,-0.00560707369353,1.00232278323,0.578457446809,0.428316567272,0.577715300783,0.318586314496,0.576891154147,reciprocal_phi
control_e_vs_sqrt2,beam7_decay,32,736,1.0272195798,0.0268553763687,1.05481380668,0.616847826087,0.401994823466,0.575432413021,0.308167798846,0.527336026127,reciprocal_phi
control_e_vs_sqrt2,beam7_decay,64,704,1.07217289171,0.0696859710236,1.12673021412,0.551136363636,0.395373347329,0.536181811949,0.322070847912,0.616040997848,reciprocal_phi
control_phi_time_vs_pi3,beam7,1,767,0.997869768341,-0.00213250383012,1.00785991362,0.941329856584,0.472746160834,0.878326870129,0.365916109887,0.122061820998,unity
control_phi_time_vs_pi3,beam7,2,766,1.00050695478,0.000506826058594,1.01207889031,0.932114882507,0.470187866574,0.87413190135,0.360602301861,0.126377269348,unity
control_phi_time_vs_pi3,beam7,4,764,0.995877251604,-0.00413127598508,1.00467228096,0.928010471204,0.475259565557,0.88862502218,0.381107167999,0.111980507834,unity
control_phi_time_vs_pi3,beam7,8,760,0.989169190089,-0.0108899339993,0.993940709365,0.848684210526,0.465838143368,0.807608915042,0.336361315462,0.208689881803,unity
control_phi_time_vs_pi3,beam7,16,752,0.967566057922,-0.0329746307947,0.95937997092,0.6875,0.445233497446,0.664854162181,0.322105155333,0.399221909492,reciprocal_phi
control_phi_time_vs_pi3,beam7,32,736,0.948074338587,-0.0533250470297,0.928197075377,0.516304347826,0.481591984462,0.605140304986,0.383379963688,0.690504544626,reciprocal_phi
control_phi_time_vs_pi3,beam7,64,704,0.943597314309,-0.0580567902844,0.921034722071,0.430397727273,0.520020600271,0.584876543208,0.439162102714,0.86599887175,reciprocal_phi
control_phi_time_vs_pi3,beam7_cycle23,1,767,0.98885600416,-0.0112065553717,0.993439673824,0.941329856584,0.477316350649,0.873561586712,0.363580524519,0.126438413288,unity
control_phi_time_vs_pi3,beam7_cycle23,2,766,0.983090212119,-0.0170543953281,0.984215547013,0.930809399478,0.541892659979,0.856708744938,0.356787700466,0.144038765974,unity
control_phi_time_vs_pi3,beam7_cycle23,4,764,1.00481977082,0.00480816694466,1.0189785429,0.925392670157,0.463696614922,0.857116943935,0.350881295802,0.143659755629,unity
control_phi_time_vs_pi3,beam7_cycle23,8,760,0.991497652897,-0.00853925749084,0.997665789296,0.847368421053,0.461904502712,0.811548301844,0.339410239602,0.198387917756,unity
control_phi_time_vs_pi3,beam7_cycle23,16,752,0.973072959316,-0.0273013566341,0.968189923905,0.706117021277,0.441160655307,0.668121794943,0.320226494367,0.384895316909,reciprocal_phi
control_phi_time_vs_pi3,beam7_cycle23,32,736,0.947532111394,-0.053895881128,0.927329619119,0.51902173913,0.456412755279,0.565251205941,0.368137721279,0.712686517366,reciprocal_phi
control_phi_time_vs_pi3,beam7_cycle23,64,704,0.954744730754,-0.0463169467675,0.938868383463,0.441761363636,0.476110842858,0.569682233198,0.427698323321,0.854611323919,reciprocal_phi
control_phi_time_vs_pi3,beam7_decay,1,767,0.988575641551,-0.0114901177498,0.992991149106,0.938722294654,0.516598904446,0.899228339516,0.391123229488,0.102269917238,unity
control_phi_time_vs_pi3,beam7_decay,2,766,0.992012812643,-0.00801925836703,0.998489942993,0.912532637076,0.465401402035,0.846718119147,0.351733702427,0.154885044984,unity
control_phi_time_vs_pi3,beam7_decay,4,764,0.989013414908,-0.0110474252871,0.993691499887,0.866492146597,0.469567205457,0.817266509443,0.335324219675,0.188042447608,unity
control_phi_time_vs_pi3,beam7_decay,8,760,0.995328689665,-0.00468225501706,1.00379469036,0.782894736842,0.44494101741,0.749640238289,0.312324103561,0.271113212954,unity
control_phi_time_vs_pi3,beam7_decay,16,752,1.0100499548,0.00999951913847,1.02734580276,0.68085106383,0.428872697924,0.671598243028,0.307120984288,0.403666965326,reciprocal_phi
control_phi_time_vs_pi3,beam7_decay,32,736,0.974815400499,-0.0255094453383,0.97097748515,0.495923913043,0.48004245506,0.562623353418,0.374836042328,0.704437099081,reciprocal_phi
control_phi_time_vs_pi3,beam7_decay,64,704,0.974847417662,-0.0254743255565,0.971028706277,0.424715909091,0.473099067545,0.574645545354,0.455544295992,0.902051318587,reciprocal_phi
control_e_vs_pi3,beam7,1,767,0.998156831446,-0.00184486927929,1.00831915781,0.938722294654,0.478329184904,0.870281474236,0.355164957495,0.131181989928,unity
control_e_vs_pi3,beam7,2,766,1.0006627307,0.000662501809593,1.01232810097,0.954308093995,0.475510063418,0.94060231435,0.423698827344,0.06026251389,unity
control_e_vs_pi3,beam7,4,764,0.995951740982,-0.00405648045257,1.00479144923,0.916230366492,0.48045367874,0.892907813,0.388878359505,0.11067047767,unity
control_e_vs_pi3,beam7,8,760,0.977751005862,-0.0225012288932,0.975673873078,0.840789473684,0.450911267469,0.796918490781,0.335843562791,0.213170134681,unity
control_e_vs_pi3,beam7,16,752,0.979900463453,-0.020304424865,0.979112580069,0.671542553191,0.454455183093,0.666081154464,0.326896336736,0.410857630843,reciprocal_phi
control_e_vs_pi3,beam7,32,736,0.93736243244,-0.0646852706378,0.911060144319,0.505434782609,0.483960274035,0.610573915808,0.38148548236,0.699499309946,reciprocal_phi
control_e_vs_pi3,beam7,64,704,0.949832810923,-0.0514728560955,0.931010283295,0.4375,0.531088339427,0.575887686379,0.442636952365,0.880420366227,reciprocal_phi
control_e_vs_pi3,beam7_cycle23,1,767,0.993600916826,-0.00641964507169,1.00103059556,0.932203389831,0.47029267478,0.866140603813,0.364424690167,0.135147421186,unity
control_e_vs_pi3,beam7_cycle23,2,766,1.00074860174,0.000748273736352,1.01246547764,0.960835509138,0.475495410952,0.912044103255,0.398213790587,0.087981996751,unity
control_e_vs_pi3,beam7_cycle23,4,764,1.00506607363,0.00505296623086,1.01937257868,0.917539267016,0.462322630393,0.856936884119,0.353810363947,0.144579349572,unity
control_e_vs_pi3,beam7_cycle23,8,760,0.994074902608,-0.0059427643014,1.00178887906,0.834210526316,0.453648136892,0.805868140679,0.349515394071,0.2044945456,unity
control_e_vs_pi3,beam7_cycle23,16,752,0.967758529271,-0.032774111866,0.959687887007,0.682180851064,0.4507764335,0.672415502193,0.325292562865,0.404545178024,reciprocal_phi
control_e_vs_pi3,beam7_cycle23,32,736,0.939772080071,-0.0621183549225,0.914915103909,0.516304347826,0.480020140943,0.604886649919,0.374617922248,0.692544814917,reciprocal_phi
control_e_vs_pi3,beam7_cycle23,64,704,0.972272887019,-0.0281199900453,0.96690996648,0.436079545455,0.512594166755,0.625089940744,0.44500006853,0.874489165389,reciprocal_phi
control_e_vs_pi3,beam7_decay,1,767,0.994427279152,-0.00558830638682,1.00235261183,0.938722294654,0.476508424644,0.901410444249,0.389608703693,0.101561245997,unity
control_e_vs_pi3,beam7_decay,2,766,0.984421921427,-0.0157007253736,0.986346018497,0.933420365535,0.50182297509,0.872243254126,0.367616456564,0.127823029037,unity
control_e_vs_pi3,beam7_decay,4,764,0.98540447765,-0.0147031982692,0.987917914109,0.895287958115,0.462392119282,0.809026449633,0.325684258578,0.193763076531,unity
control_e_vs_pi3,beam7_decay,8,760,1.00095733654,0.000956524523455,1.01279941204,0.807894736842,0.439794681738,0.752002242201,0.303015109062,0.267734669938,unity
control_e_vs_pi3,beam7_decay,16,752,1.00639751407,0.00637659630262,1.02150262003,0.699468085106,0.413347379462,0.6605407285,0.3059657127,0.393994848814,reciprocal_phi
control_e_vs_pi3,beam7_decay,32,736,0.990283449457,-0.00976511370126,0.995723303956,0.497282608696,0.442818611405,0.556193892949,0.37158714586,0.67523554981,reciprocal_phi
control_e_vs_pi3,beam7_decay,64,704,0.962737072914,-0.0379749937788,0.951654550064,0.416193181818,0.490228573039,0.546471231524,0.466895681414,0.910779671548,reciprocal_phi
control_sqrt2_vs_pi3,beam7,1,767,0.998803428394,-0.00119728806954,1.00935358503,0.958279009126,0.473586836605,0.852819493114,0.341712348797,0.147476672333,unity
control_sqrt2_vs_pi3,beam7,2,766,0.992643490227,-0.00738436903926,0.999498902381,0.882506527415,0.444656362777,0.728633957851,0.248130440656,0.278268970489,reciprocal_phi
control_sqrt2_vs_pi3,beam7,4,764,0.979215528345,-0.0210037709625,0.978016819373,0.715968586387,0.393619436913,0.584383771864,0.214260184084,0.445587052758,reciprocal_phi
control_sqrt2_vs_pi3,beam7,8,760,1.00048767229,0.000487191838149,1.01204804213,0.797368421053,0.423723717479,0.674718550285,0.24820840125,0.34001115175,reciprocal_phi
control_sqrt2_vs_pi3,beam7,16,752,0.988740999303,-0.0113228727671,0.993255688802,0.706117021277,0.414924047259,0.626930236782,0.241791695487,0.423081480165,reciprocal_phi
control_sqrt2_vs_pi3,beam7,32,736,0.961341038786,-0.0394272147332,0.949421171588,0.663043478261,0.38077939618,0.556267158372,0.262507088525,0.515589972644,reciprocal_phi
control_sqrt2_vs_pi3,beam7,64,704,0.959792621359,-0.0410382331862,0.946944009976,0.576704545455,0.373260989409,0.476287960942,0.3117033443,0.655893169321,reciprocal_phi
control_sqrt2_vs_pi3,beam7_cycle23,1,767,0.987723480785,-0.0123524981555,0.991627860434,0.955671447197,0.479436850994,0.862696866569,0.352453153977,0.13770685644,unity
control_sqrt2_vs_pi3,beam7_cycle23,2,766,0.978842301145,-0.0213848834226,0.977419729676,0.875979112272,0.447705423512,0.733946376715,0.25638673112,0.269431865246,reciprocal_phi
control_sqrt2_vs_pi3,beam7_cycle23,4,764,0.995534738245,-0.00447555480679,1.00412432733,0.718586387435,0.402325219307,0.58998351452,0.220609688005,0.440816982431,reciprocal_phi
control_sqrt2_vs_pi3,beam7_cycle23,8,760,0.998675238427,-0.00132603918364,1.00914850644,0.793421052632,0.416814336139,0.691956276901,0.250472931019,0.331544728236,reciprocal_phi
control_sqrt2_vs_pi3,beam7_cycle23,16,752,0.984687911721,-0.0154306050694,0.986771550357,0.69414893617,0.408068383824,0.615492559156,0.256406919517,0.42415452278,reciprocal_phi
control_sqrt2_vs_pi3,beam7_cycle23,32,736,0.952339845743,-0.0488336117499,0.935021043124,0.648097826087,0.377696695548,0.557572759163,0.264172636774,0.532074927144,reciprocal_phi
control_sqrt2_vs_pi3,beam7_cycle23,64,704,0.94680593263,-0.0546616776763,0.926167876731,0.568181818182,0.379464028312,0.476455629115,0.323689239114,0.652168394849,reciprocal_phi
control_sqrt2_vs_pi3,beam7_decay,1,767,0.9983129903,-0.00168843430291,1.00856898109,0.958279009126,0.475941680992,0.903975165398,0.389419494232,0.0970822307701,unity
control_sqrt2_vs_pi3,beam7_decay,2,766,0.994922491169,-0.00509049735826,1.00314485311,0.895561357702,0.45131166264,0.764203955632,0.287306401549,0.239928735181,unity
control_sqrt2_vs_pi3,beam7_decay,4,764,0.98295875746,-0.0171881200235,0.98400524556,0.740837696335,0.406896844068,0.605620351004,0.223495145354,0.415478947298,reciprocal_phi
control_sqrt2_vs_pi3,beam7_decay,8,760,1.01258820212,0.012507970297,1.03140649641,0.794736842105,0.416059186627,0.690931622518,0.274443237112,0.325332385657,reciprocal_phi
control_sqrt2_vs_pi3,beam7_decay,16,752,0.985019348622,-0.0150950359754,0.987301783841,0.686170212766,0.420306428382,0.62273457632,0.270679399058,0.413757541065,reciprocal_phi
control_sqrt2_vs_pi3,beam7_decay,32,736,0.997541357605,-0.00246336588444,1.0073345214,0.600543478261,0.372049600035,0.509183054135,0.316357025664,0.598904656723,reciprocal_phi
control_sqrt2_vs_pi3,beam7_decay,64,704,0.985004793835,-0.0151088857985,0.987278499061,0.481534090909,0.422900302308,0.445685737709,0.378496334878,0.780257104358,reciprocal_phi
