pair,family,n_from,n_to,amplitude_floor,valid,q_real,q_imag,s,log_s,delta_rad,quadrant
parent_phi_time_vs_e,beam7,257,258,9.51719541443e-11,True,0.755950426982,-0.282442386608,0.806991170836,-0.214442551496,-0.357565120199,contracting_reverse
parent_phi_time_vs_e,beam7,258,259,9.51719541443e-11,True,-1.07513040904,-2.64733309777,2.8573200603,1.04988414368,-1.95656594494,expanding_reverse
parent_phi_time_vs_e,beam7,259,260,9.51719541443e-11,True,-0.523790145644,1.01768232605,1.1445669196,0.135026329296,2.04612615414,expanding_forward
parent_phi_time_vs_e,beam7,260,261,9.51719541443e-11,True,-0.219203777003,-0.243157441846,0.327377209619,-1.11664222667,-2.30443351233,contracting_reverse
parent_phi_time_vs_e,beam7,261,262,9.51719541443e-11,True,0.710060075649,0.405517557692,0.817697866346,-0.201262367153,0.518900774695,contracting_forward
parent_phi_time_vs_e,beam7,262,263,9.51719541443e-11,True,1.78026133624,3.69761099958,4.10385885839,1.41192771605,1.1220883262,expanding_forward
parent_phi_time_vs_e,beam7,263,264,9.51719541443e-11,True,-0.451785172129,0.10038869762,0.462804205215,-0.77045119724,2.92294059741,contracting_forward
parent_phi_time_vs_e,beam7,264,265,9.51719541443e-11,True,-1.44061107634,0.394281093122,1.49359226486,0.401184134378,2.87444458677,expanding_forward
parent_phi_time_vs_e,beam7,265,266,9.51719541443e-11,True,0.761460135657,0.0490497166724,0.763038277481,-0.270447081878,0.0643264716255,contracting_forward
parent_phi_time_vs_e,beam7,266,267,9.51719541443e-11,True,-0.438596804986,0.936171356595,1.03382008408,0.0332607610267,2.00892836234,expanding_forward
parent_phi_time_vs_e,beam7,267,268,9.51719541443e-11,True,-1.58440526706,-0.648851510298,1.71211808375,0.537731249496,-2.75290324524,expanding_reverse
parent_phi_time_vs_e,beam7,268,269,9.51719541443e-11,True,-0.114081213243,0.54158710377,0.553471872984,-0.591544344774,1.77840371861,contracting_forward
parent_phi_time_vs_e,beam7,269,270,9.51719541443e-11,True,0.699755866152,-0.20581373157,0.729395341579,-0.315539387276,-0.286055627889,contracting_reverse
parent_phi_time_vs_e,beam7,270,271,9.51719541443e-11,True,-0.977930964898,-1.28796445053,1.61715843316,0.480670555487,-2.22021284696,expanding_reverse
parent_phi_time_vs_e,beam7,271,272,9.51719541443e-11,True,-0.888725589446,1.44766727316,1.6986976503,0.529861869406,2.12137510137,expanding_forward
parent_phi_time_vs_e,beam7,272,273,9.51719541443e-11,True,-0.126886854456,-0.0637070835788,0.141981922553,-1.95205553545,-2.67628411823,contracting_reverse
parent_phi_time_vs_e,beam7,273,274,9.51719541443e-11,True,-0.0640967438904,0.930680418013,0.932885005266,-0.0694733383937,1.63955858827,contracting_forward
parent_phi_time_vs_e,beam7,274,275,9.51719541443e-11,True,6.66971853219,2.90603054488,7.27531159652,1.98448664328,0.410902930864,expanding_forward
parent_phi_time_vs_e,beam7,275,276,9.51719541443e-11,True,-0.40688637118,0.354809565094,0.539857709526,-0.616449675024,2.42445780618,contracting_forward
parent_phi_time_vs_e,beam7,276,277,9.51719541443e-11,True,-1.16355709102,-0.349845458884,1.21501314773,0.194754897915,-2.84952228016,expanding_reverse
parent_phi_time_vs_e,beam7,277,278,9.51719541443e-11,True,0.685719384782,0.148548353005,0.701625033651,-0.354356157758,0.213334960301,contracting_forward
parent_phi_time_vs_e,beam7,278,279,9.51719541443e-11,True,-0.0641252843706,1.53510676233,1.53644551607,0.429471642195,1.61254457949,expanding_forward
parent_phi_time_vs_e,beam7,279,280,9.51719541443e-11,True,-0.981550524192,-0.515725121147,1.10878935426,0.103268748273,-2.65781738093,expanding_reverse
parent_phi_time_vs_e,beam7,280,281,9.51719541443e-11,True,-0.307990593549,0.782165462668,0.840619424416,-0.173616248879,1.94591751433,contracting_forward
parent_phi_time_vs_e,beam7,281,282,9.51719541443e-11,True,0.646564812561,-0.127795630592,0.659073425379,-0.416920331295,-0.19513804564,contracting_reverse
parent_phi_time_vs_e,beam7,282,283,9.51719541443e-11,True,-0.889445775879,-0.447013835451,0.995457260415,-0.00455308918212,-2.67588660645,contracting_reverse
parent_phi_time_vs_e,beam7,283,284,9.51719541443e-11,True,-1.8597761069,1.72659169612,2.53769305727,0.931255423158,2.39331372716,expanding_forward
parent_phi_time_vs_e,beam7,284,285,9.51719541443e-11,True,-0.0933475791833,0.114864551696,0.148012282516,-1.91046001869,2.25321843978,contracting_forward
parent_phi_time_vs_e,beam7,285,286,9.51719541443e-11,True,-0.464592999686,-0.751201565053,0.883261256196,-0.124134248759,-2.1246835903,contracting_reverse
parent_phi_time_vs_e,beam7,286,287,9.51719541443e-11,True,4.79266461589,-4.34149427733,6.46669982916,1.86666590561,-0.736044526474,expanding_reverse
parent_phi_time_vs_e,beam7,287,288,9.51719541443e-11,True,-0.414031482323,0.642530193316,0.76437367673,-0.268698503721,2.14320827002,contracting_forward
parent_phi_time_vs_e,beam7,288,289,9.51719541443e-11,True,-0.658455394337,-0.444917840262,0.794679426508,-0.229816482747,-2.54736273961,contracting_reverse
parent_phi_time_vs_e,beam7,289,290,9.51719541443e-11,True,0.592170529466,0.304858659915,0.666036589455,-0.406410670829,0.47542976165,contracting_forward
parent_phi_time_vs_e,beam7,290,291,9.51719541443e-11,True,0.690814327936,2.13710838316,2.24598679361,0.809144976338,1.25815057986,expanding_forward
parent_phi_time_vs_e,beam7,291,292,9.51719541443e-11,True,-0.686390084539,-0.248914333939,0.730129915696,-0.314532793967,-2.79369957047,contracting_reverse
parent_phi_time_vs_e,beam7,292,293,9.51719541443e-11,True,-0.741094383918,0.976479064344,1.22585979989,0.203642475254,2.21999801112,expanding_forward
parent_phi_time_vs_e,beam7,293,294,9.51719541443e-11,True,0.595866763786,-0.0408284653199,0.597263897926,-0.515396223184,-0.068412524052,contracting_reverse
parent_phi_time_vs_e,beam7,294,295,9.51719541443e-11,True,-0.744032051609,0.246984959931,0.783954886619,-0.243403802866,2.82108335355,contracting_forward
parent_phi_time_vs_e,beam7,295,296,9.51719541443e-11,True,-3.02162284518,0.525580949933,3.06699200414,1.12069727807,2.96937571509,expanding_forward
parent_phi_time_vs_e,beam7,296,297,9.51719541443e-11,True,-0.103234278673,0.302379780334,0.319516584622,-1.14094609846,1.89979462333,contracting_forward
parent_phi_time_vs_e,beam7,297,298,9.51719541443e-11,True,0.258816737065,-0.580602632808,0.635677214165,-0.453064369375,-1.15146347742,contracting_reverse
parent_phi_time_vs_e,beam7,298,299,9.51719541443e-11,True,0.772065566551,-3.52295588857,3.60656393703,1.28275550108,-1.3550542757,expanding_reverse
parent_phi_time_vs_e,beam7,299,300,9.51719541443e-11,True,-0.49530243248,1.0014732606,1.11726146954,0.110880574642,2.03009355788,expanding_forward
parent_phi_time_vs_e,beam7,300,301,9.51719541443e-11,True,-0.378187833173,-0.296038536284,0.480275808391,-0.733394739286,-2.47743917374,contracting_reverse
parent_phi_time_vs_e,beam7,301,302,9.51719541443e-11,True,0.41352042611,0.560044702991,0.69616751731,-0.362164961817,0.934779809606,contracting_forward
parent_phi_time_vs_e,beam7,302,303,9.51719541443e-11,True,2.08267219252,2.32315199053,3.12002542179,1.1378411498,0.839926306095,expanding_forward
parent_phi_time_vs_e,beam7,303,304,9.51719541443e-11,True,-0.538866764276,0.0231138105955,0.539362251072,-0.617367853906,3.09872556193,contracting_forward
parent_phi_time_vs_e,beam7,304,305,9.51719541443e-11,True,-1.4262809453,0.702764680419,1.59001746248,0.463744998862,2.68378173734,expanding_forward
parent_phi_time_vs_e,beam7,305,306,9.51719541443e-11,True,0.544377605041,0.0613753558454,0.547826533837,-0.601796586238,0.112269991873,contracting_forward
parent_phi_time_vs_e,beam7,306,307,9.51719541443e-11,True,-0.451713590593,0.901982302763,1.00877016333,0.00873192883266,2.03508448737,expanding_forward
parent_phi_time_vs_e,beam7,307,308,9.51719541443e-11,True,-2.14271279315,-0.771665823762,2.27742974809,0.823047503613,-2.79591758665,expanding_reverse
parent_phi_time_vs_e,beam7,308,309,9.51719541443e-11,True,-0.164545312616,0.512636504259,0.538397014667,-0.61915904549,1.88138665698,contracting_forward
parent_phi_time_vs_e,beam7,309,310,9.51719541443e-11,True,0.385745958897,-0.364661704079,0.53082775288,-0.633317692887,-0.757308486018,contracting_reverse
parent_phi_time_vs_e,beam7,310,311,9.51719541443e-11,True,-0.409292557905,-2.11615724093,2.15537511034,0.767964773533,-1.76185039277,expanding_reverse
parent_phi_time_vs_e,beam7,311,312,9.51719541443e-11,True,-0.748497961943,1.49150276242,1.66878089914,0.512093359336,2.0359160388,expanding_forward
parent_phi_time_vs_e,beam7,312,313,9.51719541443e-11,True,-0.242369751498,-0.111680754951,0.266862675299,-1.32102107762,-2.70980481042,contracting_reverse
parent_phi_time_vs_e,beam7,313,314,9.51719541443e-11,True,-0.170239654113,0.893163230217,0.909242594495,-0.0951433397787,1.75914026705,contracting_forward
parent_phi_time_vs_e,beam7,314,315,9.51719541443e-11,True,3.59530785095,1.16135108691,3.7782237745,1.32925399827,0.312438692245,expanding_forward
parent_phi_time_vs_e,beam7,315,316,9.51719541443e-11,True,-0.466143186668,0.299433195322,0.554030422394,-0.590535679674,2.57060480819,contracting_forward
parent_phi_time_vs_e,beam7,316,317,9.51719541443e-11,True,-1.46994496159,-0.147746744951,1.47735144456,0.390250920107,-3.04141734064,expanding_reverse
parent_phi_time_vs_e,beam7,317,318,9.51719541443e-11,True,0.484875850056,0.188156736081,0.520103400585,-0.653727639896,0.370163583513,contracting_forward
parent_phi_time_vs_e,beam7,318,319,9.51719541443e-11,True,0.112676375353,1.4781192528,1.48240766696,0.393667567967,1.4947139127,expanding_forward
parent_phi_time_vs_e,beam7,319,320,9.51719541443e-11,True,-1.25118978816,-0.713547067047,1.44035596395,0.364890280225,-2.62330162365,expanding_reverse
parent_phi_time_vs_e,beam7,320,321,9.51719541443e-11,True,-0.317500046171,0.756317795361,0.820257817335,-0.198136576757,1.96825186307,contracting_forward
parent_phi_time_vs_e,beam7,321,322,9.51719541443e-11,True,0.407313672299,-0.211281502898,0.458851066369,-0.779029595716,-0.478510733142,contracting_reverse
parent_phi_time_vs_e,beam7,322,323,9.51719541443e-11,True,-0.823173518992,-1.02260518357,1.3127589283,0.272130974733,-2.24856458648,expanding_reverse
parent_phi_time_vs_e,beam7,323,324,9.51719541443e-11,True,-1.54486718563,2.10739718167,2.61299397292,0.960496679962,2.20337313628,expanding_forward
parent_phi_time_vs_e,beam7,324,325,9.51719541443e-11,True,-0.182591647706,0.0748399599773,0.197334055402,-1.62285727364,2.75260146156,contracting_forward
parent_phi_time_vs_e,beam7,325,326,9.51719541443e-11,True,-1.11268181769,-0.0338288622819,1.11319594832,0.10723511099,-3.1111990187,expanding_reverse
parent_phi_time_vs_e,beam7,326,327,9.51719541443e-11,True,3.56014084117,-0.860247048387,3.66259850287,1.29817286896,-0.237088346538,expanding_reverse
parent_phi_time_vs_e,beam7,327,328,9.51719541443e-11,True,-0.44301881077,0.604754565604,0.749662424905,-0.288132273903,2.20304187758,contracting_forward
parent_phi_time_vs_e,beam7,328,329,9.51719541443e-11,True,-0.925016692352,-0.454623871447,1.03069818357,0.0302364207345,-2.68478714805,expanding_reverse
parent_phi_time_vs_e,beam7,329,330,9.51719541443e-11,True,0.399213858171,0.355788846474,0.534749855382,-0.62595620146,0.72794509598,contracting_forward
parent_phi_time_vs_e,beam7,330,331,9.51719541443e-11,True,1.0027724485,1.73587257415,2.00469603111,0.695492443836,1.04695306149,expanding_forward
parent_phi_time_vs_e,beam7,331,332,9.51719541443e-11,True,-0.83778340653,-0.396450511491,0.9268516841,-0.0759617217945,-2.69960285858,contracting_reverse
parent_phi_time_vs_e,beam7,332,333,9.51719541443e-11,True,-0.668194191698,0.998386038033,1.20135679911,0.183451583994,2.16060209477,expanding_forward
parent_phi_time_vs_e,beam7,333,334,9.51719541443e-11,True,0.397376649454,-0.0799546913519,0.405340541028,-0.903027723141,-0.198555208696,contracting_reverse
parent_phi_time_vs_e,beam7,334,335,9.51719541443e-11,True,-0.863851682568,-0.0385549220455,0.864711634876,-0.145359197716,-3.09699083897,contracting_reverse
parent_phi_time_vs_e,beam7,335,336,9.51719541443e-11,True,-3.52922529857,1.57011533478,3.8627313358,1.35137453319,2.72299672775,expanding_forward
parent_phi_time_vs_e,beam7,336,337,9.51719541443e-11,True,-0.172574526173,0.268228971487,0.318949444629,-1.14272266954,2.14250729615,contracting_forward
parent_phi_time_vs_e,beam7,337,338,9.51719541443e-11,True,-0.305940058288,-0.654235584638,0.722235086015,-0.325404589188,-2.00821409218,contracting_reverse
parent_phi_time_vs_e,beam7,338,339,9.51719541443e-11,True,2.31254426442,-1.95161106773,3.02599516433,1.10724001733,-0.700955903891,expanding_reverse
parent_phi_time_vs_e,beam7,339,340,9.51719541443e-11,True,-0.474210193428,0.981864159517,1.09038183005,0.0865279376945,2.020726742,expanding_forward
parent_phi_time_vs_e,beam7,340,341,9.51719541443e-11,True,-0.552668308676,-0.352960243399,0.655761536563,-0.421958067461,-2.5732395313,contracting_reverse
parent_phi_time_vs_e,beam7,341,342,9.51719541443e-11,True,0.231793994833,0.589597333831,0.633524642063,-0.456456381694,1.19621813787,contracting_forward
parent_phi_time_vs_e,beam7,342,343,9.51719541443e-11,True,1.92535203747,1.38261201682,2.37035787535,0.863040946005,0.622776337174,expanding_forward
parent_phi_time_vs_e,beam7,343,344,9.51719541443e-11,True,-0.638913299812,-0.0794375539779,0.643832687629,-0.440316388451,-3.01789515006,contracting_reverse
parent_phi_time_vs_e,beam7,344,345,9.51719541443e-11,True,-1.34129393901,0.948868198785,1.64299126276,0.496518521181,2.52589917427,expanding_forward
parent_phi_time_vs_e,beam7,345,346,9.51719541443e-11,True,0.371263139749,0.0498573081822,0.374595875732,-0.981907498825,0.133492378996,contracting_forward
parent_phi_time_vs_e,beam7,346,347,9.51719541443e-11,True,-0.486679119446,0.855968332212,0.984651385545,-0.0154676237602,2.08778592817,contracting_forward
parent_phi_time_vs_e,beam7,347,348,9.51719541443e-11,True,-3.0799090041,-0.919300722091,3.21418003403,1.16757228131,-2.85152811027,expanding_reverse
parent_phi_time_vs_e,beam7,348,349,9.51719541443e-11,True,-0.212145715634,0.481648827316,0.526299722133,-0.641884414586,1.98568621757,contracting_forward
parent_phi_time_vs_e,beam7,349,350,9.51719541443e-11,True,0.0678149355277,-0.471063789696,0.475920118763,-0.742505256558,-1.42781740749,contracting_reverse
parent_phi_time_vs_e,beam7,350,351,9.51719541443e-11,True,1.03170340029,-2.09301885493,2.33348234047,0.847361718548,-1.11282392011,expanding_reverse
parent_phi_time_vs_e,beam7,351,352,9.51719541443e-11,True,-0.615587143563,1.51295920448,1.63339924261,0.49066326825,1.95721640082,expanding_forward
parent_phi_time_vs_e,beam7,352,353,9.51719541443e-11,True,-0.363488501721,-0.167162257825,0.400083880361,-0.916081052956,-2.71055031294,contracting_reverse
parent_phi_time_vs_e,beam7,353,354,9.51719541443e-11,True,-0.209771349786,0.861535274713,0.886705728394,-0.120242112265,1.80963436328,contracting_forward
parent_phi_time_vs_e,beam7,354,355,9.51719541443e-11,True,2.37544063419,0.586960264272,2.44688384652,0.894815315628,0.242242984013,expanding_forward
parent_phi_time_vs_e,beam7,355,356,9.51719541443e-11,True,-0.53465394769,0.229863026497,0.581972383135,-0.541332284035,2.7355548499,contracting_forward
parent_phi_time_vs_e,beam7,356,357,9.51719541443e-11,True,-1.72974434765,0.143220204897,1.73566342801,0.551389719566,3.05898260863,expanding_forward
parent_phi_time_vs_e,beam7,357,358,9.51719541443e-11,True,0.32856627364,0.192774402845,0.380943258985,-0.965104841496,0.530593032366,contracting_forward
parent_phi_time_vs_e,beam7,358,359,9.51719541443e-11,True,0.332443924125,1.37900441411,1.41851053462,0.349607401827,1.33423484387,expanding_forward
parent_phi_time_vs_e,beam7,359,360,9.51719541443e-11,True,-1.62630600021,-1.04172937406,1.9313392491,0.65821367372,-2.5718897857,expanding_reverse
parent_phi_time_vs_e,beam7,360,361,9.51719541443e-11,True,-0.329623673807,0.729601442889,0.800606040322,-0.222386287709,1.99513444921,contracting_forward
parent_phi_time_vs_e,beam7,361,362,9.51719541443e-11,True,0.186911425413,-0.282882307054,0.339054981668,-1.08159299694,-0.986908597571,contracting_reverse
parent_phi_time_vs_e,beam7,362,363,9.51719541443e-11,True,-0.0520609227695,-1.68233961616,1.68314495031,0.520664037652,-1.60173200322,expanding_reverse
parent_phi_time_vs_e,beam7,363,364,9.51719541443e-11,True,-1.12889370442,2.36409692895,2.61980061939,0.963098215406,2.01629535137,expanding_forward
parent_phi_time_vs_e,beam7,364,365,9.51719541443e-11,True,-0.272888980818,0.0282397277047,0.274346274027,-1.29336419666,3.03847539326,contracting_forward
parent_phi_time_vs_e,beam7,365,366,9.51719541443e-11,True,-1.10277686574,0.489788961091,1.20665241143,0.187849923367,2.72362133442,expanding_forward
parent_phi_time_vs_e,beam7,366,367,9.51719541443e-11,True,2.2975183136,-0.157313605769,2.3028977337,0.834168214165,-0.0683643956485,expanding_reverse
parent_phi_time_vs_e,beam7,367,368,9.51719541443e-11,True,-0.479755518639,0.560481446273,0.7377701602,-0.304122938932,2.27874631079,contracting_forward
parent_phi_time_vs_e,beam7,368,369,9.51719541443e-11,True,-1.232810927,-0.431725034924,1.30621946376,0.267137059433,-2.80474353844,expanding_reverse
parent_phi_time_vs_e,beam7,369,370,9.51719541443e-11,True,0.255952719727,0.364597304395,0.44546940311,-0.808626714317,0.958719397791,contracting_forward
parent_phi_time_vs_e,beam7,370,371,9.51719541443e-11,True,1.19380877691,1.25404422368,1.73141742823,0.548940395725,0.810000659181,expanding_forward
parent_phi_time_vs_e,beam7,371,372,9.51719541443e-11,True,-1.02125541651,-0.620117443879,1.1947837754,0.177965227925,-2.59588786759,expanding_reverse
parent_phi_time_vs_e,beam7,372,373,9.51719541443e-11,True,-0.609980956023,1.00445552702,1.17516282806,0.16140671507,2.11654809166,expanding_forward
parent_phi_time_vs_e,beam7,373,374,9.51719541443e-11,True,0.224135918454,-0.12318890467,0.255758511442,-1.36352159438,-0.502549091461,contracting_reverse
parent_phi_time_vs_e,beam7,374,375,9.51719541443e-11,True,-0.836371285503,-0.670809052614,1.07214817646,0.0696642774052,-2.46560480662,expanding_reverse
parent_phi_time_vs_e,beam7,375,376,9.51719541443e-11,True,-3.38787310125,3.23662210015,4.68544627217,1.54446116669,2.37902260345,expanding_forward
parent_phi_time_vs_e,beam7,376,377,9.51719541443e-11,True,-0.24110228023,0.229365864353,0.332774712475,-1.10028955707,2.38113556715,contracting_forward
parent_phi_time_vs_e,beam7,377,378,9.51719541443e-11,True,-0.817695225406,-0.499015255217,0.957936170416,-0.0429741311894,-2.5936555373,contracting_reverse
parent_phi_time_vs_e,beam7,378,379,9.51719541443e-11,True,1.96987778501,-0.649086640237,2.07406170458,0.729508860849,-0.318302050016,expanding_reverse
parent_phi_time_vs_e,beam7,379,380,9.51719541443e-11,True,-0.460239298246,0.959342593745,1.0640293341,0.0620629601818,2.01810859579,expanding_forward
parent_phi_time_vs_e,beam7,380,381,9.51719541443e-11,True,-0.752812703901,-0.41492404796,0.859586489384,-0.151303831667,-2.63785541425,contracting_reverse
parent_phi_time_vs_e,beam7,381,382,9.51719541443e-11,True,0.111255272148,0.583646176735,0.594155362845,-0.520614440207,1.38243499584,contracting_forward
parent_phi_time_vs_e,beam7,382,383,9.51719541443e-11,True,1.63803601524,0.75367822029,1.80310644361,0.58951097942,0.431230266247,expanding_forward
parent_phi_time_vs_e,beam7,383,384,9.51719541443e-11,True,-0.755279752431,-0.224645843006,0.787980494182,-0.238281943007,-2.85249168937,contracting_reverse
parent_phi_time_vs_e,beam7,384,385,9.51719541443e-11,True,-1.21973712476,1.13199406715,1.66408209581,0.509273677605,2.39348717827,expanding_forward
parent_phi_time_vs_e,beam7,385,386,9.51719541443e-11,True,0.225204926864,0.0257824906721,0.226675971177,-1.48423372101,0.113988301031,contracting_forward
parent_phi_time_vs_e,beam7,386,387,9.51719541443e-11,True,-0.572829520522,0.773451724251,0.962476612354,-0.0382455119686,2.20826357118,contracting_forward
parent_phi_time_vs_e,beam7,387,388,9.51719541443e-11,True,-5.05249647797,-1.01726203106,5.1538861745,1.6397510271,-2.94291041233,expanding_reverse
parent_phi_time_vs_e,beam7,388,389,9.51719541443e-11,True,-0.259087097111,0.448143195617,0.51764703,-0.658461678255,2.09498316739,contracting_forward
parent_phi_time_vs_e,beam7,389,390,9.51719541443e-11,True,-0.258240931116,-0.524404731573,0.584541445066,-0.536927593712,-2.02838236974,contracting_reverse
parent_phi_time_vs_e,beam7,390,391,9.51719541443e-11,True,1.57204885582,-0.94852538013,1.83603867112,0.607610354676,-0.542892947251,expanding_reverse
parent_phi_time_vs_e,beam7,391,392,9.51719541443e-11,True,-0.488960548253,1.51780999692,1.59462522384,0.466638739247,1.88244718341,expanding_forward
parent_phi_time_vs_e,beam7,392,393,9.51719541443e-11,True,-0.495718910303,-0.232750325884,0.547640349346,-0.602136504306,-2.70262435828,contracting_reverse
parent_phi_time_vs_e,beam7,393,394,9.51719541443e-11,True,-0.232412343312,0.833001029924,0.86481571053,-0.14523884616,1.84288312084,contracting_forward
parent_phi_time_vs_e,beam7,394,395,9.51719541443e-11,True,1.69733867494,0.290364103299,1.721995903,0.543484026791,0.169430133852,expanding_forward
parent_phi_time_vs_e,beam7,395,396,9.51719541443e-11,True,-0.615530835695,0.137091292737,0.630612584902,-0.461063575043,2.92244899461,contracting_forward
parent_phi_time_vs_e,beam7,396,397,9.51719541443e-11,True,-1.90748911268,0.514943929991,1.97577376388,0.680960100805,2.87791899627,expanding_forward
parent_phi_time_vs_e,beam7,397,398,9.51719541443e-11,True,0.200615261231,0.179931694024,0.269484503363,-1.31124439172,0.731099382634,contracting_forward
parent_phi_time_vs_e,beam7,398,399,9.51719541443e-11,True,0.626187305548,1.17294634694,1.32962914921,0.28490006817,1.08043027056,expanding_forward
parent_phi_time_vs_e,beam7,399,400,9.51719541443e-11,True,-2.1784471017,-1.69169513454,2.75816319371,1.01456494865,-2.48130862936,expanding_reverse
parent_phi_time_vs_e,beam7,400,401,9.51719541443e-11,True,-0.344671484723,0.701689625248,0.781771553948,-0.246192711617,2.02738095402,contracting_forward
parent_phi_time_vs_e,beam7,401,402,9.51719541443e-11,True,-0.0270531733257,-0.344318149952,0.345379302468,-1.06311203843,-1.64920552365,contracting_reverse
parent_phi_time_vs_e,beam7,402,403,9.51719541443e-11,True,1.10732077853,-1.16193332234,1.6050695786,0.473167106795,-0.809459816004,expanding_reverse
parent_phi_time_vs_e,beam7,403,404,9.51719541443e-11,True,-0.66551779427,2.47793100837,2.56574667821,0.942249538876,1.83318232278,expanding_forward
parent_phi_time_vs_e,beam7,404,405,9.51719541443e-11,True,-0.367632321669,-0.0268319612927,0.368610198018,-0.998015567233,-3.06873597759,contracting_reverse
parent_phi_time_vs_e,beam7,405,406,9.51719541443e-11,True,-0.971565533102,0.748907826304,1.2267039241,0.204330835962,2.48489568665,expanding_forward
parent_phi_time_vs_e,beam7,406,407,9.51719541443e-11,True,1.58542836266,-0.00942776693103,1.58545639357,0.460872311349,-0.00594644074144,expanding_reverse
parent_phi_time_vs_e,beam7,407,408,9.51719541443e-11,True,-0.52680704743,0.505859356391,0.730355635064,-0.314223692148,2.37647675992,contracting_forward
parent_phi_time_vs_e,beam7,408,409,9.51719541443e-11,True,-1.59540494039,-0.353581139607,1.63411644202,0.491102255847,-2.92349318425,expanding_reverse
parent_phi_time_vs_e,beam7,409,410,9.51719541443e-11,True,0.143568408475,0.354525136268,0.382491777896,-0.961048121643,1.18602163406,contracting_forward
parent_phi_time_vs_e,beam7,410,411,9.51719541443e-11,True,1.23475937576,0.71442293613,1.42654507384,0.355255488678,0.524530203613,expanding_forward
parent_phi_time_vs_e,beam7,411,412,9.51719541443e-11,True,-1.23512913412,-0.995472308197,1.58635087365,0.461436330556,-2.46322437036,expanding_reverse
parent_phi_time_vs_e,beam7,412,413,9.51719541443e-11,True,-0.563741827409,1.00042714227,1.14832892281,0.138307774989,2.08394596579,expanding_forward
parent_phi_time_vs_e,beam7,413,414,9.51719541443e-11,True,0.064350447703,-0.169023132517,0.180858506699,-1.71004028437,-1.20702051979,contracting_reverse
parent_phi_time_vs_e,beam7,414,415,9.51719541443e-11,True,0.297867791848,-1.30117224726,1.33483123969,0.288804871646,-1.34575140607,expanding_reverse
parent_phi_time_vs_e,beam7,415,416,9.51719541443e-11,True,-1.83835030574,4.72290671485,5.06807455389,1.62296097306,1.94199368694,expanding_forward
parent_phi_time_vs_e,beam7,416,417,9.51719541443e-11,True,-0.311315583235,0.184580291568,0.361921644007,-1.01632754361,2.60640705023,contracting_forward
parent_phi_time_vs_e,beam7,417,418,9.51719541443e-11,True,-1.17998985478,-0.186987082561,1.1947134495,0.177906365418,-2.98443444173,expanding_reverse
parent_phi_time_vs_e,beam7,418,419,9.51719541443e-11,True,1.4304954835,-0.172631216664,1.44087434056,0.365250110269,-0.12009854494,expanding_reverse
parent_phi_time_vs_e,beam7,419,420,9.51719541443e-11,True,-0.453663354275,0.933916655443,1.03827296908,0.037558726165,2.02299064163,expanding_forward
parent_phi_time_vs_e,beam7,420,421,9.51719541443e-11,True,-0.993660910059,-0.483167592553,1.10490403505,0.0997584850912,-2.68900544846,expanding_reverse
parent_phi_time_vs_e,beam7,421,422,9.51719541443e-11,True,0.0233199945395,0.565190299349,0.565671191262,-0.569742303752,1.52955928757,contracting_forward
parent_phi_time_vs_e,beam7,422,423,9.51719541443e-11,True,1.3216693446,0.316725468615,1.35908972438,0.306815155347,0.235205008127,expanding_forward
parent_phi_time_vs_e,beam7,423,424,9.51719541443e-11,True,-0.886858735516,-0.447111347994,0.993190301134,-0.00683299066579,-2.67462919538,contracting_reverse
parent_phi_time_vs_e,beam7,424,425,9.51719541443e-11,True,-1.08430459063,1.2609650611,1.66305421757,0.508655801946,2.28101018188,expanding_forward
parent_phi_time_vs_e,beam7,425,426,9.51719541443e-11,True,0.0954289028183,-0.00608652333326,0.0956228072135,-2.3473439182,-0.0636944359257,contracting_reverse
parent_phi_time_vs_e,beam7,426,427,9.51719541443e-11,True,-0.840729693034,0.449202817916,0.953210149113,-0.0479198864025,2.6508821618,contracting_forward
parent_phi_time_vs_e,beam7,427,428,9.51719541443e-11,True,-11.7232572629,0.744219305781,11.7468558869,2.46358562069,3.07819542836,expanding_forward
parent_phi_time_vs_e,beam7,428,429,9.51719541443e-11,True,-0.307203400571,0.411263423039,0.51333374373,-0.666829072768,2.21235847482,contracting_forward
parent_phi_time_vs_e,beam7,429,430,9.51719541443e-11,True,-0.592338009805,-0.518237996709,0.787041891574,-0.239473802536,-2.4228178864,contracting_reverse
parent_phi_time_vs_e,beam7,430,431,9.51719541443e-11,True,1.28170787009,-0.244057294121,1.30473714865,0.26600160183,-0.188163126618,expanding_reverse
parent_phi_time_vs_e,beam7,431,432,9.51719541443e-11,True,-0.365776767782,1.5100567007,1.55372580695,0.440655792973,1.80844611655,expanding_forward
parent_phi_time_vs_e,beam7,432,433,9.51719541443e-11,True,-0.646206210633,-0.312913621063,0.717981476716,-0.331311508712,-2.69063896057,contracting_reverse
parent_phi_time_vs_e,beam7,433,434,9.51719541443e-11,True,-0.24925801192,0.805843123066,0.843512119356,-0.170181009162,1.87077539969,contracting_forward
parent_phi_time_vs_e,beam7,434,435,9.51719541443e-11,True,1.24618922907,0.100663744076,1.25024828895,0.223342162749,0.0806022492018,expanding_forward
parent_phi_time_vs_e,beam7,435,436,9.51719541443e-11,True,-0.711522512503,0.00382951712619,0.711532817936,-0.340333737518,3.13621056085,contracting_forward
