energy_groups,prompt_share,handover_time_us,handover_x,distance_to_1_25,delta_nll_at_1_25,profile_x_low,profile_x_high
1,0.999,1.6152881042038272,1.9989283700413751,0.7489283700413751,1.9126354915824777,1.2501640398130975,1.9989283700413751
2,0.8142773056102987,1.118497357582996,1.7339296827790065,0.4839296827790065,0.4409982996839972,0.4956852041869668,1.9989283700413751
3,0.5191787867239673,1.0175906634887664,1.2772616398152814,0.027261639815281402,0.0036417118362805923,0.2076388170261626,1.9989283700413751
5,0.4882407517815044,1.000058293989706,1.2239734877801984,0.026026512219801567,0.003862698646116769,0.19038591933025953,1.931130352970757
12,0.49676927382775354,1.0051059989306914,1.2388301917891118,0.011169808210888199,0.000709190147517802,0.2076388170261626,1.973125805964471
