n,coupling,phi_time_p05,one_over_e_p05,contrast_phi_minus_e,winner
98,0.65,0.229353449575,0.226427443554,0.00292600602094,phi_time
98,0.7,0.229408886019,0.226201410158,0.00320747586101,phi_time
98,0.75,0.22945844814,0.225975376763,0.00348307137674,phi_time
98,0.8,0.229501315813,0.225749343367,0.00375197244588,phi_time
98,0.85,0.229536036218,0.225523309972,0.00401272624602,phi_time
98,0.9,0.229412570339,0.22530478338,0.0041077869594,phi_time
98,0.95,0.229230389561,0.225084640886,0.00414574867473,phi_time
98,1,0.229048208783,0.224864498393,0.00418371039006,phi_time
99,0,0.229713267885,0.232412515558,-0.00269924767272,one_over_e
99,0.05,0.229830031242,0.232261395491,-0.00243136424946,one_over_e
99,0.1,0.229942737459,0.232110879958,-0.00216814249858,one_over_e
99,0.15,0.230055675943,0.231960364424,-0.00190468848111,one_over_e
99,0.2,0.230165051362,0.23180984889,-0.00164479752824,one_over_e
99,0.25,0.230270511165,0.231659333356,-0.00138882219114,one_over_e
99,0.3,0.230368438428,0.231508817822,-0.00114037939391,one_over_e
99,0.35,0.23045801152,0.231358302289,-0.000900290768215,one_over_e
99,0.4,0.230535899616,0.231207786755,-0.000671887138561,one_over_e
99,0.45,0.230602981558,0.231057271221,-0.000454289662592,one_over_e
99,0.5,0.230659424153,0.230906755687,-0.000247331534551,one_over_e
99,0.55,0.230706527787,0.230750147096,-4.36193096209e-05,one_over_e
99,0.6,0.230745423688,0.230440578387,0.000304845300675,phi_time
99,0.65,0.230777491956,0.230209450492,0.000568041464072,phi_time
99,0.7,0.230803431331,0.229843895994,0.000959535337231,phi_time
99,0.75,0.230823296855,0.229447015505,0.00137628134996,phi_time
99,0.8,0.230845803824,0.22904951785,0.00179628597371,phi_time
99,0.85,0.230857166781,0.228652020195,0.00220514658601,phi_time
99,0.9,0.230794595149,0.228257125679,0.00253746946996,phi_time
99,0.95,0.230607836787,0.227866950454,0.00274088633277,phi_time
99,1,0.230414264638,0.22747677523,0.00293748940854,phi_time
100,0,0.235316945913,0.236560716736,-0.0012437708231,one_over_e
100,0.05,0.235136312794,0.236501310873,-0.00136499807959,one_over_e
100,0.1,0.234941560208,0.23634389941,-0.00140233920262,one_over_e
100,0.15,0.234741452826,0.235954996207,-0.0012135433808,one_over_e
100,0.2,0.234538233196,0.235536992864,-0.000998759668305,one_over_e
100,0.25,0.23433515692,0.235115321127,-0.000780164206928,one_over_e
100,0.3,0.234130207968,0.234684801763,-0.0005545937946,one_over_e
100,0.35,0.233923264049,0.234259614966,-0.000336350916867,one_over_e
100,0.4,0.233717337765,0.233834428168,-0.000117090403209,one_over_e
100,0.45,0.23351224363,0.233402967412,0.000109276218012,phi_time
100,0.5,0.233307149495,0.232969265377,0.000337884117283,phi_time
100,0.55,0.233100947469,0.232535563343,0.00056538412651,phi_time
100,0.6,0.232893238707,0.232101861308,0.00079137739937,phi_time
100,0.65,0.232685529946,0.231668159274,0.00101737067223,phi_time
100,0.7,0.232477821184,0.231234851325,0.00124296985883,phi_time
100,0.75,0.232270112422,0.230803825323,0.00146628709964,phi_time
100,0.8,0.232062403661,0.23037279932,0.00168960434046,phi_time
100,0.85,0.231854694899,0.229941773318,0.00191292158127,phi_time
100,0.9,0.231646671742,0.229510747315,0.00213592442685,phi_time
100,0.95,0.231439803955,0.229079721312,0.00236008264237,phi_time
100,1,0.231232936168,0.22864869531,0.00258424085789,phi_time
101,0,0.236086658636,0.237039912926,-0.000953254290175,one_over_e
101,0.05,0.236155220406,0.236918187471,-0.000762967065117,one_over_e
101,0.1,0.236168719946,0.236797420567,-0.000628700621191,one_over_e
101,0.15,0.236139792615,0.236673838915,-0.000534046300072,one_over_e
101,0.2,0.236087953906,0.236549534391,-0.000461580485954,one_over_e
101,0.25,0.236023949239,0.236425229868,-0.000401280629084,one_over_e
101,0.3,0.235950292325,0.236300925345,-0.000350633019712,one_over_e
101,0.35,0.235870625131,0.236116389146,-0.000245764014915,one_over_e
101,0.4,0.235786473807,0.235932033503,-0.000145559695973,one_over_e
101,0.45,0.235704061998,0.235663866356,4.01956418465e-05,phi_time
101,0.5,0.235615218305,0.235368144022,0.000247074283725,phi_time
101,0.55,0.235526777309,0.235072421687,0.000454355621191,phi_time
101,0.6,0.235440258642,0.234780044161,0.000660214481008,phi_time
101,0.65,0.235348609077,0.234489911264,0.000858697812714,phi_time
101,0.7,0.235255520231,0.234199778367,0.00105574186398,phi_time
101,0.75,0.235163683542,0.233909645471,0.001254038071,phi_time
101,0.8,0.235073549117,0.233619512574,0.00145403654363,phi_time
101,0.85,0.234983414693,0.233327487206,0.00165592748748,phi_time
101,0.9,0.234891813319,0.233030150009,0.00186166331004,phi_time
101,0.95,0.234797007445,0.232732812812,0.00206419463275,phi_time
101,1,0.234702201571,0.232435475616,0.00226672595545,phi_time
102,0,0.23804135932,0.239471361255,-0.00143000193522,one_over_e
102,0.05,0.237953464381,0.239274441413,-0.0013209770319,one_over_e
102,0.1,0.237865856756,0.239049442069,-0.00118358531317,one_over_e
102,0.15,0.237778529145,0.238799802007,-0.00102127286167,one_over_e
102,0.2,0.237691201534,0.238541858286,-0.000850656751969,one_over_e
102,0.25,0.237603873923,0.238274393364,-0.000670519440898,one_over_e
102,0.3,0.237516546313,0.237999236268,-0.000482689955581,one_over_e
102,0.35,0.237429218702,0.237722273851,-0.000293055149168,one_over_e
102,0.4,0.237341891091,0.237448702691,-0.000106811600342,one_over_e
102,0.45,0.237254253403,0.237162997293,9.12561091044e-05,phi_time
102,0.5,0.237166395544,0.236874975215,0.000291420329397,phi_time
102,0.55,0.237078537686,0.236592349993,0.000486187692889,phi_time
102,0.6,0.236990679827,0.236310824104,0.000679855723217,phi_time
102,0.65,0.236902821969,0.236029298215,0.000873523753545,phi_time
102,0.7,0.236814964111,0.235746780592,0.00106818351848,phi_time
102,0.75,0.236727106252,0.235455795891,0.00127131036111,phi_time
102,0.8,0.236639248394,0.23516481119,0.00147443720374,phi_time
102,0.85,0.236551390535,0.234873826489,0.00167756404638,phi_time
102,0.9,0.236463532677,0.234582841788,0.00188069088901,phi_time
102,0.95,0.236375674819,0.234291857087,0.00208381773164,phi_time
102,1,0.23628781696,0.234001519873,0.0022862970873,phi_time
103,0,0.240975601288,0.242893615397,-0.00191801410841,one_over_e
103,0.05,0.24086637511,0.242661062759,-0.00179468764942,one_over_e
103,0.1,0.240753724081,0.242428936969,-0.00167521288735,one_over_e
103,0.15,0.240642177778,0.242193048884,-0.00155087110616,one_over_e
103,0.2,0.240524523484,0.241956253961,-0.00143173047713,one_over_e
103,0.25,0.240409405992,0.241719459038,-0.00131005304654,one_over_e
103,0.3,0.240287304239,0.241484366976,-0.00119706273627,one_over_e
103,0.35,0.240167174762,0.241249068392,-0.00108189362982,one_over_e
103,0.4,0.240041269613,0.241013769808,-0.000972500194805,one_over_e
103,0.45,0.23991453246,0.240778471224,-0.000863938763706,one_over_e
103,0.5,0.239785536781,0.24054317264,-0.000757635859085,one_over_e
103,0.55,0.239650340985,0.240307874056,-0.000657533070973,one_over_e
103,0.6,0.23951533486,0.240072575472,-0.000557240611764,one_over_e
103,0.65,0.239376881684,0.239837276888,-0.000460395204439,one_over_e
103,0.7,0.239232065992,0.239601978304,-0.000369912312779,one_over_e
103,0.75,0.239083608233,0.23936667972,-0.000283071487477,one_over_e
103,0.8,0.23893114144,0.239131381137,-0.000200239696513,one_over_e
103,0.85,0.238774169523,0.238842261977,-6.80924535679e-05,one_over_e
103,0.9,0.238612260631,0.238500690964,0.000111569667018,phi_time
103,0.95,0.238445063329,0.238197757548,0.000247305780872,phi_time
103,1,0.238272321374,0.237919070921,0.00035325045295,phi_time
104,0,0.243021979662,0.24318702669,-0.000165047027888,one_over_e
104,0.05,0.242898192345,0.243104441763,-0.000206249417824,one_over_e
104,0.1,0.242773618464,0.243006755222,-0.000233136757584,one_over_e
104,0.15,0.242640287985,0.242896751839,-0.000256463854048,one_over_e
104,0.2,0.242511307684,0.242778387799,-0.000267080115044,one_over_e
104,0.25,0.242373324831,0.242660300082,-0.000286975251237,one_over_e
104,0.3,0.242239208581,0.242533980216,-0.000294771634633,one_over_e
104,0.35,0.242102765319,0.242413654082,-0.0003108887635,one_over_e
104,0.4,0.241961462915,0.242291336492,-0.00032987357706,one_over_e
104,0.45,0.241822789982,0.242161791223,-0.000339001240368,one_over_e
104,0.5,0.241685289212,0.242032245953,-0.000346956740969,one_over_e
104,0.55,0.241543826664,0.241905049497,-0.000361222832758,one_over_e
104,0.6,0.241399840484,0.241779074486,-0.000379234002433,one_over_e
104,0.65,0.241255711888,0.241653099475,-0.000397387587195,one_over_e
104,0.7,0.241114763071,0.241527124464,-0.000412361393107,one_over_e
104,0.75,0.240973814254,0.241401149453,-0.000427335199019,one_over_e
104,0.8,0.240832865437,0.241275174442,-0.000442309004931,one_over_e
104,0.85,0.240687964585,0.241145605099,-0.000457640514267,one_over_e
104,0.9,0.240541931836,0.241015062918,-0.000473131081869,one_over_e
104,0.95,0.240395899088,0.240884520738,-0.00048862164947,one_over_e
104,1,0.24024986634,0.240753978557,-0.000504112217071,one_over_e
105,0,0.246826016761,0.245864942246,0.000961074514925,phi_time
105,0.05,0.24675907833,0.245957546486,0.000801531843094,phi_time
105,0.1,0.246686438761,0.246033251059,0.000653187702379,phi_time
105,0.15,0.246605587917,0.24605243754,0.000553150376997,phi_time
105,0.2,0.246513511719,0.246005619506,0.000507892213417,phi_time
105,0.25,0.246407363393,0.24590862594,0.000498737452476,phi_time
105,0.3,0.246285711107,0.245778634202,0.000507076905038,phi_time
105,0.35,0.246147517431,0.245629446064,0.000518071366784,phi_time
105,0.4,0.24599268381,0.245470099875,0.000522583934916,phi_time
105,0.45,0.245828260983,0.245302049309,0.000526211674141,phi_time
105,0.5,0.245649780802,0.245116351507,0.00053342929486,phi_time
105,0.55,0.245461915611,0.244940520035,0.000521395575645,phi_time
105,0.6,0.245267777594,0.244746069601,0.000521707993214,phi_time
105,0.65,0.245067144495,0.244555484411,0.000511660084203,phi_time
105,0.7,0.244858728686,0.244367744641,0.00049098404533,phi_time
105,0.75,0.244648393942,0.244165295497,0.000483098445031,phi_time
105,0.8,0.244433979973,0.24396125339,0.000472726583428,phi_time
105,0.85,0.244216376682,0.2437642664,0.0004521102824,phi_time
105,0.9,0.243995269519,0.243567889738,0.000427379781,phi_time
105,0.95,0.243776605658,0.243369346977,0.000407258681657,phi_time
105,1,0.24354738403,0.243160401933,0.000386982097324,phi_time
106,0,0.247159119837,0.248449245777,-0.00129012594081,one_over_e
106,0.05,0.24717729343,0.248510451873,-0.00133315844296,one_over_e
106,0.1,0.247187182622,0.248555194036,-0.00136801141425,one_over_e
106,0.15,0.247190126489,0.248561791114,-0.00137166462547,one_over_e
106,0.2,0.247178221506,0.248534792411,-0.00135657090518,one_over_e
106,0.25,0.247156267989,0.248484388555,-0.00132812056638,one_over_e
106,0.3,0.24711697622,0.248385203689,-0.00126822746901,one_over_e
106,0.35,0.247064737098,0.248287793967,-0.00122305686859,one_over_e
106,0.4,0.246996730859,0.248160391546,-0.0011636606874,one_over_e
106,0.45,0.246921342028,0.248026469549,-0.0011051275213,one_over_e
106,0.5,0.246834261339,0.247885221995,-0.00105096065595,one_over_e
106,0.55,0.246737998123,0.247743023415,-0.00100502529229,one_over_e
106,0.6,0.246633190935,0.247603164179,-0.000969973243987,one_over_e
106,0.65,0.246526499752,0.247456428548,-0.000929928796325,one_over_e
106,0.7,0.246412148678,0.24730639706,-0.000894248381739,one_over_e
106,0.75,0.246290076652,0.247159444344,-0.000869367692251,one_over_e
106,0.8,0.246170990124,0.247014063178,-0.000843073054611,one_over_e
106,0.85,0.246039971521,0.246868682013,-0.000828710492586,one_over_e
106,0.9,0.24591376104,0.246722471381,-0.000808710340764,one_over_e
106,0.95,0.245779761885,0.246569973264,-0.000790211378872,one_over_e
106,1,0.245643987677,0.246417475148,-0.000773487471173,one_over_e
107,0,0.250472851348,0.248556639533,0.00191621181537,phi_time
107,0.05,0.250466077685,0.248652731314,0.00181334637192,phi_time
107,0.1,0.250459883796,0.248723629733,0.00173625406307,phi_time
107,0.15,0.250451116409,0.248756330358,0.00169478605131,phi_time
107,0.2,0.250441473841,0.248749751117,0.00169172272366,phi_time
107,0.25,0.250430376131,0.248721467946,0.00170890818529,phi_time
107,0.3,0.25041689698,0.248671598701,0.00174529827898,phi_time
107,0.35,0.250401236688,0.248612699752,0.00178853693543,phi_time
107,0.4,0.250381915162,0.248548283376,0.00183363178625,phi_time
107,0.45,0.250358111261,0.248475173882,0.00188293737876,phi_time
107,0.5,0.2503313765,0.248395979939,0.00193539656137,phi_time
107,0.55,0.250299201069,0.248315903597,0.00198329747188,phi_time
107,0.6,0.25026335408,0.248235235678,0.00202811840242,phi_time
107,0.65,0.250224161284,0.24814383464,0.00208032664482,phi_time
107,0.7,0.250181142518,0.248057946261,0.00212319625764,phi_time
107,0.75,0.250134752247,0.247972908312,0.00216184393488,phi_time
107,0.8,0.250085300993,0.247882873658,0.00220242733501,phi_time
107,0.85,0.250033066081,0.247787439527,0.0022456265542,phi_time
107,0.9,0.249979886202,0.247692005395,0.00228788080774,phi_time
107,0.95,0.249923730605,0.247601626982,0.00232210362318,phi_time
107,1,0.249864498166,0.247511029302,0.00235346886425,phi_time
108,0,0.252700765058,0.251671885396,0.0010288796618,phi_time
108,0.05,0.252701400904,0.251622273856,0.00107912704808,phi_time
108,0.1,0.25270203675,0.251568857366,0.00113317938364,phi_time
108,0.15,0.252702672596,0.251510583671,0.00119208892471,phi_time
108,0.2,0.252701199519,0.251454454834,0.00124674468434,phi_time
108,0.25,0.25269924601,0.251393436638,0.00130580937168,phi_time
108,0.3,0.252697604318,0.251333645841,0.00136395847656,phi_time
108,0.35,0.252697169419,0.251274944286,0.00142222513287,phi_time
108,0.4,0.252695476418,0.251216076994,0.0014793994242,phi_time
108,0.45,0.252691653232,0.251153952795,0.00153770043673,phi_time
108,0.5,0.252689110309,0.251091828596,0.00159728171308,phi_time
108,0.55,0.252684384796,0.251029704397,0.00165468039954,phi_time
108,0.6,0.252679352968,0.250967580197,0.00171177277082,phi_time
108,0.65,0.252670956263,0.25090601456,0.00176494170315,phi_time
108,0.7,0.252660677238,0.250845167682,0.00181550955619,phi_time
108,0.75,0.252643768213,0.250784320804,0.00185944740923,phi_time
108,0.8,0.252589014191,0.250723473926,0.00186554026516,phi_time
108,0.85,0.252459248824,0.250662627048,0.0017966217756,phi_time
108,0.9,0.252300552331,0.25060178017,0.00169877216099,phi_time
108,0.95,0.252120288352,0.250540933292,0.00157935505956,phi_time
108,1,0.251928547317,0.250480086414,0.0014484609024,phi_time
109,0,0.253820453559,0.253369351961,0.000451101597903,phi_time
109,0.05,0.253917761353,0.253471995746,0.000445765607455,phi_time
109,0.1,0.254012936565,0.253574061738,0.00043887482703,phi_time
109,0.15,0.254101004522,0.253675586455,0.000425418066477,phi_time
109,0.2,0.254181448791,0.253730329931,0.000451118859144,phi_time
109,0.25,0.254247879862,0.253676259696,0.000571620166261,phi_time
109,0.3,0.254297490917,0.25359612422,0.000701366697402,phi_time
109,0.35,0.254321053283,0.253502988957,0.000818064326589,phi_time
109,0.4,0.254314578883,0.25340281323,0.00091176565288,phi_time
109,0.45,0.254274331833,0.253298774504,0.000975557329313,phi_time
109,0.5,0.254202175608,0.253188017488,0.00101415811971,phi_time
109,0.55,0.254103640464,0.253081200331,0.00102244013271,phi_time
109,0.6,0.25398365113,0.252966817385,0.00101683374542,phi_time
109,0.65,0.253837779785,0.252854237994,0.000983541791794,phi_time
109,0.7,0.253680538613,0.252742603642,0.0009379349711,phi_time
109,0.75,0.253508105873,0.252627181342,0.000880924530729,phi_time
109,0.8,0.253323192567,0.252509580307,0.00081361225975,phi_time
109,0.85,0.253127782376,0.252393194717,0.000734587658837,phi_time
109,0.9,0.252925189537,0.252278318773,0.000646870764065,phi_time
109,0.95,0.252721062708,0.252163442828,0.000557619880021,phi_time
109,1,0.252501718048,0.252048566883,0.000453151164845,phi_time
110,0,0.25815699769,0.254303431709,0.00385356598134,phi_time
110,0.05,0.258117915299,0.254400692329,0.0037172229706,phi_time
110,0.1,0.258068012527,0.254491546733,0.00357646579421,phi_time
110,0.15,0.258011199778,0.254584091887,0.00342710789086,phi_time
110,0.2,0.257943879379,0.254678605988,0.00326527339089,phi_time
110,0.25,0.257869301287,0.254766260212,0.00310304107425,phi_time
110,0.3,0.25778688907,0.254855335539,0.00293155353174,phi_time
110,0.35,0.257695553264,0.254945993384,0.00274955988046,phi_time
110,0.4,0.257598409982,0.255029848145,0.00256856183773,phi_time
110,0.45,0.257495261698,0.255116100098,0.00237916160041,phi_time
110,0.5,0.25738516477,0.255200992871,0.00218417189979,phi_time
110,0.55,0.257269054266,0.255281102143,0.00198795212276,phi_time
110,0.6,0.257148060127,0.255365294844,0.00178276528269,phi_time
110,0.65,0.257022670807,0.255442647695,0.00158002311151,phi_time
110,0.7,0.256893434474,0.255521263788,0.00137217068552,phi_time
110,0.75,0.256707688,0.255597230769,0.0011104572308,phi_time
110,0.8,0.256396518669,0.255670914595,0.000725604073941,phi_time
110,0.85,0.256087499453,0.255743945623,0.000343553829824,phi_time
110,0.9,0.255779715869,0.255813342237,-3.36263679228e-05,one_over_e
110,0.95,0.255471932285,0.255881739356,-0.00040980707038,one_over_e
110,1,0.255164148701,0.255947568926,-0.000783420224454,one_over_e
111,0,0.258265866825,0.257812846519,0.000453020305156,phi_time
111,0.05,0.258229440473,0.257991455445,0.000237985027678,phi_time
111,0.1,0.258193778291,0.258170627454,2.31508377587e-05,phi_time
111,0.15,0.258154915375,0.258347293084,-0.000192377708898,one_over_e
111,0.2,0.258117151817,0.258518623275,-0.00040147145825,one_over_e
111,0.25,0.258075105294,0.258685752645,-0.000610647351557,one_over_e
111,0.3,0.258035788525,0.258848009369,-0.000812220844001,one_over_e
111,0.35,0.25799264589,0.259004722648,-0.0010120767589,one_over_e
111,0.4,0.257949423165,0.259155465896,-0.00120604273093,one_over_e
111,0.45,0.257907548289,0.259300042606,-0.00139249431689,one_over_e
111,0.5,0.257862181912,0.259438467166,-0.00157628525413,one_over_e
111,0.55,0.257815821171,0.259570941084,-0.00175511991341,one_over_e
111,0.6,0.257772069283,0.259697825172,-0.00192575588966,one_over_e
111,0.65,0.25772791661,0.25977636533,-0.00204844872007,one_over_e
111,0.7,0.257679750607,0.259610009007,-0.00193025839971,one_over_e
111,0.75,0.257631452802,0.25940087237,-0.00176941956714,one_over_e
111,0.8,0.257585291052,0.259169993946,-0.00158470289329,one_over_e
111,0.85,0.257539089547,0.258915750725,-0.00137666117794,one_over_e
111,0.9,0.257492888043,0.258638366319,-0.00114547827673,one_over_e
111,0.95,0.257443397406,0.258338073567,-0.000894676160917,one_over_e
111,1,0.257393621324,0.258029958298,-0.000636336973891,one_over_e
112,0,0.259914389188,0.25823308532,0.00168130386809,phi_time
112,0.05,0.25991427489,0.258424897897,0.00148937699304,phi_time
112,0.1,0.259909660359,0.258618899722,0.00129076063693,phi_time
112,0.15,0.259907018593,0.258811302232,0.00109571636143,phi_time
112,0.2,0.259898542021,0.259000423275,0.000898118746351,phi_time
112,0.25,0.259892677192,0.259193574439,0.000699102752679,phi_time
112,0.3,0.259881927929,0.259382655138,0.000499272790171,phi_time
112,0.35,0.259872282495,0.259572718241,0.000299564254131,phi_time
112,0.4,0.259860538287,0.259761372809,9.9165477715e-05,phi_time
112,0.45,0.259846719419,0.259948320495,-0.00010160107649,one_over_e
112,0.5,0.259834896221,0.260136116459,-0.000301220237901,one_over_e
112,0.55,0.259818463291,0.260317820589,-0.000499357297431,one_over_e
112,0.6,0.259802826962,0.260505267854,-0.000702440892096,one_over_e
112,0.65,0.259786450406,0.260685146857,-0.000898696450446,one_over_e
112,0.7,0.25976631742,0.260869620386,-0.00110330296541,one_over_e
112,0.75,0.259749916018,0.261050309707,-0.00130039368921,one_over_e
112,0.8,0.259729407602,0.261218681673,-0.00148927407045,one_over_e
112,0.85,0.259707391438,0.261298452824,-0.0015910613862,one_over_e
112,0.9,0.259687301506,0.261259834909,-0.00157253340337,one_over_e
112,0.95,0.259662462645,0.261034864116,-0.00137240147139,one_over_e
112,1,0.259640179261,0.260807737129,-0.0011675578675,one_over_e
113,0,0.264332120999,0.261436020931,0.0028961000679,phi_time
113,0.05,0.264338837717,0.261556286091,0.0027825516256,phi_time
113,0.1,0.26434437605,0.261676551251,0.00266782479934,phi_time
113,0.15,0.26435068467,0.261796816411,0.00255386825905,phi_time
113,0.2,0.264357238899,0.261916550502,0.00244068839743,phi_time
113,0.25,0.264363525918,0.262034959894,0.00232856602402,phi_time
113,0.3,0.264368503336,0.262153369285,0.00221513405044,phi_time
113,0.35,0.264373480754,0.262271778677,0.00210170207686,phi_time
113,0.4,0.264378458172,0.262390188068,0.00198827010328,phi_time
113,0.45,0.264361195803,0.26250859746,0.00185259834277,phi_time
113,0.5,0.264117683514,0.262627006852,0.00149067666183,phi_time
113,0.55,0.263844873024,0.262745416243,0.00109945678064,phi_time
113,0.6,0.263572165196,0.262863825635,0.000708339561415,phi_time
113,0.65,0.263300901553,0.262982235027,0.000318666526764,phi_time
113,0.7,0.263024714393,0.263100644418,-7.59300248459e-05,one_over_e
113,0.75,0.262748043147,0.263218622978,-0.000470579831722,one_over_e
113,0.8,0.262472174043,0.263337224121,-0.000865050077203,one_over_e
113,0.85,0.262197782512,0.263456173552,-0.00125839103927,one_over_e
113,0.9,0.261923390981,0.263575122983,-0.00165173200134,one_over_e
113,0.95,0.26164899945,0.263607449283,-0.00195844983249,one_over_e
113,1,0.261373422025,0.263532272649,-0.00215885062365,one_over_e
114,0,0.264888636828,0.264058738208,0.000829898620101,phi_time
114,0.05,0.264922477107,0.264137541772,0.000784935335133,phi_time
114,0.1,0.264956317386,0.264216345336,0.000739972050165,phi_time
114,0.15,0.264991069444,0.264296925974,0.000694143469505,phi_time
114,0.2,0.265025779806,0.264377336403,0.000648443402968,phi_time
114,0.25,0.265060490167,0.264457746831,0.000602743336432,phi_time
114,0.3,0.265095200529,0.264538157259,0.000557043269896,phi_time
114,0.35,0.265129910891,0.264618567687,0.00051134320336,phi_time
114,0.4,0.265164621253,0.264698978116,0.000465643136824,phi_time
114,0.45,0.265198633067,0.264779388544,0.000419244522638,phi_time
114,0.5,0.265232455084,0.264859798972,0.000372656111692,phi_time
114,0.55,0.265266277101,0.264939900998,0.000326376102781,phi_time
114,0.6,0.265300099119,0.26501903072,0.000281068398109,phi_time
114,0.65,0.265333921136,0.265098160442,0.000235760693437,phi_time
114,0.7,0.265367743153,0.265177290164,0.000190452988765,phi_time
114,0.75,0.265352779569,0.265256419886,9.63596828048e-05,phi_time
114,0.8,0.265225477004,0.265335549608,-0.000110072604592,one_over_e
114,0.85,0.265037249364,0.26541467933,-0.000377429966323,one_over_e
114,0.9,0.264849021724,0.265493809052,-0.000644787328054,one_over_e
114,0.95,0.264660794085,0.26541675155,-0.000755957465211,one_over_e
114,1,0.264470749053,0.265323912223,-0.000853163169336,one_over_e
115,0,0.26829951254,0.264206966073,0.00409254646733,phi_time
115,0.05,0.268333277004,0.26435396705,0.00397930995325,phi_time
115,0.1,0.268355456297,0.264502534111,0.00385292218654,phi_time
115,0.15,0.268371246908,0.264651101171,0.00372014573703,phi_time
115,0.2,0.268384007273,0.264797032306,0.00358697496679,phi_time
115,0.25,0.268314184249,0.264941821392,0.00337236285702,phi_time
115,0.3,0.268211192663,0.265086610478,0.00312458218497,phi_time
115,0.35,0.268106943264,0.265231399563,0.0028755437004,phi_time
115,0.4,0.268000604042,0.265376188649,0.0026244153928,phi_time
115,0.45,0.267895543821,0.265521497391,0.00237404643022,phi_time
115,0.5,0.267788151669,0.265668260395,0.00211989127347,phi_time
115,0.55,0.267679445963,0.265814430076,0.00186501588627,phi_time
115,0.6,0.267570936731,0.265960599758,0.00161033697316,phi_time
115,0.65,0.26746404087,0.266106769439,0.00135727143055,phi_time
115,0.7,0.267356854995,0.26625293912,0.00110391587428,phi_time
115,0.75,0.26724966912,0.266399108802,0.000850560318014,phi_time
115,0.8,0.267142483245,0.266545278483,0.000597204761746,phi_time
115,0.85,0.26703529737,0.266691448164,0.000343849205479,phi_time
115,0.9,0.266926281257,0.266837617846,8.86634117291e-05,phi_time
115,0.95,0.266817160209,0.266983787527,-0.000166627317968,one_over_e
115,1,0.266708039161,0.267000485263,-0.000292446102307,one_over_e
116,0,0.269782413673,0.269438929501,0.000343484171238,phi_time
116,0.05,0.269904429001,0.269431997095,0.000472431905278,phi_time
116,0.1,0.270040300951,0.269418536968,0.000621763983332,phi_time
116,0.15,0.270184788385,0.269405848336,0.000778940048589,phi_time
116,0.2,0.270294937497,0.269393892822,0.000901044675286,phi_time
116,0.25,0.270327314422,0.26937883155,0.000948482872461,phi_time
116,0.3,0.270359691348,0.269362705826,0.000996985521759,phi_time
116,0.35,0.270392068273,0.269346580102,0.00104548817106,phi_time
116,0.4,0.270445258193,0.269330454378,0.00111480381491,phi_time
116,0.45,0.270493627103,0.269314328654,0.00117929844837,phi_time
116,0.5,0.270526626089,0.26929820293,0.00122842315844,phi_time
116,0.55,0.270549949014,0.269282077206,0.00126787180734,phi_time
116,0.6,0.270561537295,0.26926514175,0.00129639554508,phi_time
116,0.65,0.270557047197,0.269249888774,0.00130715842364,phi_time
116,0.7,0.270541497939,0.269234635797,0.00130686214176,phi_time
116,0.75,0.270517164664,0.269219382821,0.00129778184294,phi_time
116,0.8,0.270481420421,0.269204129845,0.00127729057573,phi_time
116,0.85,0.270435536348,0.269188876869,0.00124665947914,phi_time
116,0.9,0.270380116746,0.269173623892,0.00120649285331,phi_time
116,0.95,0.270315810688,0.269144096618,0.00117171406994,phi_time
116,1,0.270244893504,0.269044201399,0.00120069210465,phi_time
117,0,0.271305590893,0.269824768819,0.00148082207446,phi_time
117,0.05,0.271417551278,0.269913283861,0.00150426741677,phi_time
117,0.1,0.271528756894,0.269997258585,0.00153149830831,phi_time
117,0.15,0.271638310781,0.270084709935,0.00155360084612,phi_time
117,0.2,0.271747864668,0.27017164484,0.00157621982849,phi_time
117,0.25,0.271857418555,0.270258579745,0.00159883881085,phi_time
117,0.3,0.271967021639,0.270344461407,0.00162256023184,phi_time
117,0.35,0.272077753341,0.270428514778,0.00164923856315,phi_time
117,0.4,0.272188485043,0.270512568149,0.00167591689446,phi_time
117,0.45,0.272299216745,0.27059662152,0.00170259522576,phi_time
117,0.5,0.272408220841,0.270680674891,0.0017275459509,phi_time
117,0.55,0.272516595591,0.270764728261,0.00175186732917,phi_time
117,0.6,0.27262497034,0.270848781632,0.00177618870744,phi_time
117,0.65,0.272732952391,0.270932835003,0.00180011738785,phi_time
117,0.7,0.27284138553,0.270893295115,0.00194809041457,phi_time
117,0.75,0.272950905302,0.270873712069,0.00207719323256,phi_time
117,0.8,0.273060425074,0.27074123825,0.00231918682423,phi_time
117,0.85,0.273169516826,0.270591735433,0.00257778139364,phi_time
117,0.9,0.273276688746,0.270428856178,0.00284783256739,phi_time
117,0.95,0.273383860665,0.270265668356,0.00311819230944,phi_time
117,1,0.27344496344,0.270102480534,0.00334248290654,phi_time
118,0,0.275739715461,0.274073116276,0.00166659918449,phi_time
118,0.05,0.275917573696,0.274097040874,0.00182053282243,phi_time
118,0.1,0.276067627027,0.274104103894,0.00196352313359,phi_time
118,0.15,0.2761498701,0.274103037362,0.0020468327375,phi_time
118,0.2,0.276207742512,0.274095839368,0.00211190314346,phi_time
118,0.25,0.276243286564,0.274077253273,0.00216603329076,phi_time
118,0.3,0.276231574411,0.27406038476,0.0021711896504,phi_time
118,0.35,0.276155775899,0.274043096142,0.00211267975687,phi_time
118,0.4,0.276053452797,0.274015438834,0.00203801396291,phi_time
