salt,cosine,absolute_cosine,same_sign_as_primary
683,0.5060980368156445,0.5060980368156445,True
684,-0.157109520961967,0.157109520961967,False
685,0.46751838176236055,0.46751838176236055,True
688,0.4334230247830565,0.4334230247830565,True
690,0.5779592379943953,0.5779592379943953,True
691,0.529300085097152,0.529300085097152,True
693,0.2372508458559912,0.2372508458559912,True
695,-0.45543849343120896,0.45543849343120896,False
696,0.2711698904879131,0.2711698904879131,True
698,0.6073956206512525,0.6073956206512525,True
699,0.2645361313839626,0.2645361313839626,True
700,0.733149062106809,0.733149062106809,True
702,-0.1460009219375618,0.1460009219375618,False
703,-0.3388833308023029,0.3388833308023029,False
705,0.5748562304602676,0.5748562304602676,True
706,-0.1566189945737996,0.1566189945737996,False
707,0.6609366940747764,0.6609366940747764,True
708,0.4304679590752144,0.4304679590752144,True
711,0.43225295524547896,0.43225295524547896,True
712,-0.08276710627784824,0.08276710627784824,False
713,0.5576944165912862,0.5576944165912862,True
714,0.15229180205660056,0.15229180205660056,True
715,0.6225222882988262,0.6225222882988262,True
716,-0.643091128684229,0.643091128684229,False
717,-0.41150372360709353,0.41150372360709353,False
718,0.1686007861861975,0.1686007861861975,True
720,0.6842800645423528,0.6842800645423528,True
723,-0.05890512106315576,0.05890512106315576,False
724,0.873258392512626,0.873258392512626,True
725,0.262236063902036,0.262236063902036,True
726,-0.03966197199688859,0.03966197199688859,False
727,0.6273259051805931,0.6273259051805931,True
729,0.8633075651477988,0.8633075651477988,True
730,0.29517743925568896,0.29517743925568896,True
731,0.615394901791293,0.615394901791293,True
732,-0.6368296299490516,0.6368296299490516,False
734,-0.11283092127779538,0.11283092127779538,False
735,0.3436125822403068,0.3436125822403068,True
736,0.3296686279800367,0.3296686279800367,True
737,0.37892276324535856,0.37892276324535856,True
738,0.48341890783363467,0.48341890783363467,True
740,0.4850705457568008,0.4850705457568008,True
741,0.42397783642148573,0.42397783642148573,True
742,-0.8505745301977935,0.8505745301977935,False
743,0.5133669390101163,0.5133669390101163,True
744,-0.37543418971022713,0.37543418971022713,False
745,0.5165656669876344,0.5165656669876344,True
747,-0.05571787882345644,0.05571787882345644,False
748,0.4781600470845251,0.4781600470845251,True
749,-0.4390850189863441,0.4390850189863441,False
750,0.6631046100532925,0.6631046100532925,True
751,0.6023058883328621,0.6023058883328621,True
753,-0.17160940505230127,0.17160940505230127,False
754,0.6146420957562543,0.6146420957562543,True
755,-0.09560076406441062,0.09560076406441062,False
756,-0.43032173842030985,0.43032173842030985,False
757,0.5705419173367435,0.5705419173367435,True
758,0.8552058020482824,0.8552058020482824,True
760,0.37051245140594313,0.37051245140594313,True
761,0.16748608937424003,0.16748608937424003,True
762,0.8156037465864747,0.8156037465864747,True
763,0.5821013477888995,0.5821013477888995,True
764,-0.07312157963183602,0.07312157963183602,False
765,0.5310078088847261,0.5310078088847261,True
766,0.47383751428487997,0.47383751428487997,True
768,-0.11506756922768802,0.11506756922768802,False
770,0.31798434940789844,0.31798434940789844,True
771,0.7037839137341731,0.7037839137341731,True
772,-0.20904039848899061,0.20904039848899061,False
773,0.6826301607905784,0.6826301607905784,True
774,0.5718633820636878,0.5718633820636878,True
775,0.2651782943623015,0.2651782943623015,True
776,-0.7550020891371794,0.7550020891371794,False
778,0.6416432101760992,0.6416432101760992,True
779,-0.04266874190650638,0.04266874190650638,False
780,0.2719857464090676,0.2719857464090676,True
782,0.493160427798828,0.493160427798828,True
783,0.31628144111219525,0.31628144111219525,True
784,0.6232704541882681,0.6232704541882681,True
785,-0.020957568391480857,0.020957568391480857,False
786,0.5920101216420258,0.5920101216420258,True
787,0.04146096192306703,0.04146096192306703,True
788,0.5361897234058084,0.5361897234058084,True
789,0.741243082032499,0.741243082032499,True
790,0.37193052709933233,0.37193052709933233,True
791,0.3639181078579714,0.3639181078579714,True
792,0.22642794877191758,0.22642794877191758,True
793,-0.27555258370157226,0.27555258370157226,False
794,-0.19580116944271342,0.19580116944271342,False
795,-0.01642605798876584,0.01642605798876584,False
796,0.2938407947055719,0.2938407947055719,True
798,-0.0024065281002318833,0.0024065281002318833,False
799,0.7036103112877549,0.7036103112877549,True
800,-0.2703002597895681,0.2703002597895681,False
801,0.27412693549355505,0.27412693549355505,True
802,-0.04960009302261942,0.04960009302261942,False
803,0.7900232518852669,0.7900232518852669,True
804,-0.18916295374820852,0.18916295374820852,False
805,0.5458940463893527,0.5458940463893527,True
806,-0.11353362779611637,0.11353362779611637,False
807,0.740885589107215,0.740885589107215,True
809,-0.6628403381719034,0.6628403381719034,False
810,-0.6048476615486595,0.6048476615486595,False
811,0.31344169502867325,0.31344169502867325,True
812,-0.20297116153046793,0.20297116153046793,False
813,0.5651585808779553,0.5651585808779553,True
814,-0.1162368028631745,0.1162368028631745,False
816,0.422164489088901,0.422164489088901,True
817,0.5691202846845941,0.5691202846845941,True
818,0.8026426418594161,0.8026426418594161,True
819,0.3340530973659299,0.3340530973659299,True
820,0.19434935940360154,0.19434935940360154,True
821,0.2464318778931799,0.2464318778931799,True
822,0.5975390463337417,0.5975390463337417,True
824,0.2735345524422891,0.2735345524422891,True
825,-0.04255685469395658,0.04255685469395658,False
826,0.7581406898448317,0.7581406898448317,True
827,0.10895379592047497,0.10895379592047497,True
828,0.5760450235044009,0.5760450235044009,True
829,0.10620569350437659,0.10620569350437659,True
830,0.7799919332236692,0.7799919332236692,True
832,0.6373831310239777,0.6373831310239777,True
833,0.33291101239024407,0.33291101239024407,True
834,0.5253773543738921,0.5253773543738921,True
835,0.188962800660988,0.188962800660988,True
836,0.684596804843645,0.684596804843645,True
837,0.20186200019746262,0.20186200019746262,True
838,0.7744347835482784,0.7744347835482784,True
839,-0.12036126351101223,0.12036126351101223,False
840,0.7755626982597826,0.7755626982597826,True
841,-0.08887875812718266,0.08887875812718266,False
842,-0.031489282766323366,0.031489282766323366,False
843,0.5238792523636967,0.5238792523636967,True
845,0.4591654157800297,0.4591654157800297,True
846,0.5944638473937175,0.5944638473937175,True
847,0.4969243053859841,0.4969243053859841,True
848,0.6203780627616147,0.6203780627616147,True
852,-0.3841906586128362,0.3841906586128362,False
854,0.4520247721686425,0.4520247721686425,True
855,-0.1078813059751359,0.1078813059751359,False
856,0.630569757246863,0.630569757246863,True
857,0.1169137439686336,0.1169137439686336,True
858,0.8008754945335638,0.8008754945335638,True
859,0.7398474202739511,0.7398474202739511,True
860,-0.3381476590615623,0.3381476590615623,False
862,0.34104520393809723,0.34104520393809723,True
863,0.34886662691420733,0.34886662691420733,True
864,0.3314190964018723,0.3314190964018723,True
865,0.4435392914669307,0.4435392914669307,True
866,0.6996145869863944,0.6996145869863944,True
867,0.38159048955966834,0.38159048955966834,True
868,-0.13654225262456193,0.13654225262456193,False
870,-0.031152821013980828,0.031152821013980828,False
871,0.541308125023729,0.541308125023729,True
872,0.43531067562097997,0.43531067562097997,True
873,-0.1132842672903597,0.1132842672903597,False
874,0.47863311959069704,0.47863311959069704,True
876,0.021013645883945654,0.021013645883945654,True
877,0.5740883471765091,0.5740883471765091,True
881,0.7757591283139855,0.7757591283139855,True
883,0.45274773619768166,0.45274773619768166,True
884,-0.35693837833740555,0.35693837833740555,False
887,0.35784368952884865,0.35784368952884865,True
888,0.7322355825562208,0.7322355825562208,True
889,0.1912419632224183,0.1912419632224183,True
890,0.16326500316932138,0.16326500316932138,True
891,-0.34684878306384453,0.34684878306384453,False
892,0.86009041859361,0.86009041859361,True
893,-0.16599177288811334,0.16599177288811334,False
894,0.41866567141853545,0.41866567141853545,True
895,0.08862253797321978,0.08862253797321978,True
896,0.23025695376096933,0.23025695376096933,True
897,-0.15418272067646968,0.15418272067646968,False
898,0.20656626038907716,0.20656626038907716,True
899,0.00624111739125871,0.00624111739125871,True
900,-0.27089981607077285,0.27089981607077285,False
901,0.31242856682320275,0.31242856682320275,True
902,-0.0031695163851422,0.0031695163851422,False
903,0.7838182744224971,0.7838182744224971,True
904,0.1992565760346176,0.1992565760346176,True
905,-0.3196803575630843,0.3196803575630843,False
906,0.5327135428192491,0.5327135428192491,True
907,0.38820357342856776,0.38820357342856776,True
908,0.2674761543669716,0.2674761543669716,True
910,-0.14303760881716582,0.14303760881716582,False
911,0.1938355352679512,0.1938355352679512,True
912,0.7417417451382439,0.7417417451382439,True
913,-0.3192817718112062,0.3192817718112062,False
914,0.0935230883109173,0.0935230883109173,True
915,0.46911887338673586,0.46911887338673586,True
916,0.7714113850599602,0.7714113850599602,True
917,-0.3561396108562158,0.3561396108562158,False
919,-0.6629692085772434,0.6629692085772434,False
920,0.23901403680293976,0.23901403680293976,True
921,0.8994736329558732,0.8994736329558732,True
922,-0.3088503584782583,0.3088503584782583,False
923,0.3027663832897338,0.3027663832897338,True
925,-0.7553680859926815,0.7553680859926815,False
926,-0.2593876412303796,0.2593876412303796,False
928,0.5037664773205565,0.5037664773205565,True
929,-0.3239970856627841,0.3239970856627841,False
930,0.38770728335799753,0.38770728335799753,True
931,0.04396856276767888,0.04396856276767888,True
932,0.5263159516007055,0.5263159516007055,True
933,0.4051946378762683,0.4051946378762683,True
934,0.5434523169998788,0.5434523169998788,True
935,0.5584532077474753,0.5584532077474753,True
936,0.381172811542391,0.381172811542391,True
938,0.4371743672426564,0.4371743672426564,True
939,0.19884308017993324,0.19884308017993324,True
941,0.27923209118229614,0.27923209118229614,True
943,0.02668621463303772,0.02668621463303772,True
944,0.09273572950243616,0.09273572950243616,True
945,0.25926048712120686,0.25926048712120686,True
946,0.10304641322139449,0.10304641322139449,True
947,0.5109301354424024,0.5109301354424024,True
948,-0.2593154345311992,0.2593154345311992,False
949,0.369265356934919,0.369265356934919,True
950,0.3144616629610792,0.3144616629610792,True
951,0.685005853926077,0.685005853926077,True
954,0.3892693987022747,0.3892693987022747,True
956,0.48941364756568284,0.48941364756568284,True
957,-0.4115034415504156,0.4115034415504156,False
958,-0.1837272570198173,0.1837272570198173,False
959,0.235286420947456,0.235286420947456,True
960,0.6005281579419347,0.6005281579419347,True
961,0.5790694827984101,0.5790694827984101,True
962,0.4799615460042054,0.4799615460042054,True
964,0.37069036036296493,0.37069036036296493,True
965,0.4891545286547899,0.4891545286547899,True
967,0.10952452491662834,0.10952452491662834,True
968,-0.23130142101706713,0.23130142101706713,False
970,0.40561010235829886,0.40561010235829886,True
971,0.7610537706179238,0.7610537706179238,True
972,-0.7443928653667926,0.7443928653667926,False
973,-0.793487301970427,0.793487301970427,False
974,-0.4543466105082893,0.4543466105082893,False
975,0.5202336462849442,0.5202336462849442,True
977,0.553765078221805,0.553765078221805,True
978,0.5158446695126201,0.5158446695126201,True
979,0.05580736146612311,0.05580736146612311,True
980,0.8445624233112813,0.8445624233112813,True
981,0.3373873441511587,0.3373873441511587,True
982,0.8015491987298753,0.8015491987298753,True
983,-0.04757453890621516,0.04757453890621516,False
985,-0.03310317574714962,0.03310317574714962,False
986,0.42935280311119606,0.42935280311119606,True
987,0.3329651642994095,0.3329651642994095,True
988,-0.33216245825408053,0.33216245825408053,False
989,0.4051758876526157,0.4051758876526157,True
990,0.3539689641591949,0.3539689641591949,True
991,-0.34786745383865003,0.34786745383865003,False
992,0.5333822035366423,0.5333822035366423,True
993,0.031069540486161354,0.031069540486161354,True
995,0.15918478129620572,0.15918478129620572,True
996,0.3373538564962011,0.3373538564962011,True
997,0.546176775052485,0.546176775052485,True
998,0.36194589489933604,0.36194589489933604,True
999,0.33028519257523065,0.33028519257523065,True
