dataset,lineage,parent_arm,child_arm,branch,parent_index,child_index,parent_midpoint_s,child_midpoint_s,midpoint_offset_s,overlap_s,parent_duration_s,child_duration_s,r_time,s_time,e_phi_time,e_golden_time,parent_motion_rad,child_motion_rad,r_motion,s_motion,e_phi_motion,e_golden_motion
free_run3,1->2,1,2,positive,13,11,14.588999999999999,14.555999999999997,-0.03300000000000125,1.304000000000002,1.3700000000000045,1.304000000000002,1.0506134969325172,1.9518248175182464,0.5674204918173777,0.3001598121927071,1.1814678637807525,1.4275706550335587,0.827607277870936,2.208302569030753,0.7904267108789589,0.45478797486983724
free_run3,1->2,1,2,positive,14,12,15.952000000000002,15.892,-0.060000000000002274,1.3019999999999996,1.3560000000000016,1.368000000000002,0.9912280701754382,2.008849557522124,0.6268059185744567,0.33919838538567054,1.141276679191158,1.3726560845997233,0.8314367247524806,2.2027373463659554,0.7865972639974143,0.45195186217776745
free_run3,1->2,1,2,positive,15,13,17.3,17.187,-0.11299999999999955,1.1679999999999993,1.3399999999999963,1.2220000000000013,1.0965630114566243,1.9119402985074663,0.5214709772932706,0.2710242280107627,1.1035288381928123,1.364319427764393,0.8088493176418967,2.236324217859737,0.8091846711079982,0.4687663555379911
free_run3,1->2,1,2,positive,16,14,18.463,18.456,-0.0070000000000014495,0.9860000000000042,0.9860000000000042,1.3159999999999954,0.749240121580553,2.3346855983772716,0.8687938671693419,0.5140997613971069,1.0119905695967573,1.3145559123408983,0.769834557888567,2.29898039748009,0.8481994308613279,0.498285449540188
free_run3,1->2,1,2,positive,17,15,19.624000000000002,19.761,0.1369999999999969,1.1780000000000044,1.3359999999999985,1.294000000000004,1.032457496136008,1.9685628742515011,0.5855764926138869,0.31192903165619557,1.0082253479238428,1.2950535307002542,0.7785202109589098,2.284488168609382,0.8395137777909851,0.49166302243767523
free_run3,1->2,1,2,positive,18,16,20.971,21.047,0.07600000000000051,1.2419999999999973,1.357999999999997,1.2779999999999987,1.062597809076681,1.9410898379970556,0.5554361796732139,0.29247116616011065,1.0367737003109636,1.2684416856956402,0.8173601608988237,2.2234508700550486,0.8006738278510712,0.4624064747341922
free_run3,1->2,1,2,positive,19,17,22.32,22.36,0.03999999999999915,1.304000000000002,1.3400000000000034,1.347999999999999,0.994065281899113,2.005970149253728,0.6239687068507819,0.3372976388368068,1.0070301514001463,1.246366303580831,0.8079728636011195,2.237665328935701,0.8100611251487754,0.46942295011862184
free_run3,1->2,1,2,positive,20,18,23.669,23.695999999999998,0.02699999999999747,1.314,1.357999999999997,1.323999999999998,1.0256797583081563,1.974963181148749,0.5923542304417386,0.31636000750306065,0.9729011949031193,1.2093234571701594,0.8045003916319685,2.243007474454364,0.8135335971179264,0.4720273567889929
free_run3,1->2,1,2,positive,21,19,25.02,25.029999999999998,0.00999999999999801,1.3340000000000032,1.3440000000000012,1.3440000000000012,1.0,2.0,0.6180339887498949,0.33333333333333337,0.8899189658855259,1.1760494896028928,0.756701970242781,2.321524245112193,0.8613320185071139,0.5083519421229282
free_run3,1->2,1,2,positive,22,20,26.367,26.368,0.0009999999999976694,1.3320000000000007,1.3500000000000014,1.3320000000000007,1.013513513513514,1.9866666666666661,0.6045204752363809,0.324364903008828,0.8636014698107641,1.1622309420384493,0.7430549631522322,2.345795465462932,0.8749790255976627,0.5188792851420981
free_run3,1->2,1,2,positive,23,21,27.715,27.701,-0.013999999999999346,1.3260000000000005,1.3459999999999965,1.3340000000000032,1.0089955022488706,1.9910846953937642,0.6090384865010243,0.3273543133668851,0.8804172650294557,1.137431250672926,0.7740399822042731,2.291922927743667,0.8439940065456218,0.495075442894111
free_run3,1->2,1,2,positive,24,22,29.06,29.033,-0.02699999999999747,1.3100000000000023,1.3440000000000012,1.3299999999999983,1.010526315789476,1.9895833333333313,0.607507672960419,0.32634041153466464,0.8931536763722978,1.1234989488128644,0.7949750885980277,2.2579010516713702,0.8230589001518672,0.4791959764683569
free_run3,1->2,1,2,positive,25,23,30.401,30.358999999999998,-0.04200000000000159,1.2879999999999967,1.338000000000001,1.3219999999999956,1.0121028744326819,1.9880418535127016,0.605931114317213,0.32529729982339245,0.8845308504130391,1.106802365567592,0.7991768701717878,2.2512874650451833,0.8188571185781071,0.47602936317238104
free_run3,1->2,1,2,positive,26,24,31.738,31.674,-0.06400000000000006,1.2580000000000027,1.3359999999999985,1.308000000000007,1.0214067278287395,1.979041916167671,0.5966272609211554,0.31916399910895354,0.8562547307650545,1.081628675807004,0.7916346431239004,2.263208992539615,0.8263993456259945,0.48171838723132776
free_run3,1->2,1,2,positive,27,25,33.072,32.972,-0.10000000000000142,1.2100000000000009,1.3320000000000007,1.2879999999999967,1.034161490683233,1.966966966966964,0.5838724980666619,0.31081824368627414,0.8121308335434099,1.054832855922489,0.7699142371074253,2.298845964658361,0.8481197516424696,0.498224568563936
free_run3,1->2,1,2,positive,28,26,34.39,34.260999999999996,-0.1290000000000049,1.1679999999999993,1.304000000000002,1.2899999999999991,1.0108527131782967,1.9892638036809793,0.6071812755715982,0.32612436383869153,0.7597439711679095,1.0309589460323452,0.7369294132339518,2.3569820691666865,0.8811045755159431,0.5236260523768114
free_run3,1->2,1,2,positive,29,27,35.563,35.556,-0.007000000000005002,1.0419999999999945,1.0419999999999945,1.3000000000000043,0.8015384615384546,2.2476007677543293,0.8164955272114403,0.47425263245564353,0.730900263817458,1.0136813267558913,0.7210355409787174,2.3868941864399953,0.8969984477711775,0.5360026743091307
free_run3,1->2,1,2,positive,30,28,36.751,36.856,0.10500000000000398,1.2119999999999962,1.3340000000000032,1.2999999999999972,1.0261538461538509,1.9745127436281815,0.591880142596044,0.3160494073895824,0.7472789147356784,0.9969687314297933,0.7495510051393242,2.334132024563323,0.8684829836105707,0.5138598890226393
free_run3,1->2,1,2,positive,31,29,38.081,38.16,0.07899999999999352,1.2379999999999995,1.3260000000000005,1.3079999999999998,1.0137614678899087,1.9864253393665152,0.6042725208599862,0.3242011027860218,0.7532813700076152,0.9835673706055053,0.7658665715434205,2.3057104685803687,0.8521674172064744,0.5013202914731025
free_run3,1->2,1,2,positive,32,30,39.413,39.47,0.05700000000000216,1.2680000000000007,1.338000000000001,1.3119999999999976,1.0198170731707343,1.980568011958144,0.5982169155791606,0.3202092103274609,0.7521252713100115,0.9673669736896822,0.7774973632201784,2.2861779953288557,0.8405366255297165,0.49244141612419173
free_run3,1->2,1,2,positive,33,31,40.748,40.79,0.04200000000000159,1.2879999999999967,1.3319999999999936,1.328000000000003,1.003012048192764,1.996996996997004,0.6150219405571309,0.3313273172952598,0.7339398217522186,0.9501720867825336,0.7724283126833169,2.294618521330644,0.845605676066578,0.49630484665771424
free_run3,1->2,1,2,positive,34,32,42.083,42.115,0.03200000000000358,1.2980000000000018,1.338000000000008,1.3220000000000027,1.0121028744326819,1.9880418535127016,0.605931114317213,0.3252972998233925,0.7107671699188628,0.9282117477574889,0.7657381751912095,2.3059294056356716,0.8522958135586854,0.5014185910149329
free_run3,1->2,1,2,positive,35,33,43.418,43.439,0.021000000000000796,1.3079999999999927,1.3319999999999936,1.3259999999999934,1.0045248868778283,1.9954954954954953,0.6135091018720666,0.33032129196192583,0.6758278773414295,0.904704380964462,0.7470151483305096,2.33866093911868,0.8710188404193853,0.5158175212434314
free_run3,1->2,1,2,positive,36,34,44.751999999999995,44.763999999999996,0.012000000000000455,1.3179999999999978,1.3359999999999985,1.323999999999998,1.0090634441087616,1.991017964071856,0.6089705446411333,0.32730929143639304,0.6379278733479559,0.8880049491433852,0.7183832409530302,2.3920146559562943,0.8996507477968647,0.5380763074287966
free_run3,1->2,1,2,positive,37,35,46.086,46.092,0.006000000000000227,1.3260000000000076,1.3320000000000078,1.3320000000000078,1.0,2.0,0.6180339887498949,0.3333333333333333,0.6117767539736412,0.8707804276889768,0.7025614431841066,2.4233630520170024,0.9154725455657883,0.5504936576282169
free_run3,1->2,1,2,positive,38,36,47.419000000000004,47.416000000000004,-0.0030000000000001137,1.3160000000000025,1.3340000000000032,1.3160000000000025,1.0136778115501526,1.9865067466266861,0.6043561771997423,0.3242563636377441,0.6251268495532057,0.8589920718946298,0.7277446090676939,2.3741084269673802,0.890289379682201,0.5307678341860262
free_run3,1->2,1,2,positive,39,37,48.751000000000005,48.736000000000004,-0.015000000000000568,1.3119999999999976,1.3299999999999983,1.323999999999998,1.0045317220543808,1.9954887218045112,0.6135022666955141,0.3303167489337085,0.6295768245460672,0.8463003197440182,0.7439165623102876,2.3442367742081536,0.8741174264396073,0.5182126784229095
free_run3,1->2,1,2,positive,40,38,50.081,50.056000000000004,-0.02499999999999858,1.2980000000000018,1.3299999999999983,1.3160000000000025,1.0106382978723372,1.9894736842105294,0.6073956908775577,0.3262662834534007,0.6276823849393223,0.8334470487543999,0.7531160928308568,2.3278165338907333,0.8649178959190381,0.511111611919768
free_run3,1->2,1,2,positive,41,39,51.409,51.372,-0.036999999999999034,1.2839999999999918,1.3259999999999934,1.3159999999999883,1.0075987841945329,1.9924585218702826,0.610435204555362,0.3282803084077062,0.6183715895751494,0.8193261028000534,0.7547319528352138,2.3249737158250903,0.8633020359146811,0.5098674782363031
free_run3,1->2,1,2,positive,42,40,52.733999999999995,52.684999999999995,-0.04899999999999949,1.2680000000000007,1.323999999999998,1.3100000000000023,1.01068702290076,1.989425981873115,0.6073469658491348,0.32623403098981746,0.6032362221276897,0.8021037444859184,0.752067580128695,2.3296677405358683,0.8659664086211999,0.5119194207979452
free_run3,1->2,1,2,positive,43,41,54.053,53.991,-0.06199999999999761,1.2460000000000093,1.3140000000000072,1.3020000000000067,1.0092165898617516,1.9908675799086755,0.6088173988881433,0.3272078163467134,0.5817716086274018,0.7849713323919663,0.741137395240443,2.3492774840697055,0.8768965935094519,0.5203638189796176
free_run3,1->2,1,2,positive,44,42,55.363,55.295,-0.06799999999999784,1.2379999999999995,1.3059999999999974,1.3059999999999974,1.0,2.0,0.6180339887498949,0.3333333333333333,0.5583128316328074,0.7674382763715932,0.7275019357549904,2.374566789244643,0.8905320529949045,0.5309569192377733
free_run3,1->2,1,2,positive,45,43,56.650999999999996,56.597,-0.05399999999999494,1.230000000000004,1.269999999999996,1.2980000000000018,0.9784283513097028,2.0220472440944928,0.639605637440192,0.3478178240753875,0.5343526855782397,0.7510471658331392,0.7114768684140901,2.405527072480992,0.9065571203358048,0.5434867058847661
free_run3,1->2,1,2,positive,46,44,57.894,57.898,0.0040000000000048885,1.2160000000000082,1.2160000000000082,1.304000000000002,0.9325153374233177,2.072368421052626,0.6855186513265772,0.3793335034721722,0.5209954855523078,0.7383428965166798,0.7056280869095326,2.4171771483469993,0.9124059018403623,0.5480806302340102
free_run3,1->2,1,2,negative,0,0,1.1760000000000002,0.7510000000000012,-0.42499999999999893,0.5500000000000007,0.6999999999999993,1.25,0.5599999999999994,2.7857142857142874,1.1676802969643925,0.6652433817250218,0.5529680370041776,2.0694415446306134,0.2672064057276284,4.742425250910079,3.1243912621601844,0.8933229330848774
free_run3,1->2,1,2,negative,1,1,1.9489999999999998,1.9730000000000008,0.02400000000000091,0.8460000000000001,0.8460000000000001,1.193999999999999,0.7085427135678398,2.411347517730495,0.9094912751820551,0.5457899726985066,1.3416627146665006,2.1001552659935747,0.6388397736068173,2.5653377283541894,0.9791942151430776,0.6012457030137454
free_run3,1->2,1,2,negative,2,2,3.1229999999999993,3.167,0.04400000000000048,1.193999999999999,1.501999999999999,1.193999999999999,1.257956448911223,1.7949400798934754,0.36007753983867197,0.17589316438199035,1.9690297054022279,1.8766638908102435,1.0492180912332179,1.9530906952096407,0.568815897516677,0.3010591742121678
free_run3,1->2,1,2,negative,3,3,4.504999999999999,4.504999999999999,0.0,1.2620000000000005,1.2620000000000005,1.4819999999999993,0.8515519568151154,2.174326465927099,0.7664820319347795,0.4371538853544598,1.5989746261997106,2.04790103571587,0.7807870587070477,2.280758932731237,0.8372469300428472,0.4899393568539916
free_run3,1->2,1,2,negative,4,4,5.481999999999999,5.8759999999999994,0.39400000000000013,0.5820000000000007,0.6920000000000002,1.2600000000000016,0.5492063492063487,2.820809248554915,1.20277525980502,0.6740630223959841,0.6606377719444081,1.8161349072793311,0.3637602962734081,3.7490630787489345,2.1310290899990396,0.8231092059617406
free_run3,1->2,1,2,negative,5,4,6.212999999999999,5.8759999999999994,-0.33699999999999974,0.6780000000000008,0.7699999999999996,1.2600000000000016,0.61111111111111,2.6363636363636394,1.0183296476137444,0.6236391912908252,1.041456991765239,1.8161349072793311,0.5734469325989655,2.7438405249947344,1.1258065362448395,0.6542675665406859
free_run3,1->2,1,2,negative,6,5,6.989999999999998,7.231999999999999,0.24200000000000088,0.7839999999999989,0.7839999999999989,1.4519999999999982,0.5399449035812671,2.852040816326531,1.234006827576636,0.6816349193852478,0.7938368539790667,1.6568962563569076,0.479110777716712,3.0871999681695295,1.4691659794196346,0.731312938296603
free_run3,1->2,1,2,negative,7,5,7.655999999999999,7.231999999999999,-0.4239999999999995,0.5480000000000018,0.5480000000000018,1.4519999999999982,0.37741046831956093,3.6496350364963384,2.0316010477464435,0.8125621039701588,0.5831692089953442,1.6568962563569076,0.3519648298787183,3.8411929690378006,2.2231589802879057,0.832124214371487
free_run3,1->2,1,2,negative,8,6,8.631999999999998,8.587,-0.04499999999999815,1.2580000000000027,1.4039999999999964,1.2580000000000027,1.1160572337042873,1.8960113960114002,0.5019767550456076,0.25894302494054844,1.3423715868437882,1.668826937547581,0.8043803444451022,2.243192983152572,0.8136536443047927,0.4721174797266158
free_run3,1->2,1,2,negative,9,7,10.036999999999999,9.939,-0.09799999999999898,1.328000000000003,1.406000000000006,1.445999999999998,0.9723374827109321,2.028449502133707,0.6456965060389628,0.35194501467669265,1.3155889191008732,1.5295717185124018,0.8601028007894658,2.1626517191690646,0.7579311879604291,0.4309145548469707
free_run3,1->2,1,2,negative,10,8,11.39,11.256,-0.13400000000000034,1.1099999999999994,1.2999999999999972,1.1880000000000024,1.0942760942760896,1.9138461538461577,0.5237578944738053,0.2724523779183729,1.3304270443239898,1.5881509493305441,0.8377207751472282,2.1937151729635107,0.7803132136026667,0.44731091833273584
free_run3,1->2,1,2,negative,11,9,12.556000000000001,12.533000000000001,-0.022999999999999687,1.0320000000000036,1.0320000000000036,1.3659999999999997,0.7554904831625211,2.3236434108527084,0.8625435055873738,0.509283773186393,1.1831753658572488,1.437659312674241,0.8229873068163711,2.215085569020963,0.7950466819335238,0.458217534304838
free_run3,1->2,1,2,negative,12,10,13.720000000000002,13.84,0.11999999999999744,1.152000000000001,1.2959999999999994,1.2479999999999976,1.03846153846154,1.9629629629629615,0.5795724502883548,0.3080208827717123,1.150130756614592,1.438746691805143,0.7993976724085912,2.250941845986357,0.8186363163413037,0.4758631505851359
free_run3,1->2,1,2,negative,13,11,15.062000000000001,15.111,0.04899999999999949,1.2920000000000016,1.3879999999999981,1.294000000000004,1.072642967542499,1.932276657060523,0.5453910212073958,0.28607543525613915,1.1902376104769243,1.3851709819516294,0.8592712567512389,2.1637768540994062,0.758762731998656,0.431519959165022
free_run3,1->2,1,2,negative,14,12,16.424,16.444000000000003,0.020000000000003126,1.333999999999996,1.3359999999999985,1.3719999999999999,0.9737609329446054,2.026946107784432,0.6442730558052895,0.35097900612915206,1.0829198333397156,1.3582273828135634,0.7973037850970512,2.254227082188348,0.8207302036528437,0.47744013102097704
free_run3,1->2,1,2,negative,15,13,17.779999999999998,17.793000000000003,0.01300000000000523,1.3260000000000005,1.3759999999999977,1.3260000000000005,1.037707390648565,1.9636627906976765,0.5803265981013299,0.30851089472534887,1.0655879992395028,1.3398867162719896,0.7952821580352127,2.257415358682953,0.8227518307146822,0.47896432340260886
free_run3,1->2,1,2,negative,16,14,19.141,19.133000000000003,-0.007999999999995566,1.3420000000000059,1.3460000000000036,1.3539999999999992,0.9940915805022189,2.0059435364041573,0.623942408247676,0.3372800372234828,0.9813044268872806,1.289602430363467,0.7609356215393496,2.314171622005329,0.8570983672105453,0.5050997826910137
free_run3,1->2,1,2,negative,17,15,20.495,20.473000000000003,-0.021999999999998465,1.3220000000000027,1.3620000000000019,1.3260000000000005,1.0271493212669693,1.9735682819383251,0.5908846674829256,0.31539754346107535,1.0332256994875766,1.2796269496557222,0.8074429033911494,2.2384776630027177,0.8105910853587455,0.4698201178981506
free_run3,1->2,1,2,negative,18,16,21.847,21.811,-0.036000000000001364,1.3099999999999952,1.3419999999999987,1.3499999999999943,0.9940740740740773,2.005961251862888,0.6239599146758176,0.3372917542138541,1.0223247370410355,1.2574435276510192,0.8130184096225778,2.2299844482786355,0.8050155791273171,0.46564729144991734
free_run3,1->2,1,2,negative,19,17,23.193,23.125,-0.06800000000000139,1.2460000000000022,1.3500000000000014,1.2780000000000058,1.0563380281690105,1.9466666666666699,0.5616959605808844,0.2964792695891462,0.9986577933344376,1.23375386052136,0.8094465397761142,2.2354120387945464,0.8085874489737807,0.4683191229485013
free_run3,1->2,1,2,negative,20,18,24.534000000000002,24.41,-0.12400000000000233,1.1879999999999953,1.3320000000000007,1.2919999999999945,1.0309597523219864,1.9699699699699653,0.5870742364279085,0.31290643385371,0.9351229674074402,1.1960989137027458,0.7818107321179598,2.2790819554126043,0.8362232566319351,0.4891616192211553
free_run3,1->2,1,2,negative,21,19,25.696,25.705,0.008999999999996788,0.9919999999999973,0.9919999999999973,1.2980000000000018,0.7642526964560832,2.3084677419354893,0.8537812922938117,0.5025563100975536,0.872434710562696,1.1736927727627737,0.7433245997664775,2.3453072860956836,0.8747093889834174,0.5186706430319806
free_run3,1->2,1,2,negative,22,20,26.862,27.003,0.1410000000000018,1.1779999999999973,1.3399999999999963,1.2980000000000018,1.0323574730354348,1.9686567164179145,0.5856765157144601,0.31199427402675206,0.884254341680552,1.152774065559731,0.7670664773770749,2.3036679733670846,0.85096751137282,0.5004019463870054
free_run3,1->2,1,2,negative,23,21,28.200999999999997,28.297,0.09600000000000364,1.2179999999999964,1.338000000000001,1.2899999999999991,1.0372093023255828,1.9641255605381152,0.5808246864243121,0.308834668760727,0.8883244137958528,1.1332571714487418,0.7838683364873217,2.275724446890162,0.8341656522625732,0.4875995650493006
free_run3,1->2,1,2,negative,24,22,29.540999999999997,29.6,0.059000000000004604,1.269999999999996,1.3419999999999987,1.3160000000000025,1.0197568389057723,1.9806259314456063,0.5982771498441226,0.32024883692666506,0.8911903264214796,1.115987585529493,0.7985665234785244,2.2522438276576375,0.8194674652713705,0.4764889117534772
free_run3,1->2,1,2,negative,25,23,30.881999999999998,30.922,0.0400000000000027,1.293999999999997,1.3400000000000034,1.3279999999999959,1.009036144578319,1.9910447761193975,0.608997844171576,0.3273273813269999,0.8715336222646545,1.094013097890337,0.796639111492627,2.2552735430304756,0.8213948772572679,0.4779410804487054
free_run3,1->2,1,2,negative,26,24,32.223,32.251,0.027999999999998693,1.3079999999999998,1.3419999999999987,1.3299999999999983,1.0090225563909778,1.991058122205663,0.6090114323589171,0.3273363855914887,0.8347596528881289,1.0647089099714837,0.7840261737928786,2.27546762267171,0.8340078149570163,0.4874798081310944
free_run3,1->2,1,2,negative,27,25,33.565,33.578,0.01300000000000523,1.3200000000000003,1.3419999999999987,1.3240000000000052,1.013595166163137,1.9865871833084996,0.6044388225867579,0.32431095973773605,0.7834820272192436,1.0395231000087857,0.7536937151397809,2.3267989103697633,0.864340273610114,0.5106667622584473
free_run3,1->2,1,2,negative,28,26,34.905,34.909000000000006,0.0040000000000048885,1.333999999999996,1.338000000000001,1.338000000000001,1.0,2.0,0.6180339887498949,0.33333333333333337,0.7268523834342648,1.0188337027314027,0.7134161163746724,2.4017064894491664,0.9046178723752225,0.5419659469961701
free_run3,1->2,1,2,negative,29,27,36.245,36.241,-0.003999999999997783,1.3259999999999934,1.3419999999999987,1.3259999999999934,1.0120663650075457,1.9880774962742136,0.6059676237423492,0.3253214433689471,0.7366703175506149,1.0045106922648763,0.7333623456905569,2.3635824171724673,0.884671643059338,0.5263962376825942
free_run3,1->2,1,2,negative,30,28,37.584,37.56699999999999,-0.017000000000010118,1.314,1.3360000000000056,1.3260000000000005,1.0075414781297172,1.9925149700598765,0.6104925106201777,0.3283183196518014,0.7522301462373553,0.9864194980332051,0.762586453063029,2.311326730213169,0.8554475356868659,0.5038334477291523
free_run3,1->2,1,2,negative,31,29,38.92,38.891,-0.029000000000003467,1.2999999999999972,1.3359999999999985,1.3220000000000027,1.0105900151285898,1.9895209580838356,0.6074439736213051,0.3262982441969595,0.7545052324914786,0.9769816131366834,0.7722819164109699,2.294863933429007,0.845752072338925,0.49641656822334534
free_run3,1->2,1,2,negative,32,30,40.254,40.214999999999996,-0.03900000000000148,1.289999999999992,1.3319999999999936,1.3259999999999934,1.0045248868778283,1.9954954954954953,0.6135091018720666,0.33032129196192583,0.7447127995029217,0.9585037579432583,0.7769534478413671,2.2870783993279518,0.8410805409085278,0.4928555011207541
free_run3,1->2,1,2,negative,33,31,41.584999999999994,41.528999999999996,-0.055999999999997385,1.2600000000000051,1.3299999999999983,1.3020000000000067,1.0215053763440793,1.978947368421059,0.5965286124058156,0.3190991738654839,0.7246007218075519,0.941406820200079,0.7696998855962729,2.29920767654177,0.848334103153622,0.4983883548059431
free_run3,1->2,1,2,negative,34,32,42.910999999999994,42.831,-0.07999999999999119,1.2320000000000135,1.3220000000000027,1.3020000000000067,1.0153609831029156,1.9848714069591558,0.6026730056469793,0.3231451093814044,0.6948674865474378,0.9171982412240298,0.7575979273794893,2.3199613724643795,0.8604360613704056,0.5076631488998936
free_run3,1->2,1,2,negative,35,33,44.227999999999994,44.13,-0.09799999999999187,1.206000000000003,1.3119999999999976,1.2959999999999923,1.01234567901235,1.9878048780487765,0.605688309737545,0.32513674913433754,0.658648344200119,0.897801524006999,0.7336235532999433,2.3630969118996488,0.8844104354499516,0.5261932347176456
free_run3,1->2,1,2,negative,36,34,45.44,45.425,-0.015000000000000568,1.112000000000009,1.112000000000009,1.293999999999997,0.8593508500772887,2.163669064748189,0.7586831386726062,0.4314619987365184,0.6263598882338124,0.8802324724157015,0.7115846186801498,2.405314243378116,0.9064493700697451,0.5434021762193145
free_run3,1->2,1,2,negative,37,35,46.638,46.723,0.08500000000000085,1.2079999999999984,1.2839999999999918,1.3020000000000067,0.9861751152073619,2.0140186915887965,0.631858873542533,0.3425923932157725,0.6192617025877365,0.8662057143909931,0.7149129730956848,2.398771651421912,0.9031210156542101,0.5407929451387864
free_run3,1->2,1,2,negative,38,36,47.940999999999995,48.026,0.08500000000000796,1.2279999999999944,1.3220000000000027,1.304000000000002,1.0138036809815956,1.986384266263237,0.6042303077682993,0.3241732192727436,0.6282366322185997,0.8536232647799442,0.7359647494853049,2.358760729640037,0.88206923926459,0.5243747760830085
free_run3,1->2,1,2,negative,39,37,49.265,49.334,0.06900000000000261,1.25,1.3260000000000076,1.3119999999999976,1.0106707317073247,1.9894419306183937,0.6073632570425702,0.32624481447050574,0.6292719914564766,0.8406650793040997,0.7485406578055868,2.3359327774280003,0.8694933309443081,0.5146395820725234
free_run3,1->2,1,2,negative,40,38,50.592,50.646,0.054000000000002046,1.2659999999999911,1.3279999999999887,1.3119999999999976,1.0121951219512129,1.9879518072289222,0.605838866798682,0.3252362995249567,0.6236470288974447,0.8264870838968894,0.7545756504226864,2.3252481701998144,0.8634583383272085,0.5099877821776378
