dataset,middle_shift_fraction,window,time_mid_s,eligible_samples,q_median,angle_median_degrees,leg_balance_median,branch
free_run3,0.0,52,5.249499999999999,100,1.7015063939001958,109.85458098227585,0.3608802165312823,B-negative
free_run3,0.0,53,5.349499999999999,100,1.223988172978637,43.616443905321205,0.31314033831192595,B-negative
free_run3,0.0,54,5.449499999999999,100,1.5943748634659693,54.42169822893668,0.16926725417359023,B-negative
free_run3,0.0,55,5.5495,100,1.3999081216157458,42.75117735239748,0.21228148533393706,A-positive
free_run3,0.0,56,5.6495,100,1.8460959228027733,95.82099423803037,0.16049153037233935,A-positive
free_run3,0.0,57,5.749499999999999,100,1.8737224049151884,139.01006728622656,0.861089785583822,A-positive
free_run3,0.0,58,5.849499999999999,100,1.948505246618033,152.9234057699802,0.5753680636575824,A-positive
free_run3,0.0,59,5.949499999999999,100,1.7844513247832885,125.85533552952032,0.7933132747485059,A-positive
free_run3,0.0,60,6.0495,100,1.9022686260397896,136.43059537121388,0.17871693913732695,A-positive
free_run3,0.0,61,6.1495,100,1.1567835117458993,9.608288022725464,0.2707785507441586,A-positive
free_run3,0.0,62,6.249499999999999,100,1.272286764233408,38.40929473600716,0.28027457466749295,A-positive
free_run3,0.0,63,6.349499999999999,100,0.9214277085490499,29.301643999721144,0.42088430670050014,B-negative
free_run3,0.0,64,6.449499999999999,100,1.6186762381004085,102.2344744686824,0.3715970416294689,B-negative
free_run3,0.0,65,6.5495,100,1.195021924958189,64.58818956172186,0.8418083126347471,B-negative
free_run3,0.0,66,6.6495,100,1.993823821702468,170.61818694166016,0.4039217968275519,B-negative
free_run3,0.0,67,6.749499999999999,100,1.9886498259669154,167.15501344649567,0.5274663584047686,B-negative
free_run3,0.0,68,6.849499999999999,100,1.3935275872084278,79.61811465085559,0.4477700484733706,A-positive
free_run3,0.0,69,6.949499999999999,100,1.690025158166557,109.97853953468055,0.5592056174885056,A-positive
free_run3,0.0,70,7.049499999999998,100,1.4984548876762003,28.40134525267019,0.15675053925595672,A-positive
free_run3,0.0,71,7.1495,100,1.899190079299685,72.8527503310698,0.10793794042746857,A-positive
free_run3,0.0,72,7.249500000000001,100,1.751777968433669,112.84688775497747,0.33459288531818593,A-positive
free_run3,0.0,73,7.349499999999999,100,1.8818883935633233,130.34025779223524,0.26978659695477514,A-positive
free_run3,0.0,74,7.4495000000000005,100,1.9971558814226003,173.14668222327072,0.375772203659248,A-positive
free_run3,0.0,75,7.549499999999998,100,1.998087776902509,174.41118770705776,0.35360411440459194,A-positive
free_run3,0.0,76,7.6495,100,1.7956647465674656,118.26128373410015,0.2789913848112209,A-positive
free_run3,0.0,77,7.749500000000001,100,1.9336379388242557,139.65531744403893,0.17676320192407638,B-negative
free_run3,0.0,78,7.849499999999999,100,1.3099862102445596,15.245171635204951,0.21410132635362417,B-negative
free_run3,0.0,79,7.9495000000000005,100,1.1179271429073092,17.54870658338648,0.29719113527165963,B-negative
free_run3,0.0,80,8.049499999999998,100,0.9308327651055839,10.026165036684503,0.3752824469544531,B-negative
free_run3,0.0,81,8.1495,100,1.3837217342202703,7.381159049639206,0.18322851305517152,B-negative
free_run3,0.0,82,8.249500000000001,100,1.734089959496602,115.13939630118102,0.43180147251305034,A-positive
free_run3,0.0,83,8.349499999999999,100,1.9176187467738197,132.23575214793814,0.25500840406940184,A-positive
free_run3,0.0,84,8.4495,100,1.9918468514858723,168.95223315689975,0.4949198193123634,A-positive
free_run3,0.0,85,8.549499999999998,100,1.9563320145777374,151.83594942914,0.3182678950458584,A-positive
free_run3,0.0,86,8.6495,100,1.6318590341210406,100.08744023564935,0.36955277276218396,A-positive
free_run3,0.0,87,8.749500000000001,100,1.8296381754165765,120.67315297401278,0.27799556648935736,A-positive
free_run3,0.0,88,8.849499999999999,100,1.5670353526945608,11.9279025036987,0.1236995982664223,A-positive
free_run3,0.0,89,8.9495,100,1.8474008041377161,123.11712347211628,0.19534272272284436,B-negative
free_run3,0.0,90,9.049499999999998,100,1.6174101032037904,102.31934128178793,0.5485105035257707,B-negative
free_run3,0.0,91,9.1495,100,1.9575368057984786,152.9988365613326,0.36582234813224357,B-negative
free_run3,0.0,92,9.249500000000001,100,1.9993435047814718,176.89961863676552,0.5119170457933164,B-negative
free_run3,0.0,93,9.349499999999999,100,1.9762599304299777,142.68540479508454,0.17767292515064542,B-negative
free_run3,0.0,94,9.4495,100,1.3701681402345065,78.17798999401364,0.4203435125498006,B-negative
free_run3,0.0,95,9.549499999999998,100,1.3122663569213806,13.751865652269391,0.2121952303755821,B-negative
free_run3,0.0,96,9.6495,100,1.0647143572902185,8.427891382555362,0.30904979770042196,A-positive
free_run3,0.0,97,9.749500000000001,100,1.2127628718377665,4.398706824621248,0.24570322305968206,A-positive
free_run3,0.0,98,9.849499999999999,100,1.602255929427893,12.024318869949589,0.1119494974710516,A-positive
free_run3,0.0,99,9.9495,100,1.9861599328198811,163.99260868042563,0.30046160756753204,A-positive
free_run3,0.0,100,10.049499999999998,100,1.9764783062866105,159.7356227875287,0.34040039345894224,A-positive
free_run3,0.0,101,10.1495,100,1.9413947590840932,149.80850372898675,0.4531339776954251,B-negative
free_run3,0.0,102,10.249500000000001,100,1.9774288726160498,158.03816003488043,0.1879588048901497,B-negative
free_run3,0.0,103,10.349499999999999,100,1.94222797709579,130.467579925558,0.10045974119888919,B-negative
free_run3,0.0,104,10.4495,100,1.9936020492993574,165.53507793398825,0.13063764358676716,B-negative
free_run3,0.0,105,10.549499999999998,100,1.8873335030467624,118.09005189243427,0.1328462587100064,B-negative
free_run3,0.0,106,10.6495,100,1.798831650612148,93.66754822327586,0.13580604395758836,B-negative
free_run3,0.0,107,10.749500000000001,100,1.8665416554830507,131.733961045025,0.4242883817769291,B-negative
free_run3,0.0,108,10.849499999999999,100,1.653936771408448,104.25406929536005,0.3434900464596813,B-negative
free_run3,0.0,109,10.9495,100,1.9990236600621847,175.52885826406157,0.26080492025534097,A-positive
free_run3,0.0,110,11.049499999999998,100,1.9987044304861858,174.05938854918884,0.13164805564389628,A-positive
free_run3,0.0,111,11.1495,100,1.1807694013745498,60.01483406426773,0.5471222893983838,A-positive
free_run3,0.0,112,11.249500000000001,100,1.6688684595823209,96.8095932395666,0.2540485793745247,A-positive
free_run3,0.0,113,11.349499999999999,100,1.387605771774128,45.097867818498955,0.23047351933332105,A-positive
free_run3,0.0,114,11.4495,100,1.7922497928163286,77.24479787084115,0.10044406010389895,A-positive
free_run3,0.0,115,11.549499999999998,100,1.720957023924111,52.65436281341081,0.09690754676532004,B-negative
free_run3,0.0,116,11.6495,100,1.9843375959211178,161.47976731968998,0.14536136621338938,B-negative
free_run3,0.0,117,11.749500000000001,100,1.9547320065604112,154.4056011463465,0.5237930484517479,B-negative
free_run3,0.0,118,11.849499999999999,100,1.9770409465807217,160.7954802224899,0.40861956306655206,B-negative
free_run3,0.0,119,11.9495,100,1.9021034715412317,141.8244677660944,0.5030599407155296,B-negative
free_run3,0.0,120,12.049499999999998,100,1.9812869014831938,156.6153550895322,0.07820425172469547,B-negative
free_run3,0.0,121,12.1495,100,1.71209699846044,5.150745947135679,0.0876112767615867,B-negative
free_run3,0.0,122,12.249500000000001,100,1.4602957639031788,72.23627720201063,0.3005568181078877,B-negative
free_run3,0.0,123,12.349499999999999,100,1.4641781696080953,56.253475833785046,0.22400039303735875,A-positive
free_run3,0.0,124,12.4495,100,1.8078366088741409,120.79614705087036,0.3613026374604317,A-positive
free_run3,0.0,125,12.549499999999998,100,1.5848313915348406,84.58260958915956,0.331808584788829,A-positive
free_run3,0.0,126,12.6495,100,1.9355630002171993,145.46764952332165,0.27931940443832354,A-positive
free_run3,0.0,127,12.749500000000001,100,1.8941569554472977,124.62245736955597,0.18259075213445164,A-positive
free_run3,0.0,128,12.849499999999999,100,1.473980109111963,75.84361929977075,0.3747857447721551,B-negative
free_run3,0.0,129,12.9495,100,1.859025004614655,113.75087124305153,0.19126340026712224,B-negative
free_run3,0.0,130,13.049499999999998,100,1.853086339784527,78.95972866913928,0.07131559632576664,B-negative
free_run3,0.0,131,13.1495,100,1.9876195282095686,161.96622039063732,0.1991317514878881,B-negative
free_run3,0.0,132,13.249500000000001,100,1.9596719261775242,150.96075340691823,0.24691578875796666,B-negative
free_run3,0.0,133,13.349499999999999,100,1.998983841027325,175.41917077671064,0.24599296657060082,B-negative
free_run3,0.0,134,13.4495,100,1.9982502979746333,173.6385862219406,0.21447262728842792,B-negative
free_run3,0.0,135,13.549499999999998,100,1.9971640206336385,171.8687708242889,0.2087348318054493,B-negative
free_run3,0.0,136,13.6495,100,1.9992772203252223,175.68648613648287,0.17844685566258123,A-positive
free_run3,0.0,137,13.749500000000001,100,1.948522402780874,132.9272492052712,0.09708689064710196,A-positive
free_run3,0.0,138,13.849499999999999,100,1.6572688794196284,55.488920717948716,0.1278561335254022,A-positive
free_run3,0.0,139,13.9495,100,1.3212663758644072,41.15510697635847,0.2479741114062224,A-positive
free_run3,0.0,140,14.049499999999998,100,1.3579629129392816,2.699536457562791,0.19135477018060054,A-positive
free_run3,0.0,141,14.1495,100,1.8641210617848123,12.257287712889728,0.06315752689103034,A-positive
free_run3,0.0,142,14.249500000000001,100,1.9186247768327511,121.09020588240838,0.10673830038051661,B-negative
free_run3,0.0,143,14.349499999999999,100,1.9639628745986057,148.95779818420783,0.21101863202151938,B-negative
free_run3,0.0,144,14.4495,100,1.9768562046650435,158.21567514567872,0.25391903924978876,B-negative
free_run3,0.0,145,14.549499999999998,100,1.9434757248755918,144.67693054947785,0.23241294763126746,B-negative
free_run3,0.0,146,14.6495,100,1.8579198019348644,126.48664783627063,0.28695813753419797,B-negative
free_run3,0.0,147,14.749500000000001,100,1.9935710189159064,161.08352928205508,0.10481628842962827,B-negative
free_run3,0.0,148,14.849499999999999,100,1.9853487601993485,146.0280259857708,0.030612395590520043,B-negative
free_run3,0.0,149,14.9495,100,1.8897230089758874,136.1161235350034,0.3480536820652702,A-positive
free_run3,0.0,150,15.049499999999998,100,1.879457120348754,130.7105128308565,0.2707706653472274,A-positive
free_run3,0.0,151,15.1495,100,1.9846314978984747,162.5363341045338,0.27054076405330185,A-positive
free_run3,0.0,152,15.249500000000001,100,1.9681652884816498,151.97620195401583,0.18756198904571153,A-positive
free_run3,0.0,153,15.349499999999999,100,1.7669080975108464,66.72734444547038,0.0744968843370922,A-positive
free_run3,0.0,154,15.4495,100,1.7873546144484744,49.5154032806542,0.08047867241147333,A-positive
free_run3,0.0,155,15.549499999999998,100,1.456172574281434,1.742387030433412,0.1573885741548082,B-negative
free_run3,0.0,156,15.6495,100,1.4323985472192229,10.703031498852708,0.16696839414486225,B-negative
free_run3,0.0,157,15.749500000000001,100,1.757378067871301,69.83102117347244,0.10358271934179747,B-negative
free_run3,0.0,158,15.849499999999999,100,1.9560968296539272,141.39568609762108,0.12653287094729018,B-negative
free_run3,0.0,159,15.9495,100,1.995295863914149,169.61635459533312,0.21398498336525373,B-negative
free_run3,0.0,160,16.0495,100,1.9686637352137786,154.31917589360697,0.2602447839034463,B-negative
free_run3,0.0,161,16.1495,100,1.9948841046019252,168.65147471181166,0.1819360876160115,A-positive
free_run3,0.0,162,16.2495,100,1.9975158108326574,171.36062529614566,0.14400318686012142,A-positive
free_run3,0.0,163,16.3495,100,1.9962585589521362,170.8528761911972,0.21417267575036475,A-positive
free_run3,0.0,164,16.4495,100,1.9929562984051428,167.13768873559354,0.20231508086566002,A-positive
free_run3,0.0,165,16.5495,100,1.9447447258413386,137.89524461908883,0.13542759139976235,A-positive
free_run3,0.0,166,16.6495,100,1.9209205623813284,131.77655150978632,0.16917130030387117,A-positive
free_run3,0.0,167,16.7495,100,1.6901515329688683,101.49867770842263,0.29078143410915364,A-positive
free_run3,0.0,168,16.8495,100,1.8654819503391455,100.29676418032912,0.09591334454752903,A-positive
free_run3,0.0,169,16.9495,100,1.9392850656848113,127.40134853014791,0.0900486508688057,B-negative
free_run3,0.0,170,17.0495,100,1.4436664672874648,44.76903947415917,0.20497822014416278,B-negative
free_run3,0.0,171,17.1495,100,1.7680730368697217,105.96193424776614,0.2659494216355829,B-negative
free_run3,0.0,172,17.2495,100,1.7299030209973598,82.11096071026867,0.15118220138798538,B-negative
free_run3,0.0,173,17.3495,100,1.7740510378713712,97.17426165129697,0.16117003225956472,B-negative
free_run3,0.0,174,17.4495,100,1.9953273046500886,165.56936065418296,0.08745192532109466,A-positive
free_run3,0.0,175,17.5495,100,1.9998656010036422,177.66809937434923,0.07608714387186488,A-positive
free_run3,0.0,176,17.6495,100,1.9901508638067398,166.72322725408569,0.3188426897748597,A-positive
free_run3,0.0,177,17.7495,100,1.991982827464432,167.9569261377601,0.31368462195638736,A-positive
free_run3,0.0,178,17.8495,100,1.9870073759353257,164.88164462148336,0.3286157412467664,A-positive
free_run3,0.0,179,17.9495,100,1.9975519609328736,172.39948351811844,0.149707341253317,A-positive
free_run3,0.0,180,18.0495,100,1.976881959366559,139.17496730870585,0.056296130538837176,A-positive
free_run3,0.0,181,18.1495,100,1.7719161527990464,101.78133092158191,0.1850466700339102,A-positive
free_run3,0.0,182,18.2495,100,1.6426643379967167,69.26299853582955,0.155237262016989,B-negative
free_run3,0.0,183,18.3495,100,1.7608272903138091,97.09663119172043,0.16325609405673405,B-negative
free_run3,0.0,184,18.4495,100,1.429903707868112,44.058344870193416,0.22942817530769355,B-negative
free_run3,0.0,185,18.5495,100,1.8095047620680222,98.89765812361182,0.1391673889036834,B-negative
free_run3,0.0,186,18.6495,100,1.86736691031332,108.10834595140896,0.11580668687661871,B-negative
free_run3,0.0,187,18.7495,100,1.802347433267836,102.77430440837941,0.17899748524094805,A-positive
free_run3,0.0,188,18.8495,100,1.9506342441689348,143.44035871647526,0.1717385320506305,A-positive
free_run3,0.0,189,18.9495,100,1.9816292627218308,155.28329325842748,0.12534402877253087,A-positive
free_run3,0.0,190,19.0495,100,1.999441666440449,176.59466438319618,0.23414134982870566,A-positive
free_run3,0.0,191,19.1495,100,1.9995440861458196,176.94552227513358,0.2489062501582054,A-positive
free_run3,0.0,192,19.2495,100,1.9986159096928322,174.29930190921152,0.2334951650472785,A-positive
free_run3,0.0,193,19.3495,100,1.9922087172390897,163.90883979763794,0.13346334918478692,A-positive
free_run3,0.0,194,19.4495,100,1.9745354556713761,155.36392699487226,0.19954816733826186,A-positive
free_run3,0.0,195,19.5495,100,1.90788823078378,130.8061147827631,0.19367153890893415,B-negative
free_run3,0.0,196,19.6495,100,1.9047569755768536,124.07214600177566,0.1370674103617635,B-negative
free_run3,0.0,197,19.7495,100,1.7889708643277713,93.48666301739179,0.13560885355579905,B-negative
free_run3,0.0,198,19.8495,100,1.3483182080879006,26.823444725946953,0.21266355870214818,B-negative
free_run3,0.0,199,19.9495,100,1.5841079465828973,37.13766969691499,0.13395439566212786,B-negative
free_run3,0.0,200,20.0495,100,1.6922147540169905,43.85045080177687,0.09977064174760578,B-negative
free_run3,0.0,201,20.1495,100,1.9334500005738438,106.54333738927727,0.05614692472113647,A-positive
free_run3,0.0,202,20.2495,100,1.9673675787405593,146.66691335552395,0.12396750701847438,A-positive
free_run3,0.0,203,20.3495,100,1.9887307768903364,164.2028422078718,0.2211838761316095,A-positive
free_run3,0.0,204,20.4495,100,1.9914529466729103,166.876767078915,0.25950190981564014,A-positive
free_run3,0.0,205,20.5495,100,1.9487728324223375,148.7826755812986,0.29391805561085516,A-positive
free_run3,0.0,206,20.6495,100,1.9976406544260956,172.26840916482195,0.18056944884320467,A-positive
free_run3,0.0,207,20.7495,100,1.9984694272345935,170.68088157608554,0.07572967879077483,A-positive
free_run3,0.0,208,20.8495,100,1.9373620714216733,143.49212341275057,0.24459138160715105,B-negative
free_run3,0.0,209,20.9495,100,1.8529841392054158,121.92339081184019,0.21989549932580338,B-negative
free_run3,0.0,210,21.0495,100,1.9198327958956751,135.14528858490777,0.19028454108258594,B-negative
free_run3,0.0,211,21.1495,100,1.8716582480883077,124.04450614596236,0.20429719637639507,B-negative
free_run3,0.0,212,21.2495,100,1.6114165314400224,35.97520529803285,0.14091509123278956,B-negative
free_run3,0.0,213,21.3495,100,1.790827266598337,43.721901890924386,0.06541057694419981,B-negative
free_run3,0.0,214,21.4495,100,1.6663631947874968,29.708270134443357,0.09807120815417208,A-positive
free_run3,0.0,215,21.5495,100,1.6101263116101854,71.91611636419753,0.18014947163274841,A-positive
free_run3,0.0,216,21.6495,100,1.8988667176434144,123.84046064969309,0.14678927663824765,A-positive
free_run3,0.0,217,21.7495,100,1.9559334660231036,145.26569874601802,0.1666788661197917,A-positive
free_run3,0.0,218,21.8495,100,1.9811575561254626,159.1859534770598,0.2143712049270288,A-positive
free_run3,0.0,219,21.9495,100,1.9856341443380685,162.52000336826114,0.2331501434445093,A-positive
free_run3,0.0,220,22.0495,100,1.9999804240405343,179.2121618528334,0.143454714984722,A-positive
free_run3,0.0,221,22.1495,100,1.998956079168892,174.9210037057564,0.18737055684370174,B-negative
free_run3,0.0,222,22.2495,100,1.9788635877989043,159.045937490293,0.2460570141051142,B-negative
free_run3,0.0,223,22.3495,100,1.9775711354652978,157.54537728397605,0.20830783804383812,B-negative
free_run3,0.0,224,22.4495,100,1.9282946571703237,133.32854137039928,0.14600565851071926,B-negative
free_run3,0.0,225,22.5495,100,1.8277954157163947,110.29422147460122,0.1708685510337807,B-negative
free_run3,0.0,226,22.6495,100,1.5009214234298673,50.95458561771805,0.22159898919069743,B-negative
free_run3,0.0,227,22.7495,100,1.7327762321739402,35.50922478856427,0.08026062347695344,B-negative
free_run3,0.0,228,22.8495,100,1.8434869651759658,63.23211272961913,0.06450778652119821,A-positive
free_run3,0.0,229,22.9495,100,1.6599398031074475,82.62995853893196,0.2046249499867558,A-positive
free_run3,0.0,230,23.0495,100,1.9025595233970924,131.5896247920739,0.21558604569792822,A-positive
free_run3,0.0,231,23.1495,100,1.898816243671579,127.93437234736624,0.1806297374165983,A-positive
free_run3,0.0,232,23.2495,100,1.8682510060046296,125.73850514904203,0.23015998892927023,A-positive
free_run3,0.0,233,23.3495,100,1.9905594596788965,163.71970608523344,0.15819179331564817,B-negative
free_run3,0.0,234,23.4495,100,1.9997389176271962,176.69023318900486,0.09632975190019341,B-negative
free_run3,0.0,235,23.5495,100,1.984756154086627,162.78358641790481,0.2775890727472624,B-negative
free_run3,0.0,236,23.6495,100,1.9687652277445893,155.36678977915489,0.2766783888154338,B-negative
free_run3,0.0,237,23.7495,100,1.992601168343271,167.74981082622622,0.25966928233854725,B-negative
free_run3,0.0,238,23.8495,100,1.9704592937115182,151.71458528659997,0.16805212890833127,B-negative
free_run3,0.0,239,23.9495,100,1.9080381703396627,124.27433869665379,0.13437053420291792,B-negative
free_run3,0.0,240,24.0495,100,1.724899238243321,67.05689360378601,0.11475819775411064,B-negative
free_run3,0.0,241,24.1495,100,1.6922149708697245,48.72304147449064,0.10541146758613082,A-positive
free_run3,0.0,242,24.2495,100,1.5440503035923352,42.50318836657975,0.15514598267927227,A-positive
free_run3,0.0,243,24.3495,100,1.5606538463771475,66.8643068070671,0.20369442597617765,A-positive
free_run3,0.0,244,24.4495,100,1.8606104422837042,112.6970284937367,0.14474724802209005,A-positive
free_run3,0.0,245,24.5495,100,1.8999336456950768,126.49772158683061,0.1554622121611219,A-positive
free_run3,0.0,246,24.6495,100,1.9329465005493178,140.3509659439269,0.2068967409407386,B-negative
free_run3,0.0,247,24.7495,100,1.9919514537160747,164.93321976308297,0.15494266496753062,B-negative
free_run3,0.0,248,24.8495,100,1.9969205731979984,171.09099322442253,0.17788855917085633,B-negative
free_run3,0.0,249,24.9495,100,1.9978761863399899,173.51279931643813,0.2627185305275717,B-negative
free_run3,0.0,250,25.0495,100,1.9992692279628654,176.13864425211725,0.25583889506565183,B-negative
free_run3,0.0,251,25.1495,100,1.9871568183893413,162.23148934561405,0.19025410592532954,B-negative
free_run3,0.0,252,25.2495,100,1.9653418316005482,147.827876809779,0.14821437438039037,B-negative
free_run3,0.0,253,25.3495,100,1.8546183877204463,123.88172714629178,0.23383945846451815,B-negative
free_run3,0.0,254,25.4495,100,1.8022828184859945,98.56225294495793,0.14128770718284583,A-positive
free_run3,0.0,255,25.5495,100,1.8347915289878132,98.77998545700265,0.11781853545356563,A-positive
free_run3,0.0,256,25.6495,100,1.438779798901873,40.15057930611924,0.19525349643406203,A-positive
free_run3,0.0,257,25.7495,100,1.6101929403299176,79.54377125738523,0.22292848720012864,A-positive
free_run3,0.0,258,25.8495,100,1.7474836171702859,82.19551183352974,0.1361090947063851,A-positive
free_run3,0.0,259,25.9495,100,1.786532538550683,97.18011252756908,0.15302970465062984,A-positive
free_run3,0.0,260,26.0495,100,1.9628223362167787,146.3187536862209,0.13990816438234538,B-negative
free_run3,0.0,261,26.1495,100,1.9898843423128112,162.08700020486947,0.13622846401842797,B-negative
free_run3,0.0,262,26.2495,100,1.9994163969462302,176.61722571234543,0.2550014360767596,B-negative
free_run3,0.0,263,26.3495,100,1.9997313636455472,177.71165700116114,0.27459894441445015,B-negative
free_run3,0.0,264,26.4495,100,1.9968435207696296,172.17196554346805,0.2742957647915094,B-negative
free_run3,0.0,265,26.5495,100,1.9909361302066215,163.21969177033716,0.14111563251624254,B-negative
free_run3,0.0,266,26.6495,100,1.978174904255881,154.58925227239277,0.15007524300082442,B-negative
free_run3,0.0,267,26.7495,100,1.8339293221123434,119.21125918517492,0.2289664146368463,B-negative
free_run3,0.0,268,26.8495,100,1.815345367525798,104.71318297044974,0.15197512279541994,A-positive
free_run3,0.0,269,26.9495,100,1.8111546738384345,105.91920425203628,0.16677520681497776,A-positive
free_run3,0.0,270,27.0495,100,1.2976711657393323,31.235925693220246,0.24542777386063036,A-positive
free_run3,0.0,271,27.1495,100,1.6718595646851737,69.4891438136971,0.15127976638680513,A-positive
free_run3,0.0,272,27.2495,100,1.7219080683574823,67.87340232679105,0.11768009668646698,A-positive
free_run3,0.0,273,27.3495,100,1.7658038047867786,93.47350347156183,0.15636570366743568,B-negative
free_run3,0.0,274,27.4495,100,1.9482172200332433,140.36685846055792,0.14859817763029282,B-negative
free_run3,0.0,275,27.5495,100,1.9794587800845085,156.87879629684096,0.1800730538553859,B-negative
free_run3,0.0,276,27.6495,100,1.9948117375345094,169.6446220854019,0.2500773838929613,B-negative
