event_id,video,split,frame,u_event,direct_handover_frame,step_scale,step_log_scale,step_angle_rad,step_turn_fraction,cumulative_log_scale,cumulative_angle_rad,x_radial_ara,y_angular_ara,mixing_angle_deg,anisotropy_log_ratio,inlier_fraction,valid_vectors
E1,Video_S2.mp4,development,11,0.05555555555555555,198,1.0000016318116953,1.6318103639207475e-06,-2.543927185850341e-06,-4.0487858649393653e-07,3.165393400651783e-05,-0.00016346010921434355,1.0000158269670019,0.9999479690312404,73.08109949247,5.563921045318297e-06,1.0,2572
E1,Video_S2.mp4,development,12,0.06060606060606061,198,0.9999961722713384,-3.827735987359362e-06,-6.7813066667803105e-06,-1.0792784766401109e-06,2.7826198019158465e-05,-0.00017024141588112388,1.0000139130990089,0.9999458104742871,75.60040310351265,1.6711259636519972e-05,1.0,2576
E1,Video_S2.mp4,development,13,0.06565656565656566,198,0.9998553771405813,-0.0001446333183128837,0.00019011708905593985,3.0258074489494905e-05,-0.00011680712029372523,1.9875673174815975e-05,0.9999415964399195,1.0000063266232662,6.18251411106651,0.00046873832728041285,0.96332422941865,2563
E1,Video_S2.mp4,development,14,0.0707070707070707,198,0.9999999085594012,-9.144060294023195e-08,5.694191843302181e-06,9.062587787750934e-07,-0.00011689856089666546,2.5569865018118155e-05,0.9999415507196182,1.0000081391408238,7.92753580017593,1.2060596764484613e-05,1.0,2561
E1,Video_S2.mp4,development,15,0.07575757575757576,198,1.0000001221054748,1.2210546738749822e-07,-5.710037382395577e-06,-9.087806746477631e-07,-0.00011677645542927797,1.9859827635722577e-05,0.9999416117723516,1.0000063215794743,6.179232995937164,1.1914970568524826e-05,1.0,2577
E1,Video_S2.mp4,development,16,0.08080808080808081,198,1.000037390608646,3.7389909634554255e-05,-0.0001554498801475128,-2.4740616828519354e-05,-7.938654579472371e-05,-0.00013559005251179024,0.9999603067271234,0.9999568403458173,47.39573019217085,0.0005722389255432516,1.0,2561
E1,Video_S2.mp4,development,17,0.08585858585858586,198,1.0000004049363718,4.0493628978059556e-07,1.1228899497612278e-06,1.7871348605270944e-07,-7.898160950494311e-05,-0.000134467162562029,0.999960509195268,0.9999571977727895,47.30430478191437,2.0352957002142683e-06,1.0,2617
E1,Video_S2.mp4,development,18,0.09090909090909091,198,0.9999987891982686,-1.2108024644537394e-06,1.3948439622277153e-06,2.2199631143042584e-07,-8.019241196939685e-05,-0.0001330723185998013,0.9999599037940368,0.9999576417654122,46.57143985556785,3.512327330927167e-06,1.0,2614
E1,Video_S2.mp4,development,19,0.09595959595959595,198,0.9999544686272468,-4.553240933762199e-05,-9.659724621510322e-05,-1.5373929224198557e-05,-0.00012572482130701883,-0.00022966956481490454,0.9999371375894293,0.9999268939069639,49.308447088168876,0.00024574056710110787,1.0,2606
E1,Video_S2.mp4,development,20,0.10101010101010101,198,0.9999997030335229,-2.9696652117033036e-07,1.132190651306093e-06,1.8019373867779715e-07,-0.00012602178782818917,-0.00022853737416359844,0.9999369891061693,0.9999272542944413,49.1015358232982,2.9242197638231e-06,1.0,2584
E1,Video_S2.mp4,development,21,0.10606060606060606,198,1.0000003285618435,3.285617895336139e-07,-1.156352608132809e-06,-1.8403923354154196e-07,-0.00012569322603865556,-0.00022969372677173125,0.9999371533870635,0.9999268862159741,49.31854547573487,2.7275932563960193e-06,1.0,2582
E1,Video_S2.mp4,development,22,0.1111111111111111,198,1.0000143418988907,1.4341796046664334e-05,-0.00031804987142633603,-5.061920918724314e-05,-0.00011135142999199122,-0.0005477435981980673,0.9999443242850615,0.9998256477975996,72.2902093517915,0.0007512712573006036,0.9980650154798761,2584
E1,Video_S2.mp4,development,23,0.11616161616161616,198,1.0000008639713518,8.639709785713569e-07,1.2671339602244638e-06,2.0167063332933252e-07,-0.00011048745901341986,-0.0005464764642378429,0.9999447562705495,0.9998260511388664,72.38087867692556,2.8451597213346337e-06,1.0,2562
E1,Video_S2.mp4,development,24,0.12121212121212122,198,0.9999981856877815,-1.814313864328581e-06,-1.3744263166926022e-06,-2.1874674221721444e-07,-0.00011230177287774843,-0.0005478508905545355,0.9999438491136201,0.9998256136453819,72.15189388364288,6.269085822873428e-06,1.0,2560
E1,Video_S2.mp4,development,25,0.12626262626262627,198,0.9999340920305735,-6.591014145216858e-05,2.73239249579903e-05,4.348737721736165e-06,-0.00017821191432991701,-0.0005205269655965452,0.9999108940430709,0.9998343111208253,61.72904446455967,0.0001697862181756336,1.0,2565
E1,Video_S2.mp4,development,26,0.13131313131313133,198,1.0000015124498112,1.5124486674185403e-06,-5.383919624664032e-06,-8.568774214747425e-07,-0.00017669946566249847,-0.0005259108852212093,0.9999116502673986,0.9998325973659824,62.176347344345025,1.0782768578815784e-05,1.0,2529
E1,Video_S2.mp4,development,27,0.13636363636363635,198,0.9999988756100332,-1.1243905989269604e-06,1.73834258846801e-05,2.7666581574184418e-06,-0.00017782385626142542,-0.0005085274593365291,0.9999110880721036,0.9998381306822972,61.22079310556429,3.9898324147555636e-05,1.0,2537
E1,Video_S2.mp4,development,28,0.1414141414141414,198,0.9999774128410664,-2.2587414027266924e-05,-0.0003287254655338727,-5.2318282759900316e-05,-0.00020041127028869234,-0.0008372529248704019,0.999899794365191,0.9997334941167775,69.39384812262858,0.0007037779692433075,0.9928881864875543,2531
E1,Video_S2.mp4,development,29,0.14646464646464646,198,1.0000093621976198,9.362153794723551e-06,6.334254357647852e-06,1.008127891821034e-06,-0.0001910491164939688,-0.000830918670512754,0.9999044754420436,0.9997355103725611,70.14202327320355,1.3971428482539115e-05,1.0,2602
E1,Video_S2.mp4,development,30,0.15151515151515152,198,1.0000002637134466,2.6371341186306475e-07,-8.500637123534555e-07,-1.352918417640995e-07,-0.00019078540308210574,-0.0008317687342251075,0.9999046072987483,0.9997352397888776,70.1859856008632,1.5547663602621972e-06,1.0,2552
E1,Video_S2.mp4,development,31,0.15656565656565657,198,0.9998671215183313,-0.00013288731079624035,0.00014194014067106113,2.2590475010958355e-05,-0.0003236727138783461,-0.0006898285935540464,0.9998381636444738,0.9997804207388995,53.608696383520524,0.0003967551018613686,0.9996076892899176,2549
E1,Video_S2.mp4,development,32,0.16161616161616163,198,1.0000020928561697,2.0928539796793682e-06,2.12653474581657e-06,3.384485164533743e-07,-0.0003215798598986667,-0.0006877020588082298,0.9998392100714363,0.9997810976359324,53.70167355863194,5.704534246629302e-06,1.0,2576
E1,Video_S2.mp4,development,33,0.16666666666666666,198,0.9999966065576863,-3.3934480714422588e-06,-9.220449153977039e-06,-1.46748006038293e-06,-0.000324973307970109,-0.0006969225079622068,0.999837513347445,0.9997781626758117,53.77876795101386,2.2310604421455324e-05,1.0,2574
E1,Video_S2.mp4,development,34,0.1717171717171717,198,1.0000054905969955,5.490581922232961e-06,1.0343098516966299e-05,1.6461552558616383e-06,-0.000319482726047876,-0.0006865794094452405,0.9998402586383348,0.9997814549863233,53.835766747043,8.816079478602292e-05,1.0,2581
E1,Video_S2.mp4,development,35,0.17676767676767677,198,0.9999997239425137,-2.7605752441863737e-07,-1.0368389671625653e-06,-1.6501804681421763e-07,-0.0003197587835722946,-0.0006876162484124031,0.999840120609576,0.9997811249502297,53.85337941769424,8.022207101991696e-06,1.0,2552
E1,Video_S2.mp4,development,36,0.18181818181818182,198,1.0000004068586281,4.06858545354449e-07,3.288720295742085e-08,5.234160915139927e-09,-0.0003193519250269402,-0.0006875833612094457,0.9998403240388437,0.9997811354185515,53.88681448958528,1.03900060231771e-05,1.0,2560
E1,Video_S2.mp4,development,37,0.18686868686868688,198,1.0000140236562463,1.4023557915705725e-05,0.00018271208679996,2.9079531776849078e-05,-0.0003053283671112345,-0.0005048712744094856,0.9998473358176304,0.9998392944821053,46.46993630401696,0.0004070071296843275,1.0,2552
E1,Video_S2.mp4,development,38,0.1919191919191919,198,1.0000003322090893,3.3220903416729554e-07,-2.347258089134351e-06,-3.735777275981687e-07,-0.0003049961580770672,-0.00050721853249862,0.9998475019221436,0.99983854732665,46.63376410575208,6.066736034581408e-06,1.0,2557
E1,Video_S2.mp4,development,39,0.19696969696969696,198,0.9999991035389482,-8.964614536572774e-07,3.391288532869459e-06,5.39740333457036e-07,-0.00030589261953072446,-0.0005038272439657506,0.9998470536914272,0.999839626807317,46.35787731602988,7.320214236728912e-06,1.0,2562
E1,Video_S2.mp4,development,40,0.20202020202020202,198,0.9999942888430748,-5.711173233877695e-06,-0.00010200249197406074,-1.623420080536315e-05,-0.00031160379276460215,-0.0006058297359398113,0.9998441981048785,0.9998071584057062,51.06432579612845,0.0004567317234925374,0.9464006259780907,2556
E1,Video_S2.mp4,development,41,0.20707070707070707,198,0.9999975760795504,-2.4239233872789847e-06,-7.130733727473523e-06,-1.1348915205995073e-06,-0.00031402771615188116,-0.0006129604696672848,0.9998429861432144,0.999804888622665,51.17498845259821,1.038797374951357e-05,1.0,2569
E1,Video_S2.mp4,development,42,0.21212121212121213,198,1.000002533842325,2.533839114896771e-06,7.513739590608555e-06,1.1958487969506255e-06,-0.0003114938770369844,-0.0006054467300766762,0.9998442530627408,0.9998072803202589,51.05649451677142,1.0818973281805251e-05,1.0,2574
E1,Video_S2.mp4,development,43,0.21717171717171718,198,0.9998662293488325,-0.00013377959925904678,-0.00027997474758041587,-4.455936501832885e-05,-0.0004452734762960312,-0.0008854214776570921,0.9997773632655303,0.9997181615902223,51.693218337920996,0.00046533569890894107,0.9809264305177112,2569
E1,Video_S2.mp4,development,44,0.2222222222222222,198,0.99999930268225,-6.973179931130717e-07,7.338413895422131e-07,1.1679448459106833e-07,-0.0004459707942891443,-0.0008846876362675499,0.9997770146065512,0.9997183951791915,51.626481115006776,3.4787670699846545e-06,1.0,2579
E1,Video_S2.mp4,development,45,0.22727272727272727,198,1.0000035796614728,3.579655065823918e-06,-2.234201581096442e-06,-3.5558422549522685e-07,-0.00044239113922332036,-0.0008869218378486464,0.9997788044339958,0.9997176840107405,51.92117634174286,5.351305522102253e-06,1.0,2583
E1,Video_S2.mp4,development,46,0.23232323232323232,198,0.9998570068156936,-0.00014300340880651902,-1.658692641296783e-05,-2.6398913293253506e-06,-0.0005853945480298393,-0.0009035087642616142,0.9997073027343437,0.9997124042280818,44.49631218742712,6.0333046879016565e-05,1.0,2587
E1,Video_S2.mp4,development,47,0.23737373737373738,198,1.000002078493981,2.0784918208625655e-06,9.057268526362344e-07,1.4415090568812137e-07,-0.0005833160562089768,-0.0009026030374089779,0.9997083419801654,0.9997126925298933,44.569467522968324,5.257704956373934e-06,1.0,2563
E1,Video_S2.mp4,development,48,0.24242424242424243,198,0.9999978189703185,-2.181032059973698e-06,-5.924546062890293e-07,-9.429207914846172e-08,-0.0005854970882689505,-0.0009031954920152669,0.9997072514642286,0.9997125039457349,44.48136215676776,4.9035190413689105e-06,1.0,2562
E1,Video_S2.mp4,development,49,0.2474747474747475,198,0.9999309732151507,-6.902916730747379e-05,0.0002555227310075664,4.066770571219491e-05,-0.0006545262555764243,-0.0006476727610077006,0.9996727368838952,0.9997938393571593,32.20903263349701,0.0005266587353861229,1.0,2563
E1,Video_S2.mp4,development,50,0.25252525252525254,198,0.9999983812237417,-1.6187775684806023e-06,-9.849793019243017e-06,-1.5676432474445704e-06,-0.0006561450331449049,-0.0006575225540269436,0.9996719274951978,0.9997907040706644,32.53609703730507,1.7929026194500508e-05,1.0,2586
E1,Video_S2.mp4,development,51,0.25757575757575757,198,0.9999984349441978,-1.5650570268784717e-06,6.069657076786135e-06,9.660159266432172e-07,-0.0006577100901717834,-0.0006514528969501574,0.9996711449667688,0.9997926361025177,32.23402419957967,1.1937674096816611e-05,1.0,2578
E1,Video_S2.mp4,development,52,0.26262626262626265,198,0.9999817266929153,-1.827347404361393e-05,-0.00012452608132784162,-1.9818941387189365e-05,-0.0006759835642153973,-0.0007759789782779991,0.9996620082307628,0.9997529982197433,36.159046826696894,0.0002963784603063009,1.0,2580
E1,Video_S2.mp4,development,53,0.2676767676767677,198,0.9999995528697632,-4.4713033679860067e-07,-1.3368231445423952e-06,-2.1276201149357348e-07,-0.0006764306945521959,-0.0007773158014225415,0.9996617846656201,0.9997525726957204,36.187984782995585,2.0821915694449345e-06,1.0,2537
E1,Video_S2.mp4,development,54,0.2727272727272727,198,1.000000540177452,5.401773062060992e-07,5.251931497780378e-07,8.358708586517687e-08,-0.0006758905172459898,-0.0007767906082727635,0.9996620547542422,0.9997527398698921,36.19134344836059,3.456928438652876e-06,1.0,2545
E1,Video_S2.mp4,development,55,0.2777777777777778,198,0.999964749291235,-3.525133008581342e-05,4.178900276090212e-05,6.650926356278434e-06,-0.0007111418473318032,-0.0007350016055118613,0.9996444290913191,0.9997660417226046,33.344086452539635,0.00011677080138594661,1.0,2541
E1,Video_S2.mp4,development,56,0.2828282828282828,198,1.0000021329041417,2.1329018671126876e-06,7.060017267897619e-06,1.1236366465000439e-06,-0.0007090089454646905,-0.0007279415882439637,0.9996454955421182,0.9997682889958976,33.169411032738964,1.5884302648532225e-05,1.0,2544
E1,Video_S2.mp4,development,57,0.2878787878787879,198,0.999999254567601,-7.454326768645574e-07,-6.427583790043482e-06,-1.0229817323227594e-06,-0.000709754378141555,-0.0007343691720340072,0.9996451228258267,0.999766243032433,33.37282567291759,1.0696699820906124e-05,1.0,2553
E1,Video_S2.mp4,development,58,0.29292929292929293,198,0.9999159617596345,-8.404177177628606e-05,4.487189496597202e-05,7.141583889734782e-06,-0.0007937961499178411,-0.0006894972770680351,0.999603101945882,0.9997805262002124,28.941397156074892,0.00017175177674833198,0.9742086752637749,2559
E1,Video_S2.mp4,development,59,0.29797979797979796,198,1.0000001340804519,1.3408044286358673e-07,-7.341794548886987e-08,-1.168482893620496e-08,-0.0007936620694749775,-0.000689570695013524,0.9996031689860929,0.9997805028305545,28.948079848971982,1.061476262403831e-06,1.0,2581
E1,Video_S2.mp4,development,60,0.30303030303030304,198,1.0000003250815277,3.250814748577361e-07,2.8932929252111153e-06,4.604818708601585e-07,-0.0007933369880001198,-0.0006866774020883129,0.9996033315268046,0.9997814237942962,28.856080233022723,5.6661982399449365e-06,1.0,2580
E1,Video_S2.mp4,development,61,0.30808080808080807,198,0.9999078920339568,-9.211220824239769e-05,-0.00013050158618294768,-2.0769972522349114e-05,-0.0008854491962425175,-0.0008171789882712605,0.9995572754308042,0.9997398838492516,30.435723734318195,0.00037248079414280307,0.9953434225844005,2577
E1,Video_S2.mp4,development,62,0.31313131313131315,198,1.0000008014615027,8.014611815495484e-07,-6.162518667981479e-07,-9.80795307905335e-08,-0.000884647735060968,-0.0008177952401380587,0.9995576761613165,0.9997396876901901,30.477266448069848,2.9109355113583908e-06,1.0,2585
E1,Video_S2.mp4,development,63,0.3181818181818182,198,0.9999989840283027,-1.0159722134264063e-06,6.60233281264365e-07,1.0507939030700534e-07,-0.0008856637072743944,-0.0008171350068567943,0.9995571681753092,0.9997398978489707,30.428315543520245,2.7987596030756387e-06,1.0,2579
E1,Video_S2.mp4,development,64,0.32323232323232326,198,0.999927863331662,-7.213927031264405e-05,4.7100695016217416e-05,7.496308434894801e-06,-0.0009578029775870384,-0.0007700343118405769,0.9995210985478179,0.9997548904658404,27.104103302008653,0.00017400680138894285,0.9938104448742746,2585
E1,Video_S2.mp4,development,65,0.3282828282828283,198,1.0000004505178586,4.5051775709138845e-07,-1.1945296413688981e-06,-1.9011529709364912e-07,-0.0009573524598299471,-0.0007712288414819458,0.9995213238066448,0.9997545102352462,27.151083726801158,3.8128818476178807e-06,1.0,2547
E1,Video_S2.mp4,development,66,0.3333333333333333,198,1.0000005428344216,5.428342743006119e-07,1.9470758824935313e-06,3.098867512738599e-07,-0.0009568096255556464,-0.0007692817655994522,0.9995215952237199,0.9997551300087488,27.105494940369272,7.226989944841894e-06,1.0,2545
E1,Video_S2.mp4,development,67,0.3383838383838384,198,0.999862116424948,-0.0001378930818659894,0.00013766916488061465,2.191072810208298e-05,-0.001094702707421636,-0.0006316126007188376,0.9994526487009502,0.9997989514649529,20.168874317763677,0.00026965491708066177,1.0,2548
E1,Video_S2.mp4,development,68,0.3434343434343434,198,1.0000021566411799,2.156638854315116e-06,3.0960495777218917e-06,4.927515943520143e-07,-0.0010925460685673209,-0.0006285165511411157,0.9994537270200549,0.9997999369681416,20.114382935996552,4.232415261970997e-06,1.0,2565
E1,Video_S2.mp4,development,69,0.3484848484848485,198,0.999997883806,-2.116196239176392e-06,-2.8965002427900225e-06,-4.609923313069071e-07,-0.0010946622648064972,-0.0006314130513839058,0.9994526689222517,0.999799014983479,20.163700445366064,4.6758509953975115e-06,1.0,2580
E1,Video_S2.mp4,development,70,0.35353535353535354,198,0.9999168781047609,-8.312535005525151e-05,-9.107094369614759e-05,-1.4494390861285573e-05,-0.0011777876148617488,-0.0007224839950800533,0.9994111062606444,0.9997700262017565,21.33155635763089,0.0001764872124878922,1.0,2565
E1,Video_S2.mp4,development,71,0.35858585858585856,198,0.9999987483841618,-1.2516166214654216e-06,-3.499681228697653e-06,-5.569915667931493e-07,-0.001179039231483214,-0.0007259836763087509,0.999410480452551,0.9997689122186229,21.40485245502086,7.172485338303525e-06,1.0,2547
E1,Video_S2.mp4,development,72,0.36363636363636365,198,1.0000004627023131,4.6270220608426484e-07,4.973299113672607e-06,7.915251374155373e-07,-0.00117857652927713,-0.0007210103771950782,0.9994107118035735,0.9997704952688977,21.278970087591485,9.076766784819466e-06,1.0,2534
E1,Video_S2.mp4,development,73,0.3686868686868687,198,0.9998916311899121,-0.00010837468241166592,0.00016638961856988124,2.648173027457162e-05,-0.0012869512116887958,-0.000554620758625197,0.9993565244829683,0.9998234587294469,15.341933230727657,0.00026004616535095726,0.9996056782334385,2536
E1,Video_S2.mp4,development,74,0.37373737373737376,198,0.9999991609519255,-8.390484264645879e-07,7.728002316062446e-07,1.229949768826954e-07,-0.0012877902601152603,-0.0005538479583935907,0.9993561049589288,0.9998237047194006,15.312047373129241,1.728439588063791e-06,1.0,2521
E1,Video_S2.mp4,development,75,0.3787878787878788,198,1.0000008780362732,8.780358877704975e-07,-6.614424137749371e-07,-1.0527182972291601e-07,-0.0012869122242274897,-0.0005545094008073656,0.9993565439766909,0.9998234941757411,15.339440762021797,1.607187549819428e-06,1.0,2525
E1,Video_S2.mp4,development,76,0.3838383838383838,198,0.9998294893571321,-0.00017052518146022823,-9.95276650064123e-05,-1.5840319860164774e-05,-0.001457437405687718,-0.0006540370658137779,0.9992712814261469,0.9997918135360209,15.944026179507187,0.0002792232636324288,0.9996033320111067,2521
E1,Video_S2.mp4,development,77,0.3888888888888889,198,0.9999995074782121,-4.92521909198157e-07,2.7609580739104386e-06,4.3942012513232484e-07,-0.0014579299275969161,-0.0006512761077398675,0.999271035165323,0.9997926923762711,15.875026604329376,6.961513146281041e-06,1.0,2574
E1,Video_S2.mp4,development,78,0.3939393939393939,198,1.0000022583385872,2.2583360372038074e-06,-2.8157469829178266e-06,-4.481400508274627e-07,-0.0014556715915597122,-0.0006540918547227853,0.9992721643327426,0.9997917960961694,15.96365143416141,1.160788249203913e-05,1.0,2571
E1,Video_S2.mp4,development,79,0.398989898989899,198,0.9998435370045148,-0.00015647523709661903,-2.8750305035859782e-05,-4.575753161856896e-06,-0.0016121468286563311,-0.000682842159758645,0.9991939267602551,0.9997826445898458,15.090734166940628,0.00021344782192983777,0.9996116504854369,2575
E1,Video_S2.mp4,development,80,0.40404040404040403,198,1.0000000222078915,2.2207891279143213e-08,4.885745085112171e-07,7.77590480982535e-08,-0.001612124620765052,-0.0006823535852501339,0.9991939378641934,0.999782800107942,15.080626972252404,4.4454670988686226e-07,1.0,2551
E1,Video_S2.mp4,development,81,0.4090909090909091,198,0.9999999479033639,-5.209663747319102e-08,-3.856425467011839e-07,-6.137691757404051e-08,-0.001612176717402525,-0.000682739227796835,0.9991939118158917,0.9997826773541068,15.088296134399537,7.309997910823527e-07,1.0,2563
E1,Video_S2.mp4,development,82,0.41414141414141414,198,0.9999305840424041,-6.941836699499419e-05,-0.0002521561298318777,-4.0131894493665064e-05,-0.0016815950843975193,-0.0009348953576287127,0.9991592026559325,0.9997024135651195,19.490582470030404,0.0005101633216966312,1.0,2551
E1,Video_S2.mp4,development,83,0.41919191919191917,198,1.0000002624203754,2.624203409975631e-07,-4.7949773407485935e-06,-7.631443457937701e-07,-0.0016813326640565218,-0.0009396903349694613,0.9991593338660102,0.9997008872764278,19.58578326272526,7.207451194908238e-06,1.0,2548
E1,Video_S2.mp4,development,84,0.42424242424242425,198,0.9999975434007806,-2.456602236825155e-06,-1.656331362202711e-06,-2.6361332369269396e-07,-0.001683789266293347,-0.000941346666331664,0.9991581055657611,0.9997003600497805,19.591231421785476,3.999369424415258e-06,1.0,2541
E1,Video_S2.mp4,development,85,0.4292929292929293,198,0.9997746947989071,-0.0002253305861226844,0.0001312219945688345,2.0884629078007858e-05,-0.0019091198524160313,-0.0008101246717628296,0.9990454403637186,0.9997421293079365,15.117384195200529,0.00020536819960480744,1.0,2544
E1,Video_S2.mp4,development,86,0.43434343434343436,198,1.000007175370316,7.175344573068533e-06,8.285311675748322e-06,1.31864830825234e-06,-0.0019019445078429628,-0.0008018393600870813,0.9990490280327485,0.999744766604553,15.023675997722393,1.5894013132311015e-05,1.0,2549
E1,Video_S2.mp4,development,87,0.4393939393939394,198,0.999994323832207,-5.676183902513089e-06,6.203317184916139e-06,9.872885935463046e-07,-0.0019076206917454758,-0.0007956360429021652,0.9990461899433714,0.9997467411817401,14.870240291449933,3.071279067126897e-05,1.0,2543
E1,Video_S2.mp4,development,88,0.4444444444444444,198,0.9997646991986279,-0.00023532848894905023,-6.060059582651041e-05,-9.644884380103215e-06,-0.002142949180694526,-0.0008562366387286755,0.9989285258196907,0.9997274514129799,14.27153872822026,0.0005144011065065081,0.9976544175136826,2558
E1,Video_S2.mp4,development,89,0.4494949494949495,198,1.0000011994109586,1.199410239259501e-06,3.265267767227825e-06,5.196835056729447e-07,-0.0021417497704552665,-0.0008529713709614478,0.9989291255241224,0.9997284907799913,14.226965136017089,1.7978605705247084e-05,1.0,2536
E1,Video_S2.mp4,development,90,0.45454545454545453,198,0.9999989008273396,-1.0991732645366132e-06,-3.2500086931193473e-06,-5.172549486015748e-07,-0.002142848943719803,-0.0008562213796545671,0.9989285759381207,0.9997274562700941,14.271935084945053,1.7448482294481563e-05,1.0,2551
E1,Video_S2.mp4,development,91,0.4595959595959596,198,0.9997807869726497,-0.00021923705803792196,-5.8558150338436033e-05,-9.319819084680439e-06,-0.002362086001757725,-0.0009147795299930032,0.9988189575482517,0.9997088166319247,13.849929091992935,0.0005785147865574637,0.999211356466877,2536
E1,Video_S2.mp4,development,92,0.46464646464646464,198,1.0000025082900923,2.508286946541362e-06,8.166573731109875e-06,1.2997505774305596e-06,-0.0023595777148111836,-0.0009066129562618932,0.9988202116899775,0.9997114161330796,13.745028523205425,1.68579402759664e-05,1.0,2545
E1,Video_S2.mp4,development,93,0.4696969696969697,198,1.0000001570320924,1.5703208011090785e-07,-5.1890517161902705e-06,-8.258632305911643e-07,-0.0023594206827310727,-0.0009118020079780835,0.9988202902059082,0.9997097644066183,13.821575288928473,8.796437179166786e-06,1.0,2595
E1,Video_S2.mp4,development,94,0.47474747474747475,198,0.9996471829701615,-0.000352879284410155,0.0003308305350899208,5.265331498529763e-05,-0.002712299967141228,-0.0005809714728881628,0.9986438508478133,0.999815071036589,7.76514667191404,0.0005924416251594823,0.989771833202203,2542
E1,Video_S2.mp4,development,95,0.4797979797979798,198,1.000000131122202,1.3112219338856367e-07,-2.398637551444474e-06,-3.8175502299822843e-07,-0.002712168844947839,-0.0005833701104396073,0.9986439164087894,0.999814307526543,7.797185155868029,4.9198039307558545e-06,1.0,2580
E1,Video_S2.mp4,development,96,0.48484848484848486,198,0.9999997001605485,-2.998394964415602e-07,2.8610104014815087e-06,4.5534394763311014e-07,-0.0027124686844442808,-0.0005805091000381258,0.998643766489317,0.9998152182144382,7.758565260173319,5.40349444775068e-06,1.0,2581
E1,Video_S2.mp4,development,97,0.4898989898989899,198,0.9996924867939573,-0.0003075604979241658,0.00015009822123470263,2.3888873858803816e-05,-0.0030200291823684463,-0.00043041087880342315,0.9984899865564983,0.9998629959621558,5.184271196870617,0.0006795363859323787,0.9976735168670027,2579
E1,Video_S2.mp4,development,98,0.494949494949495,198,1.0000030975343972,3.0975295998508542e-06,-7.527799502589165e-07,-1.1980865014417767e-07,-0.0030169316527685953,-0.00043116365875368206,0.9984915353177705,0.9998627563448556,5.198591665479261,3.7048133175875114e-06,1.0,2523
E1,Video_S2.mp4,development,99,0.5,198,0.9999956398487403,-4.3601607651951454e-06,-7.809690280336515e-06,-1.242950812132286e-06,-0.0030212918135337904,-0.0004389733490340186,0.9984893552423557,0.9998602704432312,5.284629928037448,2.0991285602697863e-05,1.0,2523
