9	123
9	346
9	77
9	229
9	306
9	171
9	61
9	289
9	147
9	28
9	8
9	158
9	280
9	243
9	107
9	328
9	194
9	57
9	289
9	265
9	170
9	40
9	352
9	126
9	246
9	98
9	331
9	45
9	198
9	166
9	302
9	45
9	264
9	155
9	29
9	259
9	100
9	237
10	69
10	193
10	312
10	241
10	128
10	45
10	185
10	305
10	74
10	338
10	190
10	225
10	332
10	14
10	270
10	148
10	178
10	316
10	33
10	229
10	102
10	345
10	120
10	268
10	168
10	14
10	302
10	216
10	68
10	332
10	124
10	268
10	54
10	176
10	313
10	103
10	231
10	3
10	302
10	166
10	101
10	221
10	359
10	138
10	276
11	110
11	255
11	10
11	316
11	160
11	225
11	350
11	80
11	254
11	323
11	146
11	173
11	219
11	65
11	350
11	135
11	285
11	60
11	321
11	220
11	118
11	269
11	40
11	171
11	323
11	90
11	218
11	355
11	145
11	55
11	250
11	186
11	320
11	86
11	349
11	232
11	150
11	70
11	295
11	231
11	19
11	146
11	292
11	55
11	311
11	161
11	93
11	210
11	336
11	91
11	12
11	250
11	160
11	291
12	174
12	320
12	92
12	231
12	151
12	0
12	271
12	56
12	174
12	83
12	214
12	280
12	333
12	210
12	101
12	36
12	182
12	314
12	88
12	230
12	28
12	155
12	46
12	294
12	196
12	333
12	92
12	235
12	22
12	166
12	284
12	198
12	68
12	333
12	243
12	110
12	51
12	207
12	350
12	254
12	121
12	35
12	166
13	302
13	84
13	210
13	119
13	338
13	251
13	153
13	17
13	271
13	309
13	35
13	55
13	157
13	206
13	131
13	0
13	280
13	63
13	325
13	180
13	125
13	180
13	274
13	36
13	302
13	325
13	45
13	198
13	105
13	10
13	260
13	176
13	123
13	24
13	250
13	40
13	138
13	60
13	271
13	189
13	342
13	104
13	29
14	351
14	215
14	302
14	95
14	20
14	338
14	276
14	205
14	157
14	276
14	138
14	13
14	130
14	265
14	40
14	338
14	286
14	200
14	35
14	155
14	264
14	329
14	89
14	70
14	303
14	206
14	21
14	165
14	264
14	333
14	134
14	79
14	213
14	294
14	21
14	155
14	241
14	120
14	226
14	96
14	28
14	325
14	57
14	208
14	298
14	35
14	151
14	117
14	346
14	265
14	298
14	213
14	176
14	106
14	47
14	22
15	287
15	140
15	0
15	229
15	65
15	310
15	35
15	3
15	286
15	238
15	172
15	157
15	80
15	137
15	268
15	90
15	212
15	30
15	190
15	331
15	183
15	315
15	111
15	270
15	55
15	139
15	220
15	101
15	356
15	296
15	154
15	137
15	12
15	239
15	348
15	289
15	210
15	86
15	171
15	18
15	244
15	120
15	335
15	84
15	310
15	220
15	192
15	50
16	132
16	265
16	53
16	173
16	313
16	98
16	244
16	25
16	147
16	275
16	300
16	155
16	20
16	83
16	355
16	248
16	153
16	92
16	331
16	223
16	18
16	129
16	268
16	50
16	115
16	169
16	340
16	240
16	22
16	162
16	293
16	91
16	209
16	139
16	28
17	270
17	26
17	0
17	128
17	320
17	262
17	138
17	235
17	188
17	97
17	0
17	111
17	346
17	65
17	211
17	298
17	249
17	21
17	163
17	141
17	355
17	320
17	218
17	120
17	108
17	198
17	340
17	65
17	304
17	45
17	173
17	155
17	295
17	265
17	61
17	146
17	13
17	327
17	236
17	121
17	202
17	323
17	93
17	186
17	42
17	156
17	265
17	350
17	125
17	327
17	252
17	230
17	310
17	100
18	80
18	303
18	159
18	55
18	277
18	148
18	13
18	258
18	130
18	2
18	239
18	110
18	345
18	214
18	89
18	310
18	187
18	90
18	311
18	163
18	57
18	259
18	179
18	276
18	56
18	4
18	180
18	287
18	18
18	136
18	94
18	223
18	310
18	187
18	58
19	291
19	68
19	200
19	135
19	284
19	83
19	217
19	4
19	144
19	265
19	69
19	210
19	341
19	128
19	34
19	259
19	181
19	95
19	316
19	13
19	235
19	268
19	124
19	38
19	332
19	157
20	262
20	31
20	155
20	298
20	92
20	28
20	271
20	218
20	339
20	132
20	268
20	68
20	182
20	334
20	128
20	269
20	65
20	201
20	353
20	132
20	54
20	286
20	200
20	98
20	330
20	251
20	42
20	186
20	322
20	105
20	19
20	239
20	182
20	101
20	323
20	251
20	29
20	187
20	315
20	94
21	306
21	70
21	202
21	108
21	332
21	268
21	37
21	302
21	149
21	80
21	210
21	351
21	125
21	319
21	79
21	213
21	112
21	351
21	36
21	266
21	158
21	89
21	314
21	4
21	221
21	132
21	64
21	184
21	296
21	356
21	142
21	191
21	265
21	42
21	103
21	326
21	252
21	152
21	6
22	26
22	295
22	146
22	35
22	186
22	356
22	261
22	126
22	30
22	181
22	324
22	14
22	79
22	222
22	143
22	331
22	66
22	200
22	344
22	121
22	266
22	40
22	162
22	75
22	310
22	332
22	117
22	39
22	269
22	196
22	111
22	327
22	105
22	260
22	15
23	95
23	322
23	199
23	72
23	286
23	146
23	19
23	245
23	116
23	334
23	12
23	162
23	82
23	23
23	306
23	263
23	146
23	8
23	259
23	102
23	209
23	346
23	80
23	180
23	322
23	45
23	154
23	292
23	246
23	21
23	118
23	0
23	228
23	91
23	299
23	164
23	58
24	59
24	276
24	317
24	206
