1	335
1	177
1	75
1	320
1	185
1	75
1	305
1	215
1	130
1	2
1	115
1	252
1	25
1	130
1	262
1	25
1	258
1	3
1	155
1	265
1	153
1	50
1	290
1	181
1	89
1	342
1	211
1	123
1	8
1	243
1	153
1	33
1	300
1	205
1	89
1	350
1	265
1	155
1	53
1	298
2	235
2	15
2	175
2	318
2	98
2	253
2	30
2	157
2	348
2	100
2	243
2	20
2	175
2	300
2	88
2	226
2	8
2	150
2	350
2	280
2	218
2	85
2	157
2	282
2	67
2	200
2	345
2	120
2	270
2	28
2	180
2	312
2	87
2	230
2	3
2	165
2	288
2	60
2	205
2	339
3	70
3	308
3	213
3	75
3	315
3	204
3	87
3	320
3	200
3	80
3	325
3	200
3	100
3	358
3	215
3	110
3	0
3	217
3	103
3	348
3	240
3	135
3	345
3	245
3	115
3	5
3	265
3	150
3	33
3	268
3	178
3	50
3	285
3	207
3	75
3	325
3	235
3	95
3	355
3	274
4	265
4	35
4	205
4	55
4	200
4	355
4	133
4	285
4	65
4	218
4	2
4	140
4	270
4	70
4	195
4	335
4	248
4	125
4	40
4	175
4	315
4	85
4	230
4	0
4	123
4	280
4	43
4	180
4	325
4	115
4	270
4	25
4	150
4	290
4	55
4	325
4	105
4	194
4	300
4	35
5	330
5	155
5	275
5	65
5	215
5	30
5	177
5	100
5	312
5	247
5	35
5	162
5	283
5	75
5	195
5	325
5	115
5	235
5	20
5	165
5	65
5	285
5	210
5	355
5	120
5	268
5	37
5	158
5	300
5	80
5	210
5	340
5	135
5	275
5	35
5	160
5	310
5	70
5	350
5	215
6	40
6	190
6	355
6	175
6	350
6	175
6	313
6	95
6	255
6	63
6	247
6	25
6	173
6	306
6	75
6	268
6	44
6	172
6	322
6	87
6	213
6	0
6	117
6	253
6	37
6	165
6	315
6	110
6	240
6	15
6	145
6	55
6	290
6	210
6	15
6	143
7	57
7	195
7	0
7	145
7	325
7	125
7	265
7	50
7	220
7	327
7	160
7	303
7	75
7	215
7	350
7	145
7	275
7	200
7	40
7	317
7	120
7	253
7	25
7	175
7	310
7	89
7	230
7	358
7	140
7	270
7	42
7	197
7	325
7	114
7	223
7	5
7	145
7	287
7	65
7	182
8	355
8	130
8	320
8	84
8	238
8	46
8	180
8	315
8	278
8	140
8	50
8	185
8	323
8	105
8	240
8	20
8	153
8	302
8	80
8	218
8	3
8	138
8	268
8	48
8	198
8	315
8	88
8	223
8	5
8	135
8	275
8	190
8	65
8	337
8	105
8	250
8	20
8	155
8	285
8	50
9	290
9	170
9	75
9	305
9	205
9	105
9	345
9	225
9	137
9	12
9	317
9	210
9	105
9	350
9	265
9	157
9	40
9	295
9	194
9	85
9	350
9	235
9	135
9	18
9	288
9	169
9	40
9	330
9	210
9	135
9	30
9	276
9	180
9	30
9	340
9	190
9	95
9	350
9	235
9	115
10	178
10	63
10	325
10	228
10	100
10	355
10	240
10	155
10	50
10	290
10	190
10	65
10	300
10	215
10	108
10	345
10	120
10	268
10	30
10	305
10	160
10	53
10	295
10	175
10	80
10	335
10	225
10	99
10	358
10	255
10	125
10	45
10	268
10	175
10	85
10	330
10	204
10	105
10	345
10	238
11	10
11	216
11	5
11	165
11	315
11	105
11	238
11	45
11	183
11	310
11	110
11	265
11	40
11	183
11	325
11	100
11	250
11	30
11	178
11	305
11	102
11	250
11	20
11	160
11	305
11	85
11	230
11	10
11	147
11	273
11	45
11	195
11	342
11	102
11	255
11	25
11	160
11	298
11	93
11	235
12	5
12	180
12	350
12	125
12	268
12	80
12	227
12	25
12	170
12	310
12	103
12	244
12	5
12	157
12	298
12	65
12	213
12	130
12	356
12	269
12	50
12	340
12	195
12	115
12	260
12	30
12	168
12	295
12	75
12	245
12	3
12	150
12	272
12	60
12	345
12	200
12	138
12	70
12	295
12	200
13	268
13	43
13	225
13	25
13	158
13	278
13	43
13	185
13	335
13	104
13	235
13	15
13	157
13	262
13	39
13	170
13	313
13	90
13	226
13	5
13	270
13	153
13	48
13	192
13	322
13	105
13	255
13	50
13	183
13	312
13	95
13	228
13	18
13	150
13	285
13	72
13	350
13	215
13	265
13	125
14	33
14	255
14	129
14	35
14	268
14	172
14	35
14	288
14	185
14	57
14	310
14	178
14	87
14	318
14	200
14	93
14	310
14	208
14	108
14	358
14	250
14	108
14	12
14	257
14	133
14	37
14	282
14	192
14	83
14	332
14	227
14	100
14	358
14	252
14	147
14	34
14	268
14	180
14	75
14	290
15	302
15	75
15	250
15	60
15	235
15	17
15	168
15	310
15	105
15	262
15	35
15	203
15	345
15	123
15	253
15	25
15	162
15	293
15	65
15	350
15	215
15	130
15	280
15	60
15	200
15	359
15	133
15	272
15	50
15	180
15	318
15	95
15	255
15	20
15	165
15	85
15	295
15	330
15	197
15	105
16	200
16	85
16	353
16	210
16	75
16	335
16	205
16	98
16	352
16	240
16	150
16	50
16	285
16	165
16	65
16	322
16	213
16	87
16	359
16	255
16	125
16	35
16	268
16	167
16	48
16	280
16	203
16	88
16	345
16	223
16	120
16	15
16	250
16	137
16	17
16	270
16	170
16	33
16	297
16	190
17	70
17	310
17	225
17	125
17	7
17	272
17	179
17	75
17	314
17	210
17	115
17	348
17	246
17	125
17	45
17	270
17	170
17	50
17	295
17	182
17	85
17	335
17	215
17	120
17	20
17	248
17	160
17	40
17	315
17	165
17	53
17	285
17	195
17	85
17	335
17	225
17	110
17	20
17	283
17	155
18	82
18	355
18	215
18	90
18	350
18	225
18	138
18	5
18	290
18	158
18	65
18	313
18	215
18	90
18	350
18	233
18	127
18	34
18	297
18	165
18	80
18	340
18	200
18	110
18	10
18	250
18	173
18	57
18	300
18	50
18	217
18	325
18	210
18	135
18	355
18	250
18	10
18	140
18	237
18	20
19	255
19	125
19	5
19	260
19	135
19	53
19	312
19	195
19	75
19	345
19	242
19	143
19	25
19	276
19	174
19	65
19	295
19	193
19	97
19	355
19	256
19	155
19	40
19	265
19	155
19	57
19	305
19	165
19	75
19	355
19	235
19	135
19	0
19	255
19	120
19	25
19	275
19	165
19	70
19	288
20	13
20	270
20	145
20	39
20	278
20	165
20	58
20	295
20	205
20	99
20	345
20	253
20	133
20	23
20	272
20	145
20	52
20	302
20	165
20	58
20	310
20	220
20	95
20	343
20	245
20	145
20	25
20	255
20	175
20	60
20	290
20	175
20	40
20	160
20	315
20	65
20	318
20	220
20	115
20	330
