shift_error,shift_auc
0.9298184458155704,0.5944210896699877
0.9481716429088545,0.6526871365606134
1.0929355022632836,0.5877060261491167
0.8605709510070508,0.796991134999302
0.9298184458155704,0.5651967930029154
1.0216790143897594,0.5938579277864993
1.046129593449947,0.6325593326818373
0.7882006235682473,0.5845845481049563
0.8259987634264481,0.6522905905346922
1.1902616711335154,0.654774052478134
0.7889447773495872,0.5973610133708656
1.0734493538601795,0.7110439560439561
1.0146258985779903,0.5982496075353219
0.8992490341858657,0.6163260676321345
1.1254298215118812,0.6234744805363162
1.0216790143897594,0.6293371976739879
0.9740996763247238,0.5760361494870181
0.6275260860447512,0.6358372888454558
0.9177696700260402,0.6447838015164582
0.8869027278906799,0.5381122448979592
0.8587360865625697,0.5741449418761542
0.9371622091302751,0.7151255886970173
1.046129593449947,0.6232147486943961
0.9867490527870711,0.6904883381924198
0.9481716429088545,0.6649218489573687
0.9177696700260402,0.5913265306122448
1.0883758354350201,0.6132162302307493
0.9836237738100712,0.6186766837925215
1.046129593449947,0.7321793002915451
1.0623009688993446,0.6836902893025343
1.0390209806627064,0.6335428347163041
1.0736594820414609,0.6536112448609208
0.9177696700260402,0.7432516019111819
0.8992490341858657,0.7029526734608404
1.1828620168885968,0.638233955754975
0.9340783224879557,0.5874374976850995
0.787109912905106,0.534235254541377
1.1496750261116042,0.6557064944204283
0.9861484521142541,0.6707496075353219
1.0712244657118748,0.661719613953956
0.45769267237967126,0.577817896389325
1.046129593449947,0.6813780140005186
1.0712244657118748,0.7118389773491814
0.9119976001526076,0.6923339753324198
0.9177696700260402,0.6079259549295477
1.1134707076969477,0.5189992150706436
0.6715112698444528,0.5922179860955371
0.6773730016924823,0.5832221350078493
0.9298184458155704,0.6937499007899763
0.9463367784643733,0.5787830104818698
0.3951081003235565,0.5594387755102042
1.0525257988924293,0.5840339243333799
1.0216790143897594,0.7676071335975406
0.7882006235682473,0.5954476488547196
1.1147301542066896,0.5879575596816976
1.012504445055661,0.5470284817223592
0.9571937032012746,0.6311381903033446
0.8758770673071778,0.5544227279073015
0.8065538206615313,0.5674363600768282
1.0334706894578023,0.7607541020037779
1.080233718463214,0.702859137233003
0.9054233637308544,0.6526026014801525
0.9072582281753354,0.547667638483965
0.9389970735747563,0.7369169096209913
0.8624521488304921,0.5716794639117688
0.6715112698444528,0.5813458048303783
0.7203442165928446,0.5950613911626357
1.0712244657118748,0.6536621065330462
1.0617003682265276,0.5824019265670808
0.8992490341858657,0.658558564847131
0.8223723631331227,0.7290777080062795
0.961275358520855,0.6169096209912537
0.9119976001526076,0.6111218883157659
0.9740996763247238,0.5934022057797013
0.9981071179347936,0.6464869069224786
0.9054233637308544,0.5327697322123042
0.9815887852859906,0.598432944606414
0.9054233637308544,0.6895688495178292
