split,run,period,field_G,time_us,parent_ARA,state_x_L,state_x_C,spin_radius,rational_closure_R,irrational_parent_I,coupled_amount_A,coupled_balance_B,local_loss,null_loss,raw_loss_ratio_q,child_x,child_anti_x,wrong_frequency_child_x,cycle_bins
development,EMU00070049,RF off,446.0,2.8589999675750732,1.4537227045580847,0.8732934952725832,0.6455987535116863,1.458404571908435,0.7005543755436465,1.5049371420523507,1.1027457587979987,1.3647181410995055,0.7824802648797772,1.0398843154507749,0.7524685710261754,0.8587527142761368,1.1412472857238631,0.9204930003065037,10
development,EMU00070049,RF off,446.0,2.922999858856201,1.4693644338095633,0.9705931391266032,1.048673319094072,1.8309297596749878,0.6696598282204029,1.4509883779405697,1.0603241030804864,1.3684385498027718,0.7454910815989761,1.027563132734493,0.7254941889702848,0.8409117731114871,1.159088226888513,0.8957840186204415,10
development,EMU00070049,RF off,446.0,2.986999988555908,1.4845583443015913,0.9689157203467818,1.0635775487146595,0.6407593507766416,0.6585236169116664,1.4944895959550588,1.0765066064333626,1.388277217272587,0.74662616997715,0.9991721213689895,0.7472447979775294,0.8553407042247088,1.1446592957752912,0.9228741971150398,10
development,EMU00070049,RF off,446.0,3.050999879837036,1.4993171470024178,1.0088867295370667,1.3588225704289163,1.4845578832854853,0.6201164634076034,1.478292249923293,1.049204356665448,1.4089650319613192,0.7213114259073273,0.9758712134826594,0.7391461249616464,0.8500103750372867,1.1499896249627133,0.9454419004476481,10
development,EMU00070049,RF off,446.0,3.115000009536743,1.5136534089080294,1.3989233290426406,1.4866135136819025,2.2541320434071417,0.611714589690405,1.5810759780351145,1.0963952838627598,1.4420674744828645,0.769140602938099,0.9729331336675549,0.7905379890175572,0.8830172762224545,1.1169827237775456,0.9741962726809634,10
development,EMU00070049,RF off,446.0,3.178999900817871,1.5275791234923892,0.8743877568381796,1.575155155751054,1.009258594604468,0.5540617164188617,1.7279666552695228,1.1410141858441922,1.5144129465759533,0.8089429175356925,0.9362945923392441,0.8639833276347614,0.9270290295257994,1.0729709704742008,0.9622448315728386,10
development,EMU00070049,RF off,446.0,3.243000030517578,1.5411061483839812,1.3724796135271329,1.332378134337936,1.7102620953841494,0.5320710449825196,1.7372983455453523,1.134684695263936,1.5310846729460632,0.855879427494758,0.9852993064655113,0.8686491727726762,0.929708139365493,1.0702918606345069,0.9862277143869258,10
development,EMU00070049,RF off,446.0,3.306999921798706,1.5542458000627855,1.095932305389523,1.424060541438842,1.5304826657856285,0.5212663756776753,1.5939783916501653,1.0576223836639203,1.507133752339747,0.8700524042947497,1.0916740262633402,0.7969891958250827,0.8870272538941418,1.112972746105858,0.9514682820517044,10
development,EMU00070049,RF off,446.0,3.371000051498413,1.5670092668313529,1.036294176399243,1.068753285708103,1.1352382048937122,0.4874564613228771,1.5481055976157965,1.0177810294693368,1.5210595921823247,0.9001230012859741,1.1628702882700428,0.7740527988078982,0.8726378373045434,1.1273621626954566,0.9781740096543851,10
development,EMU00070049,RF off,446.0,3.434999942779541,1.5794072263898669,0.6554094563808083,0.9881419772274106,1.0792410538891988,0.4704869699184896,1.826560713206339,1.1485238415624144,1.5903550689215562,0.9270326380925545,1.0150581159333536,0.9132803566031695,0.9546748895960065,1.0453251104039936,0.9925342134459432,10
development,EMU00070049,RF off,446.0,3.499000072479248,1.5914502354962952,1.2179128703989022,0.6765827359932489,1.0190145038595158,0.4292785553324128,1.9141850459876977,1.1717318006600552,1.6336375311390285,0.9290097281777254,0.9706582235871214,0.9570925229938488,0.9780759077549824,1.0219240922450177,1.003369609573352,10
development,EMU00070049,RF off,446.0,3.562999963760376,1.60314836912814,1.2164131716003814,0.598808020562895,2.092394202709386,0.3560365102865651,1.710533873154569,1.033285191720567,1.655432485494115,0.920393415401145,1.0761475465010866,0.8552669365772845,0.9219880112294092,1.0780119887705908,0.992125957807952,10
development,EMU00070049,RF off,446.0,3.626999855041504,1.614511546428203,1.399327938036627,0.9292907626451805,1.584343473982451,0.32850350942586864,1.8050195601139971,1.0667615347699329,1.6920553481551408,0.9070527048171789,1.0050336570977585,0.9025097800569986,0.9487570466312764,1.0512429533687238,1.0024535037127198,10
development,EMU00070049,RF off,446.0,3.690999984741211,1.6255493988309917,1.0352580182462539,0.6352462519558233,2.030500670299818,0.2986215059316104,2.0,1.149310752965805,1.7401733994384152,0.9675306883772553,0.9473414372956188,1.0213114831536039,1.0105433938961026,0.9894566061038974,0.9837258663074508,10
