time (s)	frame	L(t) (um)
0	5	0
0.5	6	9.741
1	7	16.738
1.5	8	22.902
2	9	27.431
2.5	10	32.824
3	11	35.612
3.5	12	37.265
4	13	39.11
4.5	14	43.005
5	15	46.985
5.5	16	50.815
6	17	54.121
6.5	18	55.351
7	19	57.811
7.5	20	59.501
8	21	63.825
8.5	22	66.294
9	23	69.029
9.5	24	71.237
10	25	74.927
10.5	26	78.87
11	27	82.409
11.5	28	86.122
12	29	89.402
12.5	30	94.39
13	31	97.055
13.5	32	99.392
14	33	102.18
14.5	34	105.316
15	35	107.981
15.5	36	110.236
16	37	111.466
