time (s)	frame	L(t) (um)
0	28	0
0.5	29	6.79
1	30	11.016
1.5	31	15.34
2	32	18.442
2.5	33	21.933
3	34	24.918
3.5	35	27.853
4	36	30.446
4.5	37	33.628
5	38	36.73
5.5	39	39.19
6	40	42.175
6.5	41	43.625
7	42	46.085
7.5	43	49.16
8	44	51.105
8.5	45	53.778
9	46	55.612
9.5	47	57.265
10	48	59.315
10.5	49	61.16
11	50	63.415
11.5	51	65.055
12	52	66.945
12.5	53	69.209
13	54	71.349
13.5	55	72.169
