time (s)	frame	L(t) (um)
0	35	80.747
0.5	36	76.237
1	37	71.708
1.5	38	66.72
2	39	61.987
2.5	40	60.426
3	41	58.786
3.5	42	58.376
4	43	58.376
4.5	44	56.941
5	45	55.096
5.5	46	52.161
6	47	50.111
6.5	48	45.527
7	49	42.628
7.5	50	40.134
8	51	37.674
8.5	52	36.224
9	53	35.179
9.5	54	33.129
10	55	32.104
10.5	56	29.408
11	57	25.695
11.5	58	22.186
12	59	19.692
12.5	60	17.027
