time (s)	frame	L(t) (um)
0	3	0
0.5	4	10.143
1	5	20.998
1.5	6	28.788
2	7	34.543
2.5	8	40.707
3	9	46.053
3.5	10	53.886
4	11	60.904
4.5	12	69.524
5	13	76.542
5.5	14	84.429
6	15	91.399
6.5	16	100.019
7	17	105.412
7.5	18	112.803
8	19	120.636
8.5	20	125.573
9	21	131.668
9.5	22	138.228
10	23	142.738
10.5	24	147.322
11	25	149.816
11.5	26	153.997
12	27	157.277
12.5	28	158.194
