time (s)	frame	L(t) (um)
0	4	0
0.5	5	13.833
1	6	18.371
1.5	7	22.314
2	8	27.1
2.5	9	30.585
3	10	33.281
3.5	11	36.994
4	12	39.893
4.5	13	43.978
5	14	45.023
5.5	15	48.309
6	16	51.615
6.5	17	54.717
7	18	57.819
7.5	19	61.399
8	20	63.859
8.5	21	67.041
9	22	71.346
9.5	23	75.263
10	24	77.928
10.5	25	81.208
11	26	83.463
11.5	27	88.421
12	28	91.209
12.5	29	95.189
13	30	97.045
13.5	31	99.514
14	32	103.053
14.5	33	104.706
15	34	108.043
