time (s)	frame	L(t) (um)
0	6	0
0.5	7	0.739
1	8	4.844
1.5	9	9.354
2	10	18.207
2.5	11	25.408
3	12	28.789
3.5	13	32.069
4	14	34.119
4.5	15	37.167
5	16	39.217
5.5	17	41.472
6	18	45.782
6.5	19	48.63
7	20	52.41
7.5	21	54.87
8	22	57.535
8.5	23	60.841
9	24	63.916
9.5	25	66.452
10	26	69.387
10.5	27	73.487
11	28	76.569
11.5	29	79.751
12	30	82.539
12.5	31	85.274
13	32	88.356
13.5	33	91.091
14	34	92.526
14.5	35	94.36
15	36	97.496
15.5	37	101.276
16	38	102.929
