domain,kind,sample_order,native_fraction,lineage,block_start,x_ara,y_ara,state
pendulum,intact,97,0.08090075062552127,run1_arm1,424242,1.000155537649899,0.9999190366525372,aB
pendulum,broken,97,0.08090075062552127,run1_arm1,424242,0.999824097250889,0.9999190366525372,bA
pendulum,intact,98,0.0817347789824854,run1_arm1,424242,0.9993840379371728,0.9993002681674241,bA
pendulum,broken,98,0.0817347789824854,run1_arm1,424242,1.0009958628998228,0.9993002681674241,aB
pendulum,intact,99,0.08256880733944955,run1_arm1,424242,1.0001370156233473,0.9999329705423045,aB
pendulum,broken,99,0.08256880733944955,run1_arm1,424242,1.0026135105739362,0.9999329705423045,aB
pendulum,intact,100,0.08340283569641367,run1_arm1,424498,0.9981173065150737,0.9981674148889607,bA
pendulum,broken,100,0.08340283569641367,run1_arm1,424498,0.9991932188281339,0.9981674148889607,bA
pendulum,intact,101,0.08423686405337781,run1_arm1,424498,1.0001380647582077,0.999938607551306,aB
pendulum,broken,101,0.08423686405337781,run1_arm1,424498,1.0011494418899056,0.999938607551306,aB
pendulum,intact,102,0.08507089241034195,run1_arm1,424498,1.0002992013671095,1.0000807366379503,Ab
pendulum,broken,102,0.08507089241034195,run1_arm1,424498,0.9999796094343794,1.0000807366379503,Ba
pendulum,intact,103,0.08590492076730609,run1_arm1,424754,1.000138152302528,0.9999435908203795,aB
pendulum,broken,103,0.08590492076730609,run1_arm1,424754,1.0001546582049234,0.9999435908203795,aB
pendulum,intact,104,0.08673894912427023,run1_arm1,424754,1.0015706817974375,1.0014462056971396,Ab
pendulum,broken,104,0.08673894912427023,run1_arm1,424754,1.0001609734594887,1.0014462056971396,Ab
pendulum,intact,105,0.08757297748123437,run1_arm1,424754,1.0001426989028324,0.9999475413253487,aB
pendulum,broken,105,0.08757297748123437,run1_arm1,424754,1.0001673793870225,0.9999475413253487,aB
pendulum,intact,106,0.0884070058381985,run1_arm1,425010,0.9993702747410892,0.9990593969069139,bA
pendulum,broken,106,0.0884070058381985,run1_arm1,425010,1.0001221544074106,0.9990593969069139,aB
pendulum,intact,107,0.08924103419516263,run1_arm1,425010,0.999808478477075,0.9995578247366788,bA
pendulum,broken,107,0.08924103419516263,run1_arm1,425010,1.000127258040488,0.9995578247366788,aB
pendulum,intact,108,0.09007506255212677,run1_arm1,425010,1.0001139321897954,0.9999656560981561,aB
pendulum,broken,108,0.09007506255212677,run1_arm1,425010,1.0001186879375266,0.9999656560981561,aB
pendulum,intact,109,0.09090909090909091,run1_arm1,425266,0.9999117520130784,0.9996698676682341,bA
pendulum,broken,109,0.09090909090909091,run1_arm1,425266,1.0001038595870244,0.9996698676682341,aB
pendulum,intact,110,0.09174311926605505,run1_arm1,425266,1.0001111191154424,0.9999710952412243,aB
pendulum,broken,110,0.09174311926605505,run1_arm1,425266,0.9997158370464692,0.9999710952412243,bA
pendulum,intact,111,0.09257714762301918,run1_arm1,425266,1.0001127587742982,0.999973066507857,aB
pendulum,broken,111,0.09257714762301918,run1_arm1,425266,1.0001086336483513,0.999973066507857,aB
pendulum,intact,112,0.09341117597998332,run1_arm1,425491,0.9995068205571113,0.9988516667381129,bA
pendulum,broken,112,0.09341117597998332,run1_arm1,425491,1.0000812018768592,0.9988516667381129,aB
pendulum,intact,113,0.09424520433694746,run1_arm1,425491,1.0000901716264083,0.999983011512908,aB
pendulum,broken,113,0.09424520433694746,run1_arm1,425491,1.000005705336207,0.999983011512908,aB
pendulum,intact,114,0.0950792326939116,run1_arm1,425686,1.0000633120870652,0.9999896366900981,aB
pendulum,broken,114,0.0950792326939116,run1_arm1,425686,1.000054418887831,0.9999896366900981,aB
pendulum,intact,115,0.09591326105087573,run1_arm1,425686,0.9997324920032187,0.9990141235582894,bA
pendulum,broken,115,0.09591326105087573,run1_arm1,425686,1.000076526055487,0.9990141235582894,aB
pendulum,intact,116,0.09674728940783987,run1_arm1,425686,1.0000322169362224,0.9999963007545308,aB
pendulum,broken,116,0.09674728940783987,run1_arm1,425686,1.0000654415342953,0.9999963007545308,aB
pendulum,intact,117,0.097581317764804,run1_arm1,425942,1.0000440077310202,0.9999960338144903,aB
pendulum,broken,117,0.097581317764804,run1_arm1,425942,1.0000305607063542,0.9999960338144903,aB
pendulum,intact,118,0.09841534612176814,run1_arm1,425942,0.9997718367270438,0.998426510140642,bA
pendulum,broken,118,0.09841534612176814,run1_arm1,425942,1.0000028229226245,0.998426510140642,aB
pendulum,intact,119,0.09924937447873228,run1_arm1,426099,1.0000049124614634,0.9999997774705404,aB
pendulum,broken,119,0.09924937447873228,run1_arm1,426099,1.0000224594532445,0.9999997774705404,aB
pendulum,intact,120,0.10008340283569642,run1_arm1,426273,0.9999932906466712,0.999999909605128,bA
pendulum,broken,120,0.10008340283569642,run1_arm1,426273,0.9999540015851704,0.999999909605128,bA
pendulum,intact,121,0.10091743119266056,run1_arm1,426273,0.9999713019879062,0.9999983329578274,bA
pendulum,broken,121,0.10091743119266056,run1_arm1,426273,0.9999932913610793,0.9999983329578274,bA
pendulum,intact,122,0.10175145954962468,run1_arm1,426273,0.999955893403268,0.9999960139474736,bA
pendulum,broken,122,0.10175145954962468,run1_arm1,426273,0.9999712965272999,0.9999960139474736,bA
pendulum,intact,123,0.10258548790658882,run1_arm1,426785,0.9998982485634643,0.9999764719863716,bA
pendulum,broken,123,0.10258548790658882,run1_arm1,426785,0.9998575112559231,0.9999764719863716,bA
pendulum,intact,124,0.10341951626355296,run1_arm1,426785,0.9998596825908067,0.9999618905126287,bA
pendulum,broken,124,0.10341951626355296,run1_arm1,426785,0.9998822737767096,0.9999618905126287,bA
pendulum,intact,125,0.1042535446205171,run1_arm1,426785,0.9998791651093112,0.9999621421539807,bA
pendulum,broken,125,0.1042535446205171,run1_arm1,426785,1.0002039298095877,0.9999621421539807,aB
pendulum,intact,126,0.10508757297748124,run1_arm1,427041,1.0015829351780854,0.9980163215588562,aB
pendulum,broken,126,0.10508757297748124,run1_arm1,427041,1.0011470266244082,0.9980163215588562,aB
pendulum,intact,127,0.10592160133444536,run1_arm1,427041,0.9998615817466744,0.9999446284805275,bA
pendulum,broken,127,0.10592160133444536,run1_arm1,427041,0.9998429377023239,0.9999446284805275,bA
pendulum,intact,128,0.1067556296914095,run1_arm1,427041,1.000708663601075,0.9991414246181112,aB
pendulum,broken,128,0.1067556296914095,run1_arm1,427041,1.001612025546541,0.9991414246181112,aB
pendulum,intact,129,0.10758965804837364,run1_arm1,427297,1.0000440243747732,0.999763065732861,aB
pendulum,broken,129,0.10758965804837364,run1_arm1,427297,1.0010135537035154,0.999763065732861,aB
pendulum,intact,130,0.10842368640533778,run1_arm1,427297,0.9998448387790351,0.9999118721057452,bA
pendulum,broken,130,0.10842368640533778,run1_arm1,427297,0.9998339364116677,0.9999118721057452,bA
pendulum,intact,131,0.10925771476230192,run1_arm1,427297,1.0045461960787645,0.9969661310598517,aB
pendulum,broken,131,0.10925771476230192,run1_arm1,427297,1.0014104730176523,0.9969661310598517,aB
pendulum,intact,132,0.11009174311926606,run1_arm1,427553,1.0013975422112704,0.9991507609145597,aB
pendulum,broken,132,0.11009174311926606,run1_arm1,427553,1.001026908738919,0.9991507609145597,aB
pendulum,intact,133,0.11092577147623019,run1_arm1,427553,1.0020091159710194,0.9987848456841928,aB
pendulum,broken,133,0.11092577147623019,run1_arm1,427553,1.0027301404313904,0.9987848456841928,aB
pendulum,intact,134,0.11175979983319433,run1_arm2,420000,0.9992731048958055,1.000375834938807,Ba
pendulum,broken,134,0.11175979983319433,run1_arm2,420000,0.9998577172673827,1.000375834938807,Ba
pendulum,intact,135,0.11259382819015847,run1_arm2,420000,0.999851473608215,0.9999172418472806,bA
