event,role,control_id,pushpull_score,opposition_rho,opposition_occupancy,best_lag_ms,transfer_gain,signed_loop_area,loop_orientation,active_speed,late_speed,speed_settlement,active_radius,late_radius,radius_settlement,top_left_occupancy,top_left_distance_q10,h_active,h_late,h_change,median_connection,median_movement,n_frames
GW151226,matched_offsource,15,0.04671092290639761,-0.14013276871919284,0.3333333333333333,44.0,0.8835836909870791,0.48276599436252426,1.0,11.824319656974568,17.386380278252396,-0.1904117543780596,0.20001991578639677,0.3235944531497872,-0.2360029531164665,0.0,1.1432597914079563,0.21361158571312344,0.1331055243674233,-0.08050606134570015,0.9128630705394191,0.7876494996338785,320
GW151226,matched_offsource,16,0.059572089804185754,-0.16199427929208407,0.36774193548387096,40.0,0.8114642931825533,0.4192497930792154,1.0,8.633308925229848,14.786542437694571,-0.26273580549727754,0.2531561483780256,0.27940950444037793,-0.04929599932584281,0.0,1.0958876484046784,0.09409323895533322,0.23431779350744442,0.1402245545521112,0.9512651533642503,0.7975347815474738,320
GW151226,matched_offsource,17,0.06273603214392955,-0.1648149997001539,0.38064516129032255,40.0,0.9749809692970635,0.5488477770584361,1.0,19.469205109429662,17.079877984230627,0.06537310714679505,0.3625675351461891,0.3121243281899233,0.07476480701392668,0.0,1.0837741152022133,0.11158571312342358,0.16540558131966465,0.05381986819624107,0.9685949068424051,0.8546497437149134,320
GW151226,matched_offsource,18,0.10832844763576206,-0.27855886534910246,0.3888888888888889,56.0,0.9050925925925268,0.5746892534263937,1.0,13.414842933376743,12.496681516482962,0.03543448084926231,0.29244772311648687,0.273030325381724,0.03433802211473459,0.0,1.08628156807516,0.21003173053453755,0.3202343177935075,0.11020258725896992,0.9640387275242047,0.8164510617525018,320
GW151226,matched_offsource,19,0.07993546248742828,-0.2115533360658662,0.3778501628664495,-52.00000000000001,1.2894800192580833,0.7458366618690476,1.0,15.652176201483758,13.3404930436905,0.07973336770907877,0.24436635456148614,0.21888719325985811,0.05500046663733092,0.0,1.0484892386395075,0.0664307216662599,0.1702465218452528,0.10381580017899289,0.9864535025628509,0.7842323651452282,320
GW151226,matched_offsource,20,0.08136124418117287,-0.20853091996014897,0.3901639344262295,60.0,0.9601040763225533,0.31997770603425085,1.0,13.694573264990652,13.709144190219234,-0.0005317134528334554,0.30177925694322716,0.31921556686588537,-0.028078027793658193,0.0,1.048436522602071,0.3387031161012122,0.08485883980148079,-0.2538442762997314,1.001220405174518,0.7832560410056139,320
GW151226,matched_offsource,21,0.09596408212706928,-0.26282054924891046,0.3651315789473684,-64.0,0.7696969696969407,0.0028105262930044894,1.0,15.735199358920251,14.926781827110663,0.02636546956652181,0.22504182594944205,0.3135835588606784,-0.16438462688178954,0.0,1.0423115994941141,0.2682043771865591,0.2863477341143927,0.018143356927833587,0.9985355137905785,0.8093727117402978,320
GW151226,matched_offsource,22,0.07409261905291505,-0.22082506070672722,0.3355263157894737,-64.0,0.7649297856614286,-0.48840551536952936,-1.0,13.86482506378681,15.50169007672588,-0.055739164320551995,0.25650581535244954,0.2875410594310858,-0.057045165622773765,0.0,1.0423115994941141,0.0,0.03563583109592394,0.03563583109592394,0.9866569034252706,0.8107151574322675,320
GW151226,matched_offsource,23,0.054936879165671935,-0.1621437987025657,0.33881578947368424,-64.0,1.1364605543709245,-0.4028090359112887,-1.0,14.279984528478217,14.022699061092418,0.009090497251666906,0.3215200095561295,0.4137070982793164,-0.12538586749673306,0.0,1.06335681304746,0.4478073387031162,0.4914164836058905,0.043609144902774344,0.9793751525506469,0.7680009763241397,320
GW151226,matched_offsource,24,0.043598616562724776,-0.1403330470612704,0.3106796116504854,44.0,0.9209932754271051,-0.5137548629288687,-1.0,15.50169007672588,13.991582701926452,0.05120175662201908,0.2804596270977998,0.3441419900284452,-0.10195676921802126,0.0,1.076079098791635,0.050809535432430386,0.0,-0.050809535432430386,0.9716865999511838,0.8081523065657799,320
GW151226,matched_offsource,25,0.06517375871880254,-0.1942798712284304,0.3354632587859425,-28.0,0.7055503292567555,-0.3033410694172938,-1.0,12.146714622720863,10.875812702517155,0.055202537160655235,0.3307867526803564,0.24588438644872956,0.14722839495609732,0.0,1.0623670156440457,0.06817996908306873,0.3616467333821495,0.29346676429908075,0.9793751525506469,0.8325604100561387,320
GW151226,matched_offsource,26,0.0455946311526375,-0.14686270666007448,0.3104575163398693,56.0,0.6012931034482148,-0.2556822863237947,-1.0,9.07112071884244,12.334900319563479,-0.15247016691542672,0.28648251795256835,0.18702577348380925,0.210042244808109,0.0,1.0679549448932653,0.045358392319583496,0.3101049548450086,0.2647465625254251,0.9350337645431617,0.8000976324139615,320
GW151226,matched_offsource,27,0.11263480886310165,-0.2971228578630095,0.3790849673202614,56.0,0.6063790358004936,-0.27952412916082847,-1.0,9.385046301894022,14.588606258146676,-0.21705328143971417,0.23784106755695872,0.2544031783009175,-0.03364612361300628,0.0,1.1569398154419133,0.3616467333821495,0.44113579041575146,0.07948905703360198,0.8659181514929624,0.7803270685867708,320
GW151226,matched_offsource,28,0.07109152043621544,-0.21820169638838405,0.3258064516129032,-40.0,1.1295180722889835,-0.08866097136308489,-1.0,12.11391505279289,17.2954961108686,-0.176187854603425,0.18742227875046194,0.25407414304199283,-0.15096807358206094,0.0,1.1187811349059127,0.3208445203807666,0.4225449515905949,0.1017004312098283,0.8627450980392157,0.7302904564315352,320
GW151226,matched_offsource,29,0.10331128670607648,-0.2643047084897123,0.39087947882736157,52.00000000000001,0.9458514956829552,0.2098995423147965,1.0,14.214362259300396,14.810137459311669,-0.02052663114910503,0.26724136819942096,0.310324631615985,-0.07459452846992233,0.0,1.131065402839096,0.33317061264339753,0.2719469530550809,-0.06122365958831666,0.8524123342282971,0.7520136685379546,320
GW151226,matched_offsource,30,0.09722842988600262,-0.25378268139736276,0.38311688311688313,-48.0,0.8833934517201063,0.18060294707941496,1.0,17.22005578104127,13.700475715845961,0.11382663540403606,0.21890925874433645,0.3802204941379055,-0.2692425716087001,0.0,1.131065402839096,0.4682287852900494,0.3627450980392156,-0.10548368725083379,0.8617687738996014,0.7473761288747864,320
GW151226,matched_offsource,31,0.10225749373611218,-0.27006466294409115,0.3786407766990291,-44.0,0.8823529411761616,0.21584606606845275,1.0,17.78432945437163,13.304459521468782,0.14409921005234655,0.4094936376873636,0.27042961090965756,0.20452900686136466,0.0,1.1069542829269934,0.39602147913107166,0.11455536571475056,-0.2814661134163211,0.869091204946709,0.8042470100073225,320
GW151226,matched_offsource,32,0.10787260869722275,-0.25609451377737613,0.4212218649517685,36.00000000000001,0.4727439303710274,0.4911762749818408,1.0,13.26972399499854,13.575226749521836,-0.011380268767512797,0.3774396307888004,0.31245572104255037,0.09419386516180145,0.0,1.06231022416446,0.5618338621755757,0.22520543487104394,-0.3366284273045318,0.9208363843462696,0.787893580668782,320
GW151226,matched_offsource,33,0.1278571710329295,-0.31859491798369316,0.40131578947368424,-64.0,0.6246567919074412,0.6516164028730747,1.0,13.465931270509106,16.461095928927627,-0.100082264718722,0.3809755107856014,0.3276359628901109,0.0752733336629904,0.0,1.0857841042395728,0.019892604344642517,0.531445773330079,0.5115531689854365,0.8836140265234725,0.787893580668782,320
GW151226,matched_offsource,34,0.12432109349153281,-0.29994930493195215,0.4144736842105263,-64.0,0.9000192401279491,0.6947494150028356,1.0,13.33802584174486,12.975609750647752,0.013772938742142892,0.2642883659202259,0.3463294627042819,-0.1343575194467042,0.0,1.0857841042395728,0.14848262956634928,0.4231144740053699,0.2746318444390206,0.9216906679684321,0.7871613375640713,320
GW151226,matched_offsource,35,0.08597267164189634,-0.22017391518046625,0.3904761904761905,20.0,0.8216911764704415,1.1533727894268169,1.0,13.116030207877854,10.4561362573053,0.1128404533584637,0.3668425549576916,0.30371314209397804,0.0941449206101592,0.0,1.0621381128196556,0.523065657798389,0.15141160198519255,-0.37165405581319644,0.9397119843788138,0.787893580668782,320
GW151226,matched_offsource,36,0.06862878703609886,-0.1879563176484149,0.3651315789473684,-64.0,0.9187935034800679,1.1090058732954713,1.0,19.321077312527674,13.14885463299823,0.19009041010262226,0.44520111825178516,0.25791816130751744,0.26636015024561066,0.0,1.0663255676740384,0.4231144740053699,0.23033113660401938,-0.1927833374013505,0.9357253274753884,0.7815474737612887,320
GW151226,matched_offsource,37,0.06141069635626242,-0.16984760163398707,0.36156351791530944,-52.00000000000001,0.7019596373208346,0.7536873245090423,1.0,9.155726964933715,12.2562517122379,-0.14480328016624008,0.2696379332071615,0.23310692714925993,0.0726631119250632,0.0,1.0662762590412447,0.12118623382963145,0.32837035229029365,0.2071841184606622,0.9676999430477586,0.7893580668782035,320
GW151226,matched_offsource,38,0.041878372741062916,-0.12898538804247378,0.3246753246753247,-48.0,0.7847546819375348,0.7424221437400382,1.0,10.758879653427783,8.846798470425504,0.09752690883340802,0.25879655315901834,0.2770342363466007,-0.034036273287645885,0.0,1.0680996737629085,0.16735822959889368,0.1983158408591652,0.030957611260271523,0.9978032706858677,0.8061996582865512,320
