event,role,time_s,connection_C,movement_M,unresolved_H,dC_dt,dM_dt,trajectory_speed,radius_to_late_centroid,top_left_zone
GW190503_185404,untouched_confirmation,-0.4984862804412842,0.8994386136197217,0.8515987307786185,0.24896265560165987,2.6660157839069143,12.996826946546264,13.267447035451541,0.2067799217550508,False
GW190503_185404,untouched_confirmation,-0.4945800304412842,0.909852737775608,0.9023675860385648,0.18777967618582714,34.73110405988123,19.24530144007811,39.70681574664193,0.16087195250419634,False
GW190503_185404,untouched_confirmation,-0.4906737804412842,1.1707753640875438,1.0219672931413228,0.0,37.147180864046874,19.24530144007811,41.83652320240871,0.15069912656612508,False
GW190503_185404,untouched_confirmation,-0.4867675304412842,1.3657147506305425,1.052721503539175,0.0,37.147180864046874,3.9365389309250816,37.355178823034684,0.34720919715711296,False
GW190503_185404,untouched_confirmation,-0.4828612804412842,1.46098771458791,1.052721503539175,0.0,12.19493938654304,0.0,12.19493938654304,0.4421395806791702,False
GW190503_185404,untouched_confirmation,-0.4789550304412842,1.46098771458791,1.052721503539175,0.0,0.0,0.0,0.0,0.4421395806791702,False
GW190503_185404,untouched_confirmation,-0.4750487804412842,1.46098771458791,1.052721503539175,0.0,0.0,0.0,0.0,0.4421395806791702,False
GW190503_185404,untouched_confirmation,-0.4711425304412842,1.46098771458791,1.052721503539175,0.0,-13.882027499796635,-2.0307542103978733,14.029777267232673,0.4421395806791702,False
GW190503_185404,untouched_confirmation,-0.4672362804412842,1.3525343747457488,1.0368562362704417,0.0,-33.77300463753966,-14.215279472784971,36.64273478790382,0.33288975637161633,False
GW190503_185404,untouched_confirmation,-0.4633300304412842,1.1971361158571314,0.9416646326580425,0.0,-42.1980310796518,-14.215279472784971,44.52805854165035,0.19340545102275783,False
GW190503_185404,untouched_confirmation,-0.4594237804412842,1.0156211862338296,0.850134244569197,0.13424456919697347,-42.1980310796518,-11.715889675372225,43.79424503156496,0.16945133335288715,False
GW190503_185404,untouched_confirmation,-0.4555175304412842,0.8674639980473517,0.850134244569197,0.2824017573834513,-38.35521926612968,0.0,38.35521926612968,0.22801372761268107,False
GW190503_185404,untouched_confirmation,-0.4516112804412842,0.7159710357171915,0.850134244569197,0.4338947197136115,-34.481165080139945,0.0,34.481165080139945,0.34811740467469127,False
GW190503_185404,untouched_confirmation,-0.4477050304412842,0.5980798958587584,0.850134244569197,0.5517858595720445,-15.090065901879427,28.461801318037587,32.214658514261956,0.45474314389521847,False
GW190503_185404,untouched_confirmation,-0.4437987804412842,0.5980798958587584,1.0724920673663656,0.32942803677487587,0.0,28.461801318037587,28.461801318037587,0.42532687394373897,False
GW190503_185404,untouched_confirmation,-0.4398925304412842,0.5980798958587584,1.1022699536246034,0.299650150516638,0.0,15.402489626556019,15.402489626556019,0.4300512510327783,False
GW190503_185404,untouched_confirmation,-0.4359862804412842,0.5980798958587584,1.1928240175738345,0.20909608656740697,5.196647953787334,11.590920185501574,12.70254229287468,0.4562122665063282,False
GW190503_185404,untouched_confirmation,-0.4320800304412842,0.638678707997722,1.1928240175738345,0.16849727442844364,22.859002522170684,0.0,22.859002522170684,0.4189405568476746,False
GW190503_185404,untouched_confirmation,-0.4281737804412842,0.7766658530632169,1.1928240175738345,0.030510129362948613,40.66715482873647,-2.249450817671459,40.729320039076846,0.2988147829912992,False
GW190503_185404,untouched_confirmation,-0.4242675304412842,0.9563908550972257,1.1752501830607762,0.0,40.66715482873647,-2.5306321698803913,40.74581673060018,0.16825045906572458,False
GW190503_185404,untouched_confirmation,-0.4203612804412842,1.139858432999756,1.173053453746644,0.0,32.51289561467739,-4.811325360019538,32.86696263683146,0.19471407222186135,False
GW190503_185404,untouched_confirmation,-0.4164550304412842,1.2103978520868928,1.1354649743714913,0.0,9.029045643153495,-4.811325360019538,10.230958750093572,0.22283744468902839,False
GW190503_185404,untouched_confirmation,-0.4125487804412842,1.2103978520868928,1.1354649743714913,0.0,0.0,-0.624847449353183,0.624847449353183,0.22283744468902839,False
GW190503_185404,untouched_confirmation,-0.4086425304412842,1.2103978520868928,1.1305833536734196,0.0,0.0,-0.624847449353183,0.624847449353183,0.22033706337287676,False
GW190503_185404,untouched_confirmation,-0.4047362804412842,1.2103978520868928,1.1305833536734196,0.0,-11.965828655113484,-3.6241152062484616,12.50261038470352,0.22033706337287676,False
GW190503_185404,untouched_confirmation,-0.4008300304412842,1.1169148157188187,1.1022699536246034,0.0,-11.965828655113484,-3.6241152062484616,12.50261038470352,0.1273591929712569,False
GW190503_185404,untouched_confirmation,-0.3969237804412842,1.0877878122203237,1.1022699536246034,0.0,-5.4257586852168345,-4.030266048328059,6.758838785657769,0.10690492365695359,False
GW190503_185404,untouched_confirmation,-0.3930175304412842,1.0745260759905622,1.0707835001220405,0.0,-5.4257586852168345,-27.274591164266553,27.809030556423448,0.07476573032505929,False
GW190503_185404,untouched_confirmation,-0.3891112804412842,1.0730615897811406,0.889187210153771,0.037751200065088364,-9.98714506549507,-27.274591164266553,29.045591571478273,0.14069001080819943,False
GW190503_185404,untouched_confirmation,-0.3852050304412842,0.9950370189569604,0.8557481083719796,0.14921487267106004,-9.98714506549507,-22.119599707102765,24.2697292478038,0.1656843647410376,False
GW190503_185404,untouched_confirmation,-0.3812987804412842,0.9950370189569604,0.822309006590188,0.1826539744528516,-9.98714506549507,-22.119599707102765,24.2697292478038,0.19880313305229433,False
GW190503_185404,untouched_confirmation,-0.3773925304412842,0.9172565291676836,0.6829387356602392,0.39980473517207726,-9.955902693027426,-22.963143763729562,25.028503150343262,0.351947821916092,False
