event,role,control_id,pushpull_score,opposition_rho,opposition_occupancy,best_lag_ms,transfer_gain,signed_loop_area,loop_orientation,active_speed,late_speed,speed_settlement,active_radius,late_radius,radius_settlement,top_left_occupancy,top_left_distance_q10,h_active,h_late,h_change,median_connection,median_movement,n_frames
GW190503_185404,matched_offsource,38,0.06978500068951535,-0.20342986050056833,0.343042071197411,-44.0,0.7906612364952343,-0.20994553960526113,-1.0,15.535126377233892,11.262674066989954,0.15943294745911463,0.3221343780352884,0.21278733380400328,0.20441691150485997,0.0,1.0916284854806222,0.48645350256285086,0.3426490928321535,-0.14380440973069736,0.9434952404198194,0.7034415425921405,320
GW190503_185404,matched_offsource,39,0.10814248325516312,-0.27989819195453985,0.38636363636363635,-48.0,0.8944099378880213,0.0134735471742152,1.0,13.818553887798513,15.46058174045223,-0.056081841810565865,0.41991047678690535,0.33484307237915667,0.11270884979822642,0.0,1.1055829539506656,0.44740053697827675,0.27304531771214713,-0.17435521926612962,0.922951753315434,0.7402977788625824,320
GW190503_185404,matched_offsource,40,0.06951040001642346,-0.20652609235648892,0.3365695792880259,-44.0,0.8696412640912207,0.34324665547321476,1.0,10.247498169392244,12.75821062314743,-0.10913432298027065,0.19058316956136442,0.26107239405786403,-0.156068540220109,0.0,1.0047563314835366,0.1876983158408594,0.16052396062159296,-0.02717435521926642,0.9874705068749491,0.7129607029533804,320
GW190503_185404,matched_offsource,41,0.06202288689632777,-0.186665034601448,0.33226837060702874,28.0,0.8869808921626017,0.7526062367619399,1.0,15.925279885013495,11.218149480687558,0.17341693788603524,0.37557063486916986,0.298315876115748,0.11464060712596195,0.0,1.0062505984792836,0.3662842730453175,0.3775933609958508,0.011309087950533259,1.003579855178586,0.7664144495972662,320
GW190503_185404,matched_offsource,42,0.03431431301496552,-0.10918190504761756,0.3142857142857143,20.0,0.5040276179516137,0.4283581899414345,1.0,12.923928077455045,14.744279343792023,-0.06579216494303934,0.2780550377373847,0.29155203652712264,-0.023695279429494325,0.0,1.0016821677625398,0.15726954682287841,0.3605483687250833,0.20327882190220486,1.0168415914083475,0.770685867708079,320
GW190503_185404,matched_offsource,43,0.07724471918802382,-0.21781619014280593,0.3546325878594249,28.0,0.6179817905917834,0.7208079946100807,1.0,10.58182635047909,15.924450069348346,-0.2015607033688301,0.2970886699499385,0.35253728835670706,-0.08535468402651113,0.0,0.9814429864590297,0.34073712472540874,0.29310064274672537,-0.047636481978683365,1.032706858677081,0.7883817427385893,320
GW190503_185404,matched_offsource,44,0.06826553756261537,-0.18698821158455514,0.36507936507936506,20.0,0.5167376749847545,0.8283448738127264,1.0,17.601644448627855,16.886557368374525,0.020734252369770622,0.3332065249920523,0.30438735722121346,0.04519988126415873,0.0,0.9775897723778979,0.3122610039866569,0.06358310959238461,-0.2486778943942723,1.0199332845171263,0.7500610202587259,320
GW190503_185404,matched_offsource,45,0.0647887168533699,-0.18060571512222584,0.35873015873015873,20.0,0.6366972477063846,0.4874389516911186,1.0,19.391099178260518,14.251993897679474,0.1527536504738366,0.43294915116896693,0.33273038983203523,0.13088864984661988,0.0,1.0053459344672389,0.43788137661703685,0.0,-0.43788137661703685,1.0521519811244,0.8138882108860142,320
GW190503_185404,matched_offsource,46,0.03810138783892137,-0.10949858306861186,0.34796238244514105,4.0,0.8181818181817562,0.26017796170471635,1.0,16.746021741874742,16.620942152794754,0.0037486056410414386,0.39549472068558417,0.24946893257422995,0.2264093292282061,0.0,1.0109978395362624,0.09722561223659576,0.0,-0.09722561223659576,1.0994223415507283,0.9541127654381254,320
GW190503_185404,matched_offsource,47,0.05950625663176076,-0.16948657022796146,0.3510971786833856,4.0,1.031707545403409,0.3166808347257632,1.0,13.715401513302425,13.295239497972755,0.015555425550776958,0.35163420823669067,0.2902861312797649,0.09556961071375675,0.0,1.004563567796392,0.0,0.0,0.0,1.1122772760556505,0.9880400292897242,320
GW190503_185404,matched_offsource,48,0.09511010026640943,-0.25362693404375847,0.375,0.0,0.9666694579744715,0.0032362233969595866,1.0,18.114140875097466,10.481602990672213,0.2669116746972076,0.22786964756043093,0.2636036059313979,-0.07270783937276536,0.0,1.0380912083908125,0.0,0.0,0.0,1.129118867463998,1.076397363924823,320
GW190503_185404,matched_offsource,49,0.06301699217553196,-0.15909207860708066,0.3961038961038961,-48.0,0.8472686214766231,-0.047442235892693085,-1.0,13.00073582761927,9.650252518004661,0.14791775345475197,0.29615551133361,0.265207386906597,0.055130334626630736,0.0,1.0765030472392414,0.0,0.0,0.0,1.1490521519811245,1.1420551623138882,320
GW190503_185404,matched_offsource,50,0.0953347292514164,-0.22909896176696962,0.4161290322580645,-40.0,0.573758339510707,-0.07172430730364274,-1.0,10.184587480001976,8.966241478011508,0.06361844725685359,0.31817821566736365,0.2927747541558827,0.04158006060399179,0.0,1.1261864900206935,0.0,0.0,0.0,1.157066145960459,1.1649987795948253,320
GW190503_185404,matched_offsource,51,0.13348241356832677,-0.3232777203607914,0.4129032258064516,-40.0,0.4911678424971825,0.019868833699554084,1.0,12.371979497193081,16.725441123626013,-0.1496167541159266,0.2788469626526689,0.29843449483646,-0.033930644973342215,0.0,1.1319173990527716,0.0,0.0,0.0,1.2136522658856073,1.1689040761532827,320
GW190503_185404,matched_offsource,52,0.12804457972226685,-0.31401408836651157,0.4077669902912621,-44.0,0.3560635715963112,-0.1308118507369507,-1.0,8.048278787051515,14.460452620804704,-0.28487495441501715,0.24875155099939072,0.33286112325640943,-0.14461440745681156,0.0,1.189773968954402,0.0,0.0,0.0,1.2182491253762915,1.1951427874054186,320
GW190512_180714,matched_offsource,0,0.14714170839086482,-0.34444536282406996,0.42718446601941745,-44.0,0.7009741092027509,-0.08574226083300494,-1.0,14.236656223287435,12.591024959872195,0.061340793942645334,0.25919541651027717,0.27823269322072863,-0.035422927021708274,0.0,1.1820038871190996,0.0,0.0,0.0,1.1253356114229924,1.0990969001708568,320
GW190512_180714,matched_offsource,1,0.10258651476015157,-0.2780634479025161,0.36893203883495146,-44.0,0.8733681462139871,-0.03211205636991031,-1.0,14.413147831746812,11.30973883329267,0.12064777327934702,0.28336032792008614,0.1856622749795704,0.20830137468067633,0.0,1.2067708323444144,0.0,0.0,0.0,1.1311528760881948,1.072247986331462,320
GW190512_180714,matched_offsource,2,0.0561354552488599,-0.1667870737682472,0.3365695792880259,-44.0,0.8733681462139871,0.12385556606534491,1.0,14.419986122009423,12.517933186346465,0.07060875466624807,0.2858167032634946,0.20715866483160245,0.1595577457260687,0.0,1.1870066730795161,0.0,0.0,0.0,1.1388821088601417,1.1039785208689286,320
GW190512_180714,matched_offsource,3,0.0644908321047567,-0.18860526370259037,0.3419354838709677,-40.0,0.8416726233023302,-0.35110268487748286,-1.0,12.591024959872195,14.558945569929222,-0.07248334239983237,0.25441941868265916,0.2774091056661738,-0.04322763058190579,0.0,1.1870066730795161,0.0,0.0,0.0,1.1311528760881948,1.0602880156211862,320
GW190512_180714,matched_offsource,4,0.034162595125433556,-0.10181793056991963,0.3355263157894737,-64.0,1.0459102167316163,-0.216843048030584,-1.0,12.517933186346465,15.086701958876684,-0.0930557045589005,0.24201283884613065,0.36204064520490475,-0.19870393852150098,0.0,1.1690230182820762,0.0,0.0,0.0,1.123789764868603,1.0486941664632659,320
GW190512_180714,matched_offsource,5,0.051532598682533376,-0.13877638417138374,0.3713355048859935,-52.00000000000001,0.9303168972843473,-0.3689671487897612,-1.0,14.558945569929222,10.46486313478349,0.16360748611279677,0.26484323217022193,0.3207972475384067,-0.09554328518398834,0.0,1.1500537877235335,0.0,0.11089415019119686,0.11089415019119686,1.1007647872426978,1.0179399560654137,320
GW190512_180714,matched_offsource,6,0.08095385422276147,-0.2139997537714738,0.3782894736842105,-64.0,0.816176470588139,-0.4009722471860331,-1.0,15.347822320322393,13.172652706118532,0.0762669489967196,0.34185855909811896,0.32185794613403657,0.03013427089184173,0.0,1.1243599432805718,0.0,0.3468391505979984,0.3468391505979984,1.0455617931820032,0.9521601171588968,320
GW190512_180714,matched_offsource,7,0.13379157141066336,-0.335575580751336,0.39869281045751637,56.0,0.6142416150706714,-0.5691172066962045,-1.0,10.92441623952486,17.034527756997377,-0.2185387086948751,0.33824158053906644,0.3938560266313538,-0.07596588972222285,0.0,1.15107953034382,0.0,0.06712228459848668,0.06712228459848668,1.0071597103571719,0.9588723456187455,320
GW190512_180714,matched_offsource,8,0.08899971784714093,-0.20973576919016157,0.4243421052631579,-64.0,0.8665377176014943,-0.21757996285146614,-1.0,12.824354362629942,18.08933365877472,-0.1703122349070461,0.3139218772481926,0.31952974263792566,-0.008852870864443281,0.0,1.1206787518003503,0.31372549019607854,0.07021397770726545,-0.2435115124888131,1.01179725002034,0.9521601171588968,320
GW190512_180714,matched_offsource,9,0.0725372515438773,-0.1909527647479847,0.37987012987012986,-48.0,0.6914728682170204,-0.08969599231491268,-1.0,18.8703929704662,19.906469611197096,-0.02671893938167158,0.45937588318186634,0.303911546797451,0.20367731771558747,0.0,1.1010385259714206,0.21666259864941817,0.19013912618989504,-0.026523472459523134,0.9776665853063217,0.9084696119111546,320
GW190512_180714,matched_offsource,10,0.1239977395886655,-0.28838868222515385,0.42996742671009774,-52.00000000000001,0.7399129172713592,0.2913419128879532,1.0,17.64026293214486,13.538361402652328,0.1315613378398622,0.32897875150401396,0.29672693372308123,0.05154470950535733,0.0,1.0886648967788226,0.07021397770726545,0.19355626067854514,0.1233422829712797,0.9871450654950777,0.8878447644618013,320
GW190512_180714,matched_offsource,11,0.13842197949576246,-0.3205561630428183,0.4318181818181818,-48.0,0.7152103559870177,0.128748247957497,1.0,19.906469611197096,16.402245545521126,0.0965119269726482,0.25451123294226824,0.33916481404730237,-0.14259221259499238,0.0,1.0882956287062187,0.26743145390936474,0.19575298999267754,-0.0716784639166872,1.0184687983077048,0.8894312911886746,320
GW190512_180714,matched_offsource,12,0.14529611692543337,-0.3469085582405696,0.41883116883116883,-48.0,0.7152103559870177,0.18054148000405199,1.0,13.260357899914991,15.464974371491323,-0.07674816258855838,0.3574073185068054,0.2524545429343951,0.1720927019837215,0.0,1.0649983088374435,0.23317874867789445,0.5071190301846881,0.2739402815067936,0.9668049792531119,0.7684891383939467,320
GW190512_180714,matched_offsource,13,0.13131853089853063,-0.3246194083811677,0.4045307443365696,-44.0,0.6076190476190098,0.29565748641175993,1.0,15.793475086896354,12.4448783662843,0.11858328518211686,0.3366889750949046,0.2018091163288214,0.25047416307312464,0.0,1.0593015932461118,0.1441705312830528,0.38817020584167283,0.24399967455862004,0.9450817671466928,0.7265072003905297,320
GW190512_180714,matched_offsource,14,0.07466170873970855,-0.20798618863204524,0.358974358974359,-32.0,0.8685225474682141,0.04270211705892887,1.0,16.054719274982055,12.764984976073096,0.11414878758821409,0.3753684965939266,0.1925907292860671,0.3218149454731413,0.0,1.064193586882145,0.640956797656822,0.45154991457163773,-0.18940688308518427,0.9436172809372712,0.7269953624603369,320
GW190512_180714,matched_offsource,15,0.07829997110288685,-0.22208719076455177,0.3525641025641026,-32.0,0.8112152094880054,-0.0031647228057812837,-1.0,11.301364157694906,13.661890143136521,-0.09456002638898332,0.20713838915574426,0.2211032604027613,-0.032609792301569615,0.0,1.0842864116044184,0.33984216093076247,0.4847449353185258,0.14490277438776333,0.9203482222764624,0.7005125701732975,320
GW190512_180714,matched_offsource,16,0.049148444779575806,-0.152360178816685,0.3225806451612903,-40.0,0.9339357548889189,-0.13267064269926354,-1.0,12.764984976073096,10.8827597429013,0.07959428078828439,0.1905641480090139,0.32884528951560055,-0.2662276260618915,0.0,1.0484748842089182,0.37645431616630054,0.468066064600114,0.09161174843381348,0.9225042714181108,0.6700024408103491,320
GW190512_180714,matched_offsource,17,0.07230542753476471,-0.2107771425305877,0.343042071197411,-44.0,1.100960934953637,-0.43705425944640397,-1.0,14.31942071434382,16.922951753315417,-0.08333333333333044,0.4083930878544999,0.326554316999664,0.1113532346861799,0.0,1.086597777486493,0.5090716784639168,0.0,-0.5090716784639168,0.9426816369701407,0.7273614840126922,320
GW190512_180714,matched_offsource,18,0.09133570859529366,-0.2459654608662733,0.3713355048859935,-52.00000000000001,1.0151563701614235,-0.474240802433431,-1.0,10.039215686274517,16.318932552274035,-0.2382457526669211,0.4589665134408053,0.3399104056104623,0.14902934981721955,0.0,1.1228984437886018,0.6123993165731021,0.11675209502888284,-0.49564722154421925,0.9472784964608248,0.7368806443739322,320
GW190512_180714,matched_offsource,19,0.1089395436725978,-0.27870366589572937,0.39087947882736157,-52.00000000000001,0.9123505976094457,-0.4966632627182337,-1.0,17.027092994874323,11.12082672057864,0.20982958364248086,0.38696544459723675,0.3089550126789873,0.1120967649427405,0.0,1.1660931641102557,0.0,0.09470344154259225,0.09470344154259225,0.9472784964608248,0.7461557237002685,320
