split,event_id,run,period,field_G,direction,offset_reads,offset_us,U,R,H,parent_ARA
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,1,0.0679569142598071,0.9080543939684176,0.8454976741999503,0.7802709473772416,1.6362711604169293
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,2,0.13195704395951413,0.891189356787701,0.7994281058393071,0.8056602596150904,1.6466859606755517
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,3,0.19595717365922116,0.8894626597583557,0.7595941617481274,0.8104888280351287,1.6568025495947836
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,4,0.25995682652177,0.8971618913896166,0.7183110841734754,0.787233420626877,1.666629393827122
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,5,0.3239571946400561,0.9170537830385666,0.6703652277706075,0.8193655633001757,1.6761749691148449
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,6,0.38795732433976315,0.9624989201789386,0.6540924424553743,0.8154728476486283,1.6854471869001517
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,7,0.4519574540394702,1.0059722803373798,0.6317563434961171,0.7803913920678711,1.6944539093887445
development,EMU00069983|RF on|22,EMU00069983,RF on,50.0,R_to_U,8,0.515957106902019,0.9864153334014404,0.5941832712124512,0.8077904977164347,1.703202674377213
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-8,-0.49769872510353785,0.8547196253409258,1.1158251695386188,1.2169607134543732,1.5136534089080294
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-7,-0.4336988338224099,0.8173797334215812,1.0954140038330142,1.2081087415553573,1.5275791234923892
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-6,-0.3696987041227029,0.7690523638965869,1.0663190564381448,1.2455685193372217,1.5411061483839812
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-5,-0.30569881284157496,0.7361928196987954,1.0351943063406828,1.2404386988568086,1.5542458000627855
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-4,-0.24169868314186793,0.7290323505254859,0.9771754687787639,1.2471589423866192,1.5670092668313529
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-3,-0.17769879186074,0.8328099733529044,0.9276562468300975,1.2703871861418994,1.5794072263898669
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-2,-0.11369866216103297,0.835901232533783,0.9045476773129071,1.256843053118847,1.5914502354962952
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,-1,-0.04969877087990504,0.8523057488687169,0.8904351442387146,1.2730131668367544,1.60314836912814
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,0,0.014301120401222889,0.8601751467868152,0.8492031838115165,1.2785839139179689,1.614511546428203
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,1,0.07830125010092992,0.8749529336430127,0.8497077555727098,1.2506351709365389,1.6255493988309917
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,2,0.14230114138205785,0.8708132699027178,0.8111475672062947,1.2432484977928893,1.6362711604169293
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,3,0.20630127108176488,0.9124950284113652,0.7553639769234617,1.2484143292981582,1.6466859606755517
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,4,0.2703014007814719,0.9213848774057036,0.7495394048121937,1.1948326296943783,1.6568025495947836
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,5,0.33430105364402074,0.9006128489874989,0.7440007115477537,1.148978736271796,1.666629393827122
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,6,0.3983014217623069,0.856934108159776,0.7348990970492244,1.1824759769756272,1.6761749691148449
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,7,0.4623015514620139,0.8213186636786207,0.7398124017449642,1.1821246800447156,1.6854471869001517
development,EMU00069989|RF off|21,EMU00069989,RF off,86.0,R_to_U,8,0.5263016811617209,0.8303480101332604,0.6913186779342058,1.1683049669170074,1.6944539093887445
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-8,-0.47007547420606777,0.8248982177686176,1.141627425556818,1.1859981009637317,1.4693644338095633
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-7,-0.40607534450636074,0.8643732250855858,1.1010890023421633,1.170274884439408,1.4845583443015913
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-6,-0.3420754532252328,0.8750422514294302,1.066100278035446,1.143003780198194,1.4993171470024178
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-5,-0.2780753235255258,0.9054996204930179,1.0197723028339536,1.1479574229310479,1.5136534089080294
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-4,-0.21407543224439785,0.8999627042875035,0.9768511892541618,1.1710995575041356,1.5275791234923892
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-3,-0.15007530254469081,0.8692290480990282,0.960821858184838,1.180688240755785,1.5411061483839812
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-2,-0.08607541126356288,0.84841688826829,0.9471041019899182,1.223124094676105,1.5542458000627855
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,-1,-0.022075281563855853,0.8925344153981728,0.9167900871789227,1.2003232932990988,1.5670092668313529
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,0,0.04192460971727208,0.8966955260840717,0.850629994829277,1.1892615129482915,1.5794072263898669
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,1,0.10592473941697911,0.9107026585310014,0.8124294380191119,1.176958260415978,1.5914502354962952
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,2,0.16992463069810704,0.8599281595465025,0.8067347141273322,1.165898571599417,1.60314836912814
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,3,0.23392452197923497,0.8098092652109995,0.7731638800688303,1.1778198442455814,1.614511546428203
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,4,0.297924651678942,0.8667863709352409,0.7490813455244096,1.1852746453065124,1.6255493988309917
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,5,0.36192454296006993,0.9386310237531391,0.7331795985661165,1.1776120631741,1.6362711604169293
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,6,0.42592467265977696,0.9426357607778311,0.7182813426095458,1.1640865975394035,1.6466859606755517
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,7,0.489924802359484,0.8958971527727607,0.7149343689634631,1.1829138652624815,1.6568025495947836
development,EMU00069989|RF on|18,EMU00069989,RF on,86.0,R_to_U,8,0.5539244552220328,0.8809104650982271,0.6834069160356713,1.1493041388860767,1.666629393827122
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-8,-0.49780658076715945,0.7684728104815226,1.0960921950429303,1.1877812181785603,1.4210423619895745
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-7,-0.4338064510674524,0.8190263691912875,1.0714052312010713,1.184582190385975,1.4376198986099702
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-6,-0.3698065597863245,0.7993356259486397,1.0293668159062856,1.1788066173334237,1.4537227045580847
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-5,-0.30580666850519655,0.7466787606392489,0.9975397346528647,1.1404930652190062,1.4693644338095633
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-4,-0.24180653880548952,0.7537431047808189,0.9677744900791477,1.1385579122796936,1.4845583443015913
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-3,-0.1778066475243616,0.756199472225928,0.9364604102472367,1.1394689466781522,1.4993171470024178
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-2,-0.11380651782465456,0.7356848769069715,0.8890285645287577,1.11755737919442,1.5136534089080294
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,-1,-0.04980662654352663,0.7610021517108743,0.8384815625378124,1.1449999870410383,1.5275791234923892
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,0,0.014193503156180398,0.8195355099471763,0.7974560330095025,1.1615418577593453,1.5411061483839812
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,1,0.07819339443730833,0.8584056831136858,0.760151645007125,1.1441944948399256,1.5542458000627855
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,2,0.14219352413701536,0.8370180087568645,0.729953824935718,1.172462084724362,1.5670092668313529
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,3,0.2061934154181433,0.8498579676356495,0.7013240619804573,1.160063185063326,1.5794072263898669
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,4,0.2701935451178503,0.8973797342338187,0.6360384497150804,1.1595948524654602,1.5914502354962952
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,5,0.33419343639897825,0.8815389148137912,0.6329297127022513,1.1673639255441701,1.60314836912814
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,6,0.3981933276801062,0.9267857503044148,0.5749665902836223,1.1637419027690372,1.614511546428203
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,7,0.4621934573798132,0.9834955292273612,0.5337599994779937,1.1803943383664555,1.6255493988309917
development,EMU00069995|RF off|15,EMU00069995,RF off,122.0,R_to_U,8,0.5261933486609411,0.9284223271530544,0.4912665641930457,1.1550938095387169,1.6362711604169293
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-8,-0.48356879233679617,0.8372144170259729,1.0564092571944936,1.2287559244580362,1.4993171470024178
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-7,-0.41956866263708914,0.8653344036902781,1.0174254804655445,1.2304023066030307,1.5136534089080294
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-6,-0.3555687713559612,0.8840025278831545,1.0052476885416715,1.229613650463055,1.5275791234923892
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-5,-0.2915686416562542,0.8907801259276928,0.9642715678627952,1.245363031482538,1.5411061483839812
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-4,-0.22756875037512625,0.8332477209296455,0.9294402180819943,1.2325394656344273,1.5542458000627855
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-3,-0.16356862067541922,0.825323627969457,0.8927216646281024,1.2431715479292524,1.5670092668313529
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-2,-0.09956872939429129,0.8216876372079717,0.8636636914957083,1.2444481524511468,1.5794072263898669
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,-1,-0.03556859969458426,0.7930340563277118,0.8354394368870028,1.2506738634907895,1.5914502354962952
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,0,0.028431291586543672,0.8439603428420848,0.8100641605388176,1.2508224827513068,1.60314836912814
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,1,0.0924311828676716,0.8858878661064652,0.7736209486445678,1.2529643755009485,1.614511546428203
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,2,0.15643131256737863,0.9043236833523869,0.7457341048473265,1.2259546000026011,1.6255493988309917
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,3,0.22043120384850656,0.9433036692910843,0.724151836857086,1.2254902071832534,1.6362711604169293
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,4,0.2844313335482136,0.921957198287682,0.6753812989503802,1.1785262034975788,1.6466859606755517
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,5,0.3484314632479206,0.9428575329617299,0.651059844186585,1.1888522494241531,1.6568025495947836
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,6,0.41243111611046945,0.8804677237595867,0.6158490692248516,1.18001215831531,1.666629393827122
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,7,0.4764314842287556,0.872155905604461,0.5503431071516804,1.1737433282369971,1.6761749691148449
development,EMU00069995|RF on|20,EMU00069995,RF on,122.0,R_to_U,8,0.5404316139284626,0.8287248952393551,0.5216147521616614,1.1416133780614313,1.6854471869001517
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-8,-0.4644923694217513,0.7052844944933773,1.0826449836093817,0.9076527853287206,1.4039762262104571
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-7,-0.4004924781406234,0.7525192093476122,1.0401812503479144,0.9075610119231634,1.4210423619895745
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-6,-0.33649234844091636,0.7953791061257669,1.0121598778486127,0.9085708295553843,1.4376198986099702
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-5,-0.2724924571597884,0.895480935520833,0.9836737358041276,0.9088065297682895,1.4537227045580847
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-4,-0.2084925658786605,0.8755377563959625,0.9351266223101651,0.922915026721412,1.4693644338095633
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-3,-0.14449243617895347,0.8560272697006414,0.9081882731551169,0.9025884358064042,1.4845583443015913
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-2,-0.08049254489782554,0.8435209394224081,0.8927066700327279,0.9104867848319388,1.4993171470024178
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,-1,-0.016492415198118504,0.8277996362186325,0.8662428119192322,0.9426788952979746,1.5136534089080294
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,0,0.047507476083009426,0.9432894450107712,0.8325513737087872,0.9387493292763202,1.5275791234923892
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,1,0.11150760578271646,0.9998559604467703,0.8007952295890909,0.9383164188584127,1.5411061483839812
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,2,0.1755074970638444,0.9883255534022949,0.7690410202354399,0.9467174114939727,1.5542458000627855
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,3,0.23950762676355142,0.9686371815685838,0.7159232122532471,0.9412663771044685,1.5670092668313529
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,4,0.30350751804467935,0.9715152373213434,0.6962495726893275,0.9520088091421165,1.5794072263898669
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,5,0.3675076477443864,0.9696882243654537,0.6362665051278144,0.9310164802397856,1.5914502354962952
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,6,0.4315075390255143,0.954458780210733,0.5957435281301247,0.9217635281309284,1.60314836912814
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,7,0.49550743030664224,0.9607525703840653,0.5878575229813432,0.9018791595982294,1.614511546428203
development,EMU00070001|RF off|14,EMU00070001,RF off,158.0,R_to_U,8,0.5595075600063493,0.9574685409241809,0.5460503218145522,0.9176187061888698,1.6255493988309917
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-8,-0.49224935100881906,0.6921992359477321,1.1303447385790766,0.895929378952824,1.4845583443015913
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-7,-0.42824945972769113,0.7472555794902633,1.139569016496913,0.9135394797394609,1.4993171470024178
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-6,-0.3642493300279841,0.8724568867344362,1.07947242987963,0.899288226561773,1.5136534089080294
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-5,-0.30024943874685617,0.9114016482129247,1.0376727520893996,0.9010418996820594,1.5275791234923892
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-4,-0.23624930904714914,0.902064615646528,1.0189066628926753,0.9029073799708206,1.5411061483839812
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-3,-0.1722494177660212,0.7640398125544637,0.9737698452095227,0.8949916337223531,1.5542458000627855
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-2,-0.10824928806631418,0.8447705752900138,0.9441193788673552,0.8959735087608447,1.5670092668313529
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,-1,-0.044249396785186246,0.8717900780204474,0.9122283251410187,0.8645693192490482,1.5794072263898669
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,0,0.019750732914520785,0.9002309266613235,0.8821813016622055,0.8680607145688206,1.5914502354962952
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,1,0.08375062419564872,0.8893590934035122,0.8663611950461497,0.8441961777000759,1.60314836912814
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,2,0.14775051547677664,0.9453918839391776,0.8378286372662187,0.8633608254143244,1.614511546428203
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,3,0.21175064517648368,0.9316124722243134,0.8360363962457082,0.8617489224800171,1.6255493988309917
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,4,0.2757505364576116,0.8792577837503139,0.8045587342005251,0.8578681242335711,1.6362711604169293
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,5,0.33975066615731864,0.9206889224227711,0.7543029171163249,0.8606536764753261,1.6466859606755517
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,6,0.40375079585702567,0.9482090832115851,0.7409271125614607,0.8470680309945018,1.6568025495947836
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,7,0.4677504487195745,0.9938702538198404,0.7447325455047167,0.8364470186023371,1.666629393827122
development,EMU00070001|RF on|19,EMU00070001,RF on,158.0,R_to_U,8,0.5317508168378606,1.0072162578991912,0.6842489783257288,0.8377044585584041,1.6761749691148449
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-8,-0.45206581817165237,0.6733730012526356,1.152389959189601,0.961470845690436,1.4210423619895745
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-7,-0.38806568847194534,0.7409010419861771,1.1434945315253242,0.9503242808197507,1.4376198986099702
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-6,-0.3240657971908174,0.8417460822868134,1.1038826621387843,0.9510260132941477,1.4537227045580847
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-5,-0.2600659059096895,0.8430100221548573,1.0721407177338822,0.9510079598700447,1.4693644338095633
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-4,-0.19606577620998245,0.6934777593743005,1.0413157874060186,0.9532937118075842,1.4845583443015913
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-3,-0.13206588492885452,0.7452997397397098,1.0034905298382446,0.9665515509094034,1.4993171470024178
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-2,-0.06806575522914748,0.8292591795983479,0.9699809125139729,0.9623618338311055,1.5136534089080294
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,-1,-0.004065863948019555,0.9466181134837872,0.9481110406500171,0.9643051052464637,1.5275791234923892
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,0,0.05993426575168748,0.949618577622489,0.9276115713200965,0.9721612383762372,1.5411061483839812
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,1,0.1239341570328154,0.9447540893728475,0.8728651929904883,0.9767411937840541,1.5542458000627855
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,2,0.18793428673252244,0.8778877246624783,0.8279780508767149,0.9726847088348698,1.5670092668313529
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,3,0.25193417801365037,0.8807409808562593,0.766541120831921,0.9792519987889976,1.5794072263898669
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,4,0.3159343077133574,0.8912156465413095,0.7451027268074868,0.984334796240637,1.5914502354962952
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,5,0.37993419899448533,0.9705564415884012,0.6879456044868821,0.9833939975695063,1.60314836912814
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,6,0.44393409027561326,1.0115463272812981,0.6433071774739693,0.9863365922665722,1.614511546428203
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,7,0.5079342199753203,0.9855506977600015,0.611748155486125,0.9768595984228324,1.6255493988309917
development,EMU00070007|RF off|15,EMU00070007,RF off,194.0,R_to_U,8,0.5719341112564482,0.9497736931831843,0.566279299861779,0.9686536800848626,1.6362711604169293
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-8,-0.49388821971391783,0.7565086496030055,1.1689304317521099,0.9441621809048054,1.4693644338095633
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-7,-0.4298880900142108,0.750261256433449,1.0938910648183664,0.9514109624766126,1.4845583443015913
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-6,-0.36588819873308287,0.7869397154593413,1.0404904489444546,0.9498346598807976,1.4993171470024178
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-5,-0.30188806903337584,0.8941742651083386,1.0127094015139289,0.930017167755111,1.5136534089080294
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-4,-0.2378881777522479,0.8687488698010212,0.9797832661258778,0.9271218934268667,1.5275791234923892
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-3,-0.17388804805254088,0.830957465839192,0.9413453318884883,0.9070567342829505,1.5411061483839812
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-2,-0.10988815677141295,0.7934949062208589,0.8956489973979818,0.9013219798609042,1.5542458000627855
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,-1,-0.04588802707170592,0.7693770554506065,0.8464808531580608,0.9071332336435893,1.5670092668313529
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,0,0.018111864209422013,0.8492026158801995,0.8187699822887414,0.8879234720600759,1.5794072263898669
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,1,0.08211199390912904,1.0432517012312892,0.778405289467318,0.8999997682129279,1.5914502354962952
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,2,0.14611188519025697,0.8773468381200091,0.7388648587016278,0.9158181255261111,1.60314836912814
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,3,0.2101117764713849,0.8313358339098271,0.7059332690923177,0.8843486476825788,1.614511546428203
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,4,0.27411190617109193,0.8040831870174671,0.6593639809483547,0.8895961465789237,1.6255493988309917
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,5,0.33811179745221986,0.7985678971272245,0.6305334289150865,0.9307786264173658,1.6362711604169293
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,6,0.4021119271519269,0.8732104515253893,0.5740457978448457,0.8821218344049409,1.6466859606755517
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,7,0.4661120568516339,1.2021248654056291,0.5702933080857738,0.8487867286037396,1.6568025495947836
development,EMU00070007|RF on|18,EMU00070007,RF on,194.0,R_to_U,8,0.5301117097141828,1.2055415491053763,0.53507686952596,0.815019638146335,1.666629393827122
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-8,-0.48454138806069125,0.6952101142124877,1.0579422747581158,1.0779891302255695,1.4210423619895745
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-7,-0.4205412583609842,0.7218372330249823,0.9910530579134811,1.099477950698788,1.4376198986099702
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-6,-0.3565413670798563,0.7752541313654439,0.9696561749686189,1.1152155321747659,1.4537227045580847
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-5,-0.29254147579872836,0.7940705398458042,0.9256606416301163,1.1310905917835874,1.4693644338095633
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-4,-0.22854134609902133,0.845017755317023,0.9053759424262005,1.129598127793931,1.4845583443015913
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-3,-0.1645414548178934,0.8725427186257092,0.8787129996331922,1.1520887074087103,1.4993171470024178
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-2,-0.10054132511818636,0.8597922191535576,0.8766984855353253,1.1329131345057688,1.5136534089080294
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,-1,-0.036541433837058435,0.810419571726362,0.8446339773394888,1.1245302075436658,1.5275791234923892
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,0,0.027458695862648597,0.8382612906221598,0.8125512169003298,1.1314295992897503,1.5411061483839812
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,1,0.09145858714377653,0.9032259675538836,0.7890384347016095,1.1422159195915365,1.5542458000627855
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,2,0.15545871684348356,0.9207769239457589,0.7310515746598752,1.138789078364756,1.5670092668313529
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,3,0.2194586081246115,0.8861559559783885,0.7426577172258033,1.1447954228242097,1.5794072263898669
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,4,0.2834587378243185,0.9068734199751216,0.7184243105680004,1.1216274531562735,1.5914502354962952
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,5,0.34745862910544645,0.9203579469576461,0.7094914116003561,1.1137347545000889,1.60314836912814
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,6,0.4114585203865744,0.9135051837733725,0.6633040284295302,1.1264922641887132,1.614511546428203
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,7,0.4754586500862814,0.9048904759043489,0.653591738074792,1.1444420694427673,1.6255493988309917
development,EMU00070013|RF off|15,EMU00070013,RF off,230.0,R_to_U,8,0.5394585413674093,0.8766934565802279,0.6264304364348284,1.14070412875981,1.6362711604169293
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-8,-0.45668514256169557,0.8104646186939833,1.2286740239958371,1.075707587418227,1.4210423619895745
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-7,-0.39268501286198854,0.8458841563292828,1.1753416502103642,1.1018275963787794,1.4376198986099702
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-6,-0.3286851215808606,0.8704851082582071,1.144398455545935,1.1002795455759498,1.4537227045580847
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-5,-0.2646852302997327,0.8930035941044758,1.0965776823835873,1.0904568594249069,1.4693644338095633
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-4,-0.20068510060002565,0.8677443576252567,1.077349935524122,1.0808456953425634,1.4845583443015913
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-3,-0.13668520931889772,0.8863200603150295,1.0223231759967195,1.0751409930434184,1.4993171470024178
