event_id,video,split,selected_crossing_u,crossing_error_abs_u,candidate_crossing_count,joint_ridge_min_u,joint_ridge_min_distance,r_slope_at_crossing,i_slope_at_crossing,locking_orientation
E1,Video_S2.mp4,development,0.9800170510647989,0.01998294893520114,5,0.7272727272727273,0.16449765424486437,12.247020822750684,8.994030320859096,False
E2,Video_S3.mp4,development,1.2859878686889643,0.2859878686889643,3,0.9272727272727272,0.11539786214243522,10.604313276518244,8.584863753813476,False
E3,Video_S3.mp4,holdout,1.0768993887705371,0.07689938877053715,10,0.2236842105263158,0.150025950129506,9.02436986228523,4.336849093971978,False
E4,Video_S3.mp4,holdout,0.9865057020039545,0.013494297996045512,1,0.225,0.11464876791593763,-1.2447976154418114,8.106829880760463,False
E5,Video_S4.mp4,development,,inf,0,0.625,0.16841518850503873,,,False
E6,Video_S5.mp4,holdout,,inf,0,0.4,0.17499032725476982,,,False
E7,Video_S6.mp4,development,0.8057305167238299,0.1942694832761701,8,0.9555555555555556,0.07880874092952649,3.4186978893634112,2.98441660325493,False
E8,Video_S7.mp4,holdout,,inf,0,1.168421052631579,0.17133995112894834,,,False
