event_id,video,split,target_u_sampled,x_r_at_handover,x_i_at_handover,mean_participation_at_handover,wave_separation_at_handover,dominant_wave_at_handover,local_minimum_separation_u,local_minimum_separation,local_minimum_timing_error_abs_u,handover_separation_percentile_local,within_event_spearman_r_i
E1,Video_S2.mp4,development,1.0,0.358376739927733,0.3426344780787347,0.35050560900323385,0.015742261848998296,R,0.9797979797979798,0.0013901547389061908,0.02020202020202022,0.1949685534591195,0.9023011366792963
E2,Video_S3.mp4,development,1.0,1.5232261901470916,1.6668929373516064,1.595059563749349,0.14366674720451478,I,1.3454545454545457,2.181814480639588e-06,0.3454545454545457,0.37777777777777777,0.9339671564390666
E3,Video_S3.mp4,holdout,1.0,0.4144502766704148,0.5361398250736662,0.4752950508720405,0.12168954840325141,I,1.25,0.002837275848234455,0.25,0.5666666666666667,0.7876010781671159
E4,Video_S3.mp4,holdout,1.0,0.9580443312277606,1.1432142468674058,1.0506292890475832,0.18516991563964524,I,0.975,0.15788223070748097,0.025000000000000022,0.09090909090909091,0.6328029889593215
E5,Video_S4.mp4,development,1.0,0.4074721260064059,0.6936463750385772,0.5505592505224916,0.28617424903217126,I,0.6666666666666666,0.02807677162664385,0.33333333333333337,0.8461538461538461,0.810498320268757
E6,Video_S5.mp4,holdout,1.0,0.5045350529857182,0.8689019407882482,0.6867184968869833,0.36436688780253,I,0.9066666666666666,0.0931915253814678,0.09333333333333338,0.5409836065573771,0.5547588325652841
E7,Video_S6.mp4,development,1.0,0.835744857159163,0.7562323854109478,0.7959886212850554,0.07951247174821519,R,0.7333333333333333,0.00140344038806689,0.2666666666666667,0.4864864864864865,0.9259796806966618
E8,Video_S7.mp4,holdout,1.0,0.8848927367073454,0.5667557700991799,0.7258242534032626,0.3181369666081655,R,0.7368421052631579,0.0051913563734427015,0.26315789473684215,0.7272727272727273,0.9656978788233915
