event_id,video,split,frame,u_event,direct_handover_frame,r_raw,i_raw,observed_raw,signed_convergence,inlier_fraction,valid_vectors,characteristic_radius_px,x_r_unsmoothed,x_i_unsmoothed,x_r,x_i
E1,Video_S2.mp4,development,17,0.0858585858585858,198,3.33442341580308e-06,2.527578699447605e-05,2.448661871312652e-05,-4.04936371767306e-07,1.0,2617,75.68093915109165,0.0,0.007297919571430686,0.12781201828342895,0.18239917815207757
E1,Video_S2.mp4,development,18,0.0909090909090909,198,3.5243632061499784e-06,3.530734363269096e-06,2.1813548745086564e-09,1.2108017314327313e-06,1.0,2614,75.68093915109165,5.4977750774330575e-05,0.0,0.0958727581502653,0.1367993836140582
E1,Video_S2.mp4,development,19,0.0959595959595959,198,0.0005345263461749,0.001423232875775,0.001335262786597,4.5531372753204735e-05,1.0,2606,75.68093915109165,0.2983040826798593,0.5059332386176507,0.1464805892826638,0.22908284736495632
E1,Video_S2.mp4,development,20,0.101010101010101,198,8.235776911304558e-06,4.116984568637567e-05,4.04840029659681e-05,2.969664770757774e-07,1.0,2584,75.68093915109165,0.0027019446088439765,0.012971065248048478,0.11053592811420884,0.17505490183572936
E1,Video_S2.mp4,development,21,0.106060606060606,198,8.619066945622392e-06,4.159013112372034e-05,4.080669896211475e-05,-3.285618435100446e-07,1.0,2582,75.68093915109165,0.0029172841007562324,0.013121078602680879,0.08363126711084569,0.13457144602746723
E1,Video_S2.mp4,development,22,0.1111111111111111,198,0.0008917035108661,0.00153625868434,0.0012770119355991,-1.4341898890712912e-05,0.998065015479876,2584,75.68093915109165,0.4988315713811481,0.546217833827525,0.1874313431784213,0.23748304297748168
E1,Video_S2.mp4,development,23,0.1161616161616161,198,4.6290209048604615e-06,7.945490627560832e-06,4.018799245386617e-06,-8.639713517943903e-07,1.0,2562,75.68093915109165,0.0006755977544551618,0.0011120276572266735,0.14074240682242975,0.17839028914741792
E1,Video_S2.mp4,development,24,0.1212121212121212,198,1.2535692191997736e-05,3.144055664009984e-05,3.156015372951515e-05,1.8143122184621767e-06,1.0,2560,75.68093915109165,0.0051177125016757105,0.009498352265761782,0.10683623324224123,0.13616730492700388
E1,Video_S2.mp4,development,25,0.1262626262626262,198,0.0002068994315004,0.0013318341349222,0.0013404064811766,6.590796942651522e-05,1.0,2565,75.68093915109165,0.11430382824162735,0.4733536256312505,0.10870313199208775,0.22046388510306553
E1,Video_S2.mp4,development,26,0.1313131313131313,198,1.2461471536625504e-05,4.8853854812818594e-05,4.424466533237137e-05,-1.5124498111696028e-06,1.0,2529,75.68093915109165,0.005076014122591493,0.01571372463472345,0.08279635252471369,0.16927634498598
E1,Video_S2.mp4,development,27,0.1363636363636363,198,4.61337631426165e-05,0.0001573465466664,0.0001491711009293,1.1243899668000878e-06,1.0,2537,75.68093915109165,0.023993340931598845,0.054435856817481226,0.06809559962643498,0.1405662229438553
E1,Video_S2.mp4,development,28,0.1414141414141414,198,0.0009484700851453,0.0014790304116086,0.0012965516652911,2.2587158933551343e-05,0.9928881864875544,2531,75.68093915109165,0.5306950434647768,0.5258211332199264,0.18374546058602043,0.23687995051287308
E1,Video_S2.mp4,development,29,0.1464646464646464,198,3.612365464045921e-05,0.0002393436345372,0.0002296409656992,-9.362197619822156e-06,1.0,2602,75.68093915109165,0.01836965912722746,0.08369865477447372,0.14240151022132216,0.19858462657827322
E1,Video_S2.mp4,development,30,0.1515151515151515,198,3.632055866775171e-06,4.005250584338704e-06,9.166874370691858e-09,-2.637134466354496e-07,1.0,2552,75.68093915109165,0.00011548179001489115,0.0,0.10683000311349534,0.1489384699337049
E1,Video_S2.mp4,development,31,0.1565656565656565,198,0.0007295753494059,0.0014665601141512,0.0012841665884479,0.0001328784816686,0.9996076892899176,2549,75.68093915109165,0.4078179570208402,0.5213764459613038,0.18207699159033158,0.24204796394060463
E1,Video_S2.mp4,development,32,0.1616161616161616,198,9.699327846426806e-06,3.315979731847061e-05,3.117145388387144e-05,-2.092856169699786e-06,1.0,2576,75.68093915109165,0.0035241943839828993,0.010112009985863665,0.13743879228874442,0.1840639754519194
E1,Video_S2.mp4,development,33,0.1666666666666666,198,2.7522043278898184e-05,5.138073108050791e-05,4.763606921187602e-05,3.393442313703865e-06,1.0,2574,75.68093915109165,0.01353722644907658,0.01661563995258497,0.10646340082882745,0.1422018915770858
E1,Video_S2.mp4,development,34,0.1717171717171717,198,0.0002335497454588,0.001205156571616,0.0011646368075162,-5.49059699550547e-06,1.0,2581,75.68093915109165,0.12927330134549558,0.4281937537052335,0.11216587595799449,0.2136998571091227
E1,Video_S2.mp4,development,35,0.1767676767676767,198,1.5243723055492377e-05,6.027594903296101e-05,6.020762157277204e-05,2.760574863147625e-07,1.0,2552,75.68093915109165,0.006639126451297682,0.019790582712551994,0.08578418858132028,0.16522253850998003
E1,Video_S2.mp4,development,36,0.1818181818181818,198,1.700179162410176e-05,6.09342691621427e-05,6.017039049766026e-05,-4.0685862812139817e-07,1.0,2560,75.68093915109165,0.007626834570867666,0.02002555376729031,0.06624485007870712,0.1289232923243076
E1,Video_S2.mp4,development,37,0.1868686868686868,198,0.0004437617347968,0.0013403218171975,0.0011496760416775,-1.402365624625368e-05,1.0,2552,75.68093915109165,0.2473353319933266,0.4763792346179992,0.111517470557362,0.2157872778977305
E1,Video_S2.mp4,development,38,0.1919191919191919,198,1.01865860273023e-05,1.437967437443456e-05,1.4561643446597829e-08,-3.322090893487229e-07,1.0,2557,75.68093915109165,0.0037979447053791376,0.003408663629706796,0.08458758909436628,0.16269262433072457
E1,Video_S2.mp4,development,39,0.1969696969696969,198,1.3214443788837548e-05,1.4503002394662984e-05,7.515752464826164e-09,8.964610518358285e-07,1.0,2562,75.68093915109165,0.005499046115500745,0.0034526845420949468,0.0648154533496499,0.12288263938356717
E1,Video_S2.mp4,development,40,0.202020202020202,198,0.0006270541468743,0.0014632959747081,0.0013369333464652,5.711156925158889e-06,0.9464006259780908,2556,75.68093915109165,0.3502581909925249,0.5202130260016944,0.13617613776036866,0.22221523603809898
E1,Video_S2.mp4,development,41,0.207070707070707,198,1.8177362415214666e-05,4.632885085330579e-05,4.307267226977274e-05,2.4239204495790645e-06,1.0,2569,75.68093915109165,0.008287286121574183,0.01481247532148416,0.10420392485067005,0.17036454585894525
E1,Video_S2.mp4,development,42,0.2121212121212121,198,1.9135131970603505e-05,4.687486121741114e-05,4.310855001676828e-05,-2.5338423250698128e-06,1.0,2574,75.68093915109165,0.00882537342191998,0.01500736291788477,0.08035928699348253,0.13152525012368013
E1,Video_S2.mp4,development,43,0.2171717171717171,198,0.0008456547338178,0.0015306503744178,0.0013130073202773,0.0001337706511674,0.9809264305177112,2569,75.68093915109165,0.472982745656923,0.5442190303515889,0.17851515165934265,0.23469869518065734
E1,Video_S2.mp4,development,44,0.2222222222222222,198,5.7183509204870524e-06,7.022761248617057e-06,1.0811625372753042e-08,6.973177499869365e-07,1.0,2579,75.68093915109165,0.0012876056709954424,0.000782664778711072,0.13420826516225584,0.17621968758017076
E1,Video_S2.mp4,development,45,0.2272727272727272,198,1.5915432653254765e-05,2.448336662237928e-05,1.055232041835552e-05,-3.579661472796758e-06,1.0,2583,75.68093915109165,0.00701650273565734,0.007015074654263189,0.10241032455560622,0.13391853434869389
E1,Video_S2.mp4,development,46,0.2323232323232323,198,0.0004236584644366,0.0012563484884354,0.0012584161013364,0.0001429931843064,1.0,2587,75.68093915109165,0.2360457408864322,0.4464440854266857,0.13581917863831272,0.21204992211819185
E1,Video_S2.mp4,development,47,0.2373737373737373,198,8.43810008265668e-06,4.086166628072645e-05,4.034324956592173e-05,-2.0784939809281866e-06,1.0,2563,75.68093915109165,0.0028156135513218252,0.012861066092235963,0.102568287366565,0.16225270811170286
E1,Video_S2.mp4,development,48,0.2424242424242424,198,7.614604569523618e-06,4.0468791076992425e-05,3.9516417018603534e-05,2.181029681525004e-06,1.0,2562,75.68093915109165,0.0023529582234126153,0.0127208362290265,0.07751445508077691,0.12486974014103376
E1,Video_S2.mp4,development,49,0.2474747474747475,198,0.000672903122393,0.0015925048935776,0.0014612826053053,6.902678484932423e-05,1.0,2563,75.68093915109165,0.37600048593740615,0.566263382049926,0.15213596279493422,0.23521815061825682
E1,Video_S2.mp4,development,50,0.2525252525252525,198,2.5852023071814105e-05,4.909394714074041e-05,4.192318374407478e-05,1.618776258260901e-06,1.0,2586,75.68093915109165,0.012598995072550325,0.01579942063757244,0.11725172086433823,0.18036346812308574
E1,Video_S2.mp4,development,51,0.2575757575757575,198,1.5454067772620945e-05,1.9976097207642136e-05,2.9010315927280323e-08,1.565055802177362e-06,1.0,2578,75.68093915109165,0.006757301219620443,0.0054062548065437355,0.08962811595315878,0.13662416479395026
E1,Video_S2.mp4,development,52,0.2626262626262626,198,0.0003149060684325,0.0012538646554794,0.0012888147030025,1.8273307084704093e-05,1.0,2580,75.68093915109165,0.1749686556502984,0.44555860045971285,0.11096325087744369,0.2138577737103909
E1,Video_S2.mp4,development,53,0.2676767676767677,198,4.652200111328778e-06,6.486538740525399e-06,1.3297967598191462e-06,4.471302368358465e-07,1.0,2537,75.68093915109165,0.0006886203143923049,0.0005912631373920762,0.08339459323668084,0.1605411460671412
E1,Video_S2.mp4,development,54,0.2727272727272727,198,5.735195027459566e-06,1.1395218615833742e-05,8.747978426981717e-06,-5.401774521018865e-07,1.0,2545,75.68093915109165,0.0012970690300920967,0.002343385281949807,0.06287021218503365,0.12099170587084336
E1,Video_S2.mp4,development,55,0.2777777777777778,198,0.0001752739752909,0.0014202166797396,0.0013829763047397,3.525070876497782e-05,1.0,2541,75.68093915109165,0.09653930176761176,0.5048581454360279,0.07128748458067818,0.2169583157621395
E1,Video_S2.mp4,development,56,0.2828282828282828,198,1.935536679062127e-05,5.968888616880775e-05,5.7626544730737805e-05,-2.132904141749492e-06,1.0,2544,75.68093915109165,0.008949104114005605,0.01958104504210297,0.05570288946401004,0.16761399808213037
E1,Video_S2.mp4,development,57,0.2878787878787879,198,2.156378359407748e-05,8.400907337938016e-05,8.319482003571466e-05,7.454323990296885e-07,1.0,2553,75.68093915109165,0.010189818945914463,0.028261435536547055,0.04432462183448615,0.13277585744573453
E1,Video_S2.mp4,development,58,0.2929292929292929,198,0.000355161520279,0.0013940407806087,0.0012944530462846,8.403824036551377e-05,0.9742086752637747,2559,75.68093915109165,0.19757753536169476,0.49552786964237394,0.0826378502162883,0.2234638604948944
E1,Video_S2.mp4,development,59,0.2979797979797979,198,4.588188776501551e-06,4.771900010132783e-06,2.0153885671447824e-08,-1.3408045185236972e-07,1.0,2581,75.68093915109165,0.0006526574153775295,0.0,0.062141552016060614,0.16759789537117079
E1,Video_S2.mp4,development,60,0.303030303030303,198,6.851591677048285e-06,9.34756248338244e-06,1.0473787170894866e-08,-3.250815276967245e-07,1.0,2580,75.68093915109165,0.0019242828337310478,0.0016124884597936485,0.047087234720478224,0.1261015436433265
E1,Video_S2.mp4,development,61,0.308080808080808,198,0.0008951479320044,0.001707744344126,0.001442179782316,9.210796604319782e-05,0.9953434225844005,2577,75.68093915109165,0.5007650003685844,0.6073299757537364,0.16050667613250477,0.24640865167092899
E1,Video_S2.mp4,development,62,0.3131313131313131,198,6.446664545775264e-06,3.4799803125522124e-05,3.26680310536176e-05,-8.01461502719647e-07,1.0,2585,75.68093915109165,0.0016967868125378166,0.010697384998711566,0.12080420380251303,0.18748083500287463
E1,Video_S2.mp4,development,63,0.3181818181818182,198,7.215595430519626e-06,3.5946604723414035e-05,3.332727283122949e-05,1.0159716973268118e-06,1.0,2579,75.68093915109165,0.002128787218301828,0.011106717735121474,0.09113534965646024,0.14338730568593636
E1,Video_S2.mp4,development,64,0.3232323232323232,198,0.0004072715601083,0.0014432578876284,0.0013801071327179,7.213666833805199e-05,0.9938104448742746,2585,75.68093915109165,0.22684301814415028,0.5130708735008818,0.12506226677838275,0.2358081976396727
E1,Video_S2.mp4,development,65,0.3282828282828283,198,7.673657093896018e-06,8.288246532330851e-06,5.544718906236312e-09,-4.505178585745284e-07,1.0,2547,75.68093915109165,0.00238613505927176,0.0012343723040635112,0.09439323384860501,0.17716474130577042
E1,Video_S2.mp4,development,66,0.3333333333333333,198,9.696301249586484e-06,1.4345067716670456e-05,4.656450158790904e-08,-5.428344216351633e-07,1.0,2545,75.68093915109165,0.0035224939875741785,0.003396311069704965,0.07167554888334732,0.13372263374675405
E1,Video_S2.mp4,development,67,0.3383838383838384,198,0.0004748003331849,0.0014420753329056,0.0014814679743722,0.0001378835750519,1.0,2548,75.68093915109165,0.2647655372183561,0.5126493724053708,0.11994804596709951,0.22845431841140823
E1,Video_S2.mp4,development,68,0.3434343434343434,198,1.4994929764378671e-05,4.463785329805695e-05,4.494375389185734e-05,-2.156641179862362e-06,1.0,2565,75.68093915109165,0.006499350674237755,0.014208906526241604,0.09158587214388407,0.17489296544011657
E1,Video_S2.mp4,development,69,0.3484848484848485,198,1.5120664538398587e-05,4.519330796447206e-05,4.605995854944922e-05,2.11619400003471e-06,1.0,2580,75.68093915109165,0.00656999034761784,0.014407165413795315,0.07033190169481751,0.13477151543353624
E1,Video_S2.mp4,development,70,0.3535353535353535,198,0.0004082905286376,0.0015063264121437,0.001511093811132,8.312189523906888e-05,1.0,2565,75.68093915109165,0.22741526514673033,0.5355498327588406,0.10960274255779572,0.23496609476486233
E1,Video_S2.mp4,development,71,0.3585858585858585,198,1.2479464611675147e-05,3.888372929222674e-05,3.764739449252375e-05,1.2516158381936648e-06,1.0,2547,75.68093915109165,0.0050861229269619345,0.012155075868087482,0.08347358765008726,0.17926334004066863
E1,Video_S2.mp4,development,72,0.3636363636363636,198,1.4863283459903145e-05,1.6661363741232462e-05,3.521240188320007e-08,-4.627023131309471e-07,1.0,2534,75.68093915109165,0.006425389805265206,0.00422309281727795,0.06421153818888174,0.13550327823482095
E1,Video_S2.mp4,development,73,0.3686868686868687,198,0.0008123522921337,0.0016352448592396,0.0015686387196183,0.0001083688100879,0.9996056782334384,2536,75.68093915109165,0.4542881528356323,0.581494696649339,0.16173069185056937,0.24700113283845043
E1,Video_S2.mp4,development,74,0.3737373737373737,198,1.3147353994653392e-05,1.4837087652259447e-05,1.1879304111062083e-05,8.390480744635553e-07,1.0,2521,75.68093915109165,0.005461353996672614,0.0035719334724200118,0.12266335738709519,0.18614383299694282
E1,Video_S2.mp4,development,75,0.3787878787878788,198,1.2874573288958392e-05,1.527322195336934e-05,1.1665794772852678e-05,-8.780362732441205e-07,1.0,2525,75.68093915109165,0.005308101409668798,0.0037276078928685365,0.09332454339273859,0.14053977672092424
E1,Video_S2.mp4,development,76,0.3838383838383838,198,0.0008114792750883,0.0016732656141171,0.0017431289888918,0.0001705106428678,0.9996033320111068,2521,75.68093915109165,0.4537980693456427,0.5950436718056493,0.18344292488096461,0.25416575049210555
E1,Video_S2.mp4,development,77,0.3888888888888889,198,1.064101881334784e-05,1.569740834958017e-05,3.4886016919699614e-07,4.925217879092614e-07,1.0,2574,75.68093915109165,0.004053253015311129,0.003879017545397663,0.13859550691455125,0.19159406725542857
E1,Video_S2.mp4,development,78,0.3939393939393939,198,1.850040373307654e-05,3.595665557305074e-05,2.8748481781804003e-05,-2.258338587246556e-06,1.0,2571,75.68093915109165,0.008468774961781146,0.011110305225244402,0.10606382392635873,0.14647312674788251
E1,Video_S2.mp4,development,79,0.398989898989899,198,0.0006565910954908,0.0015224766648658,0.001610049046576,0.0001564629954852,0.9996116504854368,2575,75.68093915109165,0.3668420956886625,0.5413058975715275,0.17125839186693467,0.24518131945379376
E1,Video_S2.mp4,development,80,0.404040404040404,198,8.817112685013795e-06,6.396434809060023e-05,6.451510853366926e-05,-2.2207891525738432e-08,1.0,2551,75.68093915109165,0.0030285498595328934,0.021107063350922217,0.12920093136508423,0.18916275542807587
E1,Video_S2.mp4,development,81,0.4090909090909091,198,9.522407698338077e-06,6.437651171545351e-05,6.47164779365994e-05,5.209663611616122e-08,1.0,2563,75.68093915109165,0.0034247974618064306,0.021254174417555036,0.09775689788926477,0.14718561017544565
E1,Video_S2.mp4,development,82,0.4141414141414141,198,0.0008420965099639,0.0017164235954889,0.0017903259722515,6.941595759590857e-05,1.0,2551,75.68093915109165,0.4709853378305307,0.6104227121476364,0.19106400787458125,0.2629948856684934
E1,Video_S2.mp4,development,83,0.4191919191919191,198,1.1684139156571303e-05,1.8356299681769423e-05,7.697211003687698e-06,-2.624203754297838e-07,1.0,2548,75.68093915109165,0.004639295881609666,0.004828084266374444,0.14445782987633837,0.19845318531796366
E1,Video_S2.mp4,development,84,0.4242424242424242,198,1.1771924797797575e-05,1.6088965482383196e-05,1.775675002591015e-07,2.456599219380351e-06,1.0,2541,75.68093915109165,0.004688615329790572,0.0040187804085448165,0.10951552623970143,0.14984458409060897
E1,Video_S2.mp4,development,85,0.4292929292929293,198,0.0007006347094428,0.0017473048402022,0.0018627232639119,0.0002253052010928,1.0,2544,75.68093915109165,0.3915700475109066,0.6214266178453179,0.18002915655750273,0.2677400925292862
E1,Video_S2.mp4,development,86,0.4343434343434343,198,3.042218337305357e-05,7.04025741626964e-05,7.110783190000802e-05,-7.175370315914975e-06,1.0,2549,75.68093915109165,0.015166545785207321,0.02340501347079566,0.1388135038644289,0.20665632276466359
E1,Video_S2.mp4,development,87,0.4393939393939394,198,4.798329756024589e-05,0.0002692040431396,0.0002639177255332,5.676167793011722e-06,1.0,2543,75.68093915109165,0.025032403732400666,0.09435452400157088,0.11036822883142183,0.1785808730738904
E1,Video_S2.mp4,development,88,0.4444444444444444,198,0.0006828747039103,0.0018672263603584,0.0021022984292358,0.0002353008013721,0.9976544175136826,2558,75.68093915109165,0.38159895853278314,0.6641550049972188,0.17817591125676216,0.2999744060547225
E1,Video_S2.mp4,development,89,0.4494949494949495,198,2.531195464678889e-05,5.6520545770549415e-05,5.1877941587008536e-05,-1.1994109585522494e-06,1.0,2536,75.68093915109165,0.012295579760806202,0.018450181631576544,0.13670582838277318,0.229593349948936
E1,Video_S2.mp4,development,90,0.4545454545454545,198,2.430593906407099e-05,5.637714551354469e-05,5.163364767213352e-05,1.0991726604459018e-06,1.0,2551,75.68093915109165,0.011730390696858491,0.01839899825105764,0.1054619689612945,0.1767947620244664
E1,Video_S2.mp4,development,91,0.4595959595959596,198,0.0007446295864169,0.0018991348446976,0.002123417565599,0.0002192130273502,0.999211356466877,2536,75.68093915109165,0.41626954981172287,0.6755232294924292,0.1831638641739016,0.3014768788914571
E1,Video_S2.mp4,development,92,0.4646464646464646,198,2.6609612978787072e-05,4.251214954699318e-05,3.183189983246848e-05,-2.5082900922956952e-06,1.0,2545,75.68093915109165,0.013024615638405249,0.013450176333868951,0.1406290520400275,0.22947020325206005
E1,Video_S2.mp4,development,93,0.4696969696969697,198,7.458126598371104e-06,2.333264527995196e-05,1.2114001947338693e-05,-1.5703209244044558e-07,1.0,2595,75.68093915109165,0.0022650459016427026,0.006604338117877013,0.10603805050543132,0.1737537369685143
E1,Video_S2.mp4,development,94,0.4747474747474747,198,0.0011725325918933,0.0021180721871962,0.0021067669149488,0.0003528170298384,0.989771833202203,2542,75.68093915109165,0.6564452429860436,0.7535155684641489,0.24363984862558438,0.31869419484242295
E1,Video_S2.mp4,development,95,0.4797979797979798,198,5.620998117810632e-06,7.182856090019551e-06,1.1103226782438469e-08,-1.3112220198507885e-07,1.0,2580,75.68093915109165,0.001232910899411551,0.0008398097218650742,0.18303811419404117,0.2392305985622835
E1,Video_S2.mp4,development,96,0.4848484848484848,198,6.224151912972805e-06,9.621732331888384e-06,1.5661679952927443e-08,2.998394514897029e-07,1.0,2581,75.68093915109165,0.0015717748027244014,0.0017103515948781163,0.137671529346212,0.17985053682043214
E1,Video_S2.mp4,development,97,0.4898989898989899,198,0.0010247509714421,0.0021266859582642,0.0024938236456364,0.0003075132060427,0.9976735168670028,2579,75.68093915109165,0.5735091887773024,0.756583715127301,0.2466309442039846,0.32403383139714936
E1,Video_S2.mp4,development,98,0.494949494949495,198,1.4998023989292696e-05,1.7893806810335165e-05,2.513004560000809e-08,-3.097534397200618e-06,1.0,2523,75.68093915109165,0.006501089056100672,0.004663001885751354,0.18659848041701363,0.24419112401929985
E1,Video_S2.mp4,development,99,0.5,198,2.474033947228561e-05,4.355403252159668e-05,3.885145633830689e-05,4.360151259708012e-06,1.0,2523,75.68093915109165,0.011974441022205634,0.013822057174612157,0.14294247056831164,0.18659885730812792
E1,Video_S2.mp4,development,100,0.5050505050505051,198,0.0013467690561038,0.0022806332691727,0.0027214670553803,0.0003482294747432,0.9984319874558996,2551,75.68093915109165,0.7542122120812307,0.8114138955909169,0.2957599059465414,0.3428026168788252
E1,Video_S2.mp4,development,101,0.51010101010101,198,2.181589188060297e-05,6.214587446659711e-05,5.972412691335194e-05,-1.3245526500060834e-06,1.0,2592,75.68093915109165,0.010331456206162916,0.02045800584878432,0.22440279351144676,0.26221646412131494
E1,Video_S2.mp4,development,102,0.5151515151515151,198,2.2474380484645728e-05,6.089864428620378e-05,5.9899542975472286e-05,9.983830228099675e-07,1.0,2584,75.68093915109165,0.010701402313859989,0.02001283835468608,0.17097744571205006,0.20166555767965771
E1,Video_S2.mp4,development,103,0.5202020202020202,198,0.0014367193409266,0.0026151192856515,0.0032320632599294,0.0004240134942079,0.9972993827160492,2592,75.68093915109165,0.8046781504441135,0.930516078622371,0.3294026218950659,0.383878187915336
E1,Video_S2.mp4,development,104,0.5252525252525253,198,8.134678032588246e-06,1.3252736622649708e-05,8.413333489443175e-06,-1.7839514045991931e-06,1.0,2567,75.68093915109165,0.0026451453589310834,0.0030064123087334854,0.24771325276103223,0.2886602440136854
E1,Video_S2.mp4,development,105,0.5303030303030303,198,7.09000994427363e-06,7.704969006714037e-06,9.562317160316525e-09,5.622399094074026e-07,1.0,2562,75.68093915109165,0.0020582308592829064,0.0010261748945712213,0.18629949728559492,0.21675172673390686
E1,Video_S2.mp4,development,106,0.5353535353535354,198,0.0021700714003811,0.0031808794567244,0.003026356222108,0.0006273311660781,0.8348301444748145,2561,75.68093915109165,1.215950822167225,1.1318788446814645,0.44371232850600245,0.44553350622079624
E1,Video_S2.mp4,development,107,0.5404040404040404,198,1.3618367112531444e-05,2.877075382787265e-05,1.7324227883364074e-05,-2.4834541800800025e-06,1.0,2585,75.68093915109165,0.0057259766421745815,0.008545403255910643,0.3342157405400455,0.3362864804795749
E1,Video_S2.mp4,development,108,0.5454545454545454,198,1.1949065099672322e-05,2.81563450913324e-05,1.737008278723806e-05,2.3293911157740155e-06,1.0,2590,75.68093915109165,0.004788135714443215,0.008326098236126414,0.25185883933364495,0.25429638491871276
E1,Video_S2.mp4,development,109,0.5505050505050505,198,0.0022856768843914,0.0029782604251093,0.0034067332744598,0.0005784552189391,0.9845261121856866,2585,75.68093915109165,1.2807563087715907,1.0597766634354904,0.5090832066931315,0.45566645454790716
E1,Video_S2.mp4,development,110,0.5555555555555556,198,4.835650887326951e-06,5.3265563582292125e-06,1.6000113234326818e-08,8.235836087555626e-07,1.0,2590,75.68093915109165,0.0007916867624348215,0.00017721352772627296,0.3820103267104573,0.3417941442928619
E1,Video_S2.mp4,development,111,0.5606060606060606,198,7.280918904811235e-06,1.2225803320235965e-05,2.041223723381336e-08,-1.2752504769952822e-06,1.0,2591,75.68093915109165,0.0021654872081040637,0.002639856372832233,0.287049116834869,0.25700557231285454
E1,Video_S2.mp4,development,112,0.5656565656565656,198,0.0021441678149618,0.0032101704435888,0.0036387289874255,0.0006877078713548,0.9741112828438948,2588,75.68093915109165,1.201428907483988,1.1423008662925513,0.5156440644971487,0.4783293958077787
