event_id,video,split,frame,u_event,direct_handover_frame,r_raw,i_raw,observed_raw,signed_convergence,inlier_fraction,valid_vectors,characteristic_radius_px
E1,Video_S2.mp4,development,20,0.101010101010101,198,8.235776911304558e-06,4.116984568637567e-05,4.04840029659681e-05,2.969664770757774e-07,1.0,2584,75.68093915109165
E1,Video_S2.mp4,development,21,0.106060606060606,198,8.619066945622392e-06,4.159013112372034e-05,4.080669896211475e-05,-3.285618435100446e-07,1.0,2582,75.68093915109165
E1,Video_S2.mp4,development,22,0.1111111111111111,198,0.0008917035108661,0.00153625868434,0.0012770119355991,-1.4341898890712912e-05,0.998065015479876,2584,75.68093915109165
E1,Video_S2.mp4,development,23,0.1161616161616161,198,4.6290209048604615e-06,7.945490627560832e-06,4.018799245386617e-06,-8.639713517943903e-07,1.0,2562,75.68093915109165
E1,Video_S2.mp4,development,24,0.1212121212121212,198,1.2535692191997736e-05,3.144055664009984e-05,3.156015372951515e-05,1.8143122184621772e-06,1.0,2560,75.68093915109165
E1,Video_S2.mp4,development,25,0.1262626262626262,198,0.0002068994315004,0.0013318341349222,0.0013404064811766,6.590796942651522e-05,1.0,2565,75.68093915109165
E1,Video_S2.mp4,development,26,0.1313131313131313,198,1.2461471536625504e-05,4.8853854812818594e-05,4.424466533237137e-05,-1.5124498111696028e-06,1.0,2529,75.68093915109165
E1,Video_S2.mp4,development,27,0.1363636363636363,198,4.61337631426165e-05,0.0001573465466664,0.0001491711009293,1.1243899668000878e-06,1.0,2537,75.68093915109165
E1,Video_S2.mp4,development,28,0.1414141414141414,198,0.0009484700851453,0.0014790304116086,0.0012965516652911,2.2587158933551343e-05,0.9928881864875544,2531,75.68093915109165
E1,Video_S2.mp4,development,29,0.1464646464646464,198,3.612365464045921e-05,0.0002393436345372,0.0002296409656992,-9.362197619822156e-06,1.0,2602,75.68093915109165
E1,Video_S2.mp4,development,30,0.1515151515151515,198,3.632055866775171e-06,4.005250584338704e-06,9.166874370691858e-09,-2.637134466354496e-07,1.0,2552,75.68093915109165
E1,Video_S2.mp4,development,31,0.1565656565656565,198,0.0007295753494059,0.0014665601141512,0.0012841665884479,0.0001328784816686,0.9996076892899176,2549,75.68093915109165
E1,Video_S2.mp4,development,32,0.1616161616161616,198,9.699327846426806e-06,3.315979731847061e-05,3.117145388387144e-05,-2.092856169699786e-06,1.0,2576,75.68093915109165
E1,Video_S2.mp4,development,33,0.1666666666666666,198,2.7522043278898184e-05,5.138073108050791e-05,4.763606921187602e-05,3.393442313703865e-06,1.0,2574,75.68093915109165
E1,Video_S2.mp4,development,34,0.1717171717171717,198,0.0002335497454588,0.001205156571616,0.0011646368075162,-5.49059699550547e-06,1.0,2581,75.68093915109165
E1,Video_S2.mp4,development,35,0.1767676767676767,198,1.5243723055492377e-05,6.027594903296101e-05,6.020762157277204e-05,2.760574863147625e-07,1.0,2552,75.68093915109165
E1,Video_S2.mp4,development,36,0.1818181818181818,198,1.700179162410176e-05,6.09342691621427e-05,6.017039049766026e-05,-4.0685862812139817e-07,1.0,2560,75.68093915109165
E1,Video_S2.mp4,development,37,0.1868686868686868,198,0.0004437617347968,0.0013403218171975,0.0011496760416775,-1.402365624625368e-05,1.0,2552,75.68093915109165
E1,Video_S2.mp4,development,38,0.1919191919191919,198,1.01865860273023e-05,1.437967437443456e-05,1.4561643446597829e-08,-3.322090893487229e-07,1.0,2557,75.68093915109165
E1,Video_S2.mp4,development,39,0.1969696969696969,198,1.3214443788837548e-05,1.4503002394662984e-05,7.515752464826164e-09,8.964610518358285e-07,1.0,2562,75.68093915109165
E1,Video_S2.mp4,development,40,0.202020202020202,198,0.0006270541468743,0.0014632959747081,0.0013369333464652,5.711156925158889e-06,0.9464006259780908,2556,75.68093915109165
E1,Video_S2.mp4,development,41,0.207070707070707,198,1.8177362415214666e-05,4.632885085330579e-05,4.307267226977274e-05,2.4239204495790645e-06,1.0,2569,75.68093915109165
E1,Video_S2.mp4,development,42,0.2121212121212121,198,1.9135131970603505e-05,4.687486121741114e-05,4.310855001676828e-05,-2.5338423250698128e-06,1.0,2574,75.68093915109165
E1,Video_S2.mp4,development,43,0.2171717171717171,198,0.0008456547338178,0.0015306503744178,0.0013130073202773,0.0001337706511674,0.9809264305177112,2569,75.68093915109165
E1,Video_S2.mp4,development,44,0.2222222222222222,198,5.7183509204870524e-06,7.022761248617057e-06,1.0811625372753042e-08,6.973177499869365e-07,1.0,2579,75.68093915109165
E1,Video_S2.mp4,development,45,0.2272727272727272,198,1.5915432653254765e-05,2.448336662237928e-05,1.055232041835552e-05,-3.579661472796758e-06,1.0,2583,75.68093915109165
E1,Video_S2.mp4,development,46,0.2323232323232323,198,0.0004236584644366,0.0012563484884354,0.0012584161013364,0.0001429931843064,1.0,2587,75.68093915109165
E1,Video_S2.mp4,development,47,0.2373737373737373,198,8.43810008265668e-06,4.086166628072645e-05,4.034324956592173e-05,-2.0784939809281866e-06,1.0,2563,75.68093915109165
E1,Video_S2.mp4,development,48,0.2424242424242424,198,7.614604569523618e-06,4.0468791076992425e-05,3.9516417018603534e-05,2.181029681525004e-06,1.0,2562,75.68093915109165
E1,Video_S2.mp4,development,49,0.2474747474747475,198,0.000672903122393,0.0015925048935776,0.0014612826053053,6.902678484932423e-05,1.0,2563,75.68093915109165
E1,Video_S2.mp4,development,50,0.2525252525252525,198,2.5852023071814105e-05,4.909394714074041e-05,4.192318374407478e-05,1.618776258260901e-06,1.0,2586,75.68093915109165
E1,Video_S2.mp4,development,51,0.2575757575757575,198,1.5454067772620945e-05,1.9976097207642136e-05,2.901031592728032e-08,1.565055802177362e-06,1.0,2578,75.68093915109165
E1,Video_S2.mp4,development,52,0.2626262626262626,198,0.0003149060684325,0.0012538646554794,0.0012888147030025,1.8273307084704093e-05,1.0,2580,75.68093915109165
E1,Video_S2.mp4,development,53,0.2676767676767677,198,4.652200111328778e-06,6.486538740525399e-06,1.3297967598191462e-06,4.471302368358465e-07,1.0,2537,75.68093915109165
E1,Video_S2.mp4,development,54,0.2727272727272727,198,5.735195027459566e-06,1.1395218615833742e-05,8.747978426981717e-06,-5.401774521018865e-07,1.0,2545,75.68093915109165
E1,Video_S2.mp4,development,55,0.2777777777777778,198,0.0001752739752909,0.0014202166797396,0.0013829763047397,3.525070876497782e-05,1.0,2541,75.68093915109165
E1,Video_S2.mp4,development,56,0.2828282828282828,198,1.935536679062127e-05,5.968888616880775e-05,5.7626544730737805e-05,-2.132904141749492e-06,1.0,2544,75.68093915109165
E1,Video_S2.mp4,development,57,0.2878787878787879,198,2.156378359407748e-05,8.400907337938016e-05,8.319482003571466e-05,7.454323990296885e-07,1.0,2553,75.68093915109165
E1,Video_S2.mp4,development,58,0.2929292929292929,198,0.000355161520279,0.0013940407806087,0.0012944530462846,8.403824036551377e-05,0.9742086752637747,2559,75.68093915109165
E1,Video_S2.mp4,development,59,0.2979797979797979,198,4.588188776501551e-06,4.771900010132783e-06,2.0153885671447824e-08,-1.3408045185236972e-07,1.0,2581,75.68093915109165
E1,Video_S2.mp4,development,60,0.303030303030303,198,6.851591677048285e-06,9.34756248338244e-06,1.0473787170894866e-08,-3.250815276967245e-07,1.0,2580,75.68093915109165
E1,Video_S2.mp4,development,61,0.308080808080808,198,0.0008951479320044,0.001707744344126,0.001442179782316,9.210796604319782e-05,0.9953434225844005,2577,75.68093915109165
E1,Video_S2.mp4,development,62,0.3131313131313131,198,6.446664545775264e-06,3.4799803125522124e-05,3.26680310536176e-05,-8.01461502719647e-07,1.0,2585,75.68093915109165
E1,Video_S2.mp4,development,63,0.3181818181818182,198,7.215595430519626e-06,3.5946604723414035e-05,3.332727283122949e-05,1.0159716973268118e-06,1.0,2579,75.68093915109165
E1,Video_S2.mp4,development,64,0.3232323232323232,198,0.0004072715601083,0.0014432578876284,0.0013801071327179,7.213666833805199e-05,0.9938104448742746,2585,75.68093915109165
E1,Video_S2.mp4,development,65,0.3282828282828283,198,7.673657093896018e-06,8.288246532330851e-06,5.544718906236312e-09,-4.505178585745284e-07,1.0,2547,75.68093915109165
E1,Video_S2.mp4,development,66,0.3333333333333333,198,9.696301249586484e-06,1.4345067716670456e-05,4.656450158790904e-08,-5.428344216351633e-07,1.0,2545,75.68093915109165
E1,Video_S2.mp4,development,67,0.3383838383838384,198,0.0004748003331849,0.0014420753329056,0.0014814679743722,0.0001378835750519,1.0,2548,75.68093915109165
E1,Video_S2.mp4,development,68,0.3434343434343434,198,1.4994929764378671e-05,4.463785329805695e-05,4.494375389185734e-05,-2.156641179862362e-06,1.0,2565,75.68093915109165
E1,Video_S2.mp4,development,69,0.3484848484848485,198,1.5120664538398587e-05,4.519330796447206e-05,4.605995854944922e-05,2.11619400003471e-06,1.0,2580,75.68093915109165
E1,Video_S2.mp4,development,70,0.3535353535353535,198,0.0004082905286376,0.0015063264121437,0.001511093811132,8.312189523906888e-05,1.0,2565,75.68093915109165
E1,Video_S2.mp4,development,71,0.3585858585858585,198,1.2479464611675147e-05,3.888372929222674e-05,3.764739449252375e-05,1.2516158381936648e-06,1.0,2547,75.68093915109165
E1,Video_S2.mp4,development,72,0.3636363636363636,198,1.4863283459903145e-05,1.6661363741232462e-05,3.521240188320007e-08,-4.627023131309471e-07,1.0,2534,75.68093915109165
E1,Video_S2.mp4,development,73,0.3686868686868687,198,0.0008123522921337,0.0016352448592396,0.0015686387196183,0.0001083688100879,0.9996056782334384,2536,75.68093915109165
E1,Video_S2.mp4,development,74,0.3737373737373737,198,1.3147353994653392e-05,1.4837087652259447e-05,1.1879304111062083e-05,8.390480744635553e-07,1.0,2521,75.68093915109165
E1,Video_S2.mp4,development,75,0.3787878787878788,198,1.2874573288958392e-05,1.527322195336934e-05,1.1665794772852678e-05,-8.780362732441205e-07,1.0,2525,75.68093915109165
E1,Video_S2.mp4,development,76,0.3838383838383838,198,0.0008114792750883,0.0016732656141171,0.0017431289888918,0.0001705106428678,0.9996033320111068,2521,75.68093915109165
E1,Video_S2.mp4,development,77,0.3888888888888889,198,1.064101881334784e-05,1.569740834958017e-05,3.4886016919699614e-07,4.925217879092614e-07,1.0,2574,75.68093915109165
E1,Video_S2.mp4,development,78,0.3939393939393939,198,1.850040373307654e-05,3.595665557305074e-05,2.8748481781804003e-05,-2.258338587246556e-06,1.0,2571,75.68093915109165
E1,Video_S2.mp4,development,79,0.398989898989899,198,0.0006565910954908,0.0015224766648658,0.001610049046576,0.0001564629954852,0.9996116504854368,2575,75.68093915109165
E1,Video_S2.mp4,development,80,0.404040404040404,198,8.817112685013795e-06,6.396434809060023e-05,6.451510853366926e-05,-2.2207891525738432e-08,1.0,2551,75.68093915109165
E1,Video_S2.mp4,development,81,0.4090909090909091,198,9.522407698338077e-06,6.437651171545351e-05,6.47164779365994e-05,5.209663611616122e-08,1.0,2563,75.68093915109165
E1,Video_S2.mp4,development,82,0.4141414141414141,198,0.0008420965099639,0.0017164235954889,0.0017903259722515,6.941595759590857e-05,1.0,2551,75.68093915109165
E1,Video_S2.mp4,development,83,0.4191919191919191,198,1.1684139156571303e-05,1.8356299681769423e-05,7.697211003687698e-06,-2.624203754297838e-07,1.0,2548,75.68093915109165
E1,Video_S2.mp4,development,84,0.4242424242424242,198,1.1771924797797575e-05,1.6088965482383196e-05,1.775675002591015e-07,2.456599219380351e-06,1.0,2541,75.68093915109165
E1,Video_S2.mp4,development,85,0.4292929292929293,198,0.0007006347094428,0.0017473048402022,0.0018627232639119,0.0002253052010928,1.0,2544,75.68093915109165
E1,Video_S2.mp4,development,86,0.4343434343434343,198,3.042218337305357e-05,7.04025741626964e-05,7.110783190000802e-05,-7.175370315914975e-06,1.0,2549,75.68093915109165
E1,Video_S2.mp4,development,87,0.4393939393939394,198,4.798329756024589e-05,0.0002692040431396,0.0002639177255332,5.676167793011722e-06,1.0,2543,75.68093915109165
E1,Video_S2.mp4,development,88,0.4444444444444444,198,0.0006828747039103,0.0018672263603584,0.0021022984292358,0.0002353008013721,0.9976544175136826,2558,75.68093915109165
E1,Video_S2.mp4,development,89,0.4494949494949495,198,2.531195464678889e-05,5.6520545770549415e-05,5.1877941587008536e-05,-1.1994109585522494e-06,1.0,2536,75.68093915109165
E1,Video_S2.mp4,development,90,0.4545454545454545,198,2.430593906407099e-05,5.637714551354469e-05,5.163364767213352e-05,1.0991726604459018e-06,1.0,2551,75.68093915109165
E1,Video_S2.mp4,development,91,0.4595959595959596,198,0.0007446295864169,0.0018991348446976,0.002123417565599,0.0002192130273502,0.999211356466877,2536,75.68093915109165
E1,Video_S2.mp4,development,92,0.4646464646464646,198,2.6609612978787072e-05,4.251214954699318e-05,3.183189983246848e-05,-2.5082900922956952e-06,1.0,2545,75.68093915109165
E1,Video_S2.mp4,development,93,0.4696969696969697,198,7.458126598371104e-06,2.333264527995196e-05,1.2114001947338693e-05,-1.5703209244044558e-07,1.0,2595,75.68093915109165
E1,Video_S2.mp4,development,94,0.4747474747474747,198,0.0011725325918933,0.0021180721871962,0.0021067669149488,0.0003528170298384,0.989771833202203,2542,75.68093915109165
E1,Video_S2.mp4,development,95,0.4797979797979798,198,5.620998117810632e-06,7.182856090019551e-06,1.1103226782438469e-08,-1.3112220198507885e-07,1.0,2580,75.68093915109165
E1,Video_S2.mp4,development,96,0.4848484848484848,198,6.224151912972805e-06,9.621732331888384e-06,1.5661679952927443e-08,2.998394514897029e-07,1.0,2581,75.68093915109165
E1,Video_S2.mp4,development,97,0.4898989898989899,198,0.0010247509714421,0.0021266859582642,0.0024938236456364,0.0003075132060427,0.9976735168670028,2579,75.68093915109165
E1,Video_S2.mp4,development,98,0.494949494949495,198,1.4998023989292696e-05,1.7893806810335165e-05,2.5130045600008092e-08,-3.097534397200618e-06,1.0,2523,75.68093915109165
E1,Video_S2.mp4,development,99,0.5,198,2.474033947228561e-05,4.355403252159668e-05,3.885145633830689e-05,4.360151259708012e-06,1.0,2523,75.68093915109165
E1,Video_S2.mp4,development,100,0.5050505050505051,198,0.0013467690561038,0.0022806332691727,0.0027214670553803,0.0003482294747432,0.9984319874558996,2551,75.68093915109165
E1,Video_S2.mp4,development,101,0.51010101010101,198,2.181589188060297e-05,6.214587446659711e-05,5.972412691335194e-05,-1.3245526500060834e-06,1.0,2592,75.68093915109165
E1,Video_S2.mp4,development,102,0.5151515151515151,198,2.2474380484645728e-05,6.089864428620378e-05,5.9899542975472286e-05,9.983830228099675e-07,1.0,2584,75.68093915109165
E1,Video_S2.mp4,development,103,0.5202020202020202,198,0.0014367193409266,0.0026151192856515,0.0032320632599294,0.0004240134942079,0.9972993827160492,2592,75.68093915109165
E1,Video_S2.mp4,development,104,0.5252525252525253,198,8.134678032588246e-06,1.3252736622649708e-05,8.413333489443175e-06,-1.7839514045991931e-06,1.0,2567,75.68093915109165
E1,Video_S2.mp4,development,105,0.5303030303030303,198,7.09000994427363e-06,7.704969006714037e-06,9.562317160316525e-09,5.622399094074026e-07,1.0,2562,75.68093915109165
E1,Video_S2.mp4,development,106,0.5353535353535354,198,0.0021700714003811,0.0031808794567244,0.003026356222108,0.0006273311660781,0.8348301444748145,2561,75.68093915109165
E1,Video_S2.mp4,development,107,0.5404040404040404,198,1.3618367112531444e-05,2.877075382787265e-05,1.7324227883364074e-05,-2.4834541800800025e-06,1.0,2585,75.68093915109165
E1,Video_S2.mp4,development,108,0.5454545454545454,198,1.1949065099672322e-05,2.81563450913324e-05,1.737008278723806e-05,2.3293911157740155e-06,1.0,2590,75.68093915109165
E1,Video_S2.mp4,development,109,0.5505050505050505,198,0.0022856768843914,0.0029782604251093,0.0034067332744598,0.0005784552189391,0.9845261121856866,2585,75.68093915109165
E1,Video_S2.mp4,development,110,0.5555555555555556,198,4.835650887326951e-06,5.3265563582292125e-06,1.6000113234326818e-08,8.235836087555626e-07,1.0,2590,75.68093915109165
E1,Video_S2.mp4,development,111,0.5606060606060606,198,7.280918904811235e-06,1.2225803320235965e-05,2.041223723381336e-08,-1.2752504769952822e-06,1.0,2591,75.68093915109165
E1,Video_S2.mp4,development,112,0.5656565656565656,198,0.0021441678149618,0.0032101704435888,0.0036387289874255,0.0006877078713548,0.9741112828438948,2588,75.68093915109165
E1,Video_S2.mp4,development,113,0.5707070707070707,198,1.5342662865821524e-05,5.441469181343232e-05,5.138655615155585e-05,1.451205670632838e-06,1.0,2599,75.68093915109165
E1,Video_S2.mp4,development,114,0.5757575757575758,198,5.463606808267594e-05,0.0001762600015725,0.0001730937801767,-1.1145927156563928e-05,1.0,2601,75.68093915109165
E1,Video_S2.mp4,development,115,0.5808080808080808,198,0.0029741805728551,0.0038286271507212,0.0042558619752526,0.0010716700011956,0.927007299270073,2603,75.68093915109165
E1,Video_S2.mp4,development,116,0.5858585858585859,198,3.5376229443810497e-05,0.0002523696454899,0.0002444690617267,2.398585267071596e-06,1.0,2549,75.68093915109165
E1,Video_S2.mp4,development,117,0.5909090909090909,198,5.843240026396407e-06,5.986287138749949e-06,7.655804878936578e-09,-1.274360095449012e-06,1.0,2565,75.68093915109165
E1,Video_S2.mp4,development,118,0.5959595959595959,198,0.0028603891411754,0.0036465236345171,0.0043449746444821,0.0008465927816742,0.958968347010551,2559,75.68093915109165
E1,Video_S2.mp4,development,119,0.601010101010101,198,3.4243384526912006e-06,8.787772161548156e-06,3.4345497113008605e-08,-3.451215162542099e-07,1.0,2560,75.68093915109165
E1,Video_S2.mp4,development,120,0.6060606060606061,198,1.6317054758002836e-05,4.294315885941694e-05,3.824389204964973e-05,-3.7030496995438256e-06,1.0,2561,75.68093915109165
E1,Video_S2.mp4,development,121,0.6111111111111112,198,0.0024468470547599,0.0038729961032537,0.0040812948718667,0.0008872787197715,0.9700038955979744,2567,75.68093915109165
E1,Video_S2.mp4,development,122,0.6161616161616161,198,1.7977140719342883e-05,7.557485992195456e-05,7.404127245536074e-05,1.9347752122644837e-07,1.0,2555,75.68093915109165
E1,Video_S2.mp4,development,123,0.6212121212121212,198,1.7612652204268318e-05,7.623444241781833e-05,7.31662948965095e-05,-3.135535819875912e-07,1.0,2549,75.68093915109165
E1,Video_S2.mp4,development,124,0.6262626262626263,198,0.0028226206115847,0.0041153916371822,0.0049251038581132,0.0010910498494435,0.8868884540117417,2555,75.68093915109165
E1,Video_S2.mp4,development,125,0.6313131313131313,198,7.070902765259789e-06,7.654296374275265e-06,9.991823368693533e-09,2.253319568712442e-07,1.0,2493,75.68093915109165
E1,Video_S2.mp4,development,126,0.6363636363636364,198,2.904599103120251e-07,2.914638048749733e-07,2.174188828973911e-09,1.7712736943842344e-08,1.0,2492,75.68093915109165
E1,Video_S2.mp4,development,127,0.6414141414141414,198,0.0029776135042498,0.004780462165983,0.004587656352669,0.0009214671170875,0.9550561797752808,2492,75.68093915109165
E1,Video_S2.mp4,development,128,0.6464646464646465,198,1.7026906578410323e-05,2.225349866880609e-05,1.2881735528935678e-05,-9.424217257691936e-07,1.0,2540,75.68093915109165
E1,Video_S2.mp4,development,129,0.6515151515151515,198,1.8108686655775523e-05,2.3846577610779605e-05,1.2729145055345724e-05,7.441494210835842e-07,1.0,2538,75.68093915109165
E1,Video_S2.mp4,development,130,0.6565656565656566,198,0.003158681406571,0.0048407293079277,0.00426937174052,0.0007198690354516,0.9330708661417324,2540,75.68093915109165
E1,Video_S2.mp4,development,131,0.6616161616161617,198,4.920881483472935e-06,4.901196623165395e-06,4.338280401583461e-09,-9.589293534784105e-07,1.0,2584,75.68093915109165
E1,Video_S2.mp4,development,132,0.6666666666666666,198,3.6089067499863903e-06,3.7419168714921927e-06,6.1812834850627504e-09,1.3710066509853291e-06,1.0,2582,75.68093915109165
E1,Video_S2.mp4,development,133,0.6717171717171717,198,0.0045022713784913,0.0053537615157758,0.0042102304287254,0.0012252420445609,0.9530825901512214,2579,75.68093915109165
E1,Video_S2.mp4,development,134,0.6767676767676768,198,7.610859535456707e-06,4.339067849814097e-05,4.37208145740442e-05,-8.773429138742017e-07,1.0,2632,75.68093915109165
E1,Video_S2.mp4,development,135,0.6818181818181818,198,7.060163927895708e-06,4.297976552687569e-05,4.37032213085331e-05,7.765866684161793e-07,1.0,2634,75.68093915109165
E1,Video_S2.mp4,development,136,0.6868686868686869,198,0.0037024537423702,0.0050965731389499,0.0041397707536816,0.0008603279975242,0.925531914893617,2632,75.68093915109165
E1,Video_S2.mp4,development,137,0.6919191919191919,198,1.237332071484068e-05,1.7068558480690106e-05,4.140418695897097e-06,4.4158569934005243e-07,1.0,2622,75.68093915109165
E1,Video_S2.mp4,development,138,0.696969696969697,198,2.350533000418716e-06,3.0333366097233085e-06,2.188391334811968e-08,4.973016332066038e-07,1.0,2620,75.68093915109165
E1,Video_S2.mp4,development,139,0.702020202020202,198,0.005514714378978,0.0062586552377866,0.0044418424367904,0.0015320034571661,0.9427043544690604,2618,75.68093915109165
E1,Video_S2.mp4,development,140,0.7070707070707071,198,2.899192914170332e-06,3.150094755476659e-06,6.360143967043541e-09,-4.460926708027557e-07,1.0,2612,75.68093915109165
E1,Video_S2.mp4,development,141,0.7121212121212122,198,2.871051153906392e-06,9.080271728606294e-06,5.019476745360407e-08,1.3935790847963148e-06,1.0,2614,75.68093915109165
E1,Video_S2.mp4,development,142,0.7171717171717171,198,0.0034332928280251,0.0044009808095014,0.0032671862281858,0.0008557043921109,0.9074569789674952,2615,75.68093915109165
E1,Video_S2.mp4,development,143,0.7222222222222222,198,2.149930756185532e-05,0.0001434889603787,0.0001461119245504,-6.522452595802974e-07,1.0,2617,75.68093915109165
E1,Video_S2.mp4,development,144,0.7272727272727273,198,0.0032120120571281,0.0047907359462777,0.0031193194445222,0.0007367241441924,0.9246575342465754,2628,75.68093915109165
E1,Video_S2.mp4,development,145,0.7323232323232324,198,5.4375491677867495e-05,0.0002168237919046,0.0002089759072987,7.4703321795155375e-06,1.0,2590,75.68093915109165
E1,Video_S2.mp4,development,146,0.7373737373737373,198,1.7327031000814894e-06,1.940391079000233e-06,9.788637456153992e-09,2.2324845028176557e-07,1.0,2583,75.68093915109165
E1,Video_S2.mp4,development,147,0.7424242424242424,198,0.0050980016748111,0.0056044180098476,0.0026140282861888,0.0014683355106269,0.943454686289698,2582,75.68093915109165
E1,Video_S2.mp4,development,148,0.7474747474747475,198,4.162756838817426e-06,1.1244836309311394e-05,2.394439434283413e-06,1.0755481257840316e-06,1.0,2592,75.68093915109165
E1,Video_S2.mp4,development,149,0.7525252525252525,198,8.052011776244053e-06,2.9134322634425773e-05,2.944092193502001e-05,-2.3299313400837462e-06,1.0,2582,75.68093915109165
E1,Video_S2.mp4,development,150,0.7575757575757576,198,0.0027105744286269,0.0039321386089793,0.0018074441468343,0.0005922198655808,0.8973663826491092,2582,75.68093915109165
E1,Video_S2.mp4,development,151,0.7626262626262627,198,1.86918784364398e-05,5.648006353359702e-05,5.860993405804038e-05,3.030629258327089e-06,1.0,2613,75.68093915109165
E1,Video_S2.mp4,development,152,0.7676767676767676,198,1.8754641976652723e-05,5.76750519358866e-05,5.873011832591146e-05,-3.209596834752304e-06,1.0,2607,75.68093915109165
E1,Video_S2.mp4,development,153,0.7727272727272727,198,0.0029445230893438,0.0039462680951027,0.0017120367847383,0.0009751225888419,0.8828932261768083,2613,75.68093915109165
E1,Video_S2.mp4,development,154,0.7777777777777778,198,1.0791010241993258e-06,1.2500721623026232e-06,3.011864757596072e-09,7.205177421365505e-08,1.0,2544,75.68093915109165
E1,Video_S2.mp4,development,155,0.7828282828282829,198,1.1837640182429081e-07,1.1798642344579313e-07,1.0584821907855255e-09,-5.315608286871054e-08,1.0,2543,75.68093915109165
E1,Video_S2.mp4,development,156,0.7878787878787878,198,0.0014479235505788,0.0024629199984112,0.0015267222188413,-5.069584422323637e-05,0.8037750688163586,2543,75.68093915109165
E1,Video_S2.mp4,development,157,0.7929292929292929,198,6.0534027282994576e-06,2.587976606641294e-05,2.6059717129101045e-05,1.4256204151630314e-06,1.0,2533,75.68093915109165
E1,Video_S2.mp4,development,158,0.797979797979798,198,6.415825237736661e-06,2.5940126880704157e-05,2.5955456294468604e-05,-1.3297008056856183e-06,1.0,2519,75.68093915109165
E1,Video_S2.mp4,development,159,0.803030303030303,198,0.0032716701576738,0.0040421679068704,0.0011684580240398,0.0003685756385108,0.8843268851164627,2533,75.68093915109165
E1,Video_S2.mp4,development,160,0.8080808080808081,198,5.579187280224715e-07,5.691788290414419e-07,1.3541192611654651e-09,6.088249804303558e-08,1.0,2442,75.68093915109165
