repetition,shifted_grandchild_auc
110,0.6045936809819266
111,0.6409971932874614
112,0.5888624080728885
113,0.5837724493702879
114,0.5861614747399555
115,0.5921924240980128
116,0.624396170630386
117,0.6403155218819925
118,0.5668855792511918
119,0.6120736575055348
120,0.5731275065955134
121,0.61001034408164
122,0.5979396176545166
123,0.64711510850094
124,0.5797316042895736
125,0.5790707179449482
126,0.6490946562254301
127,0.6009155947827179
128,0.6012084354848177
129,0.6171708802898135
130,0.6264249657986882
131,0.618711295698869
132,0.5828329361318698
133,0.6057415301914506
134,0.6109703582486337
135,0.5987128670731575
136,0.5864518460003663
137,0.6077717743333493
138,0.6083676980677192
139,0.5997057197695939
140,0.6207637760111558
141,0.602715155475767
142,0.6165798234605855
143,0.590665980166625
144,0.5894394961422273
145,0.6262065028923722
146,0.6149371191232234
147,0.6358085870304158
148,0.6175922668682129
149,0.6049021612901614
150,0.6055211857357815
151,0.5950883002879538
152,0.6417933923915925
153,0.6113730551040109
154,0.6475103796570201
155,0.5793428601340678
156,0.60860229821154
157,0.55098715155398
158,0.592918500079911
159,0.6035385819485165
160,0.6259070767503171
161,0.6250502780437488
162,0.5802985722971852
163,0.5954938724822317
164,0.6311136224683762
165,0.5986848750944886
166,0.5740226943797962
167,0.6329254852320478
168,0.6301279034176915
169,0.615522814671252
170,0.6083605009694029
171,0.5700376815968848
172,0.6095847747565009
173,0.604752512766542
174,0.6120185331898215
175,0.5949540823688313
176,0.6184124898215948
177,0.6348573238312664
178,0.6384135492735189
179,0.6191708495537822
180,0.6126035517274052
181,0.6394091047961039
182,0.6044768409157266
183,0.5767672231832515
184,0.600276870394623
185,0.6101809061162103
186,0.6233326700666924
187,0.5752730801885423
188,0.6128777856032845
189,0.6052725244637136
190,0.6188434378316661
191,0.6105321704252824
192,0.6156942984974821
193,0.5845501766628727
194,0.6148408413255068
195,0.6340105949741617
196,0.5801311119346513
197,0.570887750755507
198,0.6385873318145211
199,0.609551964740197
200,0.6074825839285419
201,0.5884517771365904
202,0.6209503765154544
203,0.5953572701731332
204,0.6174710538238035
205,0.6181990033849915
206,0.6014192298411422
207,0.5911584338423277
208,0.6105598009896299
209,0.6033170262700503
210,0.6306419317146373
211,0.6118145818706148
212,0.6280961294500254
213,0.613879470414112
214,0.6307610828704071
215,0.6387682124378987
216,0.6026461657655012
217,0.5979890014484004
218,0.6065453951773637
219,0.621742233895875
220,0.5840757601384482
221,0.6434879634104664
222,0.5696733164750243
223,0.6608875051110037
224,0.619396191251614
225,0.6225271750268933
226,0.6100287861117968
227,0.5806019461027571
228,0.5931764704527269
229,0.5904810718772611
230,0.5966644998155024
231,0.6507751682054811
232,0.6003015020604288
233,0.6366169833116672
234,0.6292036792547367
235,0.5961357608584533
236,0.6072394431916555
237,0.6557914894305192
238,0.6067133393154899
239,0.6191606284273584
240,0.5845816220750434
241,0.5889669026284542
242,0.621116984580017
243,0.5546952795206724
244,0.6133929813468444
245,0.5777005247963314
246,0.6036505678438224
247,0.5972921550083609
248,0.6011010443692414
249,0.6430334043723405
250,0.6234800485155466
251,0.5994176509349822
252,0.5971583427444099
253,0.6195151933161618
254,0.5810536243423033
255,0.5898005467895997
256,0.6390353997927711
257,0.5768289401496125
258,0.6033702856017394
259,0.6058720033758609
260,0.6240691555837055
261,0.6048343244293104
262,0.6515419845915861
263,0.6236731525451782
264,0.568022350960524
265,0.5760934303272057
266,0.6265336000625922
267,0.5994952156153548
268,0.5716172276149843
269,0.6091024376451298
270,0.6003858169309909
271,0.6219218999980325
272,0.6231383161336997
273,0.5963587822548515
274,0.6442052229617918
275,0.5723872400845963
276,0.6057662437352086
277,0.5956523319904902
278,0.6196439221698344
279,0.5836878412526793
280,0.5912253875726317
281,0.6351665788365141
282,0.6060727078359207
283,0.5953859614912638
284,0.5785570957263895
285,0.6349794773901315
286,0.6238185791586023
287,0.5856629205148615
288,0.5824121202214382
289,0.6139870612369364
290,0.5922002568093
291,0.5996017071352552
292,0.622096209965074
293,0.6069225500921198
294,0.6007221614809518
295,0.6004674841999712
296,0.6191858980034693
297,0.6252248459183393
298,0.603684262587235
299,0.5646386355698795
300,0.604417862925722
301,0.606638904456731
302,0.5925974724639551
303,0.617618311005334
304,0.6124200799913105
305,0.5710821143595388
306,0.588344644345794
307,0.6434678570682633
308,0.5944048361947002
309,0.5928287306017093
310,0.6016625265691267
311,0.6219666068258438
312,0.6163265512499114
313,0.6214593485476861
314,0.6349127523791269
315,0.5839342427161615
316,0.6349805124152266
317,0.6268208960418746
318,0.5877915272166306
319,0.6263183627326502
320,0.5885864236998045
321,0.6074264322676606
322,0.6460095294414594
323,0.6005686102245706
324,0.5899317110056572
325,0.6281478138073449
326,0.6002606441962816
327,0.5986676296812159
328,0.6212573033371304
329,0.6016496302467059
330,0.6039951126773578
331,0.604190030172858
332,0.5989912833336059
333,0.599395186846715
334,0.6386400882604384
335,0.6499636674292625
336,0.5960113102904221
337,0.6060370815208063
338,0.593673098956789
339,0.5875026520349603
340,0.6084103219281518
341,0.6021485530198454
342,0.6006373178766764
343,0.5782804417166562
344,0.6113531279632277
345,0.5896357357206938
346,0.6291089783318545
347,0.5725778749303324
348,0.6194334335920793
349,0.5819377891640674
350,0.5961667475931322
351,0.6069148518064391
352,0.5857260885034046
353,0.6082749502261542
354,0.5560266612019389
355,0.6446821365939824
356,0.64342038260898
357,0.619086066741551
358,0.5864843351770613
359,0.6101174737112588
360,0.6171061627154028
361,0.6130042132671711
362,0.5853774054789285
363,0.576825876375328
364,0.605768947026006
365,0.5921515982905665
366,0.6007705142331832
367,0.6075522132231103
368,0.6097289706496494
369,0.6150414388096541
370,0.6325061079372188
371,0.6078401670768027
372,0.6542231416843034
373,0.599545499133836
374,0.6377375242509316
375,0.6282793536871858
376,0.6186207126272393
377,0.6536639002207617
378,0.6224173752608747
379,0.5827114042601282
380,0.585728515227324
381,0.6210514215477106
382,0.6126479101331104
383,0.5891794533124984
384,0.607789864686066
385,0.6326146340872852
386,0.6291513095974347
387,0.5994241264587354
388,0.5803410705634233
389,0.5901249760100785
390,0.6373307455031437
391,0.6058225647202371
392,0.6133399807092413
393,0.604415329449795
394,0.6240028662119087
395,0.5842623139757176
396,0.5907895975591488
397,0.5965455341553509
398,0.6089148822142676
399,0.6102434322151746
400,0.5835821665202359
401,0.5899604597940217
402,0.5805272962357397
403,0.6286450554397498
404,0.6292483883810567
405,0.6488289289870033
406,0.6038163138810595
407,0.6138932937322377
408,0.6059958611207324
409,0.5734303682788701
410,0.6021178714965961
411,0.5975741886152518
412,0.5926305434707917
413,0.6063301939970975
414,0.581396394925012
415,0.5901172508629157
416,0.6242535209973326
417,0.6119134200054153
418,0.6275405164811597
419,0.6143613207545602
420,0.6139316303902481
421,0.6335436435836432
422,0.6307853799428811
423,0.6271434072451232
424,0.6382437186097308
425,0.6138093754618257
426,0.6143997875251587
427,0.5692902566935837
428,0.5700227899140721
429,0.646713962420109
430,0.6239203394625861
431,0.5901070494202941
432,0.6371830171658631
433,0.616882671131059
434,0.6338191015482165
435,0.634381074285428
436,0.6282163282553482
437,0.6225868750838991
438,0.5541488991685681
439,0.5751895731972182
440,0.601510359121301
441,0.6057674993354085
442,0.5917997477108192
443,0.5866257655426036
444,0.6058445257585355
445,0.6202947295072052
446,0.6061853659300892
447,0.6032006282378243
448,0.5617634290539399
449,0.5886744358351665
450,0.5755324644906855
451,0.627986830860973
452,0.6134034150718342
453,0.586829627604823
454,0.5955593792257612
455,0.6111881232781391
456,0.6106621869604543
457,0.5826330511832741
458,0.5925304377669042
459,0.5943585001355907
460,0.6243441715580149
461,0.6018692015359095
462,0.5958699687549496
463,0.6218203271839027
464,0.6138465913600923
465,0.6431849094438261
466,0.6320263267966724
467,0.6076399921743622
468,0.5746979648932902
469,0.5985581759018638
470,0.6413892646789037
471,0.6229447498711151
472,0.6468359297694973
473,0.6139315561567638
474,0.5849436547576491
475,0.5988061069071077
476,0.6089248522996382
477,0.58479713198882
478,0.6120989839855557
479,0.6165552170726497
480,0.6045272608717774
481,0.579935854760446
482,0.6335090236323185
483,0.5857231476233238
484,0.598016966650043
485,0.6100921732055431
486,0.5921786631107313
487,0.5934618636523924
488,0.6370439891940677
489,0.5933045455440231
490,0.6070802577367016
491,0.5874958682675003
492,0.5969533166571249
493,0.5846530656147344
494,0.5870405771140326
495,0.609226391702671
496,0.5729449951050943
497,0.6272082489757508
498,0.5992677169946852
499,0.5867575440886531
500,0.6327612371658761
501,0.6046291902655002
502,0.6123227907164585
503,0.6340581225218543
504,0.6272681155284068
505,0.6168330530423168
506,0.6122780185207267
507,0.6326035788730402
508,0.606361807646706
509,0.6176094175805482
510,0.5964191208250744
511,0.6086628741845277
512,0.621641535555005
513,0.638034139136199
514,0.6234411639641483
515,0.6245518661719305
516,0.6205741481908534
517,0.585663026083411
518,0.6024327233570861
519,0.6104037884524905
520,0.5804021239008323
521,0.6069896893262048
522,0.5853841950792845
523,0.6202572558505375
524,0.650806408948599
525,0.6064282884339377
526,0.5793026311114448
527,0.59100850868723
528,0.5825938272566129
529,0.64794106390839
530,0.6291017613562798
531,0.5809190382715714
532,0.5601421395493169
533,0.6240570098633498
534,0.5973058949534193
535,0.5954563829546081
536,0.5944523557075637
537,0.6102912054159116
538,0.5934798026246847
539,0.6372637667642976
540,0.5934374707420492
541,0.594367372199868
542,0.6174127848233064
543,0.594968601305596
544,0.6062662336774355
545,0.6104910336571527
546,0.6142559595613353
547,0.6470805896298689
548,0.5984973595745622
549,0.6003743745920861
550,0.6266821643818835
551,0.616203222044156
552,0.6371252551045314
553,0.6113271149605394
554,0.5889670379791959
555,0.602922941424362
556,0.5704832511519866
557,0.6099478292991368
558,0.6317083312962193
559,0.5603241877581437
560,0.5912043745203639
561,0.5982222991054905
562,0.6036329457472022
563,0.5446497065185019
564,0.6022864381342754
565,0.5989228389262656
566,0.6416915028531566
567,0.6086826721049189
568,0.602595732776403
569,0.6075004747668451
570,0.6260309342369005
571,0.6344446519603235
572,0.614581748816612
573,0.6308255619111701
574,0.6190788737227754
575,0.6061130542277848
576,0.6074980194551177
577,0.6226745969834198
578,0.6137021244320985
579,0.5703306004306531
580,0.5893985660721662
581,0.6105348158132538
582,0.5679170950544147
583,0.6355458245180686
584,0.5764233050799938
585,0.6147607066321716
586,0.5899929624705398
587,0.6068680781050476
588,0.6131810034024282
589,0.6189387519800886
590,0.6239524331255673
591,0.5454898591846894
592,0.583077749718517
593,0.6107775815507618
594,0.6076672127746833
595,0.5998631572108383
596,0.57728075425669
597,0.6157451288084722
598,0.5925934241251413
599,0.6325049986592782
600,0.6161733022750033
601,0.600998022275823
602,0.5632644003198789
603,0.6094418454216771
604,0.6250205639646712
605,0.6323949634881735
606,0.6236993940039783
607,0.5910058553344303
608,0.6132186348414606
609,0.5960068457412728
610,0.6086940330523405
611,0.6243685854364938
612,0.6247194742842911
613,0.6378539287411542
614,0.6162267767047405
615,0.6164839303770964
616,0.6220181528570661
617,0.5983586398754204
618,0.5881016603875229
619,0.6296323661944425
620,0.5612625572826899
621,0.6295880139895138
622,0.6307030078720806
623,0.6205692372365829
624,0.5804488353683558
625,0.5986000613082916
626,0.6281117002436324
627,0.6610120990048481
628,0.594350823357931
629,0.5980059631845531
630,0.6638559723951309
631,0.6363423467794153
632,0.5898571299943115
633,0.5888901335169455
634,0.5697138548479631
635,0.61104436381326
636,0.6604473049492864
637,0.615161619213819
638,0.6327965395987927
639,0.5957772401746309
640,0.6221190786601588
641,0.5764551426846377
642,0.5963071325697091
643,0.5636748425711642
644,0.6451434582454937
645,0.6008244158662519
646,0.6132518118638691
647,0.572789644440031
648,0.5999694413389549
649,0.597677534775353
650,0.5697806315640691
651,0.5811040226032633
652,0.5815633779031564
653,0.6025397414713882
654,0.6084763000325809
655,0.634720273203594
656,0.6035590325003434
657,0.5984366480917338
658,0.5633868489076685
659,0.6004849555358872
660,0.6248423632676676
661,0.6355802409189416
662,0.602512463151852
663,0.6289356654128847
664,0.5941640771238488
665,0.5733122067953005
666,0.6128792392728337
667,0.5875504299505846
668,0.6316233548111204
669,0.6489974683388469
670,0.6229373903564416
671,0.6460301348318803
672,0.5983847332215447
673,0.585605866668591
674,0.624118943184478
675,0.6273152477401975
676,0.5791380474630042
677,0.5891853757241134
678,0.6137291258455867
679,0.5628697556091297
680,0.5557623270889782
681,0.62513038813528
682,0.6088127495460512
683,0.6432074662225723
684,0.5925367225977551
685,0.5970073595393425
686,0.630428111022027
687,0.6102978650913579
688,0.5766918460333872
689,0.6325402808850735
690,0.6286391000246495
691,0.5882831038055336
692,0.6069155772552701
693,0.5954505775609994
694,0.6240142902061534
695,0.6121330278215441
696,0.6404617354460752
697,0.5995197283738083
698,0.5689257876729797
699,0.6058505429361749
700,0.6064761884638233
701,0.6235247345549376
702,0.558939156852189
703,0.6123113767024343
704,0.5974121592301913
705,0.5878509849851531
706,0.6140339407091617
707,0.6069865544541838
708,0.6265843376013354
709,0.5851123732701466
710,0.5951710603161062
711,0.594815957563287
712,0.6163633436821451
713,0.5362693752641956
714,0.6304107409287938
715,0.6225376843952757
716,0.5976323796521146
717,0.6244382039001367
718,0.5956114246430219
719,0.6145811990513282
720,0.5954869265276795
721,0.609432945794612
722,0.5984343857011725
723,0.5539923688275626
724,0.6352898005246037
725,0.5939717132966758
726,0.5807692985578741
727,0.6213929224153943
728,0.6018742393405203
729,0.6238446376431905
730,0.6278828350941699
731,0.6126687637720482
732,0.6059935553891874
733,0.6245299956157714
734,0.6144487590212843
735,0.5662970701074836
736,0.5701034725228512
737,0.6065302585022029
738,0.618292993099388
739,0.5938665631412497
740,0.5762343931441866
741,0.6221757411989909
742,0.6356525149343618
743,0.6306205807331241
744,0.6121830520352604
745,0.616106860070786
746,0.6243815536225801
747,0.5893391034324261
748,0.5955888012024423
749,0.6155768772643203
750,0.5808276614110883
751,0.6114134983672033
752,0.6048453342137372
753,0.5848271942788479
754,0.6150484349147625
755,0.5771589866589579
756,0.5770536516923542
757,0.5896070254862715
758,0.6055551007835468
759,0.567906381805553
760,0.635576089746374
761,0.6286645977984513
762,0.6110918401386749
763,0.6225447107552718
764,0.639245396053027
765,0.6081400937100049
766,0.5616662256723918
767,0.6357071786136551
768,0.5775048828479508
769,0.6091433403198914
770,0.5876512942267132
771,0.6260352840341844
772,0.6075872091508053
773,0.5904148532253483
774,0.6522512332220454
775,0.5853158259336521
776,0.5947707835389928
777,0.6056193591789129
778,0.5991761728444219
779,0.6282335936695453
780,0.6274300194170639
781,0.6569702430146263
782,0.6000313729805077
783,0.5810592122742014
784,0.5772411222816343
785,0.6202054645436968
786,0.6135205107502227
787,0.6155642341262635
788,0.6029783801317594
789,0.6222046089275755
790,0.5995477897856608
791,0.6044089281667888
792,0.6019132806536645
793,0.6074745447343607
794,0.6374422293768454
795,0.6260797832490598
796,0.575576768770461
797,0.5925623804226688
798,0.5892471410817655
799,0.5873748954477723
800,0.607737206737158
801,0.5982052449307695
802,0.6044961624850425
803,0.6013557293490636
804,0.6225809117738617
805,0.5894413714835537
806,0.6390128859620567
807,0.6035759558904189
808,0.6173545731053781
809,0.6231900601744161
810,0.6226452358458702
811,0.6161340191660126
812,0.6093285722620262
813,0.5867829922279403
814,0.5830390091881003
815,0.6597121290730926
816,0.6147800853215608
817,0.5801240683954614
818,0.58583532499944
819,0.6256907846786419
820,0.6219465591193817
821,0.6073690728565706
822,0.6061082249012361
823,0.5983306884541877
824,0.6303430749949337
825,0.6297148097084101
826,0.5773318092212795
827,0.5603213471876602
828,0.596407352375168
829,0.6101393099293273
830,0.6463093596217402
831,0.5802115027291335
832,0.5891965457895578
833,0.6014697322549457
834,0.6190090994672647
835,0.588470337490222
836,0.5865863440188545
837,0.6204093763497057
838,0.6203960868391267
839,0.5903423973110922
840,0.6276976674243985
841,0.6260990867857814
842,0.5897200482970133
843,0.6450982410948112
844,0.6261875066803644
845,0.6279628995808197
846,0.6265914530324669
847,0.6148057966122941
848,0.6224086698526101
849,0.643105832292229
850,0.5910196816289434
851,0.5901027015197899
852,0.6117281639460334
853,0.5679960994387836
854,0.5990913007541698
855,0.6247485643710087
856,0.5847063544502453
857,0.5924575667310374
858,0.623734819556168
859,0.6173093810857541
860,0.6099575472224394
861,0.6220275774785073
862,0.6468949028972912
863,0.6002578646231631
864,0.5706722182851302
865,0.5908717780081385
866,0.6336169244733778
867,0.6174264817551066
868,0.603449238401518
869,0.5886362429795432
870,0.6043379605941628
871,0.5903223188575506
872,0.6051708748794515
873,0.575419398995474
874,0.5955991073889824
875,0.6364598226783532
876,0.567195520932742
877,0.575486649227786
878,0.6175007846408903
879,0.64996454265385
880,0.5938975386144242
881,0.591493130303493
882,0.6031578712016636
883,0.5691851121810926
884,0.6185982298298016
885,0.6383670503677652
886,0.6196548835324803
887,0.5762803820930402
888,0.6182470895583776
889,0.5791082389750427
890,0.6322459253434953
891,0.6212943217113985
892,0.6322235912789294
893,0.58964788654505
894,0.6059129761683606
895,0.5700286183568626
896,0.612125567198914
897,0.6083204652445914
898,0.568242623162348
899,0.5719496770529041
900,0.5855239195664971
901,0.6009317337664697
902,0.6010287184430052
903,0.6384929319267754
904,0.574238157201376
905,0.5736167869453234
906,0.5930213638139412
907,0.6383967774020336
908,0.5875353624203188
909,0.5942757649373068
910,0.6460793296876056
911,0.6105239328067321
912,0.6158161615425316
913,0.6251776777995407
914,0.6343808806614986
915,0.586919268258914
916,0.6094046322430843
917,0.6227464676100806
918,0.5941857484609425
919,0.5872971108159118
920,0.6168422403204062
921,0.6092417916814801
922,0.5781377720728552
923,0.594688894447147
924,0.6038771344188302
925,0.6066869130906866
926,0.6414257722516795
927,0.590766095933325
928,0.6086236923551995
929,0.6227316493018255
930,0.5955156831683069
931,0.6399945886544698
932,0.6049411882198861
933,0.5932553945963652
934,0.6385487774383881
935,0.5713867897494178
936,0.6105186157431732
937,0.6316688130808921
938,0.6337560111057016
939,0.5745262274790708
940,0.6378720584056624
941,0.603573851773448
942,0.5942661058311767
943,0.6165453960450822
944,0.5876700568123984
945,0.6286985812850009
946,0.5859910815283723
947,0.6095515569472871
948,0.6028751132531334
949,0.5877620638462114
950,0.5905348696499368
951,0.6256675674036539
952,0.6136637094023693
953,0.6064784411050167
954,0.5942762642122077
955,0.6132854947071424
956,0.6582203987260767
957,0.5914748883383267
958,0.6426546421667673
959,0.5885176970231516
960,0.5875616332741432
961,0.5964843050170257
962,0.6053995518899113
963,0.572871452715618
964,0.6263003546945632
965,0.6012268092158084
966,0.6492578051720909
967,0.5837061891909504
968,0.5965682591882829
969,0.6259637551741069
970,0.6037954531595754
971,0.6316980314092601
972,0.6193823417476231
973,0.6317583884726541
974,0.621734572848965
975,0.607081711307925
976,0.6463906673476384
977,0.5888484573760161
978,0.6108597137422277
979,0.6169893638910874
980,0.6239140505955557
981,0.5810188280956043
982,0.5889211135751762
983,0.5812218153941996
984,0.6442640802503368
985,0.6592559237202751
986,0.6279176336061022
987,0.6233322304912758
988,0.5715431284404474
989,0.593308744321768
990,0.5788795255645711
991,0.6106421102702895
992,0.5796092688312106
993,0.5942603732865437
994,0.5701333466669326
995,0.6467197203950691
996,0.6408100673775439
997,0.6169832701220135
998,0.583929982857282
999,0.6370296533143817
