repetition,shifted_child_auc
415,0.5714675415209921
416,0.5495763528206603
417,0.5593223910326857
418,0.5525692992484806
419,0.5569974342938264
420,0.5359674523122426
421,0.538542550834992
422,0.561978400516584
423,0.54385549945749
424,0.5450420535224142
425,0.5461484986226369
426,0.5509724022990314
427,0.5506983593087342
428,0.565768678848762
429,0.561322531772678
430,0.5562805416446592
431,0.5450619629602715
432,0.5460094236144467
433,0.5526888383145595
434,0.5711099031328318
435,0.5630077426012661
436,0.553814828485732
437,0.5414473698823694
438,0.5750305189982358
439,0.5611032558593994
440,0.5813209070116757
441,0.5420089508149568
442,0.5525819943043845
443,0.5358756496758665
444,0.5724169502778239
445,0.5610986411203023
446,0.5614969494570776
447,0.5465626006403409
448,0.5556771503792709
449,0.5491370362034653
450,0.5546111487671761
451,0.5642670352258664
452,0.5541378782524762
453,0.5551412291360404
454,0.5453326058826732
455,0.5579557931373043
456,0.5448657974987047
457,0.5440586991682217
458,0.5436513545890062
459,0.5683309624464906
460,0.5604962073106271
461,0.5542737107886313
462,0.5688537377841919
463,0.5739083568367543
464,0.5668775860104804
465,0.552688900074056
466,0.5475830474436588
467,0.5526367428705528
468,0.5736640622845807
469,0.5584410479502543
470,0.5493444778426554
471,0.5423134606227878
472,0.5408902261437273
473,0.5602839218432799
474,0.5416580276650277
475,0.5532246728955695
476,0.569406219320116
477,0.5374963760956853
478,0.5385577634947086
479,0.5600259213826875
480,0.5587480652028136
481,0.526954453904375
482,0.5653375603532658
483,0.5510937186312304
484,0.5320330473741374
485,0.5358942689887884
486,0.5483316767453544
487,0.5530653003372149
488,0.5676535469954463
489,0.542288793422661
490,0.5411937279789074
491,0.5432008845048912
492,0.5846553043619555
493,0.5833865884916468
494,0.5668398119939461
495,0.5517068400313438
496,0.5406186166882302
497,0.5632923995943695
498,0.5395047902453196
499,0.5535102458959628
500,0.5588289706516494
501,0.533562546262463
502,0.555699152064564
503,0.5414575280945941
504,0.5695186942736092
505,0.53694479423726
506,0.5506560741139364
507,0.5661627017101747
508,0.5590243169172388
509,0.5508128376928824
510,0.5705687127260322
511,0.5808269021212241
512,0.556812479011532
513,0.5494810939081077
514,0.5681083215617273
515,0.5401254735794531
516,0.5379937735925768
517,0.549318792587191
518,0.5702920394154695
519,0.5664077821380425
520,0.546367098400644
521,0.542279812501354
522,0.5855689558896792
523,0.5507950435987243
524,0.5557313371813305
525,0.5472913039090896
526,0.5525058970865839
527,0.547371909338577
528,0.5573591152110915
529,0.553515159377227
530,0.5574034744530224
531,0.5450451282364446
532,0.5490489343875877
533,0.5579521567861154
534,0.559675369787999
535,0.5671423954266204
536,0.557780171593385
537,0.5624290339746958
538,0.5681737784870705
539,0.5611881250717585
540,0.5409253838561928
541,0.5648331491234989
542,0.523527352145043
543,0.5630345019746817
544,0.5530596025557711
545,0.5372460683095661
546,0.5481832087380196
547,0.5457915839918193
548,0.5534924063720333
549,0.542805353999097
550,0.5343098135082889
551,0.5439010402860809
552,0.561189994152342
553,0.5620484582436529
554,0.5536583349023992
555,0.538614284873316
556,0.556303920032065
557,0.5378246172918337
558,0.5376898035374271
559,0.5573959352448111
560,0.537562029183584
561,0.5471584162744249
562,0.5643396210537728
563,0.553240931156786
564,0.5664457655967559
565,0.5392623684222378
566,0.5462488268295685
567,0.5659854881359793
568,0.5583920096559006
569,0.5458882572565175
570,0.5606095870567768
571,0.559504047299215
572,0.5581963327258112
573,0.565910906508479
574,0.5530947936975046
575,0.5579758947026078
576,0.5679772156778204
577,0.5698313474544102
578,0.5495902459196611
579,0.5559653840463638
580,0.5682293863783939
581,0.5768341507662894
582,0.5489782931366461
583,0.5352499610100533
584,0.5484943646750842
585,0.5367057434719994
586,0.5500639142081402
587,0.5542327203162928
588,0.56137486396906
589,0.5718392837209098
590,0.5489811351928037
591,0.5389711288767031
592,0.5497723320496423
593,0.5437081121264743
594,0.5455298778411576
595,0.53801648430463
596,0.5424811050054185
597,0.5571933378359094
598,0.551833139804962
599,0.5584562589668864
600,0.5534437752396986
601,0.5593128292487077
602,0.5298205947457928
603,0.543321394793224
604,0.5647097119879677
605,0.5586587799995673
606,0.5571686396127922
607,0.5622004280862014
608,0.5635707388265905
609,0.5484920640179943
610,0.5505963999359017
611,0.5666382095893858
612,0.5314935939091967
613,0.5361314109723856
614,0.5615208227049117
615,0.5518558468307505
616,0.5589736928811946
617,0.5560077564493834
618,0.5601092640317203
619,0.5428821167676754
620,0.5602515527452049
621,0.5432261457220551
622,0.5316627059510433
623,0.5643659064129695
624,0.5430780398275804
625,0.5368271016275495
626,0.5411989565451509
627,0.5662836526879771
628,0.5439301494272356
629,0.5248975216144085
630,0.5744428540353669
631,0.5604260230571542
632,0.5411638139441237
633,0.537836350754978
634,0.556029804538473
635,0.5598690002294769
636,0.5559132093689408
637,0.574330332833533
638,0.539484385163458
639,0.547819040716542
640,0.5400115392959902
641,0.5309680618790397
642,0.5647636800607476
643,0.5385615883749126
644,0.5629005727675558
645,0.5608118666283457
646,0.5559731017096549
647,0.5552469843039245
648,0.566090802568269
649,0.5455493890900046
650,0.5534743478129237
651,0.5600101389968635
652,0.5356376200053503
653,0.5545152233538793
654,0.5321158480076886
655,0.5584958294759218
656,0.5512027273089226
657,0.5623687543026532
658,0.5555440248231897
659,0.5393121643399061
660,0.5614930764612622
661,0.564535329298664
662,0.5476919202505744
663,0.5506360646158017
664,0.5493792524632449
665,0.5454199419593643
666,0.5533283766847742
667,0.561253805013814
668,0.5574618561237003
669,0.5581695584359707
670,0.554081016776022
671,0.5401753945811393
672,0.5592939225644251
673,0.560881456439142
674,0.5575370511026296
675,0.5439364648864123
676,0.5582099315935406
677,0.5637494932242366
678,0.5551276509380083
679,0.525838506784305
680,0.5439617699866474
681,0.5565134296477443
682,0.5477764349734964
683,0.5413971005716254
684,0.5426449226841099
685,0.5382078225464185
686,0.5583648259074866
687,0.5507712223473293
688,0.5777638484540141
689,0.5416799107592591
690,0.5612000968537407
691,0.5505295084552578
692,0.548770328162838
693,0.5727599465703098
694,0.5675761558103489
695,0.5699630689914595
696,0.5655374665939933
697,0.5345207264744702
698,0.5343300563567287
699,0.5474848662967177
700,0.561513042924852
701,0.5573539650649685
702,0.5667040339154257
703,0.5698542526116334
704,0.5432294946267252
705,0.5432777743175922
706,0.567278308896392
707,0.5890316046984808
708,0.5391563886696825
709,0.55848934801915
710,0.5372000839967639
711,0.5524753842996107
712,0.5451356061101029
713,0.5477789253650085
714,0.5386786054080162
715,0.5379405200593681
716,0.5461863347298156
717,0.559632802117367
718,0.5547157923242227
719,0.5444522272248872
720,0.5595005336318158
721,0.5667967876135426
722,0.5443543766299962
723,0.5530456502545174
724,0.5566897343635865
725,0.5530463499899186
726,0.5677770557269768
727,0.5635699755961227
728,0.5539515525662854
729,0.558202174743376
730,0.548806008974638
731,0.5521022373329906
732,0.5507725858211828
733,0.5639219661761731
734,0.5466699888962447
735,0.557500399515935
736,0.5524828387569758
737,0.5489664053310347
738,0.5608062985895741
739,0.5491033699065931
740,0.5556381619435955
741,0.5547522946284157
742,0.5471400272540162
743,0.5737442819684125
744,0.5732363833955785
745,0.5584975658632815
746,0.5462094371568801
747,0.5449993763504374
748,0.5554779488316859
749,0.5466401974234554
750,0.5608485164314666
751,0.5681699528535529
752,0.5588544149529212
753,0.571998339463283
754,0.5423449976610855
755,0.5404865400559344
756,0.5684050001631433
757,0.5486378701241476
758,0.5470156189135942
759,0.5618098010782522
760,0.5457707067070888
761,0.565127856561989
762,0.5473643970925391
763,0.5560153331344416
764,0.5622746855301585
765,0.5515091598319029
766,0.5499989315451668
767,0.5532327236614007
768,0.5608250595574734
769,0.5555949096214431
770,0.549602379158952
771,0.5670540009182025
772,0.5326668842411947
773,0.5552892597374757
774,0.5588715592993403
775,0.5580856278935723
776,0.5463250373067721
777,0.5555261001693089
778,0.5422356962358219
779,0.5539078751547425
780,0.5447440741836609
781,0.5632860853771922
782,0.5481873314929494
783,0.5375571270729904
784,0.5519476313259656
785,0.556197823974148
786,0.5697539145268941
787,0.5515613476226935
788,0.5405913993001602
789,0.5573149575792304
790,0.5534889445860458
791,0.5516139484282507
792,0.5393035959302054
793,0.560401104831472
794,0.5638623904255582
795,0.5479091922509471
796,0.5565675232551506
797,0.5387704136334404
798,0.5518452655388099
799,0.553783628269045
800,0.5516253527081096
801,0.5291774513247529
802,0.5394426888680793
803,0.553533607344338
804,0.5631459557536045
805,0.5493648093426139
806,0.5576482619344668
807,0.5413698257694456
808,0.5361709080144808
809,0.5449958478775869
810,0.5569596333429527
811,0.5504385272164413
812,0.5343624850342202
813,0.5268295508197467
814,0.5466493193918283
815,0.5570542361130097
816,0.5482170772159902
817,0.536641319264588
818,0.5597791783721027
819,0.5509974784784673
820,0.578942588320608
821,0.5552234030193561
822,0.5707012722580509
823,0.5622347334660196
824,0.538584898107887
825,0.5630575873710097
826,0.5543487877210804
827,0.5542615403550414
828,0.5525451414679663
829,0.5536947936361232
830,0.5367729256795475
831,0.5755891124974051
832,0.5484923340158466
833,0.5608433619186752
834,0.5311571801612206
835,0.5532514507758475
836,0.5226095630913571
837,0.5482903773727513
838,0.5611909673341011
839,0.5499499759201092
840,0.5560853519723378
841,0.5611702927802581
842,0.5648267610505111
843,0.5698382782463943
844,0.5513736695517155
845,0.5442710605586969
846,0.5590924858378423
847,0.5603034984794295
848,0.5432758053238265
849,0.5650543639393899
850,0.546132794372203
851,0.5547645047978205
852,0.5664284232716281
853,0.5417619363462776
854,0.5436687611494389
855,0.5641452934285488
856,0.5514099012049842
857,0.559360759705751
858,0.5471775494823836
859,0.5601092376321235
860,0.5491652510519369
861,0.5480491022351359
862,0.5674556912026364
863,0.5359386555884207
864,0.5536057845765496
865,0.5659157039082403
866,0.5490930878543494
867,0.5452276114744362
868,0.5366402598279008
869,0.5599023139383306
870,0.5567260030068767
871,0.5587293251517612
872,0.5523680966852573
873,0.5613842386136666
874,0.5663148946313681
875,0.5515890421549141
876,0.5585077358463729
877,0.543875685145449
878,0.5668278070952002
879,0.536337204003478
880,0.5609954834001228
881,0.5386941642582854
882,0.5720314174240346
883,0.5502948616650372
884,0.5626005585665238
885,0.5602697023861847
886,0.5638914576670132
887,0.5530745098689491
888,0.5422982811736278
889,0.5557327924244027
890,0.5453479070744608
891,0.5437475198482576
892,0.5556644492211138
893,0.5486976995385305
894,0.5604029320055377
895,0.55676904858128
896,0.535218465419434
897,0.5396273261161899
898,0.5641144192801316
899,0.5646154559191465
900,0.5415210817955213
901,0.541189318767141
902,0.5640023995465794
903,0.5653412123329403
904,0.5547413104988637
905,0.5618805726304476
906,0.5574738919814841
907,0.5401456300088013
908,0.5389289627776459
909,0.5435497501661207
910,0.5309938556876618
911,0.5477415425586927
912,0.5626992737395363
913,0.5571982391166626
914,0.5776215425846855
915,0.5660297496260178
916,0.5611629749062306
917,0.5678033572465703
918,0.5516938224527944
919,0.5538610700695806
920,0.5425599485790432
921,0.5391734137403549
922,0.556264365311385
923,0.5445242391772283
924,0.5567088758351549
925,0.5428135168946583
926,0.5451177971453586
927,0.5619678847569649
928,0.5660928956589544
929,0.5483374265861217
930,0.5576670261045354
931,0.5543148091841051
932,0.5487275410213942
933,0.5449993994077861
934,0.557947706125884
935,0.5635723246109771
936,0.5813840165036395
937,0.5436834932898018
938,0.5633666449774604
939,0.5473792045161415
940,0.5607712860574883
941,0.5494374172553975
942,0.5584015486451998
943,0.5476011958530237
944,0.5661419702437528
945,0.5408390223503559
946,0.5616403069424704
947,0.5431081846879959
948,0.5518703278065261
949,0.5412287580713686
950,0.5570516845695517
951,0.5502189968897193
952,0.542334196012984
953,0.5422980780657161
954,0.52867652233438
955,0.5512154773385426
956,0.5508469489611889
957,0.5489297614627087
958,0.5604492576374497
959,0.5467150825713615
960,0.5451705517300102
961,0.5543282645647353
962,0.5630251095864335
963,0.5718091059074609
964,0.537150045326547
965,0.5660441320341542
966,0.5572274584682132
967,0.5490892879092356
968,0.5679873651618367
969,0.5570153315663259
970,0.5548834140453464
971,0.5430131357807815
972,0.5308595141197503
973,0.5688270381569196
974,0.5637860973141664
975,0.5550729458980128
976,0.5409100324238901
977,0.557427710493047
978,0.5365633954668279
979,0.5604502503595193
980,0.5364751698071191
981,0.5398591483556445
982,0.5591054956335527
983,0.5429121965438278
984,0.5762685074676795
985,0.5459202168612675
986,0.5702291269101064
987,0.5728644441651215
988,0.5644156565168611
989,0.5412122002185749
990,0.5681983877628952
991,0.5432629998202356
992,0.5434396197123864
993,0.5556001333867798
994,0.5446382234615912
995,0.5510706015357086
996,0.558056492677949
997,0.5512765723074255
998,0.5636918784774669
999,0.5398578047215643
