split,elevation_rank,path_type,n,n_contraction,n_expansion,s_minus,s_plus,product,implied_alpha,endpoint_loss,loss_rank
calibration,18,control,10,5,5,0.8775683883912174,1.2404560649034464,1.0885850297474289,1.1889133619437446,0.08015117700693364,24.0
calibration,19,control,10,4,6,0.5730395128445611,1.3558985581250045,0.7769834492145954,1.518984181070198,0.32515323779206795,30.0
calibration,20,control,10,3,7,0.4816415955421139,1.0111236635417282,0.4869992145986255,1.448905776883243,0.3597463843173381,32.0
calibration,21,control,10,3,7,0.49757748846274885,1.047464173054049,0.5211945924829439,1.4509058338073753,0.32581590445696307,31.0
calibration,22,control,10,5,5,0.8912504008155502,1.1636986861415635,1.0371469204521975,1.1426688882938507,0.04047808458802234,7.0
calibration,23,control,10,4,6,0.4138815931279835,1.6307820140591036,0.6749506580232434,1.9458125215547941,0.572791066983664,38.0
calibration,24,control,10,5,5,0.4206200975004091,2.1461436364790707,0.9027111456257092,2.258834345823608,0.7219603323163213,40.0
calibration,25,control,10,6,4,0.7135371256924117,2.3614721478358915,1.684998048769508,1.89098342139304,0.5442084508015193,36.0
calibration,26,control,10,4,6,0.9894135365537029,1.063647062227345,1.052386801483314,1.0363818283437942,0.05715293561225855,11.0
calibration,27,control,10,4,6,0.9749592784052059,1.0356261679120922,1.009693341365122,1.0306398712342701,0.0627087281618548,14.0
calibration,28,control,10,5,5,0.9818154097674734,1.0194576577066585,1.0009192379418517,1.0189894184198922,0.07407720181747832,20.0
calibration,29,control,10,6,4,0.9651458301825371,1.0168919974256818,0.981449071061388,1.02641175891538,0.0668195810069622,16.0
calibration,30,control,10,7,3,0.890139938451885,3.392661340489636,3.019943356811534,1.9522755325393724,0.576107060269121,39.0
calibration,31,control,10,7,3,0.9938686647128487,2.6184309350902626,2.6023764571009753,1.6231403068529424,0.47821252476281884,35.0
calibration,32,control,10,5,5,0.9448304866781463,1.0179237274378679,0.9617653707963534,1.0379601252993926,0.05563120265266201,9.0
calibration,33,control,10,5,5,0.9646666136045942,1.0623311316916286,1.0247953753356995,1.0494006533723612,0.04466937683988648,8.0
calibration,34,control,10,6,4,0.686475384873244,3.2554237283285596,2.234768256829839,2.2939218850249126,0.7373743945384671,41.0
calibration,35,control,10,5,5,0.9590374809247803,1.0302488049621814,0.9880472186366956,1.0364617263997797,0.05707584532163609,10.0
calibration,36,control,10,7,3,0.9686277044151385,1.211009371779062,1.1730172278115718,1.118137746553879,0.07978962826493641,23.0
calibration,37,control,10,3,7,0.31469389532604003,1.1385488141949152,0.35829436135784165,1.902092655079737,0.5500661057643083,37.0
calibration,38,control,10,6,4,0.9937478145054044,1.0281193149134253,1.02169132224601,1.0171139646565897,0.0759194012944642,21.0
calibration,39,control,10,6,4,0.9370617697606829,2.211626206275037,2.0724303669011914,1.4338773119580552,0.29377775460182626,29.0
calibration,40,control,10,4,5,0.6081468877779235,1.037529753395137,0.630970490504249,1.4936169872407676,0.36435803585145876,33.0
calibration,41,control,10,4,5,0.6577535963062335,1.0000000739988812,0.6577536449792638,1.3342821574801789,0.28839336348292643,28.0
evaluation,1,thalweg,10,5,5,0.9125319762393168,1.1358469774170774,1.0364966870078602,1.115670288578966,0.01792322828117837,4.0
evaluation,2,control,10,5,5,0.907232592604707,1.108588848221045,1.0057479349042449,1.1054164693917672,0.00733358761432075,1.0
evaluation,3,control,10,5,5,0.9394044562929246,1.0602605268234906,0.996013463729471,1.0623802502220305,0.03237666193404859,11.0
evaluation,4,control,10,6,4,0.9797712241261447,1.0304197965738426,1.0095756654529668,1.0255172751287969,0.06769142777008294,20.0
evaluation,5,control,10,6,4,0.9230946571624151,1.1511465376626977,1.0626172185274492,1.1167393204758156,0.030341122829863197,9.0
evaluation,6,control,10,6,4,0.9365971559359643,1.0864684091513919,1.0175832220254653,1.0767136008636926,0.018975131975532078,5.0
evaluation,7,control,10,8,2,0.9304113446388802,1.3401871191346388,1.2469252995817663,1.2001797722907344,0.11032003023565723,23.0
evaluation,8,control,10,6,4,0.902568941704257,1.1182863843692314,1.0093305584624173,1.1124827946520155,0.013705697731993469,3.0
evaluation,9,control,10,7,3,0.830583332573855,1.5961616812425157,1.3257452885330958,1.3862668383858232,0.23372583459988447,29.0
evaluation,10,control,10,5,5,0.9481132722084256,1.1441459804278942,1.084779989387608,1.0985266734493329,0.0406885958364385,14.0
evaluation,11,control,10,7,3,0.949150184526947,1.2328870344344487,1.1701949562343374,1.1397095160190667,0.07858518209433452,21.0
evaluation,12,control,10,5,5,0.9224608704535084,1.0596448316715654,0.9774808937953137,1.0717813252154014,0.023566517557243608,7.0
evaluation,13,control,10,6,4,0.8310052388823541,1.356375012805209,1.1271547415302487,1.2776439827697714,0.15212917168856133,24.0
evaluation,14,control,10,3,7,0.8226161907861865,1.1034870390422553,0.907746304638868,1.1582038166431703,0.053981799401845956,17.0
evaluation,15,control,10,4,6,0.6414369001479739,1.5588698537596617,0.9999166467297229,1.570525872851002,0.35852194241187263,35.0
evaluation,16,control,10,5,5,0.6128270611482861,1.4211347194547332,0.8709098136192382,1.522820300089347,0.3276755044772786,32.0
evaluation,17,control,10,5,5,0.6310118254468571,1.440912304694475,0.9092327036940986,1.5111237311413572,0.3199649951361789,31.0
evaluation,18,control,10,4,6,0.5378664636123577,1.3449982137594296,0.7234294327997224,1.5623210281743103,0.3532839823742072,33.0
evaluation,19,control,10,6,4,0.9852572906662711,1.05727852634576,1.0416913763470512,1.0355397252088874,0.05796580729635485,19.0
evaluation,20,control,10,7,3,0.9933821897123623,1.5422008145127828,1.5319948220968969,1.2459834662641527,0.21328534574018757,26.0
evaluation,21,control,10,5,5,0.9851892600943132,1.138804995072358,1.1219384504870444,1.0751395728439785,0.05752897431619386,18.0
evaluation,22,control,10,7,3,0.9206335302200125,2.2155938033361524,2.039749944698946,1.5513210189293456,0.35641361210754496,34.0
evaluation,23,control,10,4,6,0.7189461401582518,1.039505214007003,0.7473482612847122,1.247245287652012,0.1821949305932494,25.0
evaluation,24,control,10,7,3,0.9201479368726929,2.51241433608552,2.311792867918468,1.6524061515250394,0.4190116783980222,36.0
evaluation,25,control,10,4,6,0.9920413253811204,1.0964749818491004,1.0877484942408215,1.0510091363861027,0.04313778682729767,15.0
evaluation,26,control,10,6,4,0.9092294961730143,1.0392273902818348,0.9448961964751491,1.0697091403799788,0.029046501299781265,8.0
evaluation,27,control,10,6,4,0.6728006392516629,2.5654179549368212,1.726014840029187,2.023440948052681,0.6119109301100534,39.0
evaluation,28,control,10,4,6,0.6605727425060567,1.0603460072135933,0.7004356699904303,1.3232912939254333,0.22152746692161548,27.0
evaluation,29,control,10,5,5,0.4057863929022448,2.559409549558732,1.0385735690749969,2.5114304355013988,0.8279639137121553,40.0
evaluation,30,control,10,5,5,0.9194124791528019,1.0605832097768177,0.9751134382487402,1.0740318902740096,0.021468883086933732,6.0
evaluation,31,control,10,5,5,0.9392552498162374,1.062095881796411,0.997579132785485,1.0633838172587449,0.031432467677852766,10.0
evaluation,32,control,10,4,6,0.6760743753829934,1.0599563729990966,0.7166093428085875,1.3344193346867197,0.23045680156116605,28.0
evaluation,33,control,10,5,5,0.3290843323984421,2.999402103043536,0.9870562386745652,3.0190043774860635,1.0120385289771339,41.0
evaluation,34,control,10,4,6,0.6322800024685816,1.0883827592772704,0.6881626537225942,1.3958217155289472,0.24882187162181768,30.0
evaluation,35,control,10,5,5,0.9435551130822627,1.0289414977121702,0.9708630112288396,1.0442673635928794,0.04957301965624162,16.0
evaluation,36,control,10,5,5,0.91720150155694,1.0837435661880277,0.994011226210332,1.08700336268694,0.009463870042808374,2.0
evaluation,37,control,10,5,5,0.3264419171869432,1.177499863378659,0.38438531288869315,1.8992296111507325,0.5485597644073505,37.0
evaluation,38,control,10,5,5,0.9241669699471604,1.0381981179349007,0.9594684088567419,1.0599000125868359,0.034713995798772684,12.0
evaluation,39,control,10,7,3,0.9564290712635135,3.1861482848685894,3.0473248450047015,1.8251838107437954,0.5571320528717955,38.0
evaluation,40,control,10,5,5,0.9096393760652587,1.0181810054037914,0.9261775344770026,1.0579810029442465,0.03834467040742044,13.0
evaluation,41,control,10,5,5,0.9999999265367265,1.0000000154570217,0.9999999419937471,1.0000000444601498,0.09288852726518981,22.0
holdout,1,thalweg,11,4,6,0.9140681296112654,1.0913939200794256,0.9976083991961074,1.0926950327172518,0.004241420020808566,1.0
holdout,2,control,11,5,5,0.8301827739233584,1.1363167835306118,0.9433506194071116,1.1699380123718088,0.0640621948019938,10.0
holdout,3,control,11,6,4,0.9100743215566315,1.174835112278729,1.0691872677479732,1.1328765479486744,0.031871444056186214,5.0
holdout,4,control,11,4,6,0.8444726256460602,1.1653773476708906,0.9841292686560785,1.1743137484074948,0.06779536134218868,11.0
holdout,5,control,11,5,5,0.8117317676851586,1.1355278280648529,0.9217440111307719,1.1827490817628612,0.07495288744572189,14.0
holdout,6,control,11,5,5,0.9728063251275845,1.150316682917744,1.1190353450421633,1.0874154929869067,0.05623350755317203,8.0
holdout,7,control,11,4,6,0.9718869046980296,1.0148300330815987,0.986300019646274,1.0218563205860651,0.07126767633773531,12.0
holdout,8,control,11,4,6,0.7469643175323057,1.2057276460993354,0.9006355282984235,1.2740602743889666,0.14932029544283282,24.0
holdout,9,control,11,7,3,0.9756651940050538,1.2195890889054544,1.1899106250333868,1.1180374706899106,0.08693909964447732,18.0
holdout,10,control,11,5,5,0.888041488236823,1.0842509988627054,0.9628598706522988,1.1049644036254613,0.018923695556717655,3.0
holdout,11,control,11,5,5,0.812458437992761,1.272176746441421,1.0335907322645097,1.251333725753919,0.13132139137277934,22.0
holdout,12,control,11,4,6,0.8310037230639925,1.0885320587647263,0.9045741935080002,1.1450479632985948,0.050662476161159264,7.0
holdout,13,control,11,7,3,0.954906308096789,1.421142199039356,1.3570576505652234,1.219939761750973,0.15265943189307557,25.0
holdout,14,control,11,4,6,0.7599696975057288,1.0806219598623295,0.8212399439546224,1.1947257490594894,0.10050042467727013,21.0
holdout,15,control,11,5,5,0.7588843329286256,1.3049196334897777,0.9902830655863565,1.3113061234366108,0.17813510956399375,29.0
holdout,16,control,11,7,3,0.8039043897498254,1.320403313608266,1.0614780200499003,1.2815958802872558,0.1552175110940055,26.0
holdout,17,control,11,6,4,0.8560877130858001,1.4300464303793143,1.224245178189939,1.2921606855023673,0.16342719548569162,27.0
holdout,18,control,11,6,4,0.8859920048368096,1.4700294276245145,1.3024343197501513,1.2737704513948553,0.1490927897514787,23.0
holdout,19,control,11,4,6,0.8102946669665723,1.1731438154198868,0.950592177219551,1.2067651085755637,0.09505474380908224,20.0
holdout,20,control,11,4,6,0.6656473628258887,1.0812927090128674,0.7197596401972762,1.2731644586798512,0.1655506881990003,28.0
holdout,21,control,11,5,5,0.6026071351653676,1.8534500710645847,1.1169022374962763,1.7537727221261832,0.468880736933849,36.0
holdout,22,control,11,4,6,0.9624098979835599,1.0238445246095118,0.9853581044804667,1.031423178582808,0.06194899641040913,9.0
holdout,23,control,11,7,3,0.844509216071587,1.9519112730252037,1.6484070590238082,1.5202949029736048,0.3260157594285618,34.0
holdout,24,control,11,3,7,0.9987794211755202,1.0028951141109337,1.0016710015714756,1.0020582431187137,0.09083244388698258,19.0
holdout,25,control,11,4,6,0.7019498614992974,1.0296125277434207,0.7227363712474356,1.26759850577077,0.20811106013923167,30.0
holdout,26,control,11,2,8,0.6762689678837542,1.0032222650707794,0.6784480857574181,1.289811996266146,0.2512794119445574,31.0
holdout,27,control,11,5,5,0.9062823259162877,1.1278633139691332,1.0221625874995983,1.1155691095220597,0.016476115098188616,2.0
holdout,28,control,11,5,5,0.4192200718817771,2.616092504505775,1.0967184877882894,2.498075236317666,0.8226319581464545,39.0
holdout,29,control,11,5,5,0.37496449324217335,2.6276809488683375,0.9852870553945293,2.647227366423378,0.8806242437217473,40.0
holdout,30,control,11,6,4,0.9988781379941778,1.014274784792636,1.0131369084481137,1.0076441680584969,0.0852734722765855,17.0
holdout,31,control,11,6,4,0.6717355392460308,1.8713858992412291,1.2570764161642254,1.6691326643409714,0.4194155571177412,35.0
holdout,32,control,11,5,5,0.9311868619191443,1.019807212882158,0.9496310783262455,1.0465033422721932,0.04743411506427264,6.0
holdout,33,control,11,5,5,0.9117596178675957,1.0404791867330094,0.9486669056948754,1.0682589054912446,0.026858439694575274,4.0
holdout,34,control,11,6,4,0.6481918525560058,2.067455643821561,1.3401079038460673,1.7814558500022708,0.48454235154593017,37.0
holdout,35,control,11,5,5,0.32639569523291934,1.0340437732342969,0.3375074362660795,1.7799067527532886,0.5430838677656538,38.0
holdout,36,control,11,5,5,0.9883625272137384,1.0300277542156429,1.018040834256864,1.020860330379118,0.07224283878662796,13.0
holdout,37,control,11,5,5,0.984286899233324,1.00164685417578,0.9859078762234919,1.0087799999444653,0.0841468918436353,16.0
holdout,38,control,11,5,6,0.9947699333416723,1.0289491025951758,1.0235676302005765,1.016911518656427,0.0761184607482339,15.0
holdout,39,control,11,6,5,0.6346486125778545,4.012015536291192,2.5462200937480017,2.6658883019166657,0.8876487518978995,41.0
holdout,40,control,11,4,7,0.6209936279455723,1.023511741380665,0.6355942695248695,1.3884352972877672,0.30493782983149836,33.0
holdout,41,control,11,5,6,0.9292858869867837,2.2292348618447693,2.0715964958912765,1.4328258874670095,0.2863097880994716,32.0
