draw,split,endpoint_loss
451,evaluation,0.06880258855059415
451,holdout,0.09087493290687972
452,evaluation,0.07040918999630438
452,holdout,0.08922588137246075
453,evaluation,0.08584078459856344
453,holdout,0.11065235376365257
454,evaluation,0.0720543437181589
454,holdout,0.10140927915885538
455,evaluation,0.101251891365296
455,holdout,0.10786017598565745
456,evaluation,0.08253916925150091
456,holdout,0.10069003623771208
457,evaluation,0.09101968814996395
457,holdout,0.09873477878784429
458,evaluation,0.07298389512056261
458,holdout,0.0671669698791105
459,evaluation,0.07899740719865492
459,holdout,0.10014705959319514
460,evaluation,0.11189698662052677
460,holdout,0.0813274465165414
461,evaluation,0.0857944698567902
461,holdout,0.13225214532187826
462,evaluation,0.0862793723162729
462,holdout,0.0986291995881009
463,evaluation,0.08934560980557904
463,holdout,0.10153631430780004
464,evaluation,0.08693346898340497
464,holdout,0.13269107190761548
465,evaluation,0.12068477720905085
465,holdout,0.09051880815858428
466,evaluation,0.09547678570826168
466,holdout,0.09800492597905906
467,evaluation,0.09449528643585528
467,holdout,0.08356306384410599
468,evaluation,0.0799673009526269
468,holdout,0.10294104596133737
469,evaluation,0.12116405103407787
469,holdout,0.09332410485706379
470,evaluation,0.09201964959529464
470,holdout,0.06167857836967057
471,evaluation,0.08729048953489552
471,holdout,0.09109139842675305
472,evaluation,0.09749772916590682
472,holdout,0.14288189332137674
473,evaluation,0.07094835683080265
473,holdout,0.10119525432394472
474,evaluation,0.09531496556109033
474,holdout,0.10544996504682934
475,evaluation,0.1078119298431742
475,holdout,0.1055503368452475
476,evaluation,0.13138666911818647
476,holdout,0.10184509204222357
477,evaluation,0.10790310812009249
477,holdout,0.08066706461855232
478,evaluation,0.08811700763704093
478,holdout,0.09226965845284782
479,evaluation,0.1047428233114692
479,holdout,0.09548093848086762
480,evaluation,0.12365059333548253
480,holdout,0.09320786191915914
481,evaluation,0.09611518325812336
481,holdout,0.10854438244303677
482,evaluation,0.07765536531621504
482,holdout,0.10666666830335049
483,evaluation,0.1081677206629492
483,holdout,0.09750389770514896
484,evaluation,0.09976833276517195
484,holdout,0.12242241872894671
485,evaluation,0.07488330977463231
485,holdout,0.07591602431029996
486,evaluation,0.10089243039176689
486,holdout,0.09781225079715872
487,evaluation,0.12115888378296988
487,holdout,0.07961454251112399
488,evaluation,0.11826880856521249
488,holdout,0.0845961045011065
489,evaluation,0.10538620752610536
489,holdout,0.08402305824027771
490,evaluation,0.10873093793149866
490,holdout,0.0875056424311639
491,evaluation,0.0794200259411289
491,holdout,0.08930720004327308
492,evaluation,0.13268310836940628
492,holdout,0.0923552242727507
493,evaluation,0.06935496921869812
493,holdout,0.11726560250641346
494,evaluation,0.07955683838569733
494,holdout,0.1071836324196058
495,evaluation,0.06882504005930612
495,holdout,0.1410673904375556
496,evaluation,0.11380938774058813
496,holdout,0.07337929793199549
497,evaluation,0.06426115330560689
497,holdout,0.07903016312584027
498,evaluation,0.09116640856272039
498,holdout,0.11303359074286655
499,evaluation,0.09038660706813784
499,holdout,0.08471092409256602
500,evaluation,0.07840236042215011
500,holdout,0.07736006795181857
501,evaluation,0.10611468136653396
501,holdout,0.08376152683480688
502,evaluation,0.09842750294627735
502,holdout,0.10792066114479093
503,evaluation,0.07223897718446216
503,holdout,0.10690861037367434
504,evaluation,0.0968833076465123
504,holdout,0.09830208859464054
505,evaluation,0.09615492213324656
505,holdout,0.06647998916219222
506,evaluation,0.06989496133435803
506,holdout,0.11202991936529291
507,evaluation,0.09658885479090193
507,holdout,0.07820926347934984
508,evaluation,0.0840608236204906
508,holdout,0.13844679190796927
509,evaluation,0.11034497465795472
509,holdout,0.10993565083996332
510,evaluation,0.07228721245786847
510,holdout,0.13290655406159443
511,evaluation,0.09926398030549702
511,holdout,0.09152834119182793
512,evaluation,0.10267918780010984
512,holdout,0.1098010873882483
513,evaluation,0.09409956511580926
513,holdout,0.08098005117267627
514,evaluation,0.06657402586491702
514,holdout,0.12493357183957654
515,evaluation,0.0785081426358672
515,holdout,0.07289003608172603
516,evaluation,0.08852788539576296
516,holdout,0.09846004495818
517,evaluation,0.09454871191604915
517,holdout,0.07277565276075276
518,evaluation,0.11276379326532923
518,holdout,0.11641475965980291
519,evaluation,0.10148298353697702
519,holdout,0.10442480458279622
520,evaluation,0.08854498426284693
520,holdout,0.0949854007214742
521,evaluation,0.07620882519309968
521,holdout,0.11523363375164486
522,evaluation,0.0971960418550484
522,holdout,0.0847865915555953
523,evaluation,0.08370166649116206
523,holdout,0.10061593526096106
524,evaluation,0.1034717790035226
524,holdout,0.10013400967483058
525,evaluation,0.08822978295712845
525,holdout,0.09143036193032351
526,evaluation,0.09281426685184441
526,holdout,0.08354615517589715
527,evaluation,0.07426038045151291
527,holdout,0.08082755627969247
528,evaluation,0.1050948475899958
528,holdout,0.11956289684292176
529,evaluation,0.0814827821894449
529,holdout,0.08544792954358633
530,evaluation,0.06809920402592617
530,holdout,0.12280987572267502
531,evaluation,0.09558621510500587
531,holdout,0.11585090488895075
532,evaluation,0.10828515801587142
532,holdout,0.1008019844347144
533,evaluation,0.07174241222452588
533,holdout,0.07348874898411716
534,evaluation,0.08012161635398422
534,holdout,0.08502355421899611
535,evaluation,0.06620697186840474
535,holdout,0.1080289109878905
536,evaluation,0.06378578698357987
536,holdout,0.09918776679216885
537,evaluation,0.10392651822412213
537,holdout,0.09337044284575048
538,evaluation,0.06858337182176605
538,holdout,0.08394681486186152
539,evaluation,0.0991903148326743
539,holdout,0.1090687435981591
540,evaluation,0.08580160691048835
540,holdout,0.11003763897970871
541,evaluation,0.09761245088272602
541,holdout,0.07996370240174264
542,evaluation,0.07358340437328055
542,holdout,0.0931028220830778
543,evaluation,0.08883621586664452
543,holdout,0.11361776513802607
544,evaluation,0.11758112570713611
544,holdout,0.08552528048056994
545,evaluation,0.09096948394765869
545,holdout,0.10503209832778475
546,evaluation,0.08652351159652069
546,holdout,0.08836804147724123
547,evaluation,0.12393992157998501
547,holdout,0.07371353957073065
548,evaluation,0.0959157382471968
548,holdout,0.10111266817276252
549,evaluation,0.12758670709656852
549,holdout,0.08422716807350351
550,evaluation,0.11211552424078436
550,holdout,0.07926533982955947
551,evaluation,0.08864844266441886
551,holdout,0.10730527174249374
552,evaluation,0.09830554808970506
552,holdout,0.0959624614489728
553,evaluation,0.11831702112288842
553,holdout,0.09025875185745597
554,evaluation,0.05957259520538251
554,holdout,0.07107109801772593
555,evaluation,0.10120221168731999
555,holdout,0.09364773799896016
556,evaluation,0.07956936299986148
556,holdout,0.0721476082261233
557,evaluation,0.09682706074359537
557,holdout,0.10648551404360171
558,evaluation,0.09702166278934095
558,holdout,0.0987744863804161
559,evaluation,0.11696479875341492
559,holdout,0.10341368161094258
560,evaluation,0.08942060172319027
560,holdout,0.06227743162102321
561,evaluation,0.144016692192133
561,holdout,0.07532036484650365
562,evaluation,0.08307639809996568
562,holdout,0.08759783870247126
563,evaluation,0.08492270685685342
563,holdout,0.11079472706295287
564,evaluation,0.09261002634974158
564,holdout,0.06810304129597722
565,evaluation,0.10149401013838358
565,holdout,0.13974330582225603
566,evaluation,0.10398206839440517
566,holdout,0.09232550279670344
567,evaluation,0.0911769840559438
567,holdout,0.07704034053403473
568,evaluation,0.0840211658385153
568,holdout,0.05645596694751512
569,evaluation,0.08073411434163727
569,holdout,0.10149639629248332
570,evaluation,0.09316853515648564
570,holdout,0.10106234611666637
571,evaluation,0.09572891700698098
571,holdout,0.08589594862975314
572,evaluation,0.1250163459812522
572,holdout,0.0964645794862976
573,evaluation,0.09268781084002185
573,holdout,0.0868305292927651
574,evaluation,0.06327093650360384
574,holdout,0.0943211005354986
575,evaluation,0.11213020695408707
575,holdout,0.05986292746312105
576,evaluation,0.08086201914713356
576,holdout,0.09590364498148075
577,evaluation,0.07351879872215332
577,holdout,0.11014766716803263
578,evaluation,0.10184076619695237
578,holdout,0.09721370271809057
579,evaluation,0.08934176508610936
579,holdout,0.07056802424349942
580,evaluation,0.11373280565109663
580,holdout,0.13004341011396223
581,evaluation,0.11514966287832451
581,holdout,0.08578359708322818
582,evaluation,0.08102221824753685
582,holdout,0.08123610423949816
583,evaluation,0.07906392634989906
583,holdout,0.1137204438220863
584,evaluation,0.10534950790733709
584,holdout,0.07569217037144234
585,evaluation,0.0691825723206879
585,holdout,0.08584467475508241
586,evaluation,0.0860091744375865
586,holdout,0.08926804254049672
587,evaluation,0.06404127820489124
587,holdout,0.11452211643854403
588,evaluation,0.10356593001756534
588,holdout,0.0713104489043169
589,evaluation,0.0843467578953022
589,holdout,0.0918485903196905
590,evaluation,0.0991380360724628
590,holdout,0.05841586747068521
591,evaluation,0.09064227142243968
591,holdout,0.08422903267413961
592,evaluation,0.08938766380579445
592,holdout,0.10528134519982836
593,evaluation,0.07567214280462624
593,holdout,0.06271046215682984
594,evaluation,0.08775263435436627
594,holdout,0.06930913423174441
595,evaluation,0.12331616332534143
595,holdout,0.09567100087428322
596,evaluation,0.064461013146068
596,holdout,0.1375656717598227
597,evaluation,0.08304898656344142
597,holdout,0.10488727445574503
598,evaluation,0.11232578453837656
598,holdout,0.09128807864607236
599,evaluation,0.06903139179528828
599,holdout,0.11786191448103377
600,evaluation,0.0786377837751196
600,holdout,0.10862762875132674
601,evaluation,0.08724667486750672
601,holdout,0.08180781577794245
602,evaluation,0.08957028301000002
602,holdout,0.07776650755753615
603,evaluation,0.07108888409510553
603,holdout,0.11163616945623678
604,evaluation,0.1305656683773734
604,holdout,0.09564576924613458
605,evaluation,0.11373069196412072
605,holdout,0.08103563633028465
606,evaluation,0.12901310009646608
606,holdout,0.06586407679982724
607,evaluation,0.09268572585414658
607,holdout,0.06376468251852602
608,evaluation,0.08814677765965784
608,holdout,0.0864475977688735
609,evaluation,0.0676090035070382
609,holdout,0.09119005717523629
610,evaluation,0.11546086352249413
610,holdout,0.06984283921131655
611,evaluation,0.09809570348404112
611,holdout,0.0813654980427861
612,evaluation,0.09518173516673409
612,holdout,0.10159302011050994
613,evaluation,0.0709400459919359
613,holdout,0.10144821676051756
614,evaluation,0.08352616628998855
614,holdout,0.09056995162728723
615,evaluation,0.11189235952606816
615,holdout,0.07187704941478713
616,evaluation,0.12270221217098065
616,holdout,0.09068531524760041
617,evaluation,0.10677001215845702
617,holdout,0.10441940831697157
618,evaluation,0.08666621494078176
618,holdout,0.10464220853660003
619,evaluation,0.07716377382989162
619,holdout,0.13224643113658952
620,evaluation,0.11304154289120347
620,holdout,0.0754988839736789
621,evaluation,0.07684588364520444
621,holdout,0.07401943888720226
622,evaluation,0.10562044738308712
622,holdout,0.09392965077784603
623,evaluation,0.09100237159291807
623,holdout,0.0532548462459906
624,evaluation,0.07415086957080326
624,holdout,0.11845128280754422
625,evaluation,0.1389833864656887
625,holdout,0.07490714160686358
626,evaluation,0.07820513462638903
626,holdout,0.08276379475555283
627,evaluation,0.09618493777241342
627,holdout,0.0824952826962476
628,evaluation,0.080819454208494
628,holdout,0.10565632470462391
629,evaluation,0.08455178404027454
629,holdout,0.09443119955196011
630,evaluation,0.06448055373654157
630,holdout,0.09663313756800566
631,evaluation,0.07197204377145452
631,holdout,0.10784827442743539
632,evaluation,0.07859756639584424
632,holdout,0.09475428775508976
633,evaluation,0.08859772452665442
633,holdout,0.1328513499009724
634,evaluation,0.05242537579370449
634,holdout,0.1140973885281711
635,evaluation,0.09338269573836815
635,holdout,0.07301215316385913
636,evaluation,0.11613802437013263
636,holdout,0.09992963234133564
637,evaluation,0.06684485906889233
637,holdout,0.06830205401391772
638,evaluation,0.11325528022972559
638,holdout,0.08364797957593775
639,evaluation,0.10085303656128002
639,holdout,0.09859302540503251
640,evaluation,0.08516555056309606
640,holdout,0.09965555979073146
641,evaluation,0.081005154882761
641,holdout,0.10677089835910464
642,evaluation,0.086537479810563
642,holdout,0.09146509833331931
643,evaluation,0.08318700551853092
643,holdout,0.12419484663749317
644,evaluation,0.08568262077135265
644,holdout,0.08581592054912476
645,evaluation,0.10184795697945574
645,holdout,0.08212345672665945
646,evaluation,0.06933446256367697
646,holdout,0.12404749101979096
647,evaluation,0.07991653061418122
647,holdout,0.08642441223440461
648,evaluation,0.09300639728058362
648,holdout,0.10639920899636024
649,evaluation,0.06329420264691547
649,holdout,0.062483644336403285
650,evaluation,0.11979894441685174
650,holdout,0.09888606399654119
651,evaluation,0.11422454827932517
651,holdout,0.09934075257031727
652,evaluation,0.09146222272593695
652,holdout,0.0932802992273191
653,evaluation,0.060824679465174766
653,holdout,0.11039376667912967
654,evaluation,0.10838568595822255
654,holdout,0.07629581978232551
655,evaluation,0.04640209165433214
655,holdout,0.11176659503859217
656,evaluation,0.09257106137248608
656,holdout,0.11013700506106158
657,evaluation,0.08369076207909158
657,holdout,0.10626835632320521
658,evaluation,0.07962092383360951
658,holdout,0.08382428569836378
659,evaluation,0.09058387457393688
659,holdout,0.11348992186830545
660,evaluation,0.10621891334461055
660,holdout,0.08788533785835038
661,evaluation,0.10154211571626344
661,holdout,0.08711267668906905
662,evaluation,0.07704711236034809
662,holdout,0.10103863285054433
663,evaluation,0.10844963961385454
663,holdout,0.09777930632258565
664,evaluation,0.11898145340867089
664,holdout,0.06855124407098444
665,evaluation,0.10124381901285229
665,holdout,0.10456312451672412
666,evaluation,0.0905152378162749
666,holdout,0.0678143541494206
667,evaluation,0.08739633845395443
667,holdout,0.08930240797723017
668,evaluation,0.11796061964761106
668,holdout,0.0858728254656664
669,evaluation,0.14429859080638327
669,holdout,0.10099562358192384
670,evaluation,0.11371039754179615
670,holdout,0.08474562675219793
671,evaluation,0.08531973060733458
671,holdout,0.09308676980352477
672,evaluation,0.09671225604739458
672,holdout,0.09022166856706994
673,evaluation,0.08113417755399958
673,holdout,0.11699515853243833
674,evaluation,0.09798426587955648
674,holdout,0.07486058161596991
675,evaluation,0.04708795958189403
675,holdout,0.12860778264528927
676,evaluation,0.09051243907143972
676,holdout,0.09902425148481879
677,evaluation,0.10204328114113181
677,holdout,0.08106142661341491
678,evaluation,0.07980851451382517
678,holdout,0.10136833500854324
679,evaluation,0.10181979709337081
679,holdout,0.08475366155226573
680,evaluation,0.11657364114085532
680,holdout,0.09228787370273435
681,evaluation,0.07140689559251386
681,holdout,0.1315810184081855
682,evaluation,0.10068097463850721
682,holdout,0.1079497220063904
683,evaluation,0.11046253648735027
683,holdout,0.07748497366407324
684,evaluation,0.10377560851001194
684,holdout,0.10771550096518377
685,evaluation,0.1007002365570499
685,holdout,0.09772269517154134
686,evaluation,0.12569506090469051
686,holdout,0.08084743730703947
687,evaluation,0.09506568853054898
687,holdout,0.06570012350466027
688,evaluation,0.10643246677121108
688,holdout,0.08112061944136494
689,evaluation,0.09243821999236992
689,holdout,0.07979902311175846
690,evaluation,0.12049131741433694
690,holdout,0.07170454533923959
691,evaluation,0.07293089579043727
691,holdout,0.1110672118690616
692,evaluation,0.09933890681588585
692,holdout,0.09907606536075993
693,evaluation,0.10537659639011238
693,holdout,0.10581577990732013
694,evaluation,0.07782972772109759
694,holdout,0.11079810045271242
695,evaluation,0.09877705964748017
695,holdout,0.10083443811616426
696,evaluation,0.11154240435308661
696,holdout,0.08024496212970354
697,evaluation,0.1257333169915927
697,holdout,0.08965090166965012
698,evaluation,0.07949125183949243
698,holdout,0.10854248676581904
699,evaluation,0.11241231723509387
699,holdout,0.09312265390792539
700,evaluation,0.09048504256047386
700,holdout,0.09376778670562987
701,evaluation,0.10084465470287776
701,holdout,0.09800731278820442
702,evaluation,0.11334189343846718
702,holdout,0.1077865293821306
703,evaluation,0.09152342005757784
703,holdout,0.10529944243075665
704,evaluation,0.08758017073590232
704,holdout,0.09392961764751391
705,evaluation,0.04484604940839548
705,holdout,0.10598364022904717
706,evaluation,0.08866223223398645
706,holdout,0.14021149938388724
707,evaluation,0.11623470639949242
707,holdout,0.08177092651741168
708,evaluation,0.08773124086914687
708,holdout,0.10847595167585253
709,evaluation,0.10711667568782376
709,holdout,0.09094795590348832
710,evaluation,0.08922121532544391
710,holdout,0.10225057586972715
711,evaluation,0.10185956815361918
711,holdout,0.06976137781155056
712,evaluation,0.0833501343799336
712,holdout,0.10325822616055731
713,evaluation,0.07817332274554264
713,holdout,0.10829321101831102
714,evaluation,0.11659051819583477
714,holdout,0.09838033851335644
715,evaluation,0.10063802900282098
715,holdout,0.09926381821903904
716,evaluation,0.08475514569576527
716,holdout,0.11526864882719656
717,evaluation,0.07905324597141537
717,holdout,0.11587959645863308
718,evaluation,0.11834266293041032
718,holdout,0.145432965989832
719,evaluation,0.10372344052748661
719,holdout,0.09528562017707747
720,evaluation,0.07171565201115032
720,holdout,0.07992145773269886
721,evaluation,0.09708218583957313
721,holdout,0.0766821626489903
722,evaluation,0.10063458387102442
722,holdout,0.10313507856206017
723,evaluation,0.10538011813392129
723,holdout,0.08788713926835806
724,evaluation,0.10279970297322835
724,holdout,0.07836823331093783
725,evaluation,0.09928541820674705
725,holdout,0.09929873871507452
726,evaluation,0.08708844401077442
726,holdout,0.07884584472256931
727,evaluation,0.09224769992563715
727,holdout,0.09153537172731906
728,evaluation,0.11212300585343957
728,holdout,0.06540827476497696
729,evaluation,0.10303092033765428
729,holdout,0.07961597730538625
730,evaluation,0.10043424965226265
730,holdout,0.08693452363943205
731,evaluation,0.08512782478957327
731,holdout,0.07869577100003174
732,evaluation,0.10496847667908839
732,holdout,0.09818724905873169
733,evaluation,0.07689827649913783
733,holdout,0.12357695338521346
734,evaluation,0.1074565067790976
734,holdout,0.09025999788422866
735,evaluation,0.1040679107666934
735,holdout,0.0806082350977113
736,evaluation,0.0935460518312885
736,holdout,0.07588604732463283
737,evaluation,0.09966263286572985
737,holdout,0.08192498140236751
738,evaluation,0.08692739451309449
738,holdout,0.10655817218899567
739,evaluation,0.058068769474605375
739,holdout,0.11484852247941478
740,evaluation,0.12768434187073302
740,holdout,0.06608817253157478
741,evaluation,0.08549148647854672
741,holdout,0.09454669864436446
742,evaluation,0.10326668630144795
742,holdout,0.105720468453173
743,evaluation,0.07926362672987457
743,holdout,0.06604459079052302
744,evaluation,0.11150842136211153
744,holdout,0.07691546534206865
745,evaluation,0.08201496634271187
745,holdout,0.09076335729259748
746,evaluation,0.09174074011367803
746,holdout,0.1148909572846229
747,evaluation,0.09192530062893256
747,holdout,0.06855082229853193
748,evaluation,0.07722511926878961
748,holdout,0.07268158889858341
749,evaluation,0.08724065282451737
749,holdout,0.09183583319830502
750,evaluation,0.08869231407116267
750,holdout,0.09471541543811118
751,evaluation,0.06697781993828711
751,holdout,0.09404512157988365
752,evaluation,0.12412728444720963
752,holdout,0.09135488182460907
753,evaluation,0.08863293379072824
753,holdout,0.11316875048839677
754,evaluation,0.11299185893330657
754,holdout,0.08918735420866615
755,evaluation,0.06795786530675424
755,holdout,0.10217082433061461
756,evaluation,0.06582287219158214
756,holdout,0.07592195809013079
757,evaluation,0.07245476550001445
757,holdout,0.10139398003091614
758,evaluation,0.07936440859687803
758,holdout,0.09293946685864837
759,evaluation,0.08377156734185948
759,holdout,0.1379465978230921
760,evaluation,0.09114486728592588
760,holdout,0.12836578833245224
761,evaluation,0.113921454368143
761,holdout,0.07434737936403454
762,evaluation,0.06953687113675118
762,holdout,0.09274459043818091
763,evaluation,0.08728035156659114
763,holdout,0.08310415146469737
764,evaluation,0.08242996770855046
764,holdout,0.09817014717525827
765,evaluation,0.07375786279648935
765,holdout,0.08095202619959883
766,evaluation,0.07644445974931927
766,holdout,0.12091300173154859
767,evaluation,0.08107342005665347
767,holdout,0.07600101450266995
768,evaluation,0.08580647922353456
768,holdout,0.08103199831328389
769,evaluation,0.12283650383470221
769,holdout,0.06374067464885251
770,evaluation,0.06950721598753816
770,holdout,0.08000133444161331
771,evaluation,0.13166229795033438
771,holdout,0.09742678246957226
772,evaluation,0.07791461653394814
772,holdout,0.14684216977384845
773,evaluation,0.10409457398664593
773,holdout,0.13323441314963771
774,evaluation,0.05952389713091914
774,holdout,0.11142823987246259
775,evaluation,0.11494315888664555
775,holdout,0.09282906890157798
776,evaluation,0.068837532660208
776,holdout,0.13653066537104175
777,evaluation,0.09721713132082398
777,holdout,0.08455005771564943
778,evaluation,0.12832275757260336
778,holdout,0.11297283571865471
779,evaluation,0.11988795438810451
779,holdout,0.06819333953506106
780,evaluation,0.07716300654977654
780,holdout,0.08704634662373469
781,evaluation,0.11021174412264395
781,holdout,0.11973897937988742
782,evaluation,0.13162515982972334
782,holdout,0.07699684191140696
783,evaluation,0.08947618903335904
783,holdout,0.11141115904721646
784,evaluation,0.06442787567900042
784,holdout,0.08568036984904705
785,evaluation,0.10760073269370253
785,holdout,0.07531289915618095
786,evaluation,0.09295643939477977
786,holdout,0.099652045122482
787,evaluation,0.08861977934310515
787,holdout,0.06742055374509522
788,evaluation,0.08884092019321493
788,holdout,0.09569055178634295
789,evaluation,0.07434102684963691
789,holdout,0.10522869603635655
790,evaluation,0.07534262800974972
790,holdout,0.07639809576876969
791,evaluation,0.11424214142351954
791,holdout,0.12138333722059248
792,evaluation,0.11736906729645596
792,holdout,0.07762691490067528
793,evaluation,0.08783087452821405
793,holdout,0.1165948832716612
794,evaluation,0.11205366261729763
794,holdout,0.10718487945234284
795,evaluation,0.1220962844321283
795,holdout,0.10795861351782264
796,evaluation,0.08126442192684268
796,holdout,0.09946930265200321
797,evaluation,0.11503755322487519
797,holdout,0.08568476169151804
798,evaluation,0.10087543012556642
798,holdout,0.09103061207179738
799,evaluation,0.08204645577884373
799,holdout,0.10632685689525266
800,evaluation,0.09587995281339656
800,holdout,0.09846395038377564
801,evaluation,0.0928254051595862
801,holdout,0.1043021329593965
802,evaluation,0.06754972639970311
802,holdout,0.10943403696318352
803,evaluation,0.10073387406873187
803,holdout,0.10556019224662003
804,evaluation,0.12366502603617233
804,holdout,0.08641292532163555
805,evaluation,0.091548132435473
805,holdout,0.11328054754603165
806,evaluation,0.06039332810718438
806,holdout,0.08552575979571839
807,evaluation,0.10998986822020414
807,holdout,0.07932027242695965
808,evaluation,0.08746922820736307
808,holdout,0.13599002450840897
809,evaluation,0.08725712280039609
809,holdout,0.04742084719548727
810,evaluation,0.08419350940111239
810,holdout,0.09844033755563474
811,evaluation,0.1245442607990308
811,holdout,0.08348462033702046
812,evaluation,0.10441638706542393
812,holdout,0.0904835273630422
813,evaluation,0.09278141997858982
813,holdout,0.09106619948501364
814,evaluation,0.09907208074477304
814,holdout,0.11463893817726781
815,evaluation,0.1173032495479844
815,holdout,0.10242443199855791
816,evaluation,0.059162466645852604
816,holdout,0.13397474170079304
817,evaluation,0.09206288984245262
817,holdout,0.10070103594957314
818,evaluation,0.07660120481593168
818,holdout,0.07408763395643152
819,evaluation,0.11037930811006424
819,holdout,0.08623365201341847
820,evaluation,0.10239492983712888
820,holdout,0.08837066791014607
821,evaluation,0.06354459151506764
821,holdout,0.09276605132837139
822,evaluation,0.09006658602849392
822,holdout,0.08067447974472146
823,evaluation,0.1131628688102245
823,holdout,0.09222536181021829
824,evaluation,0.0762984608549984
824,holdout,0.12218924743961537
825,evaluation,0.08477233170860435
825,holdout,0.10155521490641291
826,evaluation,0.11663091496272232
826,holdout,0.07963221699712898
827,evaluation,0.09518017185106899
827,holdout,0.07710665909740384
828,evaluation,0.08731602185019975
828,holdout,0.09325076779049637
829,evaluation,0.12855390824107085
829,holdout,0.08903210298042523
830,evaluation,0.0962054599839917
830,holdout,0.09058711599323645
831,evaluation,0.10175681096330336
831,holdout,0.09232664907342829
832,evaluation,0.11632570081606823
832,holdout,0.09227843370173651
833,evaluation,0.09414360154973522
833,holdout,0.10626062151261799
834,evaluation,0.0707581422455633
834,holdout,0.08072965767928118
835,evaluation,0.09103640978791414
835,holdout,0.10744497562088932
836,evaluation,0.09684326946397033
836,holdout,0.09331870602741725
837,evaluation,0.09572720894806076
837,holdout,0.07644797208293466
838,evaluation,0.07917223046311198
838,holdout,0.11249004450027497
839,evaluation,0.09450457809419123
839,holdout,0.10622412220745651
840,evaluation,0.09125062151756855
840,holdout,0.14097401894823758
841,evaluation,0.12240782751495782
841,holdout,0.10802033792052931
842,evaluation,0.10181399519201927
842,holdout,0.06716580018121641
843,evaluation,0.0689368604029409
843,holdout,0.09069906900689355
844,evaluation,0.1036517183763413
844,holdout,0.06725123385776709
845,evaluation,0.07208870122360396
845,holdout,0.08260299560083335
846,evaluation,0.09287769574291911
846,holdout,0.08905168452462277
847,evaluation,0.09473416817417961
847,holdout,0.0980419031628308
848,evaluation,0.11993310637227128
848,holdout,0.07175621110209872
849,evaluation,0.09543815316144946
849,holdout,0.10056741729083689
850,evaluation,0.07411703780794925
850,holdout,0.09713386426353583
851,evaluation,0.10593462839232522
851,holdout,0.09794429616156411
852,evaluation,0.06530928753442718
852,holdout,0.0883391062980287
853,evaluation,0.10534409792414291
853,holdout,0.12202404352637475
854,evaluation,0.0949322121553386
854,holdout,0.06394868979172355
855,evaluation,0.11061305140524402
855,holdout,0.0699518404947923
856,evaluation,0.10437089468694738
856,holdout,0.10857729436748113
857,evaluation,0.07600838267337746
857,holdout,0.11860282590961913
858,evaluation,0.12926632840237726
858,holdout,0.1126005878054677
859,evaluation,0.11121747587877012
859,holdout,0.0886951349080758
860,evaluation,0.10367042889601474
860,holdout,0.08372365697138014
861,evaluation,0.07771834516416931
861,holdout,0.08703294666988369
862,evaluation,0.08439255313308035
862,holdout,0.10093731906267508
863,evaluation,0.0844625744266677
863,holdout,0.10846572375671575
864,evaluation,0.09346505968765194
864,holdout,0.07665762168238244
865,evaluation,0.1141698106417458
865,holdout,0.08864595988382214
866,evaluation,0.06337964030745515
866,holdout,0.111221730509029
867,evaluation,0.09593917810771035
867,holdout,0.11442154633050933
868,evaluation,0.08239637063389668
868,holdout,0.07046482911020123
869,evaluation,0.08275874535711654
869,holdout,0.07748784470059253
870,evaluation,0.08828889795245314
870,holdout,0.07774729620054724
871,evaluation,0.10396092994849014
871,holdout,0.07625682737332339
872,evaluation,0.07946575033693834
872,holdout,0.08403595740914324
873,evaluation,0.08302973367520275
873,holdout,0.06865628145268306
874,evaluation,0.094815685145144
874,holdout,0.0861412313855595
875,evaluation,0.10973063470581598
875,holdout,0.11130996622639866
876,evaluation,0.1103329080531962
876,holdout,0.1318242588187658
877,evaluation,0.10889741502128132
877,holdout,0.08662351611444011
878,evaluation,0.09046560346355466
878,holdout,0.11855440804395205
879,evaluation,0.09031482526433401
879,holdout,0.13071549163880475
880,evaluation,0.07247195994796626
880,holdout,0.08315399520936688
881,evaluation,0.11942481640243366
881,holdout,0.07831940739558861
882,evaluation,0.12102952641835077
882,holdout,0.08416486211968491
883,evaluation,0.07248164698818284
883,holdout,0.07345899806945008
884,evaluation,0.08825961159940135
884,holdout,0.08498489840818164
885,evaluation,0.07640934293289418
885,holdout,0.1079566599091942
886,evaluation,0.10859773708073875
886,holdout,0.06551325707859158
887,evaluation,0.1193049521300158
887,holdout,0.11163578647984367
888,evaluation,0.0985838657359435
888,holdout,0.09781295318162357
889,evaluation,0.10361327669533177
889,holdout,0.0910183050235556
890,evaluation,0.1067229367268766
890,holdout,0.07092294202488825
891,evaluation,0.09510650495806355
891,holdout,0.12012036923288846
892,evaluation,0.1161086295989481
892,holdout,0.14937161806438118
893,evaluation,0.11955343828686892
893,holdout,0.0995926916050575
894,evaluation,0.08175399227125614
894,holdout,0.09384434917170016
895,evaluation,0.0733082545184419
895,holdout,0.0779724192495803
896,evaluation,0.09884247309594264
896,holdout,0.11477892154472918
897,evaluation,0.09742348846424717
897,holdout,0.10364532663516417
898,evaluation,0.06420280797255505
898,holdout,0.09132954216218352
899,evaluation,0.0642335168122621
899,holdout,0.09218673072831056
900,evaluation,0.11553048073548636
900,holdout,0.07812850599097657
901,evaluation,0.09567045221820032
901,holdout,0.06842858226527351
902,evaluation,0.11068411021696888
