split,experiment,cell_id,cell_key,prefix_g1_count,age_intervals,elapsed_hours,early_interval_hours,current_interval_hours,recent_interval_hours,interval_trend,clock_excess,local_interval_ratio,local_interval_ara,size_fold_prefix,rpl_fold_prefix,x_generation,x_clock,x_size,x_rpl,u_generation,u_clock,u_size,u_rpl,ara_phase_gap,ara_phase_sum,ara_phase_product,disk_generation_clock,disk_clock_size,disk_size_rpl,orient_generation_clock,orient_clock_size,orient_size_rpl,radius4_sq,closure4_residual,remaining_divisions,remaining_hours,slowdown_lead_intervals,in_slowdown_risk_set,slowdown_next2,slowdown_exists
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,10,9,11.0,1.0,1.3333333333333304,1.1666666666666652,0.005870343226489304,0.22222222222222232,1.3333333333333304,1.1428571428571417,1.628743150497967,,1.6363636363636365,0.6947368421052624,1.2391801383786252,,0.6363636363636365,-0.30526315789473757,0.23918013837862517,,-0.941626794258374,2.331100478468899,-0.19425837320574213,0.49814427325381805,0.15039273416268578,,-0.19425837320574213,-0.07301288434715944,,,,11,14.3333333333333,-5.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,11,10,12.0,1.0,1.0,1.1666666666666652,-0.005800683190269069,0.19999999999999996,1.0,1.0,1.3652700229942456,,1.8181818181818181,0.7578947368421045,1.1544305806285249,,0.8181818181818181,-0.2421052631578955,0.15443058062852488,,-1.0602870813397136,2.5760765550239224,-0.19808612440191448,0.7280364460520595,0.08246376268201715,,-0.19808612440191448,-0.03738845636269562,,,,10,13.3333333333333,-6.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,12,11,13.3333333333333,1.0,1.3333333333333002,1.16666666666665,0.001173427657045677,0.21212121212120905,1.3333333333333002,1.1428571428571306,1.6467072950513313,,2.0,0.8421052631578918,1.2443440936066144,,1.0,-0.1578947368421082,0.24434409360661435,,-1.1578947368421082,2.842105263157892,-0.1578947368421082,1.0249307479224385,0.08463478400287652,,-0.1578947368421082,-0.038580646358939825,,,,9,12.0,-7.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,13,12,14.6666666666667,1.0,1.3333333333333997,1.33333333333335,0.005151821312920685,0.22222222222222499,1.3333333333333997,1.1428571428571672,1.5449107813347658,,2.0,0.9263157894736853,1.2141178328652327,,1.0,-0.07368421052631469,0.21411783286523267,,-1.0736842105263147,2.9263157894736853,-0.07368421052631469,1.0054293628808864,0.05127580923178998,,-0.07368421052631469,-0.015777103474280067,,,,8,10.6666666666666,-8.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,14,13,16.0,1.0,1.3333333333333002,1.33333333333335,0.007386504688021117,0.23076923076923084,1.3333333333333002,1.1428571428571306,1.7005994996470502,,2.0,1.0105263157894726,1.2594236945310155,,1.0,0.010526315789472607,0.25942369453101555,,-0.9894736842105274,3.0105263157894724,0.010526315789472607,1.0001108033240997,0.06741145660822137,,0.010526315789472607,0.002730775731905147,,,,7,9.3333333333333,-9.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,15,14,17.0,1.0,1.0,1.16666666666665,0.0003606320340906092,0.2142857142857142,1.0,1.0,1.6467072950513313,,2.0,1.0736842105263147,1.2443440936066144,,1.0,0.07368421052631469,0.24434409360661435,,-0.9263157894736853,3.0736842105263147,0.07368421052631469,1.0054293628808864,0.06513339896132418,,0.07368421052631469,0.018004301634171313,,,,6,8.3333333333333,-10.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,16,15,18.3333333333333,1.0,1.3333333333333002,1.16666666666665,0.0029768508194774283,0.2222222222222201,1.3333333333333002,1.1428571428571306,1.7425156842286504,,2.0,1.157894736842102,1.2707425479819954,,1.0,0.15789473684210198,0.2707425479819954,,-0.842105263157898,3.1578947368421018,0.15789473684210198,1.0249307479224365,0.09823227521021971,,0.15789473684210198,0.04274882336557733,,,,5,7.0,-11.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,17,16,19.6666666666667,1.0,1.3333333333333997,1.33333333333335,0.004661743150447955,0.22916666666666874,1.3333333333333997,1.1428571428571672,1.8143720333777336,,2.0,1.2421052631578955,1.2893618980431476,,1.0,0.2421052631578955,0.2893618980431476,,-0.7578947368421045,3.2421052631578955,0.2421052631578955,1.0586149584487539,0.14234526648788678,,0.2421052631578955,0.07005603847360438,,,,4,5.6666666666666,-12.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,18,17,21.0,1.0,1.3333333333333002,1.33333333333335,0.005726635080515518,0.23529411764705888,1.3333333333333002,1.1428571428571306,1.7485037324131054,,2.0,1.3263157894736828,1.2723313501764617,,1.0,0.3263157894736828,0.2723313501764617,,-0.6736842105263172,3.326315789473683,0.3263157894736828,1.1064819944598328,0.18064635874876747,,0.3263157894736828,0.08886601953126606,,,,3,4.3333333333333,-13.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,19,18,22.3333333333333,1.0,1.3333333333333002,1.3333333333333002,0.006373460380904757,0.24074074074073892,1.3333333333333002,1.1428571428571306,1.661677339157677,,2.0,1.41052631578947,1.2485941212420109,,1.0,0.4105263157894701,0.24859412124201086,,-0.5894736842105299,3.41052631578947,0.4105263157894701,1.1685318559556757,0.2303308930717633,,0.4105263157894701,0.10205442872040356,,,,2,3.0,-14.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,20,19,23.6666666666667,1.0,1.3333333333333997,1.33333333333335,0.006735817537275534,0.24561403508772095,1.3333333333333997,1.1428571428571672,1.7305396642145325,,2.0,1.4947368421052636,1.2675440587033844,,1.0,0.4947368421052636,0.2675440587033844,,-0.5052631578947364,3.4947368421052634,0.4947368421052636,1.2447645429362886,0.3163443662837685,,0.4947368421052636,0.13236390272693765,,,,1,1.6666666666666003,-15.0,False,,1
external,Experiment_1,cell_1.3,Experiment_1|cell_1.3,5,4,6.33333333333333,1.6666666666666696,1.6666666666666607,1.6666666666666652,0.06694306539426262,-0.050000000000002154,0.9999999999999947,0.9999999999999973,1.1307189262863049,,0.7272727272727273,0.3999999999999994,1.0613496809333454,,-0.2727272727272727,-0.6000000000000005,0.06134968093334536,,-0.3272727272727279,1.1272727272727268,0.16363636363636377,0.4343801652892568,0.3637637833506239,,0.16363636363636377,-0.03680980856000725,,,,4,14.33333333333337,2.0,True,1.0,1
external,Experiment_1,cell_1.3,Experiment_1|cell_1.3,6,5,8.33333333333333,1.6666666666666696,2.0,1.8333333333333304,0.08109302162163282,-2.1094237467877974e-15,1.199999999999998,1.0909090909090902,1.1612200146425407,,0.9090909090909091,0.5263157894736835,1.0745967618059498,,-0.09090909090909094,-0.4736842105263165,0.07459676180594976,,-0.38277511961722555,1.4354066985645926,0.04306220095693788,0.23264119411185707,0.22994140817387332,,0.04306220095693788,-0.035335308223870994,,,,3,12.33333333333337,1.0,True,1.0,1
external,Experiment_1,cell_1.3,Experiment_1|cell_1.3,7,6,10.6666666666667,1.6666666666666696,2.3333333333333695,2.1666666666666847,0.09557267457311584,0.06666666666666798,1.4000000000000192,1.1666666666666734,1.3899781773143078,,1.0909090909090908,0.6736842105263172,1.1631722753856013,,0.09090909090909083,-0.3263157894736828,0.1631722753856013,,-0.4172248803827736,1.764593301435408,-0.029665071770334773,0.1147464572697502,0.13310718591434736,,-0.029665071770334773,-0.053245689862669664,,,,2,10.0,0.0,False,,1
external,Experiment_1,cell_1.3,Experiment_1|cell_1.3,8,7,14.0,1.6666666666666696,3.3333333333333,2.833333333333335,0.12871922234495886,0.19999999999999796,1.9999999999999765,1.3333333333333282,1.6274509684084164,,1.2727272727272727,0.8842105263157886,1.2388059666774662,,0.2727272727272727,-0.11578947368421144,0.23880596667746623,,-0.38851674641148415,2.156937799043061,-0.031578947368421297,0.08778736750532289,0.07043549193682581,,-0.031578947368421297,-0.02765121719423315,,,,1,6.6666666666667,-1.0,False,,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,5,4,5.0,1.33333333333333,1.33333333333333,1.166666666666665,-0.0287682072451786,-0.06249999999999756,1.0,1.0,1.5654761882172532,,0.7272727272727273,0.3157894736842102,1.2204176327242398,,-0.2727272727272727,-0.6842105263157898,0.22041763272423975,,-0.4114832535885171,1.0430622009569375,0.18660287081339721,0.5425242096105863,0.516727977137088,,0.18660287081339721,-0.15081206449553253,,,,18,32.3333333333333,14.0,True,0.0,1
