time_to_horizon_M,connection_ara,traversal_ara,stage
-2697.996267868691,0.32661175802328885,0.47202499289974437,inspiral
-2689.996267868691,0.49275773927861405,0.47855722806021017,inspiral
-2682.496267868691,0.547855722806021,0.4831013916500994,inspiral
-2674.496267868691,0.3973303038909401,0.48764555523998865,inspiral
-2666.496267868691,0.42487929565464355,0.4907696677080375,inspiral
-2658.996267868691,0.5228628230616302,0.4941777904004544,inspiral
-2650.996267868691,0.5691564896336269,0.49872195399034364,inspiral
-2642.996267868691,0.4146549275773928,0.5032661175802329,inspiral
-2635.496267868691,0.36353308719113886,0.5075262709457541,inspiral
-2627.496267868691,0.38596989491621697,0.5120704345356433,inspiral
-2619.496267868691,0.47003692132916786,0.5166145981255326,inspiral
-2611.996267868691,0.43368361261005395,0.5208747514910537,inspiral
-2603.996267868691,0.4757171258165294,0.525418915080943,inspiral
-2595.996267868691,0.3592729338256177,0.5299630786708321,inspiral
-2587.996267868691,0.36154501562056235,0.532803180914513,inspiral
-2580.496267868691,0.5580800908832718,0.536779324055666,inspiral
-2572.496267868691,0.6111900028401023,0.5424595285430276,inspiral
-2564.496267868691,0.5754047145697245,0.5492757739278614,inspiral
-2556.996267868691,0.4671968190854871,0.5521158761715422,inspiral
-2548.996267868691,0.3734734450440216,0.5566600397614314,inspiral
-2540.996267868691,0.3385401874467481,0.5612042033513206,inspiral
-2533.496267868691,0.38483385401874465,0.5654643567168418,inspiral
-2525.496267868691,0.3416642999147969,0.570008520306731,inspiral
-2517.496267868691,0.2797500710025561,0.5745526838966203,inspiral
-2509.996267868691,0.22664015904572565,0.5788128372621414,inspiral
-2501.996267868691,0.22152797500710025,0.5833570008520307,inspiral
-2493.996267868691,0.1846066458392502,0.5879011644419199,inspiral
-2486.496267868691,0.1496733882419767,0.5921613178074411,inspiral
-2478.496267868691,0.16046577676796364,0.5967054813973303,inspiral
-2470.496267868691,0.16131780744106788,0.6012496449872196,inspiral
-2462.996267868691,0.16444191990911672,0.6055097983527407,inspiral
-2454.996267868691,0.16756603237716558,0.61005396194263,inspiral
-2446.996267868691,0.18943481965350753,0.6145981255325191,inspiral
-2438.996267868691,0.20420335132064754,0.6191422891224084,inspiral
-2431.496267868691,0.21272365805168986,0.6234024424879295,inspiral
-2423.496267868691,0.23402442487929564,0.6279466060778188,inspiral
-2415.496267868691,0.2470888952002272,0.632490769667708,inspiral
-2407.996267868691,0.25873331439931835,0.6367509230332292,inspiral
-2399.996267868691,0.2732178358420903,0.6412950866231184,inspiral
-2391.996267868691,0.2894064186310707,0.6458392502130077,inspiral
-2384.496267868691,0.28912240840670267,0.6500994035785288,inspiral
-2376.496267868691,0.30275489917637033,0.6546435671684181,inspiral
-2368.496267868691,0.32320363533087193,0.6591877307583073,inspiral
-2360.996267868691,0.3243396762283442,0.6634478841238285,inspiral
-2352.996267868691,0.34649247372905423,0.6679920477137177,inspiral
-2344.996267868691,0.3800056802044874,0.672536211303607,inspiral
-2337.496267868691,0.3834138028969043,0.6767963646691281,inspiral
-2329.496267868691,0.41380289690428856,0.6813405282590174,inspiral
-2321.496267868691,0.45470036921329166,0.6858846918489065,inspiral
-2313.996267868691,0.4603805737006532,0.6901448452144278,inspiral
-2305.996267868691,0.49758591309287137,0.6946890088043169,inspiral
-2297.996267868691,0.5509798352740699,0.6992331723942062,inspiral
-2289.996267868691,0.5839250213007668,0.7037773359840954,inspiral
-2282.496267868691,0.6049417779040045,0.7080374893496166,inspiral
-2274.496267868691,0.6234024424879295,0.7125816529395058,inspiral
-2266.496267868691,0.6395910252769099,0.7171258165293951,inspiral
-2258.996267868691,0.6515194547003692,0.7213859698949162,inspiral
-2250.996267868691,0.6637318943481966,0.7259301334848055,inspiral
-2242.996267868691,0.6748082930985515,0.7304742970746947,inspiral
-2235.496267868691,0.6858846918489065,0.7347344504402159,inspiral
-2227.496267868691,0.6963930701505254,0.7392786140301051,inspiral
-2219.496267868691,0.7071854586765124,0.7438227776199943,inspiral
-2211.996267868691,0.716557796080659,0.7480829309855155,inspiral
-2203.996267868691,0.7100255609201931,0.7526270945754047,inspiral
-2195.996267868691,0.6998011928429424,0.757171258165294,inspiral
-2188.496267868691,0.6890088043169554,0.7614314115308151,inspiral
-2180.496267868691,0.6753763135472877,0.7659755751207044,inspiral
-2172.496267868691,0.6600397614314115,0.7705197387105935,inspiral
-2164.996267868691,0.6455552399886396,0.7747798920761148,inspiral
-2156.996267868691,0.6322067594433399,0.7793240556660039,inspiral
-2148.996267868691,0.6174382277761999,0.7838682192558932,inspiral
-2140.996267868691,0.6018176654359557,0.7884123828457824,inspiral
-2133.496267868691,0.5850610621982392,0.7926725362113036,inspiral
-2125.496267868691,0.5705765407554672,0.7972166998011928,inspiral
-2117.496267868691,0.5566600397614314,0.8017608633910821,inspiral
-2109.996267868691,0.5427435387673957,0.8060210167566032,inspiral
-2101.996267868691,0.5302470888952002,0.8105651803464925,inspiral
-2093.996267868691,0.5203067310423175,0.8151093439363817,inspiral
-2086.496267868691,0.5134904856574837,0.8193694973019029,inspiral
-2078.496267868691,0.5058222095995456,0.8239136608917921,inspiral
-2070.496267868691,0.49843794376597556,0.8284578244816814,inspiral
-2062.996267868691,0.4893496165861971,0.8327179778472025,inspiral
-2054.996267868691,0.4760011360408975,0.8372621414370918,inspiral
-2046.9962678686911,0.46123260437375746,0.841806305026981,inspiral
-2039.4962678686911,0.4430559500142005,0.8460664583925022,inspiral
-2031.4962678686911,0.42118716273785856,0.8506106219823913,inspiral
-2023.4962678686911,0.404430559500142,0.8551547855722806,inspiral
-2015.9962678686911,0.39363817097415504,0.8594149389378017,inspiral
-2007.9962678686911,0.4041465492757739,0.863959102527691,inspiral
-1999.9962678686911,0.4274353876739563,0.8685032661175802,inspiral
-1991.9962678686911,0.4583925021300767,0.8730474297074695,inspiral
-1984.4962678686911,0.4970178926441352,0.8773075830729906,inspiral
-1976.4962678686911,0.5492757739278614,0.8818517466628799,inspiral
-1968.4962678686911,0.5842090315251349,0.8863959102527691,inspiral
-1960.9962678686911,0.6168702073274638,0.8906560636182903,inspiral
-1952.9962678686911,0.643283158193695,0.8952002272081795,inspiral
-1944.9962678686911,0.6699801192842942,0.8997443907980688,inspiral
-1937.4962678686911,0.6952570292530531,0.9040045441635899,inspiral
-1929.4962678686911,0.7216699801192843,0.9085487077534792,inspiral
-1921.4962678686911,0.7548991763703493,0.9130928713433684,inspiral
-1913.9962678686911,0.7716557796080659,0.9173530247088896,inspiral
-1905.9962678686911,0.7858562908264698,0.9218971882987788,inspiral
-1897.9962678686911,0.7972166998011928,0.9264413518886679,inspiral
-1890.4962678686911,0.8057370065322351,0.9307015052541892,inspiral
-1882.4962678686911,0.8247656915648963,0.9352456688440783,inspiral
-1874.4962678686911,0.8406702641295086,0.9397898324339676,inspiral
-1866.9962678686911,0.8577108775915933,0.9440499857994887,inspiral
-1858.9962678686911,0.8665151945470037,0.948594149389378,inspiral
-1850.9962678686911,0.8761715421755183,0.9531383129792672,inspiral
-1842.9962678686911,0.8886679920477137,0.9576824765691565,inspiral
-1835.4962678686911,0.8997443907980688,0.9619426299346776,inspiral
-1827.4962678686911,0.9113888099971599,0.9664867935245669,inspiral
-1819.4962678686911,0.9247372905424596,0.9710309571144561,inspiral
-1811.9962678686911,0.9343936381709742,0.9752911104799773,inspiral
-1803.9962678686911,0.9443339960238568,0.9798352740698665,inspiral
-1795.9962678686911,0.9537063334280034,0.9843794376597558,inspiral
-1788.4962678686911,0.9571144561204203,0.9886395910252769,inspiral
-1780.4962678686911,0.9466060778188015,0.9931837546151662,inspiral
-1772.4962678686911,0.9346776483953423,0.9977279182050554,inspiral
-1764.9962678686911,0.9204771371769384,1.0019880715705765,inspiral
-1756.9962678686911,0.9025844930417495,1.0065322351604657,inspiral
-1748.9962678686911,0.8812837262141437,1.011076398750355,inspiral
-1741.4962678686911,0.856858846918489,1.0153365521158761,inspiral
-1733.4962678686911,0.7850042601533656,1.0198807157057654,inspiral
-1725.4962678686911,0.7625674524282874,1.0244248792956547,inspiral
-1717.9962678686911,0.7472309003124112,1.0286850326611758,inspiral
-1709.9962678686911,0.7330303890940074,1.0332291962510651,inspiral
-1701.9962678686911,0.7236580516898609,1.0377733598409542,inspiral
-1694.4962678686911,0.7333143993183755,1.0420335132064755,inspiral
-1686.4962678686911,0.7435387673956262,1.0465776767963646,inspiral
-1678.4962678686911,0.7546151661459812,1.051121840386254,inspiral
-1670.4962678686911,0.764839534223232,1.0556660039761432,inspiral
-1662.9962678686911,0.7753479125248509,1.0599261573416643,inspiral
-1654.9962678686911,0.7872763419483101,1.0644703209315536,inspiral
-1646.9962678686911,0.7994887815961375,1.0690144845214429,inspiral
-1639.4962678686911,0.8241976711161602,1.073274637886964,inspiral
-1631.4962678686911,0.8435103663731894,1.0778188014768533,inspiral
-1623.4962678686911,0.8491905708605509,1.0823629650667423,inspiral
-1615.9962678686911,0.8366941209883556,1.0866231184322637,inspiral
-1607.9962678686911,0.8207895484237433,1.0911672820221527,inspiral
-1599.9962678686911,0.8074410678784436,1.095711445612042,inspiral
-1592.4962678686911,0.8170974155069582,1.0999715989775631,inspiral
-1584.4962678686911,0.8551547855722806,1.1045157625674524,inspiral
-1576.4962678686911,0.8724794092587334,1.1090599261573417,inspiral
-1568.9962678686911,0.8926441351888668,1.1133200795228628,inspiral
-1560.9962678686911,0.9182050553819937,1.1178642431127521,inspiral
-1552.9962678686911,0.9613746094859414,1.1224084067026412,inspiral
-1545.4962678686911,0.9690428855438796,1.1266685600681625,inspiral
-1537.4962678686911,0.9767111616018177,1.1312127236580516,inspiral
-1529.4962678686911,0.9980119284294234,1.1357568872479409,inspiral
-1521.4962678686911,1.018460664583925,1.1403010508378302,inspiral
-1513.9962678686911,1.032945186026697,1.1445612042033513,inspiral
-1505.9962678686911,1.0633342800340813,1.1491053677932406,inspiral
-1497.9962678686911,1.0874751491053678,1.1536495313831299,inspiral
-1490.4962678686911,1.1030957114456121,1.157909684748651,inspiral
-1482.4962678686911,1.1056518034649248,1.1624538483385403,inspiral
-1474.4962678686911,1.092019312695257,1.1669980119284293,inspiral
-1466.9962678686911,1.0781028117012212,1.1712581652939507,inspiral
-1458.9962678686911,1.062198239136609,1.1758023288838397,inspiral
-1450.9962678686911,1.048281738142573,1.180346492473729,inspiral
-1443.4962678686911,1.0428855438795797,1.1846066458392501,inspiral
-1435.4962678686911,1.0545299630786709,1.1891508094291394,inspiral
-1427.4962678686911,1.0707185458676511,1.1936949730190287,inspiral
-1419.9962678686911,1.088895200227208,1.1979551263845498,inspiral
-1411.9962678686911,1.1150241408690713,1.2024992899744391,inspiral
-1403.9962678686911,1.1269525702925305,1.2070434535643284,inspiral
-1396.4962678686911,1.1374609485941494,1.2113036069298495,inspiral
-1388.4962678686911,1.1476853166714003,1.2158477705197388,inspiral
-1380.4962678686911,1.1527975007100255,1.2203919341096279,inspiral
-1372.4962678686911,1.1420051121840387,1.2249360976995172,inspiral
-1364.9962678686911,1.1292246520874751,1.2291962510650383,inspiral
-1356.9962678686911,1.1127520590741267,1.2337404146549276,inspiral
-1348.9962678686911,1.069866515194547,1.2382845782448169,inspiral
-1341.4962678686911,1.033513206475433,1.242544731610338,inspiral
-1333.4962678686911,1.019028685032661,1.2470888952002273,inspiral
-1325.4962678686911,1.0048281738142573,1.2516330587901165,inspiral
-1317.9962678686911,0.9923317239420619,1.2558932121556377,inspiral
-1309.9962678686911,0.9840954274353877,1.260437375745527,inspiral
-1301.9962678686911,0.9960238568588469,1.264981539335416,inspiral
-1294.4962678686911,1.007668276057938,1.2692416927009373,inspiral
-1286.4962678686911,1.0213007668276057,1.2737858562908264,inspiral
-1278.4962678686911,1.0366373189434819,1.2783300198807157,inspiral
-1270.9962678686911,1.0803748934961659,1.2825901732462368,inspiral
-1262.9962678686911,1.1243964782732179,1.287134336836126,inspiral
-1254.9962678686911,1.1573416642999148,1.2916785004260154,inspiral
-1247.4962678686911,1.1624538483385403,1.2959386537915365,inspiral
-1239.4962678686911,1.169270093723374,1.3004828173814258,inspiral
-1231.4962678686911,1.1746662879863674,1.3050269809713149,inspiral
-1223.4962678686911,1.179494461800625,1.3095711445612042,inspiral
-1215.9962678686911,1.184038625390514,1.3138312979267253,inspiral
-1207.9962678686911,1.1885827889804033,1.3183754615166146,inspiral
-1199.9962678686911,1.1931269525702926,1.3229196251065038,inspiral
-1192.4962678686911,1.1979551263845498,1.327179778472025,inspiral
-1184.4962678686911,1.2030673104231753,1.3317239420619142,inspiral
-1176.4962678686911,1.2084635046861687,1.3362681056518035,inspiral
-1168.9962678686911,1.2161317807441068,1.3405282590173246,inspiral
-1160.9962678686911,1.2238000568020448,1.345072422607214,inspiral
-1152.9962678686911,1.2306163021868788,1.349616586197103,inspiral
-1145.4962678686911,1.2368645271229763,1.3538767395626243,inspiral
-1137.4962678686911,1.2507810281170122,1.3584209031525134,inspiral
-1129.4962678686911,1.287418347060494,1.3629650667424027,inspiral
-1121.9962678686911,1.3112752059074126,1.3672252201079238,inspiral
-1113.9962678686911,1.3285998295938655,1.371769383697813,inspiral
-1105.9962678686911,1.3325759727350184,1.3763135472877024,inspiral
-1098.4962678686911,1.319795512638455,1.3805737006532235,inspiral
-1090.4962678686911,1.3007668276057938,1.3851178642431128,inspiral
-1082.4962678686911,1.2774779892076116,1.389662027833002,inspiral
-1074.4962678686911,1.2567452428287418,1.3942061914228912,inspiral
-1066.9962678686911,1.246520874751491,1.3984663447884125,inspiral
-1058.9962678686911,1.246804884975859,1.4030105083783015,inspiral
-1050.9962678686911,1.257881283726214,1.4075546719681908,inspiral
-1043.4962678686911,1.2777619994319795,1.411814825333712,inspiral
-1035.4962678686911,1.301902868503266,1.4163589889236012,inspiral
-1027.4962678686911,1.3280318091451293,1.4209031525134905,inspiral
-1019.9962678686911,1.34564044305595,1.4251633058790116,inspiral
-1011.9962678686911,1.3581368929281454,1.429707469468901,inspiral
-1003.9962678686911,1.3686452712297643,1.4342516330587902,inspiral
-996.4962678686911,1.36779324055666,1.4385117864243113,inspiral
-988.4962678686911,1.356432831581937,1.4430559500142006,inspiral
-980.4962678686911,1.341948310139165,1.4476001136040897,inspiral
-972.9962678686911,1.3155353592729337,1.451860266969611,inspiral
-964.9962678686911,1.2911104799772792,1.4564044305595,inspiral
-956.9962678686911,1.27179778472025,1.4609485941493894,inspiral
-949.4962678686911,1.2678216415790968,1.4652087475149105,inspiral
-941.4962678686911,1.28656631638739,1.4697529111047998,inspiral
-933.4962678686911,1.3209315535359274,1.474297074694689,inspiral
-925.4962678686911,1.3666571996591876,1.4788412382845781,inspiral
-917.9962678686911,1.3797216699801194,1.4831013916500995,inspiral
-909.9962678686911,1.3879579664867936,1.4876455552399885,inspiral
-901.9962678686911,1.3939221811985232,1.4921897188298778,inspiral
-894.4962678686911,1.401022436807725,1.496449872195399,inspiral
-886.4962678686911,1.4067026412950867,1.5009940357852882,inspiral
-878.4962678686911,1.4126668560068163,1.5055381993751775,inspiral
-870.9962678686911,1.4177790400454415,1.5097983527406986,inspiral
-862.9962678686911,1.422607213859699,1.514342516330588,inspiral
-854.9962678686911,1.4274353876739563,1.5188866799204772,inspiral
-847.4962678686911,1.4319795512638456,1.5231468332859983,inspiral
-839.4962678686911,1.4365237148537346,1.5276909968758876,inspiral
-831.4962678686911,1.4422039193410963,1.5322351604657767,inspiral
-823.9962678686911,1.4478841238284579,1.536495313831298,inspiral
-815.9962678686911,1.4535643283158193,1.541039477421187,inspiral
-807.9962678686911,1.459528543027549,1.5455836410110764,inspiral
-800.4962678686911,1.4643567168418063,1.5498437943765975,inspiral
-792.4962678686911,1.4700369213291677,1.5543879579664868,inspiral
-784.4962678686911,1.4760011360408976,1.558932121556376,inspiral
-776.9962678686911,1.4990059642147118,1.5631922749218972,inspiral
-768.9962678686911,1.5123544447600115,1.5677364385117865,inspiral
-760.9962678686911,1.518602669696109,1.5722806021016758,inspiral
-752.9962678686911,1.507526270945754,1.5768247656915648,inspiral
-745.4962678686911,1.4975859130928713,1.5810849190570861,inspiral
-737.4962678686911,1.4862255041181482,1.5856290826469752,inspiral
-729.4962678686911,1.4774211871627378,1.5901732462368645,inspiral
-721.9962678686911,1.4873615450156206,1.5944333996023856,inspiral
-713.9962678686911,1.502982107355865,1.598977563192275,inspiral
-705.9962678686911,1.5234308435103663,1.6035217267821642,inspiral
-698.4962678686911,1.5299630786708323,1.6077818801476853,inspiral
-690.4962678686911,1.5376313547287703,1.6123260437375746,inspiral
-682.4962678686911,1.5430275489917638,1.616870207327464,inspiral
-674.9962678686911,1.548139733030389,1.621130360692985,inspiral
-666.9962678686911,1.5580800908832717,1.6256745242828743,inspiral
-658.9962678686911,1.5722806021016758,1.6302186878727634,inspiral
-651.4962678686911,1.5711445612042034,1.6344788412382847,inspiral
-643.4962678686911,1.5612042033513207,1.6390230048281738,inspiral
-635.4962678686911,1.5532519170690144,1.643567168418063,inspiral
-627.9962678686911,1.5666003976143141,1.6478273217835842,inspiral
-619.9962678686911,1.58051689860835,1.6523714853734734,inspiral
-611.9962678686911,1.5870491337688157,1.6569156489633627,inspiral
-603.9962678686911,1.596137460948594,1.6614598125532518,inspiral
-596.4962678686911,1.6009656347628514,1.6657199659187731,inspiral
-588.4962678686911,1.606361829025845,1.6702641295086622,inspiral
-580.4962678686911,1.6117580232888384,1.6748082930985515,inspiral
-572.9962678686911,1.6163021868787277,1.6790684464640726,inspiral
-564.9962678686911,1.621130360692985,1.683612610053962,inspiral
-556.9962678686911,1.6259585345072423,1.6881567736438512,inspiral
-549.4962678686911,1.6305026980971316,1.6924169270093723,inspiral
-541.4962678686911,1.6350468616870206,1.6969610905992616,inspiral
-533.4962678686911,1.63959102527691,1.7015052541891509,inspiral
-525.9962678686911,1.643851178642431,1.705765407554672,inspiral
-517.9962678686911,1.6486793524566885,1.7103095711445613,inspiral
-509.9962678686911,1.6537915364953137,1.7148537347344504,inspiral
-502.4962678686911,1.658335700085203,1.7191138880999717,inspiral
-494.4962678686911,1.6634478841238285,1.7236580516898607,inspiral
-486.4962678686911,1.668560068162454,1.72820221527975,inspiral
-478.9962678686911,1.673104231752343,1.7324623686452711,inspiral
-470.9962678686911,1.6793524566884408,1.7370065322351604,inspiral
-462.9962678686911,1.6844646407270663,1.7415506958250497,inspiral
-454.9962678686911,1.6898608349900597,1.746094859414939,inspiral
-447.4962678686911,1.6949730190286851,1.7503550127804601,inspiral
-439.4962678686911,1.6998011928429424,1.7548991763703494,inspiral
-431.4962678686911,1.7049133768815676,1.7594433399602385,inspiral
-423.9962678686911,1.7097415506958251,1.7637034933257598,inspiral
-415.9962678686911,1.7148537347344504,1.768247656915649,inspiral
-407.9962678686911,1.720533939221812,1.7727918205055382,inspiral
-400.4962678686911,1.7253621130360692,1.7770519738710593,inspiral
-392.4962678686911,1.7310423175234309,1.7815961374609486,inspiral
-384.4962678686911,1.7367225220107925,1.7861403010508379,inspiral
-376.9962678686911,1.7415506958250497,1.790400454416359,inspiral
-368.9962678686911,1.7466628798636752,1.7949446180062483,inspiral
-360.9962678686911,1.7526270945754048,1.7994887815961376,inspiral
-353.4962678686911,1.757455268389662,1.8037489349616587,inspiral
-345.4962678686911,1.7631354728770237,1.808293098551548,inspiral
-337.4962678686911,1.768815677364385,1.812837262141437,inspiral
-329.9962678686911,1.7739278614030105,1.8170974155069584,inspiral
-321.9962678686911,1.7815961374609486,1.8216415790968474,inspiral
-313.9962678686911,1.7889804032945187,1.8261857426867367,inspiral
-305.9962678686911,1.801476853166714,1.830729906276626,inspiral
-298.4962678686911,1.8099971598977562,1.8349900596421471,inspiral
-290.4962678686911,1.819937517750639,1.8395342232320364,inspiral
-282.4962678686911,1.8284578244816814,1.8440783868219255,inspiral
-274.9962678686911,1.8349900596421471,1.8483385401874468,inspiral
-266.9962678686911,1.8423743254757172,1.8528827037773359,inspiral
-258.9962678686911,1.8480545299630786,1.8574268673672252,inspiral
-251.49626786869112,1.8543027548991764,1.8616870207327463,inspiral
-243.49626786869112,1.8608349900596421,1.8662311843226356,inspiral
-235.49626786869112,1.867367225220108,1.8707753479125249,inspiral
-227.99626786869112,1.8733314399318375,1.875035501278046,inspiral
-219.99626786869112,1.878159613746095,1.8795796648679353,inspiral
-211.99626786869112,1.8832717977847202,1.8841238284578246,inspiral
-204.49626786869112,1.8883839818233457,1.8883839818233457,inspiral
-196.49626786869112,1.892928145413235,1.892928145413235,inspiral
-188.49626786869112,1.897472309003124,1.897472309003124,inspiral
-180.99626786869112,1.9017324623686453,1.9017324623686453,inspiral
-172.99626786869112,1.9062766259585344,1.9062766259585344,inspiral
-164.99626786869112,1.9108207895484237,1.9108207895484237,inspiral
-156.99626786869112,1.915364953138313,1.915364953138313,inspiral
-149.49626786869112,1.9196251065038341,1.9196251065038341,inspiral
-141.49626786869112,1.9241692700937234,1.9241692700937234,inspiral
-133.49626786869112,1.9287134336836127,1.9287134336836127,inspiral
-125.99626786869112,1.9329735870491338,1.9329735870491338,inspiral
