simulation_time_M,openness_U,closure_R,parent_H,child_distance_abs_U_minus_R,parent_distance_abs_H_minus_1,joint_lock_distance,T435_relation_ARA,eligible_late_parent_basin
256.860780235259,0.5482183737424058,1.9999859261155897,0.1572065728394069,1.451767552373184,0.8427934271605931,1.6786690522520284,1.946511456568187,False
260.25254397437203,0.5472680394205185,1.9999884996539694,0.15741944029271945,1.452720460233451,0.8425805597072805,1.6793864162775414,1.9484270242392987,False
263.6360623063144,0.5461372560244501,1.9999908820663734,0.15760141972222305,1.4538536260419233,0.8423985802777769,1.6802754934858934,1.9503425919104105,False
267.0284601296177,0.5450450004206646,1.9999928892284684,0.15774785741769676,1.4549478888078038,0.8422521425823033,1.6811490210063968,1.9519634568628896,False
270.41379364113357,0.5440587167124186,1.9999944118662225,0.15785620840545977,1.455935695153804,0.8421437915945402,1.6819497359149052,1.9534369704560524,False
273.8018697241058,0.5429193637003833,1.9999954581180457,0.15793083540571992,1.4570760944176624,0.84206916459428,1.6828996473004376,1.955205186767848,False
277.1836537440636,0.5418654616041142,1.9999959722165561,0.15796812216366005,1.4581305106124418,0.8420318778363399,1.6837940103443452,1.9569734030796435,False
280.5660314429634,0.5410791624935323,1.9999960275819282,0.15797227772008662,1.458916865088396,0.8420277222799134,1.684472945561089,1.9587416193914389,False
283.95527402959584,0.540079473874152,1.999995712786434,0.1579468522252889,1.4599162389122822,0.8420531477747111,1.6853512774247046,1.9602151329846018,False
287.33869198442056,0.5392196353048547,1.9999950683879058,0.1578911834824458,1.4607754330830511,0.8421088165175542,1.686123401402036,1.9615412952184483,False
290.72134396363424,0.5385583788264366,1.9999942206355366,0.15780744875390523,1.4614358418091,0.8421925512460948,1.686737387117117,1.9630148088116113,False
294.1007964532273,0.5377212234663982,1.9999932088331738,0.1576944500405657,1.4622719853667756,0.8423055499594343,1.6875182958062873,1.9641936196861416,False
297.47823275059744,0.5369211911074009,1.9999921581455946,0.15756132297826017,1.4630709670381936,0.8424386770217398,1.6882771037753885,1.9656671332793045,False
300.85417068207954,0.5362115926793278,1.9999911218019515,0.1574058824232806,1.4637795291226237,0.8425941175767194,1.6889687258363728,1.966403890075886,False
304.2323693691919,0.5356186253305709,1.9999901889030531,0.15723097045473333,1.4643715635724823,0.8427690295452667,1.6895690910289485,1.965372430560672,False
307.6075848771289,0.5351018238474595,1.999989400627915,0.15704561309039197,1.4648875767804554,0.842954386909608,1.6901087867400335,1.9643409710454578,False
310.98599003122877,0.5347436027586333,1.9999888597878122,0.15685313948422144,1.4652452570291787,0.8431468605157786,1.690514800776414,1.962867457452295,False
314.360503229185,0.5345949782936454,1.9999886497302812,0.156651694609137,1.4653936714366358,0.843348305390863,1.6907439121558838,1.9616886465777648,False
317.73604139390824,0.534601906322492,1.9999886580309996,0.15645151827138923,1.4653867517085075,0.8435484817286107,1.6908377725581647,1.960362484343918,False
321.1056663186363,0.534756128409955,1.9999888904560237,0.15625827874210163,1.4652327620460688,0.8437417212578984,1.6908007390477426,1.9590363221100715,False
324.47664851186755,0.5350217219805999,1.9999893713466472,0.15606251696963508,1.4649676493660473,0.843937483030365,1.6906687105854623,1.9575628085169086,False
327.84628183579923,0.5353232820910264,1.9999899595364141,0.1558745061936101,1.4646666774453876,0.8441254938063899,1.6905017968972387,1.9560892949237456,False
331.20912467516274,0.5358160326859832,1.999990656916932,0.1556973968902803,1.4641746242309486,0.8443026031097197,1.6901639612356216,1.954763132689899,False
334.5663296097687,0.536300584912173,1.9999915438532008,0.15551735325204072,1.4636909589410276,0.8444826467479593,1.6898349516873366,1.9532896190967362,False
337.9370806397598,0.5368685931392968,1.9999925302773596,0.15534973119766668,1.4631239371380627,0.8446502688023333,1.6894276344413923,1.9518161055035732,False
341.2960993980078,0.5374516037281688,1.999993615674561,0.15519294417130308,1.4625420119463923,0.8448070558286969,1.6890021013267427,1.9504899432697267,False
344.6531243979691,0.5380412782417069,1.9999947744403823,0.1550433884990676,1.4619534961986753,0.8449566115009324,1.688567351445203,1.94916378103588,False
348.009915669434,0.5387498821294381,1.9999958753351192,0.15491302040429217,1.4612459932056812,0.8450869795957079,1.688020099329938,1.9478376188020334,False
351.36596508202877,0.5394544503345072,1.999996843024788,0.15480015374089953,1.460542392690281,0.8451998462591005,1.687467588121875,1.9462167538495543,False
354.72308556951,0.5401946598640854,1.999997638387175,0.15470805747505825,1.4598029785230895,0.8452919425249418,1.686873796169255,1.9448905916157075,False
358.0808499100988,0.5408694741543665,1.9999982142557255,0.15464040479019167,1.459128740101359,0.8453595952098083,1.6863242646072167,1.9434170780225448,False
361.448457376488,0.5415663061732542,1.9999985599070063,0.1545985794675186,1.458432253733752,0.8454014205324814,1.6857426258386088,1.9422382671480145,False
364.8082491791757,0.5421471791478634,1.999998646090035,0.15458825205324175,1.4578514669421716,0.8454117479467582,1.6852453599496529,1.9407647535548516,False
368.1652809911206,0.5426990930121397,1.9999985681174026,0.1545983198724571,1.457299475105263,0.8454016801275429,1.68476282037103,1.9395859426803213,False
371.5223423137177,0.5432534519730726,1.9999983312127652,0.1546305316155224,1.4567448792396926,0.8453694683844776,1.6842669566513857,1.938407131805791,False
374.8785717738288,0.5436916256729861,1.9999979791225884,0.15468187952400617,1.4563063534496021,0.8453181204759939,1.6838619064230727,1.9370809695719442,False
378.23689845062734,0.5441945273834906,1.999997608765194,0.15474391765550652,1.4558030813817036,0.8452560823444935,1.6833955139838124,1.9308922124806602,False
381.59335134980313,0.5446673579252017,1.9999971881124274,0.15482282199629122,1.4553298301872257,0.8451771780037087,1.682946635176259,1.9264716717011714,False
