model,domain,test_role,time,identity,identity_index,is_native_hidden_location,stored_quantity,net_internal_transfer,estimated_other,native_other_revealed,absolute_recovery_error
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.495000000000001,oscillator 2,2,True,0.14286951164008066,-0.04197424655969096,-0.0017945432370144385,-0.0017945431137389527,1.232754857395657e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.665000000000001,oscillator 1,0,False,0.07294704068896304,0.11968416368176742,-1.5223514115980663e-10,0.0,1.5223514115980663e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.665000000000001,coupling spring,1,False,0.06774317325954682,-0.13194875481894075,3.241375223783649e-10,0.0,3.241375223783649e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.665000000000001,oscillator 2,2,True,0.14047662055983745,0.012264591137173332,-0.00019428940079379425,-0.000194289202821228,1.979725662646769e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.83,oscillator 1,0,False,0.09156649442314514,0.1031302815408423,-1.39090516881879e-10,0.0,1.39090516881879e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.83,coupling spring,1,False,0.04405159502240877,-0.1483391653265255,3.439940277072395e-10,0.0,3.439940277072395e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.83,oscillator 2,2,True,0.14525923713638125,0.045208883785683183,-0.004059700608197915,-0.004059700393582237,2.1461567766001277e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.995000000000001,oscillator 1,0,False,0.10615528467587874,0.07173546264013099,-8.551361008191094e-11,0.0,8.551361008191094e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.995000000000001,coupling spring,1,False,0.021062466275187423,-0.1238303576565907,2.6851322554310997e-10,0.0,2.6851322554310997e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,15.995000000000001,oscillator 2,2,True,0.15242439976158514,0.05209489501645972,-0.011274289211244716,-0.011274289035783078,1.7546163827431016e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.165,oscillator 1,0,False,0.11499023027120728,0.03177802328522521,-2.6827429167042283e-12,0.0,2.6827429167042283e-12
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.165,coupling spring,1,False,0.004691216781758198,-0.06426030251836323,1.1575077007996981e-10,0.0,1.1575077007996981e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.165,oscillator 2,2,True,0.15732546404831982,0.03248227923313802,-0.0196795672293074,-0.019679567138040043,9.126735825426557e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.330000000000002,oscillator 1,0,False,0.1171675284566539,-0.00398507310513582,8.201321739786938e-11,0.0,8.201321739786938e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.330000000000002,coupling spring,1,False,9.867606068171488e-05,0.00945186207374503,-6.154101186983674e-11,0.0,6.154101186983674e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.330000000000002,oscillator 2,2,True,0.15589954642742393,-0.005466788968609209,-0.026500914947990215,-0.026500914956711114,8.72089900294526e-12
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.495,oscillator 1,0,False,0.11440451410313601,-0.026587459092287078,1.4692166233620796e-10,0.0,1.4692166233620796e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.495,coupling spring,1,False,0.007503689691617427,0.0776600890640564,-2.174100066643092e-10,0.0,2.174100066643092e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.495,oscillator 2,2,True,0.14651494262718828,-0.051072629971769326,-0.03041652742886057,-0.030416527528501068,9.964049724198176e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.665,oscillator 1,0,False,0.10937679797356442,-0.028592838150441047,1.7310517602675546e-10,0.0,1.7310517602675546e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.665,coupling spring,1,False,0.024978699383883415,0.1222434104525323,-3.107083756948015e-10,0.0,3.107083756948015e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.665,oscillator 2,2,True,0.12881688034396968,-0.09365057230209126,-0.030722680244774883,-0.03072268040463715,1.5986226578612595e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.830000000000002,oscillator 1,0,False,0.10607493212698524,-0.007866001288805132,1.503672845959425e-10,0.0,1.503672845959425e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.830000000000002,coupling spring,1,False,0.046221689012216446,0.1287809969433451,-3.119080271840602e-10,0.0,3.119080271840602e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.830000000000002,oscillator 2,2,True,0.10601792815872643,-0.12091499565453998,-0.027677226526737042,-0.027677226699762247,1.7302520527451293e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.995,oscillator 1,0,False,0.10779502710267748,0.03111817719881431,8.470422974138359e-11,0.0,8.470422974138359e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.995,coupling spring,1,False,0.06540715312236986,0.09805539676661755,-2.2654163267521454e-10,0.0,2.2654163267521454e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,16.995,oscillator 2,2,True,0.08096439276219373,-0.12917357396543186,-0.022321848444584486,-0.022321848586365354,1.4178086829574887e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.165,oscillator 1,0,False,0.11724246334669533,0.08054701354962497,-1.0348527590409162e-11,0.0,1.0348527590409162e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.165,coupling spring,1,False,0.07722867752819294,0.03748197550400857,-7.494665305030068e-11,0.0,7.494665305030068e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.165,oscillator 2,2,True,0.056452123295143965,-0.11802898905363354,-0.01578362767118066,-0.015783627746888497,7.57078358337715e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.330000000000002,oscillator 1,0,False,0.13433166866838106,0.12491407667326052,-1.0457573695887845e-10,0.0,1.0457573695887845e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.330000000000002,coupling spring,1,False,0.07769872279261242,-0.03182574272150543,9.087237212712651e-11,0.0,9.087237212712651e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.330000000000002,oscillator 2,2,True,0.036797693669043556,-0.09308833395175509,-0.009758536442033866,-0.009758536441341885,6.919811945671483e-13
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.495,oscillator 1,0,False,0.15758842916415577,0.153474849186006,-1.7547263642114785e-10,0.0,1.7547263642114785e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.495,coupling spring,1,False,0.06725853213801662,-0.09155850807030264,2.2853824388491262e-10,0.0,2.2853824388491262e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.495,oscillator 2,2,True,0.02278604946133794,-0.06191634111570337,-0.004987366024283062,-0.004987365956973651,6.730941064930773e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.66,oscillator 1,0,False,0.1836160801592028,0.15746394726835122,-2.036159574281271e-10,0.0,2.036159574281271e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.66,coupling spring,1,False,0.048946131781186675,-0.12497742580608792,3.005068416328527e-10,0.0,3.005068416328527e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.66,oscillator 2,2,True,0.014527215693823188,-0.032486521462263294,-0.001886670786499553,-0.0018866706796292275,1.0687032552317288e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.830000000000002,oscillator 1,0,False,0.20868748216378588,0.13273120027015373,-1.7929335793809287e-10,0.0,1.7929335793809287e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.830000000000002,coupling spring,1,False,0.02737105243306638,-0.12232369558542912,2.8638080795673204e-10,0.0,2.8638080795673204e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.830000000000002,oscillator 2,2,True,0.01086220573127583,-0.010407504684724607,-0.00034626605969525007,-0.0003462659493054291,1.103898209821319e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.995,oscillator 1,0,False,0.22688837250445862,0.08459391306549095,-1.0949548212568772e-10,0.0,1.0949548212568772e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.995,coupling spring,1,False,0.009860925642679451,-0.08483314000958357,1.9257326289157106e-10,0.0,1.9257326289157106e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,17.995,oscillator 2,2,True,0.01015437493855369,0.0002392269440926129,-5.079009094549343e-07,-5.078208805841584e-07,8.002887077589657e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.16,oscillator 1,0,False,0.23582955754131318,0.022508598105402563,-1.1526498505665117e-11,0.0,1.1526498505665117e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.16,coupling spring,1,False,0.0006851864760442958,-0.02376307633112035,4.706245115837504e-11,0.0,4.706245115837504e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.16,oscillator 2,2,True,0.01037595592830069,0.0012544782257177874,-0.0002009673874605975,-0.0002009673591924517,2.82681457994087e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.330000000000002,oscillator 1,0,False,0.23407722961004698,-0.0419381466836475,9.257703631471159e-11,0.0,9.257703631471159e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.330000000000002,coupling spring,1,False,0.002595359861264869,0.0456115831799109,-1.1354273771191359e-10,0.0,1.1354273771191359e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.330000000000002,oscillator 2,2,True,0.010160261498554757,-0.0036734364962634023,-0.0004549414571554224,-0.00045494148641165834,2.925623594296836e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.495,oscillator 1,0,False,0.22284298773427244,-0.09097825650473375,1.7040878430574224e-10,0.0,1.7040878430574224e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.495,coupling spring,1,False,0.01490279858187611,0.09997065925270118,-2.357024436738797e-10,0.0,2.357024436738797e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.495,oscillator 2,2,True,0.009006654776821743,-0.008992402747967428,-0.00047477916817139157,-0.0004747792395852018,7.141381024944674e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.66,oscillator 1,0,False,0.20538041941580779,-0.11610624441331781,2.0542954837221572e-10,0.0,2.0542954837221572e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.66,coupling spring,1,False,0.03403380834912347,0.12638555539302873,-2.911288154994196e-10,0.0,2.911288154994196e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.66,oscillator 2,2,True,0.007274580907836904,-0.010279310979710932,-0.0002716597982556166,-0.00027165988593452897,8.767891236183614e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.830000000000002,oscillator 1,0,False,0.18555458735687086,-0.11204533202225518,1.8771943721684892e-10,0.0,1.8771943721684892e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.830000000000002,coupling spring,1,False,0.055250723721419495,0.11694698109148989,-2.636446061465847e-10,0.0,2.636446061465847e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.830000000000002,oscillator 2,2,True,0.005858816101859494,-0.004901649069234704,-3.804991355116881e-05,-3.804998691815896e-05,7.33669901497062e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.995,oscillator 1,0,False,0.1692825208870818,-0.08136322916051651,1.23397111972956e-10,0.0,1.23397111972956e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.995,coupling spring,1,False,0.07147173441129896,0.07505350390703854,-1.638220253896705e-10,0.0,1.638220253896705e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,18.995,oscillator 2,2,True,0.005907474040952138,0.006309725253477973,-4.874098689037782e-05,-4.874102183824049e-05,3.494786267153752e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.16,oscillator 1,0,False,0.15968224456783342,-0.033049486517533616,2.9353970643075655e-11,0.0,2.9353970643075655e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.16,coupling spring,1,False,0.07888357646583505,0.012716339813319624,-2.0429616331973932e-11,0.0,2.0429616331973932e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.16,oscillator 2,2,True,0.008059900601750066,0.020333146704213993,-0.0004585964225584556,-0.0004585964078211914,1.4737264197612482e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.330000000000002,oscillator 1,0,False,0.15874861464310888,0.02164331542838009,-7.308507965486655e-11,0.0,7.308507965486655e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.330000000000002,coupling spring,1,False,0.07522179948108743,-0.05466622204825162,1.3062777942662862e-10,0.0,1.3062777942662862e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.330000000000002,oscillator 2,2,True,0.01251282660400032,0.03302290661987153,-0.001268513075649333,-0.001268513014849597,6.07997359056145e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.495,oscillator 1,0,False,0.16614689828800644,0.0654224022655251,-1.522618836569123e-10,0.0,1.522618836569123e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.495,coupling spring,1,False,0.061748578949406156,-0.10477757159741227,2.3940564808366815e-10,0.0,2.3940564808366815e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.495,oscillator 2,2,True,0.018301625980174034,0.039355169331887166,-0.002194748057604258,-0.0021947479716241413,8.598011668956018e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.66,oscillator 1,0,False,0.17919859379653735,0.08866230804863304,-1.918036562909009e-10,0.0,1.918036562909009e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.66,coupling spring,1,False,0.04224301690050522,-0.12611315793115713,2.8138305574465505e-10,0.0,2.8138305574465505e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.66,oscillator 2,2,True,0.02432927883865102,0.0374508498825241,-0.0029052030671165505,-0.0029052029834859125,8.363063800503889e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.830000000000002,oscillator 1,0,False,0.19435438594685478,0.08475553055460398,-1.8171229798635835e-10,0.0,1.8171229798635835e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.830000000000002,coupling spring,1,False,0.02147373035422384,-0.11220867938840962,2.4396547282368175e-10,0.0,2.4396547282368175e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.830000000000002,oscillator 2,2,True,0.029424908485783142,0.02745314883380563,-0.003071035906437137,-0.003071035853581826,5.2855310839899916e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.995,oscillator 1,0,False,0.2061661749189022,0.05447015245133381,-1.265134802475032e-10,0.0,1.265134802475032e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.995,coupling spring,1,False,0.006261171290717744,-0.06796342808790141,1.4091254552095478e-10,0.0,1.4091254552095478e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,19.995,oscillator 2,2,True,0.03235339719272019,0.013493275636567607,-0.0025444109314950378,-0.0025444109269941078,4.5009300106424455e-12
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.16,oscillator 1,0,False,0.2112619009466607,0.0049225053846938234,-4.160165441302599e-11,0.0,4.160165441302599e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.16,coupling spring,1,False,4.1826575441027655e-05,-0.005770808537396139,1.2360060891447588e-12,0.0,1.2360060891447588e-12
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.16,oscillator 2,2,True,0.03313841666943315,0.000848303152702316,-0.0015054207344214181,-0.0015054207818469018,4.742548367908661e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.325,oscillator 1,0,False,0.20734257759751182,-0.05271908508173383,5.092905958070659e-11,0.0,5.092905958070659e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.325,coupling spring,1,False,0.0044093472768083185,0.05737579221271117,-1.364568250061815e-10,0.0,1.364568250061815e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.325,oscillator 2,2,True,0.03253442784372255,-0.004656707130977341,-0.0004303199796860573,-0.00043032006665775184,8.69716945488784e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.495,oscillator 1,0,False,0.193588319475754,-0.1071689329851417,1.2987728947866373e-10,0.0,1.2987728947866373e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.495,coupling spring,1,False,0.01860710715697268,0.10545988437032942,-2.3700905127377325e-10,0.0,2.3700905127377325e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.495,oscillator 2,2,True,0.03206877885623631,0.001709048614812274,-1.3735194648093396e-05,-1.3735296143871915e-05,1.0149577851923579e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.66,oscillator 1,0,False,0.17259778914777898,-0.14386370687083241,1.7182466560683451e-10,0.0,1.7182466560683451e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.66,coupling spring,1,False,0.03790113509029434,0.12296331447919565,-2.6806953878910633e-10,0.0,2.6806953878910633e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.66,oscillator 2,2,True,0.0337042221828393,0.02090039239163677,-0.0010084739385573145,-0.001008474023134781,8.457746655810006e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.825,oscillator 1,0,False,0.14738108982203446,-0.15770042165742298,1.706876862073159e-10,0.0,1.706876862073159e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.825,coupling spring,1,False,0.05734188823579054,0.10726470207391323,-2.2614932149167544e-10,0.0,2.2614932149167544e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.825,oscillator 2,2,True,0.03910432681378943,0.050435719583509765,-0.003881615392958976,-0.0038816154335825927,4.06236168835894e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.995,oscillator 1,0,False,0.12115682989280567,-0.14678787768234106,1.2741224741930068e-10,0.0,1.2741224741930068e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.995,coupling spring,1,False,0.0720221208705624,0.06129696386943313,-1.2031508428433924e-10,0.0,1.2031508428433924e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,20.995,oscillator 2,2,True,0.049590971978721504,0.08549091381290792,-0.00887936822630768,-0.008879368205483058,2.082462154107123e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.16,oscillator 1,0,False,0.09923583396422699,-0.11628504596542978,5.738921837750155e-11,0.0,5.738921837750155e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.16,coupling spring,1,False,0.07721877357061624,0.0003442266266068389,1.371938212991683e-11,0.0,1.371938212991683e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.16,oscillator 2,2,True,0.06434082624163638,0.11594081933882294,-0.015232033490954394,-0.015232033411643857,7.931053730425575e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.325,oscillator 1,0,False,0.08338823701544307,-0.07483406036500595,-2.0931062438833692e-11,0.0,2.0931062438833692e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.325,coupling spring,1,False,0.07216213160863726,-0.060143474386620294,1.4145516008534642e-10,0.0,1.4145516008534642e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.325,oscillator 2,2,True,0.08216452006798461,0.13497753475162624,-0.022091320971010797,-0.02209132085112225,1.198885470066191e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.495,oscillator 1,0,False,0.07440865886861904,-0.03164679002033514,-8.895072178827235e-11,0.0,8.895072178827235e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.495,coupling spring,1,False,0.057761890460849,-0.10512125239858239,2.304126750507507e-10,0.0,2.304126750507507e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.495,oscillator 2,2,True,0.10123592888527785,0.13676804241891752,-0.028335828681298275,-0.02833582855084829,1.304499841481288e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.66,oscillator 1,0,False,0.07206013815260304,0.0009893856193770557,-1.2656707756505958e-10,0.0,1.2656707756505958e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.66,coupling spring,1,False,0.038719930727789134,-0.12048516283347169,2.5235420697544697e-10,0.0,2.5235420697544697e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.66,oscillator 2,2,True,0.11758964123753249,0.11949577721409463,-0.032268486750249153,-0.03226848664409758,1.0615157364224359e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.825,oscillator 1,0,False,0.07386947464317763,0.018037199208719306,-1.2850480748949344e-10,0.0,1.2850480748949344e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.825,coupling spring,1,False,0.019742949164200954,-0.10448177618008693,2.0615370521781529e-10,0.0,2.0615370521781529e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.825,oscillator 2,2,True,0.12931613620387403,0.08644457697136762,-0.033118566699023695,-0.03311856664578255,5.324114760174581e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.995,oscillator 1,0,False,0.07712556930512438,0.017259204979287214,-9.556539587451951e-11,0.0,9.556539587451951e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.995,coupling spring,1,False,0.005396307903531141,-0.06055037197193455,1.0232083236250133e-10,0.0,1.0232083236250133e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,21.995,oscillator 2,2,True,0.1349576035246167,0.04329116699264734,-0.030388545752684803,-0.030388545769674414,1.6989611106854596e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.16,oscillator 1,0,False,0.07882898754033718,0.001322849503763618,-4.075082675816799e-11,0.0,4.075082675816799e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.16,coupling spring,1,False,1.7762397315876414e-05,-0.0035600731103759744,-2.4079608966498522e-11,0.0,2.4079608966498522e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.16,oscillator 2,2,True,0.13405613293440188,0.0022372236066123567,-0.02465614967527853,-0.024656149757561946,8.228341619176405e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.325,oscillator 1,0,False,0.07706800929736932,-0.023545277979497344,2.0420939245147096e-11,0.0,2.0420939245147096e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.325,coupling spring,1,False,0.004137870779641529,0.05193813629866144,-1.4073026771699304e-10,0.0,1.4073026771699304e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.325,oscillator 2,2,True,0.1282412769663143,-0.028392858319164094,-0.017047054762991985,-0.01704705489018965,1.271976655947693e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.495,oscillator 1,0,False,0.07073120825413176,-0.05056968062208943,7.266373613923349e-11,0.0,7.266373613923349e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.495,coupling spring,1,False,0.016716784023425024,0.09207187932654134,-2.1798017557639326e-10,0.0,2.1798017557639326e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.495,oscillator 2,2,True,0.11979516414117303,-0.041502198704451924,-0.009015660008050957,-0.009015660147483597,1.3943263904581116e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.66,oscillator 1,0,False,0.060581482933687175,-0.0710185214683289,1.0002272621267849e-10,0.0,1.0002272621267849e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.66,coupling spring,1,False,0.03332141132764429,0.10435138984476677,-2.3161382534109265e-10,0.0,2.3161382534109265e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.66,oscillator 2,2,True,0.11239099936254139,-0.03333286837643786,-0.002917628704882401,-0.0029176288193989465,1.1451654555183488e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.825,oscillator 1,0,False,0.047874690867872244,-0.08104031321405594,9.889790375527951e-11,0.0,9.889790375527951e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.825,coupling spring,1,False,0.0495511020782026,0.08777752011723558,-1.8255139067058224e-10,0.0,1.8255139067058224e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.825,oscillator 2,2,True,0.10867400471220105,-0.006737206903179642,-8.01519666474345e-05,-8.01520260569362e-05,5.940950170506797e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.990000000000002,oscillator 1,0,False,0.034497626332591146,-0.07918222412655124,7.212508368326098e-11,0.0,7.212508368326098e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.990000000000002,coupling spring,1,False,0.06097912170913566,0.04761694228792689,-8.575634646845742e-11,0.0,8.575634646845742e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,22.990000000000002,oscillator 2,2,True,0.11055874071769842,0.031565281838624344,-0.0014297043367829734,-0.0014297043248938778,1.1889095610784217e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.16,oscillator 1,0,False,0.02197176468412932,-0.06670388111573061,2.7862365192810046e-11,0.0,2.7862365192810046e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.16,coupling spring,1,False,0.06456103461792904,-0.006360668621820095,3.4988895461496305e-11,0.0,3.4988895461496305e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.16,oscillator 2,2,True,0.11882529388802893,0.07306454973755071,-0.007235207669860438,-0.007235207586821941,8.303849708540811e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.325,oscillator 1,0,False,0.012417822516238105,-0.04852460609402662,-1.770909113796293e-11,0.0,1.770909113796293e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.325,coupling spring,1,False,0.05925655612293534,-0.05631902273752891,1.3963424166929528e-10,0.0,1.3963424166929528e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.325,oscillator 2,2,True,0.131783164816189,0.10484362883155553,-0.016231390922020444,-0.016231390790402575,1.3161786938109543e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.490000000000002,oscillator 1,0,False,0.006010480776954933,-0.029379560644691976,-5.257608931552582e-11,0.0,5.257608931552582e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.490000000000002,coupling spring,1,False,0.04684974994011998,-0.0905468124631742,2.037375962382626e-10,0.0,2.037375962382626e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.490000000000002,oscillator 2,2,True,0.14705088350721093,0.11992637310786618,-0.026861494845025827,-0.02686149469749765,1.4752817717456068e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.66,oscillator 1,0,False,0.002468172750975524,-0.013185887941504895,-6.77975297430633e-11,0.0,6.77975297430633e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.66,coupling spring,1,False,0.03022218655948829,-0.10037962914468271,2.1049338660983352e-10,0.0,2.1049338660983352e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.66,oscillator 2,2,True,0.1617407199928148,0.1135655170861876,-0.037340070854653795,-0.03734007072902735,1.2562644674529722e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.825,oscillator 1,0,False,0.001185379631420714,-0.003425718235230825,-5.978260985209372e-11,0.0,5.978260985209372e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.825,coupling spring,1,False,0.01471228834963368,-0.08354598953373399,1.5924493668162398e-10,0.0,1.5924493668162398e-10
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.825,oscillator 2,2,True,0.17169485750847077,0.08697170776896482,-0.04498666734663365,-0.0449866672738489,7.278475044891763e-11
Damped coupled oscillators,Newton/Hamilton mechanics,Development,23.990000000000002,oscillator 1,0,False,0.001003197382180582,0.0003233063004433643,-3.348452103698468e-11,0.0,3.348452103698468e-11
