salt,source,bin_low,bin_high,bin_center,effective_delayed_weight,proportion_of_split_weight,is_binned_mode,is_candidate_band
416,C,1.5,1.75,1.625,1.5004952082454714,0.16958176188622479,True,False
416,C,1.75,2.0,1.875,1.0003301388303205,0.11305450792415056,False,False
416,AC,0.0,0.25,0.125,0.2488178964992082,0.034392343780471984,False,False
416,AC,0.25,0.5,0.375,1.1196805342464369,0.15476554701212392,False,False
416,AC,0.5,0.75,0.625,0.7464536894976241,0.10317703134141588,False,False
416,AC,0.75,1.0,0.875,0.4976357929984161,0.06878468756094393,False,False
416,AC,1.0,1.25,1.125,0.8708626377472282,0.12037320323165186,False,False
416,AC,1.25,1.5,1.375,1.1253714061841054,0.1555521561220179,False,True
416,AC,1.5,1.75,1.625,1.3754539408916822,0.19011930192691046,True,False
416,AC,1.75,2.0,1.875,1.2504126735378929,0.17283572902446406,False,False
417,C,0.0,0.25,0.125,0.9907629113169305,0.08818214064629065,False,False
417,C,0.25,0.5,0.375,1.486144366975397,0.1322732109694361,False,False
417,C,0.5,0.75,0.625,1.7833732403704765,0.1587278531633233,True,False
417,C,0.75,1.0,0.875,1.387068075843704,0.12345499690480702,False,False
417,C,1.0,1.25,1.125,1.1780185703429922,0.10484869595678499,False,False
417,C,1.25,1.5,1.375,1.5634268116324401,0.13915167939653747,False,True
417,C,1.5,1.75,1.625,1.2702842844513569,0.11306073950968663,False,False
417,C,1.75,2.0,1.875,1.5763363485963318,0.14030068345313385,False,False
417,AC,0.0,0.25,0.125,0.7926103290535444,0.10013289958885058,False,False
417,AC,0.25,0.5,0.375,0.891686620185238,0.11264951203745698,False,False
417,AC,0.5,0.75,0.625,0.8916866201852383,0.112649512037457,False,False
417,AC,0.75,1.0,0.875,0.9907629113169314,0.12516612448606335,False,False
417,AC,1.0,1.25,1.125,0.8794275815432471,0.11110078999788917,False,False
417,AC,1.25,1.5,1.375,0.9771417572702745,0.12344532221987685,False,True
417,AC,1.5,1.75,1.625,0.8794275815432471,0.11110078999788917,False,False
417,AC,1.75,2.0,1.875,1.6128401114943642,0.20375504963451693,True,False
418,C,0.0,0.25,0.125,0.14647179367756594,0.06666666666666665,False,False
418,C,0.25,0.5,0.375,0.14647179367756594,0.06666666666666665,False,False
418,C,0.5,0.75,0.625,0.4394153810326978,0.19999999999999996,False,False
418,C,0.75,1.0,0.875,0.43941538103269784,0.19999999999999998,True,False
418,C,1.0,1.25,1.125,0.21970769051634886,0.09999999999999996,False,False
418,C,1.25,1.5,1.375,0.4394153810326977,0.19999999999999993,False,True
418,C,1.5,1.75,1.625,0.21970769051634909,0.10000000000000006,False,False
418,C,1.75,2.0,1.875,0.14647179367756635,0.06666666666666685,False,False
418,AC,0.0,0.25,0.125,0.07323589683878297,0.06666666666666667,False,False
418,AC,0.25,0.5,0.375,0.0,0.0,False,False
418,AC,0.5,0.75,0.625,0.07323589683878297,0.06666666666666667,False,False
