salt,fit_success,left_time_us,crest_time_us,right_time_us,population_local_crest,population_local_mean,valid
485,True,0.6814385495406772,0.7855,0.9335357516917067,1.0033467275451076,1.1199423489137186,True
486,True,0.6279444015404035,0.7855,1.090466942653864,0.8669490942817503,1.1074979752334007,True
487,True,0.7049506332372835,0.7855,0.887866940655774,1.0407530744597466,1.0943012020718064,True
488,True,0.6393808346906589,0.7855,1.0494266161928736,0.8991286043846083,1.1079243576766076,True
489,True,0.641984279709424,0.7855,1.040730978743981,0.9063168730842205,1.1222156479964471,True
490,True,0.6087921969702818,0.7855,1.1698838913847955,0.812670569673275,1.1022013739084913,True
491,True,0.6048456852920925,0.7855,1.1879684834124347,0.8016376868281563,1.101991825318232,True
494,True,0.5535701031584414,0.7855,1.482730945572869,0.6698741374224048,1.0881332078048687,True
495,True,0.6538942384137992,0.7855,1.0036405695883681,0.9385150336179832,1.1122314958692936,True
497,True,0.6677066696856937,0.7855,0.9659176124866766,0.9733103668988174,1.1239026499541844,True
498,True,0.6816548098177604,0.7855,0.9330729797090642,1.0037511776962664,1.1205623318475737,True
499,True,0.6035695841408422,0.7855,1.194007528926039,0.7980347672646633,1.102359795770681,True
500,True,0.5798459905590021,0.7855,1.3174548291291128,0.7341226734282862,1.0951121568382935,True
502,True,0.6914929915624746,0.7855,0.9127050740429292,1.0215028713933303,1.1205135430203639,True
503,True,0.5891734732151949,0.7855,1.2661509702425127,0.7586566610996952,1.1004780360518431,True
504,True,0.6324328083958584,0.7855,1.073818370274413,0.8796443978333477,1.1126518163938217,True
506,True,0.555758950954672,0.7855,1.4677136612713875,0.6749454533318526,1.0916046983385141,True
507,True,0.6329733588004351,0.7855,1.071867382233555,0.8811606020190085,1.115169491883597,True
508,True,0.5158987938261527,0.7855,1.777082774492813,0.5911318053215764,1.079347946420805,True
509,True,0.6305105563578411,0.7855,1.0807698849502103,0.8743257879250939,1.1221644903655128,True
510,True,0.5329753097051018,0.7855,1.6346603665912842,0.6250228586190012,1.0812316632910692,True
513,True,0.6689103322482768,0.7855,0.9628721739161734,0.9761787535687202,1.1139071437782047,True
514,True,0.5830076768861624,0.7855,1.2996876539418893,0.7423200135697353,1.0960931710755544,True
519,True,0.6469080078364969,0.7855,1.0248614814641912,0.9197993769664148,1.1145577766455022,True
520,True,0.6469797021155916,0.7855,1.0246383807690898,0.9199908956016768,1.1148621770713127,True
521,True,0.6554842028440093,0.7855,0.9989474030193999,0.9428084224138095,1.1065872150648355,True
523,True,0.6184500694634307,0.7855,1.1281069701138415,0.8399836813232314,1.1081411394512797,True
524,True,0.6333979908552769,0.7855,1.0703350576599922,0.8823582632614158,1.1077078322391798,True
525,True,0.5614877151748803,0.7855,1.4296425257596146,0.6884066495979256,1.0910983617805516,True
526,True,0.605691984979342,0.7855,1.1840012515710396,0.8040304821619471,1.107938524012485,True
527,True,0.6162733315219227,0.7855,1.1371674224898236,0.8338512372836172,1.1132326678126105,True
528,True,0.6721506285721547,0.7855,0.9549024359075851,0.9836282021360803,1.1141057967482118,True
529,True,0.6235628832179496,0.7855,1.107421118301522,0.8545134575624094,1.1104153506586254,True
530,True,0.5782713645895635,0.7855,1.326531357375455,0.7300359085402215,1.0975765822014727,True
532,True,0.6404126851672663,0.7855,1.0458894145132498,0.9020725598024911,1.1126209664117337,True
534,True,0.646330353036897,0.7855,1.0266602350439304,0.9182652036436353,1.123092295968904,True
535,True,0.5991031774176311,0.7855,1.2154872732663573,0.7856527947712029,1.098257299319857,True
536,True,0.5814579656493866,0.7855,1.3083335366178541,0.7382958603976884,1.099104698702594,True
537,True,0.6448833339181423,0.7855,1.031258706873663,0.9143342186632453,1.1139430756591049,True
539,True,0.5594451923838657,0.7855,1.4430609100026799,0.6835563971573544,1.0887608676668088,True
540,True,0.6479242661007637,0.7855,1.0216990544473734,0.9225275727904919,1.1188996641441231,True
541,True,0.7009568430562725,0.7855,0.8949028002290429,1.0356483186544647,1.1103807534272871,True
542,True,0.5985061172959576,0.7855,1.2184363966199334,0.7839952968934689,1.1016928776334578,True
543,True,0.5666574419990102,0.7855,1.3965215829498965,0.7009036029242564,1.0954624328344098,True
544,True,0.7070637717474719,0.7855,0.8842850292452551,1.0431035819847512,1.1033409282791984,True
545,True,0.5211373031117423,0.7855,1.731474339188449,0.601319641162019,1.0811123591302458,True
546,True,0.6811164627280198,0.7855,0.9342249802217288,1.0027450073113877,1.1190212820302412,True
547,True,0.5940864245253205,0.7855,1.2405842997598227,0.7719077794038183,1.1029443176542013,True
548,True,0.7081874629190544,0.7855,0.8823951130109021,1.0443516926929357,1.1051925017340187,True
549,True,0.6053185268632143,0.7855,1.1857337911531867,0.8029860791866149,1.1044124145561316,True
550,True,0.6372765869039451,0.7855,1.0566522934780584,0.8932391142917113,1.1183717160039142,True
551,True,0.5723125374788924,0.7855,1.3616987741250526,0.7149047098897909,1.0965237372088847,True
552,True,0.6771539710068567,0.7855,0.9431382313404568,0.9945486328278035,1.1189306770968441,True
553,True,0.6218980989748577,0.7855,1.1140369481006358,0.8497951220003535,1.1107337996416637,True
554,True,0.6626892706238263,0.7855,0.9789989450895809,0.9610902964598834,1.1153811261376936,True
555,True,0.5689271802642207,0.7855,1.3823788990375565,0.7064782376774409,1.092862535825426,True
556,True,0.703497894348584,0.7855,0.8904606941656065,1.0387130053510802,1.0916805833946677,True
558,True,0.5903788201933124,0.7855,1.2597268341581622,0.7619307224372339,1.094903906025358,True
559,True,0.6023775710166243,0.7855,1.1996654748846558,0.7947145015693865,1.1030995959003334,True
560,True,0.6196398136542844,0.7855,1.1231702440198759,0.8434018296631547,1.1059547054715488,True
561,True,0.6731197956556788,0.7855,0.9525832918175045,0.9857816757950429,1.1173226338556272,True
562,True,0.7322488863955416,0.7855,0.8456694353069967,1.063377119247264,1.1084400931192968,True
563,True,0.5006403072485583,0.7855,1.9185310222002214,0.5629866176507902,1.0743705866155215,True
566,True,0.6006699636698221,0.7855,1.2077972438426507,0.790035823823445,1.107814430554966,True
567,True,0.6041258193806486,0.7855,1.1913726442682733,0.799598698418294,1.1051902583136466,True
568,True,0.711139243956552,0.7855,0.877440128984704,1.0477262304140174,1.116320893228097,True
569,True,0.7319606959391471,0.7855,0.8460523003589204,1.0633697105442779,1.1082546192270533,True
570,True,0.5240929393245409,0.7855,1.7066220577153453,0.6071054857852405,1.0798294219637785,True
571,True,0.641631442842678,0.7855,1.0418860321861672,0.9053617910821347,1.1206488093009461,True
572,True,0.6697618557943398,0.7855,0.9607175191649923,0.9782285360646065,1.1169459137607296,True
573,True,0.6627763607491335,0.7855,0.9787665202395056,0.9613062889196337,1.115708706517026,True
575,True,0.6646786625295831,0.7855,0.9736894478976005,0.9660813665422848,1.1092779005112647,True
577,True,0.5534965793464436,0.7855,1.4832384011337443,0.6697051225251028,1.0877711856334542,True
578,True,0.5942877459266587,0.7855,1.2395513267680747,0.7724608321576045,1.0978172835919466,True
579,True,0.5965691627926434,0.7855,1.2280262798191444,0.7786943586109069,1.104614716068275,True
580,True,0.7185391238996581,0.7855,0.8657351792587633,1.0543251352252294,1.1053846480972056,True
581,True,0.599762390810647,0.7855,1.2122387499086396,0.7874960494238267,1.1016262665373917,True
582,True,0.6241518204878418,0.7855,1.1050843688438694,0.8562046294616166,1.1047709243914172,True
583,True,0.6175424030905883,0.7855,1.1318806740088436,0.8374072865472574,1.111622402426882,True
584,True,0.6474726012689281,0.7855,1.0231045604264797,0.921311476016647,1.1169627484964306,True
585,True,0.6621758881104184,0.7855,0.9803690528175151,0.9598205829071776,1.1134572562132137,True
586,True,0.6741180275144989,0.7855,0.9501939136954313,0.9880204197484785,1.105213220230746,True
587,True,0.6193933624313391,0.7855,1.1241914046529786,0.8426901147714329,1.104739530015771,True
588,True,0.5850720131517327,0.7855,1.2882266924979469,0.7477848712122684,1.0955579446838788,True
589,True,0.6488391671861847,0.7855,1.0188531764368849,0.9250153471097075,1.1115779008199598,True
592,True,0.6830467074387911,0.7855,0.9300922516036767,1.0063746353916683,1.107197421631677,True
593,True,0.6300924325773205,0.7855,1.082346556899775,0.87311073715999,1.1087033591520126,True
594,True,0.5228754189661721,0.7855,1.7168188157171307,0.6047077717375131,1.0802176973477235,True
595,True,0.6321511562687245,0.7855,1.0748349265975008,0.8788579643673675,1.111347290254429,True
596,True,0.5382728610026077,0.7855,1.5936091922919275,0.6361138209464088,1.0832051551858815,True
597,True,0.5539603235099742,0.7855,1.4800388297235714,0.6707730590107113,1.0859962052971275,True
598,True,0.556848471566029,0.7855,1.460393860015553,0.6774602166211019,1.0886337061792726,True
599,True,0.5941739396676152,0.7855,1.2401351600154498,0.7721480294756575,1.097235764736177,True
