model,params_m,step,lambada_acc,lambada_ppl,arc_easy,arc_challenge,piqa,sciq,winogrande,wsc
pythia-2.8b-deduped,2800,0,0.0,3540501.964256515,0.24705387205387205,0.23122866894197952,0.5326441784548422,0.219,0.5067087608524072,0.3557692307692308
pythia-2.8b-deduped,2800,1,0.0,3540501.964256515,0.24705387205387205,0.23122866894197952,0.5326441784548422,0.219,0.5067087608524072,0.3557692307692308
pythia-2.8b-deduped,2800,2,0.0,3539144.1762783406,0.24494949494949494,0.23208191126279865,0.5331882480957563,0.219,0.505130228887135,0.3557692307692308
pythia-2.8b-deduped,2800,4,0.0,3500068.3166549187,0.24663299663299662,0.23037542662116042,0.5391730141458106,0.215,0.5059194948697711,0.3557692307692308
pythia-2.8b-deduped,2800,8,0.0,3950727.4914658316,0.2680976430976431,0.2175767918088737,0.5244831338411317,0.199,0.5082872928176796,0.6346153846153846
pythia-2.8b-deduped,2800,16,0.0,3609289.5286190817,0.2748316498316498,0.21160409556313994,0.5348204570184983,0.196,0.5090765588003157,0.6346153846153846
