model,params_m,step,lambada_acc,lambada_ppl,arc_easy,arc_challenge,piqa,sciq,winogrande,wsc
pythia-1.4b-deduped,1400,0,0.0,3594272.663948744,0.25757575757575757,0.23122866894197952,0.5223068552774756,0.233,0.48382004735595896,0.5288461538461539
pythia-1.4b-deduped,1400,1,0.0,3594272.663948744,0.25757575757575757,0.23122866894197952,0.5223068552774756,0.233,0.48382004735595896,0.5288461538461539
pythia-1.4b-deduped,1400,2,0.0,3593177.521043519,0.25715488215488214,0.23293515358361774,0.5255712731229597,0.233,0.48539857932123126,0.5384615384615384
pythia-1.4b-deduped,1400,4,0.0,3548788.7642125427,0.2563131313131313,0.22610921501706485,0.5206746463547334,0.219,0.49013417521704816,0.5769230769230769
pythia-1.4b-deduped,1400,8,0.0,3545857.6878853366,0.2617845117845118,0.21843003412969283,0.5272034820457019,0.225,0.494869771112865,0.6346153846153846
pythia-1.4b-deduped,1400,16,0.0,3750064.1328848046,0.25757575757575757,0.21075085324232082,0.5527747551686616,0.209,0.49171270718232046,0.6346153846153846
pythia-1.4b-deduped,1400,32,0.0,3457815.2299334705,0.25715488215488214,0.20819112627986347,0.5424374319912949,0.192,0.4940805051302289,0.6346153846153846
