model,params_m,step,lambada_acc,lambada_ppl,arc_easy,arc_challenge,piqa,sciq,winogrande,wsc
pythia-160m-deduped,160,0,0.0,3559787.05379182,0.257996632996633,0.23293515358361774,0.5244831338411317,0.18,0.47355958958168903,0.5576923076923077
pythia-160m-deduped,160,1,0.0,3559787.05379182,0.257996632996633,0.23293515358361774,0.5244831338411317,0.18,0.47355958958168903,0.5576923076923077
pythia-160m-deduped,160,2,0.0,3559679.115058189,0.257996632996633,0.23208191126279865,0.5223068552774756,0.18,0.47434885556432516,0.5576923076923077
pythia-160m-deduped,160,4,0.0,3543874.5355330897,0.25925925925925924,0.23293515358361774,0.5244831338411317,0.184,0.47671665351223363,0.5865384615384616
pythia-160m-deduped,160,8,0.0,3475453.6202399177,0.2596801346801347,0.23293515358361774,0.5255712731229597,0.193,0.48145224940805054,0.4519230769230769
pythia-160m-deduped,160,16,0.0,3376092.066473028,0.2537878787878788,0.2295221843003413,0.5206746463547334,0.192,0.47355958958168903,0.36538461538461536
pythia-160m-deduped,160,32,0.0,3237402.1265372885,0.26304713804713803,0.2235494880546075,0.5163220892274211,0.199,0.47198105761641673,0.6346153846153846
pythia-160m-deduped,160,64,0.0,2507816.651812305,0.27525252525252525,0.1945392491467577,0.5239390642002176,0.211,0.489344909234412,0.36538461538461536
pythia-160m-deduped,160,128,0.0,1468265.7059848271,0.26304713804713803,0.19027303754266212,0.5239390642002176,0.216,0.47908445146014206,0.6346153846153846
