video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V24_20240418_123737_20240418_123845.avi,0,0.0,2,0,157,876,0.0818,0.4562,7692.0,6.7605516e-05,434.0732,0.2261,98.9634,0.0515,0.0,0.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,0,0.0,2,1,152,940,0.0792,0.4896,575.0,5.053752e-06,106.2254,0.0553,27.0576,0.0141,0.0,0.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,1,0.02,2,0,158,866,0.0823,0.451,7417.0,6.5188476e-05,475.1859,0.2475,97.1783,0.0506,0.026,18.4635,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,1,0.02,2,1,155,923,0.0807,0.4807,1035.0,9.096624e-06,150.0244,0.0781,36.3016,0.0189,0.0781,20.0781,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,2,0.04,2,0,156,853,0.0813,0.4443,7099.5,6.2397864e-05,483.2864,0.2517,95.0756,0.0495,-0.0521,18.099,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,2,0.04,2,1,158,904,0.0823,0.4708,1013.0,8.903196e-06,174.6518,0.091,35.9137,0.0187,0.0781,19.5052,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,3,0.06,2,0,159,847,0.0828,0.4411,7878.5,6.924463199999999e-05,657.394,0.3424,100.156,0.0522,0.0781,17.9948,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,3,0.06,2,2,199,978,0.1036,0.5094,556.0,4.886567999999999e-06,107.8822,0.0562,26.6068,0.0139,0.0,0.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,4,0.08,2,0,157,838,0.0818,0.4365,8786.5,7.722507599999999e-05,625.1097,0.3256,105.7701,0.0551,-0.0521,17.6823,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,4,0.08,2,2,197,964,0.1026,0.5021,1470.5,1.292436e-05,190.8944,0.0994,43.2701,0.0225,-0.0521,19.9219,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,5,0.1,2,0,159,827,0.0828,0.4307,9373.0,8.237991599999999e-05,573.0681,0.2985,109.2432,0.0569,0.0521,17.4479,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,5,0.1,2,2,192,955,0.1,0.4974,2050.5,1.8021852e-05,206.5513,0.1076,51.0958,0.0266,-0.1302,19.7396,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,6,0.12,2,0,162,815,0.0844,0.4245,8949.0,7.8653268e-05,486.3574,0.2533,106.7437,0.0556,0.0781,17.0833,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,6,0.12,2,2,189,937,0.0984,0.488,2613.0,2.2965767999999995e-05,269.5635,0.1404,57.6799,0.03,-0.0781,19.401,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,7,0.14,2,0,166,797,0.0865,0.4151,8776.0,7.713273599999998e-05,620.5239,0.3232,105.7069,0.0551,0.1042,16.5365,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,7,0.14,2,2,184,918,0.0958,0.4781,2844.0,2.4995951999999998e-05,293.7056,0.153,60.1755,0.0313,-0.1302,18.9844,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,8,0.16,3,0,169,780,0.088,0.4062,8475.0,7.448727599999999e-05,562.5828,0.293,103.8783,0.0541,0.0781,15.9896,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,8,0.16,3,2,180,897,0.0938,0.4672,3450.0,3.0322188e-05,291.7056,0.1519,66.2773,0.0345,-0.1042,18.5677,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,8,0.16,3,3,125,923,0.0651,0.4807,1071.0,9.413172e-06,202.7939,0.1056,36.9275,0.0192,0.0,0.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,9,0.18,4,0,171,763,0.0891,0.3974,8242.0,7.243959599999999e-05,538.6417,0.2805,102.4404,0.0534,0.0521,15.4688,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,9,0.18,4,2,169,969,0.088,0.5047,4348.0,3.8214827999999995e-05,357.9899,0.1865,74.4046,0.0388,-0.2865,20.5469,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,9,0.18,4,3,128,922,0.0667,0.4802,1395.5,1.226502e-05,201.3797,0.1049,42.1522,0.022,0.0781,20.7552,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,10,0.2,4,0,174,848,0.0906,0.4417,8301.5,7.2962532e-05,756.6488,0.3941,102.8095,0.0535,0.0781,17.6302,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,10,0.2,4,3,135,920,0.0703,0.4792,5212.5,4.5812952e-05,384.86,0.2004,81.4663,0.0424,0.1823,20.625,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,10,0.2,4,2,180,922,0.0938,0.4802,1264.0,1.1109311999999998e-05,190.3087,0.0991,40.117,0.0209,0.2865,19.6094,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,11,0.22,5,0,170,823,0.0885,0.4286,6966.5,6.122887199999999e-05,440.3158,0.2293,94.1808,0.0491,-0.1042,16.901,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,11,0.22,5,4,187,718,0.0974,0.374,6690.0,5.8798871999999994e-05,558.0975,0.2907,92.2929,0.0481,0.0,0.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,11,0.22,5,3,134,902,0.0698,0.4698,1720.0,1.5117192e-05,198.7939,0.1035,46.7971,0.0244,-0.026,19.974,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,11,0.22,5,2,180,912,0.0938,0.475,718.0,6.310547999999999e-06,124.7107,0.065,30.2355,0.0157,0.0,19.0625,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,11,0.22,5,5,98,775,0.051,0.4036,552.0,4.8515760000000005e-06,96.5685,0.0503,26.5109,0.0138,0.0,0.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,12,0.24,4,0,170,798,0.0885,0.4156,9085.5,7.985303999999999e-05,482.6001,0.2514,107.5547,0.056,0.0,16.3542,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,12,0.24,4,4,185,699,0.0964,0.3641,7574.5,6.6572604e-05,687.394,0.358,98.2046,0.0511,-0.0521,13.3333,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,12,0.24,4,3,136,894,0.0708,0.4656,1151.5,1.0120464e-05,147.7817,0.077,38.2901,0.0199,0.0521,19.7917,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,12,0.24,4,2,181,896,0.0943,0.4667,703.0,6.178679999999999e-06,121.8822,0.0635,29.918,0.0156,0.026,18.6458,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,13,0.26,5,0,172,782,0.0896,0.4073,11604.0,0.00010198839599999999,516.1564,0.2688,121.5511,0.0633,0.0521,15.9375,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,13,0.26,5,4,188,683,0.0979,0.3557,8111.5,7.1292636e-05,818.7321,0.4264,101.6262,0.0529,0.0781,12.9688,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,13,0.26,5,3,147,875,0.0766,0.4557,999.0,8.780399999999998e-06,180.6518,0.0941,35.6646,0.0186,0.2865,19.2448,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,13,0.26,5,6,103,983,0.0536,0.512,659.0,5.792148e-06,124.7107,0.065,28.9666,0.0151,0.0,0.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,13,0.26,5,2,144,962,0.075,0.501,631.0,5.545908e-06,127.196,0.0662,28.3446,0.0148,-0.9635,20.3385,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,14,0.28,3,0,175,770,0.0911,0.401,12856.0,0.00011299208399999998,553.9554,0.2885,127.9405,0.0666,0.0781,15.5729,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,14,0.28,3,4,188,668,0.0979,0.3479,8705.0,7.6508712e-05,788.063,0.4104,105.2784,0.0548,0.0,12.5,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,14,0.28,3,2,148,943,0.0771,0.4911,722.0,6.3458639999999995e-06,112.2254,0.0585,30.3196,0.0158,0.1042,20.8073,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,15,0.3,3,0,178,760,0.0927,0.3958,13307.5,0.000116960436,547.7128,0.2853,130.1677,0.0678,0.0781,15.2344,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,15,0.3,3,4,190,657,0.099,0.3422,10881.5,9.563832e-05,937.6438,0.4884,117.7062,0.0613,0.0521,12.2135,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,15,0.3,3,2,148,931,0.0771,0.4849,734.5,6.455699999999999e-06,122.9533,0.064,30.5809,0.0159,0.0,20.3906,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,16,0.32,3,4,189,647,0.0984,0.337,13350.0,0.000117334008,792.6905,0.4129,130.3754,0.0679,-0.026,11.901,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,16,0.32,3,0,182,748,0.0948,0.3896,12311.5,0.00010820660399999999,508.8843,0.265,125.2018,0.0652,0.1042,14.8438,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,16,0.32,3,2,148,916,0.0771,0.4771,1284.5,1.1289455999999999e-05,164.7523,0.0858,40.441,0.0211,0.0,20.0,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,17,0.34,2,4,188,678,0.0979,0.3531,26600.5,0.00023379354,1359.0306,0.7078,184.0348,0.0959,-0.026,12.7344,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,17,0.34,2,2,149,904,0.0776,0.4708,1583.5,1.3917419999999998e-05,181.2376,0.0944,44.9018,0.0234,0.026,19.6875,7.4,23.7,33.6,23.7,7.4
V24_20240418_123737_20240418_123845.avi,18,0.36,3,4,189,663,0.0984,0.3453,27781.5,0.000244173204,1097.325,0.5715,188.0758,0.098,0.026,12.3698,7.4,23.7,33.6,23.7,7.4
