video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V32_20240418_130615_20240418_130724.avi,0,0.0,6,0,165,212,0.0859,0.1104,142808.0,0.0012551484599999999,1601.5635,0.8341,426.4139,0.2221,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,0,0.0,6,1,187,621,0.0974,0.3234,39617.0,0.00034819632,1082.455,0.5638,224.5928,0.117,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,0,0.0,6,2,197,900,0.1026,0.4688,3020.0,2.6543052e-05,357.7889,0.1863,62.0095,0.0323,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,0,0.0,6,3,129,970,0.0672,0.5052,1593.5,1.4005223999999998e-05,217.865,0.1135,45.0434,0.0235,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,0,0.0,6,4,249,948,0.1297,0.4938,970.5,8.529624000000001e-06,155.9239,0.0812,35.1522,0.0183,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,0,0.0,6,5,175,842,0.0911,0.4385,592.5,5.207651999999999e-06,115.6396,0.0602,27.4662,0.0143,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,1,0.02,7,0,165,206,0.0859,0.1073,138519.0,0.0012174520319999998,1590.8772,0.8286,419.9617,0.2187,0.0,1.0677,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,1,0.02,7,1,187,601,0.0974,0.313,39357.5,0.000345915684,1186.2367,0.6178,223.856,0.1166,0.0,10.7812,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,1,0.02,7,2,190,886,0.099,0.4615,3318.5,2.9166479999999995e-05,286.2914,0.1491,65.0019,0.0339,-0.1823,17.9427,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,1,0.02,7,6,160,964,0.0833,0.5021,924.5,8.125596e-06,172.066,0.0896,34.309,0.0179,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,1,0.02,7,7,116,915,0.0604,0.4766,808.0,7.101431999999999e-06,136.7107,0.0712,32.0746,0.0167,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,1,0.02,7,3,111,962,0.0578,0.501,759.5,6.6753720000000006e-06,132.6102,0.0691,31.097,0.0162,-0.4688,21.6927,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,1,0.02,7,5,180,818,0.0938,0.426,633.0,5.563403999999999e-06,160.1665,0.0834,28.3894,0.0148,0.1302,16.7448,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,0,165,200,0.0859,0.1042,134141.0,0.001178973792,1585.0193,0.8255,413.2719,0.2152,0.0,0.9115,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,1,188,578,0.0979,0.301,38259.5,0.00033626502,1395.3738,0.7268,220.7114,0.115,0.026,10.1823,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,2,187,862,0.0974,0.449,4432.5,3.8957436e-05,481.0853,0.2506,75.1241,0.0391,-0.0781,17.5,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,7,116,923,0.0604,0.4807,1699.0,1.4932512e-05,271.0782,0.1412,46.5106,0.0242,0.0,21.0156,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,8,193,760,0.1005,0.3958,1541.5,1.3548384e-05,244.0071,0.1271,44.3024,0.0231,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,9,189,944,0.0984,0.4917,808.0,7.101431999999999e-06,176.3087,0.0918,32.0746,0.0167,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,10,101,482,0.0526,0.251,601.5,5.286708e-06,101.9828,0.0531,27.6741,0.0144,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,2,0.04,8,11,174,446,0.0906,0.2323,517.5,4.548312e-06,103.9828,0.0542,25.6691,0.0134,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,3,0.06,7,0,165,193,0.0859,0.1005,129559.0,0.0011387022119999997,1577.6467,0.8217,406.1522,0.2115,0.0,0.7292,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,3,0.06,7,1,187,553,0.0974,0.288,38388.5,0.00033739902000000003,1411.457,0.7351,221.0831,0.1151,-0.026,9.5052,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,3,0.06,7,8,184,734,0.0958,0.3823,5218.0,4.5861228000000004e-05,490.9848,0.2557,81.5093,0.0425,-0.2344,14.0885,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,3,0.06,7,2,189,848,0.0984,0.4417,4358.5,3.8307168e-05,329.7473,0.1717,74.4944,0.0388,0.0521,17.2135,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,3,0.06,7,7,121,910,0.063,0.474,2038.0,1.7912015999999998e-05,265.2203,0.1381,50.9398,0.0265,0.1302,20.6771,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,3,0.06,7,11,178,441,0.0927,0.2297,1250.0,1.0986192e-05,231.7645,0.1207,39.8942,0.0208,0.1042,6.9531,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,3,0.06,7,9,204,930,0.1062,0.4844,820.5,7.211267999999999e-06,123.2965,0.0642,32.3217,0.0168,0.3906,19.2969,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,4,0.08,5,0,165,186,0.0859,0.0969,125088.0,0.0010994061959999997,1572.2742,0.8189,399.0827,0.2079,0.0,0.5469,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,4,0.08,5,12,185,523,0.0964,0.2724,39942.0,0.0003510527039999999,1930.9688,1.0057,225.5122,0.1175,0.0,0.0,4.7,33.6,51.2,33.6,4.7
V32_20240418_130615_20240418_130724.avi,4,0.08,5,13,183,700,0.0953,0.3646,6672.0,5.864075999999999e-05,636.8671,0.3317,92.1686,0.048,0.0,0.0,4.7,33.6,51.2,33.6,4.7
