video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V03_20240418_110008_20240418_110220.avi,0,0.0,6,0,173,878,0.0901,0.4573,8629.5,7.584516e-05,435.6295,0.2269,104.8209,0.0546,0.0,0.0,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,0,0.0,6,1,292,872,0.1521,0.4542,2290.0,2.012688e-05,228.5929,0.1191,53.9974,0.0281,0.0,0.0,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,0,0.0,6,2,318,574,0.1656,0.299,1394.5,1.2256271999999998e-05,179.0955,0.0933,42.1371,0.0219,0.0,0.0,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,0,0.0,6,3,325,624,0.1693,0.325,1162.5,1.0217339999999999e-05,190.1249,0.099,38.4726,0.02,0.0,0.0,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,0,0.0,6,4,315,959,0.1641,0.4995,870.0,7.6464e-06,166.8528,0.0869,33.2824,0.0173,0.0,0.0,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,0,0.0,6,5,108,976,0.0563,0.5083,532.0,4.675644e-06,97.7401,0.0509,26.0262,0.0136,0.0,0.0,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,1,0.02,9,0,171,871,0.0891,0.4536,8582.0,7.5427848e-05,503.328,0.2621,104.532,0.0544,-0.0521,18.1771,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,1,0.02,9,1,294,866,0.1531,0.451,2584.5,2.2715316e-05,257.3208,0.134,57.3645,0.0299,0.0521,14.9479,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,1,0.02,9,2,320,587,0.1667,0.3057,2061.0,1.8114191999999998e-05,251.9655,0.1312,51.2264,0.0267,0.0521,7.0052,19.2,19.2,19.2,19.2,19.2
V03_20240418_110008_20240418_110220.avi,1,0.02,9,4,317,954,0.1651,0.4969,951.5,8.362763999999999e-06,161.7817,0.0843,34.8064,0.0181,0.0521,16.6406,19.2,19.2,19.2,19.2,19.2
