video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V34_20240418_131259_20240418_131438.avi,0,0.0,6,0,177,161,0.0922,0.0839,107273.0,0.0009428289839999999,1593.127,0.8298,369.573,0.1925,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,0,0.0,6,1,149,433,0.0776,0.2255,49388.5,0.00043407867599999997,2190.0643,1.1407,250.7656,0.1306,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,0,0.0,6,2,114,867,0.0594,0.4516,8014.0,7.043565600000001e-05,545.7544,0.2842,101.0136,0.0526,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,0,0.0,6,3,196,836,0.1021,0.4354,6717.0,5.903604e-05,698.9504,0.364,92.4789,0.0482,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,0,0.0,6,4,150,937,0.0781,0.488,2370.5,2.0834495999999998e-05,318.0904,0.1657,54.9383,0.0286,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,0,0.0,6,5,230,958,0.1198,0.499,655.0,5.756832e-06,123.5391,0.0643,28.8786,0.015,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,1,0.02,6,2,126,862,0.0656,0.449,8907.5,7.8288444e-05,628.9676,0.3276,106.4959,0.0555,0.3125,19.4792,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,1,0.02,6,6,186,761,0.0969,0.3964,4508.0,3.9620988e-05,437.73,0.228,75.7612,0.0395,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,1,0.02,6,4,158,913,0.0823,0.4755,1798.0,1.5802776e-05,250.5929,0.1305,47.8465,0.0249,0.2083,19.8698,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,1,0.02,6,7,213,896,0.1109,0.4667,1171.5,1.0296395999999998e-05,176.8944,0.0921,38.6212,0.0201,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,1,0.02,6,8,240,832,0.125,0.4333,844.5,7.422515999999999e-06,138.6102,0.0722,32.791,0.0171,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,1,0.02,6,9,128,785,0.0667,0.4089,768.0,6.749892e-06,127.8822,0.0666,31.2706,0.0163,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,2,0.04,8,10,162,230,0.0844,0.1198,149885.0,0.0013173486839999997,2941.5718,1.5321,436.8518,0.2275,0.0,0.0,7.1,50.4,76.8,50.4,7.1
V34_20240418_131259_20240418_131438.avi,2,0.04,8,11,260,486,0.1354,0.2531,8999.5,7.9097148e-05,618.9676,0.3224,107.0445,0.0558,0.0,0.0,7.1,50.4,76.8,50.4,7.1
