video_name,frame_number,time [sec],num_contours_per_frame,ID,cx_pos [px],cy_pos [px],cx_pos [m],cy_pos [m],size [px^2],size [m^2],perimeter [px],perimeter [m],approx_diameter [px],approx_diameter [m],x_velocity [m/s],y_velocity [m/s],valve1,valve2,valve3,valve4,valve5
V31_20240418_130257_20240418_130405.avi,0,0.0,4,0,148,588,0.0771,0.3063,34974.0,0.00030738852,1323.4743,0.6893,211.022,0.1099,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,0,0.0,4,1,162,723,0.0844,0.3766,1276.0,1.1214935999999998e-05,157.3381,0.0819,40.307,0.021,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,0,0.0,4,2,162,921,0.0844,0.4797,1100.0,9.667836e-06,196.3087,0.1022,37.4241,0.0195,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,0,0.0,4,3,107,493,0.0557,0.2568,526.0,4.623156e-06,126.7107,0.066,25.879,0.0135,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,1,0.02,5,0,153,585,0.0797,0.3047,36130.0,0.000317548836,1358.3027,0.7074,214.4811,0.1117,0.1302,11.3802,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,1,0.02,5,2,175,897,0.0911,0.4672,1158.5,1.0182024e-05,219.865,0.1145,38.4064,0.02,0.3385,19.1406,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,1,0.02,5,4,169,963,0.088,0.5016,910.5,8.002476e-06,175.5807,0.0914,34.0483,0.0177,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,1,0.02,5,5,145,474,0.0755,0.2469,702.5,6.174468e-06,135.4386,0.0705,29.9074,0.0156,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,1,0.02,5,6,50,525,0.026,0.2734,537.0,4.719708e-06,101.397,0.0528,26.1482,0.0136,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,2,0.04,3,3,95,477,0.0495,0.2484,1937.0,1.7024256e-05,331.9899,0.1729,49.6615,0.0259,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,2,0.04,3,2,174,890,0.0906,0.4635,1916.0,1.68399e-05,320.333,0.1668,49.3916,0.0257,-0.026,18.6198,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,2,0.04,3,4,162,949,0.0844,0.4943,1285.0,1.1293992e-05,156.8528,0.0817,40.4489,0.0211,-0.1823,20.3125,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,3,0.06,3,2,162,875,0.0844,0.4557,2371.0,2.0838708e-05,290.8772,0.1515,54.9441,0.0286,-0.3125,18.2552,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,3,0.06,3,4,162,936,0.0844,0.4875,1604.0,1.4097563999999999e-05,189.1371,0.0985,45.1916,0.0235,0.0,20.1562,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,3,0.06,3,7,207,910,0.1078,0.474,553.5,4.8648599999999995e-06,118.468,0.0617,26.5469,0.0138,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,4,0.08,3,2,163,869,0.0849,0.4526,3781.5,3.323592e-05,550.6833,0.2868,69.3884,0.0361,0.026,18.4115,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,4,0.08,3,4,163,928,0.0849,0.4833,1612.5,1.4172407999999999e-05,183.2376,0.0954,45.3111,0.0236,0.026,19.9479,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,4,0.08,3,8,288,527,0.15,0.2745,903.5,7.940916e-06,147.9239,0.077,33.9171,0.0177,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,5,0.1,2,2,162,862,0.0844,0.449,4800.0,4.218739199999999e-05,497.4701,0.2591,78.1764,0.0407,-0.026,18.2031,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,5,0.1,2,4,172,920,0.0896,0.4792,2116.5,1.8602135999999998e-05,290.7767,0.1514,51.9116,0.027,0.2344,19.7135,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,6,0.12,1,2,166,868,0.0865,0.4521,7912.5,6.954336e-05,716.5067,0.3732,100.3718,0.0523,0.1042,18.3854,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,7,0.14,1,2,162,862,0.0844,0.449,8440.0,7.41798e-05,616.725,0.3212,103.6636,0.054,-0.1042,18.125,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,8,0.16,1,2,161,851,0.0839,0.4432,8953.0,7.8688584e-05,557.4701,0.2903,106.7676,0.0556,-0.026,17.9427,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,9,0.18,1,2,159,841,0.0828,0.438,9086.5,7.9861788e-05,482.9432,0.2515,107.5606,0.056,-0.0521,17.7083,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,10,0.2,1,2,157,830,0.0818,0.4323,8746.5,7.6873536e-05,480.4579,0.2502,105.5291,0.055,-0.0521,17.474,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,11,0.22,1,2,155,815,0.0807,0.4245,8815.5,7.7480064e-05,490.2569,0.2553,105.9445,0.0552,-0.0521,17.1354,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,12,0.24,2,2,151,803,0.0786,0.4182,7522.5,6.6115764e-05,464.4579,0.2419,97.867,0.051,-0.1042,16.875,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,12,0.24,2,9,209,972,0.1089,0.5062,1042.5,9.16272e-06,155.9239,0.0812,36.4328,0.019,0.0,0.0,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,13,0.26,2,2,148,786,0.0771,0.4094,7284.0,6.4019484e-05,486.8427,0.2536,96.303,0.0502,-0.0781,16.5365,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,13,0.26,2,9,201,968,0.1047,0.5042,1202.0,1.0564343999999998e-05,193.1371,0.1006,39.1208,0.0204,-0.2083,19.7656,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,14,0.28,3,2,163,840,0.0849,0.4375,6289.5,5.5278936e-05,448.9432,0.2338,89.4877,0.0466,0.3906,18.0208,3.5,25.2,38.4,25.2,3.5
V31_20240418_130257_20240418_130405.avi,14,0.28,3,9,195,956,0.1016,0.4979,1516.0,1.3324175999999998e-05,225.2792,0.1173,43.9344,0.0229,-0.1562,19.6615,3.5,25.2,38.4,25.2,3.5
