run,regime,child,parent,sample,time_s,diameter_x,cycle_u,diameter_phi_distance,circular_phi_distance,diameter_phi_proximity,circular_phi_proximity,joint_phi_proximity,parent_retention,current_parent_excursion,next_parent_excursion
run1,development,3,2,6717,13.434000000000001,1.9400291050992862,0.4588607594936711,0.32199511634939126,0.07689474824356601,0.479000957535208,0.7986869355419779,0.6388439465385929,0.9090498780473413,1.0436343732589517,1.1480496268265288
run1,development,3,2,6953,13.905999999999999,1.2185147939005991,0.8333333333333321,0.39951919484929577,0.21529934458343725,0.35356436357584753,0.43633899812498567,0.3949516808504166,0.9780672691816015,1.1480496268265288,1.1228697633951796
run1,development,3,2,7094,14.187999999999999,0.1190454653290072,0.05999999999999872,0.2629205459210979,0.3219660112501064,0.5745856203589861,0.15708203932499032,0.3658338298419882,0.8612165198655448,1.1228697633951796,0.9670339898934444
run1,development,3,2,7419,14.838000000000001,0.20820091754642017,0.5747549019607838,0.17376509370368493,0.043279086789111076,0.7188421723291274,0.8866938797840507,0.802768026056589,0.9705484387077594,0.9670339898934444,0.9385533290684176
run1,development,3,2,7644,15.288,1.8058609102775656,0.8504901960784306,0.18782692152767066,0.23245620732853567,0.6960896569659696,0.39142174831800114,0.5437557026419854,0.9705484387077594,0.9670339898934444,0.9385533290684176
run1,development,3,2,7830,15.66,0.28666337814426146,0.10457516339869244,0.09530263310584364,0.27739084785141266,0.8457971004173841,0.27378133215685085,0.5597892162871174,0.957671003712274,0.9385533290684176,0.9800373253760952
run1,development,3,2,8102,16.204,0.06720180521925806,0.5454545454545467,0.31476420603084704,0.07257944329534816,0.4907008162002149,0.8099845505682328,0.6503426833842239,0.9183633445295658,0.9800373253760952,1.067156405156961
run1,development,3,2,8326,16.652,1.6286324500277194,0.8848484848484865,0.010598461277824489,0.26681449609859165,0.9828513294240303,0.3014705805227108,0.6421609549733706,0.9183633445295658,0.9800373253760952,1.067156405156961
run1,development,3,2,8790,17.58,0.5993179826368606,0.6509146341463428,0.21735197138675555,0.03288064539644786,0.6483171227744349,0.9139173527800667,0.7811172377772508,0.9285750021640437,0.9810948716505639,0.9110201725660545
run1,development,3,2,9021,18.042,0.00013652322238043576,0.002695417789761123,0.38182948802772465,0.379270593460344,0.3821869104641705,0.007056695387475775,0.19462180292582315,0.9751064017597206,0.9110201725660545,0.9342777064348944
run1,development,3,2,9314,18.628,1.869766312122564,0.39757412398921765,0.25173232337266915,0.015608112739112556,0.5926885447160417,0.9591374303487631,0.7759129875324025,0.9751064017597206,0.9110201725660545,0.9342777064348944
run1,development,3,2,9480,18.96,0.5431316999209055,0.6363636363636367,0.1611656886708004,0.018329647613741784,0.7392284379103611,0.9520123595454156,0.8456203987278883,0.9420566911181164,0.9342777064348944,0.9917425514233233
run1,development,3,2,9693,19.386000000000003,1.9487464378452464,0.9590909090909125,0.33071244909535147,0.34105692034101764,0.4648960168610019,0.10710139044885025,0.2859987036549261,0.9420566911181164,0.9342777064348944,0.9917425514233233
run1,development,3,2,9923,19.845999999999997,1.1901544711967558,0.3222222222222193,0.42787951755313913,0.059743789027885796,0.3076763975091137,0.8435887297082919,0.5756325636087027,0.9644132037304808,0.9917425514233233,0.9564496112940084
run1,development,3,2,10044,20.088,0.0071272571813415665,0.5141509433962277,0.37483875406876355,0.10388304535366721,0.3934981556160777,0.7280306564092524,0.5607644060126651,0.9209625884926447,0.9564496112940084,0.8808543097801138
run1,development,3,2,10385,20.769999999999996,0.05631058193453101,0.04324324324323925,0.3256554293155741,0.33872276800686585,0.47307844674646227,0.11321228059457955,0.2931453636705209,0.9979077378286803,0.8808543097801138,0.8827011520090426
run1,development,3,2,10608,21.216,1.553320963279106,0.3445945945945965,0.06471302547078883,0.03737141665550858,0.895292125273426,0.9021603609881446,0.8987262431307853,0.9979077378286803,0.8808543097801138,0.8827011520090426
run1,development,3,2,10772,21.543999999999997,0.12424614445438191,0.5768025078369909,0.2577198667957232,0.04123148091290396,0.5830004959484245,0.8920545815635249,0.7375275387559748,0.9855035228262223,0.8827011520090426,0.8956854354793542
run1,development,3,2,11064,22.128,0.03023262719308298,0.03303303303303551,0.3517333840570221,0.3489329782170696,0.430883429617718,0.08648160323198495,0.25868251642485146,0.9779030920728726,0.8956854354793542,0.9159245356109462
run1,development,3,2,11288,22.576,1.5304868909711487,0.3693693693693696,0.08754709777874625,0.012596641880735504,0.8583458201775782,0.9670215634121241,0.9126836917948511,0.9779030920728726,0.8956854354793542,0.9159245356109462
run1,development,3,2,11746,23.491999999999997,0.29275486660563427,0.10532994923857686,0.08921114464447083,0.27663606201152824,0.855653335789963,0.2757573871398954,0.5657053614649292,0.9927358937048837,0.8402494344631144,0.834145773256763
run1,development,3,2,11973,23.945999999999998,1.8588060981574568,0.3934010152284273,0.24077210940756189,0.0114350039783222,0.6104225434355566,0.9700627709232622,0.7902426571794094,0.9927358937048837,0.8402494344631144,0.834145773256763
run1,development,3,2,12429,24.857999999999997,0.34193420581329625,0.11560693641618158,0.04003180543680884,0.2663590748339235,0.9352271781722205,0.30266288887281134,0.618945033522516,0.9652719554375153,0.8363129946882193,0.8664014218761338
run1,development,3,2,12649,25.298000000000002,1.881593032234498,0.43352601156069426,0.26355904348460313,0.05156000031058916,0.5735525095995007,0.8650141667269224,0.7192833381632115,0.9652719554375153,0.8363129946882193,0.8664014218761338
run1,development,3,2,12947,25.894,1.795458499244314,0.9131147540983591,0.1774245104944192,0.29508076534846417,0.7129211115827173,0.22746852689138852,0.4701948192370529,0.9554092779813063,0.8664014218761338,0.8277679569166541
run1,development,3,2,13106,26.211999999999996,0.5788964171225831,0.15542521994134617,0.196930405872478,0.22654079130875893,0.6813599098800187,0.4069085085153723,0.5441342091976955,0.97669357941726,0.8277679569166541,0.8084756487678391
run1,development,3,2,13333,26.665999999999997,1.9974116308866106,0.4882697947214041,0.37937764213671565,0.10630378347129898,0.38615408045099986,0.7216930817394299,0.5539235810952149,0.97669357941726,0.8277679569166541,0.8084756487678391
run1,development,3,2,13660,27.32,1.976466214113304,0.9691176470588232,0.35843222536340913,0.3510836583089283,0.4200444766987419,0.08085104965257117,0.25044776317565653,0.9901826583823015,0.8084756487678391,0.8164914240052195
run1,development,3,2,13789,27.578000000000003,0.6960758369058392,0.1646341463414629,0.3141098256557341,0.2173318649086422,0.4917596258887186,0.4310177908307741,0.4613887083597463,0.999897957182249,0.8164914240052195,0.8165747495935722
run1,development,3,2,14232,28.464,1.3285189634223382,0.836858006042295,0.2895150253275567,0.21882401729240009,0.5315548487662267,0.4271112851737018,0.47933306696996425,0.9780432554604602,0.8165747495935722,0.7986454264193075
run1,development,3,2,14369,28.738,0.055075449445223995,0.045597484276729716,0.3268905618048811,0.3363685269733754,0.47107996039815425,0.11937576363796731,0.2952278620180608,0.9662364920871792,0.7986454264193075,0.771680355244861
run1,development,3,2,14688,29.375999999999998,0.035886906393657436,0.541899441340778,0.34607910485644766,0.07613454740911685,0.44003224554612896,0.8006771671648418,0.6203547063554854,0.9917491864841059,0.771680355244861,0.7781003158475777
run1,development,3,2,14914,29.828000000000003,1.5376154274361808,0.857541899441344,0.08041856131371405,0.23950791069144906,0.8698800344680433,0.37296014923531196,0.6214200918516777,0.9917491864841059,0.771680355244861,0.7781003158475777
run1,development,3,2,15366,30.732,0.08955679472552812,0.5625,0.29240921652457696,0.0555339887498949,0.5268719490395071,0.8546101299219209,0.690741039480714,0.9846315739111324,0.7603392488517926,0.7722068527942785
run1,development,3,2,15588,31.176000000000002,1.6241381977731046,0.8778409090909101,0.006104209023209739,0.25980692034101516,0.9901231823260128,0.3198166520347858,0.6549699171803993,0.9846315739111324,0.7603392488517926,0.7722068527942785
run1,development,3,2,16042,32.083999999999996,0.24413636375384598,0.6026315789473671,0.13782964749625912,0.015402409802527828,0.7769869456936359,0.9596759676283276,0.8683314566609818,0.9908649230189343,0.7359093896084961,0.742693956070573
run1,development,3,2,16267,32.534,1.8076912112775407,0.8986842105263158,0.18965722252764583,0.28065022177642085,0.6931281677383668,0.26524818043913423,0.47918817408875053,0.9908649230189343,0.7359093896084961,0.742693956070573
run1,development,3,2,16719,33.438,0.3469877449311288,0.6172316384180832,0.03497826631897627,0.000802350331811752,0.9434039762283507,0.997899419560432,0.9706516978943913,0.9837324460618344,0.7268328402034197,0.738852157528342
run1,development,3,2,16941,33.882,1.8908265943120859,0.9307909604519793,0.272792605562191,0.3127569717020844,0.5586122923207314,0.1811916178654539,0.36990195509309265,0.9837324460618344,0.7268328402034197,0.738852157528342
run1,development,3,2,17394,34.788,0.5113084536629595,0.6445086705202279,0.12934244241285442,0.026474681770332964,0.7907195319880755,0.930688383283931,0.8607039576360033,0.992789727210041,0.7138616466207512,0.7087145094143263
run1,development,3,2,17619,35.238,1.9821210828355118,0.9696531791907503,0.3640870940856169,0.35161919044085543,0.4108947069042911,0.07944900832911828,0.24517185761670468,0.992789727210041,0.7138616466207512,0.7087145094143263
run1,development,3,2,17932,35.864,1.9322521844419154,0.4478527607361933,0.3142181956920205,0.06588674948608819,0.4915842794866452,0.8275062504371714,0.6595452649619082,0.9982528684214872,0.7087145094143263,0.7074762919147783
run1,development,3,2,18071,36.142,0.6249859193460099,0.6586102719033242,0.2430199080959048,0.040576283153429316,0.6067855287579503,0.8937699115671822,0.7502777201625663,0.9955255057823952,0.7074762919147783,0.7043106933375132
run1,development,3,2,18293,36.586,1.9980455400761148,0.9939577039274887,0.3800115513262199,0.3759237151775938,0.38512839383660114,0.01581893648792454,0.20047366516226284,0.9955255057823952,0.7074762919147783,0.7043106933375132
run1,development,3,2,18517,37.034,1.317796394365384,0.3313253012048172,0.3002375943845108,0.05064071004528792,0.5142053675853571,0.867420899887008,0.6908131337361825,0.9882157910050832,0.7043106933375132,0.6960109489298691
run1,development,3,2,18638,37.275999999999996,0.00536714584413637,0.5138888888888857,0.3765988654059687,0.10414509986100917,0.39065023564849577,0.7273445888021259,0.5589974122253109,0.9797699900639778,0.6960109489298691,0.6819306405174377
run1,development,3,2,18969,37.938,0.012644202704243946,0.023391812865501294,0.36932180854586116,0.3585741983846038,0.40242476098621527,0.06124056114035947,0.23183266106328737,0.9985961879756413,0.6819306405174377,0.6809733380845007
run1,development,3,2,19193,38.386,1.4586958340128973,0.350877192982459,0.15933815473699764,0.03108881826764609,0.7421854499308478,0.9186084171052339,0.8303969335180408,0.9985961879756413,0.6819306405174377,0.6809733380845007
run1,development,3,2,19643,39.286,0.05131599327255253,0.048571428571431596,0.33065001797755256,0.3333945826786735,0.4649970325315562,0.1271616508821457,0.29607934170685096,0.9904488257827214,0.6669356612717117,0.6733671078307886
run1,development,3,2,19867,39.734,1.5670385593481273,0.3685714285714319,0.0509954294017676,0.013394582678673217,0.9174876619570443,0.9649325272821129,0.9412100946195786,0.9904488257827214,0.6669356612717117,0.6733671078307886
run1,development,3,2,20317,40.634,0.1435802956562188,0.08060109289617756,0.2383857155938863,0.30136491835392754,0.6142838097366261,0.21101640073258054,0.4126501052346033,0.9900529914453639,0.6516831057854606,0.6582305305032996
run1,development,3,2,20541,41.082,1.7040972842640578,0.38661202185792476,0.08606329551416292,0.004646010607819662,0.860746662674258,0.9878365863166355,0.9242916244954468,0.9900529914453639,0.6516831057854606,0.6582305305032996
run1,development,3,2,20990,41.98,0.2382661462074273,0.10081743869209703,0.1436998650426778,0.28114857255800807,0.7674887341821746,0.26394348115461885,0.5157161076683967,0.9865588342037355,0.6392551927930157,0.647964592308341
run1,development,3,2,21214,42.428,1.806829278384309,0.4059945504087139,0.18879528963441405,0.024028539158608808,0.6945228044556373,0.9370924677827543,0.8158076361191958,0.9865588342037355,0.6392551927930157,0.647964592308341
run1,development,3,2,21663,43.326,0.36310598657851406,0.1187150837988824,0.018860024671591036,0.2632509274512227,0.9694838390527041,0.31080012436276616,0.6401419817077352,0.9965008951443332,0.6280337522076547,0.6302390246389997
run1,development,3,2,21888,43.775999999999996,1.9126681175756912,0.432960893854748,0.2946341288257963,0.05099488260464291,0.5232719653141464,0.8664936640887341,0.6948828147014403,0.9965008951443332,0.6280337522076547,0.6302390246389997
run1,development,3,2,22335,44.67,0.46329572223318993,0.13583815028901824,0.08132971098308484,0.24612786096108685,0.8684057633341631,0.3556288944255662,0.6120173288798647,0.9999312375748276,0.6173591198090609,0.6173166686987805
run1,development,3,2,22560,45.12,1.968934631050601,0.46098265895953716,0.35090064230070617,0.07901664770943206,0.43223083408328833,0.7931317306196303,0.6126812823514594,0.9999312375748276,0.6173591198090609,0.6173166686987805
run1,development,3,2,23007,46.014,0.569147464065409,0.15119760479042554,0.18718145281530385,0.23076840645967955,0.6971340472812537,0.39584046835890807,0.5464872578200809,0.992006652609735,0.6084700368979536,0.6036063245164609
run1,development,3,2,23233,46.466,1.9983672904861203,0.4895209580838369,0.38033330173622537,0.10755494683373179,0.384607790737318,0.7184174935311023,0.5515126421342101,0.992006652609735,0.6084700368979536,0.6036063245164609
run1,development,3,2,23460,46.92,1.3539170531214337,0.8323262839879177,0.26411693562846117,0.21429229523802285,0.5726498211486818,0.4389754875396289,0.5058126543441553,0.9903803768165392,0.6036063245164609,0.5977998591234588
run1,development,3,2,23573,47.146,0.0012254551056718674,0.0030959752321990663,0.38074055614443325,0.37887003601790603,0.38394883926276946,0.008105368386224998,0.19602710382449723,0.9859298383373686,0.5977998591234588,0.5893887184636935
run1,development,3,2,23905,47.81,0.0047328223462320225,0.5161290322580712,0.3772331889038731,0.10190495649182374,0.3896238786690237,0.7332093602823262,0.5614166194756749,0.9996719854385159,0.5893887184636935,0.5895821099809577
run1,development,3,2,24132,48.264,1.455788596926196,0.8489736070381255,0.1622453918236988,0.23093961828823062,0.7374814415112111,0.39539222997248535,0.5664368357418482,0.9996719854385159,0.5893887184636935,0.5895821099809577
run1,development,3,2,24575,49.15,0.029292506305197353,0.5373563218390771,0.35267350494490773,0.08067766691081779,0.4293622820675852,0.7887831258944362,0.6090727039810107,0.9964584847724659,0.5787554288978214,0.5808123848029414
run1,development,3,2,24803,49.606,1.5497017550279437,0.8649425287356323,0.06833223372195119,0.24690853998573736,0.8894361233106812,0.35358505020472697,0.6215105867577041,0.9964584847724659,0.5787554288978214,0.5808123848029414
run1,development,3,2,25249,50.498,0.1014110916590432,0.5714285714285694,0.2805549195910619,0.046605417321325504,0.5460526043906682,0.8779854333928967,0.7120190188917824,0.9908243302764931,0.5660652742793566,0.5713074023135807
run1,development,3,2,25475,50.949999999999996,1.6636894279628578,0.8818681318681314,0.04565543921296289,0.2638341431182365,0.9261279475821214,0.3092732459237526,0.617700596752937,0.9908243302764931,0.5660652742793566,0.5713074023135807
run1,development,3,2,25920,51.839999999999996,0.17818429071659045,0.5876712328767084,0.20378172053351465,0.030362755873186487,0.670274249890841,0.9205092731318822,0.7953917615113616,0.9892675403867939,0.5565427678563566,0.5625806418744457
run1,development,3,2,26146,52.291999999999994,1.7614150230264478,0.8972602739725986,0.1433810342765529,0.27922628522270365,0.7680046131984237,0.2689760947345893,0.5184903539665064,0.9892675403867939,0.5565427678563566,0.5625806418744457
run1,development,3,2,26590,53.18,0.2750941405988506,0.6065573770491852,0.10687187065125447,0.011476611700709682,0.8270776808449879,0.9699538404918573,0.8985157606684226,0.9946892428204324,0.5458461234726872,0.5487604570096138
run1,development,3,2,26817,53.63399999999999,1.8590811365515103,0.9166666666666643,0.2410471478016154,0.2986326779167694,0.6099775219657668,0.2181694990624975,0.41407351051413216,0.9946892428204324,0.5458461234726872,0.5487604570096138
run1,development,3,2,27261,54.522,0.3695677180081063,0.6193820224719104,0.012398293241998815,0.0013480337220155292,0.9799391401319578,0.9964708018977824,0.9882049710148701,0.9966611742718373,0.5359330105634363,0.5377283919532534
run1,development,3,2,27487,54.974,1.926753174230875,0.9367977528089853,0.3087191854809801,0.31876376405909035,0.5004818649125912,0.1654656313114492,0.3329737481120202,0.9966611742718373,0.5359330105634363,0.5377283919532534
run1,development,3,2,27930,55.86000000000001,0.46044077836697406,0.635174418604656,0.07847476711686896,0.017140429854761052,0.8730251595456735,0.9551257720584522,0.9140754658020629,0.996170619721291,0.5267754465370107,0.5247582230307337
run1,development,3,2,28159,56.318000000000005,1.9810106824178622,0.9680232558139537,0.36297669366796725,0.34998926706405875,0.4126913725211703,0.08371620312862993,0.2482037878249001,0.996170619721291,0.5267754465370107,0.5247582230307337
run1,development,3,2,28600,57.199999999999996,0.5474455491452312,0.6531531531531485,0.16547953789512615,0.03511916440325358,0.7322484832430597,0.9080568339357867,0.8201526585894232,0.9917720768055645,0.5187435051633464,0.5144753234452502
run1,development,3,2,28830,57.660000000000004,1.9996183777576029,0.998498498498499,0.38158438900770797,0.38046450974860413,0.38258348900916683,0.003930981965088565,0.1932572354871277,0.9917720768055645,0.5187435051633464,0.5144753234452502
run1,development,3,2,29061,58.12199999999999,1.4401179368892272,0.3432835820895477,0.17791605186066772,0.03868242916055742,0.7121257809452507,0.8987280856902506,0.8054269333177506,0.9925968524251849,0.5144753234452502,0.5106665867021842
run1,development,2,1,83,0.16600000000000037,0.07974217314749717,0.06250000000000022,0.30222383810260794,0.3194660112501049,0.5109915577395349,0.163627124296869,0.3373093410182019,0.9299708758643541,1.1865795413926232,1.1034844153916215
run1,development,2,1,392,0.7839999999999989,0.5820995767493494,0.5862068965517242,0.20013356549924433,0.0318270921981707,0.6761770887325194,0.9166755908621125,0.7964263397973159,0.9939162414485754,1.1034844153916215,1.1102388404312187
run1,development,2,1,717,1.434000000000001,1.4770153346636126,0.9158215010142003,0.14101865408628234,0.29778751226430544,0.7718270246406309,0.22038217146677208,0.4961045980537015,0.9939162414485754,1.1034844153916215,1.1102388404312187
run1,development,2,1,1023,2.0459999999999994,1.9469842973165201,0.4389763779527551,0.3289503085666252,0.05701036670265003,0.4677472201294347,0.850744922261367,0.6592460711954009,0.8275325412127567,1.1102388404312187,0.9187587689751506
run1,development,2,1,1369,2.7379999999999995,1.828808248693851,0.9177718832891253,0.21077425994395615,0.2997378945392304,0.6589600834570735,0.2152760043799632,0.43711804391851833,0.9064001247724569,0.9187587689751506,1.013634865954808
run1,development,2,1,1771,3.541999999999998,0.2788935172697259,0.5932835820895508,0.10307249398037921,0.024750406660344115,0.8332252014345275,0.9352025941278373,0.8842138977811824,0.34888437948141776,1.1616038794374042,0.40526544868072634
run1,development,2,1,2078,4.155999999999999,1.6745922704640175,0.34496124031007547,0.05655828171412258,0.03700477094002963,0.908486777841258,0.903120251933098,0.9058035148871779,0.6398809469828749,0.40526544868072634,0.633345078630029
run1,development,2,1,2401,4.802,1.4617532574153715,0.9054441260744976,0.15628073133452336,0.28741013732460274,0.7471324649140505,0.2475504917729151,0.4973414783434828,0.6658959557262808,0.633345078630029,0.9511171725607657
run1,development,2,1,2686,5.372,1.9555087929246773,0.405555555555555,0.3374748041747824,0.023589544305449905,0.4539542964984873,0.9382417712292106,0.6960980338638489,0.9281585465606126,0.9511171725607657,0.8827875324928396
run1,development,2,1,3017,6.033999999999999,1.3685805474029062,0.8899721448467961,0.24945344134698866,0.2719381560969012,0.596375853289944,0.2880566645003382,0.4422162588951411,0.7968240465074075,0.8827875324928396,1.1078826453120012
run1,development,2,1,3431,6.861999999999998,0.5504790864374216,0.6099290780141837,0.1685130751873165,0.00810491073571118,0.7273401167981554,0.9787810682181242,0.8530605925081398,0.17794164532681528,0.9798627446795614,0.17435838898273026
run1,development,2,1,3745,7.489999999999998,1.9780690524841453,0.4607843137254859,0.3600350637342504,0.0788183024753808,0.41745102973624826,0.7936510051838831,0.6055510174600657,0.27259331504714174,0.17435838898273026,0.6396282643709625
run1,development,2,1,4058,8.116,1.9216571459608645,0.9472140762463344,0.30362315721096955,0.32918008749643946,0.5087274118610986,0.13819534251465715,0.3234613771878779,0.7981183881739844,0.6396282643709625,0.8014202828158972
run1,development,2,1,4363,8.725999999999999,0.17687133766489174,0.5881104033970281,0.20509467358521336,0.029923585352866766,0.6681498472275595,0.9216590364809363,0.7949044418542479,0.8372513558605028,0.8727344353355786,1.0423804383554653
run1,development,2,1,4791,9.582,0.18978714991827758,0.07547169811320842,0.19217886133182752,0.3064943131368967,0.6890480704458501,0.19758747084905093,0.44331777064745054,0.8563893907479543,1.0423804383554653,0.8926835485308224
run1,development,2,1,5091,10.181999999999999,0.6145625052749674,0.5802997858672363,0.23259649402486227,0.03773420288265861,0.623650967003711,0.9012105743148155,0.7624307706592632,0.9044518747518605,0.8926835485308224,0.8073893090288458
run1,development,2,1,5415,10.829999999999998,1.7739714089675596,0.9271948608137031,0.15593742021766466,0.30916087206380816,0.7476879539698436,0.1906063289453923,0.46914714145761793,0.9044518747518605,0.8926835485308224,0.8073893090288458
run1,development,2,1,5706,11.411999999999999,0.03772858625640587,0.5470779220779214,0.34423742499369925,0.07095606667197352,0.44301214616045215,0.8142346057447697,0.628623375952611,0.4640851264960027,0.5314003974180412,0.24661502065577778
run1,development,2,1,6027,12.053999999999998,0.4704894509847536,0.16935483870967616,0.08852343973464849,0.21261117254042894,0.8567660657082858,0.44337672390118865,0.6500713948047372,0.2686056439741618,0.24661502065577778,0.9181304495578679
run1,development,2,1,6427,12.854,0.3051698535102734,0.08333333333333215,0.07679615773983167,0.29863267791677295,0.8757412065715541,0.21816949906248817,0.5469553528170211,0.1791907490155598,0.8695928431792872,0.15582299290786672
