run,cycle,start_time_s,stop_time_s,period_s,p_AA,p_AB,p_BB,p_BA,te_AA,te_AB,te_BB,te_BA,inequality,diagonal_share,amplitude,next_retention,mu_AA,mu_AB,mu_BB,mu_BA,rotation_signed,rotation_folded,rotation_coherence,recurrence_residual,stratum,gap_phi,drift_phi,score_phi
run1,137,152.75400000000002,153.83700000000002,1.0829999999999984,0.46352723915050786,0.01662049861495845,0.4228993536472761,0.09695290858725762,0.9270544783010157,0.0332409972299169,0.8457987072945522,0.19390581717451524,0.26805136011670083,0.8864265927977839,0.025603979752677475,0.8588957038327605,0.24792243767313019,0.007848568790397045,0.7880886426592797,0.528162511542013,-0.0017466390305251878,0.0017466390305251878,0.9993185864127846,0.004749470569632208,run1|I2|D4|A-11,0.10172593738122235,0.38021937221957997,0.5689176590898088
run1,138,153.83700000000002,154.923,1.0859999999999843,0.4604051565377532,0.013812154696132596,0.3996316758747698,0.1261510128913444,0.9208103130755064,0.027624309392265192,0.7992633517495396,0.2523020257826888,0.2469324228158981,0.8600368324125229,0.021991148210595668,nan,0.24355432780847147,0.006445672191528547,0.7794659300184161,0.535572467913888,nan,nan,nan,nan,run1|I2|D4|A-12,0.08994787114468857,nan,nan
run2,8,9.618,10.911,1.2929999999999993,0.448569218870843,0.04331013147718484,0.44702242846094353,0.06109822119102862,0.897138437741686,0.08662026295436968,0.8940448569218871,0.12219644238205724,0.25969137262204667,0.8955916473317865,1.8161547083856782,0.8457014356737911,0.2672080433101315,0.021268368136117557,0.725831399845321,0.968330239715709,0.0022090681916980826,0.0022090681916980826,0.9998273453290987,0.00239308628356856,run2|I2|D4|A7,0.09295990532990689,0.37975694305840707,0.5737631042766395
run2,14,16.649,17.902,1.2530000000000001,0.45570630486831604,0.040702314445331206,0.45490822027134875,0.04868316041500399,0.9114126097366321,0.08140462889066241,0.9098164405426975,0.09736632083000799,0.2830499625033813,0.9106145251396648,1.5359246442874834,0.8913888321553061,0.2681564245810056,0.019952114924181967,0.7282521947326417,0.9751139180216011,-0.006288902988909051,0.006288902988909051,0.9993320262995584,0.005230180984838295,run2|I2|D4|A7,0.10105983684773465,0.3756771082611961,0.5737929733149365
run2,19,22.442999999999998,23.653999999999996,1.2109999999999985,0.4624277456647399,0.023121387283236993,0.4591246903385632,0.05532617671345995,0.9248554913294798,0.046242774566473986,0.9182493806771264,0.1106523534269199,0.30657392453422905,0.921552436003303,1.3691060749499737,0.9155575954409096,0.2539223781998348,0.01114781172584641,0.7295623451692815,0.9716861419448081,0.01030157271030474,0.01030157271030474,0.9997826059678862,0.002939288786283467,run2|I3|D4|A7,0.1064363639692772,0.3716644385398004,0.575117379475561
run2,23,27.019,28.214999999999996,1.195999999999998,0.4682274247491639,0.03511705685618729,0.4707357859531773,0.025919732441471572,0.9364548494983278,0.07023411371237458,0.9414715719063546,0.051839464882943144,0.33473072768734025,0.9389632107023411,1.2534954658847397,0.9245614030402015,0.2654682274247491,0.017140468227424748,0.7382943143812708,0.9866220735785952,0.0020296068190958083,0.0020296068190958083,0.9996353588960342,0.004214143167724768,run2|I3|D4|A6,0.11537963910148598,0.37993640443100934,0.5623737760182477
run2,27,31.582,32.753,1.1709999999999994,0.4748078565328779,0.032450896669513236,0.47736976942783943,0.015371477369769428,0.9496157130657558,0.06490179333902647,0.9547395388556789,0.030742954739538857,0.36371508759329985,0.9521776259607173,1.158933526642926,0.9293846569961792,0.2625960717335611,0.015643591554286643,0.7455166524338173,0.9918872758326217,-0.0012366743373013467,0.0012366743373013467,0.9997473405926981,0.003523435186674806,run2|I3|D4|A6,0.12214171802865054,0.3807293369128038,0.558199804072871
run2,31,36.123999999999995,37.277,1.1530000000000058,0.48308759757155245,0.02168256721595837,0.4856895056374675,0.009540329575021683,0.9661751951431049,0.04336513443191674,0.971379011274935,0.019080659150043366,0.40150735624651535,0.96877710320902,1.077095038140408,0.9333527781515943,0.25845620121422375,0.010263243190581079,0.7471812662619254,0.9947961838681699,-0.0011852340121603078,0.0011852340121603078,0.9997865893009086,0.003219366408705668,run2|I4|D4|A6,0.13043097442790433,0.38078077723794485,0.554003735548103
run2,35,40.647,41.785,1.1379999999999981,0.4912126537785589,0.011423550087873463,0.4929701230228471,0.004393673110720563,0.9824253075571178,0.022847100175746926,0.9859402460456942,0.008787346221441126,0.44253724142629913,0.984182776801406,1.0053096461816473,0.30374999959864046,0.2548330404217926,0.0050771824184456275,0.7486818980667838,0.9973637961335676,-0.004707481126715374,0.004707481126715374,0.5000087096838438,0.1251760754635889,run2|I4|D4|A6,0.1381846474654375,0.3772585301233898,0.5536491461438915
run2,99,111.801,112.90400000000001,1.1030000000000086,0.49501359927470534,0.0027198549410698096,0.499546690843155,0.0027198549410698096,0.9900271985494107,0.005439709882139619,0.99909338168631,0.005439709882139619,0.4756347814106887,0.9945602901178603,0.30536280462418475,0.7618312749388589,0.2497733454215775,0.0009066183136899365,0.7497733454215775,0.49864007252946513,0.0004535148325059968,0.0004535148325059968,0.9999994920447839,0.00011394431619424217,run2|I4|D4|A2,0.13083273835799272,0.38151249641759916,0.5530711344034045
