run,dimension,lag,peak_index_0,peak_index_1,time_0_s,time_1_s,radius_0,radius_1,delta_turn,retention,distance_recurrence,proximity_recurrence,distance_pi_conjugate,proximity_pi_conjugate,distance_quarter,proximity_quarter,distance_e_conjugate,proximity_e_conjugate,distance_third,proximity_third,distance_three_eighths,proximity_three_eighths,distance_phi,proximity_phi,distance_two_fifths,proximity_two_fifths,distance_silver,proximity_silver,distance_opposition,proximity_opposition
double_run1,2,1,6600,7106,6.6,7.106,1.9765926432901546,1.8296851390950475,0.4954842178612081,0.9256763882564235,0.4954842178612081,0.009031564277583781,0.353891564271415,0.29221687145717,0.2454842178612081,0.5090315642775838,0.2137660463202532,0.5724679073594936,0.1621508845278748,0.6756982309442504,0.12048421786120811,0.7590315642775838,0.11351820661110296,0.7729635867777941,0.09548421786120809,0.8090315642775838,0.08127065548811296,0.8374586890237741,0.004515782138791891,0.9909684357224162
double_run1,2,1,7106,7796,7.106,7.796000000000001,1.8296851390950475,1.8828675221451183,0.4972454913233561,0.9717545804871704,0.4972454913233561,0.005509017353287793,0.355652837733563,0.288694324532874,0.2472454913233561,0.5055090173532878,0.2155273197824012,0.5689453604351976,0.1639121579900228,0.6721756840199544,0.1222454913233561,0.7555090173532878,0.11527948007325095,0.7694410398534981,0.09724549132335608,0.8055090173532878,0.08303192895026096,0.8339361420994781,0.0027545086766438964,0.9944909826467122
double_run1,2,1,7796,8297,7.796000000000001,8.296999999999999,1.8828675221451183,1.777684482855499,0.49706831199076823,0.9441367817690189,0.49706831199076823,0.00586337601846354,0.3554756584009751,0.28904868319804977,0.24706831199076823,0.5058633760184635,0.21535014044981332,0.5692997191003734,0.16373497865743492,0.6725300426851302,0.12206831199076823,0.7558633760184635,0.11510230074066308,0.7697953985186738,0.09706831199076821,0.8058633760184636,0.08285474961767308,0.8342905007646538,0.00293168800923177,0.9941366239815365
double_run1,2,1,8297,8982,8.296999999999999,8.982000000000001,1.777684482855499,1.8293649430405499,0.49713168154061804,0.9717495077285379,0.49713168154061804,0.0057366369187639155,0.3555390279508249,0.28892194409835015,0.24713168154061804,0.5057366369187639,0.21541350999966313,0.5691729800006737,0.16379834820728473,0.6724033035854305,0.12213168154061804,0.7557366369187639,0.11516567029051289,0.7696686594189742,0.09713168154061802,0.805736636918764,0.0829181191675229,0.8341637616649542,0.0028683184593819577,0.9942633630812361
double_run1,2,1,8982,9477,8.982000000000001,9.476999999999999,1.8293649430405499,1.6924616320543193,0.49542957590653336,0.9251634773547773,0.49542957590653336,0.009140848186933281,0.35383692231674024,0.2923261553665195,0.24542957590653336,0.5091408481869333,0.21371140436557845,0.5725771912688431,0.16209624257320004,0.6758075148535999,0.12042957590653336,0.7591408481869333,0.1134635646564282,0.7730728706871436,0.09542957590653334,0.8091408481869333,0.08121601353343821,0.8375679729331236,0.004570424093466641,0.9908591518130667
double_run1,2,1,9477,10161,9.476999999999999,10.161,1.6924616320543193,1.8046218414150235,0.4932299976577164,0.9378483587050248,0.4932299976577164,0.013540004684567175,0.3516373440679233,0.2967253118641534,0.2432299976577164,0.5135400046845672,0.2115118261167615,0.576976347766477,0.1598966643243831,0.6802066713512338,0.11822999765771641,0.7635400046845672,0.11126398640761126,0.7774720271847775,0.09322999765771639,0.8135400046845672,0.07901643528462127,0.8419671294307575,0.0067700023422835875,0.9864599953154328
double_run1,2,1,10161,10652,10.161,10.652,1.8046218414150235,1.592238564596151,0.489425352925272,0.8823114782583256,0.489425352925272,0.02114929414945599,0.3478326993354789,0.3043346013290422,0.239425352925272,0.521149294149456,0.2077071813843171,0.5845856372313658,0.1560920195919387,0.6878159608161226,0.114425352925272,0.771149294149456,0.10745934167516685,0.7850813166496663,0.08942535292527198,0.821149294149456,0.07521179055217686,0.8495764188956463,0.010574647074727994,0.978850705850544
double_run1,2,1,10652,11335,10.652,11.334999999999999,1.592238564596151,1.7914569187046496,0.4854914371215215,0.8887953419206153,0.4854914371215215,0.02901712575695703,0.34389878353172837,0.31220243293654326,0.23549143712152149,0.529017125756957,0.20377326558056658,0.5924534688388668,0.15215810378818817,0.6956837924236237,0.11049143712152149,0.779017125756957,0.10352542587141633,0.7929491482571673,0.08549143712152146,0.8290171257569571,0.07127787474842634,0.8574442505031473,0.014508562878478515,0.970982874243043
double_run1,2,1,11335,11821,11.334999999999999,11.821,1.7914569187046496,1.504289268649065,0.4839565441865572,0.8397016154520606,0.4839565441865572,0.032086911626885595,0.3423638905967641,0.3152722188064718,0.2339565441865572,0.5320869116268856,0.2022383726456023,0.5955232547087954,0.1506232108532239,0.6987535782935522,0.1089565441865572,0.7820869116268856,0.10199053293645205,0.7960189341270959,0.08395654418655718,0.8320869116268856,0.06974298181346206,0.8605140363730759,0.016043455813442797,0.9679130883731144
double_run1,2,1,11821,12506,11.821,12.505999999999998,1.504289268649065,1.772603338735007,0.47934346458686733,0.8486327627717205,0.47934346458686733,0.04131307082626534,0.3377508109970742,0.3244983780058516,0.22934346458686733,0.5413130708262653,0.19762529304591242,0.6047494139081752,0.14601013125353401,0.707979737492932,0.10434346458686733,0.7913130708262653,0.09737745333676218,0.8052450933264756,0.07934346458686731,0.8413130708262654,0.06512990221377218,0.8697401955724556,0.02065653541313267,0.9586869291737347
double_run1,2,1,12506,12989,12.505999999999998,12.988999999999999,1.772603338735007,1.4541965925085842,0.4823935088809883,0.8203733800627673,0.4823935088809883,0.03521298223802338,0.3408008552911952,0.3183982894176096,0.2323935088809883,0.5352129822380234,0.2006753373400334,0.5986493253199332,0.149060175547655,0.70187964890469,0.10739350888098831,0.7852129822380234,0.10042749763088316,0.7991450047382337,0.08239350888098829,0.8352129822380234,0.06817994650789316,0.8636401069842137,0.01760649111901169,0.9647870177619766
double_run1,2,1,12989,13679,12.988999999999999,13.679,1.4541965925085842,1.7365664535404146,0.4775606756154864,0.8373976069524144,0.4775606756154864,0.04487864876902725,0.33596802202569326,0.3280639559486135,0.22756067561548637,0.5448786487690273,0.19584250407453146,0.6083149918509371,0.14422734228215306,0.7115453154356939,0.10256067561548637,0.7948786487690273,0.09559466436538122,0.8088106712692376,0.07756067561548635,0.8448786487690273,0.06334711324239123,0.8733057735152175,0.022439324384513626,0.9551213512309727
double_run1,2,1,13679,14154,13.679,14.154000000000002,1.7365664535404146,1.4496749982435417,0.4869923610764587,0.8347938515615255,0.4869923610764587,0.026015277847082574,0.3453997074866656,0.3092005850266688,0.2369923610764587,0.5260152778470826,0.2052741895355038,0.5894516209289924,0.1536590277431254,0.6926819445137492,0.11199236107645871,0.7760152778470826,0.10502634982635356,0.7899473003472929,0.08699236107645869,0.8260152778470826,0.07277879870336357,0.8544424025932729,0.013007638923541287,0.9739847221529174
double_run1,2,1,14154,14850,14.154000000000002,14.85,1.4496749982435417,1.6762790636029261,0.4839055140442447,0.8648172191136655,0.4839055140442447,0.0321889719115106,0.3423128604544516,0.31537427909109683,0.2339055140442447,0.5321889719115106,0.2021873425032898,0.5956253149934204,0.15057218071091139,0.6988556385781772,0.1089055140442447,0.7821889719115106,0.10193950279413955,0.7961209944117209,0.08390551404424468,0.8321889719115106,0.06969195167114955,0.8606160966577009,0.0160944859557553,0.9678110280884894
double_run1,2,1,14850,15320,14.85,15.319999999999999,1.6762790636029261,1.4718892015622387,0.49300809159327846,0.8780693104873718,0.49300809159327846,0.013983816813443073,0.35141543800348535,0.2971691239930293,0.24300809159327846,0.5139838168134431,0.21128992005232355,0.5774201598953529,0.15967475825994515,0.6806504834801097,0.11800809159327846,0.7639838168134431,0.11104208034317331,0.7779158393136534,0.09300809159327844,0.8139838168134431,0.07879452922018332,0.8424109415596334,0.0069919084067215365,0.9860161831865569
double_run1,2,1,15320,16019,15.319999999999999,16.019,1.4718892015622387,1.594671748749417,0.49239470154583875,0.9230045009053006,0.49239470154583875,0.015210596908322493,0.35080204795604564,0.2983959040879087,0.24239470154583875,0.5152105969083225,0.21067653000488384,0.5786469399902323,0.15906136821250544,0.6818772635749891,0.11739470154583875,0.7652105969083225,0.1104286902957336,0.7791426194085328,0.09239470154583873,0.8152105969083225,0.07818113917274361,0.8436377216545128,0.007605298454161247,0.9847894030916775
double_run1,2,1,16019,16489,16.019,16.488999999999997,1.594671748749417,1.48939723608784,0.4960531184180244,0.9339835845564229,0.4960531184180244,0.007893763163951184,0.3544604648282313,0.2910790703435374,0.2460531184180244,0.5078937631639512,0.2143349468770695,0.571330106245861,0.1627197850846911,0.6745604298306178,0.12105311841802441,0.7578937631639512,0.11408710716791925,0.7718257856641615,0.09605311841802439,0.8078937631639512,0.08183955604492926,0.8363208879101415,0.003946881581975592,0.9921062368360488
double_run1,2,1,16489,17184,16.488999999999997,17.183999999999997,1.48939723608784,1.5091362735861684,0.49757845965763364,0.9869203080968809,0.49757845965763364,0.004843080684732715,0.3559858060678405,0.28802838786431895,0.24757845965763364,0.5048430806847327,0.21586028811667873,0.5682794237666425,0.16424512632430033,0.6715097473513993,0.12257845965763364,0.7548430806847327,0.11561244840752849,0.768775103184943,0.09757845965763362,0.8048430806847328,0.0833648972845385,0.833270205430923,0.0024215403423663573,0.9951569193152673
double_run1,2,1,17184,17646,17.183999999999997,17.646,1.5091362735861684,1.4818105042321066,0.49947359939730424,0.9818931067841028,0.49947359939730424,0.0010528012053915292,0.3578809458075111,0.28423810838497776,0.24947359939730424,0.5010528012053915,0.21775542785634933,0.5644891442873013,0.16614026606397092,0.6677194678720582,0.12447359939730424,0.7510528012053915,0.11750758814719908,0.7649848237056018,0.09947359939730421,0.8010528012053916,0.08526003702420909,0.8294799259515818,0.0005264006026957646,0.9989471987946085
double_run1,2,1,17646,18342,17.646,18.342,1.4818105042321066,1.4435730164014766,0.4973633881777073,0.9741954266612214,0.4973633881777073,0.005273223644585379,0.3557707345879142,0.2884585308241716,0.2473633881777073,0.5052732236445854,0.2156452166367524,0.5687095667264952,0.164030054844374,0.671939890311252,0.12236338817770731,0.7552732236445854,0.11539737692760216,0.7692052461447957,0.09736338817770729,0.8052732236445854,0.08314982580461217,0.8337003483907757,0.0026366118222926893,0.9947267763554146
double_run1,2,1,18342,18799,18.342,18.799,1.4435730164014766,1.4455129560670208,0.49812508647904635,0.9986579576077808,0.49812508647904635,0.0037498270419072943,0.35653243288925324,0.2869351342214935,0.24812508647904635,0.5037498270419073,0.21640691493809144,0.5671861701238171,0.16479175314571304,0.6704164937085739,0.12312508647904635,0.7537498270419073,0.1161590752289412,0.7676818495421176,0.09812508647904633,0.8037498270419073,0.08391152410595121,0.8321769517880976,0.0018749135209536472,0.9962501729580927
double_run1,2,1,18799,19493,18.799,19.493000000000002,1.4455129560670208,1.4089924992200142,0.4975254489287786,0.974735296080381,0.4975254489287786,0.004949102142442818,0.3559327953389855,0.28813440932202905,0.2475254489287786,0.5049491021424428,0.21580727738782368,0.5683854452243526,0.16419211559544528,0.6716157688091094,0.12252544892877859,0.7549491021424428,0.11555943767867344,0.7688811246426531,0.09752544892877857,0.8049491021424429,0.08331188655568345,0.8333762268886331,0.002474551071221409,0.9950508978575572
double_run1,2,1,19493,19945,19.493000000000002,19.945,1.4089924992200142,1.384884324234476,0.49958348014933085,0.9828897776255843,0.49958348014933085,0.0008330397013383006,0.35799082655953773,0.28401834688092453,0.24958348014933085,0.5008330397013383,0.21786530860837594,0.5642693827832481,0.16625014681599753,0.6674997063680049,0.12458348014933085,0.7508330397013383,0.1176174688992257,0.7647650622015486,0.09958348014933083,0.8008330397013383,0.0853699177762357,0.8292601644475286,0.0004165198506691503,0.9991669602986617
double_run1,2,1,19945,20637,19.945,20.637,1.384884324234476,1.3984202184720762,0.4993388384540098,0.9903205817115619,0.4993388384540098,0.0013223230919804374,0.35774618486421667,0.28450763027156667,0.24933883845400978,0.5013223230919804,0.21762066691305487,0.5647586661738903,0.16600550512067647,0.6679889897586471,0.12433883845400978,0.7513223230919804,0.11737282720390463,0.7652543455921907,0.09933883845400976,0.8013223230919805,0.08512527608091464,0.8297494478381707,0.0006611615459902187,0.9986776769080196
double_run1,2,1,20637,21086,20.637,21.086,1.3984202184720762,1.308623823397686,0.4965755887850724,0.9357872591598378,0.4965755887850724,0.006848822429855184,0.3549829351952793,0.2900341296094414,0.2465755887850724,0.5068488224298552,0.2148574172441175,0.570285165511765,0.1632422554517391,0.6735154890965218,0.12157558878507241,0.7568488224298552,0.11460957753496726,0.7707808449300655,0.09657558878507239,0.8068488224298552,0.08236202641197726,0.8352759471760455,0.003424411214927592,0.9931511775701448
double_run1,2,1,21086,21777,21.086,21.777,1.308623823397686,1.3964604137404601,0.4940611302981166,0.9371005511660002,0.4940611302981166,0.011877739403766796,0.3524684767083235,0.29506304658335303,0.2440611302981166,0.5118777394037668,0.2123429587571617,0.5753140824856766,0.1607277969647833,0.6785444060704334,0.1190611302981166,0.7618777394037668,0.11209511904801145,0.7758097619039771,0.09406113029811658,0.8118777394037668,0.07984756792502146,0.8403048641499571,0.005938869701883398,0.9881222605962332
double_run1,2,1,21777,22222,21.777,22.222,1.3964604137404601,1.2293435261765222,0.4925012505617496,0.8803282313486349,0.4925012505617496,0.014997498876500814,0.3509085969719565,0.29818280605608705,0.2425012505617496,0.5149974988765008,0.21078307902079468,0.5784338419584106,0.15916791722841628,0.6816641655431674,0.11750125056174959,0.7649974988765008,0.11053523931164444,0.7789295213767111,0.09250125056174957,0.8149974988765009,0.07828768818865445,0.8434246236226911,0.007498749438250407,0.9850025011234992
double_run1,2,1,22222,22916,22.222,22.915999999999997,1.2293435261765222,1.3899103056904574,0.4890844447651342,0.8844768767764684,0.4890844447651342,0.02183111046973163,0.34749179117534107,0.30501641764931786,0.23908444476513419,0.5218311104697316,0.20736627322417928,0.5852674535516414,0.15575111143180087,0.6884977771363983,0.11408444476513419,0.7718311104697316,0.10711843351502903,0.7857631329699419,0.08908444476513416,0.8218311104697317,0.07487088239203904,0.8502582352159219,0.010915555234865815,0.9781688895302684
double_run1,2,1,22916,23357,22.915999999999997,23.357,1.3899103056904574,1.1599753395191295,0.48875322962719525,0.8345684860167257,0.48875322962719525,0.022493540745609497,0.34716057603740214,0.30567884792519573,0.23875322962719525,0.5224935407456095,0.20703505808624034,0.5859298838275193,0.15541989629386194,0.6891602074122761,0.11375322962719525,0.7724935407456095,0.1067872183770901,0.7864255632458198,0.08875322962719523,0.8224935407456095,0.0745396672541001,0.8509206654917998,0.011246770372804749,0.9775064592543905
double_run1,2,1,23357,24054,23.357,24.053999999999995,1.1599753395191295,1.3738512386186477,0.4854824221577151,0.8443238299114817,0.4854824221577151,0.029035155684569824,0.34388976856792197,0.31222046286415606,0.2354824221577151,0.5290351556845698,0.20376425061676018,0.5924714987664796,0.15214908882438177,0.6957018223512365,0.11048242215771509,0.7790351556845698,0.10351641090760993,0.7929671781847801,0.08548242215771507,0.8290351556845699,0.07126885978461994,0.8574622804307601,0.014517577842284912,0.9709648443154302
double_run1,2,1,24054,24490,24.053999999999995,24.489999999999995,1.3738512386186477,1.1100573723916112,0.48838991352001765,0.8079894978350999,0.48838991352001765,0.023220172959964702,0.34679725993022453,0.30640548013955093,0.23838991352001765,0.5232201729599647,0.20667174197906274,0.5866565160418745,0.15505658018668433,0.6898868396266313,0.11338991352001765,0.7732201729599647,0.1064239022699125,0.787152195460175,0.08838991352001763,0.8232201729599647,0.0741763511469225,0.851647297706155,0.011610086479982351,0.9767798270400353
double_run1,2,1,24490,25193,24.489999999999995,25.192999999999998,1.1100573723916112,1.3474497656640838,0.48518787609504543,0.8238209695665537,0.48518787609504543,0.029624247809909132,0.3435952225052523,0.31280955498949536,0.23518787609504543,0.5296242478099091,0.20346970455409052,0.593060590891819,0.15185454276171212,0.6962909144765758,0.11018787609504543,0.7796242478099091,0.10322186484494028,0.7935562703101194,0.08518787609504541,0.8296242478099092,0.07097431372195029,0.8580513725560994,0.014812123904954566,0.9703757521900909
double_run1,2,1,25193,25624,25.192999999999998,25.623999999999995,1.3474497656640838,1.0800921035882587,0.48924574489391276,0.801582464230821,0.48924574489391276,0.02150851021217448,0.34765309130411964,0.3046938173917607,0.23924574489391276,0.5215085102121745,0.20752757335295785,0.5849448532940843,0.15591241156057944,0.6881751768788411,0.11424574489391276,0.7715085102121745,0.1072797336438076,0.7854405327123848,0.08924574489391274,0.8215085102121745,0.07503218252081761,0.8499356349583648,0.01075425510608724,0.9784914897878255
double_run1,2,1,25624,26332,25.623999999999995,26.332,1.0800921035882587,1.3125620092222479,0.4864947408246107,0.8228884395551429,0.4864947408246107,0.027010518350778612,0.3449020872348176,0.31019582553036484,0.2364947408246107,0.5270105183507786,0.20477656928365578,0.5904468614326884,0.15316140749127738,0.6936771850174452,0.1114947408246107,0.7770105183507786,0.10452872957450554,0.7909425408509889,0.08649474082461067,0.8270105183507787,0.07228117845151555,0.8554376430969689,0.013505259175389306,0.9729894816492214
double_run1,2,1,26332,26756,26.332,26.756,1.3125620092222479,1.0658893065349273,0.49236475731494384,0.8120677720715951,0.49236475731494384,0.01527048537011233,0.3507721037251507,0.29845579254969856,0.24236475731494384,0.5152704853701123,0.21064658577398893,0.5787068284520221,0.15903142398161052,0.681937152036779,0.11736475731494384,0.7652704853701123,0.11039874606483868,0.7792025078703226,0.09236475731494381,0.8152704853701124,0.07815119494184869,0.8436976101163026,0.007635242685056165,0.9847295146298877
double_run1,2,1,26756,27469,26.756,27.469,1.0658893065349273,1.271448886415698,0.4904713925551049,0.8383265091684045,0.4904713925551049,0.019057214889790175,0.3488787389653118,0.3022425220693764,0.2404713925551049,0.5190572148897902,0.20875322101415,0.5824935579717,0.1571380592217716,0.6857238815564568,0.11547139255510491,0.7690572148897902,0.10850538130499976,0.7829892373900005,0.09047139255510489,0.8190572148897902,0.07625783018200977,0.8474843396359805,0.009528607444895087,0.9809427851102098
double_run1,2,1,27469,27890,27.469,27.89,1.271448886415698,1.0596023346495547,0.49415740075212655,0.8333817788276543,0.49415740075212655,0.011685198495746896,0.35256474716233344,0.2948705056753331,0.24415740075212655,0.5116851984957469,0.21243922921117164,0.5751215415776567,0.16082406741879324,0.6783518651624135,0.11915740075212655,0.7616851984957469,0.1121913895020214,0.7756172209959572,0.09415740075212653,0.8116851984957469,0.0799438383790314,0.8401123232419372,0.005842599247873448,0.9883148015042531
double_run1,2,1,27890,28604,27.89,28.604,1.0596023346495547,1.2275214961195773,0.4929908696213291,0.8632047080227546,0.4929908696213291,0.014018260757341805,0.351398216031536,0.29720356793692804,0.2429908696213291,0.5140182607573418,0.2112726980803742,0.5774546038392516,0.15965753628799578,0.6806849274240084,0.1179908696213291,0.7640182607573418,0.11102485837122394,0.7779502832575521,0.09299086962132908,0.8140182607573418,0.07877730724823395,0.8424453855035321,0.0070091303786709025,0.9859817392426582
double_run1,2,1,28604,29019,28.604,29.019,1.2275214961195773,1.0544690274870505,0.49767837726853287,0.8590228609604168,0.49767837726853287,0.0046432454629342645,0.35608572367873975,0.2878285526425205,0.24767837726853287,0.5046432454629343,0.21596020572757796,0.5680795885448441,0.16434504393519955,0.6713099121296009,0.12267837726853287,0.7546432454629343,0.11571236601842771,0.7685752679631446,0.09767837726853285,0.8046432454629343,0.08346481489543772,0.8330703702091246,0.0023216227314671323,0.9953567545370657
double_run1,2,1,29019,29738,29.019,29.738,1.0544690274870505,1.1846077024243655,0.4966056450659459,0.8901419645752945,0.4966056450659459,0.0067887098681082,0.3550129914761528,0.28997401704769443,0.2466056450659459,0.5067887098681082,0.214887473524991,0.570225052950018,0.16327231173261259,0.6734553765347748,0.1216056450659459,0.7567887098681082,0.11463963381584075,0.7707207323683185,0.09660564506594588,0.8067887098681082,0.08239208269285075,0.8352158346142985,0.0033943549340541,0.9932112901318918
double_run1,2,1,29738,30149,29.738,30.149,1.1846077024243655,1.0442552019493976,0.4981328102958977,0.8815198481423607,0.4981328102958977,0.0037343794082046466,0.35654015670610456,0.2869196865877909,0.24813281029589768,0.5037343794082046,0.21641463875494277,0.5671707224901145,0.16479947696256436,0.6704010460748713,0.12313281029589768,0.7537343794082046,0.11616679904579252,0.767666401908415,0.09813281029589765,0.8037343794082047,0.08391924792280253,0.8321615041543949,0.0018671897041023233,0.9962656205917954
double_run1,2,1,30149,30868,30.149,30.867999999999995,1.0442552019493976,1.146831101400881,0.49767420938715146,0.9105571000592986,0.49767420938715146,0.004651581225697088,0.35608155579735834,0.2878368884052833,0.24767420938715146,0.5046515812256971,0.21595603784619655,0.5680879243076069,0.16434087605381814,0.6713182478923637,0.12267420938715146,0.7546515812256971,0.1157081981370463,0.7685836037259074,0.09767420938715143,0.8046515812256971,0.08346064701405631,0.8330787059718874,0.002325790612848544,0.9953484187743029
double_run1,2,1,30868,31279,30.867999999999995,31.278999999999996,1.146831101400881,1.02561096162081,0.4965933391234645,0.8942999194632952,0.4965933391234645,0.006813321753071033,0.35500068553367137,0.28999862893265727,0.24659333912346448,0.506813321753071,0.21487516758250957,0.5702496648349809,0.16326000579013117,0.6734799884197377,0.12159333912346448,0.756813321753071,0.11462732787335933,0.7707453442532813,0.09659333912346446,0.8068133217530711,0.08237977675036934,0.8352404464992613,0.0034066608765355166,0.993186678246929
double_run1,2,1,31279,31994,31.278999999999996,31.994,1.02561096162081,1.1166074801201642,0.4964137632645491,0.9185062610456796,0.4964137632645491,0.0071724734709017746,0.354821109674756,0.290357780650488,0.2464137632645491,0.5071724734709018,0.2146955917235942,0.5706088165528116,0.1630804299312158,0.6738391401375684,0.12141376326454911,0.7571724734709018,0.11444775201444396,0.7711044959711121,0.09641376326454909,0.8071724734709018,0.08220020089145397,0.8355995982170921,0.0035862367354508873,0.9928275265290982
double_run1,2,1,31994,32398,31.994,32.397999999999996,1.1166074801201642,0.9967059261699397,0.49885032078484837,0.8926197826139215,0.49885032078484837,0.0022993584303032666,0.35725766719505525,0.2854846656098895,0.24885032078484837,0.5022993584303033,0.21713214924389346,0.5657357015122131,0.16551698745151505,0.6689660250969699,0.12385032078484837,0.7522993584303033,0.11688430953474321,0.7662313809305136,0.09885032078484834,0.8022993584303033,0.08463675841175322,0.8307264831764936,0.0011496792151516333,0.9977006415696967
double_run1,2,1,32398,33116,32.397999999999996,33.116,0.9967059261699397,1.0943666373263279,0.498681825735437,0.9107605186183442,0.498681825735437,0.002636348529125976,0.3570891721456439,0.2858216557087122,0.248681825735437,0.502636348529126,0.2169636541944821,0.5660726916110358,0.1653484924021037,0.6693030151957926,0.12368182573543701,0.752636348529126,0.11671581448533186,0.7665683710293363,0.09868182573543699,0.802636348529126,0.08446826336234187,0.8310634732753163,0.001318174264562988,0.997363651470874
