window_ns,time_ns,axis,n,median,q25,q75
64,312,x_history,284,0.3830399212375969,0.0,0.6557377049180328
64,320,x_history,284,0.4480072407057597,0.2702773034242109,0.6557377049180328
64,328,x_history,284,0.4221355636945146,0.25579128825683817,0.6402931873487143
64,336,x_history,284,0.3905814653556796,0.24090295706769455,0.5797825923029126
64,344,x_history,284,0.39603960396039606,0.2717424290261845,0.5797825923029126
64,352,x_history,284,0.39603960396039606,0.22036300203405626,0.5797825923029126
64,360,x_history,284,0.37788320013247934,0.24872357522653443,0.5797825923029126
64,368,x_history,284,0.39987688054874765,0.2533424575967863,0.6565286383740738
64,376,x_history,284,0.38356417052782643,0.23450208919632823,0.5797825923029126
64,384,x_history,284,0.4480072407057597,0.29820239498291967,0.6557377049180328
64,392,x_history,284,0.39603960396039606,0.2538577774893655,0.6303620355184438
64,400,x_history,284,0.4221355636945146,0.2597307630433751,0.5951450062645292
64,408,x_history,284,0.39603960396039606,0.2511444397802795,0.5797825923029126
64,416,x_history,284,0.41120260103803274,0.2597307630433751,0.5797825923029126
64,424,x_history,284,0.3966155182036361,0.2533424575967863,0.5797825923029126
64,432,x_history,284,0.40419701674245445,0.23393612432473687,0.6285949868161085
64,440,x_history,284,0.3935425231889562,0.2538577774893655,0.5797825923029126
64,448,x_history,284,0.40263440426879354,0.23182782518542938,0.596989839336794
64,456,x_history,284,0.39719143244687616,0.2597307630433751,0.5802190180449542
64,464,x_history,284,0.39603960396039606,0.20907257718446048,0.613253693530607
64,472,x_history,284,0.4328663482235663,0.2533424575967863,0.6380993088199594
64,480,x_history,284,0.41120260103803274,0.23296589752411506,0.6557377049180328
64,488,x_history,284,0.4480072407057597,0.2533424575967863,0.6557377049180328
64,496,x_history,284,0.4221355636945146,0.2597307630433751,0.6557377049180328
64,504,x_history,284,0.4480072407057597,0.2597307630433751,0.6557377049180328
64,512,x_history,284,0.39603960396039606,0.27061950084177827,0.6557377049180328
64,520,x_history,284,0.39603960396039606,0.22036300203405626,0.6474887739233568
64,528,x_history,284,0.4221355636945146,0.2811162241672805,0.6557377049180328
64,536,x_history,284,0.39603960396039606,0.0,0.6557377049180328
64,544,x_history,284,0.4480072407057597,0.29820239498291967,0.6402931873487143
64,552,x_history,284,0.41666908236627365,0.2773076497800329,0.6557377049180328
64,560,x_history,284,0.44382039238636234,0.30141611748166885,0.6557377049180328
64,568,x_history,284,0.4199123150214904,0.23950480714899158,0.6557377049180328
64,576,x_history,284,0.39603960396039606,0.23182782518542938,0.6557377049180328
64,584,x_history,284,0.41055704994120945,0.2487235752265345,0.6557377049180328
64,592,x_history,284,0.39603960396039606,0.19322620272839533,0.5797825923029126
64,600,x_history,284,0.4221355636945146,0.2538577774893655,0.6557377049180328
64,608,x_history,284,0.39603960396039606,0.21708224884246494,0.6557377049180328
64,616,x_history,284,0.4480072407057597,0.2487235752265345,0.6557377049180328
64,624,x_history,284,0.40460627564339446,0.2053003373670927,0.6406818124485955
64,632,x_history,284,0.37788320013247934,0.20583423219061875,0.5800308547304037
64,640,x_history,284,0.3789316987129384,0.1966100979445766,0.5834694597039614
64,648,x_history,284,0.39603960396039606,0.2533424575967863,0.580775642012877
64,656,x_history,284,0.39603960396039606,0.23393612432473687,0.5802190180449542
64,664,x_history,284,0.4221355636945146,0.3058222721890175,0.6557377049180328
64,672,x_history,284,0.41120260103803274,0.2702773034242109,0.6557377049180328
64,680,x_history,284,0.41444583369324944,0.23870083886760715,0.6557377049180328
64,688,x_history,284,0.39978056150245866,0.2582625166548727,0.6557377049180328
64,696,x_history,284,0.4408365064090225,0.2546742740697792,0.6557377049180328
64,704,x_history,284,0.4480072407057597,0.27424908010791266,0.6557377049180328
64,712,x_history,284,0.41120260103803274,0.2643441357245614,0.6557377049180328
64,720,x_history,284,0.4480072407057597,0.2811162241672805,0.6557377049180328
64,728,x_history,284,0.41055704994120945,0.2217605648635912,0.5797825923029126
64,736,x_history,284,0.4480072407057597,0.2935461018656915,0.6557377049180328
64,744,x_history,284,0.4480072407057597,0.2355798636499269,0.6557377049180328
64,752,x_history,284,0.4221355636945146,0.24136900704059552,0.6557377049180328
64,760,x_history,284,0.4480072407057597,0.26588192661829013,0.6557377049180328
64,768,x_history,284,0.39603960396039606,0.2049725387907941,0.6557377049180328
128,-1024,x_radial,205,0.9999999999999998,0.9236217807162925,1.0791765228734165
128,-1016,x_radial,205,0.9949046431847514,0.9332611958216466,1.0723909054519172
128,-1008,x_radial,205,1.0,0.9254573823917438,1.0604108069058766
128,-1000,x_radial,205,1.0,0.919284785528525,1.0645814833578817
128,-992,x_radial,206,0.9955132700990458,0.9225604999291213,1.0785576994375372
128,-984,x_radial,207,0.9959490271438673,0.9224351854574422,1.0758688805442134
128,-976,x_radial,208,0.9999999999999999,0.9316797792093371,1.0825961842396508
128,-968,x_radial,210,1.0,0.9309523966064486,1.0865279228411289
128,-960,x_radial,210,1.0,0.9419537514646241,1.083442183255261
128,-952,x_radial,211,0.9999999999999999,0.9335598914491688,1.073893027092275
128,-944,x_radial,211,0.9876673205179954,0.9269656927035352,1.077568154831027
128,-936,x_radial,211,0.9999999999999998,0.9171821344664732,1.0816259811122073
128,-928,x_radial,212,1.0,0.9273136604356318,1.0869675812169088
128,-920,x_radial,212,1.0,0.9175420187852759,1.0927979963172152
128,-912,x_radial,212,1.0046433935781833,0.916216180760844,1.0939004545953246
128,-904,x_radial,212,1.0182466430212385,0.92760937044957,1.0957324680294107
128,-896,x_radial,214,1.005785641166377,0.9318525698264776,1.0949368000243915
128,-888,x_radial,214,1.0089853105317292,0.930878724683727,1.0869529464877785
128,-880,x_radial,215,1.0,0.9335960278168165,1.0725715169168053
128,-872,x_radial,215,1.0110867107752362,0.9460721927157761,1.0778291905415398
128,-864,x_radial,216,1.0085464042897236,0.9329264568854766,1.0796726333470308
128,-856,x_radial,216,1.0064856183896698,0.9389274125398801,1.079843879582361
128,-848,x_radial,218,1.0150418421395329,0.9311155650091505,1.0710409550013509
128,-840,x_radial,218,1.0122269410046352,0.9340902152166992,1.0709336277594355
128,-832,x_radial,218,1.0,0.9332611958216466,1.0737912397238658
128,-824,x_radial,219,1.0160795701532963,0.9317845786949928,1.09498270610379
128,-816,x_radial,219,1.0143120501860678,0.9322200652640239,1.1008564734350568
128,-808,x_radial,219,1.0,0.9330246449722013,1.1039939326469725
128,-800,x_radial,220,1.014155295388477,0.9329264568854765,1.0855326999721289
128,-792,x_radial,220,1.0,0.9323736793053718,1.0862316813880624
128,-784,x_radial,221,1.0,0.9364540173190762,1.0874258683220648
128,-776,x_radial,222,0.9900007646149382,0.9138958888429706,1.083888356369481
128,-768,x_radial,223,1.0,0.9227553455113238,1.0667388041783534
128,-760,x_radial,225,1.0,0.9167970459710658,1.066412537224124
128,-752,x_radial,225,1.0,0.9266811772630072,1.0731284393062095
128,-744,x_radial,225,0.9883799433556059,0.919282445375472,1.0652846987787985
128,-736,x_radial,228,1.0,0.9071434698855391,1.068461181236522
128,-728,x_radial,228,0.9895437526522564,0.9079617292780092,1.0684566997956855
128,-720,x_radial,228,1.0,0.9101665593890214,1.0725258806731013
128,-712,x_radial,230,1.0,0.9094136255931378,1.077694681948429
128,-704,x_radial,232,1.0,0.9190350185011191,1.0736066862793523
128,-696,x_radial,234,1.0,0.9151139683906828,1.083368776433103
128,-688,x_radial,234,1.0131809022407188,0.923324118666436,1.075152859186856
128,-680,x_radial,234,1.0,0.923034344808406,1.0835515019546917
128,-672,x_radial,235,1.0,0.9157835748808755,1.0913998665841236
128,-664,x_radial,237,1.0,0.9249131435481117,1.0916070369568678
128,-656,x_radial,238,1.0,0.9250372719756755,1.090853890029614
128,-648,x_radial,238,1.0022934994098764,0.9297884769549881,1.0962758927132787
128,-640,x_radial,238,1.0,0.93446645953835,1.0960842945054705
128,-632,x_radial,238,1.0,0.9355186358911555,1.0886574767082242
128,-624,x_radial,240,1.0026440971087704,0.9255112905196802,1.0851450263041387
128,-616,x_radial,240,1.0116444852777033,0.9266439634745632,1.0882870616488962
128,-608,x_radial,241,1.0087603331452786,0.9274379497126044,1.0924926611604542
128,-600,x_radial,241,1.0101555532390025,0.9203752380010549,1.0882307403903118
128,-592,x_radial,242,1.0,0.9227616577985784,1.0715550799373257
128,-584,x_radial,242,1.0,0.9239297874265877,1.064780274833204
128,-576,x_radial,244,1.0,0.9271359971114261,1.071032312032409
128,-568,x_radial,244,1.0,0.9228965348840673,1.079907328019683
128,-560,x_radial,244,0.9931544017803688,0.9162595957054717,1.0757969210447356
128,-552,x_radial,245,1.0,0.9192847855285248,1.076258585990109
128,-544,x_radial,246,1.0,0.922647473070614,1.0732788007919254
128,-536,x_radial,247,1.0,0.9253793855042527,1.0771086167164157
128,-528,x_radial,247,1.0000000000000002,0.9212777602680882,1.072523216108623
128,-520,x_radial,248,1.0,0.913322577367679,1.0795436112912868
128,-512,x_radial,249,1.0,0.9115785569589299,1.081782647195645
128,-504,x_radial,249,1.0,0.9253491137501382,1.0769244944347947
128,-496,x_radial,249,1.0,0.9224351854574422,1.0911950473319425
128,-488,x_radial,250,1.0,0.9175205673569118,1.0705994962621657
128,-480,x_radial,250,1.0,0.9166508549577476,1.0682378051623347
128,-472,x_radial,250,1.0,0.9249122657885464,1.084828551103982
128,-464,x_radial,250,1.0,0.9246726510717314,1.077095177348821
128,-456,x_radial,251,1.0,0.9280157798194265,1.0844884737666587
128,-448,x_radial,252,1.0,0.9246574219916359,1.0792869789828334
128,-440,x_radial,252,1.0,0.9276107680995394,1.0776917991584711
128,-432,x_radial,252,1.0,0.9192847855285249,1.0649867044971062
128,-424,x_radial,252,1.0,0.9215734834836824,1.0564221883977183
128,-416,x_radial,253,1.0,0.9219272469937879,1.0667388041783534
128,-408,x_radial,255,0.9905572661654808,0.9132622033668161,1.067499496599008
128,-400,x_radial,256,1.0,0.926907119076058,1.0723909054519172
128,-392,x_radial,257,1.0,0.9117479512478557,1.0780727530062124
128,-384,x_radial,257,1.0000000000000002,0.9190414100382234,1.0687019921123098
128,-376,x_radial,258,0.9917216861193157,0.9258298762163514,1.0678257354390763
128,-368,x_radial,259,0.9902533126200663,0.9178362836041976,1.0644026712700236
128,-360,x_radial,259,0.9876719898076923,0.9226772180800278,1.0683385143053357
128,-352,x_radial,261,1.0,0.9131790242474174,1.0725620502873958
128,-344,x_radial,263,1.0,0.920015114939734,1.0729404365121944
128,-336,x_radial,264,1.0,0.9278020048143256,1.079529891456406
128,-328,x_radial,264,0.9908161949246667,0.92281625614573,1.0775648145425576
128,-320,x_radial,264,0.9999999999999999,0.9201709751900546,1.0732694986233327
128,-312,x_radial,265,0.9999999999999999,0.9255327685524436,1.061699621824144
128,-304,x_radial,265,0.9934845375037681,0.9265323221092324,1.0744672314475565
128,-296,x_radial,265,1.0,0.9191929311218352,1.0690641578871016
128,-288,x_radial,266,1.0023377390058794,0.9188115386918669,1.0672029424284235
128,-280,x_radial,266,1.0,0.9229449314510967,1.068850749800079
128,-272,x_radial,267,1.0,0.92811188028104,1.068809902672169
128,-264,x_radial,268,1.0000000000000004,0.9262312431899743,1.0757563291528354
128,-256,x_radial,273,1.0000000000000002,0.9380842144054463,1.0795860213885318
128,-248,x_radial,273,1.0,0.9369201503226168,1.0795860213885318
128,-240,x_radial,273,1.0092867871563667,0.9333795340035447,1.0798169358871417
128,-232,x_radial,273,1.0000000000000002,0.9272700706253916,1.0883550333683558
128,-224,x_radial,273,1.0061813579106664,0.9332611958216466,1.086246188404837
128,-216,x_radial,274,1.0088256615673044,0.9280925207519919,1.0819196815018675
128,-208,x_radial,275,1.0,0.9165720207827919,1.0925452907450133
128,-200,x_radial,277,1.0,0.9224351854574422,1.0792502498917236
128,-192,x_radial,278,1.002461243472888,0.9268703703754065,1.0814464636423906
128,-184,x_radial,279,1.0,0.9254023108485692,1.086978753599836
128,-176,x_radial,281,1.0,0.914465819015081,1.086288589411659
128,-168,x_radial,281,1.009304159355674,0.9230755055652051,1.0876726892985156
128,-160,x_radial,282,1.0,0.9161227486657131,1.084710298413789
128,-152,x_radial,282,0.9999999999999998,0.909000289620952,1.0879257762097037
128,-144,x_radial,282,1.0,0.9098603618568142,1.0875881957717397
128,-136,x_radial,284,1.0,0.9168558460715899,1.0888664688442813
128,-128,x_radial,284,1.0,0.9137329955832514,1.0837920646547639
128,-120,x_radial,284,1.0,0.9191967244741471,1.0808070688781648
128,-112,x_radial,284,1.0,0.9263632972618471,1.077654320322809
128,-104,x_radial,284,1.0,0.9144666539805679,1.0776329386068855
128,-96,x_radial,284,1.0,0.9191967244741471,1.08213564743752
128,-88,x_radial,284,1.0,0.9298748459457902,1.0736367027381528
128,-80,x_radial,284,0.9928464661379499,0.9332611958216466,1.0776501317987148
128,-72,x_radial,284,1.0,0.9352324797329479,1.07460547861869
128,-64,x_radial,284,1.0,0.9363589373748917,1.0829378845135678
128,-56,x_radial,284,1.0000000000000002,0.938406319301693,1.0739908443562478
128,-48,x_radial,284,1.0,0.9376222673492892,1.069475987717611
128,-40,x_radial,284,1.0,0.9308967931515737,1.0692156469453793
128,-32,x_radial,284,1.0,0.9360193382946075,1.068100983339863
128,-24,x_radial,284,1.0,0.9332837618547777,1.078417690527826
128,-16,x_radial,284,1.0,0.9252460627255394,1.0700006727429154
128,-8,x_radial,284,1.0,0.9219632633199146,1.0748893581387986
128,0,x_radial,284,1.2857247115359793,1.1549166220836862,1.4230669908398117
128,8,x_radial,284,1.7793918907316868,1.6871322759949332,1.8451720791219295
128,16,x_radial,284,1.848189247582726,1.7873361852945797,1.8919482218300239
128,24,x_radial,284,1.8549762295328671,1.800200604497545,1.8983859533867413
128,32,x_radial,284,1.8609331540221956,1.809463430579555,1.9010364020500072
128,40,x_radial,284,1.8592102181928045,1.809363952024412,1.902412861157555
128,48,x_radial,284,1.8598360154196922,1.810908601616985,1.903403057579165
128,56,x_radial,284,1.8612975504468778,1.8091519732298864,1.9034538342885001
128,64,x_radial,284,1.8617431807302394,1.807748728558736,1.9023763134893024
128,72,x_radial,284,1.861359064704223,1.8098400144136428,1.9020391586548393
128,80,x_radial,284,1.8634815809129746,1.805745487029411,1.9042875967193105
128,88,x_radial,284,1.8607781199807927,1.8072246907988059,1.9065162707667729
128,96,x_radial,284,1.861879297462667,1.8043704673533394,1.9042568926587036
128,104,x_radial,284,1.8601219999193754,1.8066082324873727,1.9035991095501674
128,112,x_radial,284,1.862862176832881,1.809217358493318,1.9022185464495212
128,120,x_radial,284,1.862017756043318,1.8126234507865864,1.9009102765597112
128,128,x_radial,284,1.766423286631558,1.7345230288275848,1.7936722194261585
128,136,x_radial,284,1.1521929886013424,1.1168526126076483,1.2066047142563452
128,144,x_radial,284,0.6833406377705145,0.6553365704159935,0.7191396002176043
128,152,x_radial,284,0.45081617741928004,0.43013841418610366,0.48314591936475265
128,160,x_radial,284,0.2831102385615256,0.25794068292119543,0.31364303377354447
128,168,x_radial,284,0.20921318418094254,0.1808415113250954,0.24366076874001477
128,176,x_radial,284,0.17510390303723,0.14101764357980107,0.2109837654086584
128,184,x_radial,284,0.1552797392733966,0.1237461465516988,0.19773254863446213
128,192,x_radial,284,0.1508017290980902,0.11729907816420629,0.1945921205632171
128,200,x_radial,284,0.14873664141658446,0.11180414886696756,0.1942892407335919
128,208,x_radial,284,0.14374354937469597,0.11029622579014045,0.19175854623132121
128,216,x_radial,284,0.14447418035977244,0.10565334466642559,0.1917078982690864
128,224,x_radial,284,0.14192179353469572,0.10305698036502287,0.1886549155669539
128,232,x_radial,284,0.1421801734120388,0.10000335070006175,0.1887645072186131
128,240,x_radial,284,0.1381128637783493,0.09771817858681822,0.18970629071307227
128,248,x_radial,284,0.1396659907076932,0.09305149330096783,0.18955544034386002
128,256,x_radial,284,0.13784718281607244,0.09360828279990568,0.18982178629114077
128,264,x_radial,284,0.16478982489841176,0.1152305993479468,0.21826740420503823
128,272,x_radial,284,0.26929463420783667,0.19409349281075872,0.3453384471731368
128,280,x_radial,284,0.40801446213763903,0.3001865490704666,0.499711813208639
128,288,x_radial,284,0.5981447681848722,0.47602920897441015,0.7281073209469396
128,296,x_radial,284,0.7533931130515661,0.6181706489282742,0.8626028974689954
128,304,x_radial,284,0.8365402949823613,0.7291671380088242,0.9464072513035462
128,312,x_radial,284,0.885473380380402,0.8081694724510228,0.9883799433556058
128,320,x_radial,284,0.9241158556465974,0.8347920938037032,1.0138443175554877
128,328,x_radial,284,0.9483729566243679,0.8419421344045553,1.0232225225398726
128,336,x_radial,284,0.9701091735273638,0.8650377723695588,1.038605408727832
128,344,x_radial,284,0.97580300142959,0.8850754440155209,1.0467637254392992
128,352,x_radial,284,0.9822567757009975,0.9020949468646835,1.0586663854202127
128,360,x_radial,284,0.9819464551077091,0.9137401974644291,1.0615696114890671
128,368,x_radial,284,0.9887317714023129,0.9303502840662361,1.0776917991584711
128,376,x_radial,284,0.9999999999999998,0.9116266910975992,1.0823939276432228
128,384,x_radial,284,1.0,0.9222608957140017,1.0808070688781648
128,392,x_radial,284,1.0,0.9212522510572541,1.0878638316809768
128,400,x_radial,284,1.0,0.921775605084084,1.0888692727466813
128,408,x_radial,284,1.0,0.9309252274774029,1.084437851894912
128,416,x_radial,284,1.0,0.9332212050589728,1.0828572942359338
128,424,x_radial,284,1.0022934994098767,0.9367326833014514,1.0926880489750683
128,432,x_radial,284,1.0081122093520591,0.9372362495849638,1.0888692727466815
128,440,x_radial,284,1.0082173222970472,0.9343274909278416,1.0827948121855195
128,448,x_radial,284,1.0,0.9378495748111626,1.084051204635442
128,456,x_radial,284,1.0,0.932630974931983,1.0839576041253283
128,464,x_radial,284,1.0,0.9185333535689029,1.076461065454767
128,472,x_radial,284,0.9877297381845384,0.9252205356715132,1.073084777210463
128,480,x_radial,284,1.0,0.9195311295868313,1.0791530466654646
128,488,x_radial,284,0.9923920080823778,0.9245529147738635,1.0781278448787037
128,496,x_radial,284,0.9860490986962276,0.9189802128592983,1.0756694566806733
128,504,x_radial,284,0.9916029862179174,0.9212436680257998,1.071828592813913
128,512,x_radial,284,0.9975387565271121,0.9230720482969579,1.0696359768851265
128,520,x_radial,284,0.9960590850098268,0.9284908684067379,1.066904056426495
128,528,x_radial,284,0.9899437600482031,0.9232843359101296,1.0667162381452224
128,536,x_radial,284,0.9879064921308833,0.9231733918500864,1.067617810826914
128,544,x_radial,284,0.994169343629965,0.9232763456039462,1.0619311644698552
128,552,x_radial,284,1.0,0.9199584944667748,1.068218519740204
128,560,x_radial,284,1.0,0.9271228472847954,1.0744766261687453
128,568,x_radial,284,1.0,0.9299870083377197,1.0729120605487341
128,576,x_radial,284,0.9999999999999999,0.9256366139541409,1.077210206471513
128,584,x_radial,284,1.0,0.9200489807632141,1.0675293701791082
128,592,x_radial,284,0.990869019603795,0.9209094323251299,1.0748508197507876
128,600,x_radial,284,1.0,0.9215823094721738,1.0798683196592678
128,608,x_radial,284,1.0,0.9223082008415286,1.082179035678642
128,616,x_radial,284,1.0,0.9245796322999498,1.0685807032613863
128,624,x_radial,284,1.0,0.9224351854574422,1.077016458971795
128,632,x_radial,284,1.0,0.9284961934867317,1.065752354808943
128,640,x_radial,284,1.0,0.9237717195055875,1.0661051865373907
128,648,x_radial,284,1.0,0.9223082008415286,1.078352414524787
128,656,x_radial,284,1.0,0.9242587545745153,1.080982258263067
128,664,x_radial,284,1.0,0.9338948134626093,1.0876866032882795
128,672,x_radial,284,1.0044699342115497,0.9313089476885223,1.0827699418232712
128,680,x_radial,284,1.0,0.9281885317688627,1.081351192839156
128,688,x_radial,284,0.9950871080398744,0.9151918200879817,1.0850783688544579
128,696,x_radial,284,1.0,0.9223994049857694,1.072433691660787
128,704,x_radial,284,1.0,0.9187962164305707,1.0770635566558413
128,712,x_radial,284,1.0,0.9216814783483593,1.0869689793876798
128,720,x_radial,284,1.0,0.9215823094721738,1.0910576801480536
128,728,x_radial,284,1.0,0.9265038007128186,1.0841488120724496
128,736,x_radial,284,1.0,0.9208770477454227,1.071176906180803
128,744,x_radial,284,1.0,0.9205653185149839,1.0775648145425576
128,752,x_radial,284,1.0,0.9206436295359341,1.0695564195309533
128,760,x_radial,284,1.0,0.9281511995087253,1.067413506992235
128,768,x_radial,284,1.0,0.9237652385080437,1.0670501722671797
128,-1024,x_history,205,0.16301644573414234,0.10525847876967374,0.22968628403069294
128,-1016,x_history,205,0.15915657662030702,0.10297796365102668,0.23009109244606224
128,-1008,x_history,205,0.16458158157994954,0.10898848124216295,0.23628893402345386
128,-1000,x_history,205,0.1597362854459185,0.09746867301635538,0.23628893402345386
128,-992,x_history,206,0.16765551270890766,0.11284620148195776,0.23558535519272022
128,-984,x_history,207,0.15073065769392566,0.0424854395487675,0.21907799875959497
128,-976,x_history,208,0.1607944838091195,0.10380529981412898,0.23009109244606227
128,-968,x_history,210,0.15739536794324188,0.02224243487750227,0.21262958871067514
128,-960,x_history,210,0.1589886310016976,0.10826683188234464,0.22099447513812154
128,-952,x_history,211,0.1571274673224811,0.1055967305642791,0.21522407540972074
128,-944,x_history,211,0.16467705976564434,0.11867627970944492,0.21934292565754115
128,-936,x_history,211,0.1604593815720223,0.12096651442966053,0.22185016765436105
128,-928,x_history,212,0.16837246034312262,0.12151233028130119,0.24160436821606734
128,-920,x_history,212,0.1623609739306849,0.11515155357997892,0.2300910924460623
128,-912,x_history,212,0.17106310965179714,0.13064454984404028,0.2364564856928983
128,-904,x_history,212,0.1763135865781515,0.11612255483848785,0.24072446174011677
128,-896,x_history,214,0.16500196443436882,0.10345907413296149,0.22970408630839345
128,-888,x_history,214,0.17710649399137068,0.11563478977140383,0.2406707666845978
128,-880,x_history,215,0.1532567049808429,0.11522638436840495,0.21343697114160304
128,-872,x_history,215,0.15963337112690443,0.1136378068592089,0.23628893402345386
128,-864,x_history,216,0.15250301169867236,0.11183999761663482,0.20635129499906502
128,-856,x_history,216,0.165579235796417,0.1145955632862013,0.2334746187005194
128,-848,x_history,218,0.14347550906061773,0.0798177425326781,0.21218251852157063
128,-840,x_history,218,0.15739536794324188,0.11522638436840495,0.20981961833372503
128,-832,x_history,218,0.14192794368193395,0.08165659181550472,0.21860984737185624
128,-824,x_history,219,0.15739536794324188,0.10951537452278698,0.23009109244606227
128,-816,x_history,219,0.14410854933509448,0.10321348741075073,0.21656149599446178
128,-808,x_history,219,0.15739536794324188,0.1136093911029494,0.2300910924460623
128,-800,x_history,220,0.1618862131578911,0.12053127461700898,0.22627724792661305
128,-792,x_history,220,0.1574861717461999,0.11771321371969762,0.23628893402345386
128,-784,x_history,221,0.1683724603431226,0.11565613582023558,0.23293167669574566
128,-776,x_history,222,0.15827597228177445,0.09001278684316948,0.22193569496854398
128,-768,x_history,223,0.16936403844409192,0.11643379918192887,0.23495961090210582
128,-760,x_history,225,0.15739536794324188,0.1180892020413534,0.20635129499906502
128,-752,x_history,225,0.15769246256082656,0.10428077696872565,0.22221179530878807
128,-744,x_history,225,0.1604593815720223,0.11925098917534019,0.23103293811972705
128,-736,x_history,228,0.16272549079629187,0.10332107093544243,0.22222116167377065
128,-728,x_history,228,0.1623609739306849,0.11609705145593856,0.22027428667111693
128,-720,x_history,228,0.16090953945208103,0.11456537153202222,0.2227820999373335
128,-712,x_history,230,0.15739536794324188,0.10332107093544243,0.21522407540972074
128,-704,x_history,232,0.15892730046684683,0.11167348882642945,0.2267507529412462
128,-696,x_history,234,0.1550954060121214,0.09756013050491179,0.212174249744443
128,-688,x_history,234,0.16500196443436882,0.11736675121377167,0.23628893402345386
128,-680,x_history,234,0.1596333711269044,0.10767534903016189,0.22270586017060054
128,-672,x_history,235,0.17105406680002358,0.11426128106560343,0.23009109244606232
128,-664,x_history,237,0.15073065769392563,0.096286474515081,0.2194306955639444
128,-656,x_history,238,0.16837246034312262,0.12268157780510082,0.22099447513812154
128,-648,x_history,238,0.15501693488868143,0.1158300917751669,0.22075441231578666
128,-640,x_history,238,0.1683724603431226,0.11522638436840495,0.2302969244499469
128,-632,x_history,238,0.16162269641086685,0.1180892020413534,0.2154788624026569
128,-624,x_history,240,0.15739536794324188,0.10020538602382764,0.2300910924460623
128,-616,x_history,240,0.15739536794324188,0.11522638436840495,0.23524307308104
128,-608,x_history,241,0.15021436639431748,0.08359690113751592,0.20246138122432994
128,-600,x_history,241,0.15407780152635614,0.09796690179233543,0.2196251993623742
128,-592,x_history,242,0.15460312024765024,0.02217445007732058,0.21625665893443033
128,-584,x_history,242,0.15045919370543295,0.0,0.21150473875417353
128,-576,x_history,244,0.16479177300715916,0.10323529411433849,0.23349663262779954
128,-568,x_history,244,0.151616834696299,0.09997593902321528,0.2211282261316909
128,-560,x_history,244,0.15456302939294964,0.11925098917534019,0.22980083784281063
128,-552,x_history,245,0.17105406680002358,0.12356691025285817,0.23628893402345386
128,-544,x_history,246,0.16218807153314108,0.10680055933530784,0.23584222281667247
128,-536,x_history,247,0.1683724603431226,0.11201655896693821,0.23905275454013689
128,-528,x_history,247,0.15250301169867234,0.0939518416104696,0.23223822970996277
128,-520,x_history,248,0.15196602364872275,0.09846799462936331,0.21965762452750973
128,-512,x_history,249,0.16500196443436882,0.10726993303310924,0.23628893402345386
128,-504,x_history,249,0.14790562723639336,0.09523426491768965,0.21390052291304645
128,-496,x_history,249,0.1687124848201205,0.11764121399545277,0.23628893402345386
128,-488,x_history,250,0.14516998166314105,0.09293872961004719,0.21522407540972072
128,-480,x_history,250,0.14516998166314105,0.0,0.20899321545634963
128,-472,x_history,250,0.16211371550103637,0.10443618412123572,0.21262958871067514
128,-464,x_history,250,0.14653019008136386,0.10086099105320734,0.20246138122432994
128,-456,x_history,251,0.15769246256082656,0.10041195907805539,0.2302563894741857
128,-448,x_history,252,0.16271458735889238,0.1058372329334,0.21962519936237423
128,-440,x_history,252,0.1679178312817069,0.10632615162717594,0.24003878216345162
128,-432,x_history,252,0.15250301169867236,0.09454752877713903,0.21347104142736653
128,-424,x_history,252,0.1683724603431226,0.10758828486172156,0.24957390930356987
128,-416,x_history,253,0.15250301169867234,0.09087845111851821,0.2024613812243299
128,-408,x_history,255,0.15739536794324188,0.0,0.2300910924460623
128,-400,x_history,256,0.16500196443436882,0.10723831073008586,0.21780544242640834
128,-392,x_history,257,0.15739536794324188,0.11522638436840495,0.2171360409691794
128,-384,x_history,257,0.16443717307314829,0.11925098917534019,0.21962519936237426
128,-376,x_history,258,0.16004637634946337,0.10605522801796595,0.21509892276592674
128,-368,x_history,259,0.1683724603431226,0.11665779320487918,0.2289505793479616
128,-360,x_history,259,0.1604593815720223,0.09412305102355531,0.2155637914003023
128,-352,x_history,261,0.16076816719836065,0.1136378068592089,0.21853079815681575
128,-344,x_history,263,0.15739536794324188,0.11315254017333613,0.22331589078888117
128,-336,x_history,264,0.16119765909184036,0.11554869795727793,0.21947932151355184
128,-328,x_history,264,0.15531267184699493,0.10447147526294122,0.21947932151355184
128,-320,x_history,264,0.16119765909184036,0.11240341576698118,0.22185408093004277
128,-312,x_history,265,0.14915927709515994,0.09711941971933705,0.23009109244606232
128,-304,x_history,265,0.15869802431338664,0.11522638436840495,0.22099447513812154
128,-296,x_history,265,0.16693856507469274,0.110056903577321,0.23239740014422958
128,-288,x_history,266,0.15739536794324188,0.10925558682595246,0.23306745977423882
128,-280,x_history,266,0.16004637634946337,0.1159571033602768,0.22099447513812154
128,-272,x_history,267,0.15250301169867236,0.09941394642277139,0.22245882773969433
128,-264,x_history,268,0.16400920508425557,0.11616322933306028,0.2300910924460623
128,-256,x_history,273,0.15045919370543295,0.0,0.21962519936237426
128,-248,x_history,273,0.15869802431338664,0.10428077696872565,0.22380503315273284
128,-240,x_history,273,0.15614164837503527,0.10237886835033898,0.22099447513812154
128,-232,x_history,273,0.16500196443436882,0.10898848124216295,0.22892610909085973
