event,time_s,c1,c2,z_native,agreement
GW170608,-0.530517578125,0.6427742678036478,0.2794148719120345,0.5392923695584323,0.671005626646245
GW170608,-0.526611328125,0.23584095930420512,0.371607877289886,0.53425189906147,0.8904666882301382
GW170608,-0.522705078125,0.7003287361604154,0.4100928038776088,0.5017602322949318,0.7256076472833958
GW170608,-0.518798828125,0.22555584546884763,0.37066100704740795,0.48682192557181014,0.8575295258317664
GW170608,-0.514892578125,1.0133805383993169,0.31373604632309127,0.5212480661156862,0.3849815159981077
GW170608,-0.510986328125,0.24628777237367025,0.2672022273433059,0.6019222517979044,0.8895227047803236
GW170608,-0.507080078125,0.4020548266197405,0.23487450249011155,0.6903314929385249,0.8317715576583026
GW170608,-0.503173828125,0.7986987217371677,0.2339440515463606,0.7395706060865589,0.5653454925647505
GW170608,-0.499267578125,0.24078790714575998,0.25654032377321717,0.7304346363872652,0.8982810558964825
GW170608,-0.495361328125,0.24147339587450967,0.2742857841887676,0.6810611159587794,0.8946924330141037
GW170608,-0.491455078125,1.0855902077597719,0.26501954963958224,0.6301282982107059,0.4323414850655759
GW170608,-0.487548828125,0.2701006808654112,0.28133092978511787,0.6259238415439777,0.9411161469069637
GW170608,-0.483642578125,0.2717448266178074,0.3213637963386613,0.7087153376268681,0.9447803267268898
GW170608,-0.479736328125,0.26256855379441174,0.33053108708502227,0.8802433771380418,0.9527297931931407
GW170608,-0.475830078125,0.2635713620434287,0.29547735821620136,1.092384894888431,0.9412646202068029
GW170608,-0.471923828125,0.2692253915573005,0.2630259911754198,1.2711757501617087,0.9354502746711724
GW170608,-0.468017578125,0.6099638429852637,0.2526699222103098,1.3428538081156673,0.738547607474783
GW170608,-0.464111328125,0.20531659683855902,0.25177256529510983,1.2583970096937969,0.9632591154026414
GW170608,-0.460205078125,0.19333262232292292,0.24999411776642755,1.0016057982882094,0.9690316627864223
GW170608,-0.456298828125,1.0688790243931319,0.26642583369686024,0.5954452042765088,0.3939887130065378
GW170608,-0.452392578125,0.6990229584629745,0.32326158932523763,0.12260969480381656,0.6466403334001782
GW170608,-0.448486328125,0.193586857823241,0.4050060347371309,-0.2805912786980155,0.9428595169429095
GW170608,-0.444580078125,0.5926377051264782,0.37339532497705774,-0.47338034674566637,0.7062596321147587
GW170608,-0.440673828125,0.18429922091130296,0.214252409062186,-0.42279736230074005,0.9942903716638369
