event,time_s,frequency_hz,separation_km,binding_proxy,compactness
GW151012,-0.39536142349243164,240.63495463283942,217.86138556209093,0.07031816751534992,0.3018118508366742
GW151012,-0.39145517349243164,240.63495463283942,217.86138556209093,0.07031816751534992,0.3018118508366742
GW151012,-0.38754892349243164,240.63495463283942,217.86138556209093,0.07031816751534992,0.3018118508366742
GW151012,-0.38364267349243164,239.76395836907972,218.38868680295155,0.07014838373429103,0.30108312369525314
GW151012,-0.37973642349243164,237.09478514904464,220.0246821288933,0.06962679485252894,0.2988444176631871
GW151012,-0.37583017349243164,237.09478514904464,220.0246821288933,0.06962679485252894,0.2988444176631871
GW151012,-0.37192392349243164,237.09478514904464,220.0246821288933,0.06962679485252894,0.2988444176631871
GW151012,-0.36801767349243164,237.09478514904464,220.0246821288933,0.06962679485252894,0.2988444176631871
GW151012,-0.36411142349243164,236.18276724212984,220.5907339432828,0.06944812744954304,0.29807756122359647
GW151012,-0.36020517349243164,232.550002734719,222.88208963961648,0.06873416087336584,0.29501315295748903
GW151012,-0.35629892349243164,230.7054410935885,224.0685198351842,0.06837021736185807,0.2934510749243238
GW151012,-0.35239267349243164,230.40470983371813,224.26345149294784,0.06831078940013141,0.2931960048086776
GW151012,-0.34848642349243164,230.23359895998635,224.374553618759,0.06827696437944261,0.2930508248010153
GW151012,-0.34458017349243164,230.1868131478518,224.40495556343745,0.0682677143497868,0.2930111228481721
GW151012,-0.34067392349243164,230.0442791720157,224.4976392518516,0.06823953007316531,0.2928901534174803
GW151012,-0.33676767349243164,230.0442791720157,224.4976392518516,0.06823953007316531,0.2928901534174803
GW151012,-0.33286142349243164,230.0442791720157,224.4976392518516,0.06823953007316531,0.2928901534174803
GW151012,-0.32895517349243164,230.0442791720157,224.4976392518516,0.06823953007316531,0.2928901534174803
GW151012,-0.32504892349243164,230.0442791720157,224.4976392518516,0.06823953007316531,0.2928901534174803
GW151012,-0.32114267349243164,243.68605175318237,216.03906506556604,0.07091131134284429,0.3043576770820659
GW151012,-0.31723642349243164,259.5809631303005,207.1273794155426,0.07396228083563432,0.3174527104426008
GW151012,-0.31333017349243164,273.87095447243075,199.8582528757138,0.07665239330701136,0.32899891326092495
GW151012,-0.30942392349243164,274.71726633133216,199.4475776238526,0.07681022546171663,0.3296763429553598
GW151012,-0.30551767349243164,274.71726633133216,199.4475776238526,0.07681022546171663,0.3296763429553598
GW151012,-0.30161142349243164,274.71726633133216,199.4475776238526,0.07681022546171663,0.3296763429553598
GW151012,-0.29770517349243164,274.71726633133216,199.4475776238526,0.07681022546171663,0.3296763429553598
GW151012,-0.29379892349243164,274.71726633133216,199.4475776238526,0.07681022546171663,0.3296763429553598
GW151012,-0.28989267349243164,262.58772074715125,205.54320673301777,0.07453232655351219,0.3198993975400239
GW151012,-0.28598642349243164,251.1517224405751,211.73628852547375,0.07235232803865012,0.3105426493504739
GW151012,-0.28208017349243164,241.581299818331,217.29206193064184,0.07050240707813461,0.3026026234834337
GW151012,-0.27817392349243164,233.73775410669268,222.12639023888698,0.0689680023549016,0.2960168214664741
GW151012,-0.27426767349243164,227.34454839806062,226.27142249880907,0.06770458786134151,0.2905941337010114
GW151012,-0.27036142349243164,223.00273846322682,229.19894065548158,0.06683980895055223,0.28688242543482456
GW151012,-0.26645517349243164,223.00273846322682,229.19894065548158,0.06683980895055223,0.28688242543482456
GW151012,-0.26254892349243164,223.00273846322682,229.19894065548158,0.06683980895055223,0.28688242543482456
GW151012,-0.25864267349243164,223.00273846322682,229.19894065548158,0.06683980895055223,0.28688242543482456
GW151012,-0.25473642349243164,223.00273846322682,229.19894065548158,0.06683980895055223,0.28688242543482456
GW151012,-0.25083017349243164,229.79042129683842,224.66294932080697,0.06818931849419343,0.29267464083917505
GW151012,-0.24692392349243164,236.57858421627958,220.3446200287643,0.06952569753271712,0.29841049894367017
GW151012,-0.24301767349243164,241.43244314369315,217.38136793680877,0.07047344282760541,0.3024783063351177
GW151012,-0.23911142349243164,244.54447995515042,215.53319200671598,0.07107774567085699,0.30507202807207584
GW151012,-0.23520517349243164,247.13367168801423,214.0251396502743,0.0715785698358343,0.30722161008646115
GW151012,-0.23129892349243164,247.13367168801423,214.0251396502743,0.0715785698358343,0.30722161008646115
GW151012,-0.22739267349243164,247.13367168801423,214.0251396502743,0.0715785698358343,0.30722161008646115
GW151012,-0.22348642349243164,247.13367168801423,214.0251396502743,0.0715785698358343,0.30722161008646115
GW151012,-0.21958017349243164,247.13367168801423,214.0251396502743,0.0715785698358343,0.30722161008646115
GW151012,-0.21567392349243164,245.34568866210577,215.06370153275157,0.07123291050930024,0.30573800940705737
GW151012,-0.21176767349243164,237.5946410977449,219.71597919117156,0.06972462112895295,0.29926429677254446
GW151012,-0.20786142349243164,236.9341355599895,220.12412715393887,0.06959533969835083,0.298709409334098
GW151012,-0.20395517349243164,236.9341355599895,220.12412715393887,0.06959533969835083,0.298709409334098
GW151012,-0.20004892349243164,236.9341355599895,220.12412715393887,0.06959533969835083,0.298709409334098
GW151012,-0.19614267349243164,236.9341355599895,220.12412715393887,0.06959533969835083,0.298709409334098
GW151012,-0.19223642349243164,236.9341355599895,220.12412715393887,0.06959533969835083,0.298709409334098
GW151012,-0.18833017349243164,242.7231921894169,216.61002545477555,0.07072439686444625,0.3035554234587591
GW151012,-0.18442392349243164,250.14143945361477,212.30601908624928,0.07215816805861618,0.3097092973874884
GW151012,-0.18051767349243164,258.0755310088409,207.93208915647213,0.07367604234261842,0.3162241492839362
GW151012,-0.17661142349243164,265.1036922580702,204.24066656683607,0.07500765475649351,0.3219395486100208
GW151012,-0.17270517349243164,265.1036922580702,204.24066656683607,0.07500765475649351,0.3219395486100208
GW151012,-0.16879892349243164,265.1036922580702,204.24066656683607,0.07500765475649351,0.3219395486100208
GW151012,-0.16489267349243164,265.1036922580702,204.24066656683607,0.07500765475649351,0.3219395486100208
GW151012,-0.16098642349243164,265.1036922580702,204.24066656683607,0.07500765475649351,0.3219395486100208
GW151012,-0.15708017349243164,260.2087133361324,206.79411721782847,0.07408147587169656,0.31796430617547644
GW151012,-0.15317392349243164,256.55311013992866,208.75387582779985,0.07338600705894643,0.31497929196091407
GW151012,-0.14926767349243164,253.47689254740823,210.43944799408618,0.07279820181581098,0.3124563793960568
GW151012,-0.14536142349243164,249.03409723434453,212.93490628729876,0.07194505434638142,0.30879459431428613
GW151012,-0.14145517349243164,242.32105328890987,216.84960635014238,0.07064625877321214,0.3032200477973973
GW151012,-0.13754892349243164,233.8689665265065,222.0432996443115,0.06899381080006309,0.29612759361649793
GW151012,-0.13364267349243164,225.35117589293827,227.6038047869554,0.06730824829321726,0.28889300890151665
GW151012,-0.12973642349243164,225.35117589293827,227.6038047869554,0.06730824829321726,0.28889300890151665
GW151012,-0.12583017349243164,225.35117589293827,227.6038047869554,0.06730824829321726,0.28889300890151665
GW151012,-0.12192392349243164,225.35117589293827,227.6038047869554,0.06730824829321726,0.28889300890151665
GW151012,-0.11801767349243164,225.35117589293827,227.6038047869554,0.06730824829321726,0.28889300890151665
GW151012,-0.11411142349243164,224.07011901590818,228.47048673745283,0.06705292059313508,0.2877971196248962
GW151012,-0.11020517349243164,224.07011901590818,228.47048673745283,0.06705292059313508,0.2877971196248962
GW151012,-0.10629892349243164,224.07011901590818,228.47048673745283,0.06705292059313508,0.2877971196248962
GW151012,-0.10239267349243164,226.72922739171912,226.6806232620052,0.0675823684646147,0.29006955714224075
GW151012,-0.09848642349243164,226.91430794410047,226.55734653352923,0.06761914208248432,0.29022739279216386
GW151012,-0.09458017349243164,227.6797883409905,226.0492571304628,0.06777112917579614,0.2908797349614292
GW151012,-0.09067392349243164,227.6797883409905,226.0492571304628,0.06777112917579614,0.2908797349614292
GW151012,-0.08676767349243164,227.6797883409905,226.0492571304628,0.06777112917579614,0.2908797349614292
GW151012,-0.08286142349243164,234.39484992064493,221.71106085701174,0.06909719950761246,0.29657134717668954
GW151012,-0.07895517349243164,243.48688395959198,216.15685966522668,0.070872668250305,0.3041918174800109
GW151012,-0.07504892349243164,243.48688395959198,216.15685966522668,0.070872668250305,0.3041918174800109
GW151012,-0.07114267349243164,243.48688395959198,216.15685966522668,0.070872668250305,0.3041918174800109
GW151012,-0.06723642349243164,243.48688395959198,216.15685966522668,0.070872668250305,0.3041918174800109
GW151012,-0.06333017349243164,243.48688395959198,216.15685966522668,0.070872668250305,0.3041918174800109
GW151012,-0.05942392349243164,241.20048743555057,217.52071196390057,0.07042829745621543,0.3022845383719104
GW151012,-0.05551767349243164,237.3022148728383,219.89644534101498,0.06966739904014238,0.2990186944603271
GW151012,-0.05161142349243164,233.79655922128362,222.08914214162928,0.0689795694528453,0.2960664684832061
GW151012,-0.04770517349243164,230.8660162952708,223.96460958022513,0.06840193829638871,0.2935872240064067
GW151012,-0.04379892349243164,228.32624084215269,225.62238503848002,0.06789935051200073,0.2914300723801086
GW151012,-0.03989267349243164,225.23312655296922,227.68332574917804,0.06728474013049966,0.2887921097690411
GW151012,-0.03598642349243164,220.1256537241161,231.19173151962525,0.06626367346438125,0.2844096005083787
GW151012,-0.03208017349243164,212.4146535794549,236.75350712626016,0.06470701782217499,0.27772829556130274
GW151226,-0.49770498275756836,227.49135398726315,182.32455708093713,0.04351732692041054,0.1889202297513623
GW151226,-0.49379873275756836,227.49135398726315,182.32455708093713,0.04351732692041054,0.1889202297513623
GW151226,-0.48989248275756836,227.49135398726315,182.32455708093713,0.04351732692041054,0.1889202297513623
GW151226,-0.48598623275756836,227.49135398726315,182.32455708093713,0.04351732692041054,0.1889202297513623
GW151226,-0.48207998275756836,227.49135398726315,182.32455708093713,0.04351732692041054,0.1889202297513623
GW151226,-0.47817373275756836,228.59185903034802,181.7389123204602,0.04365755937902656,0.1895290159561949
GW151226,-0.47426748275756836,236.49729590281862,177.66599453064686,0.044658390465045085,0.193873888495327
GW151226,-0.47036123275756836,246.94677852426054,172.6180425644213,0.04596435713346192,0.1995434353288484
GW151226,-0.46645498275756836,258.8585557092978,167.28105100592242,0.0474308196200255,0.20590973697210044
GW151226,-0.46254873275756836,270.309966996846,162.5225861990987,0.04881953666667774,0.21193852509120992
GW151226,-0.45864248275756836,279.5323416801923,158.92798938917983,0.04992372574903019,0.21673210203835303
GW151226,-0.45473623275756836,286.0930518800508,156.48890699459733,0.05070185170623064,0.22011015269111178
GW151226,-0.45082998275756836,291.0053190178887,154.7228581812865,0.05128057644083666,0.22262254988004126
GW151226,-0.44692373275756836,291.0053190178887,154.7228581812865,0.05128057644083666,0.22262254988004126
GW151226,-0.44301748275756836,291.0053190178887,154.7228581812865,0.05128057644083666,0.22262254988004126
GW151226,-0.43911123275756836,291.0053190178887,154.7228581812865,0.05128057644083666,0.22262254988004126
GW151226,-0.43520498275756836,291.0053190178887,154.7228581812865,0.05128057644083666,0.22262254988004126
GW151226,-0.43129873275756836,288.5439709932457,155.60149357915165,0.05099101026349834,0.22136546649229022
GW151226,-0.42739248275756836,280.60349375352604,158.52327944377097,0.05005118102495805,0.21728541911261529
GW151226,-0.42348623275756836,274.1906770402287,160.98545582565774,0.049285678109349015,0.2139621684231441
GW151226,-0.41957998275756836,270.15098922074907,162.5863405362008,0.04880039325532134,0.21185541847764677
GW151226,-0.41567373275756836,268.4075006943365,163.28965276527177,0.04859020288025038,0.21094292644837861
GW151226,-0.41176748275756836,268.08147442634765,163.42201534006836,0.0485508475684845,0.21077207462757755
GW151226,-0.40786123275756836,267.5059431786685,163.65632984181258,0.048481335025533874,0.21047030228735888
GW151226,-0.40395498275756836,264.66840378562586,164.82396810149723,0.04813788581539507,0.2089792983981261
GW151226,-0.40004873275756836,258.50747589829297,167.43247335646416,0.04738792420045122,0.20572351660667967
GW151226,-0.39614248275756836,249.7030372803313,171.3454386303795,0.04630574014418758,0.20102546929976434
GW151226,-0.39223623275756836,240.20027636232055,175.83531174776687,0.0451233445503358,0.19589237719472727
GW151226,-0.38832998275756836,232.0262221855406,179.94110575495486,0.04409374568874302,0.1914226161305977
GW151226,-0.38442373275756836,226.07693797346337,183.0842235903698,0.04333676163087781,0.1881363480564679
GW151226,-0.38051748275756836,222.1695439223742,185.2246354015103,0.042835972325771396,0.1859622891867501
GW151226,-0.37661123275756836,219.86324532118283,186.5176814201361,0.042539009147545735,0.18467309346108676
GW151226,-0.37270498275756836,218.42880715038865,187.33337388609726,0.04235378454740481,0.1838689844661058
GW151226,-0.36879873275756836,218.42880715038865,187.33337388609726,0.04235378454740481,0.1838689844661058
GW151226,-0.36489248275756836,218.42880715038865,187.33337388609726,0.04235378454740481,0.1838689844661058
GW151226,-0.36098623275756836,218.42880715038865,187.33337388609726,0.04235378454740481,0.1838689844661058
GW151226,-0.35707998275756836,218.42880715038865,187.33337388609726,0.04235378454740481,0.1838689844661058
GW151226,-0.35317373275756836,218.8292849340659,187.1047458754173,0.04240553770556514,0.18409365861826343
GW151226,-0.34926748275756836,223.2214916492515,184.64225422086562,0.04297108150889101,0.18654883389716298
GW151226,-0.34536123275756836,228.10127330264828,181.99940067390253,0.0435950740866803,0.18925775077008347
GW151226,-0.34145498275756836,233.14314420234808,179.3659483792775,0.04423513731454088,0.19203643458685316
GW151226,-0.33754873275756836,238.82395667392717,176.51021264036189,0.044950811839291234,0.19514336704826818
GW151226,-0.33364248275756836,245.9946755084298,173.06315876633678,0.0458461374024887,0.19903021219872707
GW151226,-0.32973623275756836,254.66362449451535,169.11306224072933,0.04691699890583197,0.20367910530775246
GW151226,-0.32582998275756836,262.51445166537565,165.72433554601778,0.047876356420249636,0.2078439300997016
GW151226,-0.32192373275756836,262.51445166537565,165.72433554601778,0.047876356420249636,0.2078439300997016
GW151226,-0.31801748275756836,262.51445166537565,165.72433554601778,0.047876356420249636,0.2078439300997016
GW151226,-0.31411123275756836,262.51445166537565,165.72433554601778,0.047876356420249636,0.2078439300997016
GW151226,-0.31020498275756836,262.51445166537565,165.72433554601778,0.047876356420249636,0.2078439300997016
GW151226,-0.30629873275756836,256.8754279930648,168.140908253318,0.047188262740656524,0.20485673338431187
GW151226,-0.30239248275756836,252.4182271825432,170.11448292704867,0.04664081046828154,0.20248009822783403
GW151226,-0.29848623275756836,249.4913521150307,171.44234555710867,0.04627956605660897,0.20091184066058054
GW151226,-0.29457998275756836,249.4913521150307,171.44234555710867,0.04627956605660897,0.20091184066058054
GW151226,-0.29067373275756836,249.4913521150307,171.44234555710867,0.04627956605660897,0.20091184066058054
GW151226,-0.28676748275756836,249.4913521150307,171.44234555710867,0.04627956605660897,0.20091184066058054
GW151226,-0.28286123275756836,249.4913521150307,171.44234555710867,0.04627956605660897,0.20091184066058054
GW151226,-0.27895498275756836,250.97412436104332,170.7664168415082,0.046462750128874325,0.2017070911841813
GW151226,-0.27504873275756836,256.3659982646612,168.3635785364991,0.04712585361441544,0.20458579885541464
GW151226,-0.27114248275756836,256.3659982646612,168.3635785364991,0.04712585361441544,0.20458579885541464
GW151226,-0.26723623275756836,256.3659982646612,168.3635785364991,0.04712585361441544,0.20458579885541464
GW151226,-0.26332998275756836,256.3659982646612,168.3635785364991,0.04712585361441544,0.20458579885541464
GW151226,-0.25942373275756836,256.3659982646612,168.3635785364991,0.04712585361441544,0.20458579885541464
GW151226,-0.25551748275756836,252.99604226009222,169.855369079492,0.04671196088241971,0.20278898100021733
GW151226,-0.25161123275756836,233.63966481937857,179.11173793299952,0.04429791954270565,0.19230898884991446
GW151226,-0.24770498275756836,215.72824096140357,188.89353582321098,0.04200396441059811,0.18235032269862078
GW151226,-0.24379873275756836,204.41338441389277,195.80128834031763,0.04052208963160554,0.17591711221622972
GW151226,-0.23989248275756836,204.41338441389277,195.80128834031763,0.04052208963160554,0.17591711221622972
GW151226,-0.23598623275756836,204.41338441389277,195.80128834031763,0.04052208963160554,0.17591711221622972
GW151226,-0.23207998275756836,204.41338441389277,195.80128834031763,0.04052208963160554,0.17591711221622972
GW151226,-0.22817373275756836,204.41338441389277,195.80128834031763,0.04052208963160554,0.17591711221622972
GW151226,-0.22426748275756836,207.622829221936,193.77824921361835,0.04094513903551456,0.1777536816068276
GW151226,-0.22036123275756836,211.40181178451343,191.46201602154557,0.041440477442885246,0.17990407668730424
GW151226,-0.21645498275756836,215.6638924583785,188.93110790430464,0.04199561122633642,0.18231405931569838
GW151226,-0.21254873275756836,220.6009929444864,186.10160657145613,0.04263411532164137,0.18508597452553682
GW151226,-0.20864248275756836,225.86750609710163,183.19738063538094,0.043309993454010355,0.18802014031850015
GW151226,-0.20473623275756836,230.876185441649,180.53815726430932,0.04394792478409063,0.190789569002959
GW151226,-0.20082998275756836,235.27469916084044,178.28095277866535,0.0445043468326117,0.19320514433086408
GW151226,-0.19692373275756836,239.27569826870155,176.28798052743082,0.04500747772123693,0.19538936863416115
GW151226,-0.19301748275756836,244.13585972692314,173.94050000343267,0.04561489334544635,0.1980263205657466
GW151226,-0.18911123275756836,251.2612979044129,170.63627624385384,0.04649818626357874,0.20186092882044285
GW151226,-0.18520498275756836,260.65791691194397,166.51031821179626,0.04765036450184441,0.20686283939012856
GW151226,-0.18129873275756836,270.69710127084835,162.36759606539502,0.048866138000310054,0.21214083381004825
GW151226,-0.17739248275756836,279.3804496538754,158.98558756765152,0.04990563910539376,0.2166535831330564
GW151226,-0.17348623275756836,279.3804496538754,158.98558756765152,0.04990563910539376,0.2166535831330564
GW151226,-0.16957998275756836,279.3804496538754,158.98558756765152,0.04990563910539376,0.2166535831330564
GW151226,-0.16567373275756836,279.3804496538754,158.98558756765152,0.04990563910539376,0.2166535831330564
GW151226,-0.16176748275756836,279.3804496538754,158.98558756765152,0.04990563910539376,0.2166535831330564
GW151226,-0.15786123275756836,272.77515721609734,161.54191282509973,0.049115905695016615,0.21322514145501759
GW151226,-0.15395498275756836,260.1776739958397,166.71515469739674,0.04759181833536148,0.20660867499158347
GW151226,-0.15004873275756836,248.62231358145783,171.84162144396703,0.04617203497871643,0.20044501980143115
GW151226,-0.14614248275756836,248.62231358145783,171.84162144396703,0.04617203497871643,0.20044501980143115
GW151226,-0.14223623275756836,248.62231358145783,171.84162144396703,0.04617203497871643,0.20044501980143115
GW151226,-0.13832998275756836,248.62231358145783,171.84162144396703,0.04617203497871643,0.20044501980143115
GW151226,-0.13442373275756836,248.62231358145783,171.84162144396703,0.04617203497871643,0.20044501980143115
GW151226,-0.13051748275756836,253.3197502714213,169.71063694924393,0.046751797640610646,0.20296192290732817
GW151226,-0.12661123275756836,255.3440121393109,168.8125171137991,0.047000527518712226,0.20404172511583513
GW151226,-0.12270498275756836,255.3440121393109,168.8125171137991,0.047000527518712226,0.20404172511583513
GW151226,-0.11879873275756836,255.3440121393109,168.8125171137991,0.047000527518712226,0.20404172511583513
GW151226,-0.11489248275756836,255.3440121393109,168.8125171137991,0.047000527518712226,0.20404172511583513
GW151226,-0.11098623275756836,256.9004776927112,168.12997808627676,0.04719133046004846,0.20487005116583362
GW151226,-0.10707998275756836,256.9004776927112,168.12997808627676,0.04719133046004846,0.20487005116583362
GW151226,-0.10317373275756836,256.9004776927112,168.12997808627676,0.04719133046004846,0.20487005116583362
GW151226,-0.09926748275756836,256.9004776927112,168.12997808627676,0.04719133046004846,0.20487005116583362
GW151226,-0.09536123275756836,256.42573378772846,168.337430154788,0.047133173821262114,0.20461757781007864
GW151226,-0.09145498275756836,256.42573378772846,168.337430154788,0.047133173821262114,0.20461757781007864
GW151226,-0.08754873275756836,256.42573378772846,168.337430154788,0.047133173821262114,0.20461757781007864
GW151226,-0.08364248275756836,256.42573378772846,168.337430154788,0.047133173821262114,0.20461757781007864
GW151226,-0.07973623275756836,256.42573378772846,168.337430154788,0.047133173821262114,0.20461757781007864
GW151226,-0.07582998275756836,248.88838147030037,171.719130959733,0.04620497035924744,0.20058800100218935
GW151226,-0.07192373275756836,240.07994450081156,175.89406113175764,0.04510827315634513,0.1958269482859021
GW151226,-0.06801748275756836,230.8499067747613,180.5518579761854,0.043944589909214425,0.19077509142879737
GW151226,-0.06411123275756836,221.94514502820306,185.3494626496837,0.042807123596070126,0.18583704921846878
GW151226,-0.06020498275756836,221.1813427003063,185.775927177687,0.04270885618308008,0.1854104443795938
GW151226,-0.05629873275756836,221.1813427003063,185.775927177687,0.04270885618308008,0.1854104443795938
GW151226,-0.05239248275756836,221.1813427003063,185.775927177687,0.04270885618308008,0.1854104443795938
GW151226,-0.04848623275756836,221.1813427003063,185.775927177687,0.04270885618308008,0.1854104443795938
GW151226,-0.04457998275756836,221.1813427003063,185.775927177687,0.04270885618308008,0.1854104443795938
GW151226,-0.04067373275756836,229.63041580381898,181.19052753383534,0.04378969179075078,0.1901026377144016
GW151226,-0.03676748275756836,238.19745010650627,176.81958171575945,0.044872164491739835,0.19480193810443808
GW151226,-0.03286123275756836,245.89731118022695,173.108839261496,0.045834039382152955,0.19897769149161781
GW170729,-0.4984862804412842,249.37623049960482,300.47228739151626,0.14843480591397407,0.6165627709163036
GW170729,-0.4945800304412842,249.37623049960482,300.47228739151626,0.14843480591397407,0.6165627709163036
GW170729,-0.4906737804412842,249.37623049960482,300.47228739151626,0.14843480591397407,0.6165627709163036
GW170729,-0.4867675304412842,249.37623049960482,300.47228739151626,0.14843480591397407,0.6165627709163036
GW170729,-0.4828612804412842,249.37623049960482,300.47228739151626,0.14843480591397407,0.6165627709163036
GW170729,-0.4789550304412842,237.01998566913267,310.8263405922977,0.14349023823559684,0.5960242164311089
GW170729,-0.4750487804412842,237.01998566913267,310.8263405922977,0.14349023823559684,0.5960242164311089
GW170729,-0.4711425304412842,237.01998566913267,310.8263405922977,0.14349023823559684,0.5960242164311089
GW170729,-0.4672362804412842,237.01998566913267,310.8263405922977,0.14349023823559684,0.5960242164311089
GW170729,-0.4633300304412842,237.01998566913267,310.8263405922977,0.14349023823559684,0.5960242164311089
GW170729,-0.4594237804412842,238.84903740803537,309.23748334633575,0.14422748878581587,0.5990865793270866
GW170729,-0.4555175304412842,249.53162012710476,300.3475333316278,0.14849646063928884,0.6168188699359782
GW170729,-0.4516112804412842,252.48910232517136,297.9975555414364,0.14966748831362772,0.6216830395171242
GW170729,-0.4477050304412842,252.48910232517136,297.9975555414364,0.14966748831362772,0.6216830395171242
GW170729,-0.4437987804412842,252.48910232517136,297.9975555414364,0.14966748831362772,0.6216830395171242
GW170729,-0.4398925304412842,252.48910232517136,297.9975555414364,0.14966748831362772,0.6216830395171242
GW170729,-0.4359862804412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4320800304412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4281737804412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4242675304412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4203612804412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4164550304412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4125487804412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4086425304412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4047362804412842,256.34645934120925,295.0006083364148,0.15118797860452438,0.6279987934343685
GW170729,-0.4008300304412842,255.48993887944877,295.6595594958251,0.15085101844006957,0.6265991413015319
GW170729,-0.3969237804412842,244.56337674173656,304.4015403038028,0.1465187909922359,0.6086041020448765
GW170729,-0.3930175304412842,234.5009665497937,313.04831394843546,0.14247176449841556,0.5917937195093431
GW170729,-0.3891112804412842,228.3897041763035,318.6080753632743,0.13998560962597825,0.5814668253039139
GW170729,-0.3852050304412842,225.69046512388022,321.14338895354246,0.1388804726973209,0.5768763501604371
GW170729,-0.3812987804412842,223.2514716482794,323.478117363937,0.137878092110041,0.5727127003439366
GW170729,-0.3773925304412842,219.1442433544583,327.50737385247913,0.1361818060364565,0.5656667326859054
GW170729,-0.3734862804412842,214.1740995791626,332.5547540049313,0.13411489423731468,0.5570812741859829
GW170729,-0.3695800304412842,213.55744682906862,333.19462005151604,0.1338573403573916,0.556011456814728
GW170729,-0.3656737804412842,213.55744682906862,333.19462005151604,0.1338573403573916,0.556011456814728
GW170729,-0.3617675304412842,213.55744682906862,333.19462005151604,0.1338573403573916,0.556011456814728
GW170729,-0.3578612804412842,213.55744682906862,333.19462005151604,0.1338573403573916,0.556011456814728
GW170729,-0.3539550304412842,213.55744682906862,333.19462005151604,0.1338573403573916,0.556011456814728
GW170729,-0.3500487804412842,219.56595860177254,327.0878822817531,0.1363564597696368,0.5663922026255026
GW170729,-0.3461425304412842,226.95444319053684,319.94991620166854,0.1393985227155842,0.5790282063424621
GW170729,-0.3422362804412842,234.74970174262518,312.82714252063545,0.14257249323736515,0.5922121226595696
GW170729,-0.3383300304412842,234.74970174262518,312.82714252063545,0.14257249323736515,0.5922121226595696
GW170729,-0.3344237804412842,234.74970174262518,312.82714252063545,0.14257249323736515,0.5922121226595696
GW170729,-0.3305175304412842,234.74970174262518,312.82714252063545,0.14257249323736515,0.5922121226595696
GW170729,-0.3266112804412842,234.74970174262518,312.82714252063545,0.14257249323736515,0.5922121226595696
