event,window_start_s,window_end_s,n_frames,inverse_rho,inverse_shift_p,connection_time_rho,connection_time_shift_p,period_connection_rho,median_te_ara_residual,closure_occupancy,median_te_ara_sum,first_persistent_connection_ridge_s,start_connection,end_connection,off_interval,off_window
GW151012,-5.1850000000000165,-4.715000000000017,121,0.4827681979711948,,-0.4827681979711948,,0.22380512059849483,0.7042785638705116,0.38016528925619836,1.9220314714242686,-5.184423923492432,1.5441786673175493,1.1523065657798388,0,29
GW151012,-4.950000000000017,-4.480000000000017,120,-0.13556196806098836,,0.13556196806098836,,0.03907236130480907,0.5371332044058704,0.45,1.877245446775891,-4.914892673492432,0.938369538686844,0.8386624359287284,0,30
GW151012,-4.715000000000018,-4.245000000000018,120,-0.17231812041954164,,0.17231812041954164,,0.22636412093298025,0.4094368641565813,0.6083333333333333,2.1504365935169916,-4.688330173492432,1.1671955089089576,1.3290212350500368,0,31
GW151012,-4.480000000000018,-4.010000000000018,120,0.40654006021517486,,-0.40654006021517486,,0.448832117676128,0.6237305082405336,0.4,1.9295314672679607,-4.457861423492432,0.8115694410544301,0.5220893336587746,0,32
GW151012,4.0,4.47,120,0.5295437183137717,,-0.5295437183137717,,0.5765608722827974,0.6479371814203657,0.425,1.881888670165672,4.014794826507568,0.8426897730046375,0.5422260190383208,1,0
GW151012,4.235,4.705,120,-0.17356066393499547,,0.17356066393499547,,0.6811584137787344,0.5245232444828487,0.475,1.929830006813268,4.249169826507568,0.7554308030266048,1.0783500122040517,1,1
GW151012,4.470000000000001,4.94,120,0.12357802625182303,,-0.12357802625182303,,0.3141468157510938,0.4737307504230299,0.5083333333333333,2.038255872579529,4.483544826507568,0.7237002684891385,0.8624603368318282,1,2
GW151012,4.705000000000001,5.175000000000001,121,-0.12070539341805925,,0.12070539341805925,,0.06522173561081022,0.4324311267751122,0.5289256198347108,1.9773114817819293,4.780419826507568,1.0474737612887477,1.2052721503539174,1,3
GW151012,4.940000000000001,5.410000000000001,121,0.5112086966690311,,-0.5112086966690311,,0.3459970634015654,0.7371794411497357,0.3305785123966942,2.0928158829286776,4.956201076507568,0.9909690017085672,0.9582621430314864,1,4
GW151012,5.175000000000002,5.645000000000001,120,0.04121814014862142,,-0.04121814014862142,,0.19902111087798396,0.45897522163022475,0.525,1.7814810792626752,5.178857326507568,1.2941176470588234,1.0327068586770807,1,5
GW151012,5.410000000000002,5.880000000000002,120,0.11834870190430698,,-0.11834870190430698,,-0.26594346452987094,0.5512386591205873,0.4583333333333333,1.8657067542421513,5.436669826507568,0.9679033439101782,0.9912130827434709,1,6
GW151012,5.645000000000002,6.115000000000002,120,0.4003312741578207,,-0.4003312741578207,,0.24812268971505758,0.5075512996160638,0.5,1.8007848335458858,5.647607326507568,1.0682206492555528,0.5410056138638029,1,7
GW151012,5.880000000000003,6.350000000000002,120,0.2605289612632603,,-0.2605289612632603,,0.44806894971413774,0.6274280299582118,0.4,1.5505278466001853,5.913232326507568,0.9527703197461557,0.45533317061264345,1,8
GW151012,6.115000000000003,6.585000000000003,120,-0.2696576151121606,,0.2696576151121606,,0.4424350386686812,0.44193700041777717,0.5583333333333333,1.8726400532157392,6.370263576507568,0.5607761776909934,0.38174273858921165,1,9
GW151012,6.350000000000003,6.820000000000003,121,-0.08410784446551955,,0.08410784446551955,,0.5239992006506166,0.49575363767757397,0.512396694214876,1.6961643267725224,6.370263576507568,0.5818891872101537,1.3641689040761533,1,10
GW151012,6.5850000000000035,7.055000000000003,121,0.04748679040780381,,-0.04748679040780381,,0.3758609535653567,0.5168470467978334,0.47107438016528924,2.10647730906006,6.667138576507568,0.3952892360263608,0.32828899194532585,1,11
GW151012,6.820000000000004,7.290000000000004,120,-0.05554909290426614,,0.05554909290426614,,0.2528691328187125,0.3798220582826859,0.575,1.8249619710697043,6.823388576507568,1.2900903099829144,1.2141811081278984,1,12
GW151012,7.055000000000004,7.525000000000004,120,0.15109061582531252,,-0.15109061582531252,,0.464894202539423,0.6970396200267994,0.38333333333333336,1.94026716356505,7.077294826507568,0.333536734195753,1.3888210886014156,1,13
GW151012,7.2900000000000045,7.760000000000004,120,0.07910271546635181,,-0.07910271546635181,,0.3903402846389046,0.47223355097621134,0.5083333333333333,1.9241102822425722,7.292138576507568,1.2634854771784232,0.956797656822065,1,14
GW151012,7.525000000000005,7.9950000000000045,120,-0.06554621848739495,,0.06554621848739495,,0.23434306955912385,0.47133208630917733,0.5166666666666667,1.7324642541220627,7.526513576507568,1.3766170368562363,0.8786917256529169,1,15
GW151012,7.760000000000005,8.230000000000006,121,-0.03899878065302804,,0.03899878065302804,,0.09753776171562846,0.5356034604273914,0.4793388429752066,2.0124648596275803,7.803857326507568,0.9652184525262387,1.1437637295582133,1,16
GW151012,7.995000000000005,8.465000000000005,121,0.12456984148489363,,-0.12456984148489363,,0.12348957371914084,0.4625290060426839,0.5206611570247934,1.8583570473545903,8.006982326507568,0.8057114962167439,0.5311203319502074,1,17
GW151012,8.230000000000006,8.700000000000006,120,0.07653309257587332,,-0.07653309257587332,,0.2829154802416834,0.5244305101127927,0.475,1.809061926523776,8.233544826507568,1.280327068586771,0.7479863314620454,1,18
GW151012,8.465000000000007,8.935000000000008,120,0.07928342121586575,,-0.07928342121586575,,0.20815753926501587,0.6460067502363042,0.36666666666666664,1.6659034540356419,8.589013576507568,0.6281425433243837,0.9006590187942397,1,19
GW151012,8.700000000000006,9.170000000000007,120,-0.43073279649122975,,0.43073279649122975,,0.25177921268465975,0.3235830304993301,0.7,1.9114261458415083,8.815576076507568,0.7640956797656823,0.8334146936783012,1,20
GW151012,8.935000000000006,9.405000000000006,120,-0.09227045675140087,,0.09227045675140087,,0.6076196395933173,0.5645880131676835,0.44166666666666665,1.8365254018034778,8.987451076507568,0.9791310715157432,1.2271174029777887,1,21
GW151012,9.170000000000007,9.640000000000008,121,-0.1731879149166779,,0.1731879149166779,,0.3209020565094676,0.45046738893767113,0.5619834710743802,2.0311210976757548,9.202294826507568,0.8429338540395412,1.2161337564071273,1,22
GW151012,9.405000000000008,9.875000000000009,121,0.3070315675382739,,-0.3070315675382739,,0.46075213640738616,0.5629712543962779,0.4214876033057851,1.9495506338197275,9.405419826507568,1.3315840859165244,1.0407615328288993,1,23
GW151012,9.640000000000008,10.110000000000008,120,-0.0680604001327509,,0.0680604001327509,,0.6212814128808003,0.3824761522113831,0.5916666666666667,1.9379153828739009,9.643701076507568,1.3347571393702709,0.2783744203075421,1,24
GW151012,9.875000000000007,10.345000000000008,120,-0.022404372533495354,,0.022404372533495354,,0.4925897117170591,0.5957718267660863,0.425,1.8984234193657017,9.956201076507568,0.9837686111789113,1.1530388088845496,1,25
GW151012,10.110000000000008,10.580000000000009,120,-0.1286478227654698,,0.1286478227654698,,0.4131231563364035,0.5161907698565207,0.48333333333333334,2.067158619051516,10.135888576507568,0.30363680742006344,1.0907981449841349,1,26
GW151012,10.34500000000001,10.81500000000001,120,0.0756858115146885,,-0.0756858115146885,,0.5209875685811514,0.41717553665079876,0.6083333333333333,2.098756570391628,10.346826076507568,1.2412741030021968,1.1169148157188187,1,27
GW151012,10.580000000000009,11.05000000000001,121,-0.3954003522557918,,0.3954003522557918,,0.542068388546348,0.4631605190020034,0.5371900826446281,2.2151953604850854,10.616357326507568,1.0352697095435683,1.2733707590920185,1,28
GW151012,10.815000000000008,11.285000000000009,121,0.16083863975071125,,-0.16083863975071125,,0.5543702654971123,0.5303158222695048,0.45454545454545453,2.3544178630082886,10.815576076507568,1.0737124725408835,0.8872345618745423,1,29
GW151012,11.05000000000001,11.52000000000001,120,0.17157124031423926,,-0.17157124031423926,,0.6298098125210518,0.6280875375877811,0.325,2.3809673945212486,11.053857326507568,1.2243104710763975,1.7421283866243593,1,30
GW151012,11.28500000000001,11.755000000000011,120,-0.273407875546913,,0.273407875546913,,0.6940714427135487,0.3954538579501057,0.6083333333333333,2.320127894025223,11.319482326507568,0.943129118867464,1.388577007566512,1,31
GW151012,11.52000000000001,11.99000000000001,120,0.47074796860893114,,-0.47074796860893114,,0.499841134525954,0.6259508136974075,0.4083333333333333,2.383053955208587,11.522607326507568,1.831828166951428,1.463753966316817,1,32
GW151226,-12.0,-11.53,120,0.16219181887631084,,-0.16219181887631084,,0.34657962358497113,0.5496957749392231,0.43333333333333335,2.2949961267442465,-11.997704982757568,1.6347327312667805,1.257627532340737,0,0
GW151226,-11.765,-11.295,120,-0.02911313285644836,,0.02911313285644836,,0.5467819758011849,0.5351388273103939,0.43333333333333335,2.3874709356432158,-11.763329982757568,1.4242128386624362,1.2413961435196486,0,1
GW151226,-11.530000000000001,-11.06,121,0.09005231346089573,,-0.09005231346089573,,0.483864794514978,0.5389651231010077,0.45454545454545453,2.2420314848102203,-11.528954982757568,1.2421283866243593,1.3357334635098854,0,2
GW151226,-11.295000000000002,-10.825000000000001,121,-0.25082857022788413,,0.25082857022788413,,0.18965473442722255,0.4165826335518279,0.6033057851239669,2.2583849046651707,-11.294579982757568,1.2764217720283133,1.1970954356846473,0,3
GW151226,-11.060000000000002,-10.590000000000002,120,0.008250601606416875,,-0.008250601606416875,,0.10424042072600992,0.561613582852873,0.4583333333333333,2.208514322887286,-11.056298732757568,1.4129851110568707,1.4072492067366364,0,4
GW151226,-10.825000000000003,-10.355000000000002,120,0.17128332274331595,,-0.17128332274331595,,0.39903326116419524,0.5986731381916572,0.4083333333333333,2.4079659970157032,-10.821923732757568,1.22516475469856,1.0081767146692702,0,5
GW151226,-10.590000000000003,-10.120000000000003,120,-0.025060811620309355,,0.025060811620309355,,0.13580851381524348,0.3790861338261422,0.6166666666666667,2.0901380491757897,-10.587548732757568,1.4237246765926286,1.235782279716866,0,6
GW151226,-10.355000000000004,-9.885000000000003,120,-0.03425591057701979,,0.03425591057701979,,0.1408453394171103,0.5990464348320304,0.36666666666666664,2.288361560873362,-10.349267482757568,0.9825482060043934,1.4539907249206738,0,7
GW151226,-10.120000000000005,-9.650000000000004,121,0.09550196450345479,,-0.09550196450345479,,0.5122223012571762,0.43516415537221587,0.5785123966942148,2.270153200261899,-10.118798732757568,1.1834268977300464,1.1664632658042469,0,8
GW151226,-9.885000000000005,-9.415000000000004,121,-0.23573364042812622,,0.23573364042812622,,0.4669132465588581,0.43757444611589724,0.5454545454545454,2.1820184268713243,-9.884423732757568,1.512448132780083,1.2134488650231878,0,9
GW151226,-9.650000000000006,-9.180000000000005,120,0.1645707420148706,,-0.1645707420148706,,0.4002027925647356,0.6011353659877139,0.4,2.1631069221734798,-9.646142482757568,1.164022455455211,1.2881376617036857,0,10
GW151226,-9.415000000000006,-8.945000000000006,120,0.03638106184647098,,-0.03638106184647098,,0.4363991186879254,0.5270758323312713,0.475,2.082290078701031,-9.411767482757568,1.4669270197705637,0.774225042714181,0,11
GW151226,-9.180000000000007,-8.710000000000006,120,-0.24203069657615106,,0.24203069657615106,,0.3134870477116466,0.47881689985611264,0.5333333333333333,2.262811124744614,-9.177392482757568,1.2673907737368806,1.207835001220405,0,12
GW151226,-8.945000000000007,-8.475000000000007,120,0.4274957071603554,,-0.4274957071603554,,-0.14145798572489152,0.6900224660698111,0.375,2.0632009808503633,-8.907861232757568,0.9089577739809617,1.0096412008786917,0,13
GW151226,-8.710000000000008,-8.240000000000007,120,0.5794787476200616,,-0.5794787476200616,,0.49986978217161665,0.6089366342844192,0.4583333333333333,1.9603214435962901,-8.708642482757568,1.1304613131559678,0.21613375640712715,0,14
GW151226,-8.475000000000009,-8.005000000000008,121,0.26050376050667434,,-0.26050376050667434,,0.48976336080899796,0.7184595208578186,0.2809917355371901,1.4090263082825407,-8.446923732757568,0.9611911154503294,0.7643397608005857,0,15
GW151226,-8.240000000000009,-7.770000000000009,121,-0.2890752545470375,,0.2890752545470375,,0.28980784928884523,0.3209936851697286,0.6363636363636364,1.9387510560004664,-8.021142482757568,0.2483524530144008,0.7040517451793995,0,16
GW151226,-8.00500000000001,-7.53500000000001,120,-0.08608946122914085,,0.08608946122914085,,0.4468554998801996,0.44568178113288714,0.5333333333333333,1.8212253419736242,-7.989892482757568,0.7157676348547718,0.72992433487918,0,17
GW151226,-7.77000000000001,-7.3000000000000105,120,-0.040777278899054435,,0.040777278899054435,,0.6574518583862523,0.6584473584477342,0.36666666666666664,1.7345554024593035,-7.630517482757568,0.6497437149133511,0.711496216743959,0,18
GW151226,-7.535000000000011,-7.065000000000011,120,0.046426835196888665,,-0.046426835196888665,,0.5751763580402413,0.41915808028873536,0.5833333333333334,1.8650361635186425,-7.446923732757568,0.6953868684403222,0.29619233585550403,0,19
GW151226,-7.300000000000011,-6.830000000000012,120,-0.22118897145635114,,0.22118897145635114,,0.24665297356272603,0.5679309852955869,0.4083333333333333,1.6505363044559922,-7.294579982757568,0.8326824505735904,1.3913839394679033,0,20
GW151226,-7.065000000000012,-6.595000000000012,121,-0.26516777057308477,,0.26516777057308477,,-0.08244506992639862,0.4625841845034686,0.5206611570247934,1.8915704945652432,-7.060204982757568,0.6739077373688064,0.8481815962899683,0,21
GW151226,-6.8300000000000125,-6.360000000000013,121,0.4041803349489858,,-0.4041803349489858,,0.5515023421702417,0.5592122537091737,0.47107438016528924,2.029580904089905,-6.771142482757568,1.358432999755919,0.8033927263851599,0,22
GW151226,-6.595000000000013,-6.125000000000013,120,-0.32059865268421417,,0.32059865268421417,,0.7577679005486491,0.5351732861692333,0.475,1.8581307916173464,-6.544579982757568,0.8486697583597754,0.922992433487918,0,23
GW151226,-6.360000000000014,-5.890000000000014,120,-0.12242212105817629,,0.12242212105817629,,0.4484875633319744,0.49689082892976477,0.5,1.8874262856093074,-6.275048732757568,0.9084696119111545,0.758847937515255,0,24
GW151226,-6.125000000000014,-5.6550000000000145,120,-0.029127073281301763,,0.029127073281301763,,0.1354610310805415,0.5991187543233953,0.4166666666666667,1.9997491350077925,-6.044579982757568,0.8464730290456431,0.9340981205760313,0,25
GW151226,-5.890000000000015,-5.420000000000015,120,-0.11848065574129903,,0.11848065574129903,,0.11966518333851986,0.4409241034057818,0.5833333333333334,1.8041338992239673,-5.880517482757568,0.8478154747376129,1.2769099340981205,0,26
GW151226,-5.655000000000015,-5.185000000000016,121,0.20262837013954743,,-0.20262837013954743,,0.2509589672117255,0.5344622067931102,0.4793388429752066,1.9704674388126544,-5.560204982757568,0.8195020746887967,1.2079570417378571,0,27
GW151226,-5.420000000000016,-4.950000000000016,121,0.20562931852052563,,-0.20562931852052563,,0.12960325430728228,0.6155763648867618,0.4214876033057851,1.8922775580403668,-5.419579982757568,1.262387112521357,0.8952892360263607,0,28
GW151226,-5.1850000000000165,-4.715000000000017,120,-0.11954302382109867,,0.11954302382109867,,0.06348021300136834,0.4491616980629033,0.5583333333333333,1.8169772088685523,-5.181298732757568,1.366731754942641,1.4082255308762508,0,29
GW151226,-4.950000000000017,-4.480000000000017,120,-0.301229252031391,,0.301229252031391,,0.06810554223487977,0.41655618111731396,0.625,2.1000304297350327,-4.798486232757568,0.8548938247498169,0.743470832316329,0,30
GW151226,-4.715000000000018,-4.245000000000018,120,0.5871980470840976,,-0.5871980470840976,,0.11566508552806402,0.7361097755555601,0.325,1.7336909426385585,-4.712548732757568,1.453868684403222,0.8074200634610691,0,31
GW151226,-4.480000000000018,-4.010000000000018,120,-0.5866101812625876,,0.5866101812625876,,-0.0651086881033405,0.4770847226812064,0.5333333333333333,1.8404310953345857,-4.388329982757568,0.6502318769831584,1.3924823041249694,0,32
GW151226,4.0,4.47,120,0.1194923891447444,,-0.1194923891447444,,-0.04396909454051694,0.5610384022854956,0.43333333333333335,1.9856359781088668,4.014013767242432,0.9693678301195997,1.0350256285086648,1,0
GW151226,4.235,4.705,120,-0.21372317522050138,,0.21372317522050138,,0.15806041076197516,0.5566456956696744,0.4166666666666667,2.029758357291416,4.264013767242432,0.7042958262143031,1.436660971442519,1,1
GW151226,4.470000000000001,4.94,121,0.285516867633112,,-0.285516867633112,,0.318805039967484,0.5041878443682015,0.49586776859504134,2.128468547641786,4.471045017242432,1.039052965584574,1.158652672687332,1,2
GW151226,4.705000000000001,5.175000000000001,121,0.19481471822057167,,-0.19481471822057167,,-0.04974283503005557,0.49743914556922997,0.512396694214876,1.8469559608480384,4.705420017242432,1.4619233585550404,0.4871857456675616,1,3
GW151226,4.940000000000001,5.410000000000001,120,-0.028356135842766854,,0.028356135842766854,,-0.15807804763245054,0.5649708702122987,0.425,1.8104409034667523,4.971045017242432,1.1815962899682695,0.5219672931413228,1,4
GW151226,5.175000000000002,5.645000000000001,120,-0.04172171977525522,,0.04172171977525522,,0.1274157619407536,0.5036828757383587,0.49166666666666664,1.871663387030531,5.240576267242432,0.40724920673663656,0.6660971442518916,1,5
GW151226,5.410000000000002,5.880000000000002,120,-0.02796731706148211,,0.02796731706148211,,0.2825101830358828,0.5865016780931342,0.43333333333333335,1.7159746828556763,5.455420017242432,0.5966560898218208,0.8024164022455456,1,6
GW151226,5.645000000000002,6.115000000000002,120,-0.15467100031692776,,0.15467100031692776,,0.08052337240465851,0.4057910012676784,0.5666666666666667,2.008072411956901,5.701513767242432,0.6136197217476203,0.9489870637051501,1,7
GW151226,5.880000000000003,6.350000000000002,121,0.09613873458880907,,-0.09613873458880907,,-0.03774569077955122,0.5291884469178902,0.47107438016528924,1.795477258881573,5.900732517242432,0.7296802538442763,0.633878447644618,1,8
GW151226,6.115000000000003,6.585000000000003,121,-0.20174095650995794,,0.20174095650995794,,-0.003292236824278552,0.4625545973663474,0.5454545454545454,1.8465637031576074,6.170263767242432,0.9799853551379057,0.6845252623871125,1,9
GW151226,6.350000000000003,6.820000000000003,120,-0.2779220779220779,,0.2779220779220779,,-0.08920758385999027,0.5406433796597397,0.4583333333333333,2.0123810186072384,6.389013767242432,0.6199658286551135,0.6731754942640957,1,10
GW151226,6.5850000000000035,7.055000000000003,120,0.03971109104798944,,-0.03971109104798944,,0.12698104035002428,0.575927881593331,0.43333333333333335,1.7002775230588707,6.607763767242432,0.6213082743470832,1.0493043690505246,1,11
GW151226,6.820000000000004,7.290000000000004,120,-0.009337470201886081,,0.009337470201886081,,0.13834689334986233,0.5339943983835648,0.4666666666666667,2.0354046842497633,6.998388767242432,0.298022943617281,0.6941664632658042,1,12
GW151226,7.055000000000004,7.525000000000004,120,0.05933755701369631,,-0.05933755701369631,,-0.0446351215972643,0.32830191137176445,0.65,2.0701966231939277,7.084326267242432,0.885648035147669,0.610812789846229,1,13
GW151226,7.2900000000000045,7.760000000000004,120,0.16135148274185704,,-0.16135148274185704,,0.13314119036044167,0.4916641930751283,0.5083333333333333,1.8735537011835959,7.306982517242432,0.6974615572370026,0.9409323895533317,1,14
GW151226,7.525000000000005,7.9950000000000045,121,0.24085571350806598,,-0.24085571350806598,,-0.06753511561858146,0.6577421887739847,0.35537190082644626,1.9754057655572015,7.568701267242432,0.8066878203563583,0.7593360995850622,1,15
GW151226,7.760000000000005,8.230000000000006,121,-0.2348025924718725,,0.2348025924718725,,-0.1450045556312005,0.45770063546292605,0.5537190082644629,1.761569817810759,7.764013767242432,0.99524041981938,1.0505247742250428,1,16
GW151226,7.995000000000005,8.465000000000005,120,-0.20440308354746856,,0.20440308354746856,,0.3426765747621362,0.5229533164085738,0.4583333333333333,1.9644934543516481,8.103857517242432,0.8177935074444715,0.6095923846717111,1,17
GW151226,8.230000000000006,8.700000000000006,120,0.2626571289672893,,-0.2626571289672893,,0.5656503923883601,0.49877289082636245,0.5,2.0248022970044377,8.264013767242432,0.9996338784476446,0.7384671711008055,1,18
GW151226,8.465000000000007,8.935000000000008,120,-0.03734293586875527,,0.03734293586875527,,0.5051826695696562,0.4348221161920649,0.55,1.7109347167353084,8.533545017242432,0.6239931657310227,0.7626311935562606,1,19
GW151226,8.700000000000006,9.170000000000007,120,-0.00420168796737901,,0.00420168796737901,,0.42137520683031165,0.5542216400140116,0.4166666666666667,1.740324466993851,8.771826267242432,0.690749328777154,1.3646570661459605,1,20
GW151226,8.935000000000006,9.405000000000006,121,-0.02910174773065979,,0.02910174773065979,,0.09041134401067023,0.5897034282435127,0.4214876033057851,1.8535956843227974,8.998388767242432,0.7710519892604345,1.3026604832804491,1,21
GW151226,9.170000000000007,9.640000000000008,121,-0.60628743782677,,0.60628743782677,,0.3094836886115159,0.28779287615794114,0.7024793388429752,1.9768524383835189,9.170263767242432,1.2874054185989747,0.9464242128386625,1,22
GW151226,9.405000000000008,9.875000000000009,120,0.2615042711299395,,-0.2615042711299395,,0.23099601012713103,0.6455743610501378,0.36666666666666664,1.9960118561023534,9.424170017242432,1.1564559433731998,1.181352208933366,1,23
GW151226,9.640000000000008,10.110000000000008,120,-0.05892075838599903,,0.05892075838599903,,-0.03560670117149122,0.40230296561242274,0.5583333333333333,2.1127596085462907,9.685888767242432,0.9576519404442275,1.6518184037100316,1,24
GW151226,9.875000000000007,10.345000000000008,120,0.27287706243020227,,-0.27287706243020227,,0.3269723260595563,0.6953737237894217,0.375,1.959652334393704,9.877295017242432,1.273004637539663,1.1265560165975104,1,25
