event,role,detector,path,sha256,bytes,fs_hz,duration_s,n_samples,finite_fraction,zero_fraction,detector_metadata,dq_shortnames,dq_event_values,required_dq_bits,public_dq_pass,injection_shortnames,injection_event_values,event_frames,offsource_frames,c1_low_saturation,c1_high_saturation,c2_low_saturation,c2_high_saturation,max_native_z
GW151012,untouched_confirmation,H1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW151012/H-H1_GWOSC_4KHZ_R1-1128678885-32.hdf5,66f912721e763fb098772d41515af551ee03d734219ffe192d682ed827ac89c8,1039784,4096.0,32.0,131072,1.0,0.0,H1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,31,448,4096,0,0,0,0,2.3648032870629483
GW151012,untouched_confirmation,L1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW151012/L-L1_GWOSC_4KHZ_R1-1128678885-32.hdf5,fb9c8d0eff526161e11285ece1652117bb2189ad0d72abd5922612f783cebd48,1018707,4096.0,32.0,131072,1.0,0.0,L1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,23,448,4096,0,0,0,0,1.9735933962731647
GW151226,untouched_confirmation,H1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW151226/H-H1_GWOSC_4KHZ_R1-1135136335-32.hdf5,e47c44aef95d7929e2a5a7723787acaa82545b55e7b6ac998e8acf6ccc65f264,1040482,4096.0,32.0,131072,1.0,0.0,H1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,23,448,4096,0,0,0,0,3.4245166872105632
GW151226,untouched_confirmation,L1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW151226/L-L1_GWOSC_4KHZ_R1-1135136335-32.hdf5,90b6538f635d6c795bc3923139fcf2f1382346360997107b5a7c45ba293c48fc,1022103,4096.0,32.0,131072,1.0,0.0,L1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,23,448,4096,0,0,0,0,1.877972849210241
GW170729,untouched_confirmation,H1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW170729/H-H1_GWOSC_4KHZ_R1-1185389792-32.hdf5,9279230695415a9b6b261aed608ab48e093ac15613c2e3f50463e4f38efdc7b1,1035615,4096.0,32.0,131072,1.0,0.0,H1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,23,448,4096,0,0,0,0,2.027267332648155
GW170729,untouched_confirmation,L1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW170729/L-L1_GWOSC_4KHZ_R1-1185389792-32.hdf5,9cf5aa11c15c8e66248dd92272cded52aa72a38aa38e8f97aa24a8546cc81c1d,1038695,4096.0,32.0,131072,1.0,0.0,L1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,23,448,4096,0,0,0,0,3.115542466282703
GW170823,untouched_confirmation,H1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW170823/H-H1_GWOSC_4KHZ_R1-1187529241-32.hdf5,0dee9a5958f73dc105b89ba15969c0315dead4eebc83b6e7fefbc2d06cacc9c0,1033505,4096.0,32.0,131072,1.0,0.0,H1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,23,448,4096,0,0,0,0,0.75158675697592
GW170823,untouched_confirmation,L1,F:/SystemFormulaFolder/_data_cache/GWOSC/T430/GW170823/L-L1_GWOSC_4KHZ_R1-1187529241-32.hdf5,06e515b137b5212b908d8f014510e3081c4d40ed1c6aa6578a5dfcb61b910615,1039040,4096.0,32.0,131072,1.0,0.0,L1,DATA|CBC_CAT1|CBC_CAT2|CBC_CAT3|BURST_CAT1|BURST_CAT2|BURST_CAT3,127,"{""BURST_CAT1"": true, ""CBC_CAT1"": true, ""DATA"": true}",True,NO_CBC_HW_INJ|NO_BURST_HW_INJ|NO_DETCHAR_HW_INJ|NO_CW_HW_INJ|NO_STOCH_HW_INJ,23,448,4096,0,1,0,0,5.326516745785796
